,t1,w1,w2,i,s,tout,t2,hsp,m0,csp0
1523,29.402385233706003,37.98215458030752,37.36638761508425,380258.932764897,726.5,25.6,18.389706165342897,18.0,22.8268005723366,27.0
1524,29.4913774092922,38.176414936826326,37.420092504394596,381511.754608886,739.2499999999998,25.6916666666667,18.4695244658233,18.0,22.8268005723366,27.0
1525,29.564967951804107,38.04380013704842,37.4590421376823,381511.754608886,752.0000000000002,25.783333333333303,18.5465656871443,18.0,22.8268005723366,27.0
1526,29.639651672694306,38.09382632628061,37.4937549315264,381511.754608886,764.75,25.875,18.622686558503197,18.0,22.8268005723366,27.0
1527,29.697350852969702,38.16152901756652,37.525671006988844,381511.754608886,777.4999999999998,25.966666666666697,18.6984703616418,18.0,22.8268005723366,27.0
1528,29.7665652194512,38.16213926896435,37.55535787914265,381511.754608886,790.2500000000002,26.0583333333333,18.7738583422027,18.0,22.8268005723366,27.0
1529,29.8241641231389,38.287766016494004,37.583159955390755,381511.754608886,803.0,26.15,18.8489319810413,18.0,22.8268005723366,27.0
1530,29.892262853230395,38.09301997174745,37.609407328485744,381511.754608886,810.7500000000002,26.2416666666667,18.923958266338197,18.0,22.8268005723366,27.0
1531,29.9492873516327,38.18242039528021,37.634515495120795,381511.754608886,818.5,26.3333333333333,18.9989610395023,18.0,22.8268005723366,27.0
1532,30.017580351328,38.103983039009655,37.658666954783655,381511.754608886,826.25,26.425,19.0736873868881,18.0,22.8268005723366,27.0
1533,30.0747113805802,38.09390150502719,37.6819534916271,381511.754608886,834.0,26.516666666666698,19.148160635756103,18.0,22.8268005723366,27.0
1534,30.1356796662045,38.29373567337319,37.70449682184885,381511.754608886,841.75,26.608333333333302,19.222711662830697,18.0,22.8268005723366,27.0
1535,30.1964394315652,38.296659716180656,37.72660503410515,381511.754608886,849.5,26.7,19.2972309881444,18.0,22.8268005723366,27.0
1536,30.286576760656796,38.30304452124024,37.74823959740011,381511.754608886,857.25,26.8333333333333,19.415399429563102,18.0,22.8268005723366,27.0
1537,30.3914604051516,38.40336814844851,37.7725029919895,381511.754608886,865.0,26.966666666666697,19.5349213757822,18.0,22.8268005723366,27.0
1538,30.4902815212007,38.083103634964665,37.797961962207054,381511.754608886,872.75,27.1,19.6546185240562,18.0,22.8268005723366,27.0
1539,30.589180839038104,38.37085650664227,37.82432080480965,381511.754608886,880.5,27.233333333333302,19.7742730963636,18.0,22.8268005723366,27.0
1540,30.679308299084397,38.20528544186983,37.8513952350509,381511.754608886,888.25,27.3666666666667,19.893911958204,18.0,22.8268005723366,27.0
1541,30.776870151363,38.30467019682248,37.87914257096786,381511.754608886,896.0,27.5,20.013140499722603,18.0,22.8268005723366,27.0
1542,30.872989669930803,38.44523832881241,37.9071940212002,381511.754608886,900.5833333333339,27.6333333333333,20.132652041442803,18.0,22.8268005723366,27.0
1543,30.9733446030858,38.40449376205782,37.935895398865696,381511.754608886,905.1666666666661,27.766666666666698,20.251289298697603,18.0,22.8268005723366,27.0
1544,31.0700908256143,38.41844022974875,37.96467318948565,381511.754608886,909.75,27.9,20.3704085205515,18.0,22.8268005723366,27.0
1545,31.1705979511549,38.3172503272578,37.9940212122498,381511.754608886,914.3333333333339,28.033333333333303,20.4886505251772,18.0,22.8268005723366,27.0
1546,31.280205183149096,38.513983249294526,38.02334106408395,381511.754608886,918.9166666666661,28.1666666666667,20.607027016043897,18.0,22.8268005723366,27.0
1547,31.378937305992608,38.60917662467596,38.053013579831955,381511.754608886,923.5,28.3,20.7251998287587,18.0,22.8268005723366,27.0
1548,31.4328380866715,38.48648207880767,38.082836152247104,381511.754608886,928.0833333333339,28.391666666666698,20.7847565866709,18.0,22.8268005723366,27.0
1549,31.4848397349437,38.52219373023141,38.10881370465084,381511.754608886,932.6666666666661,28.483333333333302,20.842971051854697,18.0,22.8268005723366,27.0
1550,31.536300246318106,38.5700146808622,38.133166556137354,381511.754608886,937.25,28.575,20.899977765042,18.0,22.8268005723366,27.0
1551,31.591784907938997,38.421998670715325,38.1560617915013,381511.754608886,941.8333333333339,28.6666666666667,20.956873366508397,18.0,22.8268005723366,27.0
1552,31.636319051141,38.46633562068598,38.177950809139446,381511.754608886,946.4166666666661,28.7583333333333,21.0135638188843,18.0,22.8268005723366,27.0
1553,31.6897570340131,38.531648451058864,38.19894861184355,381511.754608886,951.0,28.85,21.0698708980729,18.0,22.8268005723366,27.0
1554,31.7340338116793,38.687965449606416,38.21914493132955,381511.754608886,953.666666666667,28.9416666666667,21.125771117734,18.0,22.8268005723366,27.0
1555,31.7864352812983,38.53644892275873,38.23865691453226,381511.754608886,956.333333333333,29.033333333333303,21.1815058439304,18.0,22.8268005723366,27.0
1556,31.830050960481405,38.71391280965852,38.2577000650149,381511.754608886,959.0,29.125,21.2370998563832,18.0,22.8268005723366,27.0
1557,31.8772935670372,38.56552617666239,38.2763369287204,381511.754608886,961.666666666667,29.216666666666697,21.292193053217698,18.0,22.8268005723366,27.0
1558,31.924415357411995,38.59800548343153,38.29453447101359,381511.754608886,964.333333333333,29.3083333333333,21.347230944583,18.0,22.8268005723366,27.0
1559,31.971945073744603,38.519658720935276,38.31251698499465,381511.754608886,967.0,29.4,21.401801219442998,18.0,22.8268005723366,27.0
1560,32.0281138068076,38.65814196885072,38.330127108840244,381511.754608886,969.666666666667,29.5416666666667,21.462515284461396,18.0,22.8268005723366,27.0
1561,32.08071123322961,38.79114469357271,38.34801739011185,381511.754608886,972.333333333333,29.6833333333333,21.523656682628303,18.0,22.8268005723366,27.0
1562,32.1329442953643,38.64556045550593,38.365916080404446,381511.754608886,975.0,29.825,21.584284781108497,18.0,22.8268005723366,27.0
1563,32.184602757978,38.730134406002435,38.383800198323456,381511.754608886,977.666666666667,29.966666666666697,21.644104292143897,18.0,22.8268005723366,27.0
1564,32.2355724782177,38.749217764962154,38.40163113438925,381511.754608886,980.333333333333,30.108333333333302,21.7030176723567,18.0,22.8268005723366,27.0
1565,32.2810064371987,38.738538872063764,38.41938225633605,381511.754608886,983.0,30.25,21.7610807996054,18.0,22.8268005723366,27.0
1566,32.329760209468695,38.8272431805813,38.4370562031591,381511.754608886,978.5,30.391666666666698,21.8179621497477,18.0,22.8268005723366,27.0
1567,32.3837987786765,38.72215270555662,38.4545289147289,381511.754608886,974.0,30.533333333333303,21.873953961723,18.0,22.8268005723366,27.0
1568,32.4317894263563,38.75253579096333,38.4719138074899,381511.754608886,969.5,30.675,21.9289307200722,18.0,22.8268005723366,27.0
1569,32.4788456296921,38.81289278889478,38.48912612212655,381511.754608886,965.0,30.8166666666667,21.982892129095102,18.0,22.8268005723366,27.0
1570,32.5250585444417,38.83076898876642,38.50616111100855,381511.754608886,960.5,30.9583333333333,22.035819745377303,18.0,22.8268005723366,27.0
1571,32.5704261365953,38.77115547249965,38.523006143991445,381511.754608886,956.0,31.1,22.0877045558315,18.0,22.8268005723366,27.0
1572,32.593081726498106,38.753461231174775,38.52410981173419,380572.138225895,951.5,31.15,22.1115927853992,18.0,22.8268005723366,27.0
1573,32.609562190643004,38.950412980292796,38.5309245146035,380572.138225895,947.0,31.2,22.132881522413896,18.0,22.8268005723366,27.0
1574,32.628290225293696,38.81223824772737,38.53838241031925,380572.138225895,942.5,31.25,22.1530473409167,18.0,22.8268005723366,27.0
1575,32.6491337770491,38.7076837705614,38.54596131916635,380572.138225895,938.0,31.3,22.172887553960802,18.0,22.8268005723366,27.0
1576,32.6677970785501,38.96218639512047,38.55362564810355,380572.138225895,933.5,31.35,22.192507763043103,18.0,22.8268005723366,27.0
1577,32.6862395154337,38.86971735644473,38.561319353113646,380572.138225895,929.0,31.4,22.2119491362839,18.0,22.8268005723366,27.0
1578,32.7045353355212,38.95168492498821,38.5690388685488,380572.138225895,927.416666666667,31.45,22.231246422954804,18.0,22.8268005723366,27.0
1579,32.7227193616124,39.0297125502121,38.5767802538369,380572.138225895,925.833333333333,31.5,22.2504284778343,18.0,22.8268005723366,27.0
1580,32.7391115060923,39.10022904178758,38.58454693081895,380572.138225895,924.25,31.55,22.269564306203197,18.0,22.8268005723366,27.0
1581,32.7567951047693,39.095372223062164,38.59235275916495,380572.138225895,922.666666666667,31.6,22.288389566670197,18.0,22.8268005723366,27.0
1582,32.774327587161395,38.86568914019882,38.600156477791245,380572.138225895,921.083333333333,31.65,22.3074848349209,18.0,22.8268005723366,27.0
1583,32.792320644362995,38.97791803313515,38.6080288418341,380572.138225895,919.5,31.7,22.325878934693602,18.0,22.8268005723366,27.0
1584,32.8174218576233,38.99196150815717,38.61584243562455,380572.138225895,917.916666666667,31.7416666666667,22.3530621884473,18.0,22.8268005723366,27.0
1585,32.841785951750005,39.09414103770408,38.62424273670425,380572.138225895,916.333333333333,31.783333333333303,22.379995282926302,18.0,22.8268005723366,27.0
1586,32.8638822218493,39.18459307284206,38.63285341988525,380572.138225895,914.75,31.825,22.406912754492,18.0,22.8268005723366,27.0
1587,32.8902539202704,39.13129316642652,38.641671297856405,380572.138225895,913.166666666667,31.8666666666667,22.43367447777,18.0,22.8268005723366,27.0
1588,32.912328122081,39.032444468563384,38.6506199588847,380572.138225895,911.583333333333,31.908333333333303,22.460288325516895,18.0,22.8268005723366,27.0
1589,32.9384922009228,39.051607476502156,38.6596669579217,380572.138225895,910.0,31.95,22.486939124752897,18.0,22.8268005723366,27.0
1590,32.9604418395081,39.20556243970783,38.66882416652605,380572.138225895,910.833333333333,31.9916666666667,22.5136559837017,18.0,22.8268005723366,27.0
1591,32.984188492881195,39.25788592156241,38.67805684027775,380572.138225895,911.666666666667,32.0333333333333,22.5401348676803,18.0,22.8268005723366,27.0
1592,33.007977772627605,39.19499167527694,38.68728842955765,380572.138225895,912.5,32.075,22.5667508383083,18.0,22.8268005723366,27.0
1593,33.0320104409504,39.13738091954761,38.69662139119925,380572.138225895,913.333333333333,32.116666666666696,22.5931537804563,18.0,22.8268005723366,27.0
1594,33.0585642941011,39.20052627970521,38.705936688934855,380572.138225895,914.166666666667,32.1583333333333,22.6195934397509,18.0,22.8268005723366,27.0
1595,33.0803167806095,39.22667576885034,38.71530394829564,380572.138225895,915.0,32.2,22.646076787024498,18.0,22.8268005723366,27.0
1596,33.079434094830106,39.364783076617336,38.7246940939722,380572.138225895,915.833333333333,32.25,22.6284987700687,18.0,22.8268005723366,27.0
1597,33.0685122480499,39.18877802781535,38.73106061540235,380572.138225895,916.666666666667,32.3,22.610634178193497,18.0,22.8268005723366,27.0
1598,33.056305219341695,39.4145749066496,38.7362093962045,380572.138225895,917.5,32.35,22.592565608188895,18.0,22.8268005723366,27.0
1599,33.044078777958106,39.340387357920235,38.7402779004602,380572.138225895,918.333333333333,32.4,22.5741694725887,18.0,22.8268005723366,27.0
1600,33.0323465212948,39.44400745162739,38.74347974494884,380572.138225895,919.166666666667,32.45,22.555515410318797,18.0,22.8268005723366,27.0
1601,33.0187091972238,39.37885459442464,38.7459341210453,380572.138225895,920.0,32.5,22.536419826052498,18.0,22.8268005723366,27.0
1602,33.006165382469895,39.361387749350094,38.747797987098,380572.138225895,911.75,32.55,22.516849829285803,18.0,22.8268005723366,27.0
1603,32.9928554324918,39.56553764966511,38.74915329827715,380572.138225895,903.5,32.6,22.4970940860388,18.0,22.8268005723366,27.0
1604,32.9789142875247,39.52867791234013,38.750028954077,380572.138225895,895.25,32.65,22.4768107490901,18.0,22.8268005723366,27.0
1605,32.9636328286426,39.61053000672873,38.75056030040035,380572.138225895,887.0,32.7,22.456239317324,18.0,22.8268005723366,27.0
1606,32.9490642935929,39.41186596666432,38.750747058809694,380572.138225895,878.75,32.75,22.435327610534898,18.0,22.8268005723366,27.0
1607,32.934209355217,39.63721943728262,38.75064555430535,380572.138225895,870.5,32.8,22.414057595619397,18.0,22.8268005723366,27.0
1608,32.9481763758497,39.73370748888815,38.75027985425795,380572.138225895,862.25,32.75,22.4395587627173,18.0,22.8268005723366,27.0
1609,32.968221429844,39.577029074036254,38.75281991185035,380572.138225895,854.0,32.7,22.461969727238998,18.0,22.8268005723366,27.0
1610,32.9859983114484,39.759974171619604,38.756338621767604,380572.138225895,845.75,32.65,22.4832659664959,18.0,22.8268005723366,27.0
1611,33.0061272360886,39.70680579614167,38.7606992715397,380572.138225895,837.5,32.6,22.5037962844217,18.0,22.8268005723366,27.0
1612,33.024498801848104,39.84472159434093,38.76566165523195,380572.138225895,829.25,32.55,22.523850560093397,18.0,22.8268005723366,27.0
1613,33.0412787224086,39.83538669206878,38.771143278993804,380572.138225895,821.0,32.5,22.543414971820198,18.0,22.8268005723366,27.0
1614,33.0601828905698,39.7619120031259,38.77700384951475,380572.138225895,804.5,32.45,22.562661135852103,18.0,22.8268005723366,27.0
1615,33.076443953604,39.73055981073665,38.7832215588289,380572.138225895,788.0,32.4,22.5816322290385,18.0,22.8268005723366,27.0
1616,33.093507517062605,39.7978836296679,38.789722912152996,380572.138225895,771.5,32.35,22.6000802270404,18.0,22.8268005723366,27.0
1617,33.1117899525941,39.789442785397455,38.79634776798844,380572.138225895,755.0,32.3,22.6182407402484,18.0,22.8268005723366,27.0
1618,33.1284386768627,39.7982992428752,38.80313138893675,380572.138225895,738.5,32.25,22.6360580990787,18.0,22.8268005723366,27.0
1619,33.144755648122604,39.82194748145453,38.81000068502745,380572.138225895,722.0,32.2,22.653511320050896,18.0,22.8268005723366,27.0
1620,33.127459035254,39.588764301567956,38.81692185075195,380572.138225895,705.5,32.2,22.6165628206509,18.0,22.8268005723366,27.0
1621,33.1012605991312,39.85014536061241,38.820219525053,380572.138225895,689.0,32.2,22.580851716683195,18.0,22.8268005723366,27.0
1622,33.075043345482804,39.614793023524385,38.8220415942785,380572.138225895,672.5,32.2,22.5455342735679,18.0,22.8268005723366,27.0
1623,33.048675510612604,39.71347973651162,38.82261531506515,380572.138225895,656.0,32.2,22.510256835211898,18.0,22.8268005723366,27.0
1624,33.0244146939885,39.62223107534277,38.822163015673254,380572.138225895,639.5,32.2,22.4750630739156,18.0,22.8268005723366,27.0
1625,32.998072506536495,39.787709880559376,38.820814159830746,380572.138225895,623.0,32.2,22.4396900707694,18.0,22.8268005723366,27.0
1626,32.9689064038125,39.660450300303495,38.818775943356094,380572.138225895,632.0,32.2,22.4043521111345,18.0,22.8268005723366,27.0
1627,32.9420113333026,39.87672817713544,38.816083921983505,380572.138225895,641.0,32.2,22.3690040159631,18.0,22.8268005723366,27.0
1628,32.9150807004052,39.82667806889944,38.8128778631919,380572.138225895,650.0,32.2,22.333629941075696,18.0,22.8268005723366,27.0
1629,32.8880734179495,39.76691975081765,38.809239137878805,380572.138225895,659.0,32.2,22.298213659096398,18.0,22.8268005723366,27.0
1630,32.8609917581167,39.94403439291566,38.80524228109675,380572.138225895,668.0,32.2,22.2627463909663,18.0,22.8268005723366,27.0
1631,32.833825689897104,39.7428213727502,38.800935097766555,380572.138225895,677.0,32.2,22.2272197751829,18.0,22.8268005723366,27.0
1632,32.8012895851246,39.95205811101912,38.78644424430185,379945.7273039,686.0,32.1083333333333,22.1886827999752,18.0,22.8268005723366,27.0
1633,32.7710147725445,39.850082870717635,38.8463224315793,379945.7273039,695.0,32.0166666666667,22.1473651361566,18.0,22.8268005723366,27.0
1634,32.7383178639642,39.7304818662406,38.8921466891303,379945.7273039,704.0,31.925,22.104764635027898,18.0,22.8268005723366,27.0
1635,32.705411340279795,39.99487800833423,38.94049978811856,379945.7273039,713.0,31.8333333333333,22.0616624891032,18.0,22.8268005723366,27.0
1636,32.671691146152504,39.98300042576685,38.9838871733108,379945.7273039,722.0,31.7416666666667,22.017970947953,18.0,22.8268005723366,27.0
1637,32.6340922000987,39.86732403175265,39.0251059797653,379945.7273039,731.0,31.65,21.9739622506877,18.0,22.8268005723366,27.0
1638,32.6039505645441,39.93966175365615,39.06888613259936,379945.7273039,715.6666666666661,31.5583333333333,21.9298432513288,18.0,22.8268005723366,27.0
1639,32.565646418376495,40.02969641819782,39.099616100550804,379945.7273039,700.3333333333339,31.466666666666697,21.885196884333702,18.0,22.8268005723366,27.0
1640,32.5339615206566,39.84269858850213,39.12936559989835,379945.7273039,685.0,31.375,21.839989918673396,18.0,22.8268005723366,27.0
1641,32.4997864144147,40.025865031725395,39.15216431782714,379945.7273039,669.6666666666661,31.283333333333303,21.7947015192112,18.0,22.8268005723366,27.0
1642,32.464438009428896,39.92964076212515,39.170473383421154,379945.7273039,654.3333333333339,31.1916666666667,21.7489763107967,18.0,22.8268005723366,27.0
1643,32.4297786973986,39.92832134994861,39.1851485986254,379945.7273039,639.0,31.1,21.7032320991462,18.0,22.8268005723366,27.0
1644,32.4295266820453,39.86057368706725,39.1962931427135,379945.7273039,623.6666666666663,31.0583333333333,21.7244585230654,18.0,22.8268005723366,27.0
1645,32.447351583287805,39.92847636498471,39.200957673468146,379945.7273039,608.3333333333337,31.016666666666698,21.746652079661498,18.0,22.8268005723366,27.0
1646,32.4670755255273,39.95333171790644,39.20647673150795,379945.7273039,593.0,30.975,21.769248163020396,18.0,22.8268005723366,27.0
1647,32.4860753039044,39.84595159537297,39.21061416210855,379945.7273039,577.6666666666663,30.9333333333333,21.791729514881002,18.0,22.8268005723366,27.0
1648,32.5035509991636,39.839137756611684,39.2154087198672,379945.7273039,562.3333333333337,30.891666666666698,21.814057608407897,18.0,22.8268005723366,27.0
1649,32.521991244960496,39.83914921984688,39.22132813408665,379945.7273039,547.0,30.85,21.8359968755685,18.0,22.8268005723366,27.0
1650,32.5419336213412,39.79546234309912,39.227534505511045,379945.7273039,503.75,30.8083333333333,21.8577148904132,18.0,22.8268005723366,27.0
1651,32.5587787295849,39.91300972828442,39.2340739159353,379945.7273039,460.5,30.766666666666698,21.879215417384803,18.0,22.8268005723366,27.0
1652,32.5765791920966,39.83556050795294,39.241020635378,379945.7273039,417.25,30.725,21.900306343535398,18.0,22.8268005723366,27.0
1653,32.5957644625248,39.71454544816727,39.24821099946405,379945.7273039,374.0,30.6833333333333,21.921140950909802,18.0,22.8268005723366,27.0
1654,32.6119330367994,39.663830052790374,39.2557441933214,379945.7273039,330.75,30.641666666666698,21.941715908014302,18.0,22.8268005723366,27.0
1655,32.6304357530899,39.663072434859835,39.2633383519892,379945.7273039,287.5,30.6,21.9619299173722,18.0,22.8268005723366,27.0
1656,32.4574907663026,39.71376405746656,39.27140709991015,379978.375494321,244.25,29.95,21.668800447355,18.0,22.8268005723366,27.0
1657,32.221631688206394,39.61619498383508,39.25682278870425,379978.375494321,201.0,29.3,21.3414576420773,18.0,22.8268005723366,27.0
1658,31.9555616807187,39.65451726092426,39.23118390509605,379978.375494321,157.75,28.65,20.9923138515436,18.0,22.8268005723366,27.0
1659,31.6668962598674,39.42496397469623,39.19494642787565,379978.375494321,114.5,28.0,20.6252182375349,18.0,22.8268005723366,27.0
1660,31.3326799391927,39.60120193201185,39.150304565723744,379978.375494321,71.25,27.35,20.2420968625088,18.0,22.8268005723366,27.0
1661,31.043748792526003,39.55131945177743,39.097317666363494,379978.375494321,28.0,26.7,19.8439982549027,18.0,22.8268005723366,27.0
1662,30.7263353849913,39.30504167530631,39.0367644012814,379978.375494321,25.99999999999997,26.05,19.4316130632894,18.0,22.8268005723366,27.0
1663,30.3437158819015,39.46220779410876,38.96954370369825,379978.375494321,24.00000000000003,25.4,19.0053491294467,18.0,22.8268005723366,27.0
1664,30.022483869184605,39.46978864043566,38.8966956198001,379978.375494321,22.0,24.75,18.565552008370602,18.0,22.8268005723366,27.0
1665,29.675315864290102,39.29600417392688,38.817422114000294,379978.375494321,19.99999999999997,24.1,18.1132581245185,18.0,22.8268005723366,27.0
1666,29.2992906742213,39.33059734992162,38.73220809202866,379978.375494321,18.00000000000003,23.45,17.6481887018321,18.0,22.8268005723366,27.0
1667,28.9198960187743,39.38589722503585,38.642511669265744,379978.375494321,16.0,22.8,17.1712232551969,18.0,22.8268005723366,27.0
1668,28.7060562929691,39.20095781068579,38.54710819881855,379978.375494321,13.999999999999972,22.6166666666667,17.0513236986441,18.0,22.8268005723366,27.0
1669,28.638602806576,39.26637057353447,38.47453519086335,379978.375494321,12.00000000000003,22.4333333333333,16.9433862657566,18.0,22.8268005723366,27.0
1670,28.532348400628095,39.25757963725867,38.4111409879762,379978.375494321,10.0,22.25,16.8369628661249,18.0,22.8268005723366,27.0
1671,28.43894650733411,39.338891633215056,38.3525391094817,379978.375494321,7.999999999999997,22.0666666666667,16.7309713773322,18.0,22.8268005723366,27.0
1672,28.349912268161702,39.1598036755915,38.29998466804275,379978.375494321,0.0,21.8833333333333,16.6245182396238,18.0,22.8268005723366,27.0
1673,28.256716930622098,39.16887156567288,38.2515043448211,379978.375494321,0.0,21.7,16.5162817623128,18.0,22.8268005723366,27.0
1674,28.165213074462,39.29639900553483,38.2065777973581,379978.375494321,0.0,21.516666666666698,16.4070794365546,18.0,22.8268005723366,27.0
1675,28.074384463018998,39.1439651115418,38.164176263454905,379978.375494321,0.0,21.3333333333333,16.2966182377167,18.0,22.8268005723366,27.0
1676,27.978577269794002,39.276182630423854,38.123984792879796,379978.375494321,0.0,21.15,16.1842609239909,18.0,22.8268005723366,27.0
1677,27.886079697449397,39.114220219524896,38.08557534958625,379978.375494321,0.0,20.966666666666697,16.0711305973751,18.0,22.8268005723366,27.0
1678,27.7881870719472,39.21506440681229,38.0483026032982,379978.375494321,0.0,20.783333333333303,15.9560170117125,18.0,22.8268005723366,27.0
1679,27.6936565867859,39.079497872324616,38.01219419992615,379978.375494321,0.0,20.6,15.8401721718784,18.0,22.8268005723366,27.0
1680,27.6469236914528,39.017910009403394,37.97664966154551,379978.375494321,0.0,20.6,15.8325091493144,18.0,22.8268005723366,27.0
1681,27.639744334597502,38.85863515580973,37.94997178619325,379978.375494321,0.0,20.6,15.8298258058507,18.0,22.8268005723366,27.0
1682,27.6339154141087,39.002216192207705,37.9272203576668,379978.375494321,0.0,20.6,15.8283858581204,18.0,22.8268005723366,27.0
1683,27.629086266606603,38.8973138705346,37.90784333676186,379978.375494321,0.0,20.6,15.8281983650179,18.0,22.8268005723366,27.0
1684,27.624094256670606,38.94776661172456,37.8911500874425,379978.375494321,0.0,20.6,15.8275777438764,18.0,22.8268005723366,27.0
1685,27.620527922761802,39.00996186875538,37.87666749106755,379978.375494321,0.0,20.6,15.828289378261099,18.0,22.8268005723366,27.0
1686,27.615497861943798,38.9797747055326,37.864059842477204,379978.375494321,0.0,20.6,15.8281971908818,18.0,22.8268005723366,27.0
1687,27.6113995579878,38.992253224704875,37.85299517170295,379978.375494321,0.0,20.6,15.8271828925207,18.0,22.8268005723366,27.0
1688,27.608330405964303,38.8827359263252,37.8430787028695,379978.375494321,0.0,20.6,15.8279298436336,18.0,22.8268005723366,27.0
1689,27.603917839060102,38.93144517444366,37.834310775407744,379978.375494321,0.0,20.6,15.8270448823104,18.0,22.8268005723366,27.0
1690,27.6008146049142,38.951651369996256,37.82632456330565,379978.375494321,0.0,20.6,15.827690261605001,18.0,22.8268005723366,27.0
1691,27.596813642551698,38.8653341315364,37.81913951873885,379978.375494321,0.0,20.6,15.827057476389802,18.0,22.8268005723366,27.0
1692,27.465625154127004,38.76281643586898,37.81248891150775,379978.375494321,0.0,20.408333333333303,15.6067808081748,18.0,22.8268005723366,27.0
1693,27.298324454243698,38.74759654461056,37.79136342680625,379978.375494321,0.0,20.216666666666697,15.3801674151005,18.0,22.8268005723366,27.0
1694,27.095943540726896,38.84621524414722,37.7617204259319,379978.375494321,0.0,20.025,15.1523807709904,18.0,22.8268005723366,27.0
1695,27.0112679662238,38.88790655940856,37.727480390148855,379978.375494321,0.0,19.8333333333333,15.071336873094499,18.0,22.8268005723366,27.0
1696,27.0032204070475,38.746965971153784,37.700865370113746,379978.375494321,0.0,19.641666666666698,15.093601331986001,18.0,22.8268005723366,27.0
1697,27.000234233084,38.81288806331116,37.68071957435315,379978.375494321,0.0,19.45,15.106409208065697,18.0,22.8268005723366,27.0
1698,27.0001001433606,38.85492559863622,37.6634880204438,379978.375494321,0.0,19.2583333333333,15.112674500797999,18.0,22.8268005723366,27.0
1699,27.0000905955251,38.69948161590513,37.6488583901463,379978.375494321,0.0,19.0666666666667,15.117904313757998,18.0,22.8268005723366,27.0
1700,27.000035623709895,38.79792965298638,37.636280115021805,379978.375494321,0.0,18.875,15.1229025861339,18.0,22.8268005723366,27.0
1701,26.999998724829897,38.657971436790326,37.625433048546654,379978.375494321,0.0,18.6833333333333,15.1274955553331,18.0,22.8268005723366,27.0
1702,26.999967252673898,38.50048994261976,37.61594970867855,379978.375494321,0.0,18.4916666666667,15.131903726119699,18.0,22.8268005723366,27.0
1703,26.999957851466302,38.65495010292034,37.607584760775644,379978.375494321,0.0,18.3,15.1361482912341,18.0,22.8268005723366,27.0
1704,26.999897631006498,38.58585565808981,37.6001400013263,379978.375494321,0.0,18.4916666666667,15.140220577322399,18.0,22.8268005723366,27.0
1705,26.999798544957997,38.59683923980471,37.59349788378,379978.375494321,0.0,18.6833333333333,15.1441377696464,18.0,22.8268005723366,27.0
1706,26.999919132748698,38.64624073725148,37.5874843097604,379978.375494321,0.0,18.875,15.148143605376502,18.0,22.8268005723366,27.0
1707,26.9997991541935,38.38131356273471,37.58210404928241,379978.375494321,0.0,19.0666666666667,15.151841640710499,18.0,22.8268005723366,27.0
1708,26.999896682051,38.46386204998937,37.5770979180614,379978.375494321,0.0,19.2583333333333,15.155708285334699,18.0,22.8268005723366,27.0
1709,26.9999372673406,38.53916218599797,37.57256082532315,379978.375494321,0.0,19.45,15.159454413131499,18.0,22.8268005723366,27.0
1710,26.999899181253,38.603644498782856,37.5683225000336,379978.375494321,0.0,19.641666666666698,15.163149648311999,18.0,22.8268005723366,27.0
1711,26.9998568498712,38.55054218845744,37.56433324975205,379978.375494321,0.0,19.8333333333333,15.166804092785899,18.0,22.8268005723366,27.0
1712,26.999954892754005,38.597394322988514,37.560561550844554,379978.375494321,0.0,20.025,15.170529496136998,18.0,22.8268005723366,27.0
1713,26.9999424285495,38.46448733185641,37.5571098878568,379978.375494321,0.0,20.216666666666697,15.174071703764,18.0,22.8268005723366,27.0
1714,26.999976738869595,38.44081597005091,37.55379309973915,379978.375494321,0.0,20.408333333333303,15.1776040256965,18.0,22.8268005723366,27.0
1715,26.9999828916596,38.44750567274366,37.5506954178464,379978.375494321,0.0,20.6,15.1810813692911,18.0,22.8268005723366,27.0
1716,27.000051779187697,38.531908807949264,37.547731964616005,379978.375494321,0.0,20.641666666666698,15.1848260383889,18.0,22.8268005723366,27.0
1717,27.002920809457603,38.434595540108226,37.544978286432496,379978.375494321,0.0,20.6833333333333,15.193561058094302,18.0,22.8268005723366,27.0
1718,27.0747113010223,38.42956400581064,37.5425449883451,379978.375494321,0.0,20.725,15.3166386465339,18.0,22.8268005723366,27.0
1719,27.160085455826398,38.38518371335861,37.5488548384892,379978.375494321,0.0,20.766666666666698,15.441289693438002,18.0,22.8268005723366,27.0
1720,27.2638606033541,38.3883761086407,37.5582734565915,379978.375494321,0.0,20.8083333333333,15.5663086375512,18.0,22.8268005723366,27.0
1721,27.352237569387896,38.37076357578205,37.569048942688596,379978.375494321,0.0,20.85,15.6863707586806,18.0,22.8268005723366,27.0
1722,27.4463716940054,38.40740761276288,37.5858551322783,379978.375494321,0.0,20.891666666666698,15.8087283894574,18.0,22.8268005723366,27.0
1723,27.539639435050695,38.34200614596296,37.60328914275188,379978.375494321,0.0,20.9333333333333,15.931551495309698,18.0,22.8268005723366,27.0
1724,27.636431564177602,38.27512897137769,37.622670947314845,379978.375494321,0.0,20.975,16.053749381383298,18.0,22.8268005723366,27.0
1725,27.7310219401495,38.29884148093665,37.643272422437505,379978.375494321,0.0,21.016666666666698,16.176441193983198,18.0,22.8268005723366,27.0
