,Unnamed: 0,tout,q,qt,c,PLRs,PLR,hourindex
1317,1317,-5.783333333,0.0,0.0,0.0,0.0,0.0,13
1318,1318,-5.691666667000001,96.57929493369207,-156.7356057140671,251.24177200000003,0.00010242054227660604,-0.00016621518869348192,13
1319,1319,-5.6,0.0,0.0,0.0,0.0,0.0,13
1320,1320,-5.458333333,0.0,0.0,0.0,0.0,0.0,14
1321,1321,-5.316666667,0.0,0.0,0.0,0.0,0.0,14
1322,1322,-5.175,0.0,0.0,0.0,0.0,0.0,14
1323,1323,-5.033333333,0.0,0.0,0.0,0.0,0.0,14
1324,1324,-4.891666667,0.0,0.0,0.0,0.0,0.0,14
1325,1325,-4.75,0.0,0.0,0.0,0.0,0.0,14
1326,1326,-4.608333333,0.0,0.0,0.0,0.0,0.0,14
1327,1327,-4.466666667,0.0,0.0,0.0,0.0,0.0,14
1328,1328,-4.325,0.0,0.0,0.0,0.0,0.0,14
1329,1329,-4.183333333,0.0,0.0,0.0,0.0,0.0,14
1330,1330,-4.041666667,0.0,0.0,0.0,0.0,0.0,14
1331,1331,-3.9,0.0,0.0,0.0,0.0,0.0,14
1332,1332,-3.85,0.0,0.0,0.0,0.0,0.0,15
1333,1333,-3.8,0.0,0.0,0.0,0.0,0.0,15
1334,1334,-3.75,0.0,0.0,0.0,0.0,0.0,15
1335,1335,-3.7,0.0,0.0,0.0,0.0,0.0,15
1336,1336,-3.65,0.0,0.0,0.0,0.0,0.0,15
1337,1337,-3.6,0.0,0.0,0.0,0.0,0.0,15
1338,1338,-3.55,0.0,0.0,0.0,0.0,0.0,15
1339,1339,-3.5,0.0,0.0,0.0,0.0,0.0,15
1340,1340,-3.45,0.0,0.0,0.0,0.0,0.0,15
1341,1341,-3.4,0.0,0.0,0.0,0.0,0.0,15
1342,1342,-3.35,0.0,0.0,0.0,0.0,0.0,15
1343,1343,-3.3,0.0,0.0,0.0,0.0,0.0,15
1344,1344,-3.391666667,0.0,0.0,0.0,0.0,0.0,16
1345,1345,-3.483333333,0.0,0.0,0.0,0.0,0.0,16
1346,1346,-3.575,0.0,0.0,0.0,0.0,0.0,16
1347,1347,-3.666666667,0.0,0.0,0.0,0.0,0.0,16
1348,1348,-3.758333333,0.0,0.0,0.0,0.0,0.0,16
1349,1349,-3.85,0.0,0.0,0.0,0.0,0.0,16
1350,1350,-3.941666667,0.0,0.0,0.0,0.0,0.0,16
1351,1351,-4.033333333,0.0,0.0,0.0,0.0,0.0,16
1352,1352,-4.125,0.0,0.0,0.0,0.0,0.0,16
1353,1353,-4.216666667,0.0,0.0,0.0,0.0,0.0,16
1354,1354,-4.308333333,0.0,0.0,0.0,0.0,0.0,16
1355,1355,-4.4,0.0,0.0,0.0,0.0,0.0,16
1356,1356,-4.45,0.0,0.0,0.0,0.0,0.0,17
1357,1357,-4.5,0.0,0.0,0.0,0.0,0.0,17
1358,1358,-4.55,0.0,0.0,0.0,0.0,0.0,17
1359,1359,-4.6,0.0,0.0,0.0,0.0,0.0,17
1360,1360,-4.65,0.0,0.0,0.0,0.0,0.0,17
1361,1361,-4.7,0.0,0.0,0.0,0.0,0.0,17
1362,1362,-4.75,0.0,0.0,0.0,0.0,0.0,17
1363,1363,-4.8,0.0,0.0,0.0,0.0,0.0,17
1364,1364,-4.85,0.0,0.0,0.0,0.0,0.0,17
1365,1365,-4.9,0.0,0.0,0.0,0.0,0.0,17
1366,1366,-4.95,0.0,0.0,0.0,0.0,0.0,17
1367,1367,-5.0,0.0,0.0,0.0,0.0,0.0,17
1368,1368,-5.05,0.0,0.0,0.0,0.0,0.0,18
1369,1369,-5.1,0.0,0.0,0.0,0.0,0.0,18
1370,1370,-5.15,0.0,0.0,0.0,0.0,0.0,18
1371,1371,-5.2,0.0,0.0,0.0,0.0,0.0,18
1372,1372,-5.25,0.0,0.0,0.0,0.0,0.0,18
1373,1373,-5.3,0.0,0.0,0.0,0.0,0.0,18
1374,1374,-5.35,0.0,0.0,0.0,0.0,0.0,18
1375,1375,-5.4,0.0,0.0,0.0,0.0,0.0,18
1376,1376,-5.45,0.0,0.0,0.0,0.0,0.0,18
1377,1377,-5.5,0.0,0.0,0.0,0.0,0.0,18
1378,1378,-5.55,0.0,0.0,0.0,0.0,0.0,18
1379,1379,-5.6,0.0,0.0,0.0,0.0,0.0,18
1380,1380,-5.691666667000001,0.0,0.0,0.0,0.0,0.0,19
1381,1381,-5.783333333,0.0,0.0,0.0,0.0,0.0,19
1382,1382,-5.875,0.0,0.0,0.0,0.0,0.0,19
1383,1383,-5.966666667,0.0,0.0,0.0,0.0,0.0,19
1384,1384,-6.058333332999999,0.0,0.0,0.0,0.0,0.0,19
1385,1385,-6.15,0.0,0.0,0.0,0.0,0.0,19
1386,1386,-6.2416666670000005,0.0,0.0,0.0,0.0,0.0,19
1387,1387,-6.333333333,0.0,0.0,0.0,0.0,0.0,19
1388,1388,-6.425,0.0,0.0,0.0,0.0,0.0,19
1389,1389,-6.516666667000001,0.0,0.0,0.0,0.0,0.0,19
1390,1390,-6.608333332999999,0.0,0.0,0.0,0.0,0.0,19
1391,1391,-6.7,0.0,0.0,0.0,0.0,0.0,19
1392,1392,-6.791666667,0.0,0.0,0.0,0.0,0.0,20
1393,1393,-6.883333333,0.0,0.0,0.0,0.0,0.0,20
1394,1394,-6.975,0.0,0.0,0.0,0.0,0.0,20
1395,1395,-7.066666667000001,0.0,0.0,0.0,0.0,0.0,20
1396,1396,-7.158333333,0.0,0.0,0.0,0.0,0.0,20
1397,1397,-7.25,0.0,0.0,0.0,0.0,0.0,20
1398,1398,-7.341666667,0.0,0.0,0.0,0.0,0.0,20
1399,1399,-7.433333332999999,0.0,0.0,0.0,0.0,0.0,20
1400,1400,-7.525,0.0,0.0,0.0,0.0,0.0,20
1401,1401,-7.616666667,0.0,0.0,0.0,0.0,0.0,20
1402,1402,-7.708333333,0.0,0.0,0.0,0.0,0.0,20
1403,1403,-7.8,0.0,0.0,0.0,0.0,0.0,20
1404,1404,-7.891666667000001,0.0,0.0,0.0,0.0,0.0,21
1405,1405,-7.983333332999999,0.0,0.0,0.0,0.0,0.0,21
1406,1406,-8.075,0.0,0.0,0.0,0.0,0.0,21
1407,1407,-8.166666667000001,0.0,0.0,0.0,0.0,0.0,21
1408,1408,-8.258333333,0.0,0.0,0.0,0.0,0.0,21
1409,1409,-8.35,0.0,0.0,0.0,0.0,0.0,21
1410,1410,-8.441666667,0.0,0.0,0.0,0.0,0.0,21
1411,1411,-8.533333333,0.0,0.0,0.0,0.0,0.0,21
1412,1412,-8.625,0.0,0.0,0.0,0.0,0.0,21
1413,1413,-8.716666667,0.0,0.0,0.0,0.0,0.0,21
1414,1414,-8.808333333,0.0,0.0,0.0,0.0,0.0,21
1415,1415,-8.9,0.0,0.0,0.0,0.0,0.0,21
1416,1416,-8.9,0.0,0.0,0.0,0.0,0.0,22
1417,1417,-8.9,0.0,0.0,0.0,0.0,0.0,22
1418,1418,-8.9,0.0,0.0,0.0,0.0,0.0,22
1419,1419,-8.9,0.0,0.0,0.0,0.0,0.0,22
1420,1420,-8.9,0.0,0.0,0.0,0.0,0.0,22
1421,1421,-8.9,0.0,0.0,0.0,0.0,0.0,22
1422,1422,-8.9,0.0,0.0,0.0,0.0,0.0,22
1423,1423,-8.9,0.0,0.0,0.0,0.0,0.0,22
1424,1424,-8.9,0.0,0.0,0.0,0.0,0.0,22
1425,1425,-8.9,0.0,0.0,0.0,0.0,0.0,22
1426,1426,-8.9,0.0,0.0,0.0,0.0,0.0,22
1427,1427,-8.9,0.0,0.0,0.0,0.0,0.0,22
1428,1428,-8.991666667,0.0,0.0,0.0,0.0,0.0,23
1429,1429,-9.083333332999999,0.0,0.0,0.0,0.0,0.0,23
1430,1430,-9.175,0.0,0.0,0.0,0.0,0.0,23
1431,1431,-9.266666667,0.0,0.0,0.0,0.0,0.0,23
1432,1432,-9.358333333,0.0,0.0,0.0,0.0,0.0,23
1433,1433,-9.45,0.0,0.0,0.0,0.0,0.0,23
1434,1434,-9.541666667000001,0.0,0.0,0.0,0.0,0.0,23
1435,1435,-9.633333333,0.0,0.0,0.0,0.0,0.0,23
1436,1436,-9.725,0.0,0.0,0.0,0.0,0.0,23
1437,1437,-9.816666667,0.0,0.0,0.0,0.0,0.0,23
1438,1438,-9.908333333,0.0,0.0,0.0,0.0,0.0,23
1439,1439,-10.0,0.0,0.0,0.0,0.0,0.0,23
1440,1440,-10.09166667,0.0,0.0,0.0,0.0,0.0,0
1441,1441,-10.18333333,0.0,0.0,0.0,0.0,0.0,0
1442,1442,-10.275,0.0,0.0,0.0,0.0,0.0,0
1443,1443,-10.36666667,0.0,0.0,0.0,0.0,0.0,0
1444,1444,-10.45833333,0.0,0.0,0.0,0.0,0.0,0
1445,1445,-10.55,0.0,0.0,0.0,0.0,0.0,0
1446,1446,-10.64166667,0.0,0.0,0.0,0.0,0.0,0
1447,1447,-10.73333333,0.0,0.0,0.0,0.0,0.0,0
1448,1448,-10.825,0.0,0.0,0.0,0.0,0.0,0
1449,1449,-10.91666667,0.0,0.0,0.0,0.0,0.0,0
1450,1450,-11.00833333,0.0,0.0,0.0,0.0,0.0,0
1451,1451,-11.1,0.0,0.0,0.0,0.0,0.0,0
1452,1452,-11.1,0.0,0.0,0.0,0.0,0.0,1
1453,1453,-11.1,0.0,0.0,0.0,0.0,0.0,1
1454,1454,-11.1,0.0,0.0,0.0,0.0,0.0,1
1455,1455,-11.1,0.0,0.0,0.0,0.0,0.0,1
1456,1456,-11.1,0.0,0.0,0.0,0.0,0.0,1
1457,1457,-11.1,0.0,0.0,0.0,0.0,0.0,1
1458,1458,-11.1,0.0,0.0,0.0,0.0,0.0,1
1459,1459,-11.1,0.0,0.0,0.0,0.0,0.0,1
1460,1460,-11.1,0.0,0.0,0.0,0.0,0.0,1
1461,1461,-11.1,0.0,0.0,0.0,0.0,0.0,1
1462,1462,-11.1,0.0,0.0,0.0,0.0,0.0,1
1463,1463,-11.1,0.0,0.0,0.0,0.0,0.0,1
1464,1464,-11.19166667,0.0,0.0,0.0,0.0,0.0,2
1465,1465,-11.28333333,0.0,0.0,0.0,0.0,0.0,2
1466,1466,-11.375,0.0,0.0,0.0,0.0,0.0,2
1467,1467,-11.46666667,0.0,0.0,0.0,0.0,0.0,2
1468,1468,-11.55833333,0.0,0.0,0.0,0.0,0.0,2
1469,1469,-11.65,0.0,0.0,0.0,0.0,0.0,2
1470,1470,-11.74166667,0.0,0.0,0.0,0.0,0.0,2
1471,1471,-11.83333333,0.0,0.0,0.0,0.0,0.0,2
1472,1472,-11.925,0.0,0.0,0.0,0.0,0.0,2
1473,1473,-12.01666667,0.0,0.0,0.0,0.0,0.0,2
1474,1474,-12.10833333,0.0,0.0,0.0,0.0,0.0,2
1475,1475,-12.2,0.0,0.0,0.0,0.0,0.0,2
1476,1476,-12.34166667,0.0,0.0,0.0,0.0,0.0,3
1477,1477,-12.48333333,0.0,0.0,0.0,0.0,0.0,3
1478,1478,-12.625,0.0,0.0,0.0,0.0,0.0,3
1479,1479,-12.76666667,0.0,0.0,0.0,0.0,0.0,3
1480,1480,-12.90833333,0.0,0.0,0.0,0.0,0.0,3
1481,1481,-13.05,0.0,0.0,0.0,0.0,0.0,3
1482,1482,-13.19166667,0.0,0.0,0.0,0.0,0.0,3
1483,1483,-13.33333333,0.0,0.0,0.0,0.0,0.0,3
1484,1484,-13.475,0.0,0.0,0.0,0.0,0.0,3
1485,1485,-13.61666667,0.0,0.0,0.0,0.0,0.0,3
1486,1486,-13.75833333,0.0,0.0,0.0,0.0,0.0,3
1487,1487,-13.9,0.0,0.0,0.0,0.0,0.0,3
1488,1488,-13.9,0.0,0.0,0.0,0.0,0.0,4
1489,1489,-13.9,0.0,0.0,0.0,0.0,0.0,4
1490,1490,-13.9,0.0,0.0,0.0,0.0,0.0,4
1491,1491,-13.9,0.0,0.0,0.0,0.0,0.0,4
1492,1492,-13.9,0.0,0.0,0.0,0.0,0.0,4
1493,1493,-13.9,0.0,0.0,0.0,0.0,0.0,4
1494,1494,-13.9,0.0,0.0,0.0,0.0,0.0,4
1495,1495,-13.9,0.0,0.0,0.0,0.0,0.0,4
1496,1496,-13.9,0.0,0.0,0.0,0.0,0.0,4
1497,1497,-13.9,0.0,0.0,0.0,0.0,0.0,4
1498,1498,-13.9,0.0,0.0,0.0,0.0,0.0,4
1499,1499,-13.9,0.0,0.0,0.0,0.0,0.0,4
1500,1500,-13.94166667,0.0,0.0,0.0,0.0,0.0,5
1501,1501,-13.98333333,0.0,0.0,0.0,0.0,0.0,5
1502,1502,-14.025,0.0,0.0,0.0,0.0,0.0,5
1503,1503,-14.06666667,0.0,0.0,0.0,0.0,0.0,5
1504,1504,-14.10833333,0.0,0.0,0.0,0.0,0.0,5
1505,1505,-14.15,0.0,0.0,0.0,0.0,0.0,5
1506,1506,-14.19166667,0.0,0.0,0.0,0.0,0.0,5
1507,1507,-14.23333333,0.0,0.0,0.0,0.0,0.0,5
1508,1508,-14.275,0.0,0.0,0.0,0.0,0.0,5
1509,1509,-14.31666667,0.0,0.0,0.0,0.0,0.0,5
1510,1510,-14.35833333,0.0,0.0,0.0,0.0,0.0,5
1511,1511,-14.4,0.0,0.0,0.0,0.0,0.0,5
1512,1512,-14.4,0.0,0.0,0.0,0.0,0.0,6
1513,1513,-14.4,0.0,0.0,0.0,0.0,0.0,6
1514,1514,-14.4,0.0,0.0,0.0,0.0,0.0,6
1515,1515,-14.4,0.0,0.0,0.0,0.0,0.0,6
1516,1516,-14.4,0.0,0.0,0.0,0.0,0.0,6
1517,1517,-14.4,0.0,0.0,0.0,0.0,0.0,6
1518,1518,-14.4,0.0,0.0,0.0,0.0,0.0,6
1519,1519,-14.4,0.0,0.0,0.0,0.0,0.0,6
1520,1520,-14.4,0.0,0.0,0.0,0.0,0.0,6
1521,1521,-14.4,0.0,0.0,0.0,0.0,0.0,6
1522,1522,-14.4,0.0,0.0,0.0,0.0,0.0,6
1523,1523,-14.4,0.0,0.0,0.0,0.0,0.0,6
1524,1524,-14.45,0.0,0.0,0.0,0.0,0.0,7
1525,1525,-14.5,0.0,0.0,0.0,0.0,0.0,7
1526,1526,-14.55,0.0,0.0,0.0,0.0,0.0,7
1527,1527,-14.6,0.0,0.0,0.0,0.0,0.0,7
1528,1528,-14.65,0.0,0.0,0.0,0.0,0.0,7
1529,1529,-14.7,0.0,0.0,0.0,0.0,0.0,7
1530,1530,-14.75,0.0,0.0,0.0,0.0,0.0,7
1531,1531,-14.8,0.0,0.0,0.0,0.0,0.0,7
1532,1532,-14.85,0.0,0.0,0.0,0.0,0.0,7
1533,1533,-14.9,0.0,0.0,0.0,0.0,0.0,7
1534,1534,-14.95,0.0,0.0,0.0,0.0,0.0,7
1535,1535,-15.0,0.0,0.0,0.0,0.0,0.0,7
1536,1536,-14.90833333,0.0,0.0,0.0,0.0,0.0,8
1537,1537,-14.81666667,0.0,0.0,0.0,0.0,0.0,8
1538,1538,-14.725,0.0,0.0,0.0,0.0,0.0,8
1539,1539,-14.63333333,0.0,0.0,0.0,0.0,0.0,8
1540,1540,-14.54166667,0.0,0.0,0.0,0.0,0.0,8
1541,1541,-14.45,0.0,0.0,0.0,0.0,0.0,8
1542,1542,-14.35833333,0.0,0.0,0.0,0.0,0.0,8
1543,1543,-14.26666667,0.0,0.0,0.0,0.0,0.0,8
1544,1544,-14.175,0.0,0.0,0.0,0.0,0.0,8
1545,1545,-14.08333333,0.0,0.0,0.0,0.0,0.0,8
1546,1546,-13.99166667,0.0,0.0,0.0,0.0,0.0,8
1547,1547,-13.9,0.0,0.0,0.0,0.0,0.0,8
1548,1548,-13.85,0.0,0.0,0.0,0.0,0.0,9
1549,1549,-13.8,0.0,0.0,0.0,0.0,0.0,9
1550,1550,-13.75,0.0,0.0,0.0,0.0,0.0,9
1551,1551,-13.7,0.0,0.0,0.0,0.0,0.0,9
1552,1552,-13.65,0.0,0.0,0.0,0.0,0.0,9
1553,1553,-13.6,0.0,0.0,0.0,0.0,0.0,9
1554,1554,-13.55,0.0,0.0,0.0,0.0,0.0,9
1555,1555,-13.5,0.0,0.0,0.0,0.0,0.0,9
1556,1556,-13.45,0.0,0.0,0.0,0.0,0.0,9
1557,1557,-13.4,0.0,0.0,0.0,0.0,0.0,9
1558,1558,-13.35,0.0,0.0,0.0,0.0,0.0,9
1559,1559,-13.3,0.0,0.0,0.0,0.0,0.0,9
1560,1560,-13.20833333,0.0,0.0,0.0,0.0,0.0,10
1561,1561,-13.11666667,0.0,0.0,0.0,0.0,0.0,10
1562,1562,-13.025,0.0,0.0,0.0,0.0,0.0,10
1563,1563,-12.93333333,0.0,0.0,0.0,0.0,0.0,10
1564,1564,-12.84166667,0.0,0.0,0.0,0.0,0.0,10
1565,1565,-12.75,0.0,0.0,0.0,0.0,0.0,10
1566,1566,-12.65833333,0.0,0.0,0.0,0.0,0.0,10
1567,1567,-12.56666667,0.0,0.0,0.0,0.0,0.0,10
1568,1568,-12.475,0.0,0.0,0.0,0.0,0.0,10
1569,1569,-12.38333333,0.0,0.0,0.0,0.0,0.0,10
1570,1570,-12.29166667,0.0,0.0,0.0,0.0,0.0,10
1571,1571,-12.2,0.0,0.0,0.0,0.0,0.0,10
1572,1572,-12.10833333,0.0,0.0,0.0,0.0,0.0,11
1573,1573,-12.01666667,0.0,0.0,0.0,0.0,0.0,11
1574,1574,-11.925,0.0,0.0,0.0,0.0,0.0,11
1575,1575,-11.83333333,0.0,0.0,0.0,0.0,0.0,11
1576,1576,-11.74166667,0.0,0.0,0.0,0.0,0.0,11
1577,1577,-11.65,0.0,0.0,0.0,0.0,0.0,11
1578,1578,-11.55833333,0.0,0.0,0.0,0.0,0.0,11
1579,1579,-11.46666667,0.0,0.0,0.0,0.0,0.0,11
1580,1580,-11.375,0.0,0.0,0.0,0.0,0.0,11
1581,1581,-11.28333333,0.0,0.0,0.0,0.0,0.0,11
1582,1582,-11.19166667,0.0,0.0,0.0,0.0,0.0,11
1583,1583,-11.1,0.0,0.0,0.0,0.0,0.0,11
1584,1584,-11.15,0.0,0.0,0.0,0.0,0.0,12
1585,1585,-11.2,0.0,0.0,0.0,0.0,0.0,12
1586,1586,-11.25,0.0,0.0,0.0,0.0,0.0,12
1587,1587,-11.3,0.0,0.0,0.0,0.0,0.0,12
1588,1588,-11.35,0.0,0.0,0.0,0.0,0.0,12
1589,1589,-11.4,0.0,0.0,0.0,0.0,0.0,12
1590,1590,-11.45,0.0,0.0,0.0,0.0,0.0,12
1591,1591,-11.5,0.0,0.0,0.0,0.0,0.0,12
1592,1592,-11.55,0.0,0.0,0.0,0.0,0.0,12
1593,1593,-11.6,0.0,0.0,0.0,0.0,0.0,12
1594,1594,-11.65,0.0,0.0,0.0,0.0,0.0,12
1595,1595,-11.7,0.0,0.0,0.0,0.0,0.0,12
1596,1596,-11.65,0.0,0.0,0.0,0.0,0.0,13
1597,1597,-11.6,0.0,0.0,0.0,0.0,0.0,13
1598,1598,-11.55,0.0,0.0,0.0,0.0,0.0,13
1599,1599,-11.5,0.0,0.0,0.0,0.0,0.0,13
1600,1600,-11.45,0.0,0.0,0.0,0.0,0.0,13
1601,1601,-11.4,0.0,0.0,0.0,0.0,0.0,13
1602,1602,-11.35,0.0,0.0,0.0,0.0,0.0,13
1603,1603,-11.3,0.0,0.0,0.0,0.0,0.0,13
1604,1604,-11.25,0.0,0.0,0.0,0.0,0.0,13
1605,1605,-11.2,0.0,0.0,0.0,0.0,0.0,13
1606,1606,-11.15,0.0,0.0,0.0,0.0,0.0,13
1607,1607,-11.1,0.0,0.0,0.0,0.0,0.0,13
1608,1608,-11.15,0.0,0.0,0.0,0.0,0.0,14
1609,1609,-11.2,0.0,0.0,0.0,0.0,0.0,14
1610,1610,-11.25,0.0,0.0,0.0,0.0,0.0,14
1611,1611,-11.3,0.0,0.0,0.0,0.0,0.0,14
1612,1612,-11.35,0.0,0.0,0.0,0.0,0.0,14
1613,1613,-11.4,0.0,0.0,0.0,0.0,0.0,14
1614,1614,-11.45,0.0,0.0,0.0,0.0,0.0,14
1615,1615,-11.5,0.0,0.0,0.0,0.0,0.0,14
1616,1616,-11.55,0.0,0.0,0.0,0.0,0.0,14
1617,1617,-11.6,0.0,0.0,0.0,0.0,0.0,14
1618,1618,-11.65,0.0,0.0,0.0,0.0,0.0,14
1619,1619,-11.7,0.0,0.0,0.0,0.0,0.0,14
1620,1620,-11.74166667,0.0,0.0,0.0,0.0,0.0,15
1621,1621,-11.78333333,0.0,0.0,0.0,0.0,0.0,15
1622,1622,-11.825,0.0,0.0,0.0,0.0,0.0,15
1623,1623,-11.86666667,0.0,0.0,0.0,0.0,0.0,15
1624,1624,-11.90833333,0.0,0.0,0.0,0.0,0.0,15
1625,1625,-11.95,0.0,0.0,0.0,0.0,0.0,15
1626,1626,-11.99166667,0.0,0.0,0.0,0.0,0.0,15
1627,1627,-12.03333333,0.0,0.0,0.0,0.0,0.0,15
1628,1628,-12.075,0.0,0.0,0.0,0.0,0.0,15
1629,1629,-12.11666667,0.0,0.0,0.0,0.0,0.0,15
1630,1630,-12.15833333,0.0,0.0,0.0,0.0,0.0,15
1631,1631,-12.2,0.0,0.0,0.0,0.0,0.0,15
1632,1632,-12.38333333,0.0,0.0,0.0,0.0,0.0,16
1633,1633,-12.56666667,0.0,0.0,0.0,0.0,0.0,16
1634,1634,-12.75,0.0,0.0,0.0,0.0,0.0,16
1635,1635,-12.93333333,0.0,0.0,0.0,0.0,0.0,16
1636,1636,-13.11666667,0.0,0.0,0.0,0.0,0.0,16
1637,1637,-13.3,0.0,0.0,0.0,0.0,0.0,16
1638,1638,-13.48333333,0.0,0.0,0.0,0.0,0.0,16
1639,1639,-13.66666667,0.0,0.0,0.0,0.0,0.0,16
1640,1640,-13.85,0.0,0.0,0.0,0.0,0.0,16
1641,1641,-14.03333333,0.0,0.0,0.0,0.0,0.0,16
1642,1642,-14.21666667,0.0,0.0,0.0,0.0,0.0,16
1643,1643,-14.4,0.0,0.0,0.0,0.0,0.0,16
1644,1644,-14.5,0.0,0.0,0.0,0.0,0.0,17
1645,1645,-14.6,0.0,0.0,0.0,0.0,0.0,17
1646,1646,-14.7,0.0,0.0,0.0,0.0,0.0,17
1647,1647,-14.8,0.0,0.0,0.0,0.0,0.0,17
1648,1648,-14.9,0.0,0.0,0.0,0.0,0.0,17
1649,1649,-15.0,0.0,0.0,0.0,0.0,0.0,17
1650,1650,-15.1,0.0,0.0,0.0,0.0,0.0,17
1651,1651,-15.2,0.0,0.0,0.0,0.0,0.0,17
1652,1652,-15.3,0.0,0.0,0.0,0.0,0.0,17
1653,1653,-15.4,0.0,0.0,0.0,0.0,0.0,17
1654,1654,-15.5,0.0,0.0,0.0,0.0,0.0,17
1655,1655,-15.6,0.0,0.0,0.0,0.0,0.0,17
1656,1656,-15.73333333,0.0,0.0,0.0,0.0,0.0,18
1657,1657,-15.86666667,0.0,0.0,0.0,0.0,0.0,18
1658,1658,-16.0,0.0,0.0,0.0,0.0,0.0,18
1659,1659,-16.13333333,0.0,0.0,0.0,0.0,0.0,18
1660,1660,-16.26666667,0.0,0.0,0.0,0.0,0.0,18
1661,1661,-16.4,0.0,0.0,0.0,0.0,0.0,18
1662,1662,-16.53333333,0.0,0.0,0.0,0.0,0.0,18
1663,1663,-16.66666667,0.0,0.0,0.0,0.0,0.0,18
1664,1664,-16.8,0.0,0.0,0.0,0.0,0.0,18
1665,1665,-16.93333333,0.0,0.0,0.0,0.0,0.0,18
1666,1666,-17.06666667,0.0,0.0,0.0,0.0,0.0,18
1667,1667,-17.2,0.0,0.0,0.0,0.0,0.0,18
1668,1668,-17.2,0.0,0.0,0.0,0.0,0.0,19
1669,1669,-17.2,0.0,0.0,0.0,0.0,0.0,19
1670,1670,-17.2,0.0,0.0,0.0,0.0,0.0,19
1671,1671,-17.2,0.0,0.0,0.0,0.0,0.0,19
1672,1672,-17.2,0.0,0.0,0.0,0.0,0.0,19
1673,1673,-17.2,0.0,0.0,0.0,0.0,0.0,19
1674,1674,-17.2,0.0,0.0,0.0,0.0,0.0,19
1675,1675,-17.2,0.0,0.0,0.0,0.0,0.0,19
1676,1676,-17.2,0.0,0.0,0.0,0.0,0.0,19
1677,1677,-17.2,0.0,0.0,0.0,0.0,0.0,19
1678,1678,-17.2,0.0,0.0,0.0,0.0,0.0,19
1679,1679,-17.2,0.0,0.0,0.0,0.0,0.0,19
1680,1680,-17.34166667,0.0,0.0,0.0,0.0,0.0,20
1681,1681,-17.48333333,0.0,0.0,0.0,0.0,0.0,20
1682,1682,-17.625,0.0,0.0,0.0,0.0,0.0,20
1683,1683,-17.76666667,0.0,0.0,0.0,0.0,0.0,20
1684,1684,-17.90833333,0.0,0.0,0.0,0.0,0.0,20
1685,1685,-18.05,0.0,0.0,0.0,0.0,0.0,20
1686,1686,-18.19166667,0.0,0.0,0.0,0.0,0.0,20
1687,1687,-18.33333333,0.0,0.0,0.0,0.0,0.0,20
1688,1688,-18.475,0.0,0.0,0.0,0.0,0.0,20
1689,1689,-18.61666667,0.0,0.0,0.0,0.0,0.0,20
1690,1690,-18.75833333,0.0,0.0,0.0,0.0,0.0,20
1691,1691,-18.9,0.0,0.0,0.0,0.0,0.0,20
1692,1692,-18.85,0.0,0.0,0.0,0.0,0.0,21
1693,1693,-18.8,0.0,0.0,0.0,0.0,0.0,21
1694,1694,-18.75,0.0,0.0,0.0,0.0,0.0,21
1695,1695,-18.7,0.0,0.0,0.0,0.0,0.0,21
1696,1696,-18.65,0.0,0.0,0.0,0.0,0.0,21
1697,1697,-18.6,0.0,0.0,0.0,0.0,0.0,21
1698,1698,-18.55,0.0,0.0,0.0,0.0,0.0,21
1699,1699,-18.5,0.0,0.0,0.0,0.0,0.0,21
1700,1700,-18.45,0.0,0.0,0.0,0.0,0.0,21
1701,1701,-18.4,0.0,0.0,0.0,0.0,0.0,21
1702,1702,-18.35,0.0,0.0,0.0,0.0,0.0,21
1703,1703,-18.3,0.0,0.0,0.0,0.0,0.0,21
1704,1704,-18.25833333,0.0,0.0,0.0,0.0,0.0,22
1705,1705,-18.21666667,0.0,0.0,0.0,0.0,0.0,22
1706,1706,-18.175,0.0,0.0,0.0,0.0,0.0,22
1707,1707,-18.13333333,0.0,0.0,0.0,0.0,0.0,22
1708,1708,-18.09166667,0.0,0.0,0.0,0.0,0.0,22
1709,1709,-18.05,0.0,0.0,0.0,0.0,0.0,22
1710,1710,-18.00833333,0.0,0.0,0.0,0.0,0.0,22
1711,1711,-17.96666667,0.0,0.0,0.0,0.0,0.0,22
1712,1712,-17.925,0.0,0.0,0.0,0.0,0.0,22
1713,1713,-17.88333333,0.0,0.0,0.0,0.0,0.0,22
1714,1714,-17.84166667,0.0,0.0,0.0,0.0,0.0,22
1715,1715,-17.8,0.0,0.0,0.0,0.0,0.0,22
1716,1716,-17.89166667,0.0,0.0,0.0,0.0,0.0,23
1717,1717,-17.98333333,0.0,0.0,0.0,0.0,0.0,23
1718,1718,-18.075,0.0,0.0,0.0,0.0,0.0,23
1719,1719,-18.16666667,0.0,0.0,0.0,0.0,0.0,23
1720,1720,-18.25833333,0.0,0.0,0.0,0.0,0.0,23
1721,1721,-18.35,0.0,0.0,0.0,0.0,0.0,23
1722,1722,-18.44166667,0.0,0.0,0.0,0.0,0.0,23
1723,1723,-18.53333333,0.0,0.0,0.0,0.0,0.0,23
1724,1724,-18.625,0.0,0.0,0.0,0.0,0.0,23
1725,1725,-18.71666667,0.0,0.0,0.0,0.0,0.0,23
1726,1726,-18.80833333,0.0,0.0,0.0,0.0,0.0,23
1727,1727,-18.9,0.0,0.0,0.0,0.0,0.0,23
1728,1728,-18.9,0.0,0.0,0.0,0.0,0.0,0
