,tout,s,i,t1,t2,t3,sp0,m,rh
529,-1.6,0.0,32769.5164657,23.6553693601,19.6493750246,22.3690410489,23.65,1.81160637951,0.0
530,-1.55,0.0,32769.5164657,23.6470282717,19.6500257217,22.3216757155,23.65,1.80056401146,0.0
531,-1.5,0.0,32769.5164657,23.6446591783,19.649603046,22.3066549724,23.65,1.79738094916,0.0
532,-1.45,0.0,32769.5164657,23.6439457796,19.6495182562,22.3043789534,23.65,1.78913436602,0.0
533,-1.4,0.0,32769.5164657,23.6437217307,19.6496655072,22.3036136224,23.65,1.7839263591,0.0
534,-1.35,0.0,32769.5164657,23.643638401,19.6499536419,22.30192763,23.65,1.77960288333,0.0
535,-1.3,0.0,32769.5164657,23.6435970715,19.6495366385,22.3006349154,23.65,1.77629135464,0.0
536,-1.25,0.0,32769.5164657,23.643569387,19.6492624343,22.3007126642,23.65,1.77367549252,0.0
537,-1.2,0.0,32769.5164657,23.6435471044,19.6497248293,22.3020906701,23.65,1.77163755323,0.0
538,-1.15,0.0,32769.5164657,23.6435272716,19.6500524095,22.3044912059,23.65,1.77030063368,0.0
539,-1.1,0.0,32769.5164657,23.6435049637,19.6493542005,22.3086935534,23.65,1.77071391408,0.0
540,-1.05833333333,0.0,29177.0154585,23.643611071,19.6500324171,22.4906124018,23.65,1.80286846566,0.0
541,-1.01666666667,0.0,29177.0154585,23.6439865975,19.6499028462,22.6748278877,23.65,1.77816577669,0.0
542,-0.975,0.0,29177.0154585,23.6443895548,19.6492152293,22.7676187986,23.65,1.76722537284,0.0
543,-0.933333333333,0.0,29177.0154585,23.6446249974,19.6497647564,22.7902425828,23.65,1.75766451109,0.0
544,-0.891666666667,0.0,29177.0154585,23.6447007563,19.6494933661,22.7913043886,23.65,1.74977157506,0.0
545,-0.85,0.0,29177.0154585,23.6447004852,19.6495406519,22.7964707799,23.65,1.74314421239,0.0
546,-0.808333333333,0.0,29177.0154585,23.6446828637,19.649933221,22.8079438774,23.65,1.73728152714,0.0
547,-0.766666666667,0.0,29177.0154585,23.6446684161,19.6497206411,22.820710731,23.65,1.73231022601,0.0
548,-0.725,0.0,29177.0154585,23.6421848066,19.64971741,22.8315767836,23.65,1.72945130653,0.0
549,-0.683333333333,0.0,29177.0154585,23.6349670014,19.6496409591,22.8405694971,23.65,1.72945130653,0.0
550,-0.641666666667,0.0,29177.0154585,23.6262659409,19.649419938,22.8487079804,23.65,1.72945130653,0.0
551,-0.6,0.0,29177.0154585,23.6181831376,19.649244141,22.856622014,23.65,1.72945130653,0.0
552,-0.55,0.0,25474.4304138,23.8251925449,19.9509556756,23.1390283088,24.03,1.72945130653,0.0
553,-0.5,0.0,25474.4304138,23.8832617973,20.0297456938,23.4128688819,24.03,1.72945130653,0.0
554,-0.45,0.0,25474.4304138,23.8447189886,20.0295821818,23.5508451514,24.03,1.72945130653,0.0
555,-0.4,0.0,25474.4304138,23.8063556966,20.0296323427,23.581870534,24.03,1.72945130653,0.0
556,-0.35,0.0,25474.4304138,23.7892749315,20.0293295273,23.5797619951,24.03,1.72945130653,0.0
557,-0.3,0.0,25474.4304138,23.7736185723,20.0291776278,23.5820475401,24.03,1.72945130653,0.0
558,-0.25,0.0,25474.4304138,23.7570769706,20.0291451836,23.5948164366,24.03,1.72945130653,0.0
559,-0.2,0.0,25474.4304138,23.7414353877,20.0299649134,23.6109695131,24.03,1.72945130653,0.0
560,-0.15,0.0,25474.4304138,23.7269453222,20.0290966078,23.6249674952,24.03,1.72945130653,0.0
561,-0.1,0.0,25474.4304138,23.7136627122,20.0294439604,23.6363000912,24.03,1.72945130653,0.0
562,-0.05,0.0,25474.4304138,23.7011962126,20.0294791863,23.6462939623,24.03,1.72945130653,0.0
563,0.0,0.0,25474.4304138,23.6892381129,20.0294449439,23.6558810969,24.03,1.72945130653,0.0
564,0.0,0.0,21394.8909377,23.5783207259,20.296520853,23.6416101303,24.48,1.72945130653,0.0
565,0.0,0.0,21394.8909377,23.4675961219,20.4770697208,23.6240992758,24.48,1.72945130653,0.0
566,0.0,0.0,21394.8909377,23.4077801002,20.478575756,23.6172678487,24.48,1.72945130653,0.0
567,0.0,0.0,21394.8909377,23.3768981566,20.479437491,23.6211645497,24.48,1.72945130653,0.0
568,0.0,0.0,21394.8909377,23.3448129133,20.4784983134,23.6265506043,24.48,1.72945130653,0.0
569,0.0,0.0,21394.8909377,23.3114182099,20.478267417,23.63063689,24.48,1.72945130653,0.0
570,0.0,0.0,21394.8909377,23.2815566306,20.4793731737,23.6337366982,24.48,1.72945130653,0.0
571,0.0,0.0,21394.8909377,23.2554674455,20.4788138038,23.6368270543,24.48,1.72945130653,0.0
572,0.0,0.0,21394.8909377,23.2323657721,20.4791491641,23.6424899688,24.48,1.72945130653,0.0
573,0.0,0.0,21394.8909377,23.2104035626,20.4785891613,23.6484724982,24.48,1.72945130653,0.0
574,0.0,0.0,21394.8909377,23.1894497272,20.479278368,23.6535151673,24.48,1.72945130653,0.0
575,0.0,0.0,21394.8909377,23.1696271841,20.4795280029,23.6577532813,24.48,1.72945130653,0.0
576,0.0916666666667,0.0,9588.02253775,22.5620180632,20.6387285421,23.4267977333,24.85,1.72945130653,0.0
577,0.183333333333,0.0,9588.02253775,22.1356273251,20.8293658004,23.1636057403,24.85,1.72945130653,0.0
578,0.275,0.0,9588.02253775,21.9797306117,20.8496664434,23.0407497688,24.85,1.72945130653,0.0
579,0.366666666667,0.0,9588.02253775,21.9092002316,20.8486549075,23.0198965496,24.85,1.72945130653,0.0
580,0.458333333333,0.0,9588.02253775,21.8265594876,20.8486740633,23.0237632666,24.85,1.72945130653,0.0
581,0.55,0.0,9588.02253775,21.7389083267,20.8488917079,23.0173163899,24.85,1.72945130653,0.0
582,0.641666666667,0.0,9588.02253775,21.662877021,20.8493306395,23.0010957165,24.85,1.72945130653,0.0
583,0.733333333333,0.0,9588.02253775,21.5980620873,20.8494882719,22.9844756485,24.85,1.72945130653,0.0
584,0.825,0.0,9588.02253775,21.5394023832,20.8489440991,22.9720364155,24.85,1.72945130653,0.0
585,0.916666666667,0.0,9588.02253775,21.4848287756,20.849435944,22.9633381471,24.85,1.72945130653,0.0
586,1.00833333333,0.0,9588.02253775,21.4342517525,20.8492288125,22.9566636753,24.85,1.72945130653,0.0
587,1.1,0.0,9588.02253775,21.3887191977,20.8497696719,22.9518110313,24.85,1.72945130653,0.0
588,1.19166666667,0.0,9532.980519,21.3356377698,20.9422628577,22.9393989128,24.97,1.72945130653,0.0
589,1.28333333333,0.0,9532.980519,21.283676742,20.96811725,22.9236669619,24.97,1.72945130653,0.0
590,1.375,0.0,9532.980519,21.2381785313,20.9704407759,22.9105801162,24.97,1.72945130653,0.0
591,1.46666666667,0.0,9532.980519,21.1952301672,20.9696902926,22.900285699,24.97,1.72945130653,0.0
592,1.55833333333,0.0,9532.980519,21.1535161943,20.9698666171,22.891490421,24.97,1.72945130653,0.0
593,1.65,0.0,9532.980519,21.1128515094,20.9690427178,22.883349637,24.97,1.72945130653,0.0
594,1.74166666667,0.0,9532.980519,21.0741739547,20.9703656553,22.8757007653,24.97,1.72945130653,0.0
595,1.83333333333,0.0,9532.980519,21.0378931903,20.9695064392,22.8706942848,24.97,1.72945130653,0.0
596,1.925,0.0,9532.980519,21.0029679384,20.9684757929,22.8664841738,24.97,1.72945130653,0.0
597,2.01666666667,0.0,9532.980519,20.9813625467,20.9702353657,22.8618926807,24.97,1.72945130653,76.1692902019
598,2.10833333333,0.0,9532.980519,20.9784019123,20.9692653788,22.8570109114,24.97,1.72945130653,215.510971713
599,2.2,0.0,9532.980519,20.9715633124,20.9695808773,22.8523770617,24.97,1.72945130653,282.051963459
600,2.25,0.0,9477.93850026,20.8996297343,20.5637689098,22.8482925109,24.47,1.72945130653,0.0
601,2.3,0.0,9477.93850026,20.8461041341,20.4689461809,22.8432010219,24.47,1.72945130653,0.0
602,2.35,0.0,9477.93850026,20.813395056,20.4693067142,22.836946583,24.47,1.72945130653,0.0
603,2.4,0.0,9477.93850026,20.7889792528,20.469870512,22.8326220636,24.47,1.72945130653,0.0
604,2.45,0.0,9477.93850026,20.7639838888,20.4692730099,22.8304795232,24.47,1.72945130653,0.0
605,2.5,0.0,9477.93850026,20.737675894,20.4688478711,22.829100374,24.47,1.72945130653,0.0
606,2.55,0.0,9477.93850026,20.7119327557,20.4698901923,22.8277406031,24.47,1.72945130653,0.0
607,2.6,0.0,9477.93850026,20.6872142685,20.4687178547,22.8263400461,24.47,1.72945130653,0.0
608,2.65,0.0,9477.93850026,20.6633263282,20.4691013156,22.8251046394,24.47,1.72945130653,0.0
609,2.7,0.0,9477.93850026,20.6398222233,20.4685554948,22.8240493803,24.47,1.72945130653,0.0
610,2.75,0.0,9477.93850026,20.6167334373,20.4702862636,22.8231898285,24.47,1.72945130653,0.0
611,2.8,0.0,9477.93850026,20.5940089677,20.4691536063,22.8224417073,24.47,1.72945130653,0.0
612,2.8,0.0,9477.93850026,20.5711403386,20.4311898643,22.8214261159,24.43,1.72945130653,0.0
613,2.8,0.0,9477.93850026,20.5495703422,20.4285342077,22.8209162795,24.43,1.72945130653,0.0
614,2.8,0.0,9477.93850026,20.5272431138,20.4288840482,22.8200112083,24.43,1.72945130653,0.0
615,2.8,0.0,9477.93850026,20.5054100152,20.4289607576,22.8191191047,24.43,1.72945130653,0.0
616,2.8,0.0,9477.93850026,20.4839983609,20.4293668592,22.8183089977,24.43,1.72945130653,0.0
617,2.8,0.0,9477.93850026,20.4628271646,20.4287397995,22.8175520952,24.43,1.72945130653,0.0
618,2.8,0.0,9477.93850026,20.441907499,20.4290206415,22.8168383236,24.43,1.72945130653,0.0
619,2.8,0.0,9477.93850026,20.4337756664,20.4288173486,22.8161267091,24.43,1.72945130653,76.1693589148
620,2.8,0.0,9477.93850026,20.4324210228,20.4296353475,22.8154377753,24.43,1.72945130653,147.11870019
621,2.8,0.0,9477.93850026,20.4312120167,20.4298605084,22.8147551634,24.43,1.72945130653,215.510572345
622,2.8,0.0,9477.93850026,20.4292002276,20.4290611232,22.8141044736,24.43,1.72945130653,282.052932211
623,2.8,0.0,9477.93850026,20.427306653,20.4296717595,22.8134865955,24.43,1.72945130653,347.106593923
624,2.8,0.0,9477.93850026,20.3542392505,20.0575461172,22.813009557,23.94,1.72945130653,0.0
625,2.8,0.0,9477.93850026,20.3066059697,19.9390991793,22.8133288318,23.94,1.72945130653,0.0
626,2.8,0.0,9477.93850026,20.2834729043,19.9401934813,22.8120661646,23.94,1.72945130653,0.0
627,2.8,0.0,9477.93850026,20.2662092083,19.939489961,22.8099258646,23.94,1.72945130653,0.0
628,2.8,0.0,9477.93850026,20.2475867799,19.9389979233,22.808510552,23.94,1.72945130653,0.0
629,2.8,0.0,9477.93850026,20.2273663636,19.9398977972,22.8074564309,23.94,1.72945130653,0.0
630,2.8,0.0,9477.93850026,20.2074300835,19.9402433694,22.8064091081,23.94,1.72945130653,0.0
631,2.8,0.0,9477.93850026,20.1882086793,19.9399104998,22.805292706,23.94,1.72945130653,0.0
632,2.8,0.0,9477.93850026,20.1693140483,19.9397279849,22.8041397516,23.94,1.72945130653,0.0
633,2.8,0.0,9477.93850026,20.1505341455,19.9391508501,22.8029836935,23.94,1.72945130653,0.0
634,2.8,0.0,9477.93850026,20.1319167471,19.9393782081,22.801849096,23.94,1.72945130653,0.0
635,2.8,0.0,9477.93850026,20.1134723394,19.9396737971,22.8007186098,23.94,1.72945130653,0.0
636,2.8,0.0,11837.5949559,20.1546287935,19.6514214255,22.8072991298,23.57,1.72945130653,0.0
637,2.8,0.0,11837.5949559,20.1907919818,19.5693730031,22.8164022723,23.57,1.72945130653,0.0
638,2.8,0.0,11837.5949559,20.1990594063,19.5695964361,22.8224289395,23.57,1.72945130653,0.0
639,2.8,0.0,11837.5949559,20.1949777706,19.5695876048,22.8248467489,23.57,1.72945130653,0.0
640,2.8,0.0,11837.5949559,20.1931602949,19.5699475201,22.8271300399,23.57,1.72945130653,0.0
641,2.8,0.0,11837.5949559,20.1908707927,19.5699649592,22.8292768803,23.57,1.72945130653,0.0
642,2.8,0.0,11837.5949559,20.1868991727,19.5698905667,22.8314007465,23.57,1.72945130653,0.0
643,2.8,0.0,11837.5949559,20.1815693191,19.5697234129,22.8333880149,23.57,1.72945130653,0.0
644,2.8,0.0,11837.5949559,20.1754260361,19.5697504916,22.8351953895,23.57,1.72945130653,0.0
645,2.8,0.0,11837.5949559,20.1687005148,19.5696055645,22.8368604793,23.57,1.72945130653,0.0
646,2.8,0.0,11837.5949559,20.1613563796,19.5693260397,22.8383618344,23.57,1.72945130653,0.0
647,2.8,0.0,11837.5949559,20.1538109689,19.5692019142,22.8399045434,23.57,1.72945130653,0.0
648,2.8,0.0,22358.7185649,20.5940675105,19.6489919567,22.7801457446,23.65,1.72945130653,0.0
649,2.8,0.0,22358.7185649,20.9214459767,19.6497232158,22.7244325343,23.65,1.72945130653,0.0
650,2.8,0.0,22358.7185649,21.0378843891,19.6500553331,22.7112044386,23.65,1.72945130653,0.0
651,2.8,0.0,22358.7185649,21.0820480562,19.6495473531,22.7228228051,23.65,1.72945130653,0.0
652,2.8,0.0,22358.7185649,21.1325522367,19.6498547062,22.7374869831,23.65,1.72945130653,0.0
653,2.8,0.0,22358.7185649,21.188117267,19.650100698,22.7470694636,23.65,1.72945130653,0.0
654,2.8,0.0,22358.7185649,21.2350956576,19.6494610249,22.7526497957,23.65,1.72945130653,0.0
655,2.8,0.0,22358.7185649,21.2730216314,19.650289813,22.7572369195,23.65,1.72945130653,0.0
656,2.8,0.0,22358.7185649,21.3057751448,19.6495249086,22.7620776799,23.65,1.72945130653,0.0
657,2.8,0.0,22358.7185649,21.335358676,19.6495374401,22.7670930006,23.65,1.72945130653,0.0
658,2.8,0.0,22358.7185649,21.3621026866,19.6503150301,22.7719760581,23.65,1.72945130653,0.0
659,2.8,0.0,22358.7185649,21.3857982234,19.6499788851,22.7763693157,23.65,1.72945130653,0.0
660,2.84166666667,0.0,27779.2817704,21.5339781511,19.8798735153,22.4754206619,23.92,1.72945130653,0.0
661,2.88333333333,0.0,27779.2817704,21.689463236,19.919779074,22.140323281,23.92,1.72945130653,0.0
662,2.925,0.0,27779.2817704,21.7751068842,19.9198648745,21.9898479422,23.92,1.72945130653,0.0
663,2.96666666667,0.0,27779.2817704,21.8265338976,19.9202908338,21.9671862535,23.92,1.72945130653,0.0
664,3.00833333333,0.0,27779.2817704,21.873147592,19.9198933274,21.9757907099,23.92,1.72945130653,0.0
665,3.05,0.0,27779.2817704,21.9190411083,19.9201358585,21.972641291,23.92,1.72945130653,0.0
666,3.09166666667,8.75,27779.2817704,21.9653641532,19.9195158395,21.9591307924,23.92,1.72945130653,0.0
667,3.13333333333,11.5,27779.2817704,22.0064773062,19.9204611115,21.9452003318,23.92,1.72945130653,0.0
668,3.175,14.25,27779.2817704,22.0422481485,19.9198707548,21.9351696543,23.92,1.72945130653,0.0
669,3.21666666667,17.0,27779.2817704,22.0748933746,19.9202031304,21.9285705585,23.92,1.72945130653,0.0
670,3.25833333333,19.75,27779.2817704,22.1054996952,19.9200348845,21.9236963741,23.92,1.72945130653,0.0
671,3.3,22.5,27779.2817704,22.1343782849,19.9198576017,21.919658207,23.92,1.72945130653,0.0
672,3.35,25.25,31418.4850965,22.2351151954,20.1622036207,21.9107023887,24.25,1.72945130653,0.0
673,3.4,28.0,31418.4850965,22.3396486526,20.2499467698,21.8975169148,24.25,1.72945130653,0.0
674,3.45,30.75,31418.4850965,22.4121475782,20.2494412823,21.8888806615,24.25,1.72945130653,0.0
675,3.5,33.5,31418.4850965,22.4618015647,20.2502624846,21.8853895369,24.25,1.72945130653,0.0
676,3.55,36.25,31418.4850965,22.5049689941,20.2494007404,21.8821056713,24.25,1.72945130653,0.0
677,3.6,39.0,31418.4850965,22.5473425538,20.2503215614,21.879046112,24.25,1.72945130653,0.0
678,3.65,42.5,31418.4850965,22.5876191694,20.2494457381,21.8771938858,24.25,1.72945130653,0.0
679,3.7,46.0,31418.4850965,22.6251611857,20.2496576935,21.8768269637,24.25,1.72945130653,0.0
680,3.75,49.5,31418.4850965,22.6603401032,20.2496816316,21.8775528002,24.25,1.72945130653,0.0
681,3.8,53.0,31418.4850965,22.6937042328,20.2507133268,21.8790288994,24.25,1.72945130653,0.0
682,3.85,56.5,31418.4850965,22.7256060638,20.2507418469,21.8810627645,24.25,1.72945130653,0.0
683,3.9,60.0,31418.4850965,22.7535411171,20.2502885301,21.883631393,24.25,1.72945130653,0.0
684,3.9,63.5,27135.4569451,22.6600239205,20.268898813,21.6319072223,24.27,1.72945130653,0.0
685,3.9,67.0,27135.4569451,22.5759790495,20.26969877,21.3714550839,24.27,1.72945130653,0.0
686,3.9,70.5,27135.4569451,22.5530267862,20.2693929529,21.2311401991,24.27,1.72945130653,0.0
687,3.9,74.0,27135.4569451,22.5537215273,20.2700255536,21.1837972551,24.27,1.72945130653,0.0
688,3.9,77.5,27135.4569451,22.5533923163,20.269878738,21.1681626637,24.27,1.72945130653,0.0
689,3.9,81.0,27135.4569451,22.5515886004,20.270314234,21.1524298824,24.27,1.72945130653,0.0
690,3.9,83.9166666667,27135.4569451,22.5517927427,20.269484052,21.1324160594,24.27,1.72945130653,0.0
691,3.9,86.8333333333,27135.4569451,22.5543612931,20.2701408981,21.1127091075,24.27,1.72945130653,0.0
692,3.9,89.75,27135.4569451,22.5581706321,20.270695574,21.0960381317,24.27,1.72945130653,0.0
693,3.9,92.6666666667,27135.4569451,22.5627493949,20.2702446571,21.0823010207,24.27,1.72945130653,0.0
694,3.9,95.5833333333,27135.4569451,22.5680050146,20.270061543,21.0704475303,24.27,1.72945130653,0.0
695,3.9,98.5,27135.4569451,22.5738290141,20.2695080042,21.0597335256,24.27,1.72945130653,0.0
696,3.94166666667,101.416666667,34468.9056161,22.7299202174,20.2408605666,21.0367917323,24.24,1.72945130653,0.0
697,3.98333333333,104.333333333,34468.9056161,22.9106460424,20.240164688,21.0181562031,24.24,1.72945130653,0.0
698,4.025,107.25,34468.9056161,23.0122304422,20.2403716036,21.006716839,24.24,1.72945130653,0.0
699,4.06666666667,110.166666667,34468.9056161,23.0710543856,20.2400090813,20.9998670026,24.24,1.72945130653,0.0
700,4.10833333333,113.083333333,34468.9056161,23.1251133082,20.2398341393,20.9936697624,24.24,1.72945130653,0.0
701,4.15,116.0,34468.9056161,23.1796368659,20.2404123375,20.9878923558,24.24,1.72945130653,0.0
702,4.19166666667,117.5,34468.9056161,23.2297257883,20.2404644623,20.9830943096,24.24,1.72945130653,0.0
703,4.23333333333,119.0,34468.9056161,23.2746549771,20.2397110737,20.9794140585,24.24,1.72945130653,0.0
704,4.275,120.5,34468.9056161,23.316180786,20.2396616875,20.9766457283,24.24,1.72945130653,0.0
705,4.31666666667,122.0,34468.9056161,23.3554255181,20.2406604948,20.9745325863,24.24,1.72945130653,0.0
706,4.35833333333,123.5,34468.9056161,23.3927438165,20.2400401625,20.9729359925,24.24,1.72945130653,0.0
707,4.4,125.0,34468.9056161,23.425552259,20.2396506278,20.971833828,24.24,1.72945130653,0.0
708,4.4,126.5,34468.9056161,23.4568557792,20.298389266,20.9707804597,24.3,1.72945130653,0.0
709,4.4,128.0,34468.9056161,23.4854974648,20.3002192637,20.9683951682,24.3,1.72945130653,0.0
710,4.4,129.5,34468.9056161,23.5150036084,20.3005689426,20.9666013525,24.3,1.72945130653,0.0
711,4.4,131.0,34468.9056161,23.5428728539,20.2997644581,20.9648996122,24.3,1.72945130653,0.0
712,4.4,132.5,34468.9056161,23.5695437492,20.2997840408,20.9633290395,24.3,1.72945130653,0.0
713,4.4,134.0,34468.9056161,23.5953232533,20.2997529733,20.9618527911,24.3,1.72945130653,0.0
714,4.4,133.5,34468.9056161,23.6198878239,20.2999486168,20.9602342455,24.3,1.72945130653,0.0
715,4.4,133.0,34468.9056161,23.6432890537,20.3003115164,20.9583480236,24.3,1.72945130653,0.0
716,4.4,132.5,34468.9056161,23.6657904325,20.3005922807,20.9562401552,24.3,1.72945130653,0.0
717,4.4,132.0,34468.9056161,23.687539494,20.2994902951,20.9539840936,24.3,1.72945130653,0.0
718,4.4,131.5,34468.9056161,23.7086122895,20.3003737687,20.9516266414,24.3,1.72945130653,0.0
719,4.4,131.0,34468.9056161,23.7289718585,20.3003949896,20.9491256778,24.3,1.72945130653,0.0
720,4.45,130.5,34468.9056161,23.7494062181,20.1233927924,20.9469418233,24.12,1.72945130653,0.0
721,4.5,130.0,34468.9056161,23.7688570577,20.119963107,20.944567364,24.12,1.72945130653,0.0
722,4.55,129.5,34468.9056161,23.7863994305,20.1198071808,20.9412491141,24.12,1.72945130653,0.0
723,4.6,129.0,34468.9056161,23.8047205721,20.1198864439,20.938189021,24.12,1.72945130653,0.0
724,4.65,128.5,34468.9056161,23.8230079063,20.1200061621,20.9354130865,24.12,1.72945130653,0.0
725,4.7,128.0,34468.9056161,23.843535727,20.1194800533,20.9326748845,24.12,1.72945130653,0.0
726,4.75,135.666666667,34468.9056161,23.8645765088,20.1201381871,20.9309879601,24.12,1.72945130653,0.0
727,4.8,143.333333333,34468.9056161,23.885709624,20.1199129452,20.9307548201,24.12,1.72945130653,0.0
728,4.85,151.0,34468.9056161,23.9071295954,20.1196668473,20.9317391974,24.12,1.72945130653,0.0
729,4.9,158.666666667,34468.9056161,23.9289149627,20.1199135123,20.9336325415,24.12,1.72945130653,0.0
730,4.95,166.333333333,34468.9056161,23.9510823039,20.1197301631,20.9362968432,24.12,1.72945130653,0.0
731,5.0,174.0,34468.9056161,23.9735021303,20.1204973843,20.9396891712,24.12,1.72945130653,0.0
732,5.05,181.666666667,30719.6182525,23.8188646418,19.8786941544,20.9424636912,23.8,1.77589955456,0.0
733,5.1,189.333333333,30719.6182525,23.7967148468,19.7999117488,20.9472932556,23.8,1.72945130653,0.0
734,5.15,197.0,30719.6182525,23.7950912322,19.7996197301,20.9533716432,23.8,1.74890978492,0.0
735,5.2,204.666666667,30719.6182525,23.7947203936,19.800237208,20.9589283999,23.8,1.74245306729,0.0
736,5.25,212.333333333,30719.6182525,23.7946215629,19.7997864255,20.9644526503,23.8,1.74134838648,0.0
737,5.3,220.0,30719.6182525,23.7945793517,19.8003047774,20.9704100739,23.8,1.74261234226,0.0
738,5.35,214.5,30719.6182525,23.7945625627,19.7999034978,20.9753301219,23.8,1.74294017682,0.0
739,5.4,209.0,30719.6182525,23.7945604541,19.7996469236,20.9786704323,23.8,1.74348058166,0.0
740,5.45,203.5,30719.6182525,23.7945617479,19.7995727815,20.9806273825,23.8,1.74414418073,0.0
741,5.5,198.0,30719.6182525,23.7945633146,19.7998747882,20.9815642389,23.8,1.74496780785,0.0
742,5.55,192.5,30719.6182525,23.7945674244,19.8003420606,20.9816732294,23.8,1.74588156181,0.0
743,5.6,187.0,30719.6182525,23.7945706194,19.8000357452,20.9809919922,23.8,1.74684252027,0.0
744,5.69166666667,181.5,26970.3308889,23.7229205308,19.7022281619,20.9762638157,23.7,1.73506822109,0.0
745,5.78333333333,176.0,26970.3308889,23.6627372519,19.6996783123,20.9774604296,23.7,1.72945130653,0.0
746,5.875,170.5,26970.3308889,23.6220538765,19.6999623077,20.9736904008,23.7,1.72945130653,0.0
747,5.96666666667,165.0,26970.3308889,23.5985545665,19.6996875192,20.9688021696,23.7,1.72945130653,0.0
748,6.05833333333,159.5,26970.3308889,23.5784017212,19.7003466455,20.9634365157,23.7,1.72945130653,0.0
749,6.15,154.0,26970.3308889,23.5589848129,19.6993992487,20.9576546064,23.7,1.72945130653,0.0
750,6.24166666667,145.5,26970.3308889,23.5409419035,19.6999681939,20.9509940141,23.7,1.72945130653,0.0
751,6.33333333333,137.0,26970.3308889,23.5244872827,19.6998870274,20.9433107948,23.7,1.72945130653,0.0
752,6.425,128.5,26970.3308889,23.5093588236,19.6998669563,20.9347674148,23.7,1.72945130653,0.0
753,6.51666666667,120.0,26970.3308889,23.4952177376,19.7003268684,20.9255426482,23.7,1.72945130653,0.0
754,6.60833333333,111.5,26970.3308889,23.4818390376,19.6999566428,20.9168614406,23.7,1.72945130653,0.0
755,6.7,103.0,26970.3308889,23.4690938544,19.7001887511,20.9079749545,23.7,1.72945130653,0.0
756,6.65,94.5,30986.4886464,23.3979440262,19.4814886707,21.0359230712,23.39,1.84917690036,0.0
757,6.6,86.0,30986.4886464,23.386765981,19.3900314133,21.1620714256,23.39,1.86387074253,0.0
758,6.55,77.5,30986.4886464,23.3854677386,19.3897649536,21.2193252875,23.39,1.87361056426,0.0
759,6.5,69.0,30986.4886464,23.3850560148,19.3896819821,21.2273911741,23.39,1.87914123054,0.0
760,6.45,60.5,30986.4886464,23.3849414659,19.3898002967,21.2204009422,23.39,1.88123600424,0.0
761,6.4,52.0,30986.4886464,23.3849156013,19.3894294066,21.2140615934,23.39,1.88202573627,0.0
762,6.35,50.0,30986.4886464,23.3849043418,19.3895936991,21.2106547335,23.39,1.883483719,0.0
763,6.3,48.0,30986.4886464,23.3848929421,19.3897716672,21.2079035865,23.39,1.88483549052,0.0
764,6.25,46.0,30986.4886464,23.3848816631,19.3895220148,21.204040229,23.39,1.88646681137,0.0
765,6.2,44.0,30986.4886464,23.3848752804,19.3902583225,21.1990679686,23.39,1.88748764447,0.0
766,6.15,42.0,30986.4886464,23.3848715652,19.3893684067,21.1934201216,23.39,1.88815942507,0.0
767,6.1,40.0,30986.4886464,23.3848688716,19.3901241223,21.1875092595,23.39,1.88882981217,0.0
768,6.05833333333,38.0,39018.8041614,23.0681649085,19.1706556467,21.4492031622,23.01,2.28395683702,0.0
769,6.01666666667,36.0,39018.8041614,23.012988948,19.0108910768,21.7194944776,23.01,2.31710442087,0.0
770,5.975,34.0,39018.8041614,23.0068525038,19.0094147753,21.8616074288,23.01,2.38038529738,0.0
771,5.93333333333,32.0,39018.8041614,23.004767074,19.009922511,21.9014095792,23.01,2.3957334443,0.0
772,5.89166666667,30.0,39018.8041614,23.0040960167,19.0095529743,21.9085363534,23.01,2.41315765101,0.0
773,5.85,28.0,39018.8041614,23.0038729818,19.0094694276,21.9179941999,23.01,2.42667228446,0.0
774,5.80833333333,25.6666666667,39018.8041614,23.0037881664,19.0098461979,21.934162054,23.01,2.43934479362,0.0
775,5.76666666667,23.3333333333,39018.8041614,23.0037439435,19.0101410416,21.9511771641,23.01,2.45062064888,0.0
776,5.725,21.0,39018.8041614,23.0037201627,19.0097075912,21.9652305594,23.01,2.46069612793,0.0
777,5.68333333333,18.6666666667,39018.8041614,23.003705961,19.0100076051,21.9746813468,23.01,2.46689648981,0.0
778,5.64166666667,0.0,39018.8041614,23.0037009543,19.0097548463,21.9779855376,23.01,2.46693977345,0.0
779,5.6,0.0,39018.8041614,23.0036843324,19.0093844785,21.9772213831,23.01,2.46675451645,0.0
780,5.55,0.0,39018.8041614,23.2937062704,19.3323903761,21.9849877561,23.35,2.26081376561,0.0
781,5.5,0.0,39018.8041614,23.3368793982,19.3501353512,21.9930571562,23.35,2.3164979738,0.0
782,5.45,0.0,39018.8041614,23.341182595,19.3494916211,21.9957469475,23.35,2.277488928,0.0
783,5.4,0.0,39018.8041614,23.3426023889,19.3496883248,21.9992624286,23.35,2.29841419781,0.0
784,5.35,0.0,39018.8041614,23.3430633351,19.3496531941,22.0025817714,23.35,2.30767230647,0.0
785,5.3,0.0,39018.8041614,23.343222468,19.3494163941,22.0039819243,23.35,2.31339870206,0.0
786,5.25,0.0,39018.8041614,23.3432847805,19.3498780229,22.004625383,23.35,2.32017366321,0.0
787,5.2,0.0,39018.8041614,23.3433066705,19.3492420733,22.0050291387,23.35,2.32571754413,0.0
788,5.15,0.0,39018.8041614,23.3433135284,19.3493444668,22.0054888588,23.35,2.33113532819,0.0
