,z0,z1,z2,tout,s,i,t1,sp0,sp1,sp2,sp,m,rh
8442,20.2798242034,20.2798824215,20.2798442173,-0.6,27.6666666667,1501.8359271,20.2798483716,20.28,20.28,20.28,20.28,0.230368553974,2584.77383396
8443,20.2798194891,20.2798794932,20.2798321828,-0.6,35.3333333333,1501.8359271,20.279840083,20.28,20.28,20.28,20.28,0.228111819166,2547.16233732
8444,20.2798150811,20.2798764739,20.2798216244,-0.6,43.0,1501.8359271,20.2798326711,20.28,20.28,20.28,20.28,0.226330330854,2517.39414394
8445,20.2798104858,20.2798732898,20.279810447,-0.6,50.6666666667,1501.8359271,20.2798248719,20.28,20.28,20.28,20.28,0.224517518467,2487.25081806
8446,20.279806182,20.2798698803,20.2798007657,-0.6,58.3333333333,1501.8359271,20.2798179029,20.28,20.28,20.28,20.28,0.223024564604,2462.28039158
8447,20.2798090929,20.2798716551,20.2799282709,-0.6,66.0,1501.8359271,20.279887864,20.28,20.28,20.28,20.28,0.22213073149,2449.75969968
8448,20.6407408228,20.6407653091,20.6425187121,-0.5,73.6666666667,993.584825286,20.6417941262,20.65,20.65,20.65,20.65,0.315280236439,3882.01824582
8449,20.6498241894,20.6498746977,20.6498731119,-0.4,81.3333333333,993.584825286,20.6498625919,20.65,20.65,20.65,20.65,0.237789238654,2694.36069606
8450,20.6496832722,20.6497982094,20.6497743797,-0.3,89.0,993.584825286,20.6497614638,20.65,20.65,20.65,20.65,0.324185475773,4339.67775002
8451,20.649550656,20.6497067909,20.649915954,-0.2,96.6666666667,993.584825286,20.6498016287,20.65,20.65,20.65,20.65,0.301190743137,3871.28522777
8452,20.6495044154,20.6496761789,20.6499105027,-0.1,104.333333333,993.584825286,20.6497822676,20.65,20.65,20.65,20.65,0.295848986145,3764.97222787
8453,20.6494648829,20.6496509034,20.6498980154,0.0,112.0,993.584825286,20.6497609984,20.65,20.65,20.65,20.65,0.291002117063,3669.52297213
8454,20.6494246881,20.6496232617,20.6498847676,0.1,114.166666667,993.584825286,20.6497386786,20.65,20.65,20.65,20.65,0.286452803293,3580.48737503
8455,20.6493824553,20.6495934828,20.6498702017,0.2,116.333333333,993.584825286,20.6497146406,20.65,20.65,20.65,20.65,0.281957114046,3493.22307287
8456,20.6493380213,20.6495616574,20.6498541138,0.3,118.5,993.584825286,20.6496887345,20.65,20.65,20.65,20.65,0.277502787183,3407.49761195
8457,20.6498730317,20.6495276579,20.649836391,0.4,120.666666667,993.584825286,20.6497797229,20.65,20.65,20.65,20.65,0.273124556033,3324.03267236
8458,20.6498952414,20.6494917454,20.6498165018,0.5,122.833333333,993.584825286,20.6497648016,20.65,20.65,20.65,20.65,0.268662142656,3239.6095821
8459,20.6498878964,20.6494532701,20.6497950633,0.6,125.0,993.584825286,20.6497424293,20.65,20.65,20.65,20.65,0.264357196202,3158.93601275
8460,20.9293994162,20.9284272958,20.9331138609,0.6,127.166666667,912.609870739,20.9315828371,20.95,20.95,20.95,20.95,0.387471773683,5719.44795163
8461,20.9487368321,20.9482451387,20.9492773081,0.6,129.333333333,912.609870739,20.9489389005,20.95,20.95,20.95,20.95,0.254296601454,2960.08029074
8462,20.9495399871,20.9496422138,20.9497261895,0.6,131.5,912.609870739,20.9496743905,20.95,20.95,20.95,20.95,0.317010521268,4155.86658748
8463,20.9494851775,20.9496458498,20.949649327,0.6,133.666666667,912.609870739,20.9496167631,20.95,20.95,20.95,20.95,0.301311735906,3838.60938616
8464,20.9494376539,20.9496084922,20.9499107376,0.6,135.833333333,912.609870739,20.9497594731,20.95,20.95,20.95,20.95,0.296965214774,3751.24390304
8465,20.9493971679,20.9495721538,20.9499159749,0.6,138.0,912.609870739,20.9497475499,20.95,20.95,20.95,20.95,0.29347193906,3681.43189046
8466,20.9493653822,20.9495416552,20.9499119189,0.6,137.916666667,912.609870739,20.9497329874,20.95,20.95,20.95,20.95,0.291115990283,3634.32303889
8467,20.9493377383,20.9495137,20.9499079612,0.6,137.833333333,912.609870739,20.9497198013,20.95,20.95,20.95,20.95,0.289109068705,3594.32203016
8468,20.9498764392,20.949487322,20.9499045011,0.6,137.75,912.609870739,20.9498177049,20.95,20.95,20.95,20.95,0.287420182194,3560.74929336
8469,20.9499036332,20.9494623287,20.9499014817,0.6,137.666666667,912.609870739,20.949816444,20.95,20.95,20.95,20.95,0.28589746318,3530.41103998
8470,20.9499020152,20.9494386,20.9498988666,0.6,137.583333333,912.609870739,20.9498100936,20.95,20.95,20.95,20.95,0.284619167924,3505.01700787
8471,20.9498987724,20.9494160385,20.9498966249,0.6,137.5,912.609870739,20.9498038992,20.95,20.95,20.95,20.95,0.283494037129,3482.63692888
8472,20.5077180777,20.5103776481,20.6018872882,0.691666666667,137.416666667,529.95125802,20.5437535472,20.47,20.47,20.47,20.47,0.0998625101751,578.937072795
8473,20.4695790016,20.4697076592,20.4700786291,0.783333333333,137.333333333,529.95125802,20.4699034196,20.47,20.47,20.47,20.47,0.284380161339,3551.17931674
8474,20.469650464,20.4697169084,20.4697928459,0.875,137.25,529.95125802,20.4697519318,20.47,20.47,20.47,20.47,0.246549155491,2808.30036254
8475,20.4697401389,20.4697862192,20.4699122738,0.966666666667,137.166666667,529.95125802,20.4698522505,20.47,20.47,20.47,20.47,0.240786816059,2718.87226353
8476,20.469760976,20.4698020766,20.4697606486,1.05833333333,137.083333333,529.95125802,20.4697687895,20.47,20.47,20.47,20.47,0.248745504971,2859.19793989
8477,20.4697669527,20.4698050285,20.4697583541,1.15,137.0,529.95125802,20.4697691396,20.47,20.47,20.47,20.47,0.249607018462,2874.92879177
8478,20.4697672313,20.4698037178,20.4697564282,1.24166666667,140.75,529.95125802,20.469767772,20.47,20.47,20.47,20.47,0.249302556788,2869.40667441
8479,20.469764679,20.4698002784,20.4697527652,1.33333333333,144.5,529.95125802,20.4697643762,20.47,20.47,20.47,20.47,0.248595468867,2856.43402161
8480,20.4697601986,20.4697953108,20.4697472641,1.425,148.25,529.95125802,20.469759188,20.47,20.47,20.47,20.47,0.247566982231,2837.58473579
8481,20.4697540547,20.4697889959,20.4697400069,1.51666666667,152.0,529.95125802,20.4697523448,20.47,20.47,20.47,20.47,0.246269892923,2813.86668624
8482,20.4697464229,20.4697814577,20.4697308778,1.60833333333,155.75,529.95125802,20.4697438363,20.47,20.47,20.47,20.47,0.244741356057,2786.00836264
8483,20.4697373652,20.4697727244,20.4697204512,1.7,159.5,529.95125802,20.4697340287,20.47,20.47,20.47,20.47,0.243009071589,2754.55533972
8484,20.326841614,20.3267265734,20.3250464826,1.7,163.25,529.95125802,20.3258418465,20.32,20.32,20.32,20.32,0.170188269061,1576.06931253
8485,20.3201267856,20.3201497876,20.3200301046,1.7,167.0,529.95125802,20.3200712363,20.32,20.32,20.32,20.32,0.253342843024,2947.67421682
8486,20.3195768679,20.319623703,20.3198484258,1.7,170.75,529.95125802,20.3197470808,20.32,20.32,20.32,20.32,0.214501271979,2265.60103774
8487,20.3195885532,20.319635177,20.3198726396,1.7,174.5,529.95125802,20.3197678106,20.32,20.32,20.32,20.32,0.221922406479,2390.29100597
8488,20.3195832495,20.3196304902,20.319871243,1.7,178.25,529.95125802,20.3197648935,20.32,20.32,20.32,20.32,0.221190103402,2377.65220218
8489,20.3195739592,20.3196222338,20.3198671771,1.7,182.0,529.95125802,20.3197587822,20.32,20.32,20.32,20.32,0.220013291095,2357.46412155
8490,20.3195604839,20.3196107451,20.3198606906,1.7,187.25,529.95125802,20.3197496088,20.32,20.32,20.32,20.32,0.218279493629,2327.92750463
8491,20.3195443447,20.3195972529,20.3198527503,1.7,192.5,529.95125802,20.3197385492,20.32,20.32,20.32,20.32,0.216266528691,2293.84106854
8492,20.3195259782,20.3195820765,20.3198433649,1.7,197.75,529.95125802,20.3197257604,20.32,20.32,20.32,20.32,0.214032750774,2256.26861438
8493,20.3198826135,20.3195652816,20.3198323674,1.7,203.0,529.95125802,20.3197889239,20.32,20.32,20.32,20.32,0.211613915572,2215.94539202
8494,20.3198949342,20.3195468931,20.3198195316,1.7,208.25,529.95125802,20.3197799334,20.32,20.32,20.32,20.32,0.20894880638,2171.76611691
8495,20.3198896711,20.3198878242,20.3198045743,1.7,213.5,529.95125802,20.3198392407,20.32,20.32,20.32,20.32,0.206147139366,2125.89879593
8496,20.489470034,20.4895927623,20.4916792149,1.79166666667,218.75,529.95125802,20.4908884419,20.5,20.5,20.5,20.5,0.281122502301,3477.44971136
8497,20.4993475606,20.4993815062,20.4996400096,1.88333333333,224.0,529.95125802,20.4995170081,20.5,20.5,20.5,20.5,0.180244548689,1721.85193743
8498,20.4995671821,20.4996380268,20.4998638395,1.975,229.25,529.95125802,20.4997589825,20.5,20.5,20.5,20.5,0.222367064723,2387.34625371
8499,20.499875702,20.4995624872,20.4998035079,2.06666666667,234.5,529.95125802,20.499769034,20.5,20.5,20.5,20.5,0.206811809317,2128.72050107
8500,20.4998730602,20.4998830594,20.4999167757,2.15833333333,239.75,529.95125802,20.4999005791,20.5,20.5,20.5,20.5,0.199630917685,2012.54956339
8501,20.4998535344,20.4998841071,20.4999010502,2.25,245.0,529.95125802,20.4998873659,20.5,20.5,20.5,20.5,0.192492244459,1899.88326963
8502,20.4998360456,20.4998718858,20.4998844218,2.34166666667,242.0,529.95125802,20.4998713773,20.5,20.5,20.5,20.5,0.187552179896,1823.09636886
8503,20.4998191809,20.4998589499,20.4998667622,2.43333333333,239.0,529.95125802,20.4998547994,20.5,20.5,20.5,20.5,0.183082303275,1754.72645667
8504,20.4998022291,20.4998458304,20.4998477542,2.525,236.0,529.95125802,20.49983742,20.5,20.5,20.5,20.5,0.178888016878,1691.58542702
8505,20.4997851737,20.4998325435,20.4999322042,2.61666666667,233.0,529.95125802,20.4998781196,20.5,20.5,20.5,20.5,0.174976938685,1633.55642789
8506,20.4997680102,20.499819099,20.4999254927,2.70833333333,230.0,529.95125802,20.4998671444,20.5,20.5,20.5,20.5,0.171181429377,1578.18524595
8507,20.4997507315,20.4998055033,20.4999151216,2.8,227.0,529.95125802,20.4998540416,20.5,20.5,20.5,20.5,0.167648664083,1527.32095364
8508,20.2352913817,20.2360613147,20.3705792705,2.75,224.0,529.95125802,20.2356745165,20.19,20.19,20.19,20.19,0.0369936939612,198.208037753
8509,20.1898561583,20.1899099751,20.2122221297,2.7,221.0,529.95125802,20.1898829921,20.19,20.19,20.19,20.19,0.0745029520752,803.494381891
8510,20.1898095257,20.1898489132,20.1906102608,2.65,218.0,529.95125802,20.190255668,20.19,20.19,20.19,20.19,0.135604424915,1085.68582692
8511,20.1898303361,20.1898643143,20.1899855949,2.6,215.0,529.95125802,20.1899044493,20.19,20.19,20.19,20.19,0.107570174971,819.64499011
8512,20.1898473051,20.1898782857,20.1899521053,2.55,212.0,529.95125802,20.1899029657,20.19,20.19,20.19,20.19,0.117019361529,910.22283255
8513,20.189853078,20.1898828104,20.1899629931,2.5,209.0,529.95125802,20.1899121493,20.19,20.19,20.19,20.19,0.1211028599,950.995628091
8514,20.1898577474,20.1898861747,20.1899405233,2.45,206.166666667,529.95125802,20.1899044133,20.19,20.19,20.19,20.19,0.123684849698,978.207100006
8515,20.1898620962,20.1898892045,20.1899484951,2.4,203.333333333,529.95125802,20.1899107319,20.19,20.19,20.19,20.19,0.126291973859,1006.15572014
8516,20.1898662435,20.1898920845,20.1899558978,2.35,200.5,529.95125802,20.1899167112,20.19,20.19,20.19,20.19,0.128834187615,1033.99130937
8517,20.189870241,20.1898948713,20.1899622613,2.3,197.666666667,529.95125802,20.1899221476,20.19,20.19,20.19,20.19,0.131366985928,1062.26814261
8518,20.1898741174,20.1898975963,20.1899333616,2.25,194.833333333,529.95125802,20.189909771,20.19,20.19,20.19,20.19,0.133855860583,1090.61420234
8519,20.1898778885,20.1899002769,20.189940948,2.2,192.0,529.95125802,20.1899155448,20.19,20.19,20.19,20.19,0.136361823128,1119.66909799
8520,20.0356309992,20.0355594969,20.1012185657,2.15833333333,189.166666667,529.95125802,20.0355957043,20.03,20.03,20.03,20.03,0.0449725598535,348.677316321
8521,20.0299412409,20.0299895765,20.0317380939,2.11666666667,186.333333333,529.95125802,20.0306406239,20.03,20.03,20.03,20.03,0.114474241587,944.133001625
8522,20.0297929397,20.0298238353,20.0300082753,2.075,183.5,529.95125802,20.029911396,20.03,20.03,20.03,20.03,0.124085180121,956.907389962
8523,20.0298326834,20.0298575368,20.0299708184,2.03333333333,180.666666667,529.95125802,20.0299012837,20.03,20.03,20.03,20.03,0.114287429161,880.598016027
8524,20.029844038,20.0298667648,20.0299456496,1.99166666667,177.833333333,529.95125802,20.0298990347,20.03,20.03,20.03,20.03,0.123767767667,974.953097704
8525,20.029852246,20.0298733799,20.0299566337,1.95,175.0,529.95125802,20.0299093016,20.03,20.03,20.03,20.03,0.127865461923,1020.14281019
8526,20.0298604581,20.0298801537,20.0299301087,1.90833333333,171.416666667,529.95125802,20.0299005514,20.03,20.03,20.03,20.03,0.13187881274,1066.1260503
8527,20.0298683599,20.0298867492,20.0299423359,1.86666666667,167.833333333,529.95125802,20.029910953,20.03,20.03,20.03,20.03,0.135863013497,1113.12343377
8528,20.0298758833,20.0298930804,20.0299528639,1.825,164.25,529.95125802,20.0299203329,20.03,20.03,20.03,20.03,0.139712902313,1159.83935567
8529,20.0298830351,20.029899143,20.0299145796,1.78333333333,160.666666667,529.95125802,20.0299035628,20.03,20.03,20.03,20.03,0.143457175618,1206.44649059
8530,20.0298898233,20.0299049359,20.0299262466,1.74166666667,157.083333333,529.95125802,20.0299129254,20.03,20.03,20.03,20.03,0.147126477971,1253.18682881
8531,20.0298962543,20.0296679577,20.0299387731,1.7,153.5,529.95125802,20.02986836,20.03,20.03,20.03,20.03,0.150902789373,1302.13758437
8532,20.4888805527,20.4889834104,20.5439593466,1.60833333333,149.916666667,567.739570141,20.5249817201,20.5,20.5,20.5,20.5,0.249798700431,2287.50403206
8533,20.4997952257,20.499821087,20.550970804,1.51666666667,146.333333333,567.739570141,20.4998080321,20.5,20.5,20.5,20.5,0.0598668903371,557.387625033
8534,20.4996426623,20.4997148644,20.5020771998,1.425,142.75,567.739570141,20.5011394609,20.5,20.5,20.5,20.5,0.234631714668,2596.54893437
8535,20.499871032,20.4995576952,20.4999823077,1.33333333333,139.166666667,567.739570141,20.499880132,20.5,20.5,20.5,20.5,0.222042510302,2371.07901551
8536,20.4998772719,20.499538017,20.4998425067,1.24166666667,135.583333333,567.739570141,20.4997888005,20.5,20.5,20.5,20.5,0.211359808853,2196.45102341
8537,20.4998751677,20.4998885792,20.4998516899,1.15,132.0,567.739570141,20.499863562,20.5,20.5,20.5,20.5,0.213680201369,2232.97707506
8538,20.4998764766,20.499906939,20.4998591488,1.05833333333,125.083333333,567.739570141,20.4998718907,20.5,20.5,20.5,20.5,0.21513591119,2256.80208169
8539,20.4998796187,20.4995639819,20.4998660348,0.966666666667,118.166666667,567.739570141,20.499809835,20.5,20.5,20.5,20.5,0.216862696593,2285.5860024
8540,20.499883785,20.4995597762,20.4998744966,0.875,111.25,567.739570141,20.4998152079,20.5,20.5,20.5,20.5,0.218870477077,2319.43960421
8541,20.4998891542,20.4995733838,20.499884123,0.783333333333,104.333333333,567.739570141,20.4998250702,20.5,20.5,20.5,20.5,0.221283610201,2360.39647189
8542,20.4998965446,20.4995949686,20.4998930825,0.691666666667,97.4166666667,567.739570141,20.4998363129,20.5,20.5,20.5,20.5,0.223984931471,2407.06951013
8543,20.4998982361,20.4995957202,20.4998996301,0.6,90.5,567.739570141,20.4998411924,20.5,20.5,20.5,20.5,0.225387728115,2430.6006597
8544,20.9680569878,20.9680781896,20.991771376,0.6,83.5833333333,654.033196661,20.9827362919,20.98,20.98,20.98,20.98,0.291400885472,3012.97649955
8545,20.9798591689,20.9798827023,20.9812892715,0.6,76.6666666667,654.033196661,20.9806513735,20.98,20.98,20.98,20.98,0.185595213294,1787.4113752
8546,20.9793890009,20.9795242537,20.9799149495,0.6,69.75,654.033196661,20.9797548724,20.98,20.98,20.98,20.98,0.324011026185,4281.97655101
8547,20.9798549254,20.9798888348,20.979727313,0.6,62.8333333333,654.033196661,20.9797794847,20.98,20.98,20.98,20.98,0.299303441752,3779.3492659
8548,20.9798877605,20.9793824629,20.9797422816,0.6,55.9166666667,654.033196661,20.9797043234,20.98,20.98,20.98,20.98,0.303036826722,3853.88277069
8549,20.9798990482,20.9793942037,20.9797655053,0.6,49.0,654.033196661,20.979723514,20.98,20.98,20.98,20.98,0.307448963316,3943.08474631
8550,20.9799077694,20.9794209292,20.9797947476,0.6,45.5,654.033196661,20.9797491539,20.98,20.98,20.98,20.98,0.312840943762,4052.47282584
8551,20.9793711213,20.9794471543,20.9798113973,0.6,42.0,654.033196661,20.9796689741,20.98,20.98,20.98,20.98,0.316260885127,4122.56048362
8552,20.9793712285,20.9794625203,20.9798261546,0.6,38.5,654.033196661,20.9796817828,20.98,20.98,20.98,20.98,0.319518414539,4189.66115156
8553,20.9793955818,20.9794829336,20.9798393019,0.6,35.0,654.033196661,20.9796986939,20.98,20.98,20.98,20.98,0.322679775126,4255.12438337
8554,20.9794255006,20.9795060186,20.9798521978,0.6,31.5,654.033196661,20.9797168098,20.98,20.98,20.98,20.98,0.326132425562,4327.06234471
8555,20.9794552455,20.9795293016,20.9798643195,0.6,28.0,654.033196661,20.979734379,20.98,20.98,20.98,20.98,0.329641507096,4400.58831775
8556,20.5396288693,20.5474054126,20.6219467814,0.6,24.5,852.477069036,20.5804638054,20.5,20.5,20.5,20.5,0.11471347219,665.327538105
8557,20.4995455092,20.4996214559,20.5001209017,0.6,21.0,852.477069036,20.4999131292,20.5,20.5,20.5,20.5,0.290179845705,3652.86028582
8558,20.4996802181,20.49971154,20.4998495846,0.6,17.5,852.477069036,20.4997933027,20.5,20.5,20.5,20.5,0.254208327958,2945.35024184
8559,20.4997894544,20.499804024,20.4998203683,0.6,0.0,852.477069036,20.4998112094,20.5,20.5,20.5,20.5,0.257032035682,3007.85405162
8560,20.4998215696,20.4998347844,20.4998660551,0.6,0.0,852.477069036,20.4998517078,20.5,20.5,20.5,20.5,0.268101230244,3214.22556107
8561,20.4998369254,20.4998517704,20.4998803551,0.6,0.0,852.477069036,20.4998667426,20.5,20.5,20.5,20.5,0.272237350913,3293.68185801
8562,20.4998484474,20.4998626007,20.499891085,0.6,0.0,852.477069036,20.499877683,20.5,20.5,20.5,20.5,0.275775024964,3361.94853672
8563,20.4998577053,20.499871155,20.4998999292,0.6,0.0,852.477069036,20.4998865913,20.5,20.5,20.5,20.5,0.278917739565,3422.93514268
8564,20.4998653118,20.499878202,20.4999073919,0.6,0.0,852.477069036,20.4998940425,20.5,20.5,20.5,20.5,0.281746329123,3478.0987664
8565,20.4998693529,20.4998841004,20.4999080942,0.6,0.0,852.477069036,20.4998963023,20.5,20.5,20.5,20.5,0.282328016882,3490.14521417
8566,20.4998745476,20.4998890928,20.4999135813,0.6,0.0,852.477069036,20.4999016742,20.5,20.5,20.5,20.5,0.284631278917,3535.25707833
8567,20.4998790559,20.4998933553,20.4999184535,0.6,0.0,852.477069036,20.499906394,20.5,20.5,20.5,20.5,0.28668332819,3575.6103712
8568,20.6870449807,20.6872354608,20.6897459291,0.55,0.0,1360.81465763,20.6888350001,20.7,20.7,20.7,20.7,0.357708690862,5063.37850604
8569,20.6991406811,20.6991765466,20.6994530637,0.5,0.0,1360.81465763,20.6993402208,20.7,20.7,20.7,20.7,0.268149713223,3203.49022986
8570,20.6993608474,20.6994306085,20.6997547335,0.45,0.0,1360.81465763,20.6996244404,20.7,20.7,20.7,20.7,0.310233846196,4029.73521097
8571,20.6998754506,20.699373517,20.6997195753,0.4,0.0,1360.81465763,20.6996860693,20.7,20.7,20.7,20.7,0.301433968612,3851.14478963
8572,20.6999031048,20.6993605156,20.6997149935,0.35,0.0,1360.81465763,20.6996859497,20.7,20.7,20.7,20.7,0.300786301593,3837.91858147
8573,20.6999049313,20.6993588035,20.6997163758,0.3,0.0,1360.81465763,20.6996869039,20.7,20.7,20.7,20.7,0.301010262347,3842.38566191
8574,20.6999056197,20.6993607149,20.6997195241,0.25,0.0,1360.81465763,20.6996894126,20.7,20.7,20.7,20.7,0.301487108149,3851.95410951
8575,20.6993486299,20.6993832234,20.6997236762,0.2,0.0,1360.81465763,20.6995926928,20.7,20.7,20.7,20.7,0.302653344512,3876.00036542
8576,20.6993274682,20.6993912765,20.699728524,0.15,0.0,1360.81465763,20.6995933554,20.7,20.7,20.7,20.7,0.303517843689,3893.56636471
8577,20.6993352797,20.6993996539,20.6997338686,0.1,0.0,1360.81465763,20.6995998066,20.7,20.7,20.7,20.7,0.304442617773,3912.3249618
8578,20.6993465376,20.6994084241,20.6997395719,0.05,0.0,1360.81465763,20.6996071887,20.7,20.7,20.7,20.7,0.305457229763,3932.95539043
8579,20.6993583034,20.6994176996,20.6997455349,0.0,0.0,1360.81465763,20.699614926,20.7,20.7,20.7,20.7,0.306533812581,3954.87993596
8580,20.8588587702,20.8590451949,20.8608472912,-0.05,0.0,1676.71129984,20.8601850885,20.87,20.87,20.87,20.87,0.363307511356,5163.08109238
8581,20.8692669961,20.86929739,20.8695347618,-0.1,0.0,1676.71129984,20.8694400131,20.87,20.87,20.87,20.87,0.287563930191,3563.11218253
8582,20.8694549739,20.8695090439,20.8698050833,-0.15,0.0,1676.71129984,20.8696889022,20.87,20.87,20.87,20.87,0.320137499454,4216.81058136
8583,20.8693960268,20.8694546346,20.8697777905,-0.2,0.0,1676.71129984,20.8696500074,20.87,20.87,20.87,20.87,0.311146864792,4031.88687729
8584,20.869369488,20.86943017,20.8697664808,-0.25,0.0,1676.71129984,20.8696334396,20.87,20.87,20.87,20.87,0.308977775138,3987.53960313
8585,20.8693522705,20.8694142839,20.8697592378,-0.3,0.0,1676.71129984,20.8696227524,20.87,20.87,20.87,20.87,0.307577915961,3958.99705917
8586,20.8693384947,20.8694015299,20.8697534433,-0.35,0.0,1676.71129984,20.8696141952,20.87,20.87,20.87,20.87,0.306466916004,3936.38901477
8587,20.8693371512,20.8693909496,20.8697623008,-0.4,0.0,1676.71129984,20.869618439,20.87,20.87,20.87,20.87,0.307648551052,3959.83144785
8588,20.8693290306,20.8693821491,20.8697596085,-0.45,0.0,1676.71129984,20.8696136548,20.87,20.87,20.87,20.87,0.306975457284,3946.11270098
8589,20.8693218768,20.8693650333,20.8697571806,-0.5,0.0,1676.71129984,20.869607879,20.87,20.87,20.87,20.87,0.306324309994,3932.75587516
8590,20.8693158896,20.8693579274,20.8697551618,-0.55,0.0,1676.71129984,20.8696042458,20.87,20.87,20.87,20.87,0.305903175937,3924.17390728
8591,20.8698751208,20.8693525484,20.8697536056,-0.6,0.0,1676.71129984,20.8697049091,20.87,20.87,20.87,20.87,0.305607906729,3918.18783982
8592,20.5021633808,20.5058945039,20.5831654108,-0.6,0.0,1937.31006727,20.5428712403,20.5,20.5,20.5,20.5,0.131660793285,859.468072054
8593,20.499914002,20.4999327825,20.5000141608,-0.6,0.0,1937.31006727,20.4999779159,20.5,20.5,20.5,20.5,0.276295059294,3387.35922079
8594,20.4995961846,20.4996014894,20.4999222769,-0.6,0.0,1937.31006727,20.49979922,20.5,20.5,20.5,20.5,0.230207956596,2514.82147362
8595,20.4997065634,20.4997091902,20.4999081136,-0.6,0.0,1937.31006727,20.4998277266,20.5,20.5,20.5,20.5,0.233018877205,2576.96349731
8596,20.4997207371,20.4997230047,20.4999236673,-0.6,0.0,1937.31006727,20.4998440927,20.5,20.5,20.5,20.5,0.238410607306,2669.49212821
8597,20.499723036,20.4997295093,20.4999195788,-0.6,0.0,1937.31006727,20.4998427321,20.5,20.5,20.5,20.5,0.237057649798,2646.96844942
8598,20.4997282359,20.4997342475,20.4999209534,-0.6,0.0,1937.31006727,20.4998455609,20.5,20.5,20.5,20.5,0.237830011101,2660.86804084
8599,20.4997328131,20.4997380775,20.4999222131,-0.6,0.0,1937.31006727,20.4998480025,20.5,20.5,20.5,20.5,0.238448491089,2672.05084503
8600,20.4997366984,20.499741238,20.4999232329,-0.6,0.0,1937.31006727,20.4998500236,20.5,20.5,20.5,20.5,0.2389611353,2681.34677903
8601,20.4997400593,20.4997438775,20.4999241184,-0.6,0.0,1937.31006727,20.4998517573,20.5,20.5,20.5,20.5,0.2394094382,2689.48011482
8602,20.4997429965,20.4997461002,20.4999248971,-0.6,0.0,1937.31006727,20.4998532606,20.5,20.5,20.5,20.5,0.239804792492,2696.65547151
8603,20.4997543928,20.4997572013,20.4999255873,-0.6,0.0,1937.31006727,20.4998579047,20.5,20.5,20.5,20.5,0.240736730351,2714.57477733
8604,20.6779207103,20.6781513577,20.6806976646,-0.55,0.0,1884.67607314,20.6797243116,20.69,20.69,20.69,20.69,0.317506376821,4202.59584963
8605,20.6891206322,20.6891463248,20.6895439865,-0.5,0.0,1884.67607314,20.6893731335,20.69,20.69,20.69,20.69,0.227682737971,2481.74397874
8606,20.6898216064,20.6898283328,20.6898568751,-0.45,0.0,1884.67607314,20.6898445584,20.69,20.69,20.69,20.69,0.271055911316,3261.20329993
8607,20.6898375907,20.689841734,20.6898306549,-0.4,0.0,1884.67607314,20.6898341614,20.69,20.69,20.69,20.69,0.26069774711,3067.11414461
8608,20.6898323978,20.6898363029,20.6898208893,-0.35,0.0,1884.67607314,20.6898261508,20.69,20.69,20.69,20.69,0.258631421097,3028.73220595
8609,20.6898274432,20.6898312535,20.6898138625,-0.3,0.0,1884.67607314,20.6898199281,20.69,20.69,20.69,20.69,0.257113524747,3000.6332865
8610,20.6898227543,20.6898264521,20.6898071859,-0.25,0.0,1884.67607314,20.6898140211,20.69,20.69,20.69,20.69,0.255700970966,2974.57410063
8611,20.6898181777,20.6898217352,20.6898005721,-0.2,0.0,1884.67607314,20.6898081932,20.69,20.69,20.69,20.69,0.254343485929,2949.61019265
8612,20.6898136561,20.6898170455,20.6897939542,-0.15,0.0,1884.67607314,20.6898023812,20.69,20.69,20.69,20.69,0.253025440219,2925.44501773
8613,20.6898091553,20.6898123501,20.6897872915,-0.1,0.0,1884.67607314,20.6897965476,20.69,20.69,20.69,20.69,0.251736789863,2901.88846874
8614,20.6898081826,20.6898076269,20.6897948205,-0.05,0.0,1884.67607314,20.6897999623,20.69,20.69,20.69,20.69,0.252681338584,2917.98319484
8615,20.68980418,20.6898028624,20.6897895226,0.0,0.0,1884.67607314,20.6897950338,20.69,20.69,20.69,20.69,0.251509634762,2896.54212276
8616,20.4994468701,20.4991291509,20.4964993256,-0.05,0.0,1397.21932415,20.4977244617,20.49,20.49,20.49,20.49,0.186023753453,1799.57402841
8617,20.4904312846,20.4904095061,20.4899659299,-0.1,0.0,1397.21932415,20.4901318743,20.49,20.49,20.49,20.49,0.292606768779,3691.52912103
8618,20.489799624,20.4897994957,20.4897877555,-0.15,0.0,1397.21932415,20.4897923381,20.49,20.49,20.49,20.49,0.248454924188,2850.62217883
8619,20.4898057717,20.4898095629,20.4898409985,-0.2,0.0,1397.21932415,20.4898282946,20.49,20.49,20.49,20.49,0.261271105162,3086.80405418
8620,20.4898137352,20.489817882,20.4898533805,-0.25,0.0,1397.21932415,20.4898391113,20.49,20.49,20.49,20.49,0.263835273269,3134.92783639
8621,20.4898191985,20.4898235091,20.4898611855,-0.3,0.0,1397.21932415,20.4898461026,20.49,20.49,20.49,20.49,0.265726653904,3170.53075793
8622,20.4898232664,20.4898277263,20.4898675363,-0.35,0.0,1397.21932415,20.4898516613,20.49,20.49,20.49,20.49,0.267322336914,3200.62228927
8623,20.4898263664,20.4898309661,20.4898729502,-0.4,0.0,1397.21932415,20.4898562726,20.49,20.49,20.49,20.49,0.268706096988,3226.75020384
