,Unnamed: 0,tout,s,i,t1,t2,t3,sp0,m,rh
7077,7077,1.6,145.666666667,13385.938609,20.7358287453,20.4706693329,23.7737618456,24.47,1.95518551904,0.0
7078,7078,1.65,140.333333333,13385.938609,20.7296309828,20.4701245274,23.7711388281,24.47,1.95518551904,0.0
7079,7079,1.7,135.0,13385.938609,20.7230784985,20.470282988,23.7690809034,24.47,1.95518551904,0.0
7080,7080,1.7,129.666666667,13385.938609,20.8814191795,20.7046977577,23.6805779968,24.88,1.95518551904,696.021987832
7081,7081,1.7,124.333333333,13385.938609,20.8820343435,20.8769163543,23.5922448514,24.88,1.95518551904,94.4947018232
7082,7082,1.7,119.0,13385.938609,20.8801461418,20.880064144,23.5453597229,24.88,1.95518551904,1032.72881925
7083,7083,1.7,113.666666667,13437.3039677,20.8789676358,20.8802013915,23.523608697,24.88,1.95518551904,814.746643259
7084,7084,1.7,108.333333333,13437.3039677,20.8822791804,20.880213676,23.501202015,24.88,1.95518551904,888.344883458
7085,7085,1.7,103.0,13437.3039677,20.8809513102,20.8807446804,23.4783580063,24.88,1.95518551904,851.694517574
7086,7086,1.7,101.416666667,13437.3039677,20.8790327656,20.8792715301,23.4592485593,24.88,1.95518551904,888.318287773
7087,7087,1.7,99.8333333333,13437.3039677,20.8824589062,20.8809249001,23.443948182,24.88,1.95518551904,960.874768786
7088,7088,1.7,98.25,13437.3039677,20.8787024792,20.8806481744,23.4307335173,24.88,1.95518551904,888.320428349
7089,7089,1.7,96.6666666667,13437.3039677,20.8803101593,20.8803667458,23.4190535069,24.88,1.95518551904,996.824050363
7090,7090,1.7,95.0833333333,13437.3039677,20.8793581027,20.8793107403,23.4086664562,24.88,1.95518551904,960.876954954
7091,7091,1.7,93.5,13437.3039677,20.8814177908,20.8790877487,23.3995117723,24.88,1.95518551904,1032.56038452
7092,7092,1.74166666667,91.9166666667,16436.0460937,20.9264011998,20.5071715567,23.5002241964,24.39,1.95518551904,0.0
7093,7093,1.78333333333,90.3333333333,16436.0460937,20.9751531268,20.3892047706,23.589550642,24.39,1.95518551904,0.0
7094,7094,1.825,88.75,16436.0460937,21.0020041163,20.3905295737,23.6265358149,24.39,1.95518551904,0.0
7095,7095,1.86666666667,87.1666666667,16436.0460937,21.0101897062,20.390519445,23.6428008363,24.39,1.95518551904,0.0
7096,7096,1.90833333333,85.5833333333,16436.0460937,21.0117885049,20.3896820031,23.6607327167,24.39,1.95518551904,0.0
7097,7097,1.95,84.0,16436.0460937,21.0128802623,20.389571634,23.6791313218,24.39,1.95518551904,0.0
7098,7098,1.99166666667,79.9166666667,16436.0460937,21.0142308105,20.3896655747,23.6943288973,24.39,1.95518551904,0.0
7099,7099,2.03333333333,75.8333333333,16436.0460937,21.0149769428,20.389805378,23.7065284159,24.39,1.95518551904,0.0
7100,7100,2.075,71.75,16436.0460937,21.0146711323,20.3902018721,23.7170617008,24.39,1.95518551904,0.0
7101,7101,2.11666666667,67.6666666667,16487.4114523,21.0145027662,20.3899191176,23.726515866,24.39,1.95518551904,0.0
7102,7102,2.15833333333,63.5833333333,16487.4114523,21.0139929926,20.3900715939,23.7349982311,24.39,1.95518551904,0.0
7103,7103,2.2,59.5,16487.4114523,21.0125250701,20.3899973121,23.7425355352,24.39,1.95518551904,0.0
7104,7104,2.25,55.4166666667,22484.8957043,21.2743610486,20.4766739931,23.9543113671,24.48,1.95518551904,0.0
7105,7105,2.3,51.3333333333,22484.8957043,21.5445999778,20.4794495476,24.1553951439,24.48,1.95518551904,0.0
7106,7106,2.35,47.25,22484.8957043,21.688684853,20.4796203677,24.2544163422,24.48,1.95518551904,0.0
7107,7107,2.4,43.1666666667,22484.8957043,21.7307982519,20.4795823988,24.3073631056,24.48,1.95518551904,0.0
7108,7108,2.45,39.0833333333,22484.8957043,21.737014021,20.4794692027,24.3580258506,24.48,1.95518551904,0.0
7109,7109,2.5,35.0,22484.8957043,21.7443254877,20.4790217684,24.4087199628,24.48,1.95518551904,0.0
7110,7110,2.55,32.3333333333,22536.261063,21.759637372,20.4794105389,24.4539749572,24.48,1.95518551904,0.0
7111,7111,2.6,29.6666666667,22536.261063,21.7768217043,20.4787532139,24.467274022,24.48,1.95518551904,0.0
7112,7112,2.65,27.0,22536.261063,21.7908387472,20.4786743641,24.4709623061,24.48,1.95518551904,0.0
7113,7113,2.7,24.3333333333,22536.261063,21.8012383863,20.4797478936,24.4719883971,24.48,1.95518551904,0.0
7114,7114,2.75,21.6666666667,22536.261063,21.8094136494,20.4794938908,24.4722849034,24.48,1.95518551904,0.0
7115,7115,2.8,19.0,22536.261063,21.8165065058,20.4786064678,24.4723826478,24.48,1.95518551904,0.0
7116,7116,2.8,16.3333333333,22536.261063,21.8203438473,20.6619700282,24.5904282836,24.92,1.95518551904,0.0
7117,7117,2.8,13.6666666667,22536.261063,21.8270328642,20.8748574828,24.6635936561,24.92,1.95518551904,0.0
7118,7118,2.8,0.0,22536.261063,21.832710558,20.9171037832,24.6871821393,24.92,1.95518551904,0.0
7119,7119,2.8,0.0,22536.261063,21.8397977082,20.9198889523,24.7069947812,24.92,1.95518551904,0.0
7120,7120,2.8,0.0,22536.261063,21.8462365729,20.9188586815,24.7311277405,24.92,1.95518551904,0.0
7121,7121,2.8,0.0,22536.261063,21.8518892644,20.9190632084,24.7559746212,24.92,1.95518551904,0.0
7122,7122,2.8,0.0,22536.261063,21.8571723752,20.9189870319,24.7792473739,24.92,1.95518551904,0.0
7123,7123,2.8,0.0,22536.261063,21.862384861,20.9189042882,24.8013058339,24.92,1.95518551904,0.0
7124,7124,2.8,0.0,22536.261063,21.8675040318,20.918714931,24.822744712,24.92,1.95518551904,0.0
7125,7125,2.8,0.0,22536.261063,21.8725405393,20.9199486758,24.8437210511,24.92,1.95518551904,0.0
7126,7126,2.8,0.0,22536.261063,21.8774313488,20.9187436338,24.8641785635,24.92,1.95518551904,0.0
7127,7127,2.8,0.0,22536.261063,21.8822922248,20.9198452277,24.8842397343,24.92,1.95518551904,0.0
7128,7128,2.8,0.0,23648.2946014,21.9075793666,20.5374594477,24.4814780523,24.42,1.95518551904,0.0
7129,7129,2.8,0.0,23648.2946014,21.9442984586,20.4201420765,24.4200399645,24.42,1.95518551904,0.0
7130,7130,2.8,0.0,23648.2946014,21.9706343816,20.4198378449,24.4146122888,24.42,1.95518551904,0.0
7131,7131,2.8,0.0,23648.2946014,21.9844589087,20.4192866441,24.4130953975,24.42,1.95518551904,0.0
7132,7132,2.8,0.0,23648.2946014,21.9930240671,20.4199388968,24.4126727251,24.42,1.95518551904,0.0
7133,7133,2.8,0.0,23648.2946014,22.0005155359,20.420212922,24.4125436735,24.42,1.95518551904,0.0
7134,7134,2.8,0.0,23648.2946014,22.0080576298,20.4199706911,24.4125039401,24.42,1.95518551904,0.0
7135,7135,2.8,0.0,23648.2946014,22.0153061122,20.4198812944,24.4124947129,24.42,1.95518551904,0.0
7136,7136,2.8,0.0,23648.2946014,22.0218923783,20.419304452,24.4124955975,24.42,1.95518551904,0.0
7137,7137,2.8,0.0,23648.2946014,22.0278166143,20.4193859646,24.4124987232,24.42,1.95518551904,0.0
7138,7138,2.8,0.0,23648.2946014,22.0332161811,20.4194222261,24.4125018247,24.42,1.95518551904,0.0
7139,7139,2.8,0.0,23648.2946014,22.0382470395,20.4191405936,24.4125048196,24.42,1.95518551904,0.0
7140,7140,2.8,0.0,30281.2265896,22.30647975,20.1016847443,24.0416278828,23.98,1.95518551904,0.0
7141,7141,2.8,0.0,30281.2265896,22.5833472801,19.9796386419,23.982088073,23.98,1.95518551904,0.0
7142,7142,2.8,0.0,30281.2265896,22.7283476988,19.979834498,23.9767143234,23.98,1.95518551904,0.0
7143,7143,2.8,0.0,30281.2265896,22.7576101204,19.9794982442,23.9752133614,23.98,1.95518551904,0.0
7144,7144,2.8,0.0,30281.2265896,22.7467264959,19.9796618694,23.9747313549,23.98,1.95518551904,0.0
7145,7145,2.8,0.0,30281.2265896,22.7398358609,19.9792611728,23.9745182961,23.98,1.95518551904,0.0
7146,7146,2.8,0.0,30281.2265896,22.7442176341,19.9793036977,23.9744037928,23.98,1.95518551904,0.0
7147,7147,2.8,0.0,30281.2265896,22.7528481577,19.97904131,23.9743347989,23.98,1.95518551904,0.0
7148,7148,2.8,0.0,30281.2265896,22.7602584324,19.9792529891,23.9742850809,23.98,1.95518551904,0.0
7149,7149,2.8,0.0,30281.2265896,22.7655850429,19.9797047492,23.9742430152,23.98,1.95518551904,0.0
7150,7150,2.8,0.0,30281.2265896,22.7699795275,19.9794758522,23.9742055197,23.98,1.95518551904,0.0
7151,7151,2.8,0.0,30281.2265896,22.7743665089,19.9793523056,23.9741722843,23.98,1.95518551904,0.0
7152,7152,2.8,0.0,30598.9504577,22.7418460581,20.1063653895,24.0677760741,24.11,1.95518551904,0.0
7153,7153,2.8,0.0,30598.9504577,22.7070600678,20.1097050411,24.0937995106,24.11,1.95518551904,0.0
7154,7154,2.8,0.0,30598.9504577,22.6953999031,20.1097448684,24.1010720884,24.11,1.95518551904,0.0
7155,7155,2.8,0.0,30598.9504577,22.6992235781,20.1093105411,24.1030526668,24.11,1.95518551904,0.0
7156,7156,2.8,0.0,30598.9504577,22.7053747924,20.1094970298,24.1035845372,24.11,1.95518551904,0.0
7157,7157,2.8,0.0,30598.9504577,22.7084165561,20.109940848,24.1037239266,24.11,1.95518551904,0.0
7158,7158,2.8,0.0,30598.9504577,22.7090396417,20.1093072845,24.1037546072,24.11,1.95518551904,0.0
7159,7159,2.8,0.0,30598.9504577,22.7092098874,20.1100379532,24.1037536476,24.11,1.95518551904,0.0
7160,7160,2.8,0.0,30598.9504577,22.7098508246,20.1093819564,24.1037437163,24.11,1.95518551904,0.0
7161,7161,2.8,0.0,30598.9504577,22.7109543045,20.1095978779,24.1037320786,24.11,1.95518551904,0.0
7162,7162,2.8,0.0,30598.9504577,22.7122633835,20.1096648064,24.1037209022,24.11,1.95518551904,0.0
7163,7163,2.8,0.0,30598.9504577,22.7136263785,20.1094872802,24.1037106006,24.11,1.95518551904,0.0
7164,7164,2.8,0.0,33279.9687156,22.9061477796,20.2071677851,24.1761414558,24.21,1.95518551904,0.0
7165,7165,2.8,0.0,33279.9687156,23.1016294244,20.209668693,24.190842453,24.21,1.95518551904,0.0
7166,7166,2.8,0.0,33279.9687156,23.2045116599,20.2090844973,24.1730867552,24.21,1.95518551904,0.0
7167,7167,2.8,0.0,33279.9687156,23.2337708839,20.2090045019,24.1536396808,24.21,1.95518551904,0.0
7168,7168,2.8,0.0,33279.9687156,23.2384393782,20.2090024083,24.1392806845,24.21,1.95518551904,0.0
7169,7169,2.8,0.0,33279.9687156,23.2454779136,20.2094447297,24.1265120416,24.21,1.95518551904,0.0
7170,7170,2.8,0.0,33279.9687156,23.25812325,20.2091031134,24.1137197194,24.21,1.95518551904,0.0
7171,7171,2.8,0.0,33279.9687156,23.2715585774,20.2099614227,24.1013963631,24.21,1.95518551904,0.0
7172,7172,2.8,0.0,33279.9687156,23.2827431627,20.2090021931,24.0899335096,24.21,1.95518551904,0.0
7173,7173,2.8,0.0,33279.9687156,23.2916797678,20.2099470816,24.0792466074,24.21,1.95518551904,0.0
7174,7174,2.8,0.0,33279.9687156,23.2994270216,20.2094182485,24.0691683068,24.21,1.95518551904,0.0
7175,7175,2.8,0.0,33279.9687156,23.3066913646,20.2094069155,24.0596153039,24.21,1.95518551904,0.0
7176,7176,2.8,0.0,35643.2631053,23.4680765411,20.4127027827,24.0579052302,24.42,1.95518551904,0.0
7177,7177,2.8,0.0,35643.2631053,23.6285017925,20.419020779,24.0170321922,24.42,1.95518551904,0.0
7178,7178,2.8,0.0,35643.2631053,23.7102331216,20.418979137,23.9790032659,24.42,1.95518551904,0.0
7179,7179,2.8,0.0,35643.2631053,23.729653409,20.4196583121,23.9487181975,24.42,1.95518551904,0.0
7180,7180,2.8,0.0,35643.2631053,23.7307818833,20.418766538,23.9242295166,24.42,1.95518551904,0.0
7181,7181,2.8,0.0,35643.2631053,23.7367287095,20.419300992,23.9023550613,24.42,1.95518551904,0.0
7182,7182,2.8,0.0,35643.2631053,23.7490204629,20.4197368951,23.8823171057,24.42,1.95518551904,0.0
7183,7183,2.8,0.0,35643.2631053,23.7625747839,20.419051299,23.8642241303,24.42,1.95518551904,0.0
7184,7184,2.8,0.0,35643.2631053,23.7744190892,20.4195464613,23.8478481642,24.42,1.95518551904,0.0
7185,7185,2.8,0.0,35643.2631053,23.7844889846,20.4194779644,23.8327834201,24.42,1.95518551904,0.0
7186,7186,2.8,0.0,35643.2631053,23.7937663919,20.4191591646,23.8188905847,24.42,1.95518551904,0.0
7187,7187,2.8,0.0,35643.2631053,23.8027291044,20.4189331676,23.8061330147,24.42,1.95518551904,0.0
7188,7188,2.75,0.0,34690.091501,23.7876565204,20.6601455448,23.6943479072,24.8,1.95518551904,0.0
7189,7189,2.7,0.0,34690.091501,23.7686750291,20.7971600717,23.5821891947,24.8,1.95518551904,0.0
7190,7190,2.65,0.0,34690.091501,23.7607947394,20.7986169484,23.5218438259,24.8,1.95518551904,0.0
7191,7191,2.6,0.0,34690.091501,23.7630406241,20.7999189743,23.4891435473,24.8,1.95518551904,0.0
7192,7192,2.55,0.0,34690.091501,23.7670142925,20.7987340306,23.4560885938,24.8,1.95518551904,0.0
7193,7193,2.5,0.0,34690.091501,23.7699799773,20.7985451951,23.4228185497,24.8,1.95518551904,0.0
7194,7194,2.45,0.0,34690.091501,23.7721711062,20.7999958225,23.3929099922,24.8,1.95518551904,0.0
7195,7195,2.4,0.0,34690.091501,23.7744819107,20.8000131554,23.3664974599,24.8,1.95518551904,0.0
7196,7196,2.35,0.0,34690.091501,23.7773185879,20.7996379906,23.3424207579,24.8,1.95518551904,0.0
7197,7197,2.3,0.0,34690.091501,23.7805454489,20.7995669625,23.3199300201,24.8,1.95518551904,0.0
7198,7198,2.25,0.0,34690.091501,23.7839519027,20.799662018,23.298856769,24.8,1.95518551904,0.0
7199,7199,2.2,0.0,34690.091501,23.7874444325,20.799599157,23.2791207928,24.8,1.95518551904,0.0
7200,7200,2.25,0.0,29873.5404577,23.5562637509,20.4671268574,22.670823538,24.38,1.95518551904,0.0
7201,7201,2.3,0.0,29873.5404577,23.2903652773,20.3805245013,22.2396775795,24.38,1.95518551904,0.0
7202,7202,2.35,0.0,29873.5404577,23.1668353766,20.3790004582,22.0813988822,24.38,1.95518551904,0.0
7203,7203,2.4,0.0,29873.5404577,23.1431687178,20.3800564442,22.0058377065,24.38,1.95518551904,0.0
7204,7204,2.45,0.0,29873.5404577,23.1433815153,20.3792405303,21.9192626579,24.38,1.95518551904,0.0
7205,7205,2.5,0.0,29873.5404577,23.1325017641,20.3790075936,21.8274324456,24.38,1.95518551904,0.0
7206,7206,2.55,0.0,29873.5404577,23.111537184,20.3789920253,21.7467816351,24.38,1.95518551904,0.0
7207,7207,2.6,0.0,29873.5404577,23.090257641,20.3791680773,21.6773133738,24.38,1.95518551904,0.0
7208,7208,2.65,0.0,29873.5404577,23.0732552582,20.3798749644,21.6140158653,24.38,1.95518551904,0.0
7209,7209,2.7,0.0,29873.5404577,23.0599384584,20.3792252753,21.5546928225,24.38,1.95518551904,0.0
7210,7210,2.75,0.0,29873.5404577,23.0484766608,20.3794243428,21.4991689029,24.38,1.95518551904,0.0
7211,7211,2.8,0.0,29873.5404577,23.0378282555,20.3792991403,21.4471888205,24.38,1.95518551904,0.0
7212,7212,2.8,0.0,29714.6785236,23.0234875955,20.1049645998,21.3940726964,24.1,1.95518551904,0.0
7213,7213,2.8,0.0,29714.6785236,23.0109813135,20.1002858864,21.3478693884,24.1,1.95518551904,0.0
7214,7214,2.8,0.0,29714.6785236,22.9997008176,20.0995004665,21.3024217372,24.1,1.95518551904,0.0
7215,7215,2.8,0.0,29714.6785236,22.9911518081,20.0998481784,21.2609949969,24.1,1.95518551904,0.0
7216,7216,2.8,0.0,29714.6785236,22.9840902767,20.0990825282,21.2216003103,24.1,1.95518551904,0.0
7217,7217,2.8,0.0,29714.6785236,22.9775057676,20.0988667702,21.183423054,24.1,1.95518551904,0.0
7218,7218,2.8,0.0,29714.6785236,22.9711503656,20.0991896056,21.146577474,24.1,1.95518551904,0.0
7219,7219,2.8,0.0,29714.6785236,22.9651491119,20.0999908906,21.1111950491,24.1,1.95518551904,0.0
7220,7220,2.8,0.0,29714.6785236,22.9596105154,20.0991128412,21.077150409,24.1,1.95518551904,0.0
7221,7221,2.8,0.0,29714.6785236,22.95455054,20.0988978155,21.0443123438,24.1,1.95518551904,0.0
7222,7222,2.8,0.0,29714.6785236,22.9498644152,20.0992793362,21.0124833779,24.1,1.95518551904,0.0
7223,7223,2.8,0.0,29714.6785236,22.9455138393,20.0998993449,20.9817221925,24.1,1.95518551904,0.0
7224,7224,2.84166666667,0.0,29555.8165896,22.9369213866,19.9821986945,20.9473236365,23.98,1.95518551904,0.0
7225,7225,2.88333333333,0.0,29555.8165896,22.9297314141,19.9788300502,20.9181794943,23.98,1.95518551904,0.0
7226,7226,2.925,0.0,29555.8165896,22.9243098104,19.9795416203,20.8899131099,23.98,1.95518551904,0.0
7227,7227,2.96666666667,0.0,29555.8165896,22.9208902739,19.9797278679,20.8631973782,23.98,1.95518551904,0.0
7228,7228,3.00833333333,0.0,29555.8165896,22.9181487323,19.9792816035,20.8367691936,23.98,1.95518551904,0.0
7229,7229,3.05,0.0,29555.8165896,22.9154601807,19.9793123726,20.8107388974,23.98,1.95518551904,0.0
7230,7230,3.09166666667,0.0,29555.8165896,22.9128284543,19.9791674953,20.7853547666,23.98,1.95518551904,0.0
7231,7231,3.13333333333,0.0,29555.8165896,22.9104409867,19.9799058589,20.7607235442,23.98,1.95518551904,0.0
7232,7232,3.175,0.0,29555.8165896,22.9083462978,19.9795566045,20.7366367983,23.98,1.95518551904,0.0
7233,7233,3.21666666667,0.0,29555.8165896,22.9065314065,19.9789756654,20.7130316725,23.98,1.95518551904,0.0
7234,7234,3.25833333333,0.0,29555.8165896,22.9049248877,19.9800307973,20.6898573767,23.98,1.95518551904,0.0
7235,7235,3.3,0.0,29555.8165896,22.9034715408,19.9794159844,20.6670843859,23.98,1.95518551904,0.0
7236,7236,3.3,0.0,29555.8165896,22.9025961999,19.7048999017,20.6455277951,23.7,1.95518551904,0.0
7237,7237,3.3,0.0,29555.8165896,22.9009721298,19.7002019055,20.6225340514,23.7,1.95518551904,0.0
7238,7238,3.3,0.0,29555.8165896,22.8982051333,19.6991078019,20.5983358285,23.7,1.95518551904,0.0
7239,7239,3.3,0.0,29555.8165896,22.8960048973,19.6992969641,20.5761939957,23.7,1.95518551904,0.0
