,Unnamed: 0,tout,s,i,t1,t2,t3,sp0,m,rh
2023,2023,1.7,0.0,9164.36578742,21.5194080452,20.2997680845,22.265419567,24.3,1.72945130653,0.0
2024,2024,1.7,0.0,9164.36578742,21.4570553196,20.3001513994,22.2466054458,24.3,1.72945130653,0.0
2025,2025,1.7,0.0,9164.36578742,21.398662334,20.3000769488,22.2312408915,24.3,1.72945130653,0.0
2026,2026,1.7,0.0,9164.36578742,21.34404047,20.299393111,22.2177206491,24.3,1.72945130653,0.0
2027,2027,1.7,0.0,9164.36578742,21.2929756099,20.3004201311,22.2051361686,24.3,1.72945130653,0.0
2028,2028,1.7,0.0,9164.36578742,21.2440099095,20.0938461466,22.1927354574,24.09,1.72945130653,0.0
2029,2029,1.7,0.0,9164.36578742,21.2003319936,20.0896564064,22.1825193069,24.09,1.72945130653,0.0
2030,2030,1.7,0.0,9164.36578742,21.1543047092,20.0901268821,22.17088326,24.09,1.72945130653,0.0
2031,2031,1.7,0.0,9164.36578742,21.113527236,20.0901464959,22.1606672472,24.09,1.72945130653,0.0
2032,2032,1.7,0.0,9164.36578742,21.074644905,20.0897249195,22.1514491737,24.09,1.72945130653,0.0
2033,2033,1.7,0.0,9164.36578742,21.0366744984,20.0900867165,22.142802675,24.09,1.72945130653,0.0
2034,2034,1.7,0.0,9164.36578742,20.999984485,20.08952623,22.1345689058,24.09,1.72945130653,0.0
2035,2035,1.7,0.0,9164.36578742,20.9647993047,20.0900559779,22.126781055,24.09,1.72945130653,0.0
2036,2036,1.7,0.0,9164.36578742,20.9308859741,20.090193259,22.1194210757,24.09,1.72945130653,0.0
2037,2037,1.7,0.0,9164.36578742,20.8981225211,20.0905661261,22.1124903082,24.09,1.72945130653,0.0
2038,2038,1.7,0.0,9164.36578742,20.8663729527,20.0894857176,22.1059367289,24.09,1.72945130653,0.0
2039,2039,1.7,0.0,9164.36578742,20.8357075335,20.0891202555,22.0997637307,24.09,1.72945130653,0.0
2040,2040,1.7,0.0,9054.28174993,20.8062742972,20.3041496093,22.0892411287,24.45,1.72945130653,0.0
2041,2041,1.7,0.0,9054.28174993,20.7665866595,20.4470408886,22.0724716653,24.45,1.72945130653,0.0
2042,2042,1.7,0.0,9054.28174993,20.7306817289,20.4500102276,22.0572907146,24.45,1.72945130653,0.0
2043,2043,1.7,0.0,9054.28174993,20.7030795461,20.4499595753,22.0478835765,24.45,1.72945130653,0.0
2044,2044,1.7,0.0,9054.28174993,20.6747703447,20.4503944292,22.0404475263,24.45,1.72945130653,0.0
2045,2045,1.7,0.0,9054.28174993,20.6461189063,20.4502680377,22.0333049343,24.45,1.72945130653,0.0
2046,2046,1.7,0.0,9054.28174993,20.618152891,20.4504461229,22.0261055536,24.45,1.72945130653,0.0
2047,2047,1.7,0.0,9054.28174993,20.5909259422,20.4508782534,22.0190394932,24.45,1.72945130653,0.0
