,tout,s,i,t1,t2,sp0,m,rh
3515,-3.3,0.0,29555.8165896,22.3627330328,20.2995831425,24.3,1.89532890259,0.0
3516,-3.3,0.0,29873.5404577,22.3739984591,20.3979359795,24.59,1.89532890259,0.0
3517,-3.3,0.0,29873.5404577,22.3854260595,20.5133383508,24.59,1.89532890259,0.0
3518,-3.3,0.0,29873.5404577,22.3920467265,20.5876332436,24.59,1.89532890259,0.0
3519,-3.3,0.0,29873.5404577,22.395875635,20.5896130736,24.59,1.89532890259,0.0
3520,-3.3,0.0,29873.5404577,22.3999533314,20.5907843208,24.59,1.89532890259,0.0
3521,-3.3,0.0,29873.5404577,22.4041835592,20.5902624581,24.59,1.89532890259,0.0
3522,-3.3,0.0,29873.5404577,22.4085308507,20.5905643925,24.59,1.89532890259,0.0
3523,-3.3,0.0,29873.5404577,22.4127742234,20.5900286403,24.59,1.89532890259,0.0
3524,-3.3,0.0,29873.5404577,22.4168987115,20.5895023546,24.59,1.89532890259,0.0
3525,-3.3,0.0,29873.5404577,22.4209499765,20.5908522571,24.59,1.89532890259,0.0
3526,-3.3,0.0,29873.5404577,22.4250783118,20.5901584527,24.59,1.89532890259,0.0
3527,-3.3,0.0,29873.5404577,22.4303253715,20.5904444461,24.59,1.89532890259,0.0
3528,-3.3,0.0,27885.6243233,22.3688437386,20.3832473573,24.38,1.89532890259,0.0
3529,-3.3,0.0,27885.6243233,22.3104191026,20.3809181326,24.38,1.89532890259,0.0
3530,-3.3,0.0,27885.6243233,22.2830762789,20.380195614,24.38,1.89532890259,0.0
3531,-3.3,0.0,27885.6243233,22.2819048395,20.3807733103,24.38,1.89532890259,0.0
3532,-3.3,0.0,27885.6243233,22.2886477362,20.3809560121,24.38,1.89532890259,0.0
3533,-3.3,0.0,27885.6243233,22.2933040597,20.3806749401,24.38,1.89532890259,0.0
3534,-3.3,0.0,27885.6243233,22.2946271664,20.3804647576,24.38,1.89532890259,0.0
3535,-3.3,0.0,27885.6243233,22.2945211109,20.3805957698,24.38,1.89532890259,0.0
3536,-3.3,0.0,27885.6243233,22.2943862076,20.3810185944,24.38,1.89532890259,0.0
3537,-3.3,0.0,27885.6243233,22.2944890302,20.3797506754,24.38,1.89532890259,0.0
3538,-3.3,0.0,27885.6243233,22.2946130223,20.3805457226,24.38,1.89532890259,0.0
3539,-3.3,0.0,27885.6243233,22.2945008939,20.3803439054,24.38,1.89532890259,0.0
3540,-3.39166666667,0.0,20331.8286073,21.9778074094,20.4984714537,24.87,1.89532890259,0.0
3541,-3.48333333333,0.0,20331.8286073,21.6027952983,20.6555359256,24.87,1.89532890259,0.0
3542,-3.575,0.0,20331.8286073,21.4195647284,20.7525099292,24.87,1.89532890259,0.0
3543,-3.66666666667,0.0,20331.8286073,21.3821315655,20.796037874,24.87,1.89532890259,0.0
3544,-3.75833333333,0.0,20331.8286073,21.389032903,20.817701355,24.87,1.89532890259,0.0
3545,-3.85,0.0,20331.8286073,21.3881549982,20.8371585488,24.87,1.89532890259,0.0
3546,-3.94166666667,64.75,20331.8286073,21.3774965079,20.8669866859,24.87,1.89532890259,0.0
3547,-4.03333333333,73.5,20331.8286073,21.3651920955,20.8709785599,24.87,1.89532890259,0.0
3548,-4.125,82.25,20331.8286073,21.356755277,20.8708461885,24.87,1.89532890259,0.0
3549,-4.21666666667,91.0,20331.8286073,21.3520989058,20.8713158788,24.87,1.89532890259,0.0
3550,-4.30833333333,99.75,20229.0978899,21.3477247352,20.8696033298,24.87,1.89532890259,0.0
3551,-4.4,108.5,20229.0978899,21.3451710667,20.8706053873,24.87,1.89532890259,0.0
3552,-4.125,117.25,19931.9201653,21.3370104211,20.5061939051,24.44,1.89532890259,0.0
3553,-3.85,126.0,19931.9201653,21.3244790678,20.4406931498,24.44,1.89532890259,0.0
3554,-3.575,134.75,19931.9201653,21.3125838256,20.4397863663,24.44,1.89532890259,0.0
3555,-3.3,143.5,19849.7355914,21.304448922,20.440459806,24.44,1.89532890259,0.0
3556,-3.025,152.25,19849.7355914,21.2998940716,20.4410409712,24.44,1.89532890259,0.0
3557,-2.75,161.0,19849.7355914,21.2979284457,20.4401507971,24.44,1.89532890259,0.0
3558,-2.475,180.666666667,19849.7355914,21.2975351053,20.4394188504,24.44,1.89532890259,0.0
3559,-2.2,200.333333333,19849.7355914,21.2982828707,20.4405226178,24.44,1.89532890259,0.0
3560,-1.925,220.0,19849.7355914,21.3001329782,20.4406657972,24.44,1.89532890259,0.0
3561,-1.65,239.666666667,19849.7355914,21.303182048,20.4409446826,24.44,1.89532890259,0.0
3562,-1.375,259.333333333,19849.7355914,21.3106714415,20.4408948462,24.44,1.89532890259,0.0
3563,-1.1,279.0,19849.7355914,21.3196749613,20.4401781793,24.44,1.89532890259,0.0
3564,-0.775,298.666666667,13852.2513394,21.0629725949,20.3420813018,24.34,1.89532890259,0.0
3565,-0.45,318.333333333,13852.2513394,20.791761484,20.3405810803,24.34,1.89532890259,0.0
3566,-0.125,338.0,13852.2513394,20.6438005986,20.3404111709,24.34,1.89532890259,0.0
3567,0.2,357.666666667,13852.2513394,20.5983986861,20.3398987904,24.34,1.89532890259,0.0
3568,0.525,377.333333333,13852.2513394,20.5920755412,20.3397632792,24.34,1.89532890259,0.0
3569,0.85,397.0,13852.2513394,20.5886030669,20.3395903055,24.34,1.89532890259,0.0
3570,1.175,390.083333333,13852.2513394,20.5816180713,20.340112865,24.34,1.89532890259,0.0
3571,1.5,383.166666667,13770.0667656,20.5734086299,20.3398980171,24.34,1.89532890259,0.0
3572,1.825,376.25,13770.0667656,20.568079849,20.3395189232,24.34,1.89532890259,0.0
3573,2.15,369.333333333,13770.0667656,20.5667403777,20.3403835018,24.34,1.89532890259,0.0
3574,2.475,362.416666667,13770.0667656,20.5683224136,20.3400154862,24.34,1.89532890259,0.0
3575,2.8,355.5,13770.0667656,20.5711570583,20.3404328093,24.34,1.89532890259,0.0
3576,2.93333333333,348.583333333,13385.938609,20.5620129065,20.40828548,24.41,1.89532890259,0.0
3577,3.06666666667,341.666666667,13385.938609,20.5540291226,20.410386611,24.41,1.89532890259,0.0
3578,3.2,334.75,13385.938609,20.5527105051,20.4100189434,24.41,1.89532890259,0.0
3579,3.33333333333,327.833333333,13385.938609,20.5549865278,20.4103426367,24.41,1.89532890259,0.0
3580,3.46666666667,320.916666667,13385.938609,20.558336138,20.4093729534,24.41,1.89532890259,0.0
3581,3.6,314.0,13385.938609,20.5618748109,20.4096906729,24.41,1.89532890259,0.0
3582,3.73333333333,337.083333333,13385.938609,20.5649018803,20.4103508409,24.41,1.89532890259,0.0
3583,3.86666666667,360.166666667,13385.938609,20.5674639832,20.4100431551,24.41,1.89532890259,0.0
3584,4.0,383.25,13385.938609,20.5700045255,20.4098147183,24.41,1.89532890259,0.0
3585,4.13333333333,406.333333333,13385.938609,20.5731599468,20.4102963045,24.41,1.89532890259,0.0
3586,4.26666666667,429.416666667,13385.938609,20.5767335664,20.4096455141,24.41,1.89532890259,0.0
3587,4.4,452.5,13385.938609,20.5805217252,20.4096355764,24.41,1.89532890259,0.0
3588,4.54166666667,475.583333333,13385.938609,20.5852974251,20.3412646352,24.34,1.89532890259,0.0
3589,4.68333333333,498.666666667,13385.938609,20.5905884015,20.3402766503,24.34,1.89532890259,0.0
3590,4.825,521.75,13385.938609,20.5971281169,20.3393711406,24.34,1.89532890259,0.0
3591,4.96666666667,544.833333333,13385.938609,20.6043712604,20.339871462,24.34,1.89532890259,0.0
3592,5.10833333333,567.916666667,13385.938609,20.6119125802,20.3393177867,24.34,1.89532890259,0.0
3593,5.25,591.0,13385.938609,20.6197125691,20.3402872328,24.34,1.89532890259,0.0
3594,5.39166666667,564.916666667,13385.938609,20.6284420871,20.3393699353,24.34,1.89532890259,0.0
3595,5.53333333333,538.833333333,13385.938609,20.6381737661,20.3401855322,24.34,1.89532890259,0.0
3596,5.675,512.75,13385.938609,20.647891688,20.3399087858,24.34,1.89532890259,0.0
3597,5.81666666667,486.666666667,13385.938609,20.6573551348,20.3401568701,24.34,1.89532890259,0.0
3598,5.95833333333,460.583333333,13385.938609,20.6665335876,20.3397815043,24.34,1.89532890259,0.0
3599,6.1,434.5,13385.938609,20.6753130916,20.3399509835,24.34,1.89532890259,0.0
3600,6.28333333333,408.416666667,13385.938609,20.6835897888,20.2322976563,24.23,1.89532890259,0.0
3601,6.46666666667,382.333333333,13385.938609,20.6904602289,20.2300245376,24.23,1.89532890259,0.0
3602,6.65,356.25,13385.938609,20.6966768102,20.2301671124,24.23,1.89532890259,0.0
3603,6.83333333333,330.166666667,13385.938609,20.7022933018,20.2298323242,24.23,1.89532890259,0.0
3604,7.01666666667,304.083333333,13385.938609,20.7071160872,20.2299380019,24.23,1.89532890259,0.0
3605,7.2,278.0,13385.938609,20.7113006343,20.2300701895,24.23,1.89532890259,0.0
3606,7.38333333333,274.25,13385.938609,20.7139370701,20.2299572014,24.23,1.89532890259,0.0
3607,7.56666666667,270.5,13385.938609,20.7147458489,20.2300185398,24.23,1.89532890259,0.0
3608,7.75,266.75,13385.938609,20.7141358852,20.2300846912,24.23,1.89532890259,0.0
3609,7.93333333333,263.0,13385.938609,20.7126005751,20.230200766,24.23,1.89532890259,0.0
3610,8.11666666667,259.25,13385.938609,20.7104341331,20.2299490187,24.23,1.89532890259,0.0
3611,8.3,255.5,13385.938609,20.7077986713,20.2299479113,24.23,1.89532890259,0.0
3612,8.25833333333,251.75,13385.938609,20.7041736315,20.1319723078,24.13,1.89532890259,0.0
3613,8.21666666667,248.0,13385.938609,20.6985764874,20.1300379453,24.13,1.89532890259,0.0
3614,8.175,244.25,13385.938609,20.6922568621,20.1295215627,24.13,1.89532890259,0.0
3615,8.13333333333,240.5,13385.938609,20.6852503297,20.1295460003,24.13,1.89532890259,0.0
3616,8.09166666667,236.75,13385.938609,20.6774564865,20.129651152,24.13,1.89532890259,0.0
3617,8.05,233.0,13437.3039677,20.6699947631,20.1296025705,24.13,1.89532890259,0.0
3618,8.00833333333,222.0,13437.3039677,20.6627311098,20.1300670188,24.13,1.89532890259,0.0
3619,7.96666666667,211.0,13437.3039677,20.6551786149,20.1297088162,24.13,1.89532890259,0.0
3620,7.925,200.0,13437.3039677,20.647136414,20.1301529712,24.13,1.89532890259,0.0
3621,7.88333333333,189.0,13437.3039677,20.638272398,20.1299452018,24.13,1.89532890259,0.0
3622,7.84166666667,178.0,13437.3039677,20.6289146959,20.1299082644,24.13,1.89532890259,0.0
3623,7.8,167.0,13437.3039677,20.6193454851,20.1294763116,24.13,1.89532890259,0.0
3624,7.8,156.0,13437.3039677,20.6098886271,20.2952047931,24.3,1.89532890259,0.0
3625,7.8,145.0,13437.3039677,20.6007348332,20.2993983017,24.3,1.89532890259,0.0
3626,7.8,134.0,13437.3039677,20.5919193666,20.3001173729,24.3,1.89532890259,0.0
3627,7.8,123.0,13437.3039677,20.5832624023,20.3002505836,24.3,1.89532890259,0.0
3628,7.8,112.0,13437.3039677,20.5746615538,20.2993948779,24.3,1.89532890259,0.0
3629,7.8,101.0,13437.3039677,20.566125868,20.2996784208,24.3,1.89532890259,0.0
3630,7.8,100.333333333,13437.3039677,20.5576848822,20.2993923278,24.3,1.89532890259,0.0
3631,7.8,99.6666666667,13437.3039677,20.5493737723,20.3003286429,24.3,1.89532890259,0.0
3632,7.8,99.0,13437.3039677,20.5412330089,20.3002045265,24.3,1.89532890259,0.0
3633,7.8,98.3333333333,13437.3039677,20.5332970346,20.2997630767,24.3,1.89532890259,0.0
3634,7.8,97.6666666667,13437.3039677,20.5255845722,20.299921607,24.3,1.89532890259,0.0
3635,7.8,97.0,13437.3039677,20.5183105649,20.3004063586,24.3,1.89532890259,0.0
3636,7.75,96.3333333333,16436.0460937,20.6524440387,20.0376065071,23.92,1.89532890259,0.0
3637,7.7,95.6666666667,16487.4114523,20.7888159742,19.9199535125,23.92,1.89532890259,0.0
3638,7.65,95.0,16487.4114523,20.8617691359,19.9201998709,23.92,1.89532890259,0.0
3639,7.6,94.3333333333,16487.4114523,20.8795038692,19.9201854952,23.92,1.89532890259,0.0
3640,7.55,93.6666666667,16487.4114523,20.8813421049,19.9198063568,23.92,1.89532890259,0.0
3641,7.5,93.0,16487.4114523,20.8814833,19.9199071268,23.92,1.89532890259,0.0
3642,7.45,87.6666666667,16487.4114523,20.8834062711,19.919831513,23.92,1.89532890259,0.0
3643,7.4,82.3333333333,16487.4114523,20.885257877,19.9203906754,23.92,1.89532890259,0.0
3644,7.35,77.0,16487.4114523,20.8856601096,19.9203243887,23.92,1.89532890259,0.0
3645,7.3,71.6666666667,16487.4114523,20.8844570729,19.9202170098,23.92,1.89532890259,0.0
3646,7.25,66.3333333333,16487.4114523,20.8822086569,19.9194829073,23.92,1.89532890259,0.0
3647,7.2,61.0,16487.4114523,20.8793234098,19.9200717484,23.92,1.89532890259,0.0
3648,7.06666666667,55.6666666667,22484.8957043,21.1439847276,19.7530895827,23.75,1.89532890259,0.0
3649,6.93333333333,50.3333333333,22536.261063,21.4328864709,19.7496520597,23.75,1.89532890259,0.0
3650,6.8,45.0,22536.261063,21.5843010991,19.7495333547,23.75,1.89532890259,0.0
3651,6.66666666667,39.6666666667,22536.261063,21.6285551634,19.7498195091,23.75,1.89532890259,0.0
3652,6.53333333333,34.3333333333,22536.261063,21.6324539014,19.7502191789,23.75,1.89532890259,0.0
3653,6.4,29.0,22536.261063,21.6351469567,19.7496811273,23.75,1.89532890259,0.0
3654,6.26666666667,26.5833333333,22536.261063,21.6444260184,19.7498310465,23.75,1.89532890259,0.0
3655,6.13333333333,24.1666666667,22536.261063,21.6553347055,19.7493621549,23.75,1.89532890259,0.0
3656,6.0,21.75,22536.261063,21.6637352359,19.7498916347,23.75,1.89532890259,0.0
3657,5.86666666667,19.3333333333,22536.261063,21.6690229509,19.7500086965,23.75,1.89532890259,0.0
3658,5.73333333333,16.9166666667,22536.261063,21.6722872244,19.7500322691,23.75,1.89532890259,0.0
3659,5.6,0.0,22536.261063,21.6728318925,19.7496104817,23.75,1.89532890259,0.0
3660,5.6,0.0,22536.261063,21.6720601611,20.0731027472,24.16,1.89532890259,0.0
3661,5.6,0.0,22536.261063,21.6725759549,20.1596716357,24.16,1.89532890259,0.0
3662,5.6,0.0,22536.261063,21.6746046679,20.1592847655,24.16,1.89532890259,0.0
3663,5.6,0.0,22536.261063,21.6784543545,20.1599319594,24.16,1.89532890259,0.0
3664,5.6,0.0,22536.261063,21.6819386347,20.1600732378,24.16,1.89532890259,0.0
3665,5.6,0.0,22536.261063,21.6847384586,20.1590794619,24.16,1.89532890259,0.0
3666,5.6,0.0,22536.261063,21.6871495545,20.1591374124,24.16,1.89532890259,0.0
3667,5.6,0.0,22536.261063,21.6894903428,20.1594978288,24.16,1.89532890259,0.0
3668,5.6,0.0,22536.261063,21.6918852938,20.1591729007,24.16,1.89532890259,0.0
3669,5.6,0.0,22536.261063,21.6943279586,20.1590979415,24.16,1.89532890259,0.0
3670,5.6,0.0,22536.261063,21.6967843314,20.1596572679,24.16,1.89532890259,0.0
3671,5.6,0.0,22536.261063,21.6992381427,20.1593180836,24.16,1.89532890259,0.0
3672,5.55,0.0,23648.2946014,21.7259119112,19.899950926,23.8,1.89532890259,0.0
3673,5.5,0.0,23648.2946014,21.7594727957,19.7997798613,23.8,1.89532890259,0.0
3674,5.45,0.0,23648.2946014,21.7799155956,19.79956309,23.8,1.89532890259,0.0
3675,5.4,0.0,23648.2946014,21.7921761065,19.79995151,23.8,1.89532890259,0.0
3676,5.35,0.0,23648.2946014,21.8017167149,19.7996620884,23.8,1.89532890259,0.0
3677,5.3,0.0,23648.2946014,21.8089277939,19.7993902077,23.8,1.89532890259,0.0
3678,5.25,0.0,23648.2946014,21.8150146772,19.7999778134,23.8,1.89532890259,0.0
3679,5.2,0.0,23648.2946014,21.82041105,19.799393937,23.8,1.89532890259,0.0
3680,5.15,0.0,23648.2946014,21.8252229676,19.7991972436,23.8,1.89532890259,0.0
3681,5.1,0.0,23648.2946014,21.8294994823,19.7992802726,23.8,1.89532890259,0.0
3682,5.05,0.0,23648.2946014,21.8332644264,19.7993411316,23.8,1.89532890259,0.0
3683,5.0,0.0,23648.2946014,21.8367219875,19.7992994826,23.8,1.89532890259,0.0
3684,5.05,0.0,30281.2265896,22.085023182,19.5940939537,23.58,1.89532890259,0.0
3685,5.1,0.0,30281.2265896,22.3231483739,19.5795950119,23.58,1.89532890259,0.0
3686,5.15,0.0,30281.2265896,22.4123188956,19.5795204744,23.58,1.89532890259,0.0
3687,5.2,0.0,30281.2265896,22.4098935552,19.5795258695,23.58,1.89532890259,0.0
3688,5.25,0.0,30281.2265896,22.3845288629,19.5792275646,23.58,1.89532890259,0.0
3689,5.3,0.0,30281.2265896,22.3699457423,19.5798442391,23.58,1.89532890259,0.0
3690,5.35,0.0,30281.2265896,22.3671870702,19.5793090355,23.58,1.89532890259,0.0
3691,5.4,0.0,30281.2265896,22.3684357835,19.5796215681,23.58,1.89532890259,0.0
3692,5.45,0.0,30281.2265896,22.3689409907,19.5792716608,23.58,1.89532890259,0.0
3693,5.5,0.0,30281.2265896,22.3681517776,19.5794903813,23.58,1.89532890259,0.0
3694,5.55,0.0,30281.2265896,22.3670434262,19.5796786055,23.58,1.89532890259,0.0
3695,5.6,0.0,30281.2265896,22.3663294735,19.5794058765,23.58,1.89532890259,0.0
3696,5.78333333333,0.0,30598.9504577,22.2810689221,19.4132956155,23.41,1.89532890259,0.0
3697,5.96666666667,0.0,30598.9504577,22.1974511801,19.4090932243,23.41,1.89532890259,0.0
3698,6.15,0.0,30598.9504577,22.1435087726,19.4099364034,23.41,1.89532890259,0.0
3699,6.33333333333,0.0,30598.9504577,22.1246352983,19.4091929137,23.41,1.89532890259,0.0
3700,6.51666666667,0.0,30598.9504577,22.1203976059,19.4094819767,23.41,1.89532890259,0.0
3701,6.7,0.0,30598.9504577,22.1179913648,19.4096906145,23.41,1.89532890259,0.0
3702,6.88333333333,0.0,30598.9504577,22.114388519,19.4099459993,23.41,1.89532890259,0.0
3703,7.06666666667,0.0,30598.9504577,22.1110865289,19.4093427892,23.41,1.89532890259,0.0
3704,7.25,0.0,30598.9504577,22.109213502,19.4092936714,23.41,1.89532890259,0.0
3705,7.43333333333,0.0,30598.9504577,22.1087395286,19.4092986831,23.41,1.89532890259,0.0
3706,7.61666666667,0.0,30598.9504577,22.1092318393,19.4091028179,23.41,1.89532890259,0.0
3707,7.8,0.0,30598.9504577,22.1103028228,19.4095905262,23.41,1.89532890259,0.0
3708,7.98333333333,0.0,33279.9687156,22.2153315573,19.241052723,23.06,1.89532890259,0.0
3709,8.16666666667,0.0,33279.9687156,22.3398388689,19.0616670768,23.06,1.89532890259,0.0
3710,8.35,0.0,33279.9687156,22.4065225341,19.0597816551,23.06,1.89532890259,0.0
3711,8.53333333333,0.0,33279.9687156,22.4242415426,19.0599769406,23.06,1.89532890259,0.0
3712,8.71666666667,0.0,33279.9687156,22.4293279267,19.0593844215,23.06,1.89532890259,0.0
3713,8.9,0.0,33279.9687156,22.4384409075,19.059732407,23.06,1.89532890259,0.0
3714,9.08333333333,0.0,33279.9687156,22.4523668647,19.0595886098,23.06,1.89532890259,0.0
3715,9.26666666667,0.0,33279.9687156,22.4670998262,19.0595376511,23.06,1.89532890259,0.0
3716,9.45,0.0,33279.9687156,22.4804478087,19.0595407923,23.06,1.89532890259,0.0
3717,9.63333333333,0.0,33279.9687156,22.4924261168,19.0598422778,23.06,1.89532890259,0.0
3718,9.81666666667,0.0,33279.9687156,22.5037742279,19.0594192688,23.06,1.89532890259,0.0
3719,10.0,0.0,33279.9687156,22.514956631,19.059534641,23.06,1.89532890259,0.0
3720,10.1833333333,0.0,35643.2631053,22.9123468018,19.4684483394,23.54,1.89532890259,0.0
3721,10.3666666667,0.0,35643.2631053,23.3580141047,19.5391560629,23.54,1.89532890259,0.0
3722,10.55,0.0,35643.2631053,23.5158380835,19.539447103,23.54,1.95793156599,0.0
3723,10.7333333333,0.0,35643.2631053,23.533490691,19.5396403186,23.54,1.90434765922,0.0
3724,10.9166666667,0.0,35643.2631053,23.5278215559,19.5394691437,23.54,1.89532890259,0.0
3725,11.1,0.0,35643.2631053,23.5354643025,19.5393779268,23.54,1.9101789321,0.0
3726,11.2833333333,0.0,35643.2631053,23.5367349596,19.5392236464,23.54,1.93477787579,0.0
3727,11.4666666667,0.0,35643.2631053,23.5369431932,19.5393761919,23.54,1.93959882548,0.0
3728,11.65,0.0,35643.2631053,23.5369665068,19.5390168299,23.54,1.94992169031,0.0
3729,11.8333333333,0.0,35643.2631053,23.5369613849,19.5390172631,23.54,1.95876504667,0.0
3730,12.0166666667,0.0,35643.2631053,23.5369547993,19.5397116607,23.54,1.96738550786,0.0
3731,12.2,0.0,35643.2631053,23.5369498353,19.5393144469,23.54,1.9754622584,0.0
3732,12.2,0.0,34690.091501,23.5286486137,19.5294540404,23.53,1.94111740698,0.0
3733,12.2,0.0,34690.091501,23.5272925787,19.5291234857,23.53,1.95561053199,0.0
3734,12.2,0.0,34690.091501,23.5270292736,19.5291407928,23.53,1.96173759982,0.0
3735,12.2,0.0,34690.091501,23.526968922,19.5296365664,23.53,1.96402693504,0.0
3736,12.2,0.0,34690.091501,23.5269441861,19.5290568835,23.53,1.9669219279,0.0
3737,12.2,0.0,34690.091501,23.5269266888,19.529169536,23.53,1.97014018823,0.0
3738,12.2,0.0,34690.091501,23.5269121502,19.5294870812,23.53,1.97332275395,0.0
3739,12.2,0.0,34690.091501,23.5269003752,19.5294898462,23.53,1.97653505176,0.0
3740,12.2,0.0,34690.091501,23.5268927615,19.5288258796,23.53,1.97751028349,0.0
3741,12.2,0.0,34690.091501,23.5268845135,19.5292803775,23.53,1.98047284653,0.0
3742,12.2,0.0,34690.091501,23.5268766162,19.5293173628,23.53,1.98354820714,0.0
3743,12.2,0.0,34690.091501,23.5268692732,19.5295002291,23.53,1.98656714746,0.0
3744,12.0666666667,0.0,29873.5404577,23.356947247,19.4997764791,23.5,1.89532890259,0.0
3745,11.9333333333,0.0,29873.5404577,23.1552550652,19.4995358248,23.5,1.89532890259,0.0
3746,11.8,0.0,29873.5404577,23.0554928588,19.4992032385,23.5,1.89532890259,0.0
3747,11.6666666667,0.0,29873.5404577,23.0323741662,19.4996248552,23.5,1.89532890259,0.0
3748,11.5333333333,0.0,29873.5404577,23.0323489267,19.4995337862,23.5,1.89532890259,0.0
3749,11.4,0.0,29873.5404577,23.0264208241,19.4994577879,23.5,1.89532890259,0.0
3750,11.2666666667,0.0,29873.5404577,23.0126234701,19.4991088888,23.5,1.89532890259,0.0
3751,11.1333333333,0.0,29873.5404577,22.997554297,19.4997255604,23.5,1.89532890259,0.0
3752,11.0,0.0,29873.5404577,22.9851795911,19.4989599219,23.5,1.89532890259,0.0
3753,10.8666666667,0.0,29873.5404577,22.9754963844,19.4992467235,23.5,1.89532890259,0.0
3754,10.7333333333,0.0,29873.5404577,22.9672101675,19.4991581364,23.5,1.89532890259,0.0
3755,10.6,0.0,29873.5404577,22.9595156956,19.4997523544,23.5,1.89532890259,0.0
3756,10.6,0.0,29873.5404577,22.9547378083,19.7232537116,23.73,1.89532890259,0.0
3757,10.6,0.0,29873.5404577,22.9480971772,19.7295381366,23.73,1.89532890259,0.0
3758,10.6,0.0,29873.5404577,22.9410205986,19.7289912992,23.73,1.89532890259,0.0
3759,10.6,0.0,29873.5404577,22.9344769414,19.7290769809,23.73,1.89532890259,0.0
3760,10.6,0.0,29873.5404577,22.930209488,19.7295088906,23.73,1.89532890259,0.0
3761,10.6,0.0,29873.5404577,22.9263228728,19.7295210081,23.73,1.89532890259,0.0
3762,10.6,0.0,29873.5404577,22.9224201831,19.7297033675,23.73,1.89532890259,0.0
3763,10.6,0.0,29873.5404577,22.9186294791,19.729227177,23.73,1.89532890259,0.0
3764,10.6,0.0,29873.5404577,22.9150931926,19.7296391406,23.73,1.89532890259,0.0
3765,10.6,0.0,29873.5404577,22.9117341719,19.7294749636,23.73,1.89532890259,0.0
3766,10.6,0.0,29873.5404577,22.9086019752,19.7298716176,23.73,1.89532890259,0.0
3767,10.6,0.0,29873.5404577,22.9055207371,19.7293986822,23.73,1.89532890259,0.0
3768,10.6416666667,0.0,29555.8165896,22.8913736763,19.680009953,23.68,1.89532890259,0.0
3769,10.6833333333,0.0,29555.8165896,22.8817797649,19.6795507626,23.68,1.89532890259,0.0
3770,10.725,0.0,29555.8165896,22.8746373141,19.6789903204,23.68,1.89532890259,0.0
3771,10.7666666667,0.0,29555.8165896,22.8702873033,19.679117988,23.68,1.89532890259,0.0
3772,10.8083333333,0.0,29555.8165896,22.8666636372,19.6791336086,23.68,1.89532890259,0.0
3773,10.85,0.0,29555.8165896,22.8630664553,19.6797465545,23.68,1.89532890259,0.0
3774,10.8916666667,0.0,29555.8165896,22.8595322943,19.6795025342,23.68,1.89532890259,0.0
3775,10.9333333333,0.0,29555.8165896,22.8549119699,19.6796747529,23.68,1.89532890259,0.0
3776,10.975,0.0,29555.8165896,22.8505558776,19.6793641523,23.68,1.89532890259,0.0
3777,11.0166666667,0.0,29555.8165896,22.8471218895,19.6791183276,23.68,1.89532890259,0.0
3778,11.0583333333,0.0,29555.8165896,22.844501357,19.679388903,23.68,1.89532890259,0.0
3779,11.1,0.0,29555.8165896,22.8422606233,19.6793353549,23.68,1.89532890259,0.0
3780,10.7333333333,0.0,29555.8165896,22.8390465361,19.8353573031,23.84,1.89532890259,0.0
3781,10.3666666667,0.0,29555.8165896,22.8326517526,19.8398904297,23.84,1.89532890259,0.0
3782,10.0,0.0,29555.8165896,22.8251739683,19.839051982,23.84,1.89532890259,0.0
3783,9.63333333333,0.0,29555.8165896,22.8179407565,19.8400212979,23.84,1.89532890259,0.0
3784,9.26666666667,0.0,29555.8165896,22.8108613576,19.839779571,23.84,1.89532890259,0.0
3785,8.9,0.0,29555.8165896,22.8035455577,19.839422066,23.84,1.89532890259,0.0
3786,8.53333333333,0.0,29555.8165896,22.7958112667,19.8392944252,23.84,1.89532890259,0.0
3787,8.16666666667,0.0,29555.8165896,22.7877049085,19.8395210493,23.84,1.89532890259,0.0
3788,7.8,0.0,29555.8165896,22.7792756712,19.8399809805,23.84,1.89532890259,0.0
3789,7.43333333333,0.0,29555.8165896,22.7705332882,19.8402575483,23.84,1.89532890259,0.0
3790,7.06666666667,0.0,29555.8165896,22.7614899979,19.8400574655,23.84,1.89532890259,0.0
3791,6.7,0.0,29555.8165896,22.7521620576,19.840441194,23.84,1.89532890259,0.0
3792,6.65,0.0,29555.8165896,22.7452552123,19.5748412811,23.57,1.89532890259,0.0
3793,6.6,0.0,29555.8165896,22.7411286893,19.5694958766,23.57,1.89532890259,0.0
3794,6.55,0.0,29555.8165896,22.7368951188,19.569830261,23.57,1.89532890259,0.0
3795,6.5,0.0,29555.8165896,22.7329717546,19.5701970017,23.57,1.89532890259,0.0
3796,6.45,0.0,29555.8165896,22.7293499098,19.570290969,23.57,1.89532890259,0.0
3797,6.4,0.0,29555.8165896,22.7259013204,19.5699225883,23.57,1.89532890259,0.0
3798,6.35,0.0,29555.8165896,22.7225631008,19.5695782122,23.57,1.89532890259,0.0
3799,6.3,0.0,29555.8165896,22.7193440237,19.5698157372,23.57,1.89532890259,0.0
3800,6.25,0.0,29555.8165896,22.7162691288,19.5695698242,23.57,1.89532890259,0.0
3801,6.2,0.0,29555.8165896,22.7133476267,19.5699445437,23.57,1.89532890259,0.0
3802,6.15,0.0,29555.8165896,22.7105580752,19.5702875236,23.57,1.89532890259,0.0
3803,6.1,0.0,29555.8165896,22.7078780883,19.570304058,23.57,1.89532890259,0.0
3804,6.05833333333,0.0,29555.8165896,22.7051576616,19.7735212135,23.78,1.89532890259,0.0
