,Unnamed: 0,tout,s,i,t1,t2,sp0,m,rh
7273,7273,4.4,0.0,27885.6243233,22.5745312867,19.51021777,23.51,1.89532890259,0.0
7274,7274,4.4,0.0,27885.6243233,22.5567215286,19.5094767958,23.51,1.89532890259,0.0
7275,7275,4.4,0.0,27885.6243233,22.567150884,19.509608578,23.51,1.89532890259,0.0
7276,7276,4.4,0.0,27885.6243233,22.5822327289,19.5103763153,23.51,1.89532890259,0.0
7277,7277,4.4,0.0,27885.6243233,22.5922976966,19.5099353693,23.51,1.89532890259,0.0
7278,7278,4.4,0.0,27885.6243233,22.5979637369,19.5100512598,23.51,1.89532890259,0.0
7279,7279,4.4,0.0,27885.6243233,22.6023397012,19.5099408685,23.51,1.89532890259,0.0
7280,7280,4.4,0.0,27885.6243233,22.607033465,19.5101888041,23.51,1.89532890259,0.0
7281,7281,4.4,0.0,27885.6243233,22.6120422159,19.5102313212,23.51,1.89532890259,0.0
7282,7282,4.4,0.0,27885.6243233,22.6172578759,19.5098953698,23.51,1.89532890259,0.0
7283,7283,4.4,0.0,27885.6243233,22.6229216625,19.5096111442,23.51,1.89532890259,0.0
7284,7284,4.5,0.0,20331.8286073,22.314444939,19.6982139216,23.7,1.89532890259,0.0
7285,7285,4.6,0.0,20331.8286073,21.954974673,19.7000053738,23.7,1.89532890259,0.0
7286,7286,4.7,0.0,20331.8286073,21.7824379935,19.7001842191,23.7,1.89532890259,0.0
7287,7287,4.8,0.0,20331.8286073,21.7480241597,19.7005599738,23.7,1.89532890259,0.0
7288,7288,4.9,11.0,20331.8286073,21.7547836587,19.6998305456,23.7,1.89532890259,0.0
7289,7289,5.0,12.0,20331.8286073,21.7535177498,19.6999971402,23.7,1.89532890259,0.0
7290,7290,5.1,15.1666666667,20331.8286073,21.7404211647,19.7004393926,23.7,1.89532890259,0.0
7291,7291,5.2,18.3333333333,20331.8286073,21.7252940557,19.7007035402,23.7,1.89532890259,0.0
7292,7292,5.3,21.5,20331.8286073,21.7139523056,19.7004534856,23.7,1.89532890259,0.0
7293,7293,5.4,24.6666666667,20331.8286073,21.7066442556,19.6997923055,23.7,1.89532890259,0.0
7294,7294,5.5,27.8333333333,20331.8286073,21.703378293,19.7002472738,23.7,1.89532890259,0.0
7295,7295,5.6,31.0,20331.8286073,21.7014098435,19.7002595354,23.7,1.89532890259,0.0
7296,7296,5.64166666667,34.1666666667,20014.1047392,21.6929570664,19.9791539293,24.05,1.89532890259,0.0
7297,7297,5.68333333333,37.3333333333,19931.9201653,21.6803242453,20.0497580742,24.05,1.89532890259,0.0
7298,7298,5.725,40.5,19931.9201653,21.6709242372,20.0503936967,24.05,1.89532890259,0.0
7299,7299,5.76666666667,43.6666666667,19931.9201653,21.6663151366,20.0503974403,24.05,1.89532890259,0.0
7300,7300,5.80833333333,46.8333333333,19931.9201653,21.6646044752,20.0496270867,24.05,1.89532890259,0.0
7301,7301,5.85,50.0,19931.9201653,21.6643214748,20.0500533738,24.05,1.89532890259,0.0
7302,7302,5.89166666667,53.6666666667,19931.9201653,21.6648294437,20.0504508108,24.05,1.89532890259,0.0
7303,7303,5.93333333333,57.3333333333,19931.9201653,21.6660562813,20.0498614845,24.05,1.89532890259,0.0
7304,7304,5.975,61.0,19931.9201653,21.6680089978,20.0505293901,24.05,1.89532890259,0.0
7305,7305,6.01666666667,64.6666666667,19931.9201653,21.6706029324,20.0505919428,24.05,1.89532890259,0.0
7306,7306,6.05833333333,68.3333333333,19931.9201653,21.6719489008,20.0503051293,24.05,1.89532890259,0.0
7307,7307,6.1,72.0,19849.7355914,21.671794379,20.0504453558,24.05,1.89532890259,0.0
7308,7308,6.19166666667,75.6666666667,13852.2513394,21.4148350014,20.3584433636,24.49,1.89532890259,0.0
7309,7309,6.28333333333,79.3333333333,13852.2513394,21.1458693324,20.4904242111,24.49,1.89532890259,0.0
7310,7310,6.375,83.0,13852.2513394,20.9970675246,20.4900118102,24.49,1.89532890259,0.0
7311,7311,6.46666666667,86.6666666667,13852.2513394,20.9497636226,20.4897566314,24.49,1.89532890259,0.0
7312,7312,6.55833333333,90.3333333333,13852.2513394,20.9400779599,20.4904413368,24.49,1.89532890259,0.0
7313,7313,6.65,94.0,13852.2513394,20.9327817563,20.4906119421,24.49,1.89532890259,0.0
7314,7314,6.74166666667,96.8333333333,13852.2513394,20.9214913857,20.4900285135,24.49,1.89532890259,0.0
7315,7315,6.83333333333,99.6666666667,13852.2513394,20.9102721503,20.490645081,24.49,1.89532890259,0.0
7316,7316,6.925,102.5,13852.2513394,20.9021894447,20.490153254,24.49,1.89532890259,0.0
7317,7317,7.01666666667,105.333333333,13852.2513394,20.8974334715,20.489796965,24.49,1.89532890259,0.0
7318,7318,7.10833333333,108.166666667,13852.2513394,20.8950638515,20.490076041,24.49,1.89532890259,0.0
7319,7319,7.2,111.0,13770.0667656,20.8932821285,20.4898760855,24.49,1.89532890259,0.0
7320,7320,7.25,113.833333333,13385.938609,20.8821537529,20.2022703529,24.1,1.89532890259,0.0
7321,7321,7.3,116.666666667,13385.938609,20.866598296,20.1006387788,24.1,1.89532890259,0.0
7322,7322,7.35,119.5,13385.938609,20.8540278466,20.0998618827,24.1,1.89532890259,0.0
7323,7323,7.4,122.333333333,13385.938609,20.8452975669,20.1000634349,24.1,1.89532890259,0.0
7324,7324,7.45,125.166666667,13385.938609,20.839153365,20.0997865128,24.1,1.89532890259,0.0
7325,7325,7.5,128.0,13385.938609,20.8342222656,20.0995983758,24.1,1.89532890259,0.0
7326,7326,7.55,129.833333333,13385.938609,20.8297001626,20.1003574848,24.1,1.89532890259,0.0
7327,7327,7.6,131.666666667,13385.938609,20.8254004134,20.0997399234,24.1,1.89532890259,0.0
7328,7328,7.65,133.5,13385.938609,20.8213860471,20.1001354192,24.1,1.89532890259,0.0
7329,7329,7.7,135.333333333,13385.938609,20.817700212,20.099887103,24.1,1.89532890259,0.0
7330,7330,7.75,137.166666667,13385.938609,20.8159089845,20.1005130945,24.1,1.89532890259,0.0
7331,7331,7.8,139.0,13385.938609,20.8145790663,20.0996674537,24.1,1.89532890259,0.0
7332,7332,7.93333333333,140.833333333,13385.938609,20.814538145,19.9236092582,23.92,1.89532890259,0.0
7333,7333,8.06666666667,142.666666667,13385.938609,20.8128419437,19.9196423928,23.92,1.89532890259,0.0
7334,7334,8.2,144.5,13385.938609,20.8116844064,19.9198711073,23.92,1.89532890259,0.0
7335,7335,8.33333333333,146.333333333,13385.938609,20.8116694613,19.9198598551,23.92,1.89532890259,0.0
7336,7336,8.46666666667,148.166666667,13385.938609,20.8126472658,19.9198720757,23.92,1.89532890259,0.0
7337,7337,8.6,150.0,13385.938609,20.8142772291,19.9199273266,23.92,1.89532890259,0.0
7338,7338,8.73333333333,150.833333333,13385.938609,20.8162801192,19.9196057056,23.92,1.89532890259,0.0
7339,7339,8.86666666667,151.666666667,13385.938609,20.8184341551,19.9202152303,23.92,1.89532890259,0.0
7340,7340,9.0,152.5,13385.938609,20.8210146405,19.9200226615,23.92,1.89532890259,0.0
7341,7341,9.13333333333,153.333333333,13385.938609,20.8241121143,19.9195821117,23.92,1.89532890259,0.0
7342,7342,9.26666666667,154.166666667,13385.938609,20.827862243,19.9196764109,23.92,1.89532890259,0.0
7343,7343,9.4,155.0,13385.938609,20.8327382171,19.9197010704,23.92,1.89532890259,0.0
7344,7344,9.5,155.833333333,13385.938609,20.8350074649,20.0273994965,24.03,1.89532890259,0.0
7345,7345,9.6,156.666666667,13385.938609,20.8352937207,20.0293200455,24.03,1.89532890259,0.0
7346,7346,9.7,157.5,13385.938609,20.8346191776,20.0297506151,24.03,1.89532890259,0.0
7347,7347,9.8,158.333333333,13385.938609,20.8340498894,20.0298788636,24.03,1.89532890259,0.0
7348,7348,9.9,159.166666667,13385.938609,20.8336328363,20.0294671797,24.03,1.89532890259,0.0
7349,7349,10.0,160.0,13385.938609,20.833104477,20.0292858069,24.03,1.89532890259,0.0
7350,7350,10.1,165.833333333,13385.938609,20.8329553025,20.0301048751,24.03,1.89532890259,0.0
7351,7351,10.2,171.666666667,13385.938609,20.8334326423,20.0300859139,24.03,1.89532890259,0.0
7352,7352,10.3,177.5,13385.938609,20.8344962323,20.029273095,24.03,1.89532890259,0.0
7353,7353,10.4,183.333333333,13385.938609,20.8360215353,20.0294345191,24.03,1.89532890259,0.0
7354,7354,10.5,189.166666667,13385.938609,20.839887693,20.0296358995,24.03,1.89532890259,0.0
7355,7355,10.6,195.0,13385.938609,20.8444214636,20.0299020412,24.03,1.89532890259,0.0
7356,7356,10.7833333333,200.833333333,13385.938609,20.847584296,19.8466943245,23.53,1.89532890259,0.0
7357,7357,10.9666666667,206.666666667,13385.938609,20.8578838179,19.6013749323,23.53,1.89532890259,0.0
7358,7358,11.15,212.5,13385.938609,20.8643563335,19.5309840103,23.53,1.89532890259,0.0
7359,7359,11.3333333333,218.333333333,13385.938609,20.8678272838,19.5296912994,23.53,1.89532890259,0.0
7360,7360,11.5166666667,224.166666667,13385.938609,20.8737219947,19.5296076728,23.53,1.89532890259,0.0
7361,7361,11.7,230.0,13385.938609,20.8809393746,19.5300591068,23.53,1.89532890259,0.0
7362,7362,11.8833333333,227.333333333,13385.938609,20.8876512433,19.5293750051,23.53,1.89532890259,0.0
7363,7363,12.0666666667,224.666666667,13385.938609,20.8933170502,19.5299393113,23.53,1.89532890259,0.0
7364,7364,12.25,222.0,13385.938609,20.8981297238,19.5294693651,23.53,1.89532890259,0.0
7365,7365,12.4333333333,219.333333333,13385.938609,20.9023820872,19.5295250979,23.53,1.89532890259,0.0
7366,7366,12.6166666667,216.666666667,13385.938609,20.906248013,19.5293712026,23.53,1.89532890259,0.0
7367,7367,12.8,214.0,13385.938609,20.9097775932,19.5294073354,23.53,1.89532890259,0.0
7368,7368,12.8916666667,211.333333333,13385.938609,20.9114201001,19.9023345766,23.86,1.89532890259,0.0
7369,7369,12.9833333333,208.666666667,13385.938609,20.9126968513,19.9392928573,23.86,1.89532890259,0.0
7370,7370,13.075,206.0,13385.938609,20.9133470296,19.8610001073,23.86,1.89532890259,0.0
7371,7371,13.1666666667,203.333333333,13385.938609,20.9130255597,19.85963597,23.86,1.89532890259,0.0
7372,7372,13.2583333333,200.666666667,13385.938609,20.9146045798,19.8593579502,23.86,1.89532890259,0.0
7373,7373,13.35,198.0,13385.938609,20.9147255018,19.8597436642,23.86,1.89532890259,0.0
7374,7374,13.4416666667,188.666666667,13385.938609,20.9134316468,19.8594894381,23.86,1.89532890259,0.0
7375,7375,13.5333333333,179.333333333,13385.938609,20.9108373376,19.8592576234,23.86,1.89532890259,0.0
7376,7376,13.625,170.0,13385.938609,20.9070391721,19.8592858894,23.86,1.89532890259,0.0
7377,7377,13.7166666667,160.666666667,13385.938609,20.9022618021,19.859283015,23.86,1.89532890259,0.0
7378,7378,13.8083333333,151.333333333,13385.938609,20.8964611562,19.8595764649,23.86,1.89532890259,0.0
7379,7379,13.9,142.0,13385.938609,20.8898641092,19.8593558049,23.86,1.89532890259,0.0
7380,7380,13.9416666667,132.666666667,16384.680735,21.011999698,19.7121664838,23.68,1.89532890259,0.0
7381,7381,13.9833333333,123.333333333,16384.680735,21.1504613212,19.6801331439,23.68,1.89532890259,0.0
7382,7382,14.025,114.0,16384.680735,21.2178219292,19.6792052722,23.68,1.89532890259,0.0
7383,7383,14.0666666667,104.666666667,16436.0460937,21.2359073603,19.6794972355,23.68,1.89532890259,0.0
7384,7384,14.1083333333,95.3333333333,16436.0460937,21.2358639565,19.6798020125,23.68,1.89532890259,0.0
7385,7385,14.15,86.0,16436.0460937,21.2345508135,19.6791317192,23.68,1.89532890259,0.0
7386,7386,14.1916666667,81.5833333333,16436.0460937,21.2352842932,19.6795528012,23.68,1.89532890259,0.0
7387,7387,14.2333333333,77.1666666667,16436.0460937,21.2363546886,19.6798255912,23.68,1.89532890259,0.0
7388,7388,14.275,72.75,16436.0460937,21.2362590912,19.6792002858,23.68,1.89532890259,0.0
7389,7389,14.3166666667,68.3333333333,16487.4114523,21.2358900718,19.679373827,23.68,1.89532890259,0.0
7390,7390,14.3583333333,63.9166666667,16487.4114523,21.2350098986,19.6799862558,23.68,1.89532890259,0.0
7391,7391,14.4,59.5,16487.4114523,21.2332847682,19.6795545843,23.68,1.89532890259,0.0
7392,7392,14.45,55.0833333333,22484.8957043,21.4936197842,19.5530597463,23.5,1.89532890259,0.0
7393,7393,14.5,50.6666666667,22484.8957043,21.7727752955,19.5010062273,23.5,1.89532890259,0.0
7394,7394,14.55,46.25,22484.8957043,21.9169997442,19.4996765201,23.5,1.89532890259,0.0
7395,7395,14.6,41.8333333333,22484.8957043,21.959283785,19.4994722387,23.5,1.89532890259,0.0
7396,7396,14.65,37.4166666667,22484.8957043,21.9648760871,19.4993789405,23.5,1.89532890259,0.0
7397,7397,14.7,33.0,22484.8957043,21.9706959673,19.499869683,23.5,1.89532890259,0.0
7398,7398,14.75,30.5833333333,22536.261063,21.9840462477,19.4998032771,23.5,1.89532890259,0.0
7399,7399,14.8,28.1666666667,22536.261063,21.9991890749,19.4996937956,23.5,1.89532890259,0.0
7400,7400,14.85,25.75,22536.261063,22.0116414961,19.4992464524,23.5,1.89532890259,0.0
7401,7401,14.9,23.3333333333,22536.261063,22.0208700549,19.4992743585,23.5,1.89532890259,0.0
7402,7402,14.95,20.9166666667,22536.261063,22.0281708446,19.4993472052,23.5,1.89532890259,0.0
7403,7403,15.0,18.5,22536.261063,22.0345383561,19.5000605933,23.5,1.89532890259,0.0
7404,7404,14.9083333333,16.0833333333,22536.261063,21.9620215493,19.3939507755,23.05,1.89532890259,0.0
7405,7405,14.8166666667,13.6666666667,22536.261063,21.9039127332,19.2592251792,23.05,1.89532890259,0.0
7406,7406,14.725,0.0,22536.261063,21.8594468113,19.1510732328,23.05,1.89532890259,0.0
7407,7407,14.6333333333,0.0,22536.261063,21.833051537,19.0828493642,23.05,1.89532890259,0.0
7408,7408,14.5416666667,0.0,22536.261063,21.8236144672,19.0504472475,23.05,1.89532890259,0.0
7409,7409,14.45,0.0,22536.261063,21.8218185319,19.0501769465,23.05,1.89532890259,0.0
7410,7410,14.3583333333,0.0,22536.261063,21.8207976603,19.050101656,23.05,1.89532890259,0.0
7411,7411,14.2666666667,0.0,22536.261063,21.8183954518,19.0499250712,23.05,1.89532890259,0.0
7412,7412,14.175,0.0,22536.261063,21.8150373621,19.0500478786,23.05,1.89532890259,0.0
7413,7413,14.0833333333,0.0,22536.261063,21.8113502957,19.049848472,23.05,1.89532890259,0.0
7414,7414,13.9916666667,0.0,22536.261063,21.8075835694,19.0498023747,23.05,1.89532890259,0.0
7415,7415,13.9,0.0,22536.261063,21.8037172089,19.0498915687,23.05,1.89532890259,0.0
7416,7416,13.9,0.0,23648.2946014,21.9123358062,19.4972860176,23.51,1.89532890259,0.0
7417,7417,13.9,0.0,23648.2946014,22.0284612247,19.6050748186,23.51,1.89532890259,0.0
7418,7418,13.9,0.0,23648.2946014,22.0874575495,19.5119741664,23.51,1.89532890259,0.0
7419,7419,13.9,0.0,23648.2946014,22.1178095103,19.5101009689,23.51,1.89532890259,0.0
7420,7420,13.9,0.0,23648.2946014,22.12839631,19.5099673492,23.51,1.89532890259,0.0
7421,7421,13.9,0.0,23648.2946014,22.1356691655,19.5094800578,23.51,1.89532890259,0.0
7422,7422,13.9,0.0,23648.2946014,22.1445461048,19.5099897268,23.51,1.89532890259,0.0
7423,7423,13.9,0.0,23648.2946014,22.1540359127,19.5102173556,23.51,1.89532890259,0.0
7424,7424,13.9,0.0,23648.2946014,22.1626549091,19.5100536572,23.51,1.89532890259,0.0
7425,7425,13.9,0.0,23648.2946014,22.1701587368,19.5095907651,23.51,1.89532890259,0.0
7426,7426,13.9,0.0,23648.2946014,22.1768396214,19.5096790882,23.51,1.89532890259,0.0
7427,7427,13.9,0.0,23648.2946014,22.1829901578,19.5096170619,23.51,1.89532890259,0.0
7428,7428,13.8083333333,0.0,30281.2265896,22.4237866126,19.5486846373,23.55,1.89532890259,0.0
7429,7429,13.7166666667,0.0,30281.2265896,22.6426643691,19.5499540568,23.55,1.89532890259,0.0
7430,7430,13.625,0.0,30281.2265896,22.7423497612,19.5501545732,23.55,1.89532890259,0.0
7431,7431,13.5333333333,0.0,30281.2265896,22.7529510145,19.5502643936,23.55,1.89532890259,0.0
7432,7432,13.4416666667,0.0,30281.2265896,22.737283248,19.5499292798,23.55,1.89532890259,0.0
7433,7433,13.35,0.0,30281.2265896,22.7271917944,19.5496905667,23.55,1.89532890259,0.0
7434,7434,13.2583333333,0.0,30281.2265896,22.7264444254,19.5497742351,23.55,1.89532890259,0.0
7435,7435,13.1666666667,0.0,30281.2265896,22.7288229022,19.5500313073,23.55,1.89532890259,0.0
7436,7436,13.075,0.0,30281.2265896,22.7303014812,19.5502283376,23.55,1.89532890259,0.0
7437,7437,12.9833333333,0.0,30281.2265896,22.7303747717,19.5501760657,23.55,1.89532890259,0.0
7438,7438,12.8916666667,0.0,30281.2265896,22.7299132805,19.5497676224,23.55,1.89532890259,0.0
7439,7439,12.8,0.0,30281.2265896,22.7297197606,19.5498726629,23.55,1.89532890259,0.0
7440,7440,12.8,0.0,30598.9504577,22.7245105386,19.8339301484,23.84,1.89532890259,0.0
7441,7441,12.8,0.0,30598.9504577,22.7108809736,19.8400920821,23.84,1.89532890259,0.0
7442,7442,12.8,0.0,30598.9504577,22.7120243032,19.8401396781,23.84,1.89532890259,0.0
7443,7443,12.8,0.0,30598.9504577,22.7262580764,19.8401976941,23.84,1.89532890259,0.0
7444,7444,12.8,0.0,30598.9504577,22.7362421844,19.8399395698,23.84,1.89532890259,0.0
7445,7445,12.8,0.0,30598.9504577,22.7407785734,19.8400014107,23.84,1.89532890259,0.0
7446,7446,12.8,0.0,30598.9504577,22.7419324008,19.8400450786,23.84,1.89532890259,0.0
7447,7447,12.8,0.0,30598.9504577,22.7424232049,19.8403377059,23.84,1.89532890259,0.0
7448,7448,12.8,0.0,30598.9504577,22.7433531506,19.8399077923,23.84,1.89532890259,0.0
7449,7449,12.8,0.0,30598.9504577,22.74487516,19.8398631328,23.84,1.89532890259,0.0
7450,7450,12.8,0.0,30598.9504577,22.7466382006,19.8397731731,23.84,1.89532890259,0.0
7451,7451,12.8,0.0,30598.9504577,22.7485270924,19.8399617635,23.84,1.89532890259,0.0
7452,7452,12.8,0.0,33279.9687156,22.8811845092,19.7319422056,23.56,1.89532890259,0.0
7453,7453,12.8,0.0,33279.9687156,23.0203637536,19.5923860491,23.56,1.89532890259,0.0
7454,7454,12.8,0.0,33279.9687156,23.0775324318,19.5608355371,23.56,1.89532890259,0.0
7455,7455,12.8,0.0,33279.9687156,23.0829655615,19.5600042022,23.56,1.89532890259,0.0
7456,7456,12.8,0.0,33279.9687156,23.0778794716,19.5598145804,23.56,1.89532890259,0.0
7457,7457,12.8,0.0,33279.9687156,23.0803330782,19.5602273875,23.56,1.89532890259,0.0
7458,7458,12.8,0.0,33279.9687156,23.0893348065,19.5601512003,23.56,1.89532890259,0.0
7459,7459,12.8,0.0,33279.9687156,23.0993632126,19.5598806023,23.56,1.89532890259,0.0
7460,7460,12.8,0.0,33279.9687156,23.1076731417,19.5599198015,23.56,1.89532890259,0.0
7461,7461,12.8,0.0,33279.9687156,23.1143457389,19.5600242841,23.56,1.89532890259,0.0
7462,7462,12.8,0.0,33279.9687156,23.1202049497,19.5600762603,23.56,1.89532890259,0.0
7463,7463,12.8,0.0,33279.9687156,23.1257689415,19.5601456023,23.56,1.89532890259,0.0
7464,7464,12.8,0.0,35643.2631053,23.4211164781,19.6380076036,23.64,1.89532890259,0.0
7465,7465,12.8,0.0,35643.2631053,23.598063534,19.6399230306,23.64,2.04780846438,0.0
7466,7466,12.8,0.0,35643.2631053,23.6301631086,19.6400688191,23.64,2.03999893481,0.0
7467,7467,12.8,0.0,35643.2631053,23.635837851,19.6398797416,23.64,2.00454409087,0.0
7468,7468,12.8,0.0,35643.2631053,23.6366637965,19.6397931626,23.64,2.0188489171,0.0
7469,7469,12.8,0.0,35643.2631053,23.6367194683,19.6401170018,23.64,2.03201861498,0.0
7470,7470,12.8,0.0,35643.2631053,23.6366715071,19.6400157783,23.64,2.03715479567,0.0
7471,7471,12.8,0.0,35643.2631053,23.6366357448,19.6397713714,23.64,2.0430783446,0.0
7472,7472,12.8,0.0,35643.2631053,23.6366140753,19.6396875958,23.64,2.04818761215,0.0
7473,7473,12.8,0.0,35643.2631053,23.6366017805,19.6398752621,23.64,2.05310256635,0.0
7474,7474,12.8,0.0,35643.2631053,23.6365940809,19.6398117208,23.64,2.05765059166,0.0
7475,7475,12.8,0.0,35643.2631053,23.6365893671,19.6397842147,23.64,2.06213264184,0.0
7476,7476,12.8,0.0,34690.091501,23.7264848224,19.7866490007,23.79,1.89532890259,0.0
7477,7477,12.8,0.0,34690.091501,23.7761297908,19.7899722775,23.79,1.95532333372,0.0
7478,7478,12.8,0.0,34690.091501,23.7848272296,19.7895836762,23.79,1.95644527243,0.0
7479,7479,12.8,0.0,34690.091501,23.7863035715,19.7900372491,23.79,1.94191691687,0.0
7480,7480,12.8,0.0,34690.091501,23.7865145036,19.7896156368,23.79,1.94878529713,0.0
7481,7481,12.8,0.0,34690.091501,23.7865202017,19.7894078578,23.79,1.95132744427,0.0
7482,7482,12.8,0.0,34690.091501,23.7865042956,19.7893893564,23.79,1.95373090886,0.0
7483,7483,12.8,0.0,34690.091501,23.786492149,19.7902165674,23.79,1.95598198158,0.0
7484,7484,12.8,0.0,34690.091501,23.7864848013,19.7895392586,23.79,1.95822960871,0.0
7485,7485,12.8,0.0,34690.091501,23.786480473,19.7898096299,23.79,1.96048168538,0.0
7486,7486,12.8,0.0,34690.091501,23.7864779333,19.789913139,23.79,1.96273214762,0.0
7487,7487,12.8,0.0,34690.091501,23.7864765249,19.7898241135,23.79,1.96497380336,0.0
7488,7488,12.8,0.0,29873.5404577,23.6035489683,19.8794199827,23.88,1.89532890259,0.0
7489,7489,12.8,0.0,29873.5404577,23.3868397997,19.8799693505,23.88,1.89532890259,0.0
7490,7490,12.8,0.0,29873.5404577,23.2814082275,19.8799789212,23.88,1.89532890259,0.0
7491,7491,12.8,0.0,29873.5404577,23.2585820387,19.8796165063,23.88,1.89532890259,0.0
7492,7492,12.8,0.0,29873.5404577,23.2583169563,19.880037596,23.88,1.89532890259,0.0
7493,7493,12.8,0.0,29873.5404577,23.2513891385,19.880011031,23.88,1.89532890259,0.0
7494,7494,12.8,0.0,29873.5404577,23.2369283027,19.8795688324,23.88,1.89532890259,0.0
7495,7495,12.8,0.0,29873.5404577,23.2220319725,19.8797468999,23.88,1.89532890259,0.0
7496,7496,12.8,0.0,29873.5404577,23.2104375249,19.880190921,23.88,1.89532890259,0.0
7497,7497,12.8,0.0,29873.5404577,23.2018784016,19.8798183941,23.88,1.89532890259,0.0
7498,7498,12.8,0.0,29873.5404577,23.1949135321,19.8798388827,23.88,1.89532890259,0.0
7499,7499,12.8,0.0,29873.5404577,23.1886561164,19.8802315958,23.88,1.89532890259,0.0
7500,7500,12.8916666667,0.0,29714.6785236,23.1782008928,19.8702208221,23.87,1.89532890259,0.0
7501,7501,12.9833333333,0.0,29714.6785236,23.170012147,19.8697251427,23.87,1.89532890259,0.0
7502,7502,13.075,0.0,29714.6785236,23.1644638233,19.8699140354,23.87,1.89532890259,0.0
7503,7503,13.1666666667,0.0,29714.6785236,23.1608373844,19.8699840398,23.87,1.89532890259,0.0
7504,7504,13.2583333333,0.0,29714.6785236,23.1580004114,19.8695392175,23.87,1.89532890259,0.0
7505,7505,13.35,0.0,29714.6785236,23.1555980993,19.8702030296,23.87,1.89532890259,0.0
7506,7506,13.4416666667,0.0,29714.6785236,23.1534699661,19.8698250809,23.87,1.89532890259,0.0
7507,7507,13.5333333333,0.0,29714.6785236,23.1519001655,19.8696348653,23.87,1.89532890259,0.0
7508,7508,13.625,0.0,29714.6785236,23.150749142,19.8698756903,23.87,1.89532890259,0.0
7509,7509,13.7166666667,0.0,29714.6785236,23.1499943873,19.8697723742,23.87,1.89532890259,0.0
7510,7510,13.8083333333,0.0,29714.6785236,23.1496010104,19.8697869904,23.87,1.89532890259,0.0
7511,7511,13.9,0.0,29714.6785236,23.1494760927,19.8703056427,23.87,1.89532890259,0.0
7512,7512,13.9,0.0,29555.8165896,23.1458927675,20.2314262386,24.31,1.89532890259,0.0
7513,7513,13.9,0.0,29555.8165896,23.1412973503,20.3101394858,24.31,1.89532890259,0.0
7514,7514,13.9,0.0,29555.8165896,23.1380864129,20.3095190823,24.31,1.89532890259,0.0
7515,7515,13.9,0.0,29555.8165896,23.1375137486,20.3097483701,24.31,1.89532890259,0.0
7516,7516,13.9,0.0,29555.8165896,23.1379855093,20.3101256756,24.31,1.89532890259,0.0
7517,7517,13.9,0.0,29555.8165896,23.1384562081,20.3096315777,24.31,1.89532890259,0.0
7518,7518,13.9,0.0,29555.8165896,23.13877791,20.3103164579,24.31,1.89532890259,0.0
7519,7519,13.9,0.0,29555.8165896,23.1391324218,20.3096498503,24.31,1.89532890259,0.0
7520,7520,13.9,0.0,29555.8165896,23.1396365561,20.3100120771,24.31,1.89532890259,0.0
7521,7521,13.9,0.0,29555.8165896,23.1402821469,20.3093877825,24.31,1.89532890259,0.0
7522,7522,13.9,0.0,29555.8165896,23.1410149602,20.3094857278,24.31,1.89532890259,0.0
7523,7523,13.9,0.0,29555.8165896,23.1417951176,20.3100250229,24.31,1.89532890259,0.0
7524,7524,13.85,0.0,29555.8165896,23.1389293331,20.1727297403,24.17,1.89532890259,0.0
7525,7525,13.8,0.0,29555.8165896,23.1421481652,20.169849999,24.17,1.89532890259,0.0
7526,7526,13.75,0.0,29555.8165896,23.1420821234,20.1701122881,24.17,1.89532890259,0.0
7527,7527,13.7,0.0,29555.8165896,23.1408704508,20.1702433656,24.17,1.89532890259,0.0
7528,7528,13.65,0.0,29555.8165896,23.1400645513,20.1700185584,24.17,1.89532890259,0.0
7529,7529,13.6,0.0,29555.8165896,23.1393968151,20.169993615,24.17,1.89532890259,0.0
7530,7530,13.55,0.0,29555.8165896,23.1386491556,20.1699332869,24.17,1.89532890259,0.0
7531,7531,13.5,0.0,29555.8165896,23.1378660788,20.1697209523,24.17,1.89532890259,0.0
7532,7532,13.45,0.0,29555.8165896,23.1369249248,20.1699810575,24.17,1.89532890259,0.0
7533,7533,13.4,0.0,29555.8165896,23.1359993034,20.1697773408,24.17,1.89532890259,0.0
7534,7534,13.35,0.0,29555.8165896,23.1350487198,20.1698619952,24.17,1.89532890259,0.0
7535,7535,13.3,0.0,29555.8165896,23.1340333496,20.1694981612,24.17,1.89532890259,0.0
7536,7536,13.3,0.0,29555.8165896,23.1350878663,20.442001952,24.45,1.89532890259,0.0
7537,7537,13.3,0.0,29555.8165896,23.1341830312,20.4498071615,24.45,1.89532890259,0.0
7538,7538,13.3,0.0,29555.8165896,23.1331296525,20.4501055357,24.45,1.89532890259,0.0
7539,7539,13.3,0.0,29555.8165896,23.1330947584,20.4493432098,24.45,1.89532890259,0.0
7540,7540,13.3,0.0,29555.8165896,23.1336322453,20.4500558508,24.45,1.89532890259,0.0
7541,7541,13.3,0.0,29555.8165896,23.1342344736,20.4498524891,24.45,1.89532890259,0.0
7542,7542,13.3,0.0,29555.8165896,23.1347492203,20.4496970144,24.45,1.89532890259,0.0
7543,7543,13.3,0.0,29555.8165896,23.1352319237,20.4500757183,24.45,1.89532890259,0.0
7544,7544,13.3,0.0,29555.8165896,23.1357509573,20.4498125907,24.45,1.89532890259,0.0
7545,7545,13.3,0.0,29555.8165896,23.1363227713,20.4500789147,24.45,1.89532890259,0.0
7546,7546,13.3,0.0,29555.8165896,23.136931901,20.4504008137,24.45,1.89532890259,0.0
