,Unnamed: 0,z0,z1,z2,z3,z4,z5,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp,m,rh
7864,7864,20.7198762892,20.7199042325,20.7199674923,20.7198375679,20.7198447048,20.7198804593,-1.35,71.5,2284.09632561,20.7198816856,19.6970655499,20.72,20.72,20.72,20.72,20.72,20.72,20.72,2.08497680099,24293.7740884
7865,7865,20.7198630412,20.7199011297,20.7199557273,20.7198395732,20.7197963619,20.7198484232,-1.4,78.0,2284.09632561,20.7198728525,19.6927140844,20.72,20.72,20.72,20.72,20.72,20.72,20.72,2.14145591795,24794.8206337
7866,7866,20.7198475536,20.7198970439,20.7199724483,20.7198354066,20.7197108816,20.7197942981,-1.45,111.666666667,2284.09632561,20.7198586197,19.6891408794,20.72,20.72,20.72,20.72,20.72,20.72,20.72,2.07817927836,23881.0353736
7867,7867,20.7198241734,20.7198921356,20.7199743971,20.7198326834,20.7195376732,20.7196913341,-1.5,145.333333333,2284.09632561,20.7198266566,19.6866322105,20.72,20.72,20.72,20.72,20.72,20.72,20.72,1.97881045902,22557.1552828
7868,7868,20.7197982995,20.7198877954,20.719967605,20.7198301815,20.7198778452,20.7195537406,-1.55,179.0,2284.09632561,20.7198345053,19.6856054686,20.72,20.72,20.72,20.72,20.72,20.72,20.72,1.87187445764,21287.542244
7869,7869,20.7197683642,20.7198836232,20.7199843282,20.7198269541,20.7198230037,20.7198924053,-1.6,212.666666667,2284.09632561,20.7198518234,19.6862864553,20.72,20.72,20.72,20.72,20.72,20.72,20.72,1.7416194244,20001.4622975
7870,7870,20.7197368413,20.7198794603,20.7199968742,20.7198272392,20.7197260078,20.7198682792,-1.65,246.333333333,2284.09632561,20.7198240772,19.6880852797,20.72,20.72,20.72,20.72,20.72,20.72,20.72,1.57128692599,18874.5185755
7871,7871,20.7197022775,20.7198752521,20.7323963638,20.7198262959,20.7199086961,20.7198156666,-1.7,280.0,2284.09632561,20.719822593,19.6904426883,20.72,20.72,20.72,20.72,20.72,20.72,20.72,1.48654014122,18356.5223977
7872,7872,20.3113370921,20.2810340811,20.8236473572,20.5950994174,20.4474025448,20.3815699122,-1.7,313.666666667,3068.32948297,20.2941909563,19.698010647,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.197575256201,1268.91647817
7873,7873,20.2201600231,20.220001094,20.9601043589,20.4465621813,20.2229002872,20.2207528059,-1.7,347.333333333,3068.32948297,20.2204237989,19.7116059834,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.541534741325,6291.46202353
7874,7874,20.219920837,20.2198553674,21.0957256218,20.346077812,20.2199941834,20.2198400361,-1.7,381.0,3068.32948297,20.2198923449,19.7269969626,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.477078382884,4886.00693532
7875,7875,20.2198912056,20.2198710115,21.213781557,20.3045257639,20.245099067,20.219944441,-1.7,414.666666667,3068.32948297,20.2198906122,19.7421029112,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.383385103884,4075.28833948
7876,7876,20.2198825728,20.2198763754,21.3199466308,20.2993163904,20.2974967857,20.2199282543,-1.7,448.333333333,3068.32948297,20.2198867077,19.7569756722,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.378498903095,4019.73278778
7877,7877,20.2198555444,20.2198716304,21.4241162415,20.3079506507,20.3962318303,20.2199480594,-1.7,482.0,3068.32948297,20.2198749631,19.7723196491,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.3588526805,3779.11374527
7878,7878,20.2198261046,20.2198665812,21.5291667268,20.318801195,20.5370474027,20.2199761771,-1.7,501.416666667,3068.32948297,20.219859244,19.7882042649,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.335942795635,3552.06982125
7879,7879,20.2197918159,20.2198612333,21.6354795093,20.3288720275,20.7040885666,20.2291186828,-1.7,520.833333333,3068.32948297,20.2198317514,19.804630655,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.304259835904,3370.18228876
7880,7880,20.2197526212,20.219855407,21.7433973962,20.3386193667,20.8836095527,20.2778456861,-1.7,540.25,3068.32948297,20.2198123518,19.8215661182,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.299480362167,3291.29731147
7881,7881,20.2197052116,20.2198490849,21.8534690022,20.3488004213,21.0686980536,20.3674802649,-1.7,559.666666667,3068.32948297,20.2197899216,19.8388891437,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.293798245678,3199.44286308
7882,7882,20.2198940646,20.2198422922,21.9661108065,20.3596141793,21.2567110327,20.482588308,-1.7,579.083333333,3068.32948297,20.2198631685,19.8564817159,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.288052253552,3108.11585588
7883,7883,20.2198760488,20.2198349388,22.082072468,20.3709258403,21.4475438235,20.6091524817,-1.7,598.5,3068.32948297,20.2198511443,19.8743147803,20.22,20.22,20.22,20.22,20.22,20.22,20.22,0.281897153854,3012.30131508
7884,7884,20.1525592986,20.1532452988,22.1252619672,20.3054155512,21.5919370442,20.6901980194,-1.60833333333,617.916666667,2277.71850319,20.1529847784,19.8961479263,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.266031500242,2760.50315035
7885,7885,20.1500323346,20.1500689857,22.1549427508,20.2235139475,21.7295877404,20.7640921739,-1.51666666667,637.333333333,2277.71850319,20.1500544264,19.9226683385,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.301355057451,3354.88768088
7886,7886,20.1498136434,20.1498489481,22.2169812596,20.1717046868,21.8908073352,20.8600759805,-1.425,656.75,2277.71850319,20.1498357492,19.9524796696,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.273735682523,2903.5648978
7887,7887,20.1499178946,20.1498351861,22.3170137994,20.1539620568,22.07814854,20.97914048,-1.33333333333,676.166666667,2277.71850319,20.1498652188,19.9841389385,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.26850560828,2829.62809867
7888,7888,20.1498788621,20.1498204789,22.4421807099,20.1557801362,22.2824837285,21.1107169782,-1.24166666667,695.583333333,2277.71850319,20.1498405904,20.0168124957,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.257594733182,2673.58079203
7889,7889,20.1499200175,20.1498033806,22.5804411104,20.1644510282,22.4895470922,21.2393469496,-1.15,715.0,2277.71850319,20.1498408272,20.0501972371,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.245302034811,2506.99316806
7890,7890,20.1499378661,20.1497852527,22.7233143087,20.1741179218,22.6845502466,21.3506526296,-1.05833333333,724.333333333,2277.71850319,20.149830085,20.0837843082,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.232642766462,2346.70550972
7891,7891,20.1499375064,20.1497654777,22.8680719234,20.1837376213,22.861255627,21.4421570623,-0.966666666667,733.666666667,2277.71850319,20.1498101783,20.1173531407,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.218915660497,2187.32372782
7892,7892,20.14995215,20.1497436437,23.0152943016,20.1938864577,23.021732166,21.5182424152,-0.875,743.0,2277.71850319,20.1497884502,20.1491093728,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.203437170731,2028.352786
7893,7893,20.1499788418,20.1497195737,23.1661921602,20.2050510884,23.1704692629,21.5834485607,-0.783333333333,752.333333333,2277.71850319,20.1497580621,20.1495204802,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.184806561108,1872.43658099
7894,7894,20.1516272398,20.1496930842,23.3215948377,20.2173068933,23.310760778,21.6402084589,-0.691666666667,761.666666667,2277.71850319,20.1496930842,20.1508445221,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.154993827998,1739.04413272
7895,7895,20.1824556827,20.1496639959,23.4816063999,20.230522972,23.4441261223,21.6893227134,-0.6,771.0,2277.71850319,20.1496639959,20.1506336018,20.15,20.15,20.15,20.15,20.15,20.15,20.15,0.152593969552,1695.95531798
7896,7896,20.1851241144,19.9677124823,23.5632234416,20.1645704534,23.5082861881,21.6680886248,-0.55,780.333333333,1411.56974796,19.9677124823,19.9622622438,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0.118080512834,1118.20999277
7897,7897,20.1871713308,19.9602498263,23.6185846358,20.0752233096,23.5411890547,21.6130494495,-0.5,789.666666667,1411.56974796,19.9602498263,19.9596674104,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0.172174783494,2066.49832017
7898,7898,20.2132515287,19.9599346965,23.6954076401,20.0098881597,23.577896581,21.5611011151,-0.45,799.0,1411.56974796,19.9599346965,19.9603891586,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0.147933477727,1620.63055845
7899,7899,20.2641789036,19.9596695615,23.8025369023,19.9751524435,23.6259856594,21.5213085451,-0.4,808.333333333,1411.56974796,19.9596695615,19.959771925,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0.152585109556,1703.49673356
7900,7900,20.3305835647,19.9596544176,23.9293110961,19.9602761412,23.6792974128,21.4877668945,-0.35,817.666666667,1411.56974796,19.9597777308,19.9597666246,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0.190105608766,1752.27608364
7901,7901,20.4044038444,19.9596465009,23.9590947341,19.9599955321,23.7308323515,21.4532084183,-0.3,827.0,1411.56974796,22.8015192089,19.9596644172,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0.936598150246,2093.55336444
7902,7902,20.479789087,19.9596393903,23.9600647238,19.9599913187,23.7739962716,21.4128201683,-0.25,832.333333333,1411.56974796,22.8786511874,19.959843007,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0.969752233404,2035.34909
7903,7903,20.5545579782,19.9596316691,23.9600293674,19.9599874609,23.8064625237,21.3648080174,-0.2,837.666666667,1411.56974796,22.9340383768,19.9604152569,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.14478536289,2224.41281004
7904,7904,20.6289248196,19.9596231031,23.9600803642,19.9599859342,23.8289866573,21.3093523631,-0.15,843.0,1411.56974796,23.0153745072,19.9603044176,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.30325994142,2317.3204969
7905,7905,20.704266089,19.9596001508,23.9600376419,19.9599858958,23.8406143928,21.248663757,-0.1,848.333333333,1411.56974796,23.0967706855,19.9602309207,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.41848658592,2287.6725334
7906,7906,20.780447044,19.9599016937,23.96001601,19.9599880528,23.8435068291,21.1829761621,-0.05,853.666666667,1411.56974796,23.1497391269,19.9606289218,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.54112354021,2323.05264109
7907,7907,20.8568548429,19.9599125934,23.9601382159,19.9599832431,23.8402943337,21.1120097016,0.0,859.0,1411.56974796,23.1924880133,19.960430357,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.66053997804,2363.22511657
7908,7908,20.8865021073,20.3218404044,24.2332926408,20.3780306006,23.8292703065,21.0684353515,0.0,864.333333333,1267.06836023,21.0117626481,20.0689845611,20.33,20.33,20.33,20.33,20.33,20.33,20.33,1.90789551703,10526.3224447
7909,7909,20.9452361595,20.3298178356,24.3300743116,20.4327847826,23.8095887368,20.9867381876,0.0,869.666666667,1267.06836023,23.9641704448,20.2046797404,20.33,20.33,20.33,20.33,20.33,20.33,20.33,1.41359206834,1291.39602074
7910,7910,21.027441355,20.3298748643,24.3302228869,20.332776502,23.7856080601,20.8798972652,0.0,875.0,1267.06836023,22.9767441329,20.3080962377,20.33,20.33,20.33,20.33,20.33,20.33,20.33,1.90411401515,6310.79199531
7911,7911,21.1133857837,20.3298097933,24.3301871698,20.3299127664,23.7603356048,20.7706365492,0.0,880.333333333,1267.06836023,22.6821347752,20.3301367832,20.33,20.33,20.33,20.33,20.33,20.33,20.33,2.20527714963,10819.8861929
7912,7912,21.1948004014,20.3297951214,24.3300844273,20.3299469354,23.7345241539,20.6673640384,0.0,885.666666667,1267.06836023,23.0039739848,20.3301717662,20.33,20.33,20.33,20.33,20.33,20.33,20.33,2.15613525235,7368.3988487
7913,7913,21.2711960467,20.3297840152,24.3300442452,20.3299622506,23.7081128653,20.5689673542,0.0,891.0,1267.06836023,23.0236755912,20.3294124868,20.33,20.33,20.33,20.33,20.33,20.33,20.33,2.28741626123,7900.18288702
7914,7914,21.3419370017,20.3297746051,24.3300241868,20.3299621695,23.6780825345,20.4714645915,0.0,891.416666667,1267.06836023,23.0742329798,20.3298002519,20.33,20.33,20.33,20.33,20.33,20.33,20.33,2.37134044365,7855.11350945
7915,7915,21.4071101392,20.3297655344,24.3300131834,20.3299613327,23.6432682455,20.3730242952,0.0,891.833333333,1267.06836023,23.119102839,20.3306127991,20.33,20.33,20.33,20.33,20.33,20.33,20.33,2.4483169658,7797.98152255
7916,7916,21.4674199129,20.3297566526,24.3300070277,20.3299605216,23.6046638382,20.3310108296,0.0,892.25,1267.06836023,23.1134881758,20.3299253241,20.33,20.33,20.33,20.33,20.33,20.33,20.33,2.56237133886,7954.40257333
7917,7917,21.5233686025,20.3297479456,24.3303428226,20.3299597625,23.563839628,20.3299833788,0.0,892.666666667,1267.06836023,23.1355691649,20.3301129455,20.33,20.33,20.33,20.33,20.33,20.33,20.33,2.64108530677,8024.51487784
7918,7918,21.5748443086,20.3297394486,24.3302416125,20.3299590543,23.5218731864,20.3299331218,0.0,893.083333333,1267.06836023,23.1619289982,20.3299454465,20.33,20.33,20.33,20.33,20.33,20.33,20.33,2.7083346485,8031.10376755
7919,7919,21.6213435821,20.3297311203,24.3301628111,20.3299583912,23.4791265204,20.3299165682,0.0,893.5,1267.06836023,23.1778075478,20.3295089314,20.33,20.33,20.33,20.33,20.33,20.33,20.33,2.76961087774,8097.24907967
7920,7920,21.6646361914,20.1473075433,24.1533700578,20.2118223261,23.438234395,20.1881120406,0.0916666666667,893.916666667,1267.06836023,24.03031535,20.1421650404,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.55171159585,977.537231154
7921,7921,21.7061620016,20.1401615667,24.1407108007,20.1417801249,23.4017763907,20.1414201796,0.183333333333,894.333333333,1267.06836023,23.2027907059,20.1402240101,20.14,20.14,20.14,20.14,20.14,20.14,20.14,2.71225036093,5673.94020356
7922,7922,21.7464474808,20.1398883918,24.1402473543,20.1399941167,23.3714328211,20.1399526573,0.275,894.75,1267.06836023,23.4673360232,20.1400636524,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.80427441495,5642.9383702
7923,7923,21.7856773666,20.1398973872,24.1402272879,20.1399752264,23.3484813854,20.1399163528,0.366666666667,895.166666667,1267.06836023,23.5430118776,20.1401016256,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.69883414577,4494.01989413
7924,7924,21.8264982343,20.1398926783,24.1402060695,20.1399598173,23.3337439402,20.1399366765,0.458333333333,895.583333333,1267.06836023,23.5164835328,20.1401221642,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.76802619406,4933.60108442
7925,7925,21.871877585,20.139883392,24.1401846905,20.1399588077,23.3259083014,20.1399453319,0.55,896.0,1267.06836023,23.5234913,20.1403891598,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.80416982085,4911.97593965
7926,7926,21.9224906406,20.1398708935,24.1401675985,20.1399577747,23.3216694865,20.1398695913,0.641666666667,894.5,1267.06836023,23.5307343009,20.1398894234,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.83346106962,4871.40741216
7927,7927,21.9786234922,20.1398544767,24.1401542016,20.139956665,23.3187420568,20.1398786281,0.733333333333,893.0,1267.06836023,23.5376891273,20.1394498247,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.85702157355,4821.13944049
7928,7928,22.0402647167,20.1398332799,24.1401459112,20.1399554135,23.3159448076,20.139887566,0.825,891.5,1267.06836023,23.5437852361,20.1395269795,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.86998666976,4759.71119431
7929,7929,22.106533879,20.1398069475,24.1401411486,20.1399540291,23.312068534,20.1398948042,0.916666666667,890.0,1267.06836023,23.5494612641,20.1400413358,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.87514471375,4687.54088194
7930,7930,22.1761494343,20.139770844,24.1401383192,20.1399525144,23.3062826533,20.1399005603,1.00833333333,888.5,1267.06836023,23.5552496191,20.1397401936,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.87554677181,4604.26583258
7931,7931,22.2487519991,20.1397252124,24.1401365508,20.1399508699,23.2985552712,20.1399051729,1.1,887.0,1267.06836023,23.5615106372,20.1403761846,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.87281889579,4508.72774216
7932,7932,22.3253314838,20.2161266517,24.2159361714,20.2175820115,23.2899126904,20.2168880883,1.15,885.5,1267.06836023,23.1087344288,20.2186714177,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.11106260597,9104.92311985
7933,7933,22.4067218747,20.219700044,24.2198574113,20.2199226736,23.2810391798,20.2197871837,1.2,884.0,1267.06836023,23.7102402949,20.219995097,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.79538546788,3531.37512943
7934,7934,22.4932485628,20.2198779236,24.220180815,20.2199612573,23.2722118885,20.2198333408,1.25,882.5,1267.06836023,23.525422104,20.2205123208,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.85038626534,5983.01657964
7935,7935,22.5848833768,20.2198224648,24.2201834617,20.2199437617,23.2633911524,20.2198125704,1.3,881.0,1267.06836023,23.573302332,20.2199746818,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.8363403829,5281.693324
7936,7936,22.6814400091,20.2199134635,24.2201803711,20.2199401354,23.2547064344,20.2198113163,1.35,879.5,1267.06836023,23.5849296474,20.2194420917,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.83053444064,5113.09192012
7937,7937,22.7826444117,20.2198722426,24.2201780441,20.2199374281,23.246313946,20.2198113804,1.4,878.0,1267.06836023,23.5966135532,20.2202681895,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.82211861498,4944.91355727
7938,7938,22.8788288379,20.2199211864,24.2201914247,20.2199350555,23.2313669827,20.2198121049,1.45,862.25,1267.06836023,23.6027150906,20.2196497242,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.783726361,4794.18777956
7939,7939,22.9675350832,20.2199452261,24.2202043501,20.2199373477,23.2060754849,20.2198250704,1.5,846.5,1267.06836023,23.6023845914,20.2196902865,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.75790330626,4763.98074443
7940,7940,23.0488541205,20.2199514787,24.2202242963,20.2199367112,23.1725007679,20.2198291943,1.55,830.75,1267.06836023,23.6062195041,20.2201490731,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.71468540237,4654.06968508
7941,7941,23.1240098038,20.2199433496,24.2202489416,20.2199353472,23.1339795421,20.2198311842,1.6,815.0,1267.06836023,23.6117241823,20.2204544618,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.66502457613,4527.03167636
7942,7942,23.1944331455,20.219968158,24.2202776321,20.2199339641,23.0924982371,20.2198328343,1.65,799.25,1267.06836023,23.6184905541,20.220394069,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.61150650495,4403.61817625
7943,7943,23.2609671997,20.2199819248,24.2200148187,20.2199325907,23.0486976538,20.219834347,1.7,783.5,1267.06836023,23.465683901,20.2200221261,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.78864484809,4287.28213265
7944,7944,23.3217044925,20.4791884707,24.4801423538,20.4796346119,23.0007195693,20.4765307863,1.7,767.75,1267.06836023,22.4242434232,20.3353649865,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.71653362262,20161.0670349
7945,7945,23.3763556555,20.5611655116,24.4895096859,20.4897336486,22.9485724496,20.4894188834,1.7,752.0,1267.06836023,24.0229545584,20.4756176339,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.47108127405,1691.40941329
7946,7946,23.4255434535,20.5255542338,24.489988128,20.4899484512,22.893567926,20.4898118497,1.7,736.25,1267.06836023,23.1842700817,20.4897615364,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.57214754779,9678.25155711
7947,7947,23.4699315709,20.4905575758,24.4900054313,20.4899071668,22.8369758295,20.4897649468,1.7,720.5,1267.06836023,23.3128437061,20.4903875878,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.53635364467,7973.07369929
7948,7948,23.5099108142,20.5015881288,24.4900080333,20.4899013741,22.7796381397,20.4897607393,1.7,704.75,1267.06836023,23.3061929988,20.4893810296,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.49851295353,7866.58471452
7949,7949,23.545501699,20.5499885878,24.4900108229,20.4898995735,22.7218218245,20.4897626148,1.7,689.0,1267.06836023,23.2912042765,20.4895564777,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.46094208992,7833.13831747
7950,7950,23.5849427231,20.618534074,24.4900130968,20.4898993434,22.6667823076,20.4897682435,1.7,685.166666667,1267.06836023,23.2794052999,20.4902849451,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.43777937628,7836.8501814
7951,7951,23.6322934188,20.6961857517,24.4900155585,20.4898995994,22.6156229285,20.489774617,1.7,681.333333333,1267.06836023,23.2672488378,20.4897746663,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.41658480014,7852.38631685
7952,7952,23.6857012131,20.7779191009,24.4900185172,20.4899002124,22.5671560103,20.4897813539,1.7,677.5,1267.06836023,23.2538347211,20.4894650978,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.39497546056,7876.57961932
7953,7953,23.7417173675,20.8619873462,24.4900218268,20.48990115,22.5198107957,20.4897883005,1.7,673.666666667,1267.06836023,23.2400713433,20.489895322,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.37462966187,7908.78026091
7954,7954,23.7978237314,20.9477295341,24.4900253806,20.4899023817,22.47255289,20.4897953407,1.7,669.833333333,1267.06836023,23.2263348715,20.4898151219,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.35611226974,7948.40423073
7955,7955,23.8527460782,21.0345752018,24.4900291904,20.4899038773,22.424908903,20.4898023683,1.7,666.0,1267.06836023,23.2125360783,20.4896726887,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.33909910879,7994.92759047
7956,7956,23.9077444191,21.1236136433,24.2382399956,20.3446579652,22.3781302137,20.2266966919,1.7,662.166666667,1267.06836023,24.1960920773,20.2229615485,20.22,20.22,20.22,20.22,20.22,20.22,20.22,3.25070023587,150.987173941
7957,7957,23.9633067167,21.2146403719,24.2207848776,20.223054461,22.3326330191,20.2202129695,1.7,658.333333333,1267.06836023,23.2961281364,20.2201752898,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.04074370407,3917.353157
7958,7958,24.0149530005,21.3023446091,24.2202411546,20.2200294091,22.2882214035,20.2198538724,1.7,654.5,1267.06836023,23.2335878191,20.2201673658,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.56086400204,6118.74537033
7959,7959,24.0570460871,21.3801664578,24.2204019543,20.2199597988,22.2444410093,20.2199063495,1.7,650.666666667,1267.06836023,23.3944885709,20.2194378442,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.30202320999,3844.21408933
7960,7960,24.0891813095,21.4470881343,24.2200238005,20.2199477301,22.2009417604,20.2199146434,1.7,646.833333333,1267.06836023,23.2922585165,20.2196060955,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.3360483244,4752.44754066
7961,7961,24.1148040907,21.5058762312,24.2200084476,20.219952984,22.157572016,20.2199199949,1.7,643.0,1267.06836023,23.2649827957,20.2197507222,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.31854719711,4923.130129
7962,7962,24.124366999,21.5488438338,24.2200108902,20.219957484,22.1093971893,20.2199248856,1.7,617.5,1267.06836023,23.2334370488,20.2198297328,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.28644599907,5075.92345458
7963,7963,24.1127416665,21.572580271,24.2200156211,20.2199614744,22.0544163359,20.2197363316,1.7,592.0,1267.06836023,23.1997483592,20.219968197,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.25046844704,5226.02604572
7964,7964,24.0820026597,21.5799777239,24.2200224426,20.2199650037,21.9940218477,20.2197411087,1.7,566.5,1267.06836023,23.1637888784,20.2203029774,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.21129235674,5375.0455764
7965,7965,24.0373148775,21.5758592143,24.2200324907,20.2199681251,21.9304504242,20.2197512648,1.7,541.0,1267.06836023,23.1253191876,20.2198203653,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.16817264954,5519.06695014
7966,7966,23.9826733922,21.5634401658,24.2200475087,20.2199094622,21.8641077369,20.2197603311,1.7,515.5,1267.06836023,23.0835543907,20.2203553415,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.12037435556,5658.13181851
7967,7967,23.9201825084,21.5444311116,24.2200697787,20.2199145131,21.7947879186,20.219767632,1.7,490.0,1267.06836023,23.0376034142,20.2203174391,20.22,20.22,20.22,20.22,20.22,20.22,20.22,2.06913257849,5800.88094973
7968,7968,23.8473872629,21.5156762308,24.2297416951,20.2296594676,21.7194383029,20.2293698958,1.65,464.5,1267.06836023,22.9189117224,20.2297430345,20.23,20.23,20.23,20.23,20.23,20.23,20.23,2.01425380842,6571.44888923
7969,7969,23.7659493907,21.4782320695,24.2301458323,20.2299220646,21.6376532262,20.22978237,1.6,439.0,1267.06836023,22.9283834964,20.2294675239,20.23,20.23,20.23,20.23,20.23,20.23,20.23,1.95212386906,6171.69193884
7970,7970,23.6809330337,21.4369977351,24.2300198504,20.2299470488,21.5507689231,20.2298268128,1.55,413.5,1267.06836023,22.8179568913,20.2297834124,20.23,20.23,20.23,20.23,20.23,20.23,20.23,1.89564646917,6719.67317647
7971,7971,23.5934006526,21.3931501518,24.2300257896,20.2299518145,21.4602452338,20.2298401517,1.5,388.0,1267.06836023,22.7471298511,20.229733026,20.23,20.23,20.23,20.23,20.23,20.23,20.23,1.83247513977,6887.32432282
7972,7972,23.5009722411,21.3444500751,24.2300449175,20.2299571543,21.3670511758,20.2298528544,1.45,362.5,1267.06836023,22.6620666661,20.2297353191,20.23,20.23,20.23,20.23,20.23,20.23,20.23,1.76848158025,7118.92195421
7973,7973,23.3960424533,21.2841707576,24.2300824489,20.2299629426,21.2683473561,20.2298673395,1.4,337.0,1267.06836023,22.5567823065,20.2295381464,20.23,20.23,20.23,20.23,20.23,20.23,20.23,1.69804159051,7407.63779417
7974,7974,23.280333924,21.2133054428,24.230145217,20.2298765566,21.1661113759,20.2298778588,1.35,310.25,1267.06836023,22.4495164198,20.230160997,20.23,20.23,20.23,20.23,20.23,20.23,20.23,1.62817202343,7654.53535093
7975,7975,23.1578684119,21.1350549759,24.2300388717,20.2298858353,21.0630181821,20.2298906819,1.3,283.5,1267.06836023,22.332473893,20.229637857,20.23,20.23,20.23,20.23,20.23,20.23,20.23,1.55853555865,7906.88128701
7976,7976,23.0307190676,21.051153727,24.2300729349,20.2298962787,20.9602490012,20.2299017231,1.25,256.75,1267.06836023,22.2013166348,20.2303364881,20.23,20.23,20.23,20.23,20.23,20.23,20.23,1.48510946417,8149.52330052
7977,7977,22.8888409225,20.9588502605,24.2300475319,20.2299058663,20.8512432046,20.2299116009,1.2,230.0,1267.06836023,21.9905152585,20.2299682001,20.23,20.23,20.23,20.23,20.23,20.23,20.23,1.37009993778,8394.66457601
7978,7978,22.7285004817,20.851411911,24.230040454,20.229914441,20.7387002599,20.2299205027,1.15,203.25,1267.06836023,21.7762599854,20.2302104906,20.23,20.23,20.23,20.23,20.23,20.23,20.23,1.27267289239,8637.81748688
7979,7979,22.5507774461,20.7266119341,24.2300252616,20.2299221311,20.6256648463,20.2296486914,1.1,176.5,1267.06836023,21.4959622607,20.2297317645,20.23,20.23,20.23,20.23,20.23,20.23,20.23,1.16172666858,8878.16699107
