,t1,w1,w2,i,s,t2,tout,hsp,m0,csp0
29,23.3094308314389,24.341133895132167,36.38327644446955,14684.161464727,0.0,17.9578030169606,16.55,15.6,4.95862582923967,26.7
30,23.301248277204397,24.347809792752116,36.3752289715431,14684.161464727,0.0,17.93284397644,16.525,15.6,4.95862582923967,26.7
31,23.2942459336247,24.307307371607543,36.37548645258335,14684.161464727,0.0,17.9078848827947,16.5,15.6,4.95862582923967,26.7
32,23.2857696237361,24.241670780321286,36.37293705140691,14684.161464727,0.0,17.8829257377257,16.475,15.6,4.95862582923967,26.7
33,23.2787776445546,24.31896716311838,36.37086950736425,14684.161464727,0.0,17.8579665379988,16.45,15.6,4.95862582923967,26.7
34,23.270404157191702,24.31783768944337,36.3682974996427,14684.161464727,0.0,17.8330072869573,16.425,15.6,4.95862582923967,26.7
35,23.2632923633807,24.22877925428111,36.3657186690037,14684.161464727,0.0,17.8080479813752,16.4,15.6,4.95862582923967,26.7
36,23.249068404572,24.2579798205908,36.3628906961034,14684.161464727,0.0,17.7830135322131,16.375,15.6,4.95862582923967,25.6
37,23.2386381968984,24.296549699356344,36.36014287558355,14684.161464727,0.0,17.7579792712467,16.35,15.6,4.95862582923967,26.7
38,23.230037305538602,24.324136522927102,36.35731580510679,14684.161464727,0.0,17.7329451947444,16.325,15.6,4.95862582923967,26.7
39,23.2217980591455,24.336313607213704,36.354452982480495,14684.161464727,0.0,17.7079113055463,16.3,15.6,4.95862582923967,26.7
40,23.213682212652696,24.343146895494257,36.35156299182165,14684.161464727,0.0,17.6828775999129,16.275,15.6,4.95862582923967,26.7
41,23.2056530551453,24.347649074194102,36.34866295758265,14684.161464727,0.0,17.6578440790432,16.25,15.6,4.95862582923967,26.7
42,23.201027741814197,24.289428015848358,36.345766895998096,14684.161464727,0.0,17.6328107441464,16.225,15.6,4.95862582923967,26.7
43,23.1910664338962,24.296222082214626,36.343003486355855,14684.161464727,0.0,17.607777591471,16.2,15.6,4.95862582923966,26.7
44,23.186507327835002,24.305379140721058,36.340075571994,14684.161464727,0.0,17.582744623884803,16.175,15.6,4.95862582923967,26.7
45,23.179938443878797,24.31480360573805,36.33743885780565,14684.161464727,0.0,17.5577118376284,16.15,15.6,4.95862582923966,26.7
46,23.170216584749497,24.321356651993277,36.3346823949525,14684.161464727,0.0,17.5326792339166,16.125,15.6,4.95862582923967,26.7
47,23.164732577664598,24.323548493811238,36.3320881107028,14684.161464727,0.0,17.507646813974,16.1,15.6,4.95862582923967,26.7
48,23.1629023711341,24.334710575578473,36.334618304566504,15910.7789294539,0.0,17.5076491194009,16.1,20.0,4.95862582923967,26.7
49,23.1592226199748,24.334644351777147,36.334787417477045,15910.7789294539,0.0,17.5076514244403,16.1,20.0,4.95862582923967,25.0
50,23.1581747445537,24.34220664055832,36.3345079668687,15910.7789294539,0.0,17.5076537290923,16.1,20.0,4.95862582923967,25.0
51,23.1552671475067,24.336156885896052,36.3341357945363,15910.7789294539,0.0,17.507656033357,16.1,20.0,4.95862582923967,25.0
52,23.1530294272015,24.344404303788345,36.3335475650958,15910.7789294539,10.0833333333333,17.5076583372345,16.1,20.0,4.95862582923967,25.0
53,23.151905080213105,24.348342664338503,36.33285771175045,15910.7789294539,11.0,17.507660640725,16.1,20.0,4.95862582923967,25.0
54,23.150595105117898,24.256452727557495,36.332121170478096,15910.7789294539,13.916666666666698,17.5076629438285,16.1,20.0,4.95862582923966,25.0
55,23.148860762814998,24.31055545553589,36.331353526113745,15910.7789294539,16.8333333333333,17.507665246545102,16.1,20.0,4.95862582923967,25.0
56,23.147309734647497,24.320048365817467,36.330473622317456,15910.7789294539,19.75,17.5076675488749,16.1,20.0,4.95862582923967,25.0
57,23.144204863221198,24.31676773768186,36.32959576950606,15910.7789294539,22.6666666666667,17.507669850818,16.1,20.0,4.95862582923967,25.0
58,23.1418405371346,24.32820265398494,36.32858081823005,15910.7789294539,25.5833333333333,17.5076721523745,16.1,20.0,4.95862582923967,25.0
59,23.1407357966057,24.265574767223747,36.3275456650385,15910.7789294539,28.5,17.5076744535445,16.1,20.0,4.95862582923966,25.0
60,23.1500318054384,24.31617013568805,36.326091560593895,17474.4215387413,31.4166666666667,17.5075962143076,16.1,21.0,4.95862582923967,24.0
61,23.159885825707196,24.32658155051763,36.3260793932073,17474.4215387414,34.3333333333333,17.5075179630169,16.1,21.0,4.95862582923967,24.0
62,23.1602355507927,24.343389297091523,36.32596104908805,17474.4215387414,37.25,17.5074396996698,16.1,21.0,4.95862582923967,24.0
63,23.159546728556197,24.297896905355074,36.3255773672657,17474.4215387414,40.1666666666667,17.5073614242633,16.1,21.0,4.95862582923967,24.0
64,23.159703354134603,24.29708602531169,36.3250891324355,17474.4215387414,43.0833333333333,17.5072831367948,16.1,21.0,4.95862582923967,24.0
65,23.1591440705847,24.324574311333173,36.3245994750292,17474.4215387414,46.0,17.5072048372614,16.1,21.0,4.95862582923967,24.0
66,23.158293715076,24.326960967432782,36.32404628928135,17474.4215387413,55.1666666666667,17.5071265256603,16.1,21.0,4.95862582923966,24.0
67,23.1565646767667,24.335814553861415,36.32347018659006,17474.4215387414,64.3333333333333,17.5070482019887,16.1,21.0,4.95862582923967,24.0
68,23.1556046400694,24.35358621888406,36.32278677841755,17474.4215387413,73.5,17.5069698662439,16.1,21.0,4.95862582923966,24.0
69,23.153500193008398,24.359563452224428,36.32210128206905,17474.4215387414,82.6666666666667,17.5068915184231,16.1,21.0,4.95862582923966,24.0
70,23.1516392205053,24.37002549802209,36.32135331138445,17474.4215387414,91.8333333333333,17.5068131585235,16.1,21.0,4.95862582923966,24.0
71,23.1508282836479,24.253093479797776,36.3205909835364,17474.4215387414,101.0,17.5067347865423,16.1,21.0,4.95862582923967,24.0
72,23.173121837145,24.357342783826034,36.339640411604,23712.951426284,110.166666666667,17.5067371684192,16.1,21.0,4.95862582923967,24.0
73,23.1868783777284,24.376561216223934,36.35038627735005,23712.951426284,119.333333333333,17.506739549896,16.1,21.0,4.95862582923967,24.0
74,23.197165692954503,24.387561836237705,36.35864096523515,23712.951426284,128.5,17.5067419309725,16.1,21.0,4.95862582923967,24.0
75,23.205176533835896,24.394773785983745,36.36580320630625,23712.951426284,137.666666666667,17.5067443116489,16.1,21.0,4.95862582923967,24.0
76,23.2096265830121,24.330826179022903,36.37194623604705,23712.951426284,146.833333333333,17.5067466919253,16.1,21.0,4.95862582923967,24.0
77,23.214323930882,24.38684762435813,36.3769559489132,23712.951426284,156.0,17.506749071801902,16.1,21.0,4.95862582923967,24.0
78,23.2173217511329,24.298947825557477,36.38142298632611,23712.951426284,161.58333333333334,17.5067514512786,16.1,21.0,4.95862582923967,24.0
79,23.219472264467395,24.388047299488093,36.385122075158904,23712.951426284,167.16666666666666,17.5067538303557,16.1,21.0,4.95862582923966,24.0
80,23.2211264403478,24.386894779931236,36.3882293210964,23712.951426284,172.75,17.5067562090332,16.1,21.0,4.95862582923967,24.0
81,23.224017339555896,24.290190702109765,36.39084294197365,23712.951426284,178.33333333333334,17.5067585873112,16.1,21.0,4.95862582923967,24.0
82,23.2243333113823,24.339758631099315,36.39315020321895,23712.951426284,183.91666666666666,17.5067609651899,16.1,21.0,4.95862582923967,24.0
83,23.2250325718682,24.379747376728446,36.3950167974845,23712.951426284,189.5,17.5067633426692,16.1,21.0,4.95862582923966,24.0
84,23.3515133909367,24.50059880266313,36.458347664353,50507.0544436421,195.08333333333334,17.5566730533331,16.15,21.0,4.95862582923967,24.0
85,23.431920946004702,24.471038927161583,36.501152664931496,50507.0544436421,200.66666666666666,17.6065825122878,16.2,21.0,4.95862582923967,24.0
86,23.4841111421092,24.560353026313198,36.5355648737866,50507.0544436421,206.25,17.6564917189435,16.25,21.0,4.95862582923967,24.0
87,23.5403127419934,24.493018385505305,36.56375446981715,50507.0544436421,211.83333333333334,17.7064006744484,16.3,21.0,4.95862582923967,24.0
88,23.5861612479562,24.586799627549194,36.59075317145475,50507.0544436421,217.41666666666666,17.7563093747376,16.35,21.0,4.95862582923967,24.0
89,23.617105968295004,24.544109339702718,36.61475152339425,50507.0544436421,223.0,17.8062178209521,16.4,21.0,4.95862582923967,24.0
90,23.6519938072577,24.520333791744633,36.629212922088755,50507.0544436421,229.583333333333,17.856126012498102,16.45,21.0,4.95862582923966,24.0
91,23.6792607377949,24.642658344112633,36.651604322908604,50507.0544436421,236.166666666667,17.9060339487805,16.5,21.0,4.95862582923966,24.0
92,23.706378581831004,24.652377747735414,36.66883184023165,50507.0544436421,242.75,17.955941630966198,16.55,21.0,4.95862582923967,24.0
93,23.728692666532197,24.610336101657005,36.6846434212769,50507.0544436421,249.333333333333,18.0058490549365,16.6,21.0,4.95862582923966,24.0
94,23.751275993018698,24.568965923161503,36.69852147167255,50507.0544436421,255.916666666667,18.0557562218514,16.65,21.0,4.95862582923967,24.0
95,23.772437577472,24.657057087746498,36.7113542526725,50507.0544436421,262.5,18.105663131111502,16.7,21.0,4.95862582923967,24.0
96,23.789022855437302,24.640160325932385,36.7233871158258,50507.0544436421,269.08333333333303,18.1473310964637,16.7416666666667,21.0,4.95862582923967,24.0
97,23.8076540107819,24.65594696195539,36.7337694640011,50507.0544436421,275.66666666666697,18.188999298343397,16.783333333333303,21.0,4.95862582923967,24.0
98,23.825923754879604,24.71508303404987,36.74268379330685,50507.0544436421,282.25,18.2306677396336,16.825,21.0,4.95862582923967,24.0
99,23.855589352837,24.771316977901527,36.752960067242455,50507.0544436421,288.83333333333303,18.2723364232175,16.8666666666667,21.0,4.95862582923967,24.0
100,23.8665729366275,24.765663920433244,36.7625834831621,50507.0544436421,295.41666666666697,18.3140053466555,16.908333333333303,21.0,4.95862582923967,24.0
101,23.877741115038198,24.794081894313578,36.77105419680835,50507.0544436421,302.0,18.355674512838302,16.95,21.0,4.95862582923967,24.0
102,23.8931967180837,24.7160445396467,36.7787049486242,50507.0544436421,306.91666666666697,18.3973439246572,16.9916666666667,21.0,4.95862582923967,24.0
103,23.9082828230581,24.66689294603114,36.78657880913975,50507.0544436421,311.83333333333303,18.439013579686602,17.033333333333303,21.0,4.95862582923967,24.0
104,23.922351042038002,24.65385406738435,36.79403997877485,50507.0544436421,316.75,18.4806834808253,17.075,21.0,4.95862582923966,24.0
105,23.948443633771895,24.65159816216805,36.8010449845483,50507.0544436421,321.66666666666697,18.522353630972198,17.1166666666667,21.0,4.95862582923966,24.0
106,23.9680752775497,24.74889907126198,36.8084754460514,50507.0544436421,326.58333333333303,18.5640240277164,17.158333333333303,21.0,4.95862582923966,24.0
107,23.984618900675503,24.802356569767667,36.81563416165066,50507.0544436421,331.5,18.6056946739645,17.2,21.0,4.95862582923966,24.0
108,23.994162014786,24.734305293694298,36.8225313885034,50507.0544436421,336.41666666666697,18.6290851970195,17.25,21.0,4.95862582923967,24.0
109,23.999207409782098,24.718388501699703,36.82891345211555,50507.0544436421,341.33333333333303,18.5832846664958,17.3,21.0,4.95862582923967,24.0
110,23.9999069250786,24.754837623667452,36.8343114205479,50507.0544436421,346.25,18.533582179381398,17.35,21.0,4.95862582923967,24.0
111,23.999854316725102,24.857163529022994,36.8391504162105,50507.0544436421,351.166666666667,18.5045150246382,17.4,21.0,4.95862582923967,24.0
112,23.999885940100697,24.858675599539264,36.84353500176185,50507.0544436421,356.083333333333,18.4860305517188,17.45,21.0,4.95862582923967,24.0
113,23.999851156589603,24.895536079603072,36.84756987949595,50507.0544436421,361.0,18.463857636574897,17.5,21.0,4.95862582923967,24.0
114,23.999846262586697,24.809853624851645,36.85131561296295,50507.0544436421,367.083333333333,18.445432730439602,17.55,21.0,4.95862582923967,24.0
115,23.9998416710902,24.731109453055012,36.854841672331304,50507.0544436421,373.166666666667,18.4264649830905,17.6,21.0,4.95862582923966,24.0
116,23.9999001495859,24.817254631264525,36.85817811080345,50507.0544436421,379.25,18.406457594714,17.65,21.0,4.95862582923967,24.0
117,23.999839538235502,24.891620995926317,36.861345248964554,50507.0544436421,385.333333333333,18.389329263510803,17.7,21.0,4.95862582923966,24.0
118,23.999875702220397,24.92256386641271,36.864355414699546,50507.0544436421,391.416666666667,18.3700317308651,17.75,21.0,4.95862582923967,24.0
119,23.999873476496898,24.83429617363722,36.867254232314195,50507.0544436421,397.5,18.3527468576248,17.8,21.0,4.95862582923967,24.0
120,23.999843365948898,24.928641953663192,36.8700543745126,50507.0544436421,403.583333333333,18.3353747796023,17.841666666666697,21.0,4.95862582923967,24.0
121,23.999884263709603,24.81493091969487,36.87276709926675,50507.0544436421,409.666666666667,18.316731412440898,17.8833333333333,21.0,4.95862582923967,24.0
122,23.9998862423386,24.825208587823614,36.87539859378505,50507.0544436421,415.75,18.301020446685897,17.925,21.0,4.95862582923967,24.0
123,23.9999109853028,24.77325709054292,36.87794326706096,50507.0544436421,421.833333333333,18.284090120698302,17.966666666666697,21.0,4.95862582923967,24.0
124,23.9998652298592,24.862946453310418,36.88040650348345,50507.0544436421,427.916666666667,18.265316940549198,18.0083333333333,21.0,4.95862582923967,24.0
125,23.9999181382513,24.938870194281183,36.88279130107935,50507.0544436421,434.0,18.2513372853042,18.05,21.0,4.95862582923967,24.0
126,23.9999038784268,24.9513472600053,36.8851123229465,50507.0544436421,434.083333333333,18.2345622483556,18.091666666666697,21.0,4.95862582923966,24.0
127,23.999879553877697,24.85070047174355,36.887391802078454,50507.0544436421,434.166666666667,18.217202634863398,18.1333333333333,21.0,4.95862582923966,24.0
128,23.999909791942898,24.983919119978673,36.889639467134195,50507.0544436421,434.25,18.2034698090767,18.175,21.0,4.95862582923967,24.0
129,23.999928779637603,25.028901223915103,36.891848231069204,50507.0544436421,434.333333333333,18.187038178305198,18.216666666666697,21.0,4.95862582923967,24.0
130,23.9999157195254,25.062951298519025,36.894035551937804,50507.0544436421,434.416666666667,18.1700042066859,18.2583333333333,21.0,4.95862582923967,24.0
131,23.9998943391865,24.951297272251523,36.8962136955916,50507.0544436421,434.5,18.1557376094657,18.3,21.0,4.95862582923966,24.0
132,23.999939536462897,25.003596270748464,36.896000325230204,42428.5410889119,434.583333333333,18.808407393167897,18.3,21.0,4.95862582923967,24.0
133,23.9999262970284,25.0132814088576,36.897002119956596,42428.5410889119,434.666666666667,18.8020821698997,18.3,21.0,4.95862582923967,24.0
134,23.9999268550991,24.923611244394195,36.89823042119645,42428.5410889119,434.75,18.7909552677146,18.3,21.0,4.95862582923967,24.0
135,23.9999276182443,24.9514763925477,36.8995935018541,42428.5410889119,434.833333333333,18.777347363955396,18.3,21.0,4.95862582923967,24.0
136,23.999941999212304,25.02353118212041,36.90105158886735,42428.5410889119,434.916666666667,18.7629704187442,18.3,21.0,4.95862582923967,24.0
137,23.9999067835418,25.05083511749227,36.902587629554645,42428.5410889119,435.0,18.7507391901989,18.3,21.0,4.95862582923967,24.0
138,23.9999412166749,25.080821445825645,36.90418737606355,42428.5410889119,437.49999999999966,18.7376095928362,18.3,21.0,4.95862582923966,24.0
139,23.9999283765609,25.076877764883125,36.905848381428,42428.5410889119,440.00000000000034,18.722080116099104,18.3,21.0,4.95862582923967,24.0
140,23.999906115142103,24.962947313154757,36.907560441456454,42428.5410889119,442.5,18.7092499204996,18.3,21.0,4.95862582923966,24.0
141,23.999941879235802,24.9285722694098,36.909311926732954,42428.5410889119,444.99999999999966,18.696107354064104,18.3,21.0,4.95862582923967,24.0
142,23.9999418574383,24.901467409709152,36.911086868000055,42428.5410889119,447.50000000000034,18.6803478456722,18.3,21.0,4.95862582923967,24.0
143,23.999906478924398,24.916226970917343,36.9128556789739,42428.5410889119,450.0,18.666999610443,18.3,21.0,4.95862582923966,24.0
144,23.9999163683887,25.05953627886802,36.91699545763665,50507.0544436421,452.49999999999966,17.985403667548102,18.35,21.0,4.95862582923967,24.0
145,23.9999272659986,25.05299377526769,36.91988731655895,50507.0544436421,455.00000000000034,17.9597823264964,18.4,21.0,4.95862582923967,24.0
146,23.999907145992303,25.0778426680791,36.92253663438885,50507.0544436421,457.5,17.9432089386894,18.45,21.0,4.95862582923967,24.0
147,23.9999208435287,25.124866487332305,36.9250416535104,50507.0544436421,459.99999999999966,17.9288713674438,18.5,21.0,4.95862582923967,24.0
148,23.999899288035603,25.172447832507704,36.9274457029654,50507.0544436421,462.50000000000034,17.911650170329303,18.55,21.0,4.95862582923967,24.0
149,23.9998653664926,25.09977293219464,36.929772237801956,50507.0544436421,465.0,17.8955014454615,18.6,21.0,4.95862582923967,24.0
150,23.9998924012851,25.13478544315099,36.932039376224594,50507.0544436421,460.916666666667,17.881927736921,18.65,21.0,4.95862582923966,24.0
151,23.999909855012103,25.028410884646227,36.9342626663384,50507.0544436421,456.833333333333,17.86563281214,18.7,21.0,4.95862582923967,24.0
152,23.999904015679604,24.993169007481903,36.936436883045246,50507.0544436421,452.75,17.8494382394939,18.75,21.0,4.95862582923967,24.0
153,23.9998989318354,25.14961649291916,36.93854876281035,50507.0544436421,448.666666666667,17.836040582246397,18.8,21.0,4.95862582923967,24.0
154,23.999874839442,25.196551259826858,36.940593668128145,50507.0544436421,444.583333333333,17.8205246742808,18.85,21.0,4.95862582923967,24.0
155,23.999870830469398,25.22647076245756,36.94258724392425,50507.0544436421,440.5,17.8049386306022,18.9,21.0,4.95862582923967,24.0
156,23.9998932300979,25.234049821178697,36.9445543195015,50507.0544436421,436.416666666667,17.7918803527609,18.8083333333333,21.0,4.95862582923967,24.0
157,23.9998674804143,25.19747187940563,36.94650485374726,50507.0544436421,432.333333333333,17.7764821557617,18.716666666666697,21.0,4.95862582923967,24.0
158,23.9998634192066,25.22720024027282,36.94844178682365,50507.0544436421,428.25,17.7610745319544,18.625,21.0,4.95862582923967,24.0
159,23.9998879812114,25.29231608418306,36.9503697085332,50507.0544436421,424.166666666667,17.7477658928837,18.533333333333303,21.0,4.95862582923967,24.0
160,23.999861036626,25.252241599525554,36.952292568501946,50507.0544436421,420.083333333333,17.7304066505658,18.4416666666667,21.0,4.95862582923967,24.0
161,23.9998855413617,25.267460384183927,36.95421336244015,50507.0544436421,416.0,17.7180024757571,18.35,21.0,4.95862582923967,24.0
162,23.9998831175273,25.17923891011612,36.95613588064315,50507.0544436421,414.1666666666663,17.700542262651698,18.2583333333333,21.0,4.95862582923967,24.0
163,23.9998807926222,25.095922404021124,36.958054216072654,50507.0544436421,412.3333333333337,17.6875362548231,18.1666666666667,21.0,4.95862582923967,24.0
164,23.9998524884657,25.22856850553617,36.95996011419335,50507.0544436421,410.5,17.670862307426802,18.075,21.0,4.95862582923967,24.0
165,23.9998788070353,25.130835639678736,36.9618439398621,50507.0544436421,408.6666666666663,17.657500046116603,17.983333333333302,21.0,4.95862582923967,24.0
166,23.999805279566303,25.078971481978158,36.96370435419135,50507.0544436421,406.8333333333337,17.6422509950839,17.891666666666698,21.0,4.95862582923966,24.0
167,23.999876737905804,25.0634928846087,36.96553570612315,50507.0544436421,405.0,17.6287245346201,17.8,21.0,4.95862582923967,24.0
168,23.9998751039703,25.22805662250785,36.96730753608645,50507.0544436421,403.1666666666663,17.6161631769299,17.8,21.0,4.95862582923967,24.0
169,23.999845893218197,25.306153958894505,36.969017822771896,50507.0544436421,401.3333333333337,17.6008995998307,17.8,21.0,4.95862582923967,24.0
170,23.9998739403722,25.329954865927284,36.97069399176255,50507.0544436421,399.5,17.5904568174529,17.8,21.0,4.95862582923967,24.0
171,23.999844359397898,25.33554113962758,36.9723729767462,50507.0544436421,397.6666666666663,17.574569592867597,17.8,21.0,4.95862582923967,24.0
172,23.999872739971,25.323488555703353,36.974068259578004,50507.0544436421,395.8333333333337,17.5638723937693,17.8,21.0,4.95862582923967,24.0
173,23.999843335594303,25.203764328324915,36.975789437763396,50507.0544436421,394.0,17.5477179775706,17.8,21.0,4.95862582923967,24.0
174,23.9998714574118,25.26791598576308,36.977523606288756,50507.0544436421,375.5,17.5361137788714,17.8,21.0,4.95862582923967,24.0
175,23.9998708679616,25.331077237267408,36.9792597549217,50507.0544436421,357.0,17.5210140621665,17.8,21.0,4.95862582923967,24.0
176,23.9998417302148,25.313385200064577,36.98098382313955,50507.0544436421,338.5,17.5079338407317,17.8,21.0,4.95862582923967,24.0
177,23.999792487102198,25.373042381017108,36.9827021893011,50507.0544436421,320.0,17.4936873855179,17.8,21.0,4.95862582923966,24.0
178,23.9998692414217,25.216106236819357,36.98442479758065,50507.0544436421,301.5,17.4807039242889,17.8,21.0,4.95862582923967,24.0
179,23.9998387203158,25.36059995754394,36.98616077378635,50507.0544436421,283.0,17.467544267100198,17.8,21.0,4.95862582923967,24.0
180,23.9998023431114,25.352530998796805,36.9878848457758,50507.0544436421,264.5,17.4522974832183,17.658333333333303,21.0,4.95862582923967,24.0
181,23.999839443227202,25.398136331775632,36.9895970464558,50507.0544436421,246.0,17.4412143941775,17.516666666666698,21.0,4.95862582923967,24.0
182,23.999818381969398,25.269208926698976,36.991296138744445,50507.0544436421,227.5,17.425822554028098,17.375,21.0,4.95862582923967,24.0
183,23.999846591683603,25.21668581890569,36.99298063682255,50507.0544436421,209.0,17.4130195796172,17.233333333333302,21.0,4.95862582923967,24.0
184,23.999803643270198,25.178311235915725,36.9946395167963,50507.0544436421,190.5,17.4004322775803,17.091666666666697,21.0,4.95862582923967,24.0
185,23.999800661254696,25.314468591247483,36.996252969473204,50507.0544436421,172.0,17.385505539061903,16.95,21.0,4.95862582923967,24.0
186,23.9997313355297,25.197913766994002,36.9978077857893,50507.0544436421,169.24999999999966,17.373773845597,16.8083333333333,21.0,4.95862582923967,24.0
187,23.9998267357578,25.184544577474647,36.99931534906855,50507.0544436421,166.50000000000034,17.362808874540402,16.6666666666667,21.0,4.95862582923967,24.0
188,23.9997149817566,25.152014613848305,37.00074070918105,50507.0544436421,163.75,17.3477067557467,16.525,21.0,4.95862582923966,24.0
189,23.999817475657398,25.15480896767159,37.002070659651054,50507.0544436421,160.99999999999966,17.3389875094487,16.3833333333333,21.0,4.95862582923967,24.0
190,23.9997010687896,25.286000649337158,37.00344395303139,50507.0544436421,158.25000000000034,17.3256945986339,16.2416666666667,21.0,4.95862582923966,24.0
191,23.999763887451802,25.318187225474517,37.00472574027975,50507.0544436421,155.5,17.3146122364305,16.1,21.0,4.95862582923967,24.0
192,23.9146260014436,25.16990949267344,36.96416136440895,29951.4813138266,152.74999999999966,17.4637951502683,16.0583333333333,21.0,4.95862582923967,24.0
193,23.8647169088895,25.066158850014077,36.9367446310727,29951.4813138266,150.00000000000034,17.422131268639998,16.016666666666698,21.0,4.95862582923967,24.0
194,23.8186237402465,25.188810951052382,36.91631854595175,29951.4813138266,147.25,17.38046760742,15.975,21.0,4.95862582923967,24.0
195,23.7866328777353,25.161972064168,36.8975637549631,29951.4813138266,144.49999999999966,17.3388041655619,15.933333333333302,21.0,4.95862582923967,24.0
196,23.757046014584898,25.060590970998412,36.8817566690537,29951.4813138266,141.75000000000034,17.2971409402221,15.891666666666698,21.0,4.95862582923967,24.0
197,23.7143093465932,25.18411539692151,36.8673129292192,29951.4813138266,139.0,17.2554779312598,15.85,21.0,4.95862582923967,24.0
198,23.7057642184066,25.19321988915624,36.85386730795395,29951.4813138266,137.58333333333334,17.2138151385387,15.808333333333302,21.0,4.95862582923967,24.0
199,23.690324648580102,25.076426439923075,36.8431787415196,29951.4813138266,136.16666666666666,17.172152559223,15.766666666666698,21.0,4.95862582923966,24.0
200,23.665891464102398,25.11457175822022,36.8333663345349,29951.4813138266,134.75,17.1304901931824,15.725,21.0,4.95862582923966,24.0
201,23.657285363834802,25.045948417179282,36.824203468125646,29951.4813138266,133.33333333333334,17.0888280402902,15.683333333333302,21.0,4.95862582923967,24.0
202,23.6488022819461,25.13932596641902,36.816438051972355,29951.4813138266,131.91666666666666,17.0471660977194,15.641666666666698,21.0,4.95862582923967,24.0
203,23.629416941564102,25.14427549828735,36.8098284876678,29951.4813138266,130.5,17.0055043653492,15.6,21.0,4.95862582923967,24.0
