,Unnamed: 0,p0,m0
4437,4437,13730.40205,15.66695918
4438,4438,18012.10958,17.52320611
4439,4439,15666.30024,16.60360235
4440,4440,16737.68494,17.07258512
4441,4441,14092.24401,15.84559034
4442,4442,17399.608809999998,17.31957412
4443,4443,14338.91929,15.95947641
4444,4444,13554.21496,15.59227274
4445,4445,15326.67765,16.439664699999998
4446,4446,16549.8645,16.98677347
4447,4447,15576.24283,16.56245887
4448,4448,12328.14836,14.94304576
4449,4449,14805.045230000002,16.17451287
4450,4450,18243.96138,17.6768372
4451,4451,15158.75919,16.36586128
4452,4452,15527.85719,16.53341258
4453,4453,16634.99715,17.02892388
4454,4454,14013.984230000002,15.78126783
4455,4455,12437.04843,15.00080682
4456,4456,15359.20201,16.45837746
4457,4457,14240.88151,15.88880812
4458,4458,14129.71208,15.87394235
4459,4459,16618.58502,17.00673322
4460,4460,17010.450090000002,17.18482672
4461,4461,15658.151419999998,16.59779153
4462,4462,16036.848069999998,16.75816069
4463,4463,15711.65687,16.62388287
4464,4464,17836.25204,17.52060345
4465,4465,17310.5909,17.3119376
4466,4466,16597.21609,17.00792586
4467,4467,20790.16135,18.64652724
4468,4468,16664.36515,17.02875737
4469,4469,16387.13235,16.91317852
4470,4470,16006.24976,16.75163105
4471,4471,14174.35999,15.88535289
4472,4472,15687.951330000002,16.61231861
4473,4473,19645.83524,18.21038068
4474,4474,13675.941830000002,15.6529604
4475,4475,16181.351880000002,16.83232794
4476,4476,15922.93863,16.71753991
4477,4477,15114.28173,16.35056587
4478,4478,18684.32939,17.79147862
4479,4479,15488.86025,16.512563500000002
4480,4480,13736.72367,15.68275482
4481,4481,20373.79359,18.49709396
4482,4482,14453.29026,16.03588476
4483,4483,17173.53695,17.25317429
4484,4484,15704.33773,16.61939323
4485,4485,14391.86079,16.00469781
4486,4486,18308.75064,17.717829000000005
4487,4487,19661.41108,18.22433083
4488,4488,17023.69609,17.19367661
4489,4489,12640.23263,15.10970321
4490,4490,19383.03639,18.10943207
4491,4491,14649.121830000002,16.09662338
4492,4492,17590.370759999998,17.42684366
4493,4493,13398.10942,15.50252613
4494,4494,14616.94066,16.11591965
4495,4495,16230.271319999998,16.84867487
4496,4496,12919.24757,15.26535382
4497,4497,19059.21209,17.98032443
4498,4498,18497.49473,17.77250374
4499,4499,11686.05071,14.58375307
4500,4500,14957.99345,16.27876395
4501,4501,17623.02651,17.40163323
4502,4502,16518.59626,16.9678792
4503,4503,13141.69469,15.36925125
4504,4504,14442.76863,16.03439532
4505,4505,18204.88957,17.57717234
4506,4506,19665.54188,18.22329725
4507,4507,12891.83223,15.23321613
4508,4508,18048.38303,17.60574662
4509,4509,13830.25088,15.72537302
4510,4510,14514.04768,16.06779964
4511,4511,19432.25119,18.14877109
4512,4512,15684.249130000002,16.60237724
4513,4513,16107.2553,16.79756873
4514,4514,16877.37688,17.13138854
4515,4515,13449.48074,15.53000344
4516,4516,19409.64538,18.0832473
4517,4517,17019.64912,17.18816641
4518,4518,13363.84309,15.47844931
4519,4519,16388.884530000007,16.89075622
4520,4520,13578.55691,15.60410985
4521,4521,15146.09989,16.36535991
4522,4522,18486.94865,17.78772453
4523,4523,20202.84081,18.43505278
4524,4524,12734.93851,15.15323793
4525,4525,16261.93377,16.86718078
4526,4526,15847.28957,16.6714765
4527,4527,12608.70442,15.09647497
4528,4528,13336.81083,15.48341484
4529,4529,17755.88542,17.38378542
4530,4530,14406.9541,16.00754176
4531,4531,14790.11008,16.19886828
4532,4532,17344.78769,17.32280943
4533,4533,16452.04802,16.94784969
4534,4534,15398.494530000002,16.48152671
4535,4535,19827.96951,18.30234441
4536,4536,20445.47161,18.47831345
4537,4537,19516.40558,18.17968895
4538,4538,17717.139619999998,17.47588421
4539,4539,21575.27777,18.92556081
4540,4540,18336.26506,17.72970236
4541,4541,22857.36529,19.36876243
4542,4542,20202.47724,18.42545532
4543,4543,21169.89524,18.7897894
4544,4544,21094.51509,18.76314835
4545,4545,17484.90787,17.34980467
4546,4546,19193.41813,18.06299781
4547,4547,15773.36883,16.60285484
4548,4548,19799.93164,18.29011735
4549,4549,22007.46132,19.07911305
4550,4550,25235.55927,20.13277331
4551,4551,19286.0236,18.08659302
4552,4552,21224.47771,18.77122375
4553,4553,25235.55927,20.13277331
4554,4554,21683.85782,18.97006193
4555,4555,23590.71257,19.61106444
4556,4556,17180.26991,17.24443012
4557,4557,19038.45767,17.99780134
4558,4558,23234.63767,19.48757043
4559,4559,21352.24562,18.85418747
4560,4560,23346.87936,19.5305894
4561,4561,22521.21639,19.2564247
4562,4562,19297.517180000006,18.09730537
4563,4563,20225.08984,18.4492469
4564,4564,18932.73465,17.95989761
4565,4565,22191.11672,19.12558502
4566,4566,18890.64545,17.94205962
