,p0,m0
0,14712.72252,16.16091467
1,17049.36941,17.18303774
2,14070.339419999998,15.82921814
3,13231.136540000001,15.41438347
4,14783.712969999999,16.19189688
5,13103.2593,15.34080196
6,13888.00714,15.76298384
7,12412.85722,14.99270758
8,15922.76051,16.63285412
9,13141.79469,15.38321094
10,14202.142930000002,15.88179248
11,13712.677590000001,15.67535214
12,13943.20885,15.789499300000001
13,12501.5812,15.03630243
14,13511.507630000002,15.56645844
15,12491.97214,15.02763288
16,12167.11168,14.85346605
17,13270.716129999999,15.44110354
18,11863.17063,14.68411642
19,14589.17075,16.06539482
20,13627.884719999998,15.62529001
21,12916.772190000002,15.24349225
22,12339.684309999999,14.95234193
23,16355.00374,16.83469063
24,12676.82213,15.13179625
25,12259.159459999999,14.90936765
26,11592.84723,14.53191841
27,11835.166940000001,14.67113888
28,12598.62717,15.08614007
29,12334.0003,14.94985495
30,11608.09382,14.54076763
31,11650.005290000001,14.56501039
32,12988.8916,15.27206832
33,12075.888079999999,14.8056573
34,12594.266370000001,15.09269234
35,12596.08525,15.08730358
36,13049.978509999999,15.31766408
37,13814.82677,15.66221795
38,11711.61165,14.6003421
39,13410.4125,15.51569489
40,12629.1503,15.10727763
41,12576.337870000001,15.08106156
42,12197.330559999999,14.8749674
43,14300.33686,15.919391599999999
44,12586.65172,15.088576300000001
45,11834.569590000001,14.67026202
46,11855.91503,14.68252345
47,12567.06195,15.07656488
48,14428.43675,15.98202376
49,12232.49815,14.89454128
50,12754.512009999999,15.17786314
51,13494.90738,15.53211244
52,11689.10467,14.58761646
53,13993.67184,15.76919197
54,12014.7821,14.77201688
55,13087.98886,15.35512451
56,13096.16426,15.34865312
57,12562.33872,15.07410563
58,14151.4652,15.86280742
59,12109.55832,14.82445134
60,14699.544869999998,16.06703547
61,11981.63235,14.75164241
62,11715.05295,14.602515900000002
63,12784.037059999999,15.18498389
64,15777.79517,16.53906991
65,11787.84291,14.64363414
66,12166.31676,14.85573516
67,12543.14303,15.06031672
68,12125.95803,14.83083254
69,16726.6918,16.90158039
70,12345.88115,14.95608319
71,13520.05154,15.53651323
72,14801.58868,16.20533097
73,13520.33799,15.55934503
74,13482.15595,15.54094107
75,16772.411519999998,17.0076081
76,14731.79957,16.17213753
77,13068.468359999999,15.33585881
78,14914.4478,16.24091787
79,13260.02831,15.43874302
80,14056.321219999998,15.84604299
81,15805.150459999999,16.65517244
82,13310.6588,15.45721043
83,15817.3841,16.64828276
84,13144.56732,15.38465559
85,13849.00542,15.73907209
86,15254.708540000001,16.39519403
87,13294.57776,15.44688438
88,16713.43755,17.05739919
89,14814.48234,16.17884859
90,13069.41949,15.34165562
91,18386.01676,17.73603234
92,14732.68979,16.15512423
93,16338.752269999999,16.90035901
94,15485.6749,16.52079526
95,14060.826669999999,15.84003291
96,21106.37108,18.74694398
97,15657.09525,16.56693331
98,20760.46815,18.60358784
99,14223.248930000002,15.88787867
100,21577.93228,18.90417503
101,14621.592030000002,16.07952034
102,17382.8704,17.343756699999997
103,14464.16415,16.03197134
104,17822.56294,17.50773586
105,12939.76456,15.24594175
106,18314.744440000002,17.62013596
107,19207.702419999998,18.06648734
108,21835.85181,19.00518653
109,15387.8237,16.47481565
110,16747.251790000002,17.07637644
111,14743.269980000001,16.16559144
112,14726.32034,16.16563914
113,12940.2071,15.26881942
114,12936.19417,15.27512884
115,16954.93413,17.10213187
116,18305.582609999998,17.69701312
117,19494.45995,18.17396037
118,14922.740380000001,16.251120800000002
119,15107.150119999998,16.32338368
120,18757.34057,17.88178696
121,16577.86621,16.99357476
122,13925.06266,15.78065168
123,17724.70183,17.47707774
124,18230.14784,17.67204206
125,17621.6734,17.44198785
126,14264.4653,15.94304402
127,18408.12243,17.74662357
128,17903.383680000003,17.54776948
129,19469.04388,18.16802536
130,18641.46858,17.84986669
131,13807.15895,15.69588429
132,15314.69684,16.44389921
133,20186.94466,18.38934403
134,17229.701530000002,17.27960186
135,14316.03713,15.955828400000001
136,14370.6983,15.99552939
137,17480.12253,17.33151281
138,15578.614480000002,16.53722599
139,13592.714890000001,15.58387077
140,20084.2283,18.37796891
141,13865.2394,15.724262099999999
142,16142.24444,16.79740273
143,16361.98385,16.89822156
144,14404.09836,15.99736538
145,12781.15821,15.17942291
146,17718.67845,17.42145024
147,15332.27916,16.45133068
148,16635.73668,17.02900708
149,16902.03689,17.13906848
150,17470.90905,17.37638655
151,15627.87145,16.58496726
152,13750.232030000001,15.670896599999999
153,13360.90694,15.48414361
154,14152.31739,15.89341956
155,16488.8611,16.96115982
156,15964.390980000002,16.72747242
157,20190.73271,18.41992632
158,13619.91607,15.60570729
159,13367.49513,15.49919095
160,17681.503630000003,17.36765906
161,15759.37146,16.64538409
162,15167.99316,16.36989742
163,12809.59391,15.19929962
164,16460.8514,16.90190712
165,18672.34425,17.84557675
166,16682.8428,17.04771842
167,14709.64689,16.13183484
168,12725.2553,15.15791691
169,14368.3912,15.95491026
170,15054.108390000001,16.31152026
171,15007.80601,16.30006329
172,16196.77761,16.83781196
173,12974.00786,15.29251422
174,11451.983709999999,14.44967268
175,12590.344809999999,15.08995475
176,15586.56216,16.56155322
177,12503.74503,15.04148564
178,13213.60278,15.42047042
179,12203.70959,14.87749809
180,17640.82594,17.37578608
181,12018.349540000001,14.76922449
182,15040.689080000002,16.30790721
183,13879.08999,15.75803876
184,12296.275309999999,14.92957867
185,17600.8607,17.31088279
186,16066.9942,16.77280323
187,12413.4163,14.98744205
188,15537.350390000001,16.53925129
189,13463.926769999998,15.52411098
190,12636.27348,15.11460695
191,15440.63891,16.44095258
192,12813.31313,15.20491511
193,19062.46459,17.94140261
194,11927.38019,14.72022529
195,18570.03869,17.78987052
196,13390.63269,15.49682054
197,13365.87928,15.47235496
198,17449.98405,17.32303839
199,16517.88769,16.97858103
200,14072.7992,15.789319599999999
201,13498.61976,15.55858014
202,12994.00095,15.30063507
203,16368.5292,16.91281051
204,16368.62254,16.89251016
205,13251.813040000001,15.42026996
206,12804.25881,15.20423638
207,17579.52221,17.39768589
208,12847.94413,15.206394699999999
209,18156.418009999998,17.64379751
210,17111.60491,17.21545576
211,13771.73606,15.69196143
212,14707.71873,16.15648912
213,13707.649919999998,15.67042847
214,14303.933509999999,15.94172371
215,19804.8644,18.27863108
216,23813.34371,19.67915283
217,13697.89482,15.62636424
218,17132.8447,17.23974001
219,22887.75605,19.36973588
220,16108.863319999999,16.79445062
221,17498.68138,17.3904071
222,19209.3247,18.04017219
223,15152.4853,16.34810594
224,23153.908059999998,19.45974914
225,23613.4961,19.61309461
226,17874.2464,17.52441293
227,18982.91666,17.9824637
228,19339.11336,18.11641388
229,18548.32822,17.81151294
230,17044.70006,17.19843909
231,23620.59618,19.62078554
232,18573.54814,17.81446158
233,19835.64912,18.30485371
234,17044.00837,17.18799346
235,19119.06846,18.03057862
236,17421.454690000002,17.35952159
237,22738.027869999998,19.32936196
238,22835.04234,19.361496600000002
239,19123.36596,18.01685497
240,19056.18116,18.00833359
241,20025.3616,18.37370532
242,17602.81208,17.41549875
243,19002.12685,17.98461438
244,24986.35378,20.05535259
245,21670.57907,18.96546141
246,22943.94883,19.39357126
247,24872.00739,20.01974955
248,20319.65307,18.46617715
249,24331.8324,19.84938925
250,22151.734480000003,19.12745106
251,23488.33442,19.57769621
252,19123.81505,18.03387725
253,25071.99881,20.08192162
254,18558.87212,17.81532053
255,18298.62332,17.70945052
256,21884.36019,19.033943100000002
257,19306.77788,18.10632993
258,24739.31901,19.97708907
259,15125.975569999999,16.30575702
260,24171.65685,19.77210047
261,15608.2023,16.51452995
262,18886.58696,17.942625
263,19598.54232,18.21681564
264,17851.32274,17.52750647
265,19752.948330000003,18.26526718
266,16854.22979,17.08909267
267,16217.0911,16.84175449
268,16816.10907,17.10563085
269,15065.51901,16.31506333
270,18756.56572,17.85475157
271,21682.317219999997,18.96932134
272,18910.21621,17.95126076
273,15448.84804,16.50039439
274,19428.197480000003,18.13607194
275,17329.319190000002,17.32072691
276,13722.641590000001,15.67638644
277,14020.06434,15.82842523
278,13220.48965,15.42411372
279,19266.39916,18.02609737
280,12959.48375,15.26882388
281,16897.03639,17.12251072
282,15610.50798,16.57838313
283,17795.273269999998,17.49992508
284,13521.51358,15.57072719
285,21706.52821,18.95833472
286,15114.205890000001,16.30760315
287,12499.78127,15.03462189
288,13665.990109999999,15.64330642
289,13133.31999,15.37879368
290,12231.9699,14.89152268
291,16006.4607,16.60325353
292,14568.791640000001,16.08982578
293,12953.91658,15.25942309
294,13768.069230000001,15.69987154
295,12244.95592,14.89523195
296,15603.62586,16.4584699
297,13566.898819999999,15.59780842
298,12324.02745,14.94094152
299,14391.89413,15.97429944
