,tout,m,gas,q,dt
8599,-5.9666666666666694,13.035281314328147,1200661.85454709,957930.1438396976,17.497022133724002
8600,-5.875,13.021797488341075,1203873.20009121,959606.0485954441,17.5457828170441
8601,-5.7833333333333306,12.927055246906015,1198952.87287929,955285.8829853291,17.5948052680327
8602,-5.69166666666667,12.492504842094887,1164236.87506599,927180.4329224495,17.671175534793505
8603,-5.6,12.698864246334884,1189133.98706827,946462.4571066046,17.745540050011996
8604,-5.64166666666667,12.82080348776977,1200876.23997392,957569.3186335168,17.783027025586392
8605,-5.68333333333333,12.785826374913665,1197245.07772434,956815.932551728,17.8176451481619
8606,-5.725,12.96048693418314,1212892.88743357,970167.8421665566,17.8228136447366
8607,-5.76666666666667,13.020206870523547,1215729.45374532,974133.9763710477,17.813592621620103
8608,-5.80833333333333,13.10644624171709,1221038.78047865,979803.9777491018,17.79938337718849
8609,-5.85,12.672730065540028,1179897.00971847,947351.6981116958,17.798842629433096
8610,-5.89166666666667,13.03028992885272,1212054.10225854,974266.8264512419,17.802235658514206
8611,-5.93333333333333,13.184892225862718,1224756.26274436,986067.9967535624,17.806599435421006
8612,-5.975,12.8826553941769,1194108.98433279,962223.2643537687,17.783661071198395
8613,-6.01666666666667,13.434179320501439,1242136.189712,1001903.7870028958,17.756836128496104
8614,-6.05833333333333,13.361659374666203,1231991.59979001,994678.9812221901,17.724469859743195
8615,-6.1,13.164169907653719,1210259.9651396999,978753.9828077782,17.702343877967706
8616,-6.19166666666667,0.0,0.0,0.0,0.0
8617,-6.2833333333333306,0.0,0.0,0.0,0.0
8618,-6.375,0.0,0.0,0.0,0.0
8619,-6.4666666666666694,0.0,0.0,0.0,0.0
8620,-6.55833333333333,0.0,0.0,0.0,0.0
8621,-6.65,0.0,0.0,0.0,0.0
8622,-6.74166666666667,0.0,0.0,0.0,0.0
8623,-6.83333333333333,0.0,0.0,0.0,0.0
8624,-6.925,0.0,0.0,0.0,0.0
8625,-7.01666666666667,0.0,0.0,0.0,0.0
8626,-7.10833333333333,0.0,0.0,0.0,0.0
8627,-7.2,0.0,0.0,0.0,0.0
8628,-7.25,0.0,0.0,0.0,0.0
8629,-7.3,0.0,0.0,0.0,0.0
8630,-7.35,0.0,0.0,0.0,0.0
8631,-7.4,0.0,0.0,0.0,0.0
8632,-7.45,0.0,0.0,0.0,0.0
8633,-7.5,0.0,0.0,0.0,0.0
8634,-7.55,0.0,0.0,0.0,0.0
8635,-7.6,0.0,0.0,0.0,0.0
8636,-7.65,0.0,0.0,0.0,0.0
8637,-7.7,0.0,0.0,0.0,0.0
8638,-7.75,0.0,0.0,0.0,0.0
8639,-7.8,0.0,0.0,0.0,0.0
8640,-7.75,0.0,0.0,0.0,0.0
8641,-7.7,0.0,0.0,0.0,0.0
