,Unnamed: 0,z0,z1,z2,z3,z4,tout,s,i,t1,t2,t3,sp0,sp1,sp2,sp3,sp4,sp,m,rh
7523,7523,23.9602012931,23.9598965218,23.9589853741,23.9590928686,23.9600121138,13.9,0.0,13093.2963332,23.9599494624,24.1901628808,23.9061890147,23.96,23.96,23.96,23.96,23.96,23.96,4.74027076911,11645.177117
7524,7524,23.8745829891,23.8762270147,23.8782110419,23.8739302671,23.8801323852,13.85,0.0,13093.2963332,23.875733761,24.1875200731,23.903822258,23.87,23.87,23.87,23.87,23.87,23.87,5.33020916058,8375.67237637
7525,7525,23.8706433563,23.8709030387,23.8709288916,23.8699141079,23.8710513466,13.8,0.0,13093.2963332,23.8706941779,24.1770456975,23.9014355777,23.87,23.87,23.87,23.87,23.87,23.87,4.74280258398,13126.5607475
7526,7526,23.8700354972,23.8694147902,23.869125475,23.8700856959,23.8701045787,13.75,0.0,13093.2963332,23.8699108996,24.1643604735,23.8990559549,23.87,23.87,23.87,23.87,23.87,23.87,4.86892372855,9584.83332423
7527,7527,23.8700059501,23.8700636485,23.8694589109,23.8698139296,23.8699998224,13.7,0.0,13093.2963332,23.8699489473,24.155191066,23.8966960708,23.87,23.87,23.87,23.87,23.87,23.87,4.76975779317,9863.82202126
7528,7528,23.8700019595,23.8709788463,23.8687385106,23.8705737072,23.8699855025,13.65,0.0,13093.2963332,23.8700376838,24.1498757612,23.8943532744,23.87,23.87,23.87,23.87,23.87,23.87,4.7637901345,9902.22993778
7529,7529,23.8694509369,23.8695005831,23.8717028009,23.8698159696,23.8699818049,13.6,0.0,13093.2963332,23.8697549563,24.1467514046,23.8920148241,23.87,23.87,23.87,23.87,23.87,23.87,4.7572680167,9934.84014414
7530,7530,23.8704222944,23.8712902317,23.8709240925,23.8698141896,23.8699794746,13.55,0.0,13093.2963332,23.8704418358,24.1444434988,23.8896844362,23.87,23.87,23.87,23.87,23.87,23.87,4.75544160903,10149.948121
7531,7531,23.870200654,23.8696039274,23.8693775854,23.8702348406,23.8699774811,13.5,0.0,13093.2963332,23.8700392396,24.1424610216,23.887363669,23.87,23.87,23.87,23.87,23.87,23.87,4.75389268513,10080.4396228
7532,7532,23.8697408753,23.870343758,23.8696344938,23.8704444395,23.8699755877,13.45,0.0,13093.2963332,23.8698840759,24.1405548888,23.8850497911,23.87,23.87,23.87,23.87,23.87,23.87,4.7522599129,10234.1356102
7533,7533,23.8699403729,23.8706133455,23.8690479519,23.8702958881,23.8699738376,13.4,0.0,13093.2963332,23.869966555,24.1386885518,23.8827408365,23.87,23.87,23.87,23.87,23.87,23.87,4.75072995019,10318.6812016
7534,7534,23.8698546808,23.8713555849,23.8692579814,23.8699155305,23.8699721989,13.35,0.0,13093.2963332,23.8699799767,24.1368979344,23.8804362437,23.87,23.87,23.87,23.87,23.87,23.87,4.74922899603,10372.9916102
7535,7535,23.8700537446,23.8703418371,23.8681714007,23.8694528251,23.869970657,13.3,0.0,13093.2963332,23.8698619102,24.1351781727,23.8781363896,23.87,23.87,23.87,23.87,23.87,23.87,4.7477514035,10455.5887619
7536,7536,23.8698323483,23.8689457222,23.8700672903,23.8694114982,23.8699759246,13.3,0.0,13093.2963332,23.8697478769,24.1340183862,23.8758419475,23.87,23.87,23.87,23.87,23.87,23.87,4.74768034441,10471.6576267
7537,7537,23.8699488519,23.8712042197,23.8704907857,23.8699314314,23.8699808669,13.3,0.0,13093.2963332,23.8701279496,24.1335402289,23.873577313,23.87,23.87,23.87,23.87,23.87,23.87,4.74769101288,10548.2459865
7538,7538,23.8697391373,23.8689832187,23.870147759,23.8708713779,23.8699843838,13.3,0.0,13093.2963332,23.8698222201,24.1336013073,23.871338577,23.87,23.87,23.87,23.87,23.87,23.87,4.74772402712,10498.571434
7539,7539,23.8698824894,23.8709994292,23.8702156771,23.8704588953,23.8699866031,13.3,0.0,13093.2963332,23.8700873871,24.1338915988,23.8691083538,23.87,23.87,23.87,23.87,23.87,23.87,4.74778033799,10601.6767933
7540,7540,23.869696726,23.8694689019,23.8710718217,23.8698619848,23.8699879566,13.3,0.0,13093.2963332,23.8698461402,24.1342978984,23.8668769238,23.87,23.87,23.87,23.87,23.87,23.87,4.747861647,10552.0018825
7541,7541,23.8698549039,23.8694433856,23.8694936681,23.8699399669,23.8699888218,13.3,0.0,13093.2963332,23.8698075148,24.1347298174,23.8646431066,23.87,23.87,23.87,23.87,23.87,23.87,4.74796479876,10626.4196247
7542,7542,23.8706495734,23.8709600292,23.870629137,23.8691638044,23.8699894119,13.3,0.0,13093.2963332,23.870465713,24.135123533,23.8623777663,23.87,23.87,23.87,23.87,23.87,23.87,4.75104801755,10694.0035158
7543,7543,23.870030602,23.8699844419,23.8705955109,23.8701326891,23.8699898583,13.3,0.0,13093.2963332,23.8700765754,24.1356283305,23.860120432,23.87,23.87,23.87,23.87,23.87,23.87,4.75131192815,10601.5257656
7544,7544,23.869344785,23.8712639077,23.8701902408,23.870634739,23.8699902391,13.3,0.0,13093.2963332,23.869811267,24.1361814717,23.8578906572,23.87,23.87,23.87,23.87,23.87,23.87,4.75152373312,10677.8973399
7545,7545,23.8704597685,23.8710306084,23.8704445512,23.8710023892,23.8699905601,13.3,0.0,13093.2963332,23.8704932184,24.1367268443,23.8556793591,23.87,23.87,23.87,23.87,23.87,23.87,4.75174983939,10780.256957
7546,7546,23.8697500027,23.8702775201,23.8685154168,23.8701453581,23.8699908329,13.3,0.0,13093.2963332,23.869764945,24.1373565928,23.8534758573,23.87,23.87,23.87,23.87,23.87,23.87,4.75197604974,10623.4814532
7547,7547,23.8695917644,23.8701347889,23.8695811625,23.871049496,23.8699910657,13.3,0.0,13093.2963332,23.8698211702,24.1379398602,23.8512756052,23.87,23.87,23.87,23.87,23.87,23.87,4.7522034743,10780.2510618
7548,7548,24.0142600932,24.0107069517,24.0079745352,24.0132326955,24.0054722478,13.2583333333,0.0,14801.6435273,24.0120760491,24.1389460274,23.8527135468,24.02,24.02,24.02,24.02,24.02,24.02,4.70270374913,23637.8265816
7549,7549,24.0197295951,24.0198584809,24.0203820838,24.0206557593,24.0184810069,13.2166666667,0.0,14801.6435273,24.019696422,24.1556014637,23.8559736604,24.02,24.02,24.02,24.02,24.02,24.02,4.88310635045,9528.51603971
7550,7550,24.0203196192,24.0206993108,24.0207206022,24.0196967962,24.0191309233,13.175,0.0,14801.6435273,24.020182873,24.1770438012,23.8587771557,24.02,24.02,24.02,24.02,24.02,24.02,4.70270374913,15532.2352717
7551,7551,24.0201445598,24.0206333373,24.0205688518,24.0190102107,24.0199113065,13.1333333333,0.0,14801.6435273,24.0201084848,24.1936513489,23.8602707222,24.02,24.02,24.02,24.02,24.02,24.02,4.7097699362,13930.6913947
7552,7552,24.0205173708,24.0195701755,24.0201052059,24.0210304753,24.0199897515,13.0916666667,0.0,14801.6435273,24.0203526689,24.2036034546,23.8606105657,24.02,24.02,24.02,24.02,24.02,24.02,4.71220421383,13891.3459144
7553,7553,24.0197774934,24.019554577,24.0207514545,24.0202796893,24.019998147,13.05,0.0,14801.6435273,24.019909285,24.2091962289,23.8602236836,24.02,24.02,24.02,24.02,24.02,24.02,4.71297677025,13754.3383663
7554,7554,24.0202060905,24.0212618395,24.0199374952,24.0206855027,24.0199994515,13.0083333333,0.0,14801.6435273,24.0203029384,24.2128114749,23.859443255,24.02,24.02,24.02,24.02,24.02,24.02,4.71390221662,13850.3601984
7555,7555,24.0197523309,24.0213373234,24.0195348871,24.0198813969,24.0199999979,12.9666666667,0.0,14801.6435273,24.0199425402,24.2158183295,23.8584493842,24.02,24.02,24.02,24.02,24.02,24.02,4.71472264254,13701.9924059
7556,7556,24.0203312476,24.0213993241,24.0206259188,24.0195835101,24.0200004413,12.925,0.0,14801.6435273,24.0203617088,24.2185667992,23.8573215817,24.02,24.02,24.02,24.02,24.02,24.02,4.71548879736,13800.9034257
7557,7557,24.0198278022,24.0197600219,24.0201406259,24.0208177022,24.0200008545,12.8833333333,0.0,14801.6435273,24.0199515301,24.2211677751,23.8560949985,24.02,24.02,24.02,24.02,24.02,24.02,4.7162169278,13662.2809484
7558,7558,24.0202430867,24.0187424479,24.0198277958,24.020269495,24.0200012453,12.8416666667,0.0,14801.6435273,24.0200203488,24.2235587401,23.8547909109,24.02,24.02,24.02,24.02,24.02,24.02,4.71691415669,13735.5519282
7559,7559,24.0195508134,24.019521225,24.0208690999,24.0197823202,24.0200016163,12.8,0.0,14801.6435273,24.0197423196,24.2257998115,23.8534266088,24.02,24.02,24.02,24.02,24.02,24.02,4.7175892918,13636.6437412
7560,7560,24.1161097961,24.1129173513,24.1133665085,24.115061528,24.1098919397,12.7083333333,0.0,16819.0876737,24.1146153552,24.2270705703,24.1146893005,24.12,24.12,24.12,24.12,24.12,24.12,4.70270374913,21390.3011846
7561,7561,24.1200485145,24.1208577072,24.1182287954,24.1204466955,24.1189313847,12.6166666667,0.0,16819.0876737,24.1198531235,24.2379466249,24.1200563826,24.12,24.12,24.12,24.12,24.12,24.12,4.7203906635,11136.5868635
7562,7562,24.1204817475,24.1214290571,24.1187464634,24.120412848,24.1210951047,12.525,0.0,16819.0876737,24.1205073736,24.2509224816,24.1199723231,24.12,24.12,24.12,24.12,24.12,24.12,4.70270374913,15993.5934193
7563,7563,24.120019027,24.1202590264,24.1219828485,24.1199338031,24.1188370329,12.4333333333,0.0,16819.0876737,24.1200474976,24.2599659471,24.1198274258,24.12,24.12,24.12,24.12,24.12,24.12,4.70270374913,14950.008557
7564,7564,24.1199200171,24.1211111647,24.1190487791,24.1204134528,24.1206312861,12.3416666667,0.0,16819.0876737,24.1201046059,24.2642097318,24.1198458292,24.12,24.12,24.12,24.12,24.12,24.12,4.70270374913,14987.3282096
7565,7565,24.1202756367,24.1215290574,24.1206661535,24.1199492049,24.1203505955,12.25,0.0,16819.0876737,24.1204235974,24.2653635891,24.1201587677,24.12,24.12,24.12,24.12,24.12,24.12,4.70270374913,15017.877819
7566,7566,24.1193927242,24.1197698229,24.1203318511,24.1207181867,24.1202334196,12.1583333333,0.0,16819.0876737,24.1197341885,24.2651582481,24.1206753778,24.12,24.12,24.12,24.12,24.12,24.12,4.70270374913,14951.2695126
7567,7567,24.1195603964,24.1187686009,24.1197339292,24.1205699144,24.1192784741,12.0666666667,0.0,16819.0876737,24.1195367045,24.264325174,24.1202903918,24.12,24.12,24.12,24.12,24.12,24.12,4.70270374913,15082.4364187
7568,7568,24.1203986746,24.1200268317,24.1205480324,24.1198873878,24.1194744862,11.975,0.0,16819.0876737,24.1202066714,24.2631313313,24.120508586,24.12,24.12,24.12,24.12,24.12,24.12,4.70270374913,15149.2625958
7569,7569,24.1198057896,24.1203438378,24.1200825772,24.1192571738,24.1211134884,11.8833333333,0.0,16819.0876737,24.120017921,24.2617645267,24.120205022,24.12,24.12,24.12,24.12,24.12,24.12,4.70270374913,15084.7187633
7570,7570,24.1200085723,24.1210587491,24.1199932226,24.1204401502,24.1211505643,11.7916666667,0.0,16819.0876737,24.1203057439,24.2602025606,24.1205690989,24.12,24.12,24.12,24.12,24.12,24.12,4.70270374913,15240.6223256
7571,7571,24.120732614,24.1202230488,24.1212413978,24.1206264353,24.1190146186,11.7,0.0,16819.0876737,24.1204830062,24.2584970237,24.1203139379,24.12,24.12,24.12,24.12,24.12,24.12,4.70270374913,15255.8071082
7572,7572,23.8416508557,23.8391549224,23.8425660931,23.8355022445,23.8587443043,11.7416666667,0.0,25409.5684842,23.8433177346,24.2500492312,23.8272569145,23.82,23.82,23.82,23.82,23.82,23.82,6.91884495431,4366.68194515
7573,7573,23.8207321474,23.8201755099,23.8239596119,23.8220021731,23.8237285476,11.7833333333,0.0,25409.5684842,23.8214724108,24.2154949019,23.8204089073,23.82,23.82,23.82,23.82,23.82,23.82,4.72614314229,16911.4075138
7574,7574,23.8199485064,23.8210027064,23.821194073,23.8200346726,23.8203778633,11.825,0.0,25409.5684842,23.8202014059,24.169598892,23.8199278482,23.82,23.82,23.82,23.82,23.82,23.82,5.45837589774,8049.336928
7575,7575,23.8198954376,23.8193535636,23.8204833091,23.8206557658,23.8199619979,11.8666666667,0.0,25409.5684842,23.819955707,24.1356581314,23.820332954,23.82,23.82,23.82,23.82,23.82,23.82,5.18726724837,8816.17797669
7576,7576,23.8198981489,23.8194997552,23.8202025392,23.8209786846,23.8199334947,11.9083333333,18.3333333333,25409.5684842,23.8199689455,24.1170929261,23.8200415701,23.82,23.82,23.82,23.82,23.82,23.82,5.17993237118,8428.78753141
7577,7577,23.8198983916,23.8203201434,23.8199137205,23.8198081997,23.8199356491,11.95,20.0,25409.5684842,23.8199381689,24.108492594,23.8199293488,23.82,23.82,23.82,23.82,23.82,23.82,5.17902046621,8371.44321261
7578,7578,23.8198987782,23.8213410742,23.8212638601,23.8202711543,23.8199402364,11.9916666667,21.9166666667,25409.5684842,23.8201757667,24.1042306913,23.8199496837,23.82,23.82,23.82,23.82,23.82,23.82,5.17893772814,8389.17509169
7579,7579,23.8198995899,23.8193283769,23.8218225042,23.8199550362,23.819944805,12.0333333333,23.8333333333,25409.5684842,23.8200073646,24.1013599833,23.8199223689,23.82,23.82,23.82,23.82,23.82,23.82,5.17842069905,8331.62597117
7580,7580,23.8199006804,23.8203783987,23.8208382772,23.8210712379,23.8199493435,12.075,25.75,25409.5684842,23.820112772,24.0989233525,23.8204785694,23.82,23.82,23.82,23.82,23.82,23.82,5.1755321623,8359.31982915
7581,7581,23.8199020822,23.8205053046,23.8191626421,23.8210037472,23.8199535422,12.1166666667,27.6666666667,25409.5684842,23.8199894621,24.0968630811,23.8197308755,23.82,23.82,23.82,23.82,23.82,23.82,5.17547210143,8301.56307436
7582,7582,23.8199035751,23.8204378758,23.8206946515,23.8203432331,23.8199572263,12.1583333333,29.5833333333,25409.5684842,23.8200564367,24.0951817759,23.820413569,23.82,23.82,23.82,23.82,23.82,23.82,5.17553191411,8304.14712494
7583,7583,23.8199051319,23.8211975402,23.8203596922,23.8199012946,23.819960502,12.2,31.5,25148.1466243,23.8200708237,24.0938206073,23.8203984692,23.82,23.82,23.82,23.82,23.82,23.82,5.17615332964,8316.66817636
7584,7584,23.8013605459,23.8013821881,23.8022578994,23.8013255031,23.8027020746,12.0666666667,33.4166666667,74878.0149243,23.8015815237,24.0800100041,23.8004254384,23.8,23.8,23.8,23.8,23.8,23.8,7.2021149524,3505.29073339
7585,7585,23.7999263369,23.8001408327,23.7997872312,23.8005487929,23.8002396316,11.9333333333,35.3333333333,74878.0149243,23.8000068427,24.0625406993,23.7998842274,23.8,23.8,23.8,23.8,23.8,23.8,7.0221318837,3990.02621812
7586,7586,23.7997962046,23.8003670043,23.7996191092,23.7994566337,23.799876578,11.8,37.25,74878.0149243,23.7998172613,24.0488868823,23.7998425673,23.8,23.8,23.8,23.8,23.8,23.8,7.15590243065,3653.30347291
7587,7587,23.7997593402,23.8007761921,23.7991018833,23.799532049,23.7997978027,11.6666666667,39.1666666667,74878.0149243,23.7997842401,24.0409710945,23.799822272,23.8,23.8,23.8,23.8,23.8,23.8,7.16234332998,3653.93203564
7588,7588,23.799739045,23.7992549508,23.7996244941,23.8007251649,23.7997820118,11.5333333333,41.0833333333,74093.7497113,23.7997572552,24.0369465389,23.7998009729,23.8,23.8,23.8,23.8,23.8,23.8,7.17904961792,3679.07107874
7589,7589,23.7997255059,23.7995962337,23.8019383768,23.7998717213,23.7997816139,11.4,43.0,74093.7497113,23.7998566189,24.034664342,23.7997803742,23.8,23.8,23.8,23.8,23.8,23.8,7.19906246051,3654.75912704
7590,7590,23.7997151149,23.8002133061,23.8019810692,23.8006419158,23.7997836595,11.2666666667,45.9166666667,74093.7497113,23.7999341492,24.0330052515,23.7997601389,23.8,23.8,23.8,23.8,23.8,23.8,7.21958499079,3605.38173985
7591,7591,23.7997058406,23.7996745657,23.8023637507,23.8008306156,23.7997834823,11.1333333333,48.8333333333,74093.7497113,23.7999221475,24.0316430919,23.7997469293,23.8,23.8,23.8,23.8,23.8,23.8,7.2373706515,3589.70840219
7592,7592,23.7996969183,23.8010909483,23.8008117736,23.7996132824,23.7997806081,11.0,51.75,74093.7497113,23.7998596179,24.0305226421,23.7997331562,23.8,23.8,23.8,23.8,23.8,23.8,7.25401250659,3543.4300044
7593,7593,23.7996881836,23.8010680062,23.8004921949,23.8001372411,23.7997759216,10.8666666667,54.6666666667,74093.7497113,23.7998605878,24.0296232482,23.7997198173,23.8,23.8,23.8,23.8,23.8,23.8,7.27040583306,3505.99833117
7594,7594,23.7996797628,23.8002626995,23.8020835825,23.8003527918,23.7997702807,10.7333333333,57.5833333333,73309.4841314,23.7998997752,24.0289148524,23.7997070786,23.8,23.8,23.8,23.8,23.8,23.8,7.28452167524,3542.77395484
7595,7595,23.7996717529,23.7997121894,23.7998617354,23.8003548962,23.7997645215,10.6,60.5,73309.4841314,23.7997322868,24.0283331949,23.799694992,23.8,23.8,23.8,23.8,23.8,23.8,7.29865314266,3508.05924835
7596,7596,23.8182180683,23.8199877786,23.8189702927,23.8190492218,23.81710907,10.5,63.4166666667,73309.4841314,23.8182875392,24.0293204689,23.8191717364,23.82,23.82,23.82,23.82,23.82,23.82,7.13166306651,3938.23738114
7597,7597,23.8195508357,23.8200168129,23.821839335,23.8197426434,23.8194075914,10.4,66.3333333333,73309.4841314,23.8197008323,24.0331175316,23.8196467672,23.82,23.82,23.82,23.82,23.82,23.82,7.35595892238,3396.23138596
7598,7598,23.8196354415,23.8199384731,23.8211839039,23.8205893854,23.8196880244,10.3,69.25,73309.4841314,23.8197993491,24.0380559985,23.819666007,23.82,23.82,23.82,23.82,23.82,23.82,7.25949583564,3561.98148055
7599,7599,23.8196380215,23.8193811337,23.8201426521,23.8197952727,23.8197288632,10.2,72.1666666667,73309.4841314,23.819668574,24.0420703947,23.8196535725,23.82,23.82,23.82,23.82,23.82,23.82,7.30093001988,3456.61296335
7600,7600,23.8196295605,23.8202353052,23.8215998547,23.8197509324,23.8197269992,10.1,75.0833333333,73309.4841314,23.819798365,24.0449429657,23.8196442727,23.82,23.82,23.82,23.82,23.82,23.82,7.31388924551,3447.30761188
7601,7601,23.8196220908,23.8209493888,23.8219684726,23.8197405968,23.8197220914,10.0,78.0,73309.4841314,23.8198598423,24.0471999983,23.8196355524,23.82,23.82,23.82,23.82,23.82,23.82,7.3302904259,3397.17316821
7602,7602,23.819614122,23.8206002195,23.820563752,23.8197386334,23.8197171332,9.9,81.3333333333,71740.9533386,23.8197520984,24.0493427521,23.8196273522,23.82,23.82,23.82,23.82,23.82,23.82,7.3242705147,3486.46491125
7603,7603,23.8196082476,23.8208344789,23.8215902189,23.8197323683,23.819713449,9.8,84.6666666667,71740.9533386,23.8198196077,24.051459424,23.8196196144,23.82,23.82,23.82,23.82,23.82,23.82,7.33533180236,3497.18114481
7604,7604,23.8196020979,23.8194375539,23.8214340554,23.8197249677,23.8197082581,9.7,88.0,71740.9533386,23.8197122309,24.0535704549,23.8196123259,23.82,23.82,23.82,23.82,23.82,23.82,7.34852566216,3437.84293077
7605,7605,23.8195960712,23.8202071727,23.8223174615,23.8197174652,23.8197024854,9.6,91.3333333333,71740.9533386,23.8198068231,24.055661438,23.8196054649,23.82,23.82,23.82,23.82,23.82,23.82,7.36042361508,3437.8451595
7606,7606,23.8195903426,23.8202523428,23.8215728037,23.8197102104,23.8196969776,9.5,94.6666666667,71740.9533386,23.81976332,24.0577652792,23.8195990076,23.82,23.82,23.82,23.82,23.82,23.82,7.37296805593,3378.14696273
7607,7607,23.8195848321,23.8202916203,23.8222128605,23.8197032057,23.8196917483,9.4,98.0,71740.9533386,23.8197960801,24.0598747899,23.819592937,23.82,23.82,23.82,23.82,23.82,23.82,7.3859207958,3359.04188461
7608,7608,24.0089886306,24.0090593989,24.0074389155,24.0124370682,23.9967487395,9.35833333333,101.333333333,71740.9533386,24.0074584261,24.0708775697,24.0160824394,24.02,24.02,24.02,24.02,24.02,24.02,5.60964104372,7765.61343983
7609,7609,24.0188175564,24.0190099897,24.0197025715,24.0193707326,24.016811276,9.31666666667,104.666666667,71740.9533386,24.0186689949,24.1023899615,24.0193514059,24.02,24.02,24.02,24.02,24.02,24.02,7.67987234079,2830.61372144
7610,7610,24.019501773,24.0197271213,24.0214005329,24.0205216757,24.0192524284,9.275,108.0,71740.9533386,24.0196632889,24.1363909257,24.0200707825,24.02,24.02,24.02,24.02,24.02,24.02,6.59101324063,5096.65419885
7611,7611,24.019597844,24.0202444534,24.0212158629,24.0208588426,24.0196776057,9.23333333333,111.333333333,71740.9533386,24.019820153,24.1583132238,24.0196147859,24.02,24.02,24.02,24.02,24.02,24.02,6.85496411918,4400.13604396
7612,7612,24.0195864177,24.0199886025,24.0219628534,24.0206273325,24.0197040858,9.19166666667,114.666666667,71740.9533386,24.0198284892,24.168010754,24.0195965416,24.02,24.02,24.02,24.02,24.02,24.02,6.86494351309,4344.99839426
7613,7613,24.0195819497,24.0209837991,24.0211873596,24.0203599138,24.0197066592,9.15,118.0,71430.6031297,24.0198355117,24.1707466067,24.0200110165,24.02,24.02,24.02,24.02,24.02,24.02,6.87182646842,4284.99026236
7614,7614,24.0195791556,24.0205487933,24.0209292099,24.0208288791,24.0197060272,9.10833333333,119.5,71430.6031297,24.0198128351,24.1708943165,24.0195904085,24.02,24.02,24.02,24.02,24.02,24.02,6.88305966918,4238.48512977
7615,7615,24.0195766367,24.0214644658,24.0220949971,24.0205252102,24.0197047857,9.06666666667,121.0,71430.6031297,24.0199275859,24.1704195856,24.0195735716,24.02,24.02,24.02,24.02,24.02,24.02,6.89571542847,4216.84552093
7616,7616,24.0195742137,24.0206552924,24.020380972,24.0200368839,24.0197032781,9.025,122.5,71430.6031297,24.0197398452,24.1697847208,24.0195658736,24.02,24.02,24.02,24.02,24.02,24.02,6.90722722123,4149.07871023
7617,7617,24.0195719468,24.0209859098,24.0222434443,24.0198178705,24.0197017763,8.98333333333,124.0,71430.6031297,24.0198587933,24.1689464489,24.0195592837,24.02,24.02,24.02,24.02,24.02,24.02,6.91802312014,4159.09836871
7618,7618,24.0195697726,24.0195528286,24.0224859979,24.0198214469,24.0197004456,8.94166666667,125.5,71430.6031297,24.0197698771,24.1678624314,24.0195528264,24.02,24.02,24.02,24.02,24.02,24.02,6.92948448418,4090.99934268
7619,7619,24.0195676542,24.0213983227,24.0220575218,24.0198276984,24.0196990149,8.9,127.0,71430.6031297,24.01987333,24.166546897,24.0203894065,24.02,24.02,24.02,24.02,24.02,24.02,6.93987671075,4098.10835735
7620,7620,24.1231078002,24.1241718144,24.1242968616,24.1252265623,24.1168525204,8.75833333333,128.5,71430.6031297,24.1226053401,24.1690115879,24.1278866176,24.13,24.13,24.13,24.13,24.13,24.13,5.99909886382,6523.22340227
7621,7621,24.1291150827,24.130781821,24.1293023901,24.1296714762,24.1281528037,8.61666666667,130.0,71430.6031297,24.1291551276,24.1854595523,24.1294349308,24.13,24.13,24.13,24.13,24.13,24.13,7.09286791994,3670.11306247
7622,7622,24.1294827259,24.1309778368,24.1317772752,24.1311570508,24.1294062211,8.475,131.5,71430.6031297,24.1298249365,24.2048547145,24.1295917466,24.13,24.13,24.13,24.13,24.13,24.13,6.55136498734,5118.83258686
7623,7623,24.129527166,24.1299188323,24.1313107178,24.1305940964,24.1296212738,8.33333333333,133.0,71430.6031297,24.1297366564,24.2183281041,24.1295627341,24.13,24.13,24.13,24.13,24.13,24.13,6.69079572761,4726.15048927
7624,7624,24.1295100927,24.1301866505,24.131150441,24.1305309402,24.1296254045,8.19166666667,134.5,70956.6881257,24.1297313226,24.2253143001,24.1295559855,24.13,24.13,24.13,24.13,24.13,24.13,6.70219790874,4827.55767498
7625,7625,24.1294988606,24.130403437,24.1297411461,24.1307597317,24.1296200399,8.05,136.0,70956.6881257,24.1296658939,24.2286098279,24.1295497951,24.13,24.13,24.13,24.13,24.13,24.13,6.71420500438,4809.85639431
7626,7626,24.1294890712,24.1312743608,24.1317436338,24.1307334348,24.1296142764,7.90833333333,137.083333333,70956.6881257,24.1298413503,24.2305492847,24.1295441991,24.13,24.13,24.13,24.13,24.13,24.13,6.72474515263,4830.23125238
7627,7627,24.1294801508,24.130991908,24.129553241,24.1303377062,24.1296090864,7.76666666667,138.166666667,70956.6881257,24.1296586988,24.232239803,24.1295388575,24.13,24.13,24.13,24.13,24.13,24.13,6.73599502369,4833.05711502
7628,7628,24.1294717397,24.1309312835,24.132622008,24.1308662909,24.1296038257,7.625,139.25,70956.6881257,24.1298626392,24.233785982,24.1295337835,24.13,24.13,24.13,24.13,24.13,24.13,6.74645979502,4883.30468588
7629,7629,24.1294638555,24.1298097714,24.1296975336,24.130331685,24.129598525,7.48333333333,140.333333333,70956.6881257,24.1295683748,24.2351792659,24.1295289454,24.13,24.13,24.13,24.13,24.13,24.13,6.75571795157,4815.5348226
7630,7630,24.1294564582,24.1311888472,24.1309051841,24.1302860659,24.1295935843,7.34166666667,141.416666667,70956.6881257,24.1297324071,24.2363765351,24.1295243004,24.13,24.13,24.13,24.13,24.13,24.13,6.76572577747,4883.27906597
7631,7631,24.1294493973,24.1299708921,24.130102717,24.1303821381,24.1295887321,7.2,142.5,70956.6881257,24.1295957345,24.2374831987,24.1295198468,24.13,24.13,24.13,24.13,24.13,24.13,6.77570567551,4828.05135759
7632,7632,24.1294687878,24.1312316369,24.1300579323,24.1301192047,24.1295491087,7.15833333333,143.583333333,57860.3676762,24.1296953364,24.2405932624,24.1302507151,24.13,24.13,24.13,24.13,24.13,24.13,6.23896660305,6258.28160619
7633,7633,24.1295272394,24.1316303216,24.1306818878,24.1300782984,24.1296672747,7.11666666667,144.666666667,57860.3676762,24.12981706,24.2445776568,24.1302468101,24.13,24.13,24.13,24.13,24.13,24.13,6.27899029269,6168.59134179
7634,7634,24.1295425667,24.1308931617,24.1317351843,24.1310973646,24.1297102689,7.075,145.75,57860.3676762,24.1299050798,24.2485112243,24.1301223118,24.13,24.13,24.13,24.13,24.13,24.13,6.28477143369,6152.65630052
7635,7635,24.1295529962,24.1299534482,24.1297239398,24.1313308329,24.1297328213,7.03333333333,146.833333333,57860.3676762,24.1297254437,24.2521601128,24.1298422482,24.13,24.13,24.13,24.13,24.13,24.13,6.29063331097,6099.75592776
7636,7636,24.129559439,24.1312807959,24.129799209,24.1301456737,24.1297419521,6.99166666667,147.916666667,57860.3676762,24.1297671047,24.2556345969,24.1300115581,24.13,24.13,24.13,24.13,24.13,24.13,6.29784175045,6043.82987148
7637,7637,24.1295637872,24.131457569,24.1321911911,24.1300421514,24.1297448901,6.95,149.0,57860.3676762,24.1299320607,24.2590108005,24.1302270723,24.13,24.13,24.13,24.13,24.13,24.13,6.30616236249,6011.20347635
7638,7638,24.1295674738,24.1309723279,24.1312832812,24.1308130755,24.1297463389,6.90833333333,147.416666667,57860.3676762,24.1298847136,24.2623558913,24.1301795622,24.13,24.13,24.13,24.13,24.13,24.13,6.31227034932,5992.02075153
7639,7639,24.1295713529,24.1303394165,24.1322584638,24.130542134,24.1297487562,6.86666666667,145.833333333,57860.3676762,24.1298847772,24.2656818805,24.1301513524,24.13,24.13,24.13,24.13,24.13,24.13,6.31872070777,6002.29804887
7640,7640,24.1295753325,24.1296604339,24.1305710312,24.1307175463,24.1297520448,6.825,144.25,57860.3676762,24.1297369263,24.268995345,24.1303422476,24.13,24.13,24.13,24.13,24.13,24.13,6.32622357689,5991.98342551
7641,7641,24.1295793203,24.1306943175,24.131225387,24.1310403989,24.1297553477,6.78333333333,142.666666667,57860.3676762,24.1298812943,24.2722830471,24.1301082218,24.13,24.13,24.13,24.13,24.13,24.13,6.33224148505,6027.49196341
