,Unnamed: 0,z0,z1,z2,z3,z4,z5,z6,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp6,sp,m,rh
3660,3660,20.3868507982,21.5979107788,20.180812686,20.5233886328,22.0221026689,21.1359466886,24.10742854,5.6,0.0,62488.0414802,22.2835569713,21.5779281728,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.06707418451,526.414244128
3661,3661,20.387208005,21.597275974,20.1644813682,20.5235982735,22.0189361075,21.121437085,24.1533793627,5.6,0.0,62488.0414802,22.3140471828,21.5780194954,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.14360494696,72.8496477322
3662,3662,20.3877965394,21.5967088156,20.1607605237,20.5239811603,22.0158427975,21.1064870546,24.1578624021,5.6,0.0,62488.0414802,22.2952187906,21.5783391208,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.09056479522,791.417378125
3663,3663,20.3886498324,21.5966618935,20.161022749,20.5246443968,22.0138456087,21.0954723686,24.1593409409,5.6,0.0,62488.0414802,22.296513899,21.5788458927,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.10219288433,625.620102828
3664,3664,20.3895539569,21.5967213859,20.160033787,20.5253611159,22.012457411,21.087466996,24.1598250193,5.6,0.0,62488.0414802,22.295636178,21.5792380287,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.10520706404,625.650472082
3665,3665,20.3904284954,21.5967225905,20.1601471776,20.5260483046,22.0113088182,21.0809189224,24.1599848746,5.6,0.0,62488.0414802,22.2946260379,21.5794369648,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.10680500374,633.85803231
3666,3666,20.3912551993,21.5966132544,20.159684796,20.5266869371,22.0101884802,21.0748136087,24.1600365841,5.6,0.0,62488.0414802,22.293523281,21.5794599859,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.10801220988,633.860234479
3667,3667,20.3920444161,21.5964065554,20.1607954992,20.527289366,22.0090402485,21.0688758396,24.1600523198,5.6,0.0,62488.0414802,22.2924205243,21.5793544678,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.10901238855,642.042137469
3668,3668,20.3928094784,21.5961271294,20.1612107798,20.527871465,22.0078741076,21.0631652318,24.1600559776,5.6,0.0,62488.0414802,22.2912595255,21.5791605728,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.10984557379,642.043801289
3669,3669,20.3935582418,21.5957904525,20.1598841053,20.5284428752,22.0067079082,21.0577607686,24.1600556945,5.6,0.0,62488.0414802,22.2900309466,21.5789031316,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.11054247291,642.045356286
3670,3670,20.3942937556,21.5954031803,20.160229141,20.529007509,22.0055498613,21.0526705168,24.1600543071,5.6,0.0,62488.0414802,22.2888862511,21.578595968,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.11112684785,650.193148762
3671,3671,20.3950169078,21.5949683001,20.1604518011,20.5295664879,22.0044007705,21.0478591458,24.160052756,5.6,0.0,62488.0414802,22.2877539235,21.5782473655,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,6.11161752789,650.194594408
3672,3672,20.4171049747,21.6789474179,20.0002967284,20.5793619378,22.0719545847,21.087854566,23.8851611934,5.55,0.0,91333.2231936,22.5403128712,21.6421740837,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.42239109785,0.0
3673,3673,20.4495611873,21.7940949431,19.8208642238,20.6533010823,22.1666817743,21.1350793148,23.8202635665,5.5,0.0,91333.2231936,22.568287743,21.7371159345,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.49015144654,0.0
3674,3674,20.4790849703,21.8885807579,19.8031881489,20.720591853,22.245285263,21.163493474,23.8095172963,5.45,0.0,91333.2231936,22.6121220382,21.8240333613,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.55585168346,264.447598195
3675,3675,20.5016750474,21.9507137418,19.8008116231,20.7709006263,22.2977164191,21.1769258755,23.8045245387,5.4,0.0,91333.2231936,22.6407696192,21.8890461772,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.59525456099,78.5713716146
3676,3676,20.5186796089,21.9898481493,19.8000060827,20.8068821924,22.330917019,21.1841828455,23.8021599496,5.35,0.0,91333.2231936,22.6595395749,21.9345223332,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.62370391185,117.826815856
3677,3677,20.5323663851,22.0170129405,19.7997280889,20.8339935727,22.3533812744,21.1891278629,23.8010181561,5.3,0.0,91333.2231936,22.6727658051,21.9668866462,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.64522334884,123.344591933
3678,3678,20.5444836643,22.0393060021,19.8016210924,20.8564516163,22.3709946816,21.1936350555,23.8004719901,5.25,0.0,91333.2231936,22.6839343333,21.9915006713,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.6656285826,128.82052209
3679,3679,20.5558361238,22.0594839239,19.7996340215,20.8763530078,22.3862297559,21.1977533674,23.8002073064,5.2,0.0,91333.2231936,22.6934892612,22.0114554512,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.68269748041,117.839604691
3680,3680,20.5666639105,22.0781350005,19.7999886857,20.894493372,22.3997860819,21.2011548912,23.8000768885,5.15,0.0,91333.2231936,22.7019978841,22.0282056414,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.69744439246,128.821538144
3681,3681,20.5770023795,22.0952779934,19.8014100463,20.911161506,22.4118099489,21.203711886,23.8000107867,5.1,0.0,91333.2231936,22.7095065441,22.0423138384,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.71025682311,128.821847353
3682,3682,20.5868528365,22.1109641314,19.8000532781,20.9265255027,22.4224257512,21.2054631631,23.7999760514,5.05,0.0,91333.2231936,22.7159759503,22.0541818945,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.72134607119,123.344135929
3683,3683,20.5962492051,22.1253999084,19.7992198346,20.9407676801,22.4318751827,21.2066232762,23.7999566932,5.0,0.0,91333.2231936,22.7217319181,22.0642442773,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,7.73136662491,128.821810667
3684,3684,20.6149710252,22.2293410278,19.8303426915,20.9793617974,22.5695656608,21.429157196,23.7083911773,5.05,0.0,122132.378032,22.8463452752,22.1364720384,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.4376847136,0.0
3685,3685,20.635343451,22.3533311296,19.8590960826,21.0257097937,22.7371721329,21.6636130044,23.6630801286,5.1,0.0,122132.378032,22.9145338725,22.2322383557,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.4376847136,0.0
3686,3686,20.650541111,22.4408753569,19.8614679462,21.0631099013,22.855164269,21.7796909008,23.6240059313,5.15,0.0,122132.378032,22.9519399296,22.3110533449,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.42043322895,0.0
3687,3687,20.662151239,22.4911750041,19.852845279,21.0907865876,22.9197826381,21.8047451039,23.6069469593,5.2,0.0,122132.378032,22.9721735562,22.3638441993,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.4376847136,0.0
3688,3688,20.6719664578,22.5188665475,19.8423219169,21.1116631457,22.9503613959,21.7935127681,23.5944830004,5.25,0.0,122132.378032,22.9764513183,22.3958606053,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.43672458776,0.0
3689,3689,20.6814668937,22.5379361918,19.8343970744,21.1291760403,22.9664893497,21.7820638105,23.5878631472,5.3,0.0,122132.378032,22.9782661251,22.4157652217,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.43690781104,0.0
3690,3690,20.6912341935,22.5552433711,19.8291567677,21.1452894773,22.9785311991,21.7794744935,23.5843406248,5.35,0.0,122132.378032,22.9810869723,22.4296879332,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.43706312414,0.0
3691,3691,20.7013135518,22.5725513943,19.8254497735,21.1607524228,22.9898043188,21.7822423147,23.5824627432,5.4,0.0,122132.378032,22.9850302139,22.4407329911,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.43717383985,0.0
3692,3692,20.7115517097,22.5896041425,19.8223706362,21.1757097401,23.0005547,21.7857423489,23.5814588052,5.45,0.0,122132.378032,22.9892792912,22.4501519593,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.43722793278,0.0
3693,3693,20.7217892417,22.6059325325,19.8195313414,21.1901372255,23.0104523178,21.7880883548,23.580919741,5.5,0.0,122132.378032,22.9932988275,22.4584250794,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.43726023614,0.0
3694,3694,20.7319181541,22.6213664144,19.8168362192,21.2040159589,23.0194059879,21.7893979033,23.5806280989,5.55,0.0,122132.378032,22.996962772,22.4658137037,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.43728556523,0.0
3695,3695,20.7418814235,22.6359711555,19.8142881618,21.2173661212,23.0275695294,21.7902964762,23.5804675918,5.6,0.0,122132.378032,23.0003514499,22.4725344004,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,8.43743818536,0.0
3696,3696,20.7458443434,22.6385891591,19.7782719541,21.2277070374,23.0146315883,21.7339406534,23.5001140229,5.78333333333,0.0,127326.930717,22.9509148645,22.4785104358,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.43119011784,0.0
3697,3697,20.7481860074,22.6398998235,19.7411172191,21.2381970054,22.9980974409,21.674559387,23.4678244941,5.96666666667,0.0,127326.930717,22.9229844128,22.4852808714,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.4376847136,0.0
3698,3698,20.7503692574,22.6409153747,19.7127443684,21.2476016015,22.9834028543,21.633059087,23.4405620785,6.15,0.0,127326.930717,22.8992280869,22.4904680688,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.4280961552,0.0
3699,3699,20.754294877,22.6455186853,19.6993677963,21.257264597,22.9764415526,21.6171798634,23.4278662463,6.33333333333,0.0,127326.930717,22.8895811454,22.4951895809,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.4376847136,0.0
3700,3700,20.7597166142,22.6528339556,19.6948507274,21.2671724527,22.9754111895,21.6146781404,23.4195503021,6.51666666667,0.0,127326.930717,22.8852551298,22.4997474156,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.43754752792,0.0
3701,3701,20.7660185757,22.6615949863,19.6938242561,21.2771916263,22.9776909327,21.6157176321,23.4151506352,6.7,0.0,127326.930717,22.8844650744,22.5043705838,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.43763576552,0.0
3702,3702,20.772676509,22.6708203139,19.6937698162,21.2871410712,22.9814140755,21.616499583,23.4128295584,6.88333333333,0.0,127326.930717,22.8851471222,22.5091060026,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.43749457923,0.0
3703,3703,20.7794227378,22.6800896873,19.6943180068,21.2969271187,22.9858005095,21.6171501326,23.4116076123,7.06666666667,0.0,127326.930717,22.8865951156,22.5139516025,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.43764713657,0.0
3704,3704,20.7861324519,22.6892316268,19.6955965323,21.3064890308,22.9905662928,21.6184129665,23.4109627292,7.25,0.0,127326.930717,22.8885165623,22.5188621797,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.43759840583,0.0
3705,3705,20.7927502601,22.6981794505,19.6976337149,21.3157950837,22.9955998517,21.6205304011,23.4106221762,7.43333333333,0.0,127326.930717,22.890783276,22.5237901404,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.43754633393,0.0
3706,3706,20.7992538928,22.7069168156,19.7003455624,21.3248412384,23.0008434656,21.6233685563,23.4104416676,7.61666666667,0.0,127326.930717,22.893298416,22.5287089413,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.43763027586,0.0
3707,3707,20.8056260985,22.7154217296,19.7035824734,21.333627696,23.0062234389,21.6266701986,23.4103446727,7.8,0.0,127326.930717,22.8959554137,22.5335960391,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,8.43766543794,0.0
3708,3708,20.8021979972,22.7210677917,19.7076378642,21.3246669116,23.0361135926,21.7144396297,23.1612475843,7.98333333333,0.0,129290.474961,22.8004305808,22.5347089868,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.43594794976,0.0
3709,3709,20.8010211823,22.7349348242,19.7236348266,21.3161139407,23.0586393794,21.8256219323,23.095197627,8.16666666667,0.0,129290.474961,22.794532648,22.539223771,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.56036332537,0.0
3710,3710,20.8026605581,22.7482928773,19.7364102607,21.3117381738,23.0591355709,21.8960043899,23.0802434978,8.35,0.0,129290.474961,22.7973423959,22.5445506025,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.60042907999,0.0
3711,3711,20.8060881932,22.7582945999,19.7443248848,21.311390506,23.0591722388,21.9241651,23.0708265138,8.53333333333,0.0,129290.474961,22.7952473373,22.5494328129,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.5580796647,0.0
3712,3712,20.8105887648,22.7665703253,19.7519688971,21.3139628561,23.0591672432,21.9354677142,23.066330423,8.71666666667,0.0,129290.474961,22.7958237276,22.5540937948,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.58934622012,0.0
3713,3713,20.815498192,22.7741895107,19.760826433,21.3180422782,23.0591611717,21.945947103,23.0635954089,8.9,0.0,129290.474961,22.7965108067,22.5586238121,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.59947461531,0.0
3714,3714,20.8205210018,22.781690119,19.7708730687,21.3228111349,23.0591562638,21.9597833416,23.0621455563,9.08333333333,0.0,129290.474961,22.7982118025,22.5631055766,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.61023883346,0.0
3715,3715,20.8255536639,22.789137491,19.7815538025,21.327904295,23.0591514192,21.9752856074,23.0613703944,9.26666666667,0.0,129290.474961,22.8004011952,22.5675501247,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.62039304197,0.0
3716,3716,20.8305715454,22.7964620901,19.7925126884,21.3331904213,23.0591467697,21.9904591761,23.0609558501,9.45,0.0,129290.474961,22.8027174329,22.571944617,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.63037623086,0.0
3717,3717,20.8355644323,22.8036075201,19.8036430502,21.3386119004,23.0591424094,22.0046698491,23.0607340931,9.63333333333,0.0,129290.474961,22.8050075803,22.5762716269,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.64010230416,0.0
3718,3718,20.840521732,22.8105630834,19.814954382,21.3441260924,23.0591384143,22.0181731708,23.0606147121,9.81666666667,0.0,129290.474961,22.8072591221,22.5805196502,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.64960850123,0.0
3719,3719,20.8454347471,22.8173467543,19.826470616,21.3496965645,23.059134799,22.0313613743,23.0605495525,10.0,0.0,129290.474961,22.8094945605,22.5846843122,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,8.65893391213,0.0
3720,3720,20.8638915113,22.8769876819,19.9609638833,21.3606158504,23.2102971383,22.3175464139,23.4091052128,10.1833333333,0.0,119965.610911,23.0471344934,22.6007862363,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.23932542421,0.0
3721,3721,20.8934963069,22.9628727191,20.1364192533,21.376990631,23.4290226243,22.6799300857,23.5042132665,10.3666666667,0.0,119965.610911,23.214951183,22.626149545,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.15396474973,0.0
3722,3722,20.9163412232,23.0215456333,20.2415618682,21.3885530556,23.5343994847,22.8812236138,23.5303586292,10.55,0.0,119965.610911,23.3010505627,22.6457881357,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.43611762908,0.0
3723,3723,20.9296097048,23.0485874566,20.2794967218,21.3940048802,23.5388161075,22.937170268,23.5352446454,10.7333333333,0.0,119965.610911,23.3140827245,22.6570459249,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.48175748948,0.0
3724,3724,20.9359046734,23.0555269449,20.2835742991,21.3948851221,23.5391587608,22.9270720945,23.5376965759,10.9166666667,0.0,119965.610911,23.3083789568,22.6616091168,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.25861227314,0.0
3725,3725,20.940094515,23.0583336824,20.2869568463,21.3952226555,23.5391673339,22.9195671343,23.5391524722,11.1,0.0,119965.610911,23.3112203323,22.6641131295,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.36263486692,0.0
3726,3726,20.9440122844,23.0622178809,20.2965013965,21.3960941814,23.5391566503,22.9290787615,23.5398691653,11.2833333333,0.0,119965.610911,23.3129483172,22.6662206495,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.36131583233,0.0
3727,3727,20.9480634124,23.0675289657,20.3094626673,21.3975604046,23.539148078,22.9475976918,23.5401963364,11.4666666667,0.0,119965.610911,23.3157666767,22.6683572109,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.36406685589,0.0
3728,3728,20.9522080885,23.0734680236,20.3228192808,21.3994864223,23.5391402304,22.9665024468,23.5403455584,11.65,0.0,119965.610911,23.3186608684,22.670567718,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.36983550916,0.0
3729,3729,20.9563215388,23.0793445307,20.3352578112,21.4017038145,23.5391322429,22.9823990453,23.5404129886,11.8333333333,0.0,119965.610911,23.3211313968,22.6727706524,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.37469522795,0.0
3730,3730,20.9603858025,23.0850262304,20.3469935579,21.4041602922,23.5391248496,22.9960021489,23.5404428483,12.0166666667,0.0,119965.610911,23.3233485249,22.6749634008,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.38121356702,0.0
3731,3731,20.9644185502,23.0905759864,20.3584683033,21.4068306681,23.5391178989,23.0087334113,23.5404519891,12.2,0.0,119965.610911,23.3254496768,22.6771580258,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,8.38774874366,0.0
3732,3732,20.9469276842,23.016404783,20.2925182609,21.3627562425,23.5279039149,22.9711707223,23.534318209,12.2,0.0,95241.1694427,23.2650301351,22.6192051505,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.97457891912,0.0
3733,3733,20.9221807293,22.9195349561,20.2152916148,21.3005007267,23.5144350826,22.9353945015,23.5320639383,12.2,0.0,95241.1694427,23.2450397459,22.5394799309,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.91558372391,0.0
3734,3734,20.9012229303,22.8442830456,20.1638733887,21.2463199941,23.5025853982,22.9187223421,23.53105757,12.2,0.0,95241.1694427,23.2309946364,22.4703886204,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.87762020686,0.0
3735,3735,20.8867150485,22.7988259228,20.1383609807,21.2078598609,23.4930414428,22.9157813931,23.5305732981,12.2,0.0,95241.1694427,23.2220917192,22.4216765669,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.84583030173,0.0
3736,3736,20.8769380505,22.7733283887,20.1257467858,21.1818882278,23.4852284956,22.9168984267,23.5303400994,12.2,0.0,95241.1694427,23.2159643777,22.3897805682,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.81981819793,0.0
3737,3737,20.869633884,22.7569315088,20.1164003731,21.1631364019,23.4785966296,22.9171572166,23.5302314254,12.2,0.0,95241.1694427,23.2109240772,22.3683618219,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.79826813413,0.0
3738,3738,20.863421951,22.7436217577,20.1069360465,21.1480371471,23.4728376961,22.9160060177,23.5301778454,12.2,0.0,95241.1694427,23.2063607635,22.3528214847,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.77997789504,0.0
3739,3739,20.8577695604,22.7314873576,20.0974117882,21.1349652308,23.4678437054,22.9144838686,23.5301468027,12.2,0.0,95241.1694427,23.2022679813,22.3407359857,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.76441751632,0.0
3740,3740,20.8525640217,22.7203443661,20.088542707,21.1233668264,23.4635755951,22.9133814009,23.5301226148,12.2,0.0,95241.1694427,23.1987269053,22.3310018655,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.7510902114,0.0
3741,3741,20.8478055012,22.7103323452,20.0806301732,21.1130506841,23.4599932407,22.9128790187,23.5301055239,12.2,0.0,95241.1694427,23.195743671,22.3230750701,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.73962822671,0.0
3742,3742,20.843484537,22.7014388978,20.0735735187,21.1038751358,23.4570352831,22.9128227665,23.5300916227,12.2,0.0,95241.1694427,23.1932496216,22.3165902528,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.72969096763,0.0
3743,3743,20.8395670865,22.6935124926,20.0671515333,21.0956850584,23.4546164962,22.9130196187,23.5300788287,12.2,0.0,95241.1694427,23.1911539702,22.311244599,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.72099536938,0.0
3744,3744,20.8319001241,22.6667927555,20.0415426844,21.078749778,23.4346791846,22.9004131172,23.5048715812,12.0666666667,0.0,86999.6889532,23.1521892218,22.2922478911,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.37532801876,0.0
3745,3745,20.8169473119,22.6206260935,19.9998966737,21.0460249852,23.4011367894,22.8817515111,23.5006272869,11.9333333333,0.0,86999.6889532,23.1267189735,22.2565416645,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.33663524985,0.0
3746,3746,20.8034079385,22.5835079921,19.9670119819,21.0170226355,23.3739494253,22.867417003,23.4999650614,11.8,0.0,86999.6889532,23.1075861682,22.223875204,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.31848095697,0.0
3747,3747,20.7931581049,22.5597920332,19.9452973777,20.9959482509,23.3565584227,22.8582457209,23.4998733046,11.6666666667,0.0,86999.6889532,23.0950169489,22.1998378952,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.30261506612,0.0
3748,3748,20.7852699487,22.5446146078,19.9293210425,20.9806948386,23.3457143937,22.8514206483,23.4998580747,11.5333333333,0.0,86999.6889532,23.0865825126,22.1833519835,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.28896042308,0.0
3749,3749,20.7785178625,22.5329075723,19.9146558833,20.9684066112,23.3378137515,22.8448903686,23.4998601552,11.4,0.0,86999.6889532,23.0799084593,22.1717473113,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.27740721937,0.0
3750,3750,20.7722254904,22.5221604271,19.8997565493,20.9574385771,23.3309321713,22.8380742362,23.4998509388,11.2666666667,0.0,86999.6889532,23.0737984435,22.1629754173,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.26736909827,0.0
3751,3751,20.7661813443,22.5117585231,19.8846623199,20.9472072586,23.3244643622,22.8310823313,23.4998329864,11.1333333333,0.0,86999.6889532,23.0679330986,22.1558996938,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.25844535838,0.0
3752,3752,20.7603867228,22.5018288004,19.8697703029,20.9376203104,23.3183973372,22.8241744699,23.4998156806,11.0,0.0,86999.6889532,23.0623646092,22.1499827085,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.25057710652,0.0
3753,3753,20.7548703839,22.4925169128,19.8552400218,20.9286756919,23.3127796589,22.8174213626,23.4998020432,10.8666666667,0.0,86999.6889532,23.0571221743,22.1449443773,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.24349116701,0.0
3754,3754,20.749641508,22.4838414445,19.8410512195,20.9203450937,23.3076060261,22.8108054824,23.4997918898,10.7333333333,0.0,86999.6889532,23.0521990164,22.1406021016,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.2371356657,0.0
3755,3755,20.7446942308,22.4757515064,19.8271520316,20.9125767044,23.3028405047,22.8043214306,23.4997828392,10.6,0.0,86999.6889532,23.0475700079,22.1368188259,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.23144572238,0.0
3756,3756,20.7403190471,22.4688884677,19.8153750046,20.905680176,23.2994246237,22.800224639,23.6532875105,10.6,0.0,86999.6889532,23.077852004,22.1337959754,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.13445887973,0.0
3757,3757,20.7360716851,22.4619105255,19.8033988323,20.8990533891,23.2957611186,22.795204352,23.7039149948,10.6,0.0,86999.6889532,23.0906334889,22.1308765283,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.16240984318,0.0
3758,3758,20.7319822801,22.4549810655,19.7915104695,20.8927161294,23.2920216814,22.7898014682,23.7210823326,10.6,0.0,86999.6889532,23.089333615,22.1280455781,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.13863422098,0.0
3759,3759,20.7280809426,22.4482750686,19.7798984688,20.8866945399,23.2883902335,22.7844806406,23.726838125,10.6,0.0,86999.6889532,23.0872432213,22.1253224377,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.13637249321,0.0
3760,3760,20.7245497945,22.4423510897,19.7694571441,20.8812094606,23.2855537,22.7805752825,23.7287714188,10.6,0.0,86999.6889532,23.0849752,22.1229452212,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.13556929671,0.0
3761,3761,20.7212589951,22.4368317309,19.7593764616,20.8760860873,23.2830553109,22.7769427072,23.729399845,10.6,0.0,86999.6889532,23.0824008739,22.1207640456,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.13285797104,0.0
3762,3762,20.7181677772,22.4316043984,19.7494678388,20.8712641354,23.2807544288,22.7732900935,23.7296077731,10.6,0.0,86999.6889532,23.0799033211,22.1187293351,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.13085273694,0.0
3763,3763,20.7152621316,22.4266431523,19.7397406155,20.8667179278,23.2786142517,22.769641397,23.7296752097,10.6,0.0,86999.6889532,23.0774665054,22.116819655,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.12883868795,0.0
3764,3764,20.7125347637,22.4219434156,19.730229379,20.8624310439,23.2766276551,22.7660750717,23.7296948859,10.6,0.0,86999.6889532,23.0751304764,22.1150221147,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.12687241676,0.0
3765,3765,20.7099676775,22.4174682995,19.7303254545,20.8583744286,23.2747518,22.7625539695,23.7296977738,10.6,0.0,86999.6889532,23.0732437039,22.1133125614,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.12485743173,25.4954266735
3766,3766,20.7075621009,22.413231811,19.7296444652,20.8545472062,23.2730020428,22.7591304232,23.7296961306,10.6,0.0,86999.6889532,23.0714300634,22.1116921751,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.12301079814,19.3170416724
3767,3767,20.7052946485,22.4091798843,19.7316244197,20.8509145636,23.2713190438,22.7556967663,23.7296922249,10.6,0.0,86999.6889532,23.06974849,22.1101340396,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.12102764842,37.635533796
3768,3768,20.6960494172,22.3790715263,19.6935913016,20.8318617979,23.2481905234,22.7374170736,23.6939234848,10.6416666667,0.0,78758.2084636,23.0068912967,22.0888251651,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,5.79480022921,0.0
