,Unnamed: 0,z0,z1,z2,z3,z4,z5,z6,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp6,sp,m,rh
7425,7425,20.541476348,21.9034058976,19.6316537446,20.8880912221,22.3091680233,21.2061067848,23.5097494739,13.9,0.0,91333.2231936,22.5523162705,21.994923319,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,7.8096098237,0.0
7426,7426,20.5533107804,21.9222830733,19.6392858473,20.9054678209,22.3236974042,21.2147921395,23.5097930628,13.9,0.0,91333.2231936,22.56153028,22.0079260987,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,7.82286548215,0.0
7427,7427,20.5646374267,21.9397489747,19.6467569092,20.9216187974,22.3368120407,21.2226233668,23.5098151467,13.9,0.0,91333.2231936,22.569803299,22.0188791179,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,7.83442816695,0.0
7428,7428,20.5849316778,22.045739579,19.7311101371,20.961522154,22.4766668468,21.449152354,23.548681668,13.8083333333,0.0,122132.378032,22.7348581036,22.091014212,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.4376847136,0.0
7429,7429,20.6056999967,22.1691243332,19.8140984995,21.0076660963,22.6429167834,21.6808263727,23.5484711919,13.7166666667,0.0,122132.378032,22.8239698656,22.1850454732,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.42792598655,0.0
7430,7430,20.6237228341,22.2636983566,19.8641439958,21.0480477733,22.768721797,21.81172413,23.5507347544,13.625,0.0,122132.378032,22.8888104607,22.2655059573,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.4376847136,0.0
7431,7431,20.638443147,22.3218383662,19.8829621264,21.0791763589,22.8421149987,21.8505732076,23.5500943586,13.5333333333,0.0,122132.378032,22.9208382829,22.3207124985,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.43603168077,0.0
7432,7432,20.6511744407,22.3564247684,19.8868225701,21.1033216381,22.8803245553,21.8490774806,23.549770205,13.4416666667,0.0,122132.378032,22.9352858558,22.3551147123,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.4367748547,0.0
7433,7433,20.663130495,22.3806763694,19.8872865447,21.1235259575,22.9019082019,21.8432244585,23.5496034106,13.35,0.0,122132.378032,22.9430517369,22.3768319323,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.43697675395,0.0
7434,7434,20.6749439266,22.4017980864,19.8886892513,21.1417827849,22.9175840787,21.8439492172,23.5495356499,13.2583333333,0.0,122132.378032,22.9494467383,22.3919416253,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.43718227285,0.0
7435,7435,20.6867724389,22.4220631602,19.8910680912,21.1589727144,22.931277993,21.8489442944,23.5495204342,13.1666666667,0.0,122132.378032,22.9556136941,22.4036613657,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.43706062078,0.0
7436,7436,20.6985875512,22.4416605344,19.8935982082,21.175403496,22.9438089716,21.8542364873,23.5495285631,13.075,0.0,122132.378032,22.9614193774,22.4134192584,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.43730420864,0.0
7437,7437,20.7103041328,22.4603370214,19.895764344,21.1911556368,22.9551564321,21.8580795355,23.5495435522,12.9833333333,0.0,122132.378032,22.9665955316,22.4218231812,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.43734171005,0.0
7438,7438,20.721848324,22.4779898329,19.8974714591,21.2062639705,22.9653535014,21.8605747398,23.5495609463,12.8916666667,0.0,122132.378032,22.9711640406,22.4292088242,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.43724762857,0.0
7439,7439,20.7331908314,22.4947347545,19.8988907427,21.2207922324,22.9746472469,21.862450463,23.549579393,12.8,0.0,122132.378032,22.975332841,22.4358515253,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,8.43749319988,0.0
7440,7440,20.7475294199,22.5233934403,19.9088299477,21.2436346124,22.9921949387,21.8639314625,23.7014396934,12.8,0.0,127326.930717,23.0535971856,22.4524051167,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.4376847136,0.0
7441,7441,20.7623842158,22.5537483824,19.9173977837,21.2692826529,23.0098620968,21.8595426492,23.766584418,12.8,0.0,127326.930717,23.090277827,22.4719215009,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.42931070074,0.0
7442,7442,20.7779116747,22.5836112501,19.9301069868,21.2949608868,23.0289631377,21.8640795498,23.8013092883,12.8,0.0,127326.930717,23.1152174644,22.4905480626,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.43085118165,0.0
7443,7443,20.7938465284,22.6117865343,19.9464966295,21.3192697974,23.048986899,21.8779597721,23.8262502177,12.8,0.0,127326.930717,23.1374731214,22.5067179561,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.4376847136,0.0
7444,7444,20.8089690826,22.6356327313,19.9597129658,21.340883996,23.0659329051,21.8898024455,23.8325557715,12.8,0.0,127326.930717,23.1487713024,22.5194140376,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.43517740306,0.0
7445,7445,20.8232228244,22.6560632717,19.969666909,21.3602985756,23.0799328769,21.8978746094,23.8358780107,12.8,0.0,127326.930717,23.1573890551,22.5294797041,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.43716883933,0.0
7446,7446,20.8366947917,22.6740398988,19.977216422,21.3780648793,23.0915748279,21.9028460875,23.8376285658,12.8,0.0,127326.930717,23.1637882015,22.5377311499,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.43714263375,0.0
7447,7447,20.849586326,22.6904532821,19.9836500561,21.3946831495,23.1017489468,21.9065389339,23.838557197,12.8,0.0,127326.930717,23.1690716611,22.5448313052,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.43724784749,0.0
7448,7448,20.8620544008,22.7058484641,19.9897220632,21.4104728071,23.1110872156,21.9100721922,23.8390497543,12.8,0.0,127326.930717,23.1737754745,22.5511950225,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.43711560295,0.0
7449,7449,20.8742085497,22.7205932946,19.9957805834,21.4256401763,23.1199939726,21.9138766595,23.8393131608,12.8,0.0,127326.930717,23.1782531388,22.5570837539,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.43732367831,0.0
7450,7450,20.8860900658,22.7348250734,20.0018141203,21.4402870905,23.1286058582,21.9178296635,23.8394547079,12.8,0.0,127326.930717,23.1825437953,22.5626333653,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.4372439646,0.0
7451,7451,20.8977245112,22.7486191092,20.007807302,21.454487538,23.1369991972,21.9218298128,23.8395330037,12.8,0.0,127326.930717,23.1867289182,22.5679364692,19.84,19.84,19.84,19.84,19.84,19.84,19.84,19.84,8.43733986268,0.0
7452,7452,20.9062702311,22.7743916438,20.0324647372,21.4599196088,23.1856583018,22.0347232389,23.7071072928,12.8,0.0,129290.474961,23.1561047207,22.5771109098,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.43521484625,0.0
7453,7453,20.9134430847,22.8028805304,20.0608273732,21.4611956333,23.2459429794,22.1636667149,23.6453297886,12.8,0.0,129290.474961,23.1646082309,22.5874263632,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.4376847136,0.0
7454,7454,20.9188175159,22.8216807884,20.0720508383,21.460761446,23.2877029994,22.2321390855,23.6045141401,12.8,0.0,129290.474961,23.1682765914,22.5944330424,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.4293833558,0.0
7455,7455,20.9240755174,22.8335008875,20.0734013867,21.4618609522,23.3108931469,22.2511834575,23.5832010057,12.8,0.0,129290.474961,23.1694086328,22.5991796474,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.43751549768,0.0
7456,7456,20.9298360313,22.8423227189,20.0724767717,21.4651002262,23.3233042221,22.2510417871,23.5720411701,12.8,0.0,129290.474961,23.1688057496,22.6029574084,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.43736379336,0.0
7457,7457,20.9361630471,22.850799819,20.0730373141,21.4700323741,23.3318453933,22.2512297717,23.5661882548,12.8,0.0,129290.474961,23.1694186833,22.6066403005,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.43744906205,0.0
7458,7458,20.9428846497,22.8598005035,20.0754055129,21.4760280545,23.3398180769,22.2563745506,23.5631097228,12.8,0.0,129290.474961,23.1717524297,22.6105497129,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.43749681786,0.0
7459,7459,20.9498049741,22.8692149559,20.0786616511,21.4826188113,23.3479692619,22.2640654938,23.5614901571,12.8,0.0,129290.474961,23.1751547059,22.6146861801,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.43753236005,0.0
7460,7460,20.9567827618,22.8787049731,20.0820340884,21.4895267892,23.3560856353,22.2715847763,23.5606389871,12.8,0.0,129290.474961,23.1788927264,22.6189518277,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.43756004122,0.0
7461,7461,20.9637363359,22.8880394034,20.0852190356,21.4966000896,23.3638992478,22.2779389255,23.5601911101,12.8,0.0,129290.474961,23.1825768951,22.6232604269,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.43761231548,0.0
7462,7462,20.9706194608,22.8971194539,20.0881764715,21.5037469364,23.3713084257,22.2832905264,23.5599542459,12.8,0.0,129290.474961,23.1860913949,22.6275574031,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.43760322735,0.0
7463,7463,20.9774126415,22.9059431946,20.090970608,21.5109148186,23.378356371,22.2880955476,23.559844215,12.8,0.0,129290.474961,23.18947072,22.6318220433,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,8.4376847136,0.0
7464,7464,20.9916472749,22.9460750469,20.1757537359,21.5148981251,23.4631892856,22.5100359767,23.6011648286,12.8,0.0,119965.610911,23.2580949641,22.6380335955,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.22506888262,0.0
7465,7465,21.0059616482,22.9875458263,20.2644958899,21.5132191948,23.5627657491,22.7498571044,23.6211555294,12.8,0.0,119965.610911,23.3312788587,22.6409454334,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.14472059407,0.0
7466,7466,21.0171736017,23.0158845015,20.3172963744,21.5096369683,23.634226479,22.8912820253,23.6303745465,12.8,0.0,119965.610911,23.3796106744,22.6415365444,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.13134498297,0.0
7467,7467,21.0252641645,23.0313120354,20.3374893414,21.5067817309,23.6387521039,22.9401375143,23.6348623258,12.8,0.0,119965.610911,23.395210242,22.6414661914,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.31122460579,0.0
7468,7468,21.0309558719,23.0381949633,20.3400247856,21.504874815,23.6390593548,22.9425958929,23.6372272682,12.8,0.0,119965.610911,23.3915573604,22.6411027237,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.13387466627,0.0
7469,7469,21.0358710803,23.0429144936,20.3403919301,21.5044592033,23.6390290064,22.9400925704,23.6385104712,12.8,0.0,119965.610911,23.3935896022,22.6413986229,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.18837377973,0.0
7470,7470,21.0404959281,23.0474404894,20.3422352251,21.5050293183,23.6389890175,22.9442928426,23.6391234541,12.8,0.0,119965.610911,23.3943697313,22.6421768277,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.18392556483,0.0
7471,7471,21.0450379037,23.0522704959,20.3453084669,21.5062728998,23.6389561353,22.9534164655,23.6394133173,12.8,0.0,119965.610911,23.3957725717,22.6432964817,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.18425415504,0.0
7472,7472,21.0495331357,23.0572502295,20.348504498,21.5079970808,23.6389279593,22.9630542187,23.6395561608,12.8,0.0,119965.610911,23.3971871534,22.6446400103,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.1846178895,0.0
7473,7473,21.053984062,23.0622464327,20.3514210106,21.5101160488,23.6389040349,22.9712329298,23.6396319326,12.8,0.0,119965.610911,23.398460744,22.6461605003,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.18688296974,0.0
7474,7474,21.0584012391,23.0672159196,20.3540717007,21.5125746873,23.6388833183,22.9779847458,23.6396703067,12.8,0.0,119965.610911,23.3995667348,22.6478304564,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.18965382534,0.0
7475,7475,21.0628351801,23.0722280879,20.3566329424,21.5153575449,23.6388654836,22.984060855,23.6396887075,12.8,0.0,119965.610911,23.4006209657,22.6496547791,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,8.1934687352,0.0
7476,7476,21.0464452794,22.9998492074,20.2858125833,21.4726651338,23.6035343878,22.9443495865,23.7288539164,12.8,0.0,95241.1694427,23.3604117728,22.5929760689,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.8904162351,0.0
7477,7477,21.0217760624,22.9017097931,20.1997356623,21.4105133893,23.5558117299,22.9006633977,23.7652872777,12.8,0.0,95241.1694427,23.3360976437,22.5133984518,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.83180904233,0.0
7478,7478,21.0009171584,22.8251387989,20.1420868161,21.3562106743,23.5188167307,22.8799745013,23.7800428882,12.8,0.0,95241.1694427,23.3145578332,22.4447791639,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.79428295318,0.0
7479,7479,20.9861572549,22.7775221492,20.1106214799,21.3169730628,23.4944437371,22.8731878022,23.7858683594,12.8,0.0,95241.1694427,23.2991593044,22.3960294813,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.75761475631,0.0
7480,7480,20.9760600568,22.750069247,20.0931451731,21.2901035328,23.4792398859,22.8712944217,23.7881792268,12.8,0.0,95241.1694427,23.2894008376,22.3638874509,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.73478203111,0.0
7481,7481,20.9684570434,22.7321856662,20.0798166528,21.2705773371,23.4687842777,22.8689970818,23.7890991239,12.8,0.0,95241.1694427,23.2818766378,22.342178006,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.71440181668,0.0
7482,7482,20.9619970931,22.7178471694,20.0669987801,21.2549048836,23.4605273707,22.8655814742,23.7894668203,12.8,0.0,95241.1694427,23.2754031387,22.3263958331,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.69758776573,0.0
7483,7483,20.9561271468,22.7048877578,20.0544956218,21.2414168296,23.4534894628,22.8619622382,23.7896098453,12.8,0.0,95241.1694427,23.2696200176,22.3141337906,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.68321705921,0.0
7484,7484,20.9507115827,22.6929771706,20.0428990679,21.2294947899,23.4474461617,22.8589013735,23.7896628885,12.8,0.0,95241.1694427,23.264561508,22.3042722353,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.67091505529,0.0
7485,7485,20.9457395046,22.6822060847,20.0324789751,21.2189034156,23.4423560388,22.8565888488,23.7896816633,12.8,0.0,95241.1694427,23.2602414638,22.296252291,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.66032084896,0.0
7486,7486,20.9412023671,22.6725692439,20.0231401103,21.2094826091,23.4381486608,22.8548875537,23.7896880317,12.8,0.0,95241.1694427,23.2565926215,22.2897007297,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.65114298032,0.0
7487,7487,20.9370734031,22.6639395193,20.0146699564,21.2010746856,23.4347119058,22.8536179004,23.7896898625,12.8,0.0,95241.1694427,23.2535137067,22.2843133923,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.64314542884,0.0
7488,7488,20.9294932413,22.637262972,19.9893706962,21.1843721886,23.4149118534,22.841280763,23.8666516456,12.8,0.0,86999.6889532,23.2284065153,22.2655188188,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.25596257231,0.0
7489,7489,20.9145119058,22.5904050942,19.9475794691,21.1517371469,23.3808900339,22.8227869131,23.8778901712,12.8,0.0,86999.6889532,23.2060145986,22.230011159,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.22879970446,0.0
7490,7490,20.9010577662,22.5526916308,19.9160404948,21.1228276143,23.3536970608,22.8102843489,23.8794938572,12.8,0.0,86999.6889532,23.1867623632,22.1978739793,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.2118685535,0.0
7491,7491,20.8910090175,22.5285995766,19.8970355198,21.1018794264,23.3368196437,22.8041779866,23.8796190973,12.8,0.0,86999.6889532,23.1745745689,22.1740187237,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.20031246885,0.0
7492,7492,20.8834241768,22.5132766231,19.8846718405,21.086841546,23.3268978441,22.8010027553,23.8796584604,12.8,0.0,86999.6889532,23.1667496795,22.1574048095,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.18881889127,0.0
7493,7493,20.877060232,22.5016050117,19.881264953,21.074885089,23.3201969828,22.7983103219,23.8796744669,12.8,0.0,86999.6889532,23.1612223574,22.1455602672,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.17886707647,19.3172730238
7494,7494,20.8712116837,22.4909852955,19.881276919,21.064339381,23.3146587937,22.7953444337,23.8796804221,12.8,0.0,86999.6889532,23.1565248137,22.1365573721,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.17003718092,25.4955313874
7495,7495,20.8656563818,22.4807790447,19.8810769662,21.0545982978,23.3096357546,22.7923059147,23.8796815525,12.8,0.0,86999.6889532,23.1521975631,22.1293116017,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.16226282536,31.5977231012
7496,7496,20.8603866872,22.4711039079,19.8800422012,21.0455459789,23.3050916579,22.7895239354,23.879680942,12.8,0.0,86999.6889532,23.1482321383,22.1232845618,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.15536938421,37.6353830212
7497,7497,20.855432273,22.4621261068,19.881014411,21.03717389,23.3010863604,22.7871308653,23.879680203,12.8,0.0,86999.6889532,23.1447825894,22.1181880648,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.14921656563,49.5471269767
7498,7498,20.8508008863,22.4538734943,19.8805580333,21.029448863,23.2976125551,22.7850949295,23.8796797863,12.8,0.0,86999.6889532,23.1416916615,22.1138271266,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.14369079235,49.5470806932
7499,7499,20.8464790173,22.4462818249,19.8816683258,21.0223087716,23.2946071788,22.7833378935,23.879679629,12.8,0.0,86999.6889532,23.1390249216,22.1100476967,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,6.1386993192,61.2738247973
7500,7500,20.8391484388,22.4265956658,19.870544997,21.0082191384,23.2818218433,22.7755731115,23.8727795186,12.8916666667,0.0,82878.9487084,23.1073739796,22.0970279389,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.96930802675,61.2885933054
7501,7501,20.8309920164,22.40365765,19.8707807571,20.9916651208,23.2665007903,22.7690834711,23.8706612086,12.9833333333,0.0,82878.9487084,23.0949605559,22.0802012067,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.9523406761,101.180209959
7502,7502,20.8237236668,22.3845306906,19.8698724559,20.9768351829,23.2541783222,22.7660204334,23.8699934494,13.075,0.0,82878.9487084,23.0860615355,22.0648909371,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.94355982329,84.274585386
7503,7503,20.8178095064,22.3707562312,19.8703811176,20.96500099,23.2462073404,22.7658756005,23.86978054,13.1666666667,0.0,82878.9487084,23.0802788192,22.0530557312,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.93559566875,95.5760431097
7504,7504,20.8129551846,22.360749963,19.8706178126,20.9556032682,23.2414048777,22.7670522752,23.8697109516,13.2583333333,0.0,82878.9487084,23.0765849661,22.0443437025,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.92850435866,95.5765722707
7505,7505,20.8087715679,22.352706049,19.8698081624,20.9477517598,23.2383464849,22.768640424,23.8696885806,13.35,0.0,82878.9487084,23.0740129475,22.0377733409,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.92236473359,95.5756884121
7506,7506,20.8049892204,22.3455335257,19.8702913128,20.9408070138,23.2360880567,22.7702828702,23.8696808892,13.4416666667,0.0,82878.9487084,23.0720197787,22.0325038898,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.91672982107,101.185304785
7507,7507,20.8015231292,22.3389359066,19.8710526453,20.9345076903,23.2343425085,22.7722030694,23.8696784225,13.5333333333,0.0,82878.9487084,23.0704816586,22.0280778334,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.91191289163,101.183673678
7508,7508,20.7983261622,22.3328212685,19.8691855352,20.9287192788,23.2329768855,22.774411808,23.8696762947,13.625,0.0,82878.9487084,23.069131422,22.0242245357,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.90736105836,95.5764264574
7509,7509,20.7953850316,22.3271928244,19.8706889235,20.9233830666,23.2319778971,22.7769547178,23.8696750457,13.7166666667,0.0,82878.9487084,23.0682508977,22.0208035181,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.90330217812,106.764912519
7510,7510,20.7926891423,22.3220343378,19.8694955123,20.9184567233,23.2313272051,22.7798169299,23.8696738994,13.8083333333,0.0,82878.9487084,23.0675528807,22.0177246146,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.8995813928,95.5758500843
7511,7511,20.7902199231,22.3172915064,19.8712072285,20.9138938214,23.2309693862,22.782918094,23.8696727354,13.9,0.0,82878.9487084,23.067216979,22.0149128486,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,5.89611013086,106.765024217
7512,7512,20.7863523534,22.3037605434,20.3530460333,20.9053330246,23.2215124517,22.7782009111,24.2722018131,13.9,0.0,78758.2084636,23.1122967575,22.0051098786,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.57399951185,519.668149324
7513,7513,20.7802199445,22.2840379975,20.3817030419,20.8917886638,23.2079670015,22.7728610377,24.3066783941,13.9,0.0,78758.2084636,23.1275010251,21.9898435037,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.65172331228,0.0
7514,7514,20.7737809418,22.2657597057,20.3177719599,20.87782985,23.1961855983,22.7701150769,24.3089237146,13.9,0.0,78758.2084636,23.1022844879,21.9745422566,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.57996671837,498.222604956
7515,7515,20.7684221998,22.2526864113,20.3115968253,20.8663602203,23.1885831668,22.7704014692,24.3094714423,13.9,0.0,78758.2084636,23.0992355092,21.9622761186,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.58834596817,550.220591931
7516,7516,20.7642480994,22.2440422994,20.3114890102,20.8575547971,23.1842321699,22.7718619078,24.3095980946,13.9,0.0,78758.2084636,23.0961615777,21.953225761,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.58590519144,453.711622667
7517,7517,20.7608892107,22.237887382,20.3106534209,20.8505738714,23.1816184549,22.7732890225,24.3096249737,13.9,0.0,78758.2084636,23.0938782697,21.9464853735,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.58256139558,462.689196583
7518,7518,20.7580002348,22.2328327732,20.3096190891,20.8446370611,23.1797556881,22.774438088,24.3096299577,13.9,0.0,78758.2084636,23.0920482629,21.9411571253,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.57946872347,462.689065447
7519,7519,20.7553939666,22.2282763715,20.309526339,20.8393091273,23.178239364,22.7754911623,24.3096305374,13.9,0.0,78758.2084636,23.0905062653,21.936671708,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.57659997139,462.688948315
7520,7520,20.7530009063,22.2240709072,20.3104922701,20.8344116168,23.176972946,22.7766290564,24.3096301468,13.9,0.0,78758.2084636,23.0892229749,21.9327336693,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.57392961092,462.688844834
7521,7521,20.7508022388,22.2202101327,20.3120519396,20.8298798842,23.1759476615,22.7779079335,24.3096294494,13.9,0.0,78758.2084636,23.0881759111,21.9291947484,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.57143335897,462.688754328
7522,7522,20.7487901722,22.2166870834,20.3103440479,20.8256791187,23.1751512122,22.7793043552,24.3096286734,13.9,0.0,78758.2084636,23.0871779342,21.9259672742,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.56908991736,453.711601831
7523,7523,20.7469550961,22.2134705626,20.311328683,20.8217766933,23.1745556741,22.780780865,24.3096279337,13.9,0.0,78758.2084636,23.0864666284,21.9229875334,20.31,20.31,20.31,20.31,20.31,20.31,20.31,20.31,5.56688093859,462.688605889
7524,7524,20.744790107,22.2094134387,20.1847968,20.8175525508,23.1726684819,22.7791608159,24.2056262287,13.85,0.0,78758.2084636,23.0691128804,21.9197587892,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,5.61318246105,128.882552517
7525,7525,20.7431789362,22.2071278589,20.1713820275,20.8141272292,23.1727220394,22.7812835845,24.1787287619,13.8,0.0,78758.2084636,23.0581945164,21.9174439885,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,5.58671374862,480.307011137
7526,7526,20.7413535143,22.2042831556,20.1691960078,20.8105041986,23.1719041337,22.7810578493,24.1719280771,13.75,0.0,78758.2084636,23.0575910125,21.9150314902,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,5.5940153075,323.343992493
7527,7527,20.7394752199,22.2012497642,20.1712899724,20.8068677996,23.1707100817,22.7798605338,24.1702156368,13.7,0.0,78758.2084636,23.0556693134,21.9126291857,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,5.5907150429,361.510763593
7528,7528,20.7376762876,22.1983445544,20.1721463546,20.8033692431,23.1695662294,22.7787930248,24.1697853013,13.65,0.0,78758.2084636,23.0540875262,21.9103365483,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,5.58787711883,361.498695928
7529,7529,20.7359534936,22.1955278796,20.1703212623,20.7999938961,23.1684443877,22.7777824246,24.1696760396,13.6,0.0,78758.2084636,23.052498686,21.9081181616,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,5.58515745306,361.507263396
7530,7530,20.7343024219,22.1927841645,20.1703474733,20.7967305017,23.1673301838,22.7767289118,24.1696487517,13.55,0.0,78758.2084636,23.051074994,21.9059565606,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,5.58277067083,370.937458916
7531,7531,20.7327303226,22.1901424272,20.1705106411,20.7935850205,23.1662590381,22.7756610408,24.1696421488,13.5,0.0,78758.2084636,23.0497291534,21.9038577682,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,5.58059325046,370.934197105
7532,7532,20.7312208864,22.1875658504,20.1692857416,20.7905344476,23.1651855628,22.7744737713,24.1696403565,13.45,0.0,78758.2084636,23.0483042365,21.9018004262,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,5.5784116508,370.938733814
7533,7533,20.7297833484,22.1850896025,20.1702419616,20.787588617,23.1641554448,22.7732763349,24.169640463,13.4,0.0,78758.2084636,23.047047759,21.8997963036,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,5.57645415194,380.315524169
