,z0,z1,z2,z3,z4,z5,z6,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp6,sp,m,rh
8722,20.8961994263,22.2748594886,19.8301890979,21.1126584734,22.8400178271,21.4909882777,23.8295251477,0.0,0.0,89166.4560734,22.8211517761,22.1163383685,19.83,19.83,19.83,19.83,19.83,19.83,19.83,19.83,6.85570922678,674.44063511
8723,20.9017557251,22.2806169971,19.8315001113,21.1210135618,22.8431713998,21.4923263724,23.8295385045,0.0,0.0,89166.4560734,22.8239637796,22.1190424568,19.83,19.83,19.83,19.83,19.83,19.83,19.83,19.83,6.86161575999,674.438959863
8724,20.9089516478,22.2346669008,19.5294391929,21.1369464053,22.7211456582,21.1812814814,23.4919643438,0.0,0.0,75933.6457746,22.6672002056,22.0958526394,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.40956813962,0.0
8725,20.9229205094,22.1720947071,19.3949410812,21.167169453,22.5404854353,20.7752480143,23.4132375104,0.0,0.0,75933.6457746,22.5107424947,22.0600011996,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.43904481095,658.422525878
8726,20.9342545142,22.1319802456,19.3897484264,21.1926647256,22.4132487092,20.5423619665,23.395076203,0.0,0.0,75933.6457746,22.4258144073,22.032549348,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.46255665826,541.375901023
8727,20.9404539776,22.1129413965,19.389411891,21.2087300867,22.3474849968,20.4662245013,23.3919204249,0.0,18.3333333333,75933.6457746,22.3878715903,22.0159180044,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.45682281029,453.755924476
8728,20.9432912918,22.1058260999,19.3921866742,21.2183641669,22.321516345,20.4668025464,23.3905209076,0.0,20.1666666667,75933.6457746,22.3791274222,22.0075347612,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.47141022,480.353883788
8729,20.9441655273,22.1017727213,19.3895379357,21.2243806319,22.3097301631,20.4734610665,23.3898491562,0.0,22.0,75933.6457746,22.3753850679,22.0034651228,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.47469013362,471.537567721
8730,20.943988954,22.0973729306,19.392215943,21.2285586748,22.3004071531,20.4672938566,23.3895736964,0.0,26.5,75933.6457746,22.3716307097,22.0013903563,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.48038297013,489.266994832
8731,20.9431390815,22.0922597554,19.3920681846,21.2316147925,22.2911178165,20.4544259707,23.3894788168,0.0,31.0,75933.6457746,22.3668101085,22.0002733855,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.48473531133,471.532146334
8732,20.9417621406,22.0869625375,19.3917657285,21.2337879808,22.2816656524,20.4399203052,23.3894606623,0.0,35.5,75637.8347464,22.3616509778,21.99974526,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.48853952198,471.532618133
8733,20.9399412152,22.0818734066,19.3902373043,21.2351927183,22.2730666651,20.4280767109,23.3894719321,0.0,40.0,75637.8347464,22.3570660659,21.9996621049,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.49189155871,462.598639831
8734,20.9377331619,22.0770499413,19.389400656,21.23590992,22.2656251734,20.4189914083,23.3894918215,0.0,44.5,75637.8347464,22.3532079574,21.9998999543,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.49452318379,462.603144456
8735,20.9352163269,22.0724652159,19.3902103231,21.2360638495,22.2583540213,20.4087500862,23.3895176749,0.0,49.0,75342.0237181,22.34932412,22.00037626,19.39,19.39,19.39,19.39,19.39,19.39,19.39,19.39,7.49715493157,462.597658641
8736,20.9282415259,22.0469075186,19.7306201514,21.2220750381,22.2366853078,20.3936464166,23.67207876,0.0,53.5,67218.8676399,22.3676575004,21.982392046,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.95690955435,1606.83843508
8737,20.9177812605,22.0110008518,19.7397543393,21.2015368635,22.2054351276,20.3743913504,23.7262548693,0.0,58.0,67218.8676399,22.3748822397,21.9557524576,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.98330093267,398.938812253
8738,20.9077206681,21.9800670054,19.7404003619,21.1831750277,22.1776158507,20.3573665054,23.7341209484,0.0,62.5,67125.5090898,22.3533251702,21.9316724639,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.93732307047,901.612210345
8739,20.8997626074,21.9589883244,19.7415223812,21.1699146998,22.1581630926,20.346190473,23.7373673534,0.0,67.0,67125.5090898,22.3433376281,21.9143273911,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.93480161723,783.72137803
8740,20.893689226,21.9453923473,19.741996822,21.1608311609,22.1448969068,20.3403509355,23.7386836562,0.0,71.5,66982.2188173,22.3361937339,21.9029577928,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.93182250101,768.487332455
8741,20.8887444342,21.9356926942,19.7402613251,21.1541875086,22.1353199312,20.3379966772,23.7392209541,0.0,76.0,66982.2188173,22.3308286067,21.8954769389,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.9285238213,753.107456203
8742,20.8843224766,21.9275726753,19.7401042592,21.1487337392,22.1281274179,20.3385917134,23.7394462637,0.0,82.0,66982.2188173,22.3270018932,21.8901880725,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.92575237667,745.376689108
8743,20.8801323128,21.9201405769,19.7403349734,21.1438793477,22.1226794292,20.3418101979,23.7395460688,0.0,88.0,66982.2188173,22.3243929928,21.8861370965,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.92354154064,729.822740271
8744,20.8760897778,21.91323325,19.7398846955,21.1394230132,22.1185931499,20.3471791436,23.739592654,0.0,94.0,66982.2188173,22.3227219499,21.8828748198,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.92173726317,714.145695053
8745,20.8721890272,21.9068654823,19.7419323762,21.135303253,22.1156649104,20.3545467666,23.7396155357,0.0,100.0,66982.2188173,22.3219790369,21.8801829714,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.92021679166,706.26212712
8746,20.868451499,21.9010563652,19.7413145079,21.1315015408,22.1136655186,20.3634122902,23.7396290044,0.0,106.0,66982.2188173,22.3218353253,21.8779411037,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.91905985137,682.414967949
8747,20.8648823116,21.895756455,19.7420999052,21.1279859642,22.1110922654,20.3678003274,23.7396383531,0.0,112.0,66982.2188173,22.3209493532,21.8760507925,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,6.91813063336,690.392841926
8748,20.8615607196,21.8407934172,19.7041003711,21.1248007682,22.0082187069,20.1464967802,23.7163167282,0.05,118.0,52666.0249584,22.2367778145,21.8452135201,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.92263949919,706.276250952
8749,20.8584968791,21.7738415538,19.7014857536,21.121962574,21.8790777401,19.8990526162,23.706539355,0.1,124.0,52666.0249584,22.1417054022,21.8039499913,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.91893465256,806.35092746
8750,20.8554842406,21.7234894148,19.7007159072,21.1192605274,21.7814449695,19.7524327285,23.7024069875,0.15,130.0,52666.0249584,22.0776153608,21.768766112,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.92120195086,737.620877389
8751,20.8523779323,21.6937101105,19.7019107739,21.116567755,21.7248039656,19.7059992859,23.7006751212,0.2,136.0,52666.0249584,22.045599629,21.7444369658,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.92111065343,774.961675307
8752,20.8490569434,21.6768212462,19.7003874308,21.1137655926,21.6953342214,19.7000172204,23.699972237,0.25,142.0,52666.0249584,22.0311878463,21.7288740179,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.92047965881,714.135396793
8753,20.8454818005,21.6652539354,19.7006941465,21.110807646,21.6785453643,19.700707749,23.6997071709,0.3,148.0,52666.0249584,22.0234860718,21.7186188626,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.91990191483,706.246634636
8754,20.8416840657,21.65518097,19.7009698103,21.1077066498,21.666288942,19.7010368729,23.6996189923,0.35,152.25,52666.0249584,22.0177513461,21.7111998332,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.91922164566,709.449464436
8755,20.8377442423,21.6456026706,19.6992986998,21.1045252935,21.6558026847,19.7005998143,23.6996003153,0.4,156.5,52666.0249584,22.0127006466,21.7053490608,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.91880059854,693.450579972
8756,20.8337419192,21.6365765904,19.7019711552,21.1013246435,21.6466818517,19.700924208,23.6996063687,0.45,160.75,52666.0249584,22.0085278173,21.7005057216,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.91842726858,693.446364799
8757,20.829733855,21.62823173,19.7018946589,21.0981423553,21.63895062,19.7005016126,23.6996196248,0.5,165.0,52666.0249584,22.0047522639,21.6963951697,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.91797463233,650.153151618
8758,20.8257715814,21.6205821058,19.7019048653,21.0950176953,21.6325281927,19.7015578848,23.6996356592,0.55,169.25,52666.0249584,22.0017991066,21.6928528931,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.91767339965,642.009305554
8759,20.821913209,21.6136073185,19.7013664043,21.0920061513,21.6272758184,19.7052307289,23.6996537648,0.6,173.5,52666.0249584,21.9997989137,21.6897763584,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,6.91775735427,625.603794102
8760,20.8078697866,21.5686341691,19.7290041833,21.0662620552,21.5917481504,19.7262367359,23.7190401469,0.641666666667,177.75,40570.0341495,21.8470081383,21.6575931153,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.37653965983,1056.39077082
8761,20.7899744013,21.5121700961,19.7299405058,21.0310681841,21.5469218602,19.730276956,23.7260313783,0.683333333333,182.0,40570.0341495,21.8169638569,21.613495924,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.34472851606,797.865018222
8762,20.7739203939,21.4667105808,19.7293354079,20.9997403669,21.5105560723,19.7294668328,23.7285193056,0.725,186.25,40570.0341495,21.7926407613,21.5742868686,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.32532418287,863.317663838
8763,20.7611910861,21.4362805885,19.72920478,20.9762439238,21.486076088,19.7308782084,23.7293797174,0.766666666667,190.5,40570.0341495,21.775736691,21.5460979903,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.3108363295,847.575291403
8764,20.7509631396,21.4157692619,19.7301238196,20.9590088867,21.4698516136,19.7312833041,23.7296658745,0.808333333333,194.75,40570.0341495,21.7635775623,21.5272980569,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.29889707729,805.780746399
8765,20.7420937111,21.3997802874,19.7291312722,20.945419335,21.4578929263,19.7290386826,23.7297612657,0.85,199.0,40570.0341495,21.753724366,21.5142807582,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.28904466198,755.273860412
8766,20.7338586611,21.3854414301,19.7307406887,20.9336843212,21.447745428,19.7306465216,23.7297953057,0.891666666667,202.0,40570.0341495,21.7458706985,21.5043035489,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.28053411901,772.657066035
8767,20.7259765777,21.3719192275,19.7307020091,20.9229916288,21.4385165616,19.7290852289,23.7298104974,0.933333333333,205.0,40570.0341495,21.7383229461,21.4959451908,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.27325137343,703.705385328
8768,20.7184018632,21.3592228386,19.7300524627,20.9130839444,21.4301028338,19.7305881225,23.729819668,0.975,208.0,40570.0341495,21.7319711845,21.4886296165,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.26707451379,713.52042224
8769,20.7111250848,21.3473806992,19.7299969465,20.9038535059,21.4224717667,19.7309584023,23.7298245315,1.01666666667,211.0,40570.0341495,21.7260633334,21.4820942959,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.26150227243,669.217855414
8770,20.7041686906,21.3364192882,19.7309759976,20.8952632559,21.4156659463,19.7304474741,23.7298301348,1.05833333333,214.0,40570.0341495,21.7208144202,21.4762169796,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.25695579577,641.994971521
8771,20.6975130061,21.3262020358,19.7296082587,20.8872329599,21.4095463007,19.7322792133,23.7298331871,1.1,217.0,40570.0341495,21.7162527214,21.4708627762,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,6.25264657989,625.613105036
8772,20.6951492568,21.3222384235,20.1944725516,20.8844930534,21.4074499031,20.2450306048,24.1408711724,1.15,220.0,40570.0341495,21.8543654824,21.4690700036,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.06014927054,2158.00370247
8773,20.6901619587,21.3138424055,20.2003628131,20.8786706358,21.4025143628,20.2993472025,24.1924284546,1.2,223.0,40570.0341495,21.9050156165,21.465063618,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.14400421915,417.455740361
8774,20.6834243326,21.3034465564,20.1999674858,20.8708383377,21.3969638167,20.2131820944,24.1974800459,1.25,226.0,40570.0341495,21.8668255635,21.4596961741,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.08294674664,2143.25367599
8775,20.6767438091,21.2941099855,20.2005186453,20.8631414838,21.3926122673,20.2024762889,24.1991188881,1.3,229.0,40570.0341495,21.8673039097,21.4544203649,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.09412217593,2306.3599357
8776,20.6707676133,21.2863626573,20.200576173,20.8563151998,21.3892912582,20.2025910036,24.1996365594,1.35,232.0,40570.0341495,21.8660383681,21.4496513977,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.09570012085,1894.50309413
8777,20.6655437883,21.27997879,20.1987651758,20.8504057939,21.3868052472,20.200228224,24.1998020476,1.4,235.0,40570.0341495,21.8642881309,21.4454289556,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.09621759476,1846.0014181
8778,20.6608517699,21.2744493503,20.2018935108,20.8451476163,21.3845896156,20.2005597664,24.1998562913,1.45,235.916666667,40570.0341495,21.8631625891,21.4415846645,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.09638413367,1846.00201685
8779,20.6564964316,21.2694244603,20.2006565716,20.8403069451,21.3823297182,20.1992749743,24.1998765602,1.5,236.833333333,40570.0341495,21.8615764152,21.4379663455,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.09647478599,1762.50030454
8780,20.6523728522,21.2647368257,20.2016447466,20.8357557767,21.379984803,20.200967821,24.1998859334,1.55,237.75,40570.0341495,21.8604708575,21.4344877889,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.09645958266,1762.50089369
8781,20.6484424677,21.2603276027,20.2001193803,20.8314440225,21.3776298734,20.2000378554,24.1998917926,1.6,238.666666667,40570.0341495,21.8588486263,21.4311158895,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.09639508151,1685.32044344
8782,20.6446929405,21.2561708144,20.1990255243,20.8273528158,21.3753360977,20.2011392755,24.1998964046,1.65,239.583333333,40570.0341495,21.8575846502,21.4278396644,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.09629287622,1677.96617175
8783,20.641114204,21.2522365671,20.2000691373,20.8234665237,21.373132098,20.1991653283,24.1999003943,1.7,240.5,40570.0341495,21.8559713467,21.4246506714,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.096145021,1614.67001121
8784,20.6377195165,21.2487692733,20.3908803385,20.8198300736,21.3712822927,20.3860792072,24.3437100412,1.7,241.416666667,40570.0341495,21.8971921367,21.4217123402,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.01758533019,3600.81648213
8785,20.634020767,21.2445084522,20.4099986184,20.8158305917,21.3682446222,20.4067278373,24.3886634653,1.7,242.333333333,40570.0341495,21.9232132995,21.4184626849,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.04813920117,1562.60114156
8786,20.6305001937,21.2408208573,20.4097777129,20.8120709687,21.3656876041,20.4094861056,24.4031225714,1.7,243.25,40570.0341495,21.9197768648,21.4154699168,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.03339749334,2424.99848542
8787,20.6270497004,21.2373403644,20.4118982934,20.8084005516,21.363177658,20.4116253806,24.4077104473,1.7,244.166666667,40570.0341495,21.9202456912,21.4125537352,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.03421486901,2258.38337173
8788,20.6236881039,21.2340818438,20.4106315626,20.8048352489,21.3607610251,20.412087777,24.4091703805,1.7,245.083333333,40570.0341495,21.9197907043,21.409704078,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.03553726792,2179.30325445
8789,20.6204151561,21.2310081693,20.4115006798,20.8013710863,21.35843216,20.4115720751,24.4096337421,1.7,246.0,40570.0341495,21.9188429465,21.4069050234,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.03630596675,2153.50609265
8790,20.6172288654,21.2280796607,20.410328146,20.7980042116,21.3557939619,20.4090549784,24.4097803177,1.7,244.083333333,40570.0341495,21.9171983701,21.4041494523,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.03689054649,2113.53912263
8791,20.614123677,21.2252518799,20.4097086241,20.7947279455,21.3526201443,20.4104941554,24.4098261683,1.7,242.166666667,40570.0341495,21.9158452576,21.4014330923,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.03732520497,2139.45600341
8792,20.6110905226,21.2224779724,20.4108653435,20.7915326518,21.3489478927,20.4103541939,24.4098401003,1.7,240.25,40570.0341495,21.9140199763,21.3987520376,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.03764177541,2113.5362985
8793,20.6081219739,21.2197241783,20.4105620076,20.7884116101,21.3449197701,20.4089635733,24.4098441505,1.7,238.333333333,40570.0341495,21.9117374734,21.3961069151,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.03789172727,2106.47172915
8794,20.6052066465,21.2169541401,20.4099451185,20.7853531191,21.3406423446,20.4105571221,24.4098449731,1.7,236.416666667,40570.0341495,21.9097420221,21.3934932493,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.03804043785,2132.39354417
8795,20.602337569,21.2141507822,20.4098617556,20.7823506802,21.3361856658,20.4092060664,24.4098450259,1.7,234.5,40570.0341495,21.9072067815,21.3909109091,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.03815082028,2106.46994674
8796,20.5995128038,21.2112878692,20.3384586436,20.7793990476,21.3316356851,20.3409082711,24.3556944789,1.74166666667,232.583333333,40570.0341495,21.8896236602,21.3883376799,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.06763947097,1394.48600359
8797,20.5967933247,21.2085152572,20.3305632179,20.7765749547,21.3272337728,20.3316333741,24.3381591573,1.78333333333,230.666666667,40570.0341495,21.8762174214,21.3858505495,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.05572059111,2113.42498765
8798,20.5940607708,21.2054988723,20.3308672792,20.7737297596,21.3225878497,20.3311342979,24.3325304091,1.825,228.75,40570.0341495,21.8745245399,21.383313324,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.06128690581,1815.13659302
8799,20.5913901938,21.2024654676,20.3317288666,20.7709614073,21.3179771814,20.3295376393,24.3307299234,1.86666666667,226.833333333,40570.0341495,21.8713089756,21.3808294688,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.06101298908,1856.66991834
8800,20.5887765983,21.1993882849,20.3310796609,20.7682627727,21.3133809901,20.3288821653,24.3301586499,1.90833333333,224.916666667,40570.0341495,21.8683132361,21.3784012494,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.06028050885,1883.53782709
8801,20.5862058546,21.1962471626,20.3295172618,20.765616588,21.3087694333,20.3310789871,24.3299820008,1.95,223.0,40570.0341495,21.8659080544,21.3760135521,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.05977714046,1910.23570404
8802,20.583658572,21.1930249251,20.329504623,20.7629998622,21.3038338269,20.3312548834,24.3299292947,1.99166666667,219.083333333,40570.0341495,21.8631305636,21.3736423218,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.05929135317,1917.53681481
8803,20.5811282195,21.1897318326,20.3313166368,20.7604059371,21.2984399483,20.3307639324,24.3299151,2.03333333333,215.166666667,40570.0341495,21.8601355745,21.3712822475,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.05887640159,1951.36800408
8804,20.5786091474,21.1863667154,20.3313143317,20.7578294679,21.292632746,20.3308205704,24.3299127156,2.075,211.25,40570.0341495,21.856950067,21.3689325026,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.05846349868,1977.80108134
8805,20.5760947686,21.1829188609,20.3308783454,20.7552641277,21.2865138751,20.3314161271,24.3299141159,2.11666666667,207.333333333,40570.0341495,21.85367626,21.3665928236,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.0580519872,2011.34934637
8806,20.5735837835,21.1793911475,20.3311377102,20.7527102454,21.2801827406,20.3287970823,24.3299168581,2.15833333333,203.416666667,40570.0341495,21.8498459704,21.3642690017,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.05768888941,2018.55974912
8807,20.5710698732,21.1757728786,20.3294012302,20.7501614458,21.2736830695,20.3288530553,24.3299196433,2.2,199.5,40570.0341495,21.8462521737,21.3619592604,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,6.05729838552,2070.78085946
8808,20.7540220945,21.1742198337,20.7469615941,20.7615947233,21.2708502896,20.7544944686,24.710641262,2.25,195.583333333,40570.0341495,21.957092651,21.3610064788,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.90359526684,4321.70195529
8809,20.8086169928,21.1706502583,20.7594178895,20.7634361019,21.2646632784,20.7637552374,24.7544261306,2.3,191.666666667,40570.0341495,22.0028720688,21.3588094215,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.98101144336,1674.69165865
8810,20.761074761,21.1664555286,20.7619989199,20.7601169868,21.257014812,20.7615952753,24.758245352,2.35,187.75,40570.0341495,21.9744863258,21.3559595576,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.92814359227,4093.54957093
8811,20.759746157,21.1630492929,20.7601874905,20.7601060631,21.250143867,20.7624320655,24.7594124866,2.4,183.833333333,40570.0341495,21.9771420686,21.353267247,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.94066665018,3834.38565942
8812,20.7600512567,21.1601255133,20.7605791295,20.7599482831,21.2439228277,20.7595542948,24.7597659607,2.45,179.916666667,40570.0341495,21.9749162562,21.3507486838,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.94349474129,3655.41299128
8813,20.7600610683,21.1574952114,20.7604323297,20.7600946493,21.2381566502,20.7604388343,24.75987771,2.5,176.0,40570.0341495,21.9730206831,21.3483859152,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.94541563962,3715.48039799
8814,20.7600347158,21.1549786372,20.7615456192,20.7597795876,21.2324666925,20.7616532083,24.7599139224,2.55,171.25,40570.0341495,21.9710472953,21.3461165351,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.9469197412,3718.7361969
8815,20.7603454106,21.1524561481,20.7621673044,20.7600541121,21.2266315192,20.7602541805,24.7599263441,2.6,166.5,40570.0341495,21.9684563835,21.3438878585,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.94816015089,3724.32198372
8816,20.7603302799,21.1499131051,20.7611498715,20.7600481356,21.2206806784,20.7614222932,24.7599315978,2.65,161.75,40570.0341495,21.9660628447,21.3417005971,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.94924973982,3761.27369746
8817,20.7603243239,21.1473248085,20.7584164791,20.7601542364,21.2146297359,20.7613563014,24.7599345699,2.7,157.0,40570.0341495,21.9632800727,21.3395434884,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.95017997679,3764.05466651
8818,20.7598522572,21.1446661928,20.7590150357,20.7602060338,21.2084715696,20.7606142183,24.7599369225,2.75,152.25,40570.0341495,21.9604158679,21.3374015455,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.9509992321,3794.67879282
8819,20.7601063552,21.1419247831,20.7596377923,20.7600722598,21.2022082734,20.7599945618,24.7599390296,2.8,147.5,40570.0341495,21.9574750618,21.3352684319,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,5.95172041215,3817.9445404
8820,20.7254050245,21.1652859511,20.4590975767,20.7548749349,21.2498300843,20.5597757035,24.4593209784,2.8,142.75,47728.1310789,21.9193857387,21.3485186307,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.07972359322,313.367588699
8821,20.6784709992,21.1937371168,20.4124369732,20.7476011894,21.3093565707,20.419207343,24.4154650629,2.8,138.0,47728.1310789,21.8888603888,21.3662150524,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.01983050026,1840.74335997
8822,20.6390661296,21.2131483218,20.4112062247,20.7409169053,21.3518812812,20.4100844749,24.4117589298,2.8,133.25,47728.1310789,21.9241236607,21.3801736546,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.06015291167,1858.83359376
8823,20.6131843928,21.2220603221,20.4088344379,20.7359137046,21.373226355,20.4104706822,24.4105758293,2.8,128.5,47728.1310789,21.9312224553,21.388559935,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.05302799537,1594.65565404
8824,20.5978833384,21.2245600683,20.4116165898,20.7323605483,21.3807510688,20.4107162797,24.410191219,2.8,123.75,47728.1310789,21.9335721908,21.3927867051,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.04999844728,1778.3437824
8825,20.5884970622,21.2244611865,20.4117152682,20.7296785678,21.3818883341,20.4113466765,24.4100567287,2.8,119.0,47728.1310789,21.933516525,21.394682185,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.04871238783,1833.93762634
8826,20.5818401419,21.2236417183,20.4100128859,20.7274274836,21.3804524174,20.4094837236,24.4100029778,2.8,113.083333333,47728.1310789,21.9318449843,21.3954312568,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.04760770789,1875.24840424
8827,20.5764318806,21.2225968222,20.4104647339,20.7253817696,21.3777019754,20.4113569579,24.4099777913,2.8,107.166666667,47728.1310789,21.9302812742,21.3955905921,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.04667359156,1977.48332305
8828,20.5717506719,21.2212905093,20.4088801067,20.7234440504,21.3738938994,20.4117516821,24.4099636739,2.8,101.25,47728.1310789,21.9279337997,21.3953749503,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.04585007409,2011.22539878
8829,20.5676140037,21.2196329277,20.4108122529,20.7215658109,21.3691100001,20.4113547807,24.4099542016,2.8,95.3333333333,47728.1310789,21.9251534996,21.3948731983,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.04509789588,2091.58435962
8830,20.5639070408,21.2176192315,20.4104198799,20.7197177402,21.3634232583,20.4109699373,24.4099469871,2.8,89.4166666667,47728.1310789,21.9218676973,21.3941493062,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.0444358745,2151.22794278
