,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,t6,t7,t8,sp0,m,rh
7526,7526,13.75,0.0,14805.5579849,21.9150314902,20.7413535143,22.2042831556,20.1691960078,20.8105041986,23.1719041337,22.7810578493,24.1719280771,24.17,0.977875311885,0.0
7527,7527,13.7,0.0,14805.5579849,21.9126291857,20.7394752199,22.2012497642,20.1712899724,20.8068677996,23.1707100817,22.7798605338,24.1702156368,24.17,0.977875311885,0.0
7528,7528,13.65,0.0,14805.5579849,21.9103365483,20.7376762876,22.1983445544,20.1721463546,20.8033692431,23.1695662294,22.7787930248,24.1697853013,24.17,0.977875311885,0.0
7529,7529,13.6,0.0,14805.5579849,21.9081181616,20.7359534936,22.1955278796,20.1703212623,20.7999938961,23.1684443877,22.7777824246,24.1696760396,24.17,0.977875311885,0.0
7530,7530,13.55,0.0,14805.5579849,21.9059565606,20.7343024219,22.1927841645,20.1703474733,20.7967305017,23.1673301838,22.7767289118,24.1696487517,24.17,0.977875311885,0.0
7531,7531,13.5,0.0,14805.5579849,21.9038577682,20.7327303226,22.1901424272,20.1705106411,20.7935850205,23.1662590381,22.7756610408,24.1696421488,24.17,0.977875311885,0.0
7532,7532,13.45,0.0,14805.5579849,21.9018004262,20.7312208864,22.1875658504,20.1692857416,20.7905344476,23.1651855628,22.7744737713,24.1696403565,24.17,0.977875311885,0.0
7533,7533,13.4,0.0,14805.5579849,21.8997963036,20.7297833484,22.1850896025,20.1702419616,20.787588617,23.1641554448,22.7732763349,24.169640463,24.17,0.977875311885,0.0
7534,7534,13.35,0.0,14805.5579849,21.8978369086,20.7284102661,22.1826983365,20.1710339828,20.7847364223,23.1631540703,22.7720461259,24.1696403405,24.17,0.977875311885,0.0
7535,7535,13.3,0.0,14805.5579849,21.8959136108,20.7270938621,22.1803756862,20.1701437212,20.7819666359,23.1621654356,22.7707579796,24.1696403562,24.17,0.977875311885,0.0
7536,7536,13.3,0.0,14805.5579849,21.89426126,20.726138992,22.178750619,20.4230406841,20.7796313541,23.1620527632,22.7713780003,24.3848353077,24.45,0.977875311885,0.0
7537,7537,13.3,0.0,14805.5579849,21.8923903031,20.7251997898,22.1767580707,20.4466358459,20.777276834,23.1615329662,22.77116278,24.4338333824,24.45,0.977875311885,0.0
7538,7538,13.3,0.0,14805.5579849,21.8904467509,20.7243685828,22.1747815925,20.4492120564,20.7750323645,23.1610151667,22.7710209853,24.4458607258,24.45,0.977875311885,0.0
7539,7539,13.3,0.0,14805.5579849,21.8885780068,20.7237143719,22.1731611426,20.4518959366,20.7729983847,23.1608501661,22.7716198095,24.4487237652,24.45,0.977875311885,0.0
7540,7540,13.3,0.0,14805.5579849,21.8867855229,20.7231981371,22.1718619682,20.4513424708,20.771132108,23.1609664614,22.7726786133,24.4494046668,24.45,0.977875311885,0.0
7541,7541,13.3,0.0,14805.5579849,21.8850405772,20.722774146,22.1707702289,20.4502444088,20.7693785269,23.1612293334,22.7738591701,24.449565243,24.45,0.977875311885,0.0
7542,7542,13.3,0.0,14805.5579849,21.8833229315,20.7224167007,22.1698025953,20.4503630542,20.7677061776,23.1615567775,22.7750231027,24.4496025564,24.45,0.977875311885,0.0
7543,7543,13.3,0.0,14805.5579849,21.8816248849,20.7221161679,22.168918216,20.4517163828,20.7661031376,23.1619199337,22.7761749989,24.4496110723,24.45,0.977875311885,0.0
7544,7544,13.3,0.0,14805.5579849,21.8799451199,20.7218696138,22.168100293,20.4504373579,20.7645656875,23.1623145507,22.7773537666,24.4496129322,24.45,0.977875311885,0.0
7545,7545,13.3,0.0,14805.5579849,21.8782840435,20.7216752005,22.1673403831,20.451816554,20.7630914702,23.1627411111,22.7785793647,24.4496132176,24.45,0.977875311885,0.0
7546,7546,13.3,0.0,14805.5579849,21.8766416372,20.7215305004,22.1666314823,20.4516537992,20.7616774504,23.1631980952,22.7798500427,24.449613093,24.45,0.977875311885,0.0
7547,7547,13.3,0.0,14805.5579849,21.8750174234,20.7214326194,22.1659669231,20.4508558145,20.7603200792,23.1636821343,22.7811560881,24.4496128515,24.45,0.977875311885,0.0
7548,7548,13.2583333333,0.0,17086.3644365,21.8927163077,20.7281767496,22.1906925063,20.4767665791,20.7741271747,23.1847716219,22.7961166472,24.4708241041,24.48,0.977875311885,0.0
7549,7549,13.2166666667,0.0,17086.3644365,21.9187855062,20.7377039023,22.2238195102,20.4801590454,20.7944244453,23.2129312229,22.8123479722,24.476958037,24.48,0.977875311885,0.0
7550,7550,13.175,0.0,17086.3644365,21.9422381285,20.7462677863,22.2504594929,20.4799011109,20.8124126787,23.2360983911,22.8230416561,24.4787905694,24.48,0.977875311885,0.0
7551,7551,13.1333333333,0.0,17086.3644365,21.9593441877,20.7528440489,22.2674819331,20.4793343161,20.825441963,23.2514626452,22.8287836744,24.47935552,24.48,0.977875311885,0.0
7552,7552,13.0916666667,0.0,17086.3644365,21.9708323812,20.7579101188,22.2778784358,20.4806191289,20.8344829328,23.2611763581,22.8323902099,24.479532522,24.48,0.977875311885,0.0
7553,7553,13.05,0.0,17086.3644365,21.9785750175,20.7621856039,22.2851775184,20.480314428,20.8412178908,23.2680086632,22.83573798,24.4795864688,24.48,0.977875311885,0.0
7554,7554,13.0083333333,0.0,17086.3644365,21.9840553664,20.7661288899,22.2913846625,20.4801015312,20.8468008309,23.2736403292,22.8392729883,24.4796020912,24.48,0.977875311885,0.0
7555,7555,12.9666666667,0.0,17086.3644365,21.9881050526,20.7699104529,22.2971297012,20.4810196431,20.8517474484,23.2786650504,22.8426750149,24.479607793,24.48,0.977875311885,0.0
7556,7556,12.925,0.0,17086.3644365,21.9912338678,20.7736314581,22.302649399,20.4798886229,20.8563187414,23.2834294077,22.8461389807,24.4796124059,24.48,0.977875311885,0.0
7557,7557,12.8833333333,0.0,17086.3644365,21.9936474686,20.7772508189,22.3077946413,20.4819806645,20.86052929,23.2878279585,22.8493629124,24.4796129138,24.48,0.977875311885,0.0
7558,7558,12.8416666667,0.0,17086.3644365,21.9955038723,20.7807659149,22.3125606888,20.4793260212,20.864422441,23.2918756757,22.8523515534,24.4796132552,24.48,0.977875311885,0.0
7559,7559,12.8,0.0,17086.3644365,21.9969216904,20.7841856251,22.3169930211,20.482048475,20.868047889,23.2956158059,22.8551304517,24.4796131642,24.48,0.977875311885,0.0
7560,7560,12.7083333333,0.0,19091.9832451,22.004392677,20.7976833929,22.3182792454,20.4414919529,20.8972545504,23.2421511018,22.6777704617,24.4464589217,24.44,0.977875311885,0.0
7561,7561,12.6166666667,0.0,19091.9832451,22.0202525622,20.8221491943,22.327500962,20.4405780379,20.9485373377,23.1673742437,22.4520893203,24.4409855339,24.44,0.977875311885,0.0
7562,7562,12.525,0.0,19091.9832451,22.0356492256,20.8432008634,22.3395184984,20.4408614914,20.992085433,23.1181049079,22.3311324865,24.4399134497,24.44,0.977875311885,0.0
7563,7563,12.4333333333,0.0,19091.9832451,22.0478322548,20.8581545772,22.3514052625,20.4409818079,21.0221731944,23.0968841218,22.3009816907,24.4397920719,24.44,0.977875311885,0.0
7564,7564,12.3416666667,0.0,19091.9832451,22.0568943587,20.8686813432,22.3618589552,20.4414614608,21.0423969809,23.0916430143,22.3056333774,24.4397392526,24.44,0.977875311885,0.0
7565,7565,12.25,0.0,19091.9832451,22.0638368136,20.8769733187,22.3709761118,20.4392577658,21.0574693658,23.0920785357,22.3099262634,24.4397127858,24.44,0.977875311885,0.0
7566,7566,12.1583333333,0.0,19091.9832451,22.0694463128,20.8842714519,22.3790798244,20.4400247026,21.0701425733,23.0932776432,22.3056328366,24.4397017024,24.44,0.977875311885,0.0
7567,7567,12.0666666667,0.0,19091.9832451,22.0741917575,20.8910420791,22.3864778425,20.4391450478,21.0815020567,23.0941234189,22.2969760476,24.439701588,24.44,0.977875311885,0.0
7568,7568,11.975,0.0,19091.9832451,22.0783022684,20.8973804523,22.3933134574,20.4407014478,21.0918311272,23.0947991928,22.2885068205,24.4397042901,24.44,0.977875311885,0.0
7569,7569,11.8833333333,0.0,19091.9832451,22.0818948989,20.9032938417,22.3996333576,20.4396470675,21.1012068232,23.0955468424,22.2816623784,24.4397067412,24.44,0.977875311885,0.0
7570,7570,11.7916666667,0.0,19091.9832451,22.085052152,20.9087983788,22.4054652223,20.4404319076,21.109706023,23.0964117059,22.2759778361,24.4397090433,24.44,0.977875311885,0.0
7571,7571,11.7,0.0,19091.9832451,22.0878644179,20.9139523925,22.4108855364,20.4418773591,21.1174672472,23.0973556158,22.2707450965,24.4397111049,24.44,0.977875311885,0.0
7572,7572,11.7416666667,0.0,17538.7985549,22.0645083693,20.9219109565,22.3655230654,20.498448716,21.1339985905,22.9777300395,21.9735971469,24.4878019328,24.5,0.977875311885,0.0
7573,7573,11.7833333333,0.0,17538.7985549,22.0284137864,20.9380584281,22.3038141068,20.5005491431,21.1661073031,22.800368793,21.5931262038,24.4975049544,24.5,0.977875311885,0.0
7574,7574,11.825,0.0,17538.7985549,22.0004759531,20.9526221408,22.2647861212,20.5007900994,21.1945930367,22.6760799168,21.3858207947,24.4996108587,24.5,0.977875311885,0.0
7575,7575,11.8666666667,0.0,17538.7985549,21.9839979695,20.9634007687,22.2492628994,20.4998455704,21.2152400357,22.613678453,21.3255231995,24.4997656984,24.5,0.977875311885,0.0
7576,7576,11.9083333333,18.3333333333,17538.7985549,21.9756405942,20.971158164,22.2461562456,20.5004203672,21.2298110902,22.5912830101,21.3342821226,24.4996768818,24.5,0.977875311885,0.0
7577,7577,11.95,20.0,17538.7985549,21.9716193899,20.9771900096,22.2467045912,20.4994159089,21.2410046679,22.5841464252,21.347374563,24.4996197,24.5,0.977875311885,0.0
7578,7578,11.9916666667,21.9166666667,17538.7985549,21.9696022895,20.9823158193,22.2472553847,20.4999741118,21.2504888452,22.579207941,21.3442088118,24.4996245354,24.5,0.977875311885,0.0
7579,7579,12.0333333333,23.8333333333,17538.7985549,21.9685569588,20.9868971797,22.2473052292,20.5002531996,21.2589686413,22.5733322721,21.3306448714,24.4996543426,24.5,0.977875311885,0.0
7580,7580,12.075,25.75,17538.7985549,21.9681098178,20.9910658739,22.24727157,20.5021425806,21.2666763455,22.5672695517,21.3161069749,24.4996828996,24.5,0.977875311885,0.0
7581,7581,12.1166666667,27.6666666667,17538.7985549,21.9681064116,20.9948845737,22.2474580046,20.4999999389,21.2737097191,22.5620249886,21.3016667862,24.4997054977,24.5,0.977875311885,0.0
7582,7582,12.1583333333,29.5833333333,17538.7985549,21.9684365823,20.9984069487,22.2479026682,20.5013710314,21.2801572134,22.5569619672,21.2888977909,24.4997252169,24.5,0.977875311885,0.0
7583,7583,12.2,31.5,17538.7985549,21.9690003029,21.0016805673,22.2485157209,20.5000505642,21.2861082565,22.5523327291,21.2785659164,24.4997441502,24.5,0.977875311885,0.0
7584,7584,12.0666666667,33.4166666667,15257.9921033,21.9511289319,21.000125299,22.2247292972,20.9970118871,21.2739279609,22.5313414928,21.2623666113,24.9180647252,25.0,0.977875311885,0.0
7585,7585,11.9333333333,35.3333333333,15257.9921033,21.9245677095,21.0001087417,22.1917959032,21.0022867529,21.2564962531,22.5005155155,21.2385249051,24.9860869208,25.0,0.977875311885,0.0
7586,7586,11.8,37.25,15257.9921033,21.9005137366,21.0002650125,22.1648173137,20.9995904995,21.242297442,22.4728110861,21.2165624595,24.9945574805,25.0,0.977875311885,0.0
7587,7587,11.6666666667,39.1666666667,15257.9921033,21.8832781631,21.0001658368,22.1478882826,21.0005003751,21.2332224729,22.4532493649,21.2006814893,24.9977326927,25.0,0.977875311885,0.0
7588,7588,11.5333333333,41.0833333333,15257.9921033,21.872071698,20.9997458115,22.1380411616,20.9999068613,21.2278026618,22.4402272002,21.1891352678,24.9988948894,25.0,0.977875311885,0.0
7589,7589,11.4,43.0,15257.9921033,21.8647381016,21.0000059203,22.1315364891,21.0019774116,21.2242739505,22.4308053488,21.179455271,24.9993124127,25.0,0.977875311885,0.0
7590,7590,11.2666666667,45.9166666667,15257.9921033,21.859568208,20.999963134,22.126214863,21.0008235368,21.2215831796,22.4231025236,21.1682396381,24.9994617939,25.0,0.977875311885,0.0
7591,7591,11.1333333333,48.8333333333,15257.9921033,21.8556223794,20.9999333197,22.1213560697,20.9991790131,21.2193090651,22.4163505228,21.1569039756,24.9995151451,25.0,0.977875311885,0.0
7592,7592,11.0,51.75,15257.9921033,21.8524610295,20.9997770601,22.1168779427,20.9993244809,21.2173325993,22.4096212543,21.1472263805,24.9995327238,25.0,0.977875311885,0.0
7593,7593,10.8666666667,54.6666666667,15257.9921033,21.8498726303,21.0003086772,22.1128153901,21.0014648471,21.2156173052,22.4031810099,21.1395111618,24.9995363791,25.0,0.977875311885,0.0
7594,7594,10.7333333333,57.5833333333,15257.9921033,21.8477280842,21.0000360655,22.1091569242,21.002065428,21.2141304586,22.3980611082,21.1358155474,24.9995348661,25.0,0.977875311885,0.0
7595,7595,10.6,60.5,15257.9921033,21.8459286561,21.0000440582,22.1058573056,21.0026927974,21.2128369604,22.3939194329,21.1335159595,24.9995318597,25.0,0.977875311885,0.0
7596,7596,10.5,63.4166666667,12701.9980088,21.818010547,20.9941087356,22.0577782247,20.6404281128,21.2128100254,22.2976462541,20.9180469609,24.5937384482,24.5,0.977875311885,0.0
7597,7597,10.4,66.3333333333,12701.9980088,21.77852453,20.9861507563,21.9962535152,20.5025772533,21.2128108093,22.1719298326,20.6772541824,24.5154693228,24.5,0.977875311885,0.0
7598,7598,10.3,69.25,12701.9980088,21.7425724834,20.9787794083,21.9463065309,20.5015384509,21.2117887265,22.0697115667,20.5204595937,24.5056458271,24.5,0.977875311885,0.0
7599,7599,10.2,72.1666666667,12701.9980088,21.7168630701,20.9735129988,21.915714404,20.4998395237,21.2106527912,22.0059787463,20.5050514676,24.5018032112,24.5,0.977875311885,0.0
7600,7600,10.1,75.0833333333,12701.9980088,21.7003033391,20.9699401943,21.8985779343,20.5003061031,21.209665385,21.970072601,20.5023007771,24.5002856548,24.5,0.977875311885,0.0
7601,7601,10.0,78.0,12701.9980088,21.6895125722,20.9671357009,21.887274213,20.5012901838,21.2086612319,21.9479188163,20.501809852,24.4996861292,24.5,0.977875311885,0.0
7602,7602,9.9,81.3333333333,12701.9980088,21.6818562548,20.9645254086,21.8776081046,20.5021419286,21.2075411287,21.9312180375,20.4997869883,24.4994648583,24.5,0.977875311885,0.0
7603,7603,9.8,84.6666666667,12701.9980088,21.675900685,20.9619051748,21.8683129976,20.5001929092,21.206298892,21.9168649985,20.5011571844,24.4993939335,24.5,0.977875311885,0.0
7604,7604,9.7,88.0,12701.9980088,21.6710057672,20.9592715169,21.8593972545,20.5012267613,21.2049835343,21.9042016166,20.5004293799,24.4993791845,24.5,0.977875311885,0.0
7605,7605,9.6,91.3333333333,12701.9980088,21.6668909856,20.9566843292,21.8510808841,20.5017718199,21.2036626852,21.8931646014,20.4998199284,24.4993841305,24.5,0.977875311885,0.0
7606,7606,9.5,94.6666666667,12701.9980088,21.663379509,20.9541871772,21.8434157432,20.4997432626,21.2023809364,21.8835864205,20.5013874577,24.4993937452,24.5,0.977875311885,0.0
7607,7607,9.4,98.0,12701.9980088,21.6603552376,20.9518240971,21.8364046308,20.5014797979,21.2011842357,21.8752861776,20.501751249,24.4994051599,24.5,0.977875311885,0.0
7608,7608,9.35833333333,101.333333333,9280.78833685,21.6281199724,20.9388566153,21.7906573772,20.2298641392,21.1768274915,21.8360055652,20.4232013009,24.3045967369,24.2,0.977875311885,0.0
7609,7609,9.31666666667,104.666666667,9280.78833685,21.5847297148,20.9221745111,21.7346050932,20.2037945121,21.1432445226,21.7892719345,20.3417070131,24.2358273505,24.2,0.977875311885,0.0
7610,7610,9.275,108.0,9280.78833685,21.5455995655,20.9062071586,21.6870692815,20.200101198,21.1120587231,21.7484924305,20.2879838993,24.2120486223,24.2,0.977875311885,0.0
7611,7611,9.23333333333,111.333333333,9280.78833685,21.517694529,20.8934334658,21.6547331422,20.2006892218,21.088506372,21.7200692613,20.2648715304,24.2039502357,24.2,0.977875311885,0.0
7612,7612,9.19166666667,114.666666667,9280.78833685,21.4992723512,20.8831822241,21.6326036308,20.2011414922,21.071254796,21.7002905288,20.2553978611,24.2011452941,24.2,0.977875311885,0.0
7613,7613,9.15,118.0,9280.78833685,21.4865757427,20.8742739617,21.6149882645,20.1995560463,21.0576744976,21.6847185218,20.2480118024,24.2001748051,24.2,0.977875311885,0.0
7614,7614,9.10833333333,119.5,9280.78833685,21.4768372104,20.8659590339,21.5989069075,20.1990345738,21.0459492983,21.6707381342,20.2388739129,24.1998428213,24.2,0.977875311885,0.0
7615,7615,9.06666666667,121.0,9280.78833685,21.4686786037,20.8579603051,21.5835750998,20.2010446615,21.0352631591,21.6575161823,20.228604765,24.1997355112,24.2,0.977875311885,0.0
7616,7616,9.025,122.5,9280.78833685,21.4615225211,20.8502074573,21.5689757553,20.1989953311,21.0253145392,21.6449367207,20.2184431313,24.1997018261,24.2,0.977875311885,0.0
7617,7617,8.98333333333,124.0,9280.78833685,21.4551644501,20.8427232742,21.5552494383,20.200350501,21.016028227,21.6331137038,20.2090643113,24.1996940864,24.2,0.977875311885,0.0
7618,7618,8.94166666667,125.5,9280.78833685,21.4494600637,20.8355109567,21.5423750584,20.1992662238,21.0073362904,21.6220388599,20.2004839867,24.1996944465,24.2,0.977875311885,0.0
7619,7619,8.9,127.0,9280.78833685,21.4442691023,20.8285495218,21.5302324661,20.1990652355,20.9991526218,21.6116084975,20.2014707087,24.1996971441,24.2,0.977875311885,0.0
7620,7620,8.75833333333,128.5,9280.78833685,21.440040773,20.8224439135,21.5200981613,20.461385543,20.9921550272,21.6032403266,20.4551322668,24.3969254218,24.49,0.977875311885,0.0
7621,7621,8.61666666667,130.0,9280.78833685,21.4356658357,20.8164053452,21.5096034455,20.4886378184,20.9852918487,21.5940250378,20.4878779339,24.459321504,24.49,0.977875311885,0.0
7622,7622,8.475,131.5,9280.78833685,21.430724893,20.8100882383,21.49803001,20.4904247094,20.978109134,21.583089385,20.4924870822,24.4797307613,24.49,0.977875311885,0.0
7623,7623,8.33333333333,133.0,9280.78833685,21.4266404115,20.8045970811,21.488689769,20.4910202101,20.9720057845,21.5744708265,20.4919731055,24.4864020845,24.49,0.977875311885,0.0
7624,7624,8.19166666667,134.5,9280.78833685,21.4227975209,20.7994024914,21.480081153,20.4905623789,20.9663048685,21.5663851093,20.4906621602,24.4884988212,24.49,0.977875311885,0.0
7625,7625,8.05,136.0,9280.78833685,21.4191365883,20.7944403348,21.4720212852,20.4906212647,20.9609214752,21.5586736637,20.4900819828,24.4891761195,24.49,0.977875311885,0.0
7626,7626,7.90833333333,137.083333333,9280.78833685,21.4156184285,20.7896745208,21.4643955573,20.4911202648,20.955804351,21.5512050841,20.4927145814,24.4893892731,24.49,0.977875311885,0.0
7627,7627,7.76666666667,138.166666667,9280.78833685,21.4122253211,20.7850900089,21.4571456752,20.4915453709,20.9509282088,21.5439249964,20.4913535002,24.4894543893,24.49,0.977875311885,0.0
7628,7628,7.625,139.25,9280.78833685,21.4089399659,20.7806723278,21.4502172174,20.4915670721,20.9462690543,21.5368036734,20.4906340388,24.4894719094,24.49,0.977875311885,0.0
7629,7629,7.48333333333,140.333333333,9280.78833685,21.4057515316,20.776410925,21.4435721829,20.4911440877,20.9418090044,21.5298345025,20.4897375914,24.4894751304,24.49,0.977875311885,0.0
7630,7630,7.34166666667,141.416666667,9280.78833685,21.4026526073,20.7722974001,21.437183479,20.4903688805,20.9375339798,21.5230163948,20.4911173634,24.4894745175,24.49,0.977875311885,0.0
7631,7631,7.2,142.5,9280.78833685,21.3996365634,20.7683233771,21.4310274436,20.492098206,20.9334307517,21.5163435653,20.491714018,24.4894730608,24.49,0.977875311885,0.0
7632,7632,7.15833333333,143.583333333,9280.78833685,21.398523245,20.7670498898,21.4286766173,20.2449151855,20.9321333966,21.5138941411,20.3748676751,24.2171312347,24.17,0.977875311885,0.0
7633,7633,7.11666666667,144.666666667,9280.78833685,21.396682031,20.764880782,21.4250463717,20.1708250604,20.9300139736,21.5103402337,20.2502659557,24.175509174,24.17,0.977875311885,0.0
7634,7634,7.075,145.75,9280.78833685,21.3933385219,20.7612360771,21.4184617638,20.1709085007,20.9262960486,21.5035846681,20.1814228592,24.1716084875,24.17,0.977875311885,0.0
7635,7635,7.03333333333,146.833333333,9280.78833685,21.3896090719,20.7573550481,21.4113442563,20.1691816671,20.9223101396,21.4963116464,20.1723716225,24.1703386693,24.17,0.977875311885,0.0
7636,7636,6.99166666667,147.916666667,9280.78833685,21.3862596291,20.7540226577,21.4051999426,20.1695174512,20.9189212774,21.4902204243,20.1704808779,24.169937162,24.17,0.977875311885,0.0
7637,7637,6.95,149.0,9280.78833685,21.3832842393,20.7512304653,21.3998224323,20.1703553391,20.9161058513,21.4850496065,20.1708852512,24.1697983625,24.17,0.977875311885,0.0
7638,7638,6.90833333333,147.416666667,9280.78833685,21.3805404001,20.7487984886,21.3948317314,20.1695269559,20.9136704493,21.4800450436,20.1723053751,24.1697576977,24.17,0.977875311885,0.0
7639,7639,6.86666666667,145.833333333,9280.78833685,21.3779328606,20.746588228,21.3900309898,20.1696691735,20.911470795,21.4748235403,20.1702684374,24.169751846,24.17,0.977875311885,0.0
7640,7640,6.825,144.25,9280.78833685,21.3754017273,20.7445195791,21.3853413333,20.1719241033,20.9094239525,21.4693341315,20.1723231164,24.1697582488,24.17,0.977875311885,0.0
7641,7641,6.78333333333,142.666666667,9280.78833685,21.3729049689,20.7425453837,21.3807146598,20.1695939476,20.9074788175,21.4636269364,20.1727217393,24.1697666421,24.17,0.977875311885,0.0
7642,7642,6.74166666667,141.083333333,9280.78833685,21.3704344835,20.7406509449,21.3761529297,20.1700553,20.9056201873,21.4577959099,20.1726628251,24.1697755137,24.17,0.977875311885,0.0
7643,7643,6.7,139.5,9280.78833685,21.3679912319,20.7388290632,21.3716582858,20.1705483627,20.9038406565,21.4518997387,20.1695676791,24.1697838084,24.17,0.977875311885,0.0
7644,7644,6.7,137.916666667,9280.78833685,21.3656928369,20.7367122707,21.3670973789,19.9392657057,20.9017978909,21.4459151347,20.129548909,23.9172389637,23.78,0.977875311885,0.0
7645,7645,6.7,136.333333333,9280.78833685,21.3631208667,20.73380754,21.3614211182,19.7965037661,20.8989032376,21.4386133023,20.0823228499,23.8269636448,23.78,0.977875311885,0.0
7646,7646,6.7,134.75,9280.78833685,21.3607448974,20.7305971408,21.3557823583,19.7819551253,20.8957368337,21.4314203532,20.0502338292,23.7961542728,23.78,0.977875311885,0.0
7647,7647,6.7,133.166666667,9280.78833685,21.358292591,20.7270267093,21.3496054269,19.780152028,20.8921810272,21.4236877106,20.0307000205,23.7854058631,23.78,0.977875311885,0.0
7648,7648,6.7,131.583333333,9280.78833685,21.3558987189,20.7233315217,21.3432437869,19.7803906694,20.88850184,21.4158832841,20.017023625,23.7816969883,23.78,0.977875311885,0.0
7649,7649,6.7,130.0,9280.78833685,21.3535752791,20.7195899176,21.3367699272,19.781756612,20.8847835744,21.4080846196,20.0041787977,23.7804194955,23.78,0.977875311885,0.0
7650,7650,6.7,127.916666667,9280.78833685,21.3512980622,20.7158114645,21.3301896961,19.7815373064,20.8810338537,21.4001954039,19.9903790051,23.7799798999,23.78,0.977875311885,0.0
7651,7651,6.7,125.833333333,9280.78833685,21.3490464248,20.7119904001,21.3235215821,19.7792872803,20.8772448915,21.3921571243,19.9757761721,23.77982847,23.78,0.977875311885,0.0
7652,7652,6.7,123.75,9280.78833685,21.3468111024,20.7081244512,21.3167982678,19.7792819198,20.8734140304,21.3839800821,19.96091233,23.7797769732,23.78,0.977875311885,0.0
7653,7653,6.7,121.666666667,9280.78833685,21.344605516,20.7042281625,21.3100830437,19.7795804093,20.8695597435,21.3757425155,19.9461410679,23.779762129,23.78,0.977875311885,0.0
7654,7654,6.7,119.583333333,9280.78833685,21.3424252403,20.7003012006,21.3033818499,19.7787053584,20.865681407,21.3674616352,19.9314388321,23.7797586292,23.78,0.977875311885,0.0
7655,7655,6.7,117.5,9280.78833685,21.3402483655,20.696328444,21.2966549521,19.7799291331,20.8617595706,21.3590970241,19.9166267609,23.7797571311,23.78,0.977875311885,0.0
7656,7656,6.60833333333,115.416666667,9280.78833685,21.3380827844,20.692877098,21.2904256894,19.6629456756,20.858372639,21.3510564394,19.9022106143,23.6954288526,23.65,0.977875311885,0.0
7657,7657,6.51666666667,113.333333333,9280.78833685,21.3360122724,20.6901884663,21.2849827611,19.6504671815,20.8557836976,21.34365288,19.888589331,23.6656685139,23.65,0.977875311885,0.0
7658,7658,6.425,111.25,9280.78833685,21.3336732568,20.6878305386,21.2793226757,19.6517225029,20.8534802889,21.3357776108,19.8735190669,23.6552756541,23.65,0.977875311885,0.0
7659,7659,6.33333333333,109.166666667,9280.78833685,21.3314238866,20.6858861372,21.2740580915,19.6518764444,20.851623058,21.328298601,19.8590528781,23.6516763754,23.65,0.977875311885,0.0
7660,7660,6.24166666667,107.083333333,9280.78833685,21.3292918184,20.6842275226,21.2690931015,19.6489876728,20.8500893788,21.3211664379,19.8451067652,23.6504294986,23.65,0.977875311885,0.0
7661,7661,6.15,105.0,9280.78833685,21.327219634,20.6827288091,21.264233334,19.6502895053,20.848739384,21.3141594335,19.8312003,23.6499989324,23.65,0.977875311885,0.0
7662,7662,6.05833333333,101.75,9280.78833685,21.3251630031,20.6813196797,21.2593818908,19.650790741,20.8474911757,21.307009755,19.8165415945,23.6498501204,23.65,0.977875311885,0.0
7663,7663,5.96666666667,98.5,9280.78833685,21.323106962,20.6799725884,21.2545280523,19.6491582295,20.846311939,21.2996188608,19.8009091222,23.6497991567,23.65,0.977875311885,0.0
7664,7664,5.875,95.25,9280.78833685,21.3210423283,20.678671753,21.2496704477,19.6493851886,20.8451838336,21.2919892502,19.784485318,23.6497822717,23.65,0.977875311885,0.0
7665,7665,5.78333333333,92.0,9280.78833685,21.3189843108,20.6774179551,21.2448400417,19.6495464759,20.8441081462,21.2842215122,19.7675727301,23.6497785056,23.65,0.977875311885,0.0
7666,7666,5.69166666667,88.75,9280.78833685,21.3169411683,20.6762090378,21.2400463999,19.651552567,20.8430830831,21.2763776473,19.7503422626,23.6497788054,23.65,0.977875311885,0.0
7667,7667,5.6,85.5,9280.78833685,21.3149118556,20.675038533,21.2352806718,19.6493771878,20.8421020586,21.2684716427,19.7328392696,23.6497800723,23.65,0.977875311885,0.0
7668,7668,5.6,82.25,10558.7853841,21.327694168,20.6735419128,21.2559635598,19.6400311309,20.840810614,21.3127211195,19.8298075463,23.6433076517,23.64,0.977875311885,0.0
7669,7669,5.6,79.0,10558.7853841,21.3453936956,20.6715461428,21.2825796984,19.6400347088,20.8390053155,21.3706594191,19.9400285931,23.6410831804,23.64,0.977875311885,0.0
7670,7670,5.6,75.75,10558.7853841,21.3596184693,20.6691831694,21.3005856799,19.640700567,20.8367962532,21.412555449,20.0006209258,23.6403355968,23.64,0.977875311885,0.0
7671,7671,5.6,72.5,10558.7853841,21.3683049138,20.6666987237,21.3081999296,19.6392075888,20.8344251756,21.4336831237,20.0146832213,23.64008626,23.64,0.977875311885,0.0
7672,7672,5.6,69.25,10558.7853841,21.3727678344,20.664271582,21.3093765642,19.6393601545,20.8320708267,21.4414890592,20.0073457725,23.6399961359,23.64,0.977875311885,0.0
7673,7673,5.6,66.0,10558.7853841,21.3748393025,20.6619814067,21.3079520902,19.6394442486,20.8298149002,21.4431091894,19.9961191461,23.6399564057,23.64,0.977875311885,0.0
7674,7674,5.6,63.0,10558.7853841,21.3757276415,20.6598267787,21.3058488576,19.6415610871,20.8276587889,21.4422827851,19.9879643167,23.6399347626,23.64,0.977875311885,0.0
