,tout,s,i,t1,t2,t3,t4,t5,t6,t7,t8,sp0,m,rh
3687,5.2,0.0,56930.284165,22.9197826381,20.662151239,22.4911750041,19.852845279,21.0907865876,21.8047451039,23.6069469593,22.3638441993,23.58,2.98491672932,0.0
3688,5.25,0.0,56930.284165,22.9503613959,20.6719664578,22.5188665475,19.8423219169,21.1116631457,21.7935127681,23.5944830004,22.3958606053,23.58,2.98491672932,0.0
3689,5.3,0.0,56930.284165,22.9664893497,20.6814668937,22.5379361918,19.8343970744,21.1291760403,21.7820638105,23.5878631472,22.4157652217,23.58,2.98491672932,0.0
3690,5.35,0.0,56930.284165,22.9785311991,20.6912341935,22.5552433711,19.8291567677,21.1452894773,21.7794744935,23.5843406248,22.4296879332,23.58,2.98491672932,0.0
3691,5.4,0.0,56930.284165,22.9898043188,20.7013135518,22.5725513943,19.8254497735,21.1607524228,21.7822423147,23.5824627432,22.4407329911,23.58,2.98491672932,0.0
3692,5.45,0.0,56930.284165,23.0005547,20.7115517097,22.5896041425,19.8223706362,21.1757097401,21.7857423489,23.5814588052,22.4501519593,23.58,2.98491672932,0.0
3693,5.5,0.0,56930.284165,23.0104523178,20.7217892417,22.6059325325,19.8195313414,21.1901372255,21.7880883548,23.580919741,22.4584250794,23.58,2.98491672932,0.0
3694,5.55,0.0,56930.284165,23.0194059879,20.7319181541,22.6213664144,19.8168362192,21.2040159589,21.7893979033,23.5806280989,22.4658137037,23.58,2.98491672932,0.0
3695,5.6,0.0,56930.284165,23.0275695294,20.7418814235,22.6359711555,19.8142881618,21.2173661212,21.7902964762,23.5804675918,22.4725344004,23.58,2.98491672932,0.0
3696,5.78333333333,0.0,58950.9361011,23.0146315883,20.7458443434,22.6385891591,19.7782719541,21.2277070374,21.7339406534,23.5001140229,22.4785104358,23.41,2.98491672932,0.0
3697,5.96666666667,0.0,58950.9361011,22.9980974409,20.7481860074,22.6398998235,19.7411172191,21.2381970054,21.674559387,23.4678244941,22.4852808714,23.41,2.98491672932,0.0
3698,6.15,0.0,58950.9361011,22.9834028543,20.7503692574,22.6409153747,19.7127443684,21.2476016015,21.633059087,23.4405620785,22.4904680688,23.41,2.98491672932,0.0
3699,6.33333333333,0.0,58950.9361011,22.9764415526,20.754294877,22.6455186853,19.6993677963,21.257264597,21.6171798634,23.4278662463,22.4951895809,23.41,2.98491672932,0.0
3700,6.51666666667,0.0,58950.9361011,22.9754111895,20.7597166142,22.6528339556,19.6948507274,21.2671724527,21.6146781404,23.4195503021,22.4997474156,23.41,2.98491672932,0.0
3701,6.7,0.0,58950.9361011,22.9776909327,20.7660185757,22.6615949863,19.6938242561,21.2771916263,21.6157176321,23.4151506352,22.5043705838,23.41,2.98491672932,0.0
3702,6.88333333333,0.0,58950.9361011,22.9814140755,20.772676509,22.6708203139,19.6937698162,21.2871410712,21.616499583,23.4128295584,22.5091060026,23.41,2.98491672932,0.0
3703,7.06666666667,0.0,58950.9361011,22.9858005095,20.7794227378,22.6800896873,19.6943180068,21.2969271187,21.6171501326,23.4116076123,22.5139516025,23.41,2.98491672932,0.0
3704,7.25,0.0,58950.9361011,22.9905662928,20.7861324519,22.6892316268,19.6955965323,21.3064890308,21.6184129665,23.4109627292,22.5188621797,23.41,2.98491672932,0.0
3705,7.43333333333,0.0,58950.9361011,22.9955998517,20.7927502601,22.6981794505,19.6976337149,21.3157950837,21.6205304011,23.4106221762,22.5237901404,23.41,2.98491672932,0.0
3706,7.61666666667,0.0,58950.9361011,23.0008434656,20.7992538928,22.7069168156,19.7003455624,21.3248412384,21.6233685563,23.4104416676,22.5287089413,23.41,2.98491672932,0.0
3707,7.8,0.0,58950.9361011,23.0062234389,20.8056260985,22.7154217296,19.7035824734,21.333627696,21.6266701986,23.4103446727,22.5335960391,23.41,2.98491672932,0.0
3708,7.98333333333,0.0,61999.5155029,23.0361135926,20.8021979972,22.7210677917,19.7076378642,21.3246669116,21.7144396297,23.1612475843,22.5347089868,23.06,2.98491672932,0.0
3709,8.16666666667,0.0,61999.5155029,23.0586393794,20.8010211823,22.7349348242,19.7236348266,21.3161139407,21.8256219323,23.095197627,22.539223771,23.06,3.10759534109,0.0
3710,8.35,0.0,61999.5155029,23.0591355709,20.8026605581,22.7482928773,19.7364102607,21.3117381738,21.8960043899,23.0802434978,22.5445506025,23.06,3.14766109571,0.0
3711,8.53333333333,0.0,61999.5155029,23.0591722388,20.8060881932,22.7582945999,19.7443248848,21.311390506,21.9241651,23.0708265138,22.5494328129,23.06,3.10739553964,0.0
3712,8.71666666667,0.0,61999.5155029,23.0591672432,20.8105887648,22.7665703253,19.7519688971,21.3139628561,21.9354677142,23.066330423,22.5540937948,23.06,3.13657823584,0.0
3713,8.9,0.0,61999.5155029,23.0591611717,20.815498192,22.7741895107,19.760826433,21.3180422782,21.945947103,23.0635954089,22.5586238121,23.06,3.14693640531,0.0
3714,9.08333333333,0.0,61999.5155029,23.0591562638,20.8205210018,22.781690119,19.7708730687,21.3228111349,21.9597833416,23.0621455563,22.5631055766,23.06,3.15759183887,0.0
3715,9.26666666667,0.0,61999.5155029,23.0591514192,20.8255536639,22.789137491,19.7815538025,21.327904295,21.9752856074,23.0613703944,22.5675501247,23.06,3.1677667082,0.0
3716,9.45,0.0,61999.5155029,23.0591467697,20.8305715454,22.7964620901,19.7925126884,21.3331904213,21.9904591761,23.0609558501,22.571944617,23.06,3.1777293748,0.0
3717,9.63333333333,0.0,61999.5155029,23.0591424094,20.8355644323,22.8036075201,19.8036430502,21.3386119004,22.0046698491,23.0607340931,22.5762716269,23.06,3.18744203244,0.0
3718,9.81666666667,0.0,61999.5155029,23.0591384143,20.840521732,22.8105630834,19.814954382,21.3441260924,22.0181731708,23.0606147121,22.5805196502,23.06,3.19693859389,0.0
3719,10.0,0.0,61999.5155029,23.059134799,20.8454347471,22.8173467543,19.826470616,21.3496965645,22.0313613743,23.0605495525,22.5846843122,23.06,3.20625427483,0.0
3720,10.1833333333,0.0,61971.3531066,23.2102971383,20.8638915113,22.8769876819,19.9609638833,21.3606158504,22.3175464139,23.4091052128,22.6007862363,23.54,2.98491672932,0.0
3721,10.3666666667,0.0,61971.3531066,23.4290226243,20.8934963069,22.9628727191,20.1364192533,21.376990631,22.6799300857,23.5042132665,22.626149545,23.54,2.98491672932,0.0
3722,10.55,0.0,61971.3531066,23.5343994847,20.9163412232,23.0215456333,20.2415618682,21.3885530556,22.8812236138,23.5303586292,22.6457881357,23.54,3.2633152826,0.0
3723,10.7333333333,0.0,61971.3531066,23.5388161075,20.9296097048,23.0485874566,20.2794967218,21.3940048802,22.937170268,23.5352446454,22.6570459249,23.54,3.32796219204,0.0
3724,10.9166666667,0.0,61971.3531066,23.5391587608,20.9359046734,23.0555269449,20.2835742991,21.3948851221,22.9270720945,23.5376965759,22.6616091168,23.54,3.13916999071,0.0
3725,11.1,0.0,61971.3531066,23.5391673339,20.940094515,23.0583336824,20.2869568463,21.3952226555,22.9195671343,23.5391524722,22.6641131295,23.54,3.23750094618,0.0
3726,11.2833333333,0.0,61971.3531066,23.5391566503,20.9440122844,23.0622178809,20.2965013965,21.3960941814,22.9290787615,23.5398691653,22.6662206495,23.54,3.24763533848,0.0
3727,11.4666666667,0.0,61971.3531066,23.539148078,20.9480634124,23.0675289657,20.3094626673,21.3975604046,22.9475976918,23.5401963364,22.6683572109,23.54,3.25759022601,0.0
3728,11.65,0.0,61971.3531066,23.5391402304,20.9522080885,23.0734680236,20.3228192808,21.3994864223,22.9665024468,23.5403455584,22.670567718,23.54,3.26807065157,0.0
3729,11.8333333333,0.0,61971.3531066,23.5391322429,20.9563215388,23.0793445307,20.3352578112,21.4017038145,22.9823990453,23.5404129886,22.6727706524,23.54,3.27757499512,0.0
3730,12.0166666667,0.0,61971.3531066,23.5391248496,20.9603858025,23.0850262304,20.3469935579,21.4041602922,22.9960021489,23.5404428483,22.6749634008,23.54,3.28744555683,0.0
3731,12.2,0.0,61971.3531066,23.5391178989,20.9644185502,23.0905759864,20.3584683033,21.4068306681,23.0087334113,23.5404519891,22.6771580258,23.54,3.29696535092,0.0
3732,12.2,0.0,54325.2625052,23.5279039149,20.9469276842,23.016404783,20.2925182609,21.3627562425,22.9711707223,23.534318209,22.6192051505,23.53,2.98491672932,0.0
3733,12.2,0.0,54325.2625052,23.5144350826,20.9221807293,22.9195349561,20.2152916148,21.3005007267,22.9353945015,23.5320639383,22.5394799309,23.53,2.98491672932,0.0
3734,12.2,0.0,54325.2625052,23.5025853982,20.9012229303,22.8442830456,20.1638733887,21.2463199941,22.9187223421,23.53105757,22.4703886204,23.53,2.98491672932,0.0
3735,12.2,0.0,54325.2625052,23.4930414428,20.8867150485,22.7988259228,20.1383609807,21.2078598609,22.9157813931,23.5305732981,22.4216765669,23.53,2.98491672932,0.0
3736,12.2,0.0,54325.2625052,23.4852284956,20.8769380505,22.7733283887,20.1257467858,21.1818882278,22.9168984267,23.5303400994,22.3897805682,23.53,2.98491672932,0.0
3737,12.2,0.0,54325.2625052,23.4785966296,20.869633884,22.7569315088,20.1164003731,21.1631364019,22.9171572166,23.5302314254,22.3683618219,23.53,2.98491672932,0.0
3738,12.2,0.0,54325.2625052,23.4728376961,20.863421951,22.7436217577,20.1069360465,21.1480371471,22.9160060177,23.5301778454,22.3528214847,23.53,2.98491672932,0.0
3739,12.2,0.0,54325.2625052,23.4678437054,20.8577695604,22.7314873576,20.0974117882,21.1349652308,22.9144838686,23.5301468027,22.3407359857,23.53,2.98491672932,0.0
3740,12.2,0.0,54325.2625052,23.4635755951,20.8525640217,22.7203443661,20.088542707,21.1233668264,22.9133814009,23.5301226148,22.3310018655,23.53,2.98491672932,0.0
3741,12.2,0.0,54325.2625052,23.4599932407,20.8478055012,22.7103323452,20.0806301732,21.1130506841,22.9128790187,23.5301055239,22.3230750701,23.53,2.98491672932,0.0
3742,12.2,0.0,54325.2625052,23.4570352831,20.843484537,22.7014388978,20.0735735187,21.1038751358,22.9128227665,23.5300916227,22.3165902528,23.53,2.98491672932,0.0
3743,12.2,0.0,54325.2625052,23.4546164962,20.8395670865,22.6935124926,20.0671515333,21.0956850584,22.9130196187,23.5300788287,22.311244599,23.53,2.98491672932,0.0
3744,12.0666666667,0.0,51776.565638,23.4346791846,20.8319001241,22.6667927555,20.0415426844,21.078749778,22.9004131172,23.5048715812,22.2922478911,23.5,2.98491672932,0.0
3745,11.9333333333,0.0,51776.565638,23.4011367894,20.8169473119,22.6206260935,19.9998966737,21.0460249852,22.8817515111,23.5006272869,22.2565416645,23.5,2.98491672932,0.0
3746,11.8,0.0,51776.565638,23.3739494253,20.8034079385,22.5835079921,19.9670119819,21.0170226355,22.867417003,23.4999650614,22.223875204,23.5,2.98491672932,0.0
3747,11.6666666667,0.0,51776.565638,23.3565584227,20.7931581049,22.5597920332,19.9452973777,20.9959482509,22.8582457209,23.4998733046,22.1998378952,23.5,2.98491672932,0.0
3748,11.5333333333,0.0,51776.565638,23.3457143937,20.7852699487,22.5446146078,19.9293210425,20.9806948386,22.8514206483,23.4998580747,22.1833519835,23.5,2.98491672932,0.0
3749,11.4,0.0,51776.565638,23.3378137515,20.7785178625,22.5329075723,19.9146558833,20.9684066112,22.8448903686,23.4998601552,22.1717473113,23.5,2.98491672932,0.0
3750,11.2666666667,0.0,51776.565638,23.3309321713,20.7722254904,22.5221604271,19.8997565493,20.9574385771,22.8380742362,23.4998509388,22.1629754173,23.5,2.98491672932,0.0
3751,11.1333333333,0.0,51776.565638,23.3244643622,20.7661813443,22.5117585231,19.8846623199,20.9472072586,22.8310823313,23.4998329864,22.1558996938,23.5,2.98491672932,0.0
3752,11.0,0.0,51776.565638,23.3183973372,20.7603867228,22.5018288004,19.8697703029,20.9376203104,22.8241744699,23.4998156806,22.1499827085,23.5,2.98491672932,0.0
3753,10.8666666667,0.0,51776.565638,23.3127796589,20.7548703839,22.4925169128,19.8552400218,20.9286756919,22.8174213626,23.4998020432,22.1449443773,23.5,2.98491672932,0.0
3754,10.7333333333,0.0,51776.565638,23.3076060261,20.749641508,22.4838414445,19.8410512195,20.9203450937,22.8108054824,23.4997918898,22.1406021016,23.5,2.98491672932,0.0
3755,10.6,0.0,51776.565638,23.3028405047,20.7446942308,22.4757515064,19.8271520316,20.9125767044,22.8043214306,23.4997828392,22.1368188259,23.5,2.98491672932,0.0
3756,10.6,0.0,51776.565638,23.2994246237,20.7403190471,22.4688884677,19.8153750046,20.905680176,22.800224639,23.6532875105,22.1337959754,23.73,2.98491672932,0.0
3757,10.6,0.0,51776.565638,23.2957611186,20.7360716851,22.4619105255,19.8033988323,20.8990533891,22.795204352,23.7039149948,22.1308765283,23.73,2.98491672932,0.0
3758,10.6,0.0,51776.565638,23.2920216814,20.7319822801,22.4549810655,19.7915104695,20.8927161294,22.7898014682,23.7210823326,22.1280455781,23.73,2.98491672932,0.0
3759,10.6,0.0,51776.565638,23.2883902335,20.7280809426,22.4482750686,19.7798984688,20.8866945399,22.7844806406,23.726838125,22.1253224377,23.73,2.98491672932,0.0
3760,10.6,0.0,51776.565638,23.2855537,20.7245497945,22.4423510897,19.7694571441,20.8812094606,22.7805752825,23.7287714188,22.1229452212,23.73,2.98491672932,0.0
3761,10.6,0.0,51776.565638,23.2830553109,20.7212589951,22.4368317309,19.7593764616,20.8760860873,22.7769427072,23.729399845,22.1207640456,23.73,2.98491672932,0.0
3762,10.6,0.0,51776.565638,23.2807544288,20.7181677772,22.4316043984,19.7494678388,20.8712641354,22.7732900935,23.7296077731,22.1187293351,23.73,2.98491672932,0.0
3763,10.6,0.0,51776.565638,23.2786142517,20.7152621316,22.4266431523,19.7397406155,20.8667179278,22.769641397,23.7296752097,22.116819655,23.73,2.98491672932,0.0
3764,10.6,0.0,51776.565638,23.2766276551,20.7125347637,22.4219434156,19.730229379,20.8624310439,22.7660750717,23.7296948859,22.1150221147,23.73,2.98491672932,0.0
3765,10.6,0.0,51776.565638,23.2747518,20.7099676775,22.4174682995,19.7303254545,20.8583744286,22.7625539695,23.7296977738,22.1133125614,23.73,2.98491672932,0.0
3766,10.6,0.0,51776.565638,23.2730020428,20.7075621009,22.413231811,19.7296444652,20.8545472062,22.7591304232,23.7296961306,22.1116921751,23.73,2.98491672932,0.0
3767,10.6,0.0,51776.565638,23.2713190438,20.7052946485,22.4091798843,19.7316244197,20.8509145636,22.7556967663,23.7296922249,22.1101340396,23.73,2.98491672932,0.0
3768,10.6416666667,0.0,49227.8687709,23.2481905234,20.6960494172,22.3790715263,19.6935913016,20.8318617979,22.7374170736,23.6939234848,22.0888251651,23.68,2.98491672932,0.0
3769,10.6833333333,0.0,49227.8687709,23.2194159426,20.684515159,22.3418913873,19.6827000932,20.8069585786,22.7209153086,23.6838233112,22.0594159042,23.68,2.98491672932,0.0
3770,10.725,0.0,49227.8687709,23.1955372425,20.6740294895,22.3113779125,19.6811317124,20.784568488,22.7090905288,23.6809316566,22.0326489794,23.68,2.98491672932,0.0
3771,10.7666666667,0.0,49227.8687709,23.1798040743,20.6657475676,22.2909309291,19.6799414766,20.7675098427,22.7023496846,23.6801284089,22.0127299312,23.68,2.98491672932,0.0
3772,10.8083333333,0.0,49227.8687709,23.1698191335,20.6591209934,22.2772338527,19.6789051222,20.7546696836,22.6977046447,23.6798910181,21.998895806,23.68,2.98491672932,0.0
3773,10.85,0.0,49227.8687709,23.1627027313,20.6533886254,22.2666114632,19.6794013781,20.7442618707,22.6933615337,23.6798229989,21.9890799597,23.68,2.98491672932,0.0
3774,10.8916666667,0.0,49227.8687709,23.1567317508,20.6480721745,22.2570400535,19.6817510749,20.7350856446,22.688874249,23.6798035217,21.981595692,23.68,2.98491672932,0.0
3775,10.9333333333,0.0,49227.8687709,23.151277281,20.6429866276,22.2479028823,19.6814269995,20.726606637,22.6844480696,23.6797984236,21.9754725677,23.68,2.98491672932,0.0
3776,10.975,0.0,49227.8687709,23.1462582097,20.6381087649,22.2392157428,19.6814528026,20.7186742317,22.6803484303,23.679797398,21.9702523413,23.68,2.98491672932,0.0
3777,11.0166666667,0.0,49227.8687709,23.1416561264,20.6334334073,22.2310254415,19.6797086888,20.7112203742,22.6765849548,23.6797970815,21.9656868709,23.68,2.98491672932,0.0
3778,11.0583333333,0.0,49227.8687709,23.1374693074,20.628961409,22.2233403208,19.679607091,20.7041997144,22.6731625708,23.6797981361,21.961629833,23.68,2.98491672932,0.0
3779,11.1,0.0,49227.8687709,23.1336381609,20.6246794597,22.2160984955,19.6805165848,20.6975565161,22.6700036232,23.6797987633,21.9579645163,23.68,2.98491672932,0.0
3780,10.7333333333,0.0,49227.8687709,23.1298901783,20.6202486165,22.209125929,19.8246556569,20.6909414704,22.6660581539,23.7983344404,21.9547124893,23.84,2.98491672932,0.0
3781,10.3666666667,0.0,49227.8687709,23.1248491158,20.6153363337,22.201747789,19.8383244625,20.6839447199,22.6574623759,23.8285226717,21.9515647562,23.84,2.98491672932,0.0
3782,10.0,0.0,49227.8687709,23.1187592682,20.6101086073,22.1943079657,19.8395823486,20.6767332361,22.6452393643,23.8364506722,21.94856558,23.84,2.98491672932,0.0
3783,9.63333333333,0.0,49227.8687709,23.1121390502,20.6047594433,22.1871119129,19.8398859631,20.6695001511,22.6313747603,23.8384676052,21.9457536515,23.84,2.98491672932,0.0
3784,9.26666666667,0.0,49227.8687709,23.1052732417,20.5993765688,22.1802023844,19.8395308193,20.6623196271,22.6169350085,23.8389568143,21.9431013227,23.84,2.98491672932,0.0
3785,8.9,0.0,49227.8687709,23.098275005,20.5939846969,22.1735204354,19.8404267051,20.655203724,22.6021840258,23.8390572773,21.9405728424,23.84,2.98491672932,0.0
3786,8.53333333333,0.0,49227.8687709,23.0911755722,20.5885847573,22.1669997833,19.8426605244,20.6481449631,22.5870564074,23.8390632504,21.9381433602,23.84,2.98491672932,0.0
3787,8.16666666667,0.0,49227.8687709,23.0839941181,20.5831764408,22.1606046609,19.8418429548,20.6411384652,22.5714992194,23.8390501531,21.9358033032,23.84,2.98491672932,0.0
3788,7.8,0.0,49227.8687709,23.0767360448,20.5777558744,22.1543051674,19.8401135891,20.6341758467,22.5555021073,23.8390355493,21.933543385,23.84,2.98491672932,0.0
3789,7.43333333333,0.0,49227.8687709,23.0693728642,20.572317512,22.1480742396,19.8424189995,20.6272468094,22.5390889427,23.8390236205,21.931353628,23.84,2.98491672932,0.0
3790,7.06666666667,0.0,49227.8687709,23.0618864396,20.5668574792,22.1418936508,19.8424580511,20.6203434229,22.5223098137,23.839015287,21.9292268566,23.84,2.98491672932,0.0
3791,6.7,0.0,49227.8687709,23.054276565,20.5613726223,22.1357502759,19.8405878595,20.6134590371,22.505218413,23.8390101544,21.9271580617,23.84,2.98491672932,0.0
3792,6.65,0.0,49227.8687709,23.0479165662,20.5566785159,22.1304121261,19.6644369597,20.6074105148,22.4921307564,23.6430987775,21.9251660545,23.57,2.98491672932,0.0
3793,6.6,0.0,49227.8687709,23.0432863309,20.5530446882,22.1261191535,19.5811609076,20.6024697029,22.4836023485,23.5887072477,21.9232858806,23.57,2.98491672932,0.0
3794,6.55,0.0,49227.8687709,23.0394431504,20.5501109687,22.1221441008,19.5719307672,20.5982368382,22.476548681,23.5744519391,21.9213079203,23.57,2.98491672932,0.0
3795,6.5,0.0,49227.8687709,23.0362565031,20.5476884009,22.1184629137,19.570116457,20.5945531257,22.470193474,23.5706861155,21.9193569022,23.57,2.98491672932,0.0
3796,6.45,0.0,49227.8687709,23.0334961919,20.5455977749,22.1149505223,19.5695407241,20.5912444013,22.4641012909,23.5697057169,21.9174712422,23.57,2.98491672932,0.0
3797,6.4,0.0,49227.8687709,23.0309868499,20.5437266181,22.1115116532,19.5722947872,20.5881914238,22.4581657278,23.5694607175,21.9156446618,23.57,2.98491672932,0.0
3798,6.35,0.0,49227.8687709,23.0286401175,20.5420195178,22.108116372,19.5721127986,20.585330343,22.4524241962,23.5694074616,21.9138610617,23.57,2.98491672932,0.0
3799,6.3,0.0,49227.8687709,23.02642504,20.5404518541,22.1047765495,19.5706404175,20.5826302938,22.4469205194,23.5694031974,21.9121091549,23.57,2.98491672932,0.0
3800,6.25,0.0,49227.8687709,23.0243326092,20.5390106907,22.1015142135,19.5700231735,20.5800743899,22.4416616139,23.5694106506,21.9103834351,23.57,2.98491672932,0.0
3801,6.2,0.0,49227.8687709,23.0223564836,20.5376862859,22.0983447234,19.5708823761,20.577650315,22.4366284548,23.5694201221,21.9086817173,23.57,2.98491672932,0.0
3802,6.15,0.0,49227.8687709,23.0204825595,20.5364683733,22.0952700318,19.5711067425,20.5753454702,22.4317855336,23.5694290464,21.9070007146,23.57,2.98491672932,0.0
3803,6.1,0.0,49227.8687709,23.018695788,20.5353477046,22.0922870742,19.5699836866,20.5731486189,22.4271037749,23.5694372407,21.9053372749,23.57,2.98491672932,0.0
3804,6.05833333333,0.0,49227.8687709,23.0167874625,20.5338202381,22.089118496,19.7608912471,20.5705809286,22.4221793204,23.7271521931,21.9038312836,23.78,2.98491672932,0.0
3805,6.01666666667,0.0,49227.8687709,23.0134840346,20.5313809568,22.0847327238,19.7795206638,20.567050849,22.414592116,23.765971578,21.9020752366,23.78,2.98491672932,0.0
3806,5.975,0.0,49227.8687709,23.0100627602,20.5284881583,22.0802470613,19.7804103959,20.5631003324,22.4072935142,23.7760898847,21.9004494563,23.78,2.98491672932,0.0
3807,5.93333333333,0.0,49227.8687709,23.0064709956,20.5252831041,22.0756906267,19.7811652127,20.5588450447,22.4000770906,23.7786449227,21.8988548543,23.78,2.98491672932,0.0
3808,5.89166666667,0.0,49227.8687709,23.002868742,20.5219252009,22.0712229424,19.7822026984,20.5544419132,22.39310466,23.7792962478,21.897294811,23.78,2.98491672932,0.0
3809,5.85,0.0,49227.8687709,22.9992825705,20.5184828412,22.0668555505,19.7810382487,20.5499562263,22.3862900624,23.7794600179,21.8957565653,23.78,2.98491672932,0.0
3810,5.80833333333,0.0,49227.8687709,22.9957057124,20.5149810273,22.0625573883,19.7802160212,20.5454128852,22.3795576496,23.7795028641,21.8942322166,23.78,2.98491672932,0.0
3811,5.76666666667,0.0,49227.8687709,22.9921262218,20.5114282397,22.0582953323,19.7810156775,20.5408213836,22.3728761504,23.7795166404,21.8927173574,23.78,2.98491672932,0.0
3812,5.725,0.0,49227.8687709,22.9885425505,20.5078308595,22.05405257,19.7799953495,20.5361895175,22.3662520531,23.7795237589,21.8912115845,23.78,2.98491672932,0.0
3813,5.68333333333,0.0,49227.8687709,22.984958494,20.5041951654,22.0498235023,19.7821835846,20.5315247017,22.3596963555,23.7795291698,21.8897161734,23.78,2.98491672932,0.0
3814,5.64166666667,0.0,49227.8687709,22.9813809316,20.5005273047,22.0456090188,19.7799776596,20.5268340574,22.3532166056,23.7795340142,21.8882335942,23.78,2.98491672932,0.0
3815,5.6,0.0,49227.8687709,22.9778000162,20.4968276321,22.0413987496,19.7798955168,20.5221174923,22.3467826919,23.7795381725,21.8867605672,23.78,2.98491672932,0.0
3816,5.55,0.0,44186.7998292,22.9208564664,20.5082566213,22.0395034142,19.7316771013,20.5490510644,22.162830527,23.7371709901,21.8941981908,23.73,2.98491672932,0.0
3817,5.5,0.0,44186.7998292,22.8379861046,20.5256550632,22.0394861419,19.7313399238,20.5920654332,21.9263752772,23.730980724,21.9081230096,23.73,2.98491672932,0.0
3818,5.45,0.0,44186.7998292,22.7825493097,20.5397870717,22.0432089685,19.7308534586,20.6272732501,21.7975172433,23.729692121,21.9212349976,23.73,2.98491672932,0.0
3819,5.4,0.0,44186.7998292,22.757465194,20.549202095,22.0488220688,19.7310168503,20.6505019558,21.762664238,23.7295138413,21.9312138344,23.73,2.98491672932,0.0
3820,5.35,0.0,44186.7998292,22.749566072,20.555338808,22.054348225,19.7316627179,20.6652226702,21.764654499,23.7294157172,21.9382653554,23.73,2.98491672932,0.0
3821,5.3,0.0,44186.7998292,22.7475431379,20.5598413115,22.0589808309,19.7322655826,20.6755876637,21.7669994619,23.729372146,21.9433368636,23.73,2.98491672932,0.0
3822,5.25,0.0,44186.7998292,22.7462586887,20.5636435252,22.0627338949,19.7324729939,20.6840030379,21.7611033825,23.7293751552,21.9472123078,23.73,2.98491672932,0.0
3823,5.2,0.0,44186.7998292,22.7446003231,20.5670789258,22.0658462116,19.7321537039,20.6913728676,21.7509425356,23.7294004822,21.9503292835,23.73,2.98491672932,0.0
3824,5.15,0.0,44186.7998292,22.7428854141,20.5702293172,22.0685463188,19.7313914307,20.6979376538,21.7411232449,23.7294300516,21.9529146598,23.73,2.98491672932,0.0
3825,5.1,0.0,44186.7998292,22.7414215265,20.5731025504,22.0709259715,19.7302474516,20.7037522637,21.7331513973,23.7294533492,21.9550740535,23.73,2.98491672932,0.0
3826,5.05,0.0,44186.7998292,22.7402556953,20.5757248533,22.0730310161,19.7319090918,20.7089026651,21.7265822799,23.7294723511,21.9568858362,23.73,2.98491672932,0.0
3827,5.0,0.0,44186.7998292,22.7384853686,20.5781381584,22.0748966719,19.7310428616,20.7135044726,21.7172465385,23.7294892438,21.9584203683,23.73,2.98491672932,0.0
3828,5.0,0.0,34048.3371533,22.6389345773,20.5804332831,22.0269643797,19.6112826977,20.7177204559,21.4945523437,23.6479108693,21.9302029962,23.6,2.98491672932,0.0
3829,5.0,0.0,34048.3371533,22.5125045937,20.5826308556,21.9664044486,19.6014714483,20.7216456642,21.247713666,23.6174269007,21.8905898368,23.6,2.98491672932,0.0
3830,5.0,0.0,34048.3371533,22.4158111781,20.5844702667,21.9212900957,19.6013152095,20.7250337538,21.0975046578,23.6061119011,21.8563347254,23.6,2.98491672932,0.0
3831,5.0,0.0,34048.3371533,22.3593193143,20.5859502305,21.8960087674,19.6017560484,20.7279548813,21.0386657618,23.6019054373,21.8328199445,23.6,2.98491672932,0.0
3832,5.0,0.0,34048.3371533,22.3297438348,20.5870073864,21.8831610698,19.6023641994,20.7303733749,21.0208313677,23.6003420974,21.8182457643,23.6,2.98491672932,0.0
3833,5.0,0.0,34048.3371533,22.3125207815,20.5876209564,21.8752790067,19.6012501364,20.7322812575,21.0089726852,23.5997788122,21.8091747243,23.6,2.98491672932,0.0
3834,5.0,175.916666667,34048.3371533,22.314302404,20.5878251329,21.8686024078,19.6010898003,20.7337169439,21.0532107532,23.5995934036,21.8030297662,23.6,2.98491672932,0.0
3835,5.0,214.833333333,33940.869449,22.3291453071,20.5877771072,21.863045634,19.6020274966,20.7348321397,21.1358940205,23.5995490792,21.798468086,23.6,2.98491672932,0.0
3836,5.0,253.75,33833.4017446,22.3500288076,20.5876773872,21.8599204578,19.6007517272,20.7358050119,21.2282223653,23.5995505796,21.794881136,23.6,2.98491672932,0.0
3837,5.0,292.666666667,33833.4017446,22.374294468,20.5877129494,21.8599932523,19.6015047676,20.7368000338,21.3190044815,23.5995663285,21.7919849046,23.6,2.98491672932,0.0
3838,5.0,331.583333333,33725.9340402,22.4007475346,20.5880299199,21.8629231018,19.6008493052,20.7379472503,21.4122694283,23.5995860351,21.7896063722,23.6,2.98491672932,0.0
3839,5.0,370.5,33725.9340402,22.4283924133,20.5886704573,21.8680650689,19.6096311083,20.7392618484,21.5098828827,23.5996040816,21.7875316471,23.6,2.98491672932,0.0
3840,5.05,409.416666667,36167.163203,22.4603249435,20.5955973333,21.8958030374,20.0006126274,20.7542258849,21.5741805628,23.8797990714,21.8051476613,23.94,2.98491672932,0.0
3841,5.1,448.333333333,36167.163203,22.5136522525,20.6064651402,21.9363527637,20.1650505178,20.7772107399,21.689350435,23.9288585354,21.8310718518,23.94,2.98491672932,0.0
3842,5.15,487.25,36167.163203,22.5743003345,20.617565456,21.9742399414,20.1804488378,20.7994923195,21.8373228832,23.9353542178,21.8542804448,23.94,2.98491672932,0.0
