,Unnamed: 0,z0,z1,z2,z3,z4,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
7298,7298,23.9399270758,23.4399282427,23.4403404376,23.4393710149,23.4405097972,5.725,40.5,74093.7497113,23.758904438,23.4308103969,23.44,23.44,23.44,23.44,23.44,23.44,48.5182362137,162903.55575
7299,7299,23.9399245455,23.4410662476,23.4399058075,23.4409149091,23.4388337596,5.76666666667,43.6666666667,74093.7497113,23.7525588324,23.4653484525,23.44,23.44,23.44,23.44,23.44,23.44,46.8782297881,151944.459921
7300,7300,23.9399038073,23.4409380855,23.4383686164,23.4395025351,23.4392869104,5.80833333333,46.8333333333,74093.7497113,23.7573271289,23.4843829575,23.44,23.44,23.44,23.44,23.44,23.44,48.1591135684,148563.287049
7301,7301,23.9398917095,23.4399562027,23.4401591101,23.4399436098,23.4381540175,5.85,50.0,74093.7497113,23.7582083474,23.4946827229,23.44,23.44,23.44,23.44,23.44,23.44,48.3995653171,146414.778219
7302,7302,23.9398823234,23.4392135483,23.4411501931,23.4400233607,23.4386195163,5.89166666667,53.6666666667,73783.3995024,23.7592097347,23.5012997143,23.44,23.44,23.44,23.44,23.44,23.44,48.6487470093,144782.902205
7303,7303,23.9398749501,23.4388290118,23.4401400569,23.4399577592,23.4380894198,5.93333333333,57.3333333333,73309.4841314,23.7598434297,23.5065687875,23.44,23.44,23.44,23.44,23.44,23.44,48.8733128246,143544.165517
7304,7304,23.939868753,23.4388503164,23.4391007982,23.4396020237,23.4391748484,5.975,61.0,73309.4841314,23.7605689077,23.5111624459,23.44,23.44,23.44,23.44,23.44,23.44,49.0729477421,141926.570476
7305,7305,23.9398632024,23.4403732906,23.4411195414,23.4398801472,23.4384798078,6.01666666667,64.6666666667,73309.4841314,23.7615554053,23.5152531898,23.44,23.44,23.44,23.44,23.44,23.44,49.2691005246,140281.935927
7306,7306,23.9398581922,23.4409757793,23.4418664243,23.4400177677,23.4387026685,6.05833333333,68.3333333333,73309.4841314,23.7623365548,23.5189575525,23.44,23.44,23.44,23.44,23.44,23.44,49.4427638428,139043.493074
7307,7307,23.9398535863,23.4397174154,23.4394868002,23.440099562,23.4410123807,6.1,72.0,73309.4841314,23.7628257501,23.5223730173,23.44,23.44,23.44,23.44,23.44,23.44,49.6057484386,137166.733181
7308,7308,23.9876451806,23.4869180806,23.4841252095,23.4878928034,23.4865199151,6.19166666667,75.6666666667,72525.2185516,23.795983144,23.5238893258,23.49,23.49,23.49,23.49,23.49,23.49,45.9695829949,149280.457828
7309,7309,23.9897222051,23.489371372,23.4892891836,23.4903346381,23.4887570965,6.28333333333,79.3333333333,71740.9533386,23.8167569526,23.53769057,23.49,23.49,23.49,23.49,23.49,23.49,50.8354539313,132318.437917
7310,7310,23.9898341722,23.4904908862,23.4893459461,23.490330918,23.4910154746,6.375,83.0,71740.9533386,23.8092594539,23.5550981686,23.49,23.49,23.49,23.49,23.49,23.49,48.6089641945,138616.830922
7311,7311,23.9898328167,23.4895589442,23.4899955949,23.4901270022,23.4919093392,6.46666666667,86.6666666667,71740.9533386,23.8118212112,23.5720842083,23.49,23.49,23.49,23.49,23.49,23.49,49.2940090513,134109.441874
7312,7312,23.9898276888,23.4913874093,23.4907131056,23.4899207001,23.4909352783,6.55833333333,90.3333333333,71740.9533386,23.8123860017,23.587176875,23.49,23.49,23.49,23.49,23.49,23.49,49.4173918219,131950.950573
7313,7313,23.9898229291,23.4901692423,23.4908836292,23.4909669828,23.4891349497,6.65,94.0,71740.9533386,23.8126416432,23.6006161224,23.49,23.49,23.49,23.49,23.49,23.49,49.5513481093,129221.322588
7314,7314,23.9898185261,23.4903973414,23.4898186667,23.4903671647,23.4912612163,6.74166666667,96.8333333333,71740.9533386,23.8131887095,23.6131262602,23.49,23.49,23.49,23.49,23.49,23.49,49.6754176333,127138.331429
7315,7315,23.9898144368,23.489222926,23.4920685895,23.4896034566,23.4892089118,6.83333333333,99.6666666667,71740.9533386,23.8134201364,23.6252228313,23.49,23.49,23.49,23.49,23.49,23.49,49.788002777,124576.859743
7316,7316,23.9898105198,23.490280906,23.4895949249,23.489851889,23.4888011891,6.925,102.5,71740.9533386,23.8136873907,23.6370806956,23.49,23.49,23.49,23.49,23.49,23.49,49.9080801999,122416.311509
7317,7317,23.9898068104,23.4897212662,23.4888707884,23.4899197106,23.4885483701,7.01666666667,105.333333333,71740.9533386,23.8139284366,23.6487358974,23.49,23.49,23.49,23.49,23.49,23.49,50.0170858254,119937.732874
7318,7318,23.9898032892,23.491189885,23.4903225705,23.4895638988,23.4882950218,7.10833333333,108.166666667,71740.9533386,23.8145068211,23.6602036652,23.49,23.49,23.49,23.49,23.49,23.49,50.1196775516,117883.155115
7319,7319,23.9897998686,23.490241011,23.4917745469,23.4898879559,23.4917084129,7.2,111.0,71430.6031297,23.8153096951,23.6715592587,23.49,23.49,23.49,23.49,23.49,23.49,50.230909912,114854.454195
7320,7320,24.2177006277,23.9517663878,23.9492009116,23.9746902103,23.9469861488,7.25,113.833333333,71430.6031297,24.0748205344,23.6666393412,23.96,23.96,23.96,23.96,23.96,23.96,32.9454451672,228869.008024
7321,7321,24.4551023417,23.9609569733,23.9590969269,23.9616195473,23.9603662411,7.3,116.666666667,71430.6031297,24.2228802655,23.6937534711,23.96,23.96,23.96,23.96,23.96,23.96,37.4326235604,93892.5623221
7322,7322,24.4595500769,23.9607988307,23.9596902228,23.9612336774,23.9600040917,7.35,119.5,71430.6031297,24.2797894821,23.758184495,23.96,23.96,23.96,23.96,23.96,23.96,48.7979757885,168281.662042
7323,7323,24.4598082332,23.9593502508,23.9600817499,23.9605015721,23.9587722247,7.4,122.333333333,70956.6881257,24.2414576756,23.8059442024,23.96,23.96,23.96,23.96,23.96,23.96,40.2570423947,154315.641362
7324,7324,24.4598058454,23.9612498649,23.958292773,23.9598993788,23.9616305217,7.45,125.166666667,70956.6881257,24.2555556532,23.8333094029,23.96,23.96,23.96,23.96,23.96,23.96,42.9693471183,151263.47531
7325,7325,24.4597968322,23.9612814973,23.9585770993,23.9601842491,23.9589601149,7.5,128.0,70956.6881257,24.2558278694,23.8468311229,23.96,23.96,23.96,23.96,23.96,23.96,43.0842339559,150076.447481
7326,7326,24.4597913479,23.9598310852,23.9596430134,23.9595091126,23.9618492704,7.55,129.833333333,70956.6881257,24.2567569438,23.8533352684,23.96,23.96,23.96,23.96,23.96,23.96,43.2280220968,149280.578202
7327,7327,24.459786637,23.9602838374,23.9597579211,23.9594210378,23.9622575949,7.6,131.666666667,70956.6881257,24.2574882368,23.8567350506,23.96,23.96,23.96,23.96,23.96,23.96,43.3627467097,148188.665372
7328,7328,24.4597823105,23.9608500891,23.9585028661,23.9606621402,23.9598884142,7.65,133.5,70956.6881257,24.2578349775,23.8586428048,23.96,23.96,23.96,23.96,23.96,23.96,43.4946321578,147726.916319
7329,7329,24.4597779452,23.9598292671,23.9603539035,23.9606891112,23.9604969171,7.7,135.333333333,70956.6881257,24.2585178563,23.8595546589,23.96,23.96,23.96,23.96,23.96,23.96,43.6082474018,146927.650797
7330,7330,24.4597743138,23.9593885769,23.9620894017,23.9602816984,23.9615740207,7.75,137.166666667,70956.6881257,24.2592707479,23.8597387573,23.96,23.96,23.96,23.96,23.96,23.96,43.7216439445,145351.313022
7331,7331,24.4597718375,23.9605429335,23.9616427132,23.9597695035,23.9610069329,7.8,139.0,70956.6881257,24.2597652717,23.8594169965,23.96,23.96,23.96,23.96,23.96,23.96,43.8361295061,144371.870205
7332,7332,23.9949201418,23.6055338898,23.5212896782,23.6366165328,23.533115242,7.93333333333,140.833333333,70956.6881257,23.8754612555,23.8945513703,23.51,23.51,23.51,23.51,23.51,23.51,62.8305955701,63509.6102707
7333,7333,24.0080277171,23.509396361,23.5096296174,23.5110727973,23.5118782791,8.06666666667,142.666666667,70956.6881257,23.7554355093,23.8534887068,23.51,23.51,23.51,23.51,23.51,23.51,34.6123322937,136820.761209
7334,7334,24.0096623163,23.5092135112,23.5105575638,23.5099904143,23.5098322123,8.2,144.5,70956.6881257,23.8601577986,23.7972046649,23.51,23.51,23.51,23.51,23.51,23.51,58.741728605,92608.1169551
7335,7335,24.0097690045,23.5111078588,23.5090776441,23.5098240394,23.5103915216,8.33333333333,146.333333333,70956.6881257,23.840238565,23.7566328426,23.51,23.51,23.51,23.51,23.51,23.51,51.7876633544,98579.5370496
7336,7336,24.009786702,23.5101038124,23.5114247354,23.5107821374,23.5097045456,8.46666666667,148.166666667,70956.6881257,23.8416590151,23.7375514533,23.51,23.51,23.51,23.51,23.51,23.51,52.1888538614,98318.6514304
7337,7337,24.0097909209,23.5105915701,23.5101927841,23.5109846084,23.5088395551,8.6,150.0,70956.6881257,23.8416177282,23.732894258,23.51,23.51,23.51,23.51,23.51,23.51,52.2180534316,96705.3498231
7338,7338,24.0097947313,23.5099346995,23.5099390148,23.509734901,23.5090059291,8.73333333333,150.833333333,70956.6881257,23.8415770338,23.7349885515,23.51,23.51,23.51,23.51,23.51,23.51,52.2479885979,95116.1888777
7339,7339,24.0097984552,23.509653611,23.5084679286,23.5108043268,23.5103437104,8.86666666667,151.666666667,70956.6881257,23.8417481598,23.7395592673,23.51,23.51,23.51,23.51,23.51,23.51,52.2869691191,93760.4677148
7340,7340,24.009802076,23.5093251882,23.5098469876,23.5106677195,23.5101048167,9.0,152.5,70956.6881257,23.8419788464,23.745089144,23.51,23.51,23.51,23.51,23.51,23.51,52.3395689699,92002.8133524
7341,7341,24.0098056633,23.5102759955,23.5104842678,23.5101626173,23.5100090728,9.13333333333,153.333333333,70956.6881257,23.8422284758,23.7512257968,23.51,23.51,23.51,23.51,23.51,23.51,52.3853705259,90420.4249483
7342,7342,24.0098091923,23.5100157076,23.5115121705,23.5107982455,23.5112113624,9.26666666667,154.166666667,70956.6881257,23.8426083577,23.7578740466,23.51,23.51,23.51,23.51,23.51,23.51,52.4335338985,88846.3300705
7343,7343,24.0098126111,23.5108417799,23.5118519943,23.5100110785,23.5084881947,9.4,155.0,70956.6881257,23.8425944665,23.76493376,23.51,23.51,23.51,23.51,23.51,23.51,52.4954039835,85901.82039
7344,7344,24.2039142125,23.7277098379,23.7222849066,23.731346704,23.7192867689,9.5,155.833333333,57860.3676762,23.9459398136,23.755853551,23.74,23.74,23.74,23.74,23.74,23.74,32.6582912186,168987.513252
7345,7345,24.2380509936,23.7400890962,23.7388657892,23.7395912489,23.7385200484,9.6,156.666666667,57860.3676762,24.059492702,23.7733287084,23.74,23.74,23.74,23.74,23.74,23.74,49.0907327306,94902.1802918
7346,7346,24.2397750529,23.7398700381,23.741570526,23.7398675092,23.7410771125,9.7,157.5,57860.3676762,24.0329801135,23.7952131408,23.74,23.74,23.74,23.74,23.74,23.74,42.4109360383,131730.720388
7347,7347,24.2398444706,23.7399615071,23.7411042868,23.7402557499,23.7382341594,9.8,158.333333333,57860.3676762,24.0370615806,23.8094368012,23.74,23.74,23.74,23.74,23.74,23.74,43.3311659818,123772.840159
7348,7348,24.23984475,23.7394599228,23.7404811464,23.7401526028,23.741379126,9.9,159.166666667,57860.3676762,24.038890768,23.8142893989,23.74,23.74,23.74,23.74,23.74,23.74,43.671817161,123692.09236
7349,7349,24.2398432325,23.7390988597,23.7401517237,23.7399232475,23.7396038964,10.0,160.0,57860.3676762,24.0390272459,23.8127026032,23.74,23.74,23.74,23.74,23.74,23.74,43.7670337606,123199.52046
7350,7350,24.2398415855,23.7403446551,23.7398654585,23.7404074321,23.739379794,10.1,165.833333333,57860.3676762,24.0395188732,23.8077703966,23.74,23.74,23.74,23.74,23.74,23.74,43.8503917232,122729.912226
7351,7351,24.2398398868,23.740936543,23.7399673058,23.7410009112,23.7407841122,10.2,171.666666667,57860.3676762,24.0401184779,23.8013477072,23.74,23.74,23.74,23.74,23.74,23.74,43.9202872226,122349.147038
7352,7352,24.2398381162,23.7404637374,23.7384664159,23.7402174645,23.7385198338,10.3,177.5,57860.3676762,24.039963892,23.7942265801,23.74,23.74,23.74,23.74,23.74,23.74,44.003033458,120785.293852
7353,7353,24.239836363,23.7400548228,23.739710898,23.740800322,23.7405119546,10.4,183.333333333,57860.3676762,24.0406866656,23.7864854153,23.74,23.74,23.74,23.74,23.74,23.74,44.0828602487,120210.779169
7354,7354,24.2398347023,23.740862715,23.7406200516,23.7398078434,23.7411218912,10.5,189.166666667,57860.3676762,24.0411736708,23.7782480774,23.74,23.74,23.74,23.74,23.74,23.74,44.1510280582,117685.558911
7355,7355,24.2398330269,23.7406647971,23.7393998816,23.7407201817,23.7420465113,10.6,195.0,57860.3676762,24.0415629895,23.7698405381,23.74,23.74,23.74,23.74,23.74,23.74,44.2320964862,116351.895154
7356,7356,24.4343680966,23.9287800208,23.9223934618,23.9321403306,23.9202115141,10.7833333333,200.833333333,70956.6881257,24.1773771869,23.7525204453,23.94,23.94,23.94,23.94,23.94,23.94,34.8158673934,150364.947418
7357,7357,24.4394805121,23.939521117,23.937160177,23.9399489516,23.9394605029,10.9666666667,206.666666667,70956.6881257,24.2733484669,23.7820778325,23.94,23.94,23.94,23.94,23.94,23.94,52.9405788254,84738.9705697
7358,7358,24.4397952331,23.9402150625,23.9400469648,23.9400898943,23.9394862678,11.15,212.5,70956.6881257,24.2390366814,23.8161258002,23.94,23.94,23.94,23.94,23.94,23.94,43.7522352038,114377.121067
7359,7359,24.4397981063,23.9397717659,23.9390851134,23.9407717061,23.9382436958,11.3333333333,218.333333333,70956.6881257,24.2487632395,23.8424598949,23.94,23.94,23.94,23.94,23.94,23.94,46.0358649188,103658.407497
7360,7360,24.4397920903,23.939878702,23.9403908515,23.9398853278,23.9408772816,11.5166666667,224.166666667,70956.6881257,24.249530597,23.8591689767,23.94,23.94,23.94,23.94,23.94,23.94,46.131266862,100838.564376
7361,7361,24.4397893319,23.9399236216,23.9417249057,23.9393920799,23.9390478495,11.7,230.0,70956.6881257,24.2499947966,23.8696226256,23.94,23.94,23.94,23.94,23.94,23.94,46.2694200161,97265.7742453
7362,7362,24.4397880648,23.9403433423,23.9406779461,23.9403567565,23.9393060599,11.8833333333,227.333333333,70956.6881257,24.25056257,23.877166476,23.94,23.94,23.94,23.94,23.94,23.94,46.4002993177,95526.9506197
7363,7363,24.4397877574,23.9395698,23.941276282,23.9401144725,23.9389794569,12.0666666667,224.666666667,70956.6881257,24.2509481065,23.8836229415,23.94,23.94,23.94,23.94,23.94,23.94,46.5126948617,93639.9608913
7364,7364,24.4397879053,23.9397845471,23.9399005923,23.9404928494,23.940598241,12.25,222.0,70956.6881257,24.2515084308,23.8896536087,23.94,23.94,23.94,23.94,23.94,23.94,46.6282853613,92278.0547615
7365,7365,24.4397883206,23.9398982736,23.9395997255,23.9405466427,23.9398928442,12.4333333333,219.333333333,70956.6881257,24.2518840282,23.8953933539,23.94,23.94,23.94,23.94,23.94,23.94,46.744500264,90636.1687823
7366,7366,24.4397890378,23.9403778802,23.9391361488,23.9401517114,23.9399564957,12.6166666667,216.666666667,70956.6881257,24.2522670615,23.9008739685,23.94,23.94,23.94,23.94,23.94,23.94,46.8441130109,89327.4059724
7367,7367,24.4397899146,23.9396356463,23.9398403255,23.9408497588,23.9398243823,12.8,214.0,70956.6881257,24.2526994573,23.9061897358,23.94,23.94,23.94,23.94,23.94,23.94,46.9454528846,88014.0910372
7368,7368,24.3175877953,23.817964589,23.8200881488,23.8155698044,23.8229543772,12.8916666667,211.333333333,70956.6881257,24.162257228,23.9210706586,23.81,23.81,23.81,23.81,23.81,23.81,56.3403714001,51827.6883525
7369,7369,24.3101450474,23.8102492916,23.8110142484,23.8102941912,23.8096771668,12.9833333333,208.666666667,70956.6881257,24.1149040677,23.908042087,23.81,23.81,23.81,23.81,23.81,23.81,44.9883235787,92433.3750911
7370,7370,24.3098078871,23.8091568283,23.8084164257,23.8096790859,23.8086542738,13.075,206.0,70956.6881257,24.1356594066,23.8868344838,23.81,23.81,23.81,23.81,23.81,23.81,50.5422828513,71071.8177661
7371,7371,24.3098002872,23.8097356363,23.8100586993,23.8104873589,23.8111526796,13.1666666667,203.333333333,70956.6881257,24.1321307672,23.8678199861,23.81,23.81,23.81,23.81,23.81,23.81,49.3951506695,76189.0358631
7372,7372,24.3098062812,23.8110220155,23.8103718395,23.8097337907,23.8109665941,13.2583333333,200.666666667,70956.6881257,24.1323633632,23.8545494306,23.81,23.81,23.81,23.81,23.81,23.81,49.4357311319,75586.3249949
7373,7373,24.3098112545,23.8107514393,23.8117500842,23.8100135727,23.8115443384,13.35,198.0,70956.6881257,24.1327791119,23.84587918,23.81,23.81,23.81,23.81,23.81,23.81,49.5005434669,75735.7136441
7374,7374,24.309815368,23.8095453848,23.8109507294,23.8102603385,23.8099187569,13.4416666667,188.666666667,70956.6881257,24.1326786553,23.8397188983,23.81,23.81,23.81,23.81,23.81,23.81,49.5673560288,76319.4205911
7375,7375,24.3098189544,23.8098118967,23.8113228768,23.8107094665,23.8085538656,13.5333333333,179.333333333,70956.6881257,24.1328442008,23.8345955691,23.81,23.81,23.81,23.81,23.81,23.81,49.6284519162,77916.6380406
7376,7376,24.3098221576,23.8098915778,23.8090813185,23.8095271323,23.8105801371,13.625,170.0,70956.6881257,24.1330367152,23.8299542119,23.81,23.81,23.81,23.81,23.81,23.81,49.6994053205,79071.4489362
7377,7377,24.3098252086,23.8099263146,23.8103194714,23.8095563886,23.8102936731,13.7166666667,160.666666667,70956.6881257,24.1333390098,23.8256514604,23.81,23.81,23.81,23.81,23.81,23.81,49.7588598545,80791.1760504
7378,7378,24.3098281046,23.8098324498,23.80938517,23.810080281,23.8100491184,13.8083333333,151.333333333,70956.6881257,24.133476224,23.8216818941,23.81,23.81,23.81,23.81,23.81,23.81,49.8216189405,82213.1857333
7379,7379,24.3098308806,23.8092663675,23.8110553781,23.8100406483,23.8110109614,13.9,142.0,70956.6881257,24.133902178,23.8180039992,23.81,23.81,23.81,23.81,23.81,23.81,49.8856591924,84050.5241306
7380,7380,24.1150519089,23.6118587876,23.6184024162,23.6635649442,23.6182180643,13.9416666667,132.666666667,70956.6881257,23.9835858484,23.83491378,23.6,23.6,23.6,23.6,23.6,23.6,65.5426019022,31052.2743672
7381,7381,24.1005336417,23.6003151303,23.602412415,23.6026193586,23.6033870235,13.9833333333,123.333333333,70956.6881257,23.915433445,23.8155080925,23.6,23.6,23.6,23.6,23.6,23.6,47.3102249688,90056.492634
7382,7382,24.0998464032,23.6000142651,23.6000679059,23.6001796342,23.6005608493,14.025,114.0,71740.9533386,23.9434322588,23.7870100695,23.6,23.6,23.6,23.6,23.6,23.6,56.129956118,63812.2582255
7383,7383,24.0998039084,23.6004092112,23.6002713148,23.5999697923,23.5993525487,14.0666666667,104.666666667,71740.9533386,23.9377009617,23.7664466647,23.6,23.6,23.6,23.6,23.6,23.6,54.1811688478,70139.3325702
7384,7384,24.0997993035,23.5997096268,23.6002263059,23.6001439688,23.6009237288,14.1083333333,95.3333333333,71740.9533386,23.9377009038,23.7573904209,23.6,23.6,23.6,23.6,23.6,23.6,54.1499333936,72453.9312683
7385,7385,24.0997947786,23.5993683558,23.6011536364,23.5997299196,23.5991837707,14.15,86.0,71740.9533386,23.9375517215,23.7561922205,23.6,23.6,23.6,23.6,23.6,23.6,54.1484798054,74203.0310181
7386,7386,24.099789997,23.6005357004,23.6002121824,23.6006822936,23.6013717605,14.1916666667,81.5833333333,71740.9533386,23.9378901673,23.7586353947,23.6,23.6,23.6,23.6,23.6,23.6,54.1671244609,75656.8942147
7387,7387,24.0997851585,23.6008533456,23.6016571413,23.6002950802,23.6009725084,14.2333333333,77.1666666667,72051.3035475,23.9380227415,23.7623977169,23.6,23.6,23.6,23.6,23.6,23.6,54.1829155773,75631.5808021
7388,7388,24.0997803428,23.6007218423,23.599221022,23.600647644,23.600005182,14.275,72.75,72999.1339226,23.9377868468,23.7666307706,23.6,23.6,23.6,23.6,23.6,23.6,54.2018228316,74440.9252273
7389,7389,24.0997755361,23.6006233999,23.5999683463,23.6003317386,23.6016354,14.3166666667,68.3333333333,73309.4841314,23.938068593,23.771106542,23.6,23.6,23.6,23.6,23.6,23.6,54.2328950484,74428.9423163
7390,7390,24.0997708185,23.5993294765,23.6014619441,23.6006470446,23.6004512732,14.3583333333,63.9166666667,73309.4841314,23.9380548589,23.7758339915,23.6,23.6,23.6,23.6,23.6,23.6,54.2562735122,74579.7624931
7391,7391,24.0997661478,23.5997929533,23.6013725373,23.6002725281,23.6004526199,14.4,59.5,73309.4841314,23.9381706705,23.7807613746,23.6,23.6,23.6,23.6,23.6,23.6,54.2926170322,75283.0521708
7392,7392,23.7747343401,23.3632421464,23.2792058576,23.4840583674,23.306884434,14.45,55.0833333333,73309.4841314,23.6610383292,23.7918364659,23.26,23.26,23.26,23.26,23.26,23.26,66.2083810961,15836.75138
7393,7393,23.7598931711,23.2597474684,23.2597649869,23.3673580352,23.2596340502,14.5,50.6666666667,73783.3995024,23.5955244644,23.7552335941,23.26,23.26,23.26,23.26,23.26,23.26,51.412952819,59026.5515943
7394,7394,23.7598205107,23.2604333046,23.2594203985,23.2953724848,23.2608599649,14.55,46.25,74093.7497113,23.6282161582,23.7074901545,23.26,23.26,23.26,23.26,23.26,23.26,65.8628035045,41929.5335632
7395,7395,23.7598014252,23.2602744883,23.2602296528,23.2614189845,23.2602308223,14.6,41.8333333333,74093.7497113,23.6178800333,23.674448312,23.26,23.26,23.26,23.26,23.26,23.26,61.8271046445,45669.4905094
7396,7396,23.7598014988,23.2605093372,23.2609683902,23.260105362,23.260435854,14.65,37.4166666667,74404.0999202,23.6178845134,23.6592688337,23.26,23.26,23.26,23.26,23.26,23.26,61.819117347,48155.6667893
7397,7397,23.7597980836,23.2604448815,23.260886603,23.2604038537,23.2594550369,14.7,33.0,74878.0149243,23.6176883788,23.655084613,23.26,23.26,23.26,23.26,23.26,23.26,61.7688037075,47215.1655104
7398,7398,23.75975444,23.2596901207,23.2593724317,23.259926285,23.2589222217,14.75,30.5833333333,74878.0149243,23.6173312675,23.6553302905,23.26,23.26,23.26,23.26,23.26,23.26,61.7307811444,47744.3066235
7399,7399,23.7597321678,23.2593551924,23.2597891488,23.2605759336,23.2604213003,14.8,28.1666666667,75351.9302953,23.6173892692,23.6567668873,23.26,23.26,23.26,23.26,23.26,23.26,61.6914426308,47496.8197064
7400,7400,23.7597150923,23.2607801597,23.2602940495,23.2596128177,23.2592486868,14.85,25.75,75662.2805042,23.6173428251,23.65858223,23.26,23.26,23.26,23.26,23.26,23.26,61.6776975058,46586.9607189
7401,7401,23.7597011195,23.2603446114,23.2596621644,23.2596648039,23.2593985856,14.9,23.3333333333,75662.2805042,23.6172361221,23.6606986192,23.26,23.26,23.26,23.26,23.26,23.26,61.6637759822,46635.2643375
7402,7402,23.7596893972,23.2605085003,23.2608693341,23.2596324919,23.2610879984,14.95,20.9166666667,75662.2805042,23.617435921,23.6631185901,23.26,23.26,23.26,23.26,23.26,23.26,61.6489293248,46957.2120646
7403,7403,23.7596792795,23.2609459732,23.2591022209,23.259912655,23.2609021343,15.0,18.5,75662.2805042,23.6173327046,23.6658380973,23.26,23.26,23.26,23.26,23.26,23.26,61.6504049995,46731.6583924
7404,7404,23.949246809,23.5260453132,23.5191229564,23.5295619904,23.5153979261,14.9083333333,16.0833333333,36846.2865795,23.7192165219,23.661957722,23.54,23.54,23.54,23.54,23.54,23.54,32.6582912186,174657.582245
7405,7405,24.0361600394,23.5394907357,23.5379019706,23.5401332808,23.5385112431,14.8166666667,13.6666666667,36846.2865795,23.8367513902,23.6820773711,23.54,23.54,23.54,23.54,23.54,23.54,43.8189162051,85935.3815678
7406,7406,24.0397025931,23.5390902185,23.5392913751,23.5396429321,23.5413448901,14.725,0.0,36846.2865795,23.8317315737,23.7147686458,23.54,23.54,23.54,23.54,23.54,23.54,42.2293267749,131075.603971
7407,7407,24.0398542413,23.5405805106,23.5418118432,23.541209759,23.5402265741,14.6333333333,0.0,36846.2865795,23.8226636729,23.7416489871,23.54,23.54,23.54,23.54,23.54,23.54,40.3679159078,125312.904919
7408,7408,24.0398572279,23.5396838841,23.5409499956,23.5400570288,23.5392935306,14.5416666667,0.0,36846.2865795,23.8262499813,23.758800948,23.54,23.54,23.54,23.54,23.54,23.54,41.1230150164,124555.3629
7409,7409,24.0398552835,23.5391258763,23.5399160504,23.5402400482,23.5391615397,14.45,0.0,36846.2865795,23.8256668119,23.7686189968,23.54,23.54,23.54,23.54,23.54,23.54,41.0460104606,126226.806498
7410,7410,24.0398690507,23.5414253624,23.5418352286,23.5403923503,23.5404909188,14.3583333333,0.0,36846.2865795,23.8260021902,23.7744997201,23.54,23.54,23.54,23.54,23.54,23.54,40.983173854,127279.601615
7411,7411,24.0398628059,23.5391194465,23.5400726458,23.5394815113,23.5392124644,14.2666666667,0.0,36846.2865795,23.8249761944,23.7787433571,23.54,23.54,23.54,23.54,23.54,23.54,40.9199507605,127049.975023
7412,7412,24.0398556808,23.5400952017,23.5417450858,23.5404954665,23.5387954429,14.175,0.0,36846.2865795,23.8250249534,23.7822194296,23.54,23.54,23.54,23.54,23.54,23.54,40.8684330275,128667.431662
7413,7413,24.0398489303,23.5406576384,23.5384368386,23.5404826184,23.5411243989,14.0833333333,0.0,36846.2865795,23.8247365665,23.7852778504,23.54,23.54,23.54,23.54,23.54,23.54,40.8165695754,128660.00858
7414,7414,24.0398427266,23.5407934728,23.5409602653,23.5407812986,23.5415915908,13.9916666667,0.0,36846.2865795,23.8248991573,23.7880161095,23.54,23.54,23.54,23.54,23.54,23.54,40.7758096774,129608.121751
7415,7415,24.0398370076,23.54123859,23.5399629142,23.5411550545,23.5386990044,13.9,0.0,36846.2865795,23.8242771714,23.7905333864,23.54,23.54,23.54,23.54,23.54,23.54,40.7344586972,129679.870639
7416,7416,24.0915422318,23.7389261117,23.732162589,23.741259835,23.7301206609,13.9,0.0,23131.7722254,23.8996920364,23.7871352119,23.75,23.75,23.75,23.75,23.75,23.75,32.6582912186,197938.694784
7417,7417,24.1536297058,23.7486647199,23.7478504612,23.750659294,23.7483814186,13.9,0.0,23131.7722254,23.935767032,23.7918479016,23.75,23.75,23.75,23.75,23.75,23.75,32.6582912186,135591.673358
7418,7418,24.19822208,23.7514325772,23.7518570942,23.7506814316,23.7487792732,13.9,0.0,23131.7722254,23.9573879648,23.8027862002,23.75,23.75,23.75,23.75,23.75,23.75,32.6582912186,165476.174346
7419,7419,24.2217280895,23.7501601823,23.7506763277,23.7510142705,23.7507338308,13.9,0.0,23131.7722254,23.9682416656,23.8145022,23.75,23.75,23.75,23.75,23.75,23.75,32.6582912186,159995.137494
7420,7420,24.2315223519,23.7489676688,23.7516545271,23.7513200056,23.7499779843,13.9,0.0,23131.7722254,23.9726421286,23.8236281138,23.75,23.75,23.75,23.75,23.75,23.75,32.6582912186,160189.019621
7421,7421,24.2348410024,23.7495706028,23.7484532286,23.7501630654,23.750770179,13.9,0.0,23131.7722254,23.9738271824,23.8293853739,23.75,23.75,23.75,23.75,23.75,23.75,32.6582912186,160366.584111
7422,7422,24.2358306043,23.7495430487,23.7519240268,23.7496758239,23.7512359325,13.9,0.0,23131.7722254,23.9747936728,23.8323976984,23.75,23.75,23.75,23.75,23.75,23.75,32.6582912186,160783.759267
7423,7423,24.2359620191,23.7499872429,23.7486824496,23.7510300285,23.7501421767,13.9,0.0,23131.7722254,23.974420392,23.8335944871,23.75,23.75,23.75,23.75,23.75,23.75,32.6582912186,160696.916534
7424,7424,24.2356259662,23.7494257767,23.7496818638,23.7494458601,23.7516156233,13.9,0.0,23131.7722254,23.9744064392,23.8336048291,23.75,23.75,23.75,23.75,23.75,23.75,32.6582912186,161189.004914
