,Unnamed: 0,tout,s,i,t1,t2,m,tret
278,278,-2.35,0.0,0.0,23.2139989758,23.7309472882,33.7537050877,23.2110190998
279,279,-2.4,0.0,0.0,23.2139690564,23.7302210257,33.7381585921,23.2139989758
280,280,-2.45,0.0,0.0,23.2105436047,23.7299447014,33.7823272902,23.2139690564
281,281,-2.5,0.0,0.0,23.2047154892,23.7302396948,33.8608552104,23.2105436047
282,282,-2.55,0.0,0.0,23.1975526587,23.7295216368,33.8969418096,23.2047154892
283,283,-2.6,0.0,0.0,23.1896206644,23.7296230973,33.9353628447,23.1975526587
284,284,-2.65,0.0,0.0,23.1812488647,23.7299345211,33.9735358645,23.1896206644
285,285,-2.7,0.0,0.0,23.1725751063,23.729993733,33.9854282389,23.1812488647
286,286,-2.75,0.0,0.0,23.1637087445,23.7303182363,34.0403824173,23.1725751063
287,287,-2.8,0.0,0.0,23.1546897372,23.7296122172,34.0623864318,23.1637087445
288,288,-2.75,0.0,0.0,23.146691209,23.4494271498,33.8861984111,23.154490502
289,289,-2.7,0.0,0.0,23.1184452498,23.3724467492,34.0827000004,23.1390911513
290,290,-2.65,0.0,0.0,23.0825434393,23.3111488681,32.845550884,23.1184452498
291,291,-2.6,0.0,0.0,23.0498601465,23.3097840561,33.0986278228,23.0825434393
292,292,-2.55,0.0,0.0,23.0280894651,23.3094174397,33.0796887734,23.0498601465
293,293,-2.5,0.0,0.0,23.0171006257,23.3101198434,33.0603602467,23.0280894651
294,294,-2.45,0.0,0.0,23.0133120106,23.3100551705,33.0374375803,23.0171006257
295,295,-2.4,0.0,0.0,23.0133266076,23.3100834317,33.0110507537,23.0133120106
296,296,-2.35,0.0,0.0,23.0152323335,23.3099725237,32.9969013121,23.0133266076
297,297,-2.3,0.0,0.0,23.0181990715,23.3098316219,32.9720855203,23.0152323335
298,298,-2.25,0.0,0.0,23.0218939749,23.3101823299,32.9406293621,23.0181990715
299,299,-2.2,0.0,0.0,23.0261923266,23.3099795245,32.9217935046,23.0218939749
300,300,-2.2,0.0,0.0,23.0752389462,23.5366519294,95.5127614213,23.0378595399
301,301,-2.2,0.0,0.0,23.1171331044,23.7473868739,32.7775122292,23.1009511392
302,302,-2.2,0.0,0.0,23.1501987634,23.7496634064,34.0238116734,23.1171331044
303,303,-2.2,0.0,0.0,23.1723479868,23.7501611782,33.740225413,23.1501987634
304,304,-2.2,0.0,0.0,23.1856789317,23.7503911083,33.726319629,23.1723479868
305,305,-2.2,0.0,0.0,23.1933980355,23.7502863562,33.703695749,23.1856789317
306,306,-2.2,0.0,0.0,23.197961621,23.7497639299,33.7103403665,23.1933980355
307,307,-2.2,0.0,0.0,23.2007013291,23.7501076164,33.7048136858,23.197961621
308,308,-2.2,0.0,0.0,23.2023405357,23.7502569048,33.6932213038,23.2007013291
309,309,-2.2,0.0,0.0,23.203236747,23.7490528167,33.6821056994,23.2023405357
310,310,-2.2,0.0,0.0,23.2035248272,23.7504959485,33.7002490542,23.203236747
311,311,-2.2,0.0,0.0,23.2034989346,23.7503897622,33.6761527926,23.2035248272
312,312,-2.25,0.0,0.0,23.19708848,23.4685613853,33.7509767075,23.2032330199
313,313,-2.3,0.0,0.0,23.1700749658,23.3884626765,33.8318738036,23.1912098547
314,314,-2.35,0.0,0.0,23.1347167717,23.3320248569,32.6582912186,23.1700749658
315,315,-2.4,0.0,0.0,23.1015042696,23.3297347964,32.8862091456,23.1347167717
316,316,-2.45,0.0,0.0,23.0777637988,23.3304159538,32.9101538798,23.1015042696
317,317,-2.5,0.0,0.0,23.0638003625,23.3306406977,32.8976586266,23.0777637988
318,318,-2.55,0.0,0.0,23.0564967316,23.3300488533,32.9097462177,23.0638003625
319,319,-2.6,0.0,0.0,23.0527324623,23.3295685215,32.9029145693,23.0564967316
320,320,-2.65,0.0,0.0,23.0507058861,23.3300126867,32.8996521216,23.0527324623
321,321,-2.7,0.0,0.0,23.0497340582,23.3299684194,32.9142833199,23.0507058861
322,322,-2.75,0.0,0.0,23.0494879581,23.3305708093,32.9038671209,23.0497340582
323,323,-2.8,0.0,0.0,23.0498276886,23.3301870419,32.8954061493,23.0494879581
324,324,-2.89166666667,0.0,0.0,23.0506051712,23.5672325014,34.2132486207,23.0498276886
325,325,-2.98333333333,0.0,0.0,23.0692602539,23.5889261335,32.8800427163,23.0506051712
326,326,-3.075,0.0,0.0,23.0947854768,23.5804585271,33.5385862366,23.0692602539
327,327,-3.16666666667,0.0,0.0,23.1144831038,23.5801658347,33.4050152874,23.0947854768
328,328,-3.25833333333,0.0,0.0,23.1258265297,23.5802023901,33.4068446209,23.1144831038
329,329,-3.35,0.0,0.0,23.1312262313,23.579579229,33.4148319902,23.1258265297
330,330,-3.44166666667,0.0,0.0,23.1334347367,23.5798278604,33.4287977218,23.1312262313
331,331,-3.53333333333,0.0,0.0,23.1341754226,23.5800648604,33.4323600268,23.1334347367
332,332,-3.625,0.0,0.0,23.1341988519,23.579843664,33.4463581964,23.1341754226
333,333,-3.71666666667,0.0,0.0,23.1337115982,23.5797826067,33.4524637159,23.1341988519
334,334,-3.80833333333,0.0,0.0,23.1328254573,23.5801577852,33.4690211526,23.1337115982
335,335,-3.9,0.0,0.0,23.1316504336,23.5805374204,33.4631888319,23.1328254573
336,336,-3.9,0.0,0.0,23.2006834695,23.7487491048,96.0166863738,23.1504594674
337,337,-3.9,0.0,0.0,23.2445361375,23.9770969789,33.3808647139,23.2320984379
338,338,-3.9,0.0,0.0,23.2688744542,23.9800965329,34.5080819198,23.2445361375
339,339,-3.9,0.0,0.0,23.2814226237,23.9799363258,34.2516728311,23.2688744542
