,Unnamed: 0,z0,z1,z2,z3,z4,tout,s,i,t1,t2,t3,sp0,sp1,sp2,sp3,sp4,sp,m,rh
2591,2591,23.2599547805,23.2591764288,23.2601090162,23.2612918963,21.4641965888,-7.2,0.0,14102.0184064,22.5626810923,22.9716258527,23.8576359124,23.26,23.26,23.26,23.26,23.26,23.26,8.1778323603,30583.0998973
2592,2592,23.4343727395,23.7412155145,23.7388423829,23.7407107849,21.5900090231,-7.29166666667,0.0,13093.2963332,23.0414415706,23.0132653519,23.850774128,23.75,23.75,23.75,23.75,23.75,23.75,13.8033012959,102074.511788
2593,2593,23.7460447099,23.7495520615,23.7499661647,23.7497772594,21.5013106411,-7.38333333333,0.0,13093.2963332,22.8516105775,23.0700374277,23.8381806245,23.75,23.75,23.75,23.75,23.75,23.75,7.96408904647,41124.8797361
2594,2594,23.7499466117,23.7489341263,23.7496383478,23.7489941734,21.4148204258,-7.475,0.0,13093.2963332,22.8134245179,23.1041573267,23.8274824615,23.75,23.75,23.75,23.75,23.75,23.75,7.91877740947,35584.7782073
2595,2595,23.7507161617,23.7515398206,23.7495127611,23.7500799839,21.3957806136,-7.56666666667,0.0,13093.2963332,22.7182329579,23.1018474266,23.820065087,23.75,23.75,23.75,23.75,23.75,23.75,7.24308073814,39479.5721322
2596,2596,23.7500457364,23.75092683,23.7492042538,23.7512232881,21.4237030326,-7.65833333333,0.0,13093.2963332,22.7302176669,23.0864101031,23.8149577901,23.75,23.75,23.75,23.75,23.75,23.75,7.24308073814,36303.623945
2597,2597,23.7496293571,23.7507249991,23.7487999792,23.7497718127,21.440711551,-7.75,0.0,13093.2963332,22.7374013541,23.0765223617,23.8109664874,23.75,23.75,23.75,23.75,23.75,23.75,7.24308073814,36315.9228749
2598,2598,23.7497968323,23.7497785189,23.7482062663,23.7493643011,21.439413132,-7.84166666667,0.0,13093.2963332,22.7367778464,23.0744931587,23.8073969701,23.75,23.75,23.75,23.75,23.75,23.75,7.24308073814,36333.3005603
2599,2599,23.7501952456,23.7507111572,23.749870359,23.7495283883,21.4330605691,-7.93333333333,0.0,13093.2963332,22.7343114597,23.0752995912,23.8039919913,23.75,23.75,23.75,23.75,23.75,23.75,7.24308073814,36378.4430706
2600,2600,23.7504600189,23.7508225945,23.7487148386,23.7492838083,21.4287141347,-8.025,0.0,13093.2963332,22.7324376246,23.0754381294,23.8006984637,23.75,23.75,23.75,23.75,23.75,23.75,7.24308073814,36362.8471367
2601,2601,23.7504321701,23.748610403,23.7509496652,23.7502478593,21.4260544867,-8.11666666667,0.0,13093.2963332,22.7312876864,23.0744069879,23.7975137874,23.75,23.75,23.75,23.75,23.75,23.75,7.24308073814,36411.1575061
2602,2602,23.7501074312,23.7513736499,23.7481927642,23.7489067368,21.4234747634,-8.20833333333,0.0,13093.2963332,22.7299928573,23.0729195837,23.7944299862,23.75,23.75,23.75,23.75,23.75,23.75,7.24308073814,36421.5236812
2603,2603,23.7495370442,23.7509059719,23.7481632349,23.7500055319,21.4205421125,-8.3,0.0,13093.2963332,22.7285119537,23.0714547339,23.7914294603,23.75,23.75,23.75,23.75,23.75,23.75,7.24308073814,36457.758766
2604,2604,23.7624545657,24.1235003078,24.1216611931,24.1222729101,21.5491080396,-8.3,0.0,13093.2963332,23.2897532374,23.16181156,23.7903331956,24.13,24.13,24.13,24.13,24.13,24.13,13.7961366675,99466.9088865
2605,2605,23.7532767647,24.1298926298,24.1297186638,24.1298507083,21.5792548493,-8.3,0.0,13093.2963332,23.2833080405,23.2776875723,23.7868353605,24.13,24.13,24.13,24.13,24.13,24.13,13.6657285421,90109.1543119
2606,2606,23.7531314271,24.1298941711,24.1300250858,24.129926332,21.572469409,-8.3,0.0,13093.2963332,23.2816446388,23.2900829598,23.7854019853,24.13,24.13,24.13,24.13,24.13,24.13,13.6657285421,89175.5716703
2607,2607,23.72751482,24.1301258784,24.1302694079,24.1301381552,21.5249249432,-8.3,0.0,13093.2963332,23.2533490805,23.3185491161,23.7816983486,24.13,24.13,24.13,24.13,24.13,24.13,13.6657285421,89149.4405101
2608,2608,23.6875679108,24.1288585083,24.1285149303,24.1297631193,21.4477328259,-8.3,0.0,13093.2963332,23.2083740934,23.3217171953,23.7779222148,24.13,24.13,24.13,24.13,24.13,24.13,13.6657285421,89513.7467445
2609,2609,23.6570012997,24.129514181,24.1319302143,24.1302301477,21.4082097194,-8.3,0.0,13093.2963332,23.1787222009,23.3050822304,23.7746235309,24.13,24.13,24.13,24.13,24.13,24.13,13.6657285421,89564.5370819
2610,2610,23.642044945,24.1303622921,24.1289416037,24.1300530529,21.402847219,-8.3,0.0,13093.2963332,23.1673298144,23.2824380112,23.7717173339,24.13,24.13,24.13,24.13,24.13,24.13,13.6657285421,89498.9999752
2611,2611,23.6370252572,24.1298731483,24.1282533737,24.1301027201,21.4051800229,-8.3,0.0,13093.2963332,23.1644512543,23.2653146117,23.768993587,24.13,24.13,24.13,24.13,24.13,24.13,13.6657285421,89522.9806763
2612,2612,23.6353914695,24.130697058,24.1299244364,24.129058332,21.4040761233,-8.3,0.0,13093.2963332,23.1631435225,23.2564294671,23.7663205064,24.13,24.13,24.13,24.13,24.13,24.13,13.6657285421,89532.1328554
2613,2613,23.6339190221,24.130952249,24.1319115323,24.1314675096,21.4007320075,-8.3,0.0,13093.2963332,23.1615093196,23.2526753672,23.7636530292,24.13,24.13,24.13,24.13,24.13,24.13,13.6657285421,89562.2479256
2614,2614,23.6320066107,24.1295136752,24.129209746,24.1315615275,21.3976927537,-8.3,0.0,13093.2963332,23.1593844539,23.2505237983,23.7609885493,24.13,24.13,24.13,24.13,24.13,24.13,13.6657285421,89507.9911539
2615,2615,23.6299616841,24.1293710448,24.1295222312,24.1303109795,21.3953965803,-8.3,0.0,13093.2963332,23.1574416652,23.2482770768,23.7583341471,24.13,24.13,24.13,24.13,24.13,24.13,13.6657285421,89556.2024927
2616,2616,23.7581973535,23.7660225452,23.7679445042,23.7652525836,21.4003272109,-8.3,0.0,13093.2963332,22.7734050315,23.1955257304,23.757326762,23.76,23.76,23.76,23.76,23.76,23.76,7.59216509827,43411.9004607
2617,2617,23.759988493,23.7598132274,23.7598172968,23.7615509965,21.3771628609,-8.3,0.0,13093.2963332,22.7327117436,23.1325385549,23.7552564108,23.76,23.76,23.76,23.76,23.76,23.76,7.36525432072,38221.164122
2618,2618,23.7595334399,23.7585652844,23.7603278453,23.7594352815,21.3705306484,-8.3,0.0,13093.2963332,22.7121341621,23.0851618477,23.7522376416,23.76,23.76,23.76,23.76,23.76,23.76,7.24308073814,37404.5427383
2619,2619,23.7600067652,23.7599373062,23.7594183507,23.7614856974,21.3757430421,-8.3,0.0,13093.2963332,22.7147511183,23.0584270506,23.7489765926,23.76,23.76,23.76,23.76,23.76,23.76,7.24308073814,37507.0254935
2620,2620,23.7593548175,23.7611686214,23.758641527,23.7612229033,21.3775722063,-8.3,0.0,13093.2963332,22.7153276522,23.0455544359,23.7458728562,23.76,23.76,23.76,23.76,23.76,23.76,7.24308073814,37465.0546198
2621,2621,23.7594307314,23.7613810623,23.7600719154,23.760178836,21.3743211302,-8.3,0.0,13093.2963332,22.7139714234,23.0386905135,23.7430002872,23.76,23.76,23.76,23.76,23.76,23.76,7.24308073814,37656.9195883
2622,2622,23.759658847,23.7608830703,23.7587625389,23.7602454438,21.3696905301,-8.3,0.0,13093.2963332,22.7119254165,23.0332666185,23.7402904396,23.76,23.76,23.76,23.76,23.76,23.76,7.24308073814,37717.6382051
2623,2623,23.7594445766,23.7601996336,23.7584728936,23.7599612489,21.3656129804,-8.3,0.0,13093.2963332,22.709977806,23.0278959659,23.737671584,23.76,23.76,23.76,23.76,23.76,23.76,7.24308073814,37791.451053
2624,2624,23.7601852877,23.7596191103,23.7611025904,23.7586264864,21.3619875934,-8.3,0.0,13093.2963332,22.7087120847,23.0225754462,23.7350958798,23.76,23.76,23.76,23.76,23.76,23.76,7.24308073814,37964.4029612
2625,2625,23.7593525632,23.7591999109,23.7611003798,23.7601203575,21.3583746473,-8.3,0.0,13093.2963332,22.7068574694,23.017568217,23.7325401737,23.76,23.76,23.76,23.76,23.76,23.76,7.24308073814,37940.2958558
2626,2626,23.7604529034,23.7589064093,23.7617920494,23.7599790907,21.3546648299,-8.3,0.0,13093.2963332,22.705666492,23.0128163394,23.7299972626,23.76,23.76,23.76,23.76,23.76,23.76,7.24308073814,38195.2782267
2627,2627,23.7605045566,23.7586951149,23.760203472,23.7598699008,21.3509276349,-8.3,0.0,13093.2963332,22.7039386301,23.0083069821,23.7274661129,23.76,23.76,23.76,23.76,23.76,23.76,7.24308073814,38155.0913405
2628,2628,23.7611969764,24.182198063,24.1793975201,24.1804310349,21.4814055962,-8.3,0.0,13093.2963332,23.2848087588,23.1091300475,23.7265037992,24.19,24.19,24.19,24.19,24.19,24.19,13.881385183,103381.346997
2629,2629,23.7133259735,24.1888308977,24.1912299269,24.1887950367,21.4412069455,-8.3,0.0,13093.2963332,23.2298845942,23.2144178322,23.7245245369,24.19,24.19,24.19,24.19,24.19,24.19,13.6657285421,86691.440833
2630,2630,23.6589780555,24.1883209027,24.1903651993,24.1901306505,21.3670632484,-8.3,0.0,13093.2963332,23.1760109475,23.2622508265,23.7216388541,24.19,24.19,24.19,24.19,24.19,24.19,13.6657285421,92099.738967
2631,2631,23.6254741496,24.1901910183,24.1911546551,24.1912821423,21.3398516807,-8.3,0.0,13093.2963332,23.147224052,23.2555366446,23.7185217315,24.19,24.19,24.19,24.19,24.19,24.19,13.6657285421,90904.9194892
2632,2632,23.6122440181,24.1894970343,24.1920771718,24.1894957511,21.3430900145,-8.3,0.0,13093.2963332,23.1390103642,23.2301895569,23.7155643888,24.19,24.19,24.19,24.19,24.19,24.19,13.6657285421,90781.97875
2633,2633,23.6088111023,24.1906174385,24.1903427823,24.1892779423,21.3483961545,-8.3,0.0,13093.2963332,23.1379114527,23.2118938782,23.7128339051,24.19,24.19,24.19,24.19,24.19,24.19,13.6657285421,90776.6810861
2634,2634,23.6074827431,24.1905711113,24.1900708249,24.1891665571,21.3483896729,-8.3,0.0,13093.2963332,23.1370015758,23.2052398127,23.7102585158,24.19,24.19,24.19,24.19,24.19,24.19,13.6657285421,90728.0433029
2635,2635,23.6055991236,24.19012684,24.1881743305,24.1907172655,21.3464887648,-8.3,0.0,13093.2963332,23.13526085,23.2045394178,23.7077599435,24.19,24.19,24.19,24.19,24.19,24.19,13.6657285421,90701.1172716
2636,2636,23.6032261355,24.1900843527,24.1920756829,24.19108173,21.345344185,-8.3,0.0,13093.2963332,23.1335200237,23.2046980697,23.7053187578,24.19,24.19,24.19,24.19,24.19,24.19,13.6657285421,90700.6276236
2637,2637,23.6009229549,24.1904961094,24.1897786935,24.1891490411,21.345023222,-8.3,0.0,13093.2963332,23.1317852093,23.2041067517,23.7029138329,24.19,24.19,24.19,24.19,24.19,24.19,13.6657285421,90618.9135935
2638,2638,23.5988797624,24.1910589338,24.1908599007,24.1915338192,21.3447873861,-8.3,0.0,13093.2963332,23.1304718565,23.2030155834,23.7005225754,24.19,24.19,24.19,24.19,24.19,24.19,13.6657285421,90673.6331148
2639,2639,23.5970134142,24.1915015122,24.1905697005,24.1906000711,21.3443912388,-8.3,0.0,13093.2963332,23.1291027976,23.2019302528,23.6981076593,24.19,24.19,24.19,24.19,24.19,24.19,13.6657285421,90591.2061018
2640,2640,23.5964479142,24.4731556838,24.4693923701,24.4725402085,21.3475023818,-8.25833333333,0.0,13093.2963332,23.1667857602,23.2032984212,23.6956982125,24.49,24.49,24.49,24.49,24.49,24.49,13.7817511175,98405.9224047
2641,2641,23.5936974544,24.4904268712,24.4899716432,24.4900844915,21.343538457,-8.21666666667,0.0,13093.2963332,23.1546454097,23.20984957,23.6932754689,24.49,24.49,24.49,24.49,24.49,24.49,13.6657285421,90470.0085618
2642,2642,23.5916426002,24.4913346829,24.4890390602,24.4897599253,21.3436599212,-8.175,0.0,13093.2963332,23.1556562099,23.2159876062,23.6908498356,24.49,24.49,24.49,24.49,24.49,24.49,13.6900274193,93897.5295129
2643,2643,23.5899350813,24.4904820605,24.4887888279,24.4898138786,21.3445008535,-8.13333333333,0.0,13093.2963332,23.152995276,23.2184281901,23.6884375046,24.49,24.49,24.49,24.49,24.49,24.49,13.6729193033,93057.1495854
2644,2644,23.5885182499,24.4891346611,24.4875842246,24.4898472765,21.3452798867,-8.09166666667,0.0,13093.2963332,23.1518032133,23.2184258083,23.6860427455,24.49,24.49,24.49,24.49,24.49,24.49,13.6694941947,92890.2976116
2645,2645,23.5872008749,24.4897225157,24.4892868124,24.489957758,21.3459114266,-8.05,0.0,13093.2963332,23.1509612523,23.2178269786,23.6836646321,24.49,24.49,24.49,24.49,24.49,24.49,13.6677006444,92846.9678155
2646,2646,23.5858644851,24.4884233306,24.4907778506,24.4900025418,21.346357683,-8.00833333333,0.0,13093.2963332,23.1499918124,23.2174506385,23.6813012141,24.49,24.49,24.49,24.49,24.49,24.49,13.6659516808,92745.6968348
2647,2647,23.5845068826,24.4915556623,24.4900083741,24.4902337001,21.3469134378,-7.96666666667,0.0,13093.2963332,23.1492795747,23.2173049848,23.6789511089,24.49,24.49,24.49,24.49,24.49,24.49,13.6657285421,92732.7802181
2648,2648,23.5831380774,24.4890576823,24.491106886,24.4906282073,21.3474368959,-7.925,0.0,13093.2963332,23.1484326849,23.2172427208,23.6766134093,24.49,24.49,24.49,24.49,24.49,24.49,13.6657285421,92639.5303578
2649,2649,23.5817657198,24.4893264453,24.4913727463,24.4885400128,21.3480262975,-7.88333333333,0.0,13093.2963332,23.1476038146,23.2171340702,23.6742875298,24.49,24.49,24.49,24.49,24.49,24.49,13.6657285421,92606.7826484
2650,2650,23.5803941208,24.4884264788,24.4894075396,24.4883486229,21.3485553338,-7.84166666667,0.0,13093.2963332,23.1467059702,23.2169692364,23.6719728992,24.49,24.49,24.49,24.49,24.49,24.49,13.6657285421,92547.386678
2651,2651,23.5790246974,24.4898080133,24.4895447296,24.4892845686,21.349163602,-7.8,0.0,13093.2963332,23.1460037903,23.2167621995,23.6696690358,24.49,24.49,24.49,24.49,24.49,24.49,13.6657285421,92542.5779703
2652,2652,23.581859522,24.0186024684,24.0196397365,24.0164278313,21.3513213612,-7.89166666667,0.0,14801.6435273,23.1086753454,23.2133533767,23.6722426932,24.01,24.01,24.01,24.01,24.01,24.01,13.730751708,98837.6937164
2653,2653,23.5835387826,24.0095916574,24.009576598,24.0101699925,21.3472265318,-7.98333333333,0.0,14801.6435273,23.1045302991,23.2017918772,23.675767453,24.01,24.01,24.01,24.01,24.01,24.01,13.6776586486,93429.6970716
2654,2654,23.5844754066,24.0085562956,24.0117603615,24.009924614,21.3451952318,-8.075,0.0,14801.6435273,23.1039202236,23.1910816761,23.6781483819,24.01,24.01,24.01,24.01,24.01,24.01,13.6657285421,87248.5940024
2655,2655,23.5847310473,24.0109611203,24.009262255,24.0115330458,21.3441836126,-8.16666666667,0.0,14801.6435273,23.1039140485,23.185303027,23.6790453794,24.01,24.01,24.01,24.01,24.01,24.01,13.6657285421,88689.7780807
2656,2656,23.5843470232,24.0091675242,24.0093912697,24.0093486207,21.3422525687,-8.25833333333,0.0,14801.6435273,23.1030851519,23.1830313482,23.6788824389,24.01,24.01,24.01,24.01,24.01,24.01,13.6657285421,88743.2640265
2657,2657,23.5835265638,24.0100965508,24.0078764006,24.0105823004,21.3394538457,-8.35,0.0,14801.6435273,23.1019042493,23.1817518855,23.6781332498,24.01,24.01,24.01,24.01,24.01,24.01,13.6657285421,88883.8862128
2658,2658,23.582485881,24.0117032818,24.0115174363,24.01062447,21.3364265026,-8.44166666667,0.0,14801.6435273,23.1006664304,23.1802309135,23.6770888005,24.01,24.01,24.01,24.01,24.01,24.01,13.6657285421,88960.2843949
2659,2659,23.581361856,24.0093943785,24.0090589009,24.0108412418,21.3334551678,-8.53333333333,0.0,14801.6435273,23.0990683252,23.1783804957,23.6758824359,24.01,24.01,24.01,24.01,24.01,24.01,13.6657285421,88967.8493594
2660,2660,23.5802049779,24.0107030525,24.0101982783,24.0087569512,21.3305080693,-8.625,0.0,14801.6435273,23.0976263347,23.1763232851,23.6745609706,24.01,24.01,24.01,24.01,24.01,24.01,13.6657285421,89090.7255704
2661,2661,23.5790250884,24.010543628,24.0105967111,24.0113210964,21.3275207177,-8.71666666667,0.0,14801.6435273,23.0962143956,23.1742246505,23.6731429885,24.01,24.01,24.01,24.01,24.01,24.01,13.6657285421,89157.3136021
2662,2662,23.5778397765,24.0088201383,24.0118492634,24.0094023471,21.3245296408,-8.80833333333,0.0,14801.6435273,23.0946423899,23.172154268,23.6716443324,24.01,24.01,24.01,24.01,24.01,24.01,13.6657285421,89173.0799091
2663,2663,23.5766446472,24.0092917471,24.0106960787,24.0106358078,21.3215119174,-8.9,0.0,14801.6435273,23.0931524021,23.1700667426,23.6700814544,24.01,24.01,24.01,24.01,24.01,24.01,13.6657285421,89285.372509
2664,2664,23.5845549571,24.1404891419,24.1422236955,24.1449631912,21.360239538,-8.75833333333,0.0,16819.0876737,23.1198468068,23.1665437249,23.9312191968,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,90868.3812156
2665,2665,23.5945521404,24.150154985,24.1486503885,24.1507369065,21.3876582927,-8.61666666667,0.0,16819.0876737,23.1336562194,23.1689412256,24.1480374267,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,87597.6774391
2666,2666,23.6006798315,24.1515002472,24.1510582098,24.1511938391,21.3925876512,-8.475,0.0,16819.0876737,23.1390652427,23.1746091869,24.1507784048,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,89231.6627296
2667,2667,23.6025493156,24.1504060588,24.1494467271,24.1508605912,21.3891656494,-8.33333333333,0.0,16819.0876737,23.1394338853,23.1783238725,24.1502727119,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,88876.04793
2668,2668,23.6021636411,24.1514664256,24.1516720832,24.1510427424,21.3868874608,-8.19166666667,0.0,16819.0876737,23.1387538688,23.17789105,24.1506717037,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,88926.1007608
2669,2669,23.6011870295,24.1499235155,24.1509918984,24.1515275578,21.3865164133,-8.05,0.0,16819.0876737,23.1379472558,23.1744177985,24.1504423797,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,88876.1579545
2670,2670,23.600279783,24.1492490661,24.1489965535,24.1500793219,21.3864054449,-7.90833333333,0.0,16819.0876737,23.1371858793,23.1697075098,24.1503646307,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,88882.914534
2671,2671,23.5994909231,24.1486601087,24.1519185059,24.1501772941,21.3859118628,-7.76666666667,0.0,16819.0876737,23.1366080698,23.1647981525,24.1508861311,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,88926.2721938
2672,2672,23.5987159798,24.1499912306,24.1517909539,24.1512136832,21.3852308499,-7.625,0.0,16819.0876737,23.1360001742,23.1600020608,24.1504611559,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,88923.8599034
2673,2673,23.5978965551,24.1509099837,24.1499760661,24.1503116819,21.3845929218,-7.48333333333,0.0,16819.0876737,23.1352532265,23.1552752124,24.1505782682,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,88906.7752889
2674,2674,23.5970273966,24.1503168124,24.1486450821,24.1507404513,21.3840228841,-7.34166666667,0.0,16819.0876737,23.1344858823,23.1505141768,24.1505716048,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,88924.0200341
2675,2675,23.5961357994,24.1511774343,24.1483616241,24.1500973282,21.3835106131,-7.2,0.0,16819.0876737,23.1337702385,23.1457059885,24.1506030086,24.15,24.15,24.15,24.15,24.15,24.15,13.6657285421,88930.5109146
2676,2676,23.6636325417,24.0325262397,24.0326122017,24.0318288729,21.5295423011,-7.29166666667,0.0,25409.5684842,23.2022101713,23.1498073087,24.0309488507,24.03,24.03,24.03,24.03,24.03,24.03,13.6657285421,87153.2493343
2677,2677,23.7299942138,24.0295976785,24.0301293966,24.0293618193,21.5804976353,-7.38333333333,0.0,25409.5684842,23.2585401389,23.1766343685,24.0302794897,24.03,24.03,24.03,24.03,24.03,24.03,13.6657285421,86459.8704086
2678,2678,23.7592575149,24.0298746031,24.029686567,24.0304682663,21.5785239594,-7.475,0.0,25409.5684842,23.2778367368,23.2133367126,24.0301932418,24.03,24.03,24.03,24.03,24.03,24.03,13.6657285421,86779.754371
2679,2679,23.7713165005,24.030236982,24.0306136713,24.03042574,21.5814200502,-7.56666666667,0.0,25409.5684842,23.2866785895,23.2372230783,24.0303147366,24.03,24.03,24.03,24.03,24.03,24.03,13.6657285421,86816.9108911
2680,2680,23.7779190275,24.0300130151,24.0297618026,24.0297648577,21.5833333808,-7.65833333333,0.0,25409.5684842,23.2915224069,23.2507982651,24.0301231406,24.03,24.03,24.03,24.03,24.03,24.03,13.6657285421,86814.5861003
2681,2681,23.7819615136,24.029747381,24.0299175761,24.0303723785,21.5838878552,-7.75,0.0,25409.5684842,23.2943885231,23.2597290473,24.0301910608,24.03,24.03,24.03,24.03,24.03,24.03,13.6657285421,86830.6683341
2682,2682,23.784657961,24.0305706481,24.0298809911,24.0302600176,21.5911159183,-7.84166666667,160.916666667,25306.1184146,23.2979111486,23.2663372597,24.0304344825,24.03,24.03,24.03,24.03,24.03,24.03,13.6657285421,85046.9113306
2683,2683,23.7869524635,24.030045232,24.0293998051,24.0296007893,21.5990382797,-7.93333333333,199.833333333,25044.6965546,23.3012473371,23.2720990531,24.0303680693,24.03,24.03,24.03,24.03,24.03,24.03,13.6657285421,84371.2669864
2684,2684,23.7893570679,24.0300196162,24.0310280289,24.0298566304,21.6038035732,-8.025,238.75,24783.2746947,23.304030407,23.2775114931,24.030261814,24.03,24.03,24.03,24.03,24.03,24.03,13.6657285421,83709.9610723
2685,2685,24.0268363031,24.0304441157,24.0301624741,24.0304658414,21.4900346225,-8.11666666667,277.666666667,24625.3029043,23.0002471037,23.2194350669,24.0300628701,24.03,24.03,24.03,24.03,24.03,24.03,7.84251169723,38702.5947981
2686,2686,24.0299530807,24.0295439166,24.030383343,24.0307709486,21.4048855729,-8.20833333333,316.583333333,24625.3029043,22.9063558873,23.1514368611,24.030723931,24.03,24.03,24.03,24.03,24.03,24.03,7.41861937942,30462.2245337
2687,2687,24.0294466454,24.0291072909,24.029509321,24.0291400267,21.4114855726,-8.3,355.5,24363.8811667,22.881659151,23.0995477272,24.0308911611,24.03,24.03,24.03,24.03,24.03,24.03,7.24308073814,37172.8251403
2688,2688,23.5759493253,23.5647727851,23.5638222737,23.5584835846,21.1630058088,-8.11666666667,394.416666667,72525.2185516,22.8653940567,23.1741916278,23.5626974346,23.55,23.55,23.55,23.55,23.55,23.55,10.813967903,22604.6595435
2689,2689,23.5500123122,23.5512626123,23.5518862755,23.5505514292,21.4192942323,-7.93333333333,433.333333333,72525.2185516,22.6872074181,23.1054685126,23.550211836,23.55,23.55,23.55,23.55,23.55,23.55,7.84007327744,25142.2090812
2690,2690,23.5499380452,23.5503020899,23.5501089567,23.5501046351,21.5782695807,-7.75,472.25,72525.2185516,22.9056315947,23.0739308118,23.5498289969,23.55,23.55,23.55,23.55,23.55,23.55,9.71690604525,18988.5158892
2691,2691,23.5498843783,23.5498425577,23.5501603657,23.5498375741,21.6847966982,-7.56666666667,511.166666667,72525.2185516,22.9304488911,23.0575003626,23.5497405122,23.55,23.55,23.55,23.55,23.55,23.55,9.56105734985,18621.6762465
2692,2692,23.5498774638,23.5499150156,23.5496146684,23.5506638916,21.7315202228,-7.38333333333,550.083333333,72525.2185516,22.9489421809,23.0503638223,23.549731638,23.55,23.55,23.55,23.55,23.55,23.55,9.60823631972,18130.4700357
2693,2693,23.5498609102,23.5498989728,23.5511484187,23.5496159628,21.7496043877,-7.2,589.0,72525.2185516,22.961746629,23.0514011654,23.5497304351,23.55,23.55,23.55,23.55,23.55,23.55,9.71955403817,17706.7518794
2694,2694,23.5498431275,23.5498784661,23.5511785381,23.549737802,21.7620197283,-7.01666666667,606.833333333,72525.2185516,22.9711947861,23.0558986576,23.5497276567,23.55,23.55,23.55,23.55,23.55,23.55,9.81019721939,17381.8485013
2695,2695,23.5498287767,23.5498613613,23.5497529767,23.5498942855,21.7758001156,-6.83333333333,624.666666667,72525.2185516,22.9807000557,23.0606195776,23.5497247973,23.55,23.55,23.55,23.55,23.55,23.55,9.89821596335,17079.4143156
2696,2696,23.5498185672,23.5498492309,23.5498707392,23.5503212828,21.7904536487,-6.65,642.5,72525.2185516,22.9911269349,23.0650253685,23.5497220115,23.55,23.55,23.55,23.55,23.55,23.55,9.99938887885,16941.5718081
2697,2697,23.5498112386,23.5498412883,23.5498697257,23.5495015303,21.7969095059,-6.46666666667,660.333333333,71740.9533386,22.998997442,23.069571068,23.5497193093,23.55,23.55,23.55,23.55,23.55,23.55,10.1056934699,16952.5595084
2698,2698,23.5498053669,23.5498361793,23.5498625269,23.550473773,21.8024764768,-6.28333333333,678.166666667,71740.9533386,23.0061785424,23.0739049661,23.5497166804,23.55,23.55,23.55,23.55,23.55,23.55,10.2060514761,16930.625355
2699,2699,23.5498002575,23.5498327616,23.5498560487,23.5501696377,21.8113505874,-6.1,696.0,71740.9533386,23.013811853,23.0778306013,23.5497141116,23.55,23.55,23.55,23.55,23.55,23.55,10.299099324,16863.8877147
2700,2700,23.7199696601,23.7148212777,23.7177099885,23.7231654382,21.7669340656,-5.91666666667,713.833333333,71740.9533386,22.9923837055,23.0628499914,23.726709159,23.73,23.73,23.73,23.73,23.73,23.73,8.52907476322,18710.5106591
2701,2701,23.7289949044,23.728185463,23.728812216,23.72960698,21.85699596,-5.73333333333,731.666666667,71740.9533386,23.1766528409,23.0899445902,23.7296867979,23.73,23.73,23.73,23.73,23.73,23.73,10.7636571154,16470.6275026
2702,2702,23.7297266112,23.7296421525,23.7297612635,23.730525956,21.8467469548,-5.55,749.5,71740.9533386,23.1119910456,23.1201264632,23.7300565753,23.73,23.73,23.73,23.73,23.73,23.73,9.67908098457,17400.9689061
2703,2703,23.7297720563,23.729799794,23.7298357213,23.7312259337,21.8532080792,-5.36666666667,767.333333333,71740.9533386,23.1367428118,23.1401571506,23.7297482586,23.73,23.73,23.73,23.73,23.73,23.73,10.0473279029,17099.2848761
2704,2704,23.7297655294,23.7298101863,23.729834049,23.730138802,21.8660499048,-5.18333333333,785.166666667,71740.9533386,23.1451119495,23.1501098518,23.7297101608,23.73,23.73,23.73,23.73,23.73,23.73,10.1221428586,17040.9952336
2705,2705,23.729758662,23.7298088315,23.7298298083,23.7296692918,21.8782065775,-5.0,803.0,71740.9533386,23.1537420159,23.1555157432,23.7297011825,23.73,23.73,23.73,23.73,23.73,23.73,10.2071474521,16997.2743031
2706,2706,23.7297520423,23.7298083948,23.7298269712,23.7302535467,21.887800714,-4.81666666667,811.333333333,71740.9533386,23.1604910879,23.1598915323,23.7297001401,23.73,23.73,23.73,23.73,23.73,23.73,10.2743075301,16953.7517682
2707,2707,23.7297459001,23.7298082917,23.7298266362,23.7311846522,21.8964081558,-4.63333333333,819.666666667,71740.9533386,23.1662174105,23.1640602683,23.7296980687,23.73,23.73,23.73,23.73,23.73,23.73,10.3296275616,16909.6945142
2708,2708,23.7297401236,23.7298079887,23.7298275889,23.7304292491,21.905177436,-4.45,828.0,71740.9533386,23.1714527918,23.1678710193,23.7296953177,23.73,23.73,23.73,23.73,23.73,23.73,10.3771777388,16853.9060945
2709,2709,23.729734574,23.7298073878,23.7298279721,23.7300473865,21.914317828,-4.26666666667,836.333333333,71740.9533386,23.1767561253,23.1713002182,23.7296922834,23.73,23.73,23.73,23.73,23.73,23.73,10.4245205469,16820.0430949
