,tout,s,t1,t2,m,tret
5245,-14.3166666667,0.0,23.9158907413,23.6565890643,13.7152048791,23.9512870075
5246,-14.275,0.0,23.840892295,23.5740280421,13.7005754903,23.897054293
5247,-14.2333333333,0.0,23.7353278048,23.4894081498,13.6862662542,23.8035667452
5248,-14.1916666667,0.0,23.6503186627,23.4292957994,13.6837928456,23.7353278048
5249,-14.15,0.0,23.5934404165,23.4022082847,13.6829440806,23.6503186627
5250,-14.1083333333,0.0,23.559117411,23.3923410053,13.6802980229,23.5934404165
5251,-14.0666666667,0.0,23.5402582077,23.3873496082,13.6799289702,23.559117411
5252,-14.025,0.0,23.5301869082,23.3825870392,13.6778875549,23.5402582077
5253,-13.9833333333,0.0,23.5240268891,23.3778616038,13.6765312955,23.5301869082
5254,-13.9416666667,0.0,23.5191822057,23.3737018277,13.6756889546,23.5240268891
5255,-13.9,0.0,23.5148579077,23.3699179207,13.6735933164,23.5191822057
5256,-13.9416666667,0.0,23.5110462069,23.3585345615,13.6936588655,23.5142794727
5257,-13.9833333333,0.0,23.5112761696,23.3896773621,13.6657285421,23.5106368601
5258,-14.025,0.0,23.518275873,23.4023602975,13.6657285421,23.5162688278
5259,-14.0666666667,0.0,23.5232372702,23.4046932265,13.6657285421,23.5220117264
5260,-14.1083333333,0.0,23.5243994047,23.4039419601,13.6657285421,23.5241639986
5261,-14.15,0.0,23.5233263898,23.4020357078,13.6657285421,23.5236586911
5262,-14.1916666667,0.0,23.5210856025,23.3996592507,13.6657285421,23.5217120629
5263,-14.2333333333,0.0,23.5182676768,23.3971267503,13.6657285421,23.519037692
5264,-14.275,0.0,23.5151839241,23.3945444541,13.6657285421,23.5160199224
5265,-14.3166666667,0.0,23.511984166,23.3919714884,13.6657285421,23.5128474233
5266,-14.3583333333,0.0,23.5087484311,23.3894163973,13.6657285421,23.5096205404
5267,-14.4,0.0,23.5055027551,23.3868767186,13.6657285421,23.506376275
5268,-14.4,0.0,23.5019992271,23.388894678,13.6833896069,23.5027613372
5269,-14.4,0.0,23.5043815644,23.408350096,13.6657285421,23.503208176
5270,-14.4,0.0,23.5114781448,23.4176386707,13.6657285421,23.5095263236
5271,-14.4,0.0,23.5161218777,23.4212738368,13.6657285421,23.5149140756
5272,-14.4,0.0,23.4664728976,23.0366850634,7.66459480021,23.4836570837
5273,-14.4,199.0,23.4053650209,23.0096083198,7.49574934698,23.4302009475
5274,-14.4,239.083333333,23.3598424984,22.9728379044,7.24308073814,23.4053650209
5275,-14.4,279.166666667,23.3354885654,22.9753080709,7.24308073814,23.3598424984
5276,-14.4,319.25,23.3249104148,22.9770683404,7.24308073814,23.3354885654
5277,-14.4,359.333333333,23.3201409948,22.9780004465,7.24308073814,23.3249104148
5278,-14.4,399.416666667,23.3169513936,22.9784232225,7.24308073814,23.3201409948
5279,-14.4,439.5,23.3140904311,22.9790052528,7.24308073814,23.3169513936
5280,-14.0333333333,479.583333333,23.3896033555,23.4495499427,10.5563498089,23.3422688505
5281,-13.6666666667,519.666666667,23.4019472128,23.3380340478,7.94173244222,23.408759441
5282,-13.3,559.75,23.4346679089,23.4834949127,8.27745812797,23.4019472128
5283,-12.9333333333,599.833333333,23.4810379095,23.4447867361,7.79493640984,23.4346679089
5284,-12.5666666667,639.916666667,23.5270487204,23.479366645,8.04228465072,23.4810379095
5285,-12.2,680.0,23.559610599,23.4870031479,8.07676275192,23.5270487204
5286,-11.8333333333,695.583333333,23.5793258428,23.4994673595,8.11698331479,23.559610599
5287,-11.4666666667,711.166666667,23.5935609512,23.5177053791,8.19732065133,23.5793258428
5288,-11.1,726.75,23.6074315265,23.5359164071,8.28892644782,23.5935609512
5289,-10.7333333333,742.333333333,23.6219972217,23.5520791488,8.37591698715,23.6074315265
5290,-10.3666666667,757.916666667,23.6365361318,23.567046798,8.45837761034,23.6219972217
5291,-10.0,773.5,23.6504790259,23.5815062181,8.53837162139,23.6365361318
5292,-9.76666666667,789.083333333,23.7099747245,23.6418576561,11.4084354638,23.6504790259
5293,-9.53333333333,804.666666667,23.6962284106,23.3727852638,8.35341534298,23.7099747245
5294,-9.3,820.25,23.6595850168,23.5150619223,9.9548804616,23.6962284106
5295,-9.06666666667,835.833333333,23.6341693233,23.500416658,9.67828656438,23.6595850168
5296,-8.83333333333,851.416666667,23.6270165573,23.5074386705,9.74366649902,23.6341693233
5297,-8.6,867.0,23.6303238552,23.5148160453,9.81213165665,23.6270165573
5298,-8.36666666667,874.166666667,23.6364966083,23.52161914,9.8673989512,23.6303238552
5299,-8.13333333333,881.333333333,23.6424287841,23.5277261144,9.9133648302,23.6364966083
5300,-7.9,888.5,23.6478006591,23.5333387598,9.9533310594,23.6424287841
5301,-7.66666666667,895.666666667,23.6529223079,23.5379576571,9.98204714295,23.6478006591
5302,-7.43333333333,902.833333333,23.6581285643,23.5433918365,10.0211884746,23.6529223079
5303,-7.2,910.0,23.6635140936,23.5506445899,10.0588300954,23.6581285643
5304,-7.10833333333,917.166666667,23.6465454675,23.3218559375,12.2162242497,23.6607387982
5305,-7.01666666667,924.333333333,23.58485472,23.20343606,9.94590951364,23.5925474401
5306,-6.925,931.5,23.532485285,23.3699838502,12.0104235671,23.58485472
5307,-6.83333333333,938.666666667,23.5389518336,23.3577084387,11.5358502651,23.5374149391
5308,-6.74166666667,945.833333333,23.5413239839,23.3628288046,11.5467201909,23.5407403539
5309,-6.65,953.0,23.5435075426,23.3665420006,11.5675209093,23.542917977
5310,-6.55833333333,954.25,23.5456402976,23.3684207406,11.5729222901,23.545107818
5311,-6.46666666667,955.5,23.5474226869,23.3706048935,11.5907752917,23.5469655331
5312,-6.375,956.75,23.5492118425,23.3731597039,11.6200013513,23.5487495356
5313,-6.28333333333,958.0,23.5512003173,23.3767945235,11.6799280791,23.5506771293
5314,-6.19166666667,959.25,23.5532230747,23.3792832265,11.7107659686,23.5527045161
5315,-6.1,960.5,23.5549027484,23.3794883991,11.7401132953,23.554533612
5316,-5.91666666667,961.75,23.5754580698,23.6741264927,11.7374792122,23.5592983436
5317,-5.73333333333,963.0,23.6498373433,23.7223363647,10.9815818865,23.5872222009
5318,-5.55,964.25,23.7183316619,23.663675667,10.3244485085,23.6498373433
5319,-5.36666666667,965.5,23.7499570175,23.6408213244,10.1521882673,23.7183316619
5320,-5.18333333333,966.75,23.758415355,23.6598145057,10.3743339264,23.7499570175
5321,-5.0,968.0,23.761739299,23.664560532,10.3721127796,23.758415355
5322,-4.81666666667,968.666666667,23.7677259465,23.6690436961,10.4134939086,23.761739299
5323,-4.63333333333,969.333333333,23.7757266607,23.6722117274,10.4479990357,23.7677259465
5324,-4.45,970.0,23.7836255103,23.6753635057,10.4800133225,23.7757266607
5325,-4.26666666667,970.666666667,23.7906802741,23.678738935,10.5111522245,23.7836255103
5326,-4.08333333333,971.333333333,23.7971711041,23.6822996187,10.5424527171,23.7906802741
5327,-3.9,972.0,23.803490285,23.68550445,10.5718953242,23.7971711041
5328,-3.85,972.666666667,23.8062410795,23.6367952615,10.301843792,23.803490285
5329,-3.8,973.333333333,23.798424958,23.6099058151,10.0603895926,23.8062410795
5330,-3.75,974.0,23.7896199702,23.6227528502,10.2322316952,23.798424958
5331,-3.7,974.666666667,23.78573021,23.6244808334,10.2134985167,23.7896199702
5332,-3.65,975.333333333,23.7868826104,23.6283461919,10.2328506602,23.78573021
5333,-3.6,976.0,23.7906376704,23.633168271,10.2502016224,23.7868826104
5334,-3.55,974.25,23.7953112303,23.6392617864,10.2626370972,23.7906376704
5335,-3.5,972.5,23.8005489474,23.6467263151,10.275058582,23.7953112303
5336,-3.45,970.75,23.8065027825,23.6552141936,10.2861568719,23.8005489474
5337,-3.4,969.0,23.813313669,23.6646876177,10.2954284835,23.8065027825
5338,-3.35,967.25,23.8209304478,23.6751254626,10.3041123919,23.813313669
5339,-3.3,965.5,23.8292228745,23.6862940348,10.3102120955,23.8209304478
5340,-3.11666666667,963.75,23.8019766907,23.3736299121,12.4647786685,23.8211044216
5341,-2.93333333333,962.0,23.7153992558,23.325332799,10.8560815069,23.7335842201
5342,-2.75,960.25,23.6911184741,23.3988941974,11.8416648942,23.6993391714
5343,-2.56666666667,958.5,23.6684180566,23.4306353138,11.8492967607,23.673023159
5344,-2.38333333333,956.75,23.6707213814,23.4496293783,11.8659518211,23.6697453821
5345,-2.2,955.0,23.678428348,23.4681570147,11.8867167251,23.6761284206
5346,-2.01666666667,950.75,23.6885982442,23.4880063099,11.9147315422,23.6856538018
5347,-1.83333333333,946.5,23.695381825,23.5063039189,11.9441138797,23.6922285311
5348,-1.65,942.25,23.7107198766,23.5311008711,11.9871302619,23.7054034393
5349,-1.46666666667,938.0,23.7258235712,23.5533813582,12.0252098423,23.7206431404
5350,-1.28333333333,933.75,23.7408272532,23.579044523,12.0675782646,23.7355571269
5351,-1.1,929.5,23.7716910704,23.7783098338,10.7753150291,23.7502767384
5352,-1.1,925.25,23.831696546,24.0209439263,9.13401140306,23.7838657945
5353,-1.1,921.0,23.9302294929,24.0222042354,10.0279211155,23.8673525733
5354,-1.1,916.75,24.0062804683,24.0203063715,9.02225548142,23.9302294929
5355,-1.1,912.5,24.0438818079,24.0198410973,9.42724051225,24.0062804683
5356,-1.1,908.25,24.0566417006,24.0197832459,9.42062351212,24.0438818079
5357,-1.1,904.0,24.0601149371,24.0198182367,9.44436223567,24.0566417006
5358,-1.1,893.75,24.0621570761,24.0197578216,9.4525185886,24.0601149371
5359,-1.1,883.5,24.0645213531,24.0198554621,9.45815610161,24.0621570761
5360,-1.1,873.25,24.0668401242,24.0197524657,9.46033862598,24.0645213531
5361,-1.1,863.0,24.0686791097,24.0198246602,9.46147154414,24.0668401242
5362,-1.1,852.75,24.0701264865,24.0198019796,9.45022610051,24.0686791097
5363,-1.1,842.5,24.0713214837,24.0197231369,9.43365710191,24.0701264865
5364,-1.1,832.25,24.0855531499,24.3801171453,9.43335349661,24.0706606173
5365,-1.1,822.0,24.1715672133,24.4693140439,8.66009215722,24.101106549
5366,-1.1,811.75,24.2581829555,24.4698022047,7.871923774,24.1715672133
5367,-1.1,801.5,24.3108948903,24.4698514255,7.72290796438,24.2581829555
5368,-1.1,791.25,24.3347189419,24.4698456884,7.88799333762,24.3108948903
5369,-1.1,781.0,24.3441564838,24.4697828869,7.87752005186,24.3347189419
5370,-1.1,756.666666667,24.3491032773,24.4699142136,7.85745145687,24.3441564838
5371,-1.1,732.333333333,24.3533158464,24.4698507501,7.83198177774,24.3491032773
5372,-1.1,708.0,24.3572940203,24.4699448209,7.80452283528,24.3533158464
5373,-1.1,683.666666667,24.3608238149,24.4698833308,7.77479469548,24.3572940203
5374,-1.1,659.333333333,24.3638197892,24.4697416229,7.74565215907,24.3608238149
5375,-1.1,635.0,24.3663825901,24.4697115829,7.71536731778,24.3638197892
5376,-1.28333333333,610.666666667,24.3635337505,24.1355468902,9.7664995586,24.3704910003
5377,-1.46666666667,586.333333333,24.3079707569,24.120126705,7.61930655705,24.3524680905
5378,-1.65,562.0,24.2431268844,24.1198658355,9.32105372867,24.3079707569
5379,-1.83333333333,537.666666667,24.2043080637,24.1197820758,8.72246313245,24.2431268844
5380,-2.01666666667,513.333333333,24.1909397433,24.1196920082,8.70231965321,24.2043080637
5381,-2.2,489.0,24.1903289774,24.1197428411,8.64577186003,24.1909397433
5382,-2.38333333333,451.166666667,24.1932904144,24.1197059193,8.57509414333,24.1903289774
5383,-2.56666666667,413.333333333,24.1964412317,24.1197276919,8.51375162167,24.1932904144
5384,-2.75,375.5,24.1994984103,24.119742713,8.44757149851,24.1964412317
5385,-2.93333333333,337.666666667,24.2028389388,24.1197580501,8.37105230047,24.1994984103
5386,-3.11666666667,299.833333333,24.2066422916,24.1196872264,8.26907013492,24.2028389388
5387,-3.3,262.0,24.2115384006,24.1197322672,7.80553206615,24.2066422916
5388,-3.44166666667,224.166666667,24.1995808506,23.7927640012,8.45060627095,24.2093513756
5389,-3.58333333333,0.0,24.1603489045,23.7802375147,5.75645870346,24.1919973507
5390,-3.725,0.0,24.1091613818,23.7798359267,7.48124476734,24.1603489045
5391,-3.86666666667,0.0,24.0760584951,23.7799495698,6.83742395073,24.1091613818
5392,-4.00833333333,0.0,24.0622082514,23.7799873044,6.76666192099,24.0760584951
5393,-4.15,0.0,24.0585937867,23.779924844,6.68824574444,24.0622082514
5394,-4.29166666667,0.0,24.0581208522,23.7798261047,6.61891120459,24.0585937867
5395,-4.43333333333,0.0,24.0579066447,23.7799735074,6.55876872654,24.0581208522
5396,-4.575,0.0,24.0574043455,23.7798872911,6.5249052084,24.0579066447
5397,-4.71666666667,0.0,24.0567616603,23.7798522538,6.49452513423,24.0574043455
5398,-4.85833333333,0.0,24.0561335821,23.7800003947,6.46638332493,24.0567616603
5399,-5.0,0.0,24.0555559643,23.7798910137,6.44185987642,24.0561335821
5400,-5.09166666667,0.0,24.0245482148,23.3997251368,8.45867977532,24.0460025399
5401,-5.18333333333,0.0,23.9730381467,23.3801134512,5.72048403905,24.0126473141
5402,-5.275,0.0,23.9073721474,23.379857809,7.66698902247,23.9730381467
5403,-5.36666666667,0.0,23.8651965339,23.3799659596,7.01525473839,23.9073721474
5404,-5.45833333333,0.0,23.8470803975,23.3799053651,6.98644460204,23.8651965339
5405,-5.55,0.0,23.8414023741,23.3798600963,6.94897934004,23.8470803975
5406,-5.64166666667,0.0,23.8395500554,23.3799037997,6.91484745782,23.8414023741
5407,-5.73333333333,0.0,23.8381863939,23.3799882841,6.88403325528,23.8395500554
5408,-5.825,0.0,23.8368322042,23.3798318733,6.85563188139,23.8381863939
5409,-5.91666666667,0.0,23.8356715835,23.3799283567,6.82878630948,23.8368322042
5410,-6.00833333333,0.0,23.8348137537,23.3799250882,6.80432400069,23.8356715835
5411,-6.1,0.0,23.8341813374,23.3799975827,6.78066165433,23.8348137537
5412,-6.05833333333,0.0,23.8236668173,23.2786402547,7.86568182226,23.8341813374
5413,-6.01666666667,0.0,23.8096530748,23.2705769129,6.62478056285,23.8236668173
5414,-5.975,0.0,23.7920129711,23.2700229992,7.20497017103,23.8096530748
5415,-5.93333333333,0.0,23.7804772064,23.2700534543,7.04208289569,23.7920129711
5416,-5.89166666667,0.0,23.775854763,23.2701109513,7.02186040006,23.7804772064
5417,-5.85,0.0,23.7751229604,23.2699235972,6.993475383,23.775854763
5418,-5.80833333333,0.0,23.7756979202,23.2699657305,6.97567253863,23.7751229604
5419,-5.76666666667,0.0,23.7765517689,23.2700168635,6.95733531435,23.7756979202
5420,-5.725,0.0,23.777484141,23.2699029346,6.93974473275,23.7765517689
5421,-5.68333333333,0.0,23.778483448,23.2701052115,6.92384797451,23.777484141
5422,-5.64166666667,0.0,23.7796078721,23.2699149781,6.90772871487,23.778483448
5423,-5.6,0.0,23.7807885649,23.2699323302,6.89202541089,23.7796078721
5424,-5.64166666667,0.0,23.8056944454,23.5352431927,4.70270374913,23.7807885649
5425,-5.68333333333,0.0,23.8447100995,23.5489427571,7.15196421666,23.8056944454
5426,-5.725,0.0,23.8866959997,23.5497054146,5.66450979317,23.8447100995
5427,-5.76666666667,0.0,23.9131422958,23.5501007321,6.00399188433,23.8866959997
5428,-5.80833333333,0.0,23.92439128,23.5500358886,5.99040928804,23.9131422958
5429,-5.85,0.0,23.9270224615,23.5499598214,5.98531878586,23.92439128
5430,-5.89166666667,0.0,23.9262049135,23.5500495997,5.9792038394,23.9270224615
5431,-5.93333333333,0.0,23.924270238,23.5498404012,5.97194441398,23.9262049135
5432,-5.975,0.0,23.9217840429,23.5499977107,5.96506933023,23.924270238
5433,-6.01666666667,0.0,23.9188585523,23.5501352024,5.9578748541,23.9217840429
5434,-6.05833333333,0.0,23.9155649219,23.5499567159,5.95000486788,23.9188585523
5435,-6.1,0.0,23.9119480291,23.5501492117,5.94302984457,23.9155649219
5436,-6.19166666667,0.0,23.9009336439,23.4568450005,6.80486141889,23.9119480291
5437,-6.28333333333,0.0,23.8839085497,23.4505780433,5.80152689958,23.9009336439
5438,-6.375,0.0,23.8630561097,23.4500689403,6.27609249731,23.8839085497
5439,-6.46666666667,0.0,23.8465101045,23.449927373,6.15596886758,23.8630561097
5440,-6.55833333333,0.0,23.8352853942,23.4498926162,6.14400700666,23.8465101045
5441,-6.65,0.0,23.8272471857,23.449940218,6.13286484229,23.8352853942
5442,-6.74166666667,0.0,23.8204429908,23.450298183,6.12226397555,23.8272471857
5443,-6.83333333333,0.0,23.8139963885,23.4500290264,6.11188391456,23.8204429908
5444,-6.925,0.0,23.8075900546,23.4501301385,6.10189387717,23.8139963885
5445,-7.01666666667,0.0,23.8012318493,23.4501321618,6.09230453801,23.8075900546
5446,-7.10833333333,0.0,23.7949351127,23.4500880822,6.08255410181,23.8012318493
5447,-7.2,0.0,23.7886746497,23.450216145,6.07285228675,23.7949351127
5448,-7.15833333333,0.0,23.7886866832,23.5068525149,5.43573743202,23.7886746497
5449,-7.11666666667,0.0,23.7943763511,23.5097680691,6.01517362399,23.7886866832
5450,-7.075,0.0,23.8023157246,23.5099110326,5.6992717,23.7943763511
5451,-7.03333333333,0.0,23.8077063699,23.5102032844,5.75861779726,23.8023157246
5452,-6.99166666667,0.0,23.8101260863,23.5100504886,5.74829983456,23.8077063699
5453,-6.95,0.0,23.8107916781,23.5098753208,5.73893436073,23.8101260863
5454,-6.90833333333,0.0,23.8107666126,23.5099387019,5.72943683967,23.8107916781
5455,-6.86666666667,0.0,23.8105651678,23.5098261852,5.72008270841,23.8107666126
5456,-6.825,0.0,23.8102890885,23.5097410677,5.71089700196,23.8105651678
5457,-6.78333333333,0.0,23.8099338245,23.5096876394,5.70186455778,23.8102890885
5458,-6.74166666667,0.0,23.8095062243,23.5100003165,5.69301955773,23.8099338245
5459,-6.7,0.0,23.8090745771,23.5100440446,5.6842582229,23.8095062243
5460,-6.65,0.0,23.8143463211,23.7183973425,4.70270374913,23.8090745771
5461,-6.6,0.0,23.8389516183,23.7292700883,5.91895704043,23.8143463211
5462,-6.55,0.0,23.8681458554,23.7300910856,4.85757566088,23.8389516183
5463,-6.5,0.0,23.8875767516,23.7297955941,5.09879273042,23.8681458554
5464,-6.45,0.0,23.896096999,23.7301624251,5.09460174343,23.8875767516
5465,-6.4,0.0,23.8980678181,23.7299985678,5.0917487136,23.896096999
5466,-6.35,0.0,23.8972250775,23.7300538805,5.08784846279,23.8980678181
5467,-6.3,0.0,23.8953766224,23.7301420556,5.08359184626,23.8972250775
5468,-6.25,0.0,23.8930614294,23.7300900206,5.07908091318,23.8953766224
5469,-6.2,0.0,23.8903584796,23.7299829323,5.07437372183,23.8930614294
5470,-6.15,0.0,23.8873083094,23.7299086459,5.06951169386,23.8903584796
5471,-6.1,0.0,23.8840001687,23.7300532142,5.06452546752,23.8873083094
5472,-5.95833333333,0.0,23.8736042134,23.4894354936,7.19454381051,23.8840001687
5473,-5.81666666667,0.0,23.843663939,23.4710578522,4.71400467069,23.8736042134
5474,-5.675,0.0,23.8016177986,23.4698467703,5.88245863884,23.843663939
5475,-5.53333333333,0.0,23.7689570074,23.4701062616,5.61154578681,23.8016177986
5476,-5.39166666667,0.0,23.7499073599,23.4697783859,5.59039954375,23.7689570074
5477,-5.25,0.0,23.7397849701,23.4698072081,5.57756021755,23.7499073599
5478,-5.10833333333,0.0,23.7335163303,23.4701654389,5.56582788068,23.7397849701
5479,-4.96666666667,0.0,23.7285411611,23.4698434593,5.55487631097,23.7335163303
5480,-4.825,0.0,23.723946813,23.4701721864,5.54433581375,23.7285411611
5481,-4.68333333333,0.0,23.7196359811,23.469916403,5.53416569991,23.723946813
5482,-4.54166666667,0.0,23.7155514597,23.4700667945,5.52433739079,23.7196359811
5483,-4.4,0.0,23.7116874876,23.4699808455,5.51479989863,23.7155514597
5484,-4.35833333333,0.0,23.7104861339,23.5171410304,5.07949154906,23.7116874876
5485,-4.31666666667,0.0,23.7133434324,23.5197513952,5.56880334447,23.7104861339
5486,-4.275,0.0,23.7176721465,23.5195825569,5.30894715879,23.7133434324
5487,-4.23333333333,0.0,23.7200468064,23.5200941194,5.35940489681,23.7176721465
5488,-4.19166666667,0.0,23.7201971222,23.5200622762,5.35210851498,23.7200468064
5489,-4.15,0.0,23.7190063363,23.5200612049,5.34523720144,23.7201971222
5490,-4.10833333333,0.0,23.7172687934,23.5201793509,5.33820323755,23.7190063363
5491,-4.06666666667,0.0,23.7153777039,23.52026762,5.33116180588,23.7172687934
5492,-4.025,0.0,23.7134373683,23.5201628412,5.32412982973,23.7153777039
5493,-3.98333333333,0.0,23.7114315678,23.5201479301,5.317117738,23.7134373683
5494,-3.94166666667,0.0,23.7093690277,23.5201442539,5.31013165987,23.7114315678
5495,-3.9,0.0,23.7072740489,23.5198595283,5.30317566081,23.7093690277
5496,-3.85,0.0,23.7063624803,23.784728825,4.70270374913,23.7072740489
5497,-3.8,0.0,23.7342852861,23.7990783604,5.64962315286,23.7063624803
5498,-3.75,0.0,23.7665189736,23.7996106227,4.70270374913,23.7342852861
5499,-3.7,0.0,23.7870204778,23.7996714785,4.70270374913,23.7665189736
5500,-3.65,0.0,23.7948510132,23.8002360738,4.70270374913,23.7870204778
5501,-3.6,0.0,23.7950761309,23.8003653882,4.70270374913,23.7948510132
5502,-3.55,0.0,23.7919551093,23.8002925894,4.70270374913,23.7950761309
5503,-3.5,0.0,23.7875247388,23.7998760987,4.70270374913,23.7919551093
5504,-3.45,0.0,23.7823967727,23.7998672144,4.70270374913,23.7875247388
5505,-3.4,0.0,23.776770944,23.7998998136,4.70270374913,23.7823967727
5506,-3.35,0.0,23.7707707356,23.7999792526,4.70270374913,23.776770944
5507,-3.3,0.0,23.7645153925,23.8001546276,4.70270374913,23.7707707356
5508,-3.35,0.0,23.7613423576,23.9127630017,4.70270374913,23.7645153925
5509,-3.4,0.0,23.7745620881,23.9191035882,4.79130260922,23.7613423576
5510,-3.45,0.0,23.7935599199,23.9197194627,4.70270374913,23.7745620881
5511,-3.5,0.0,23.8100060742,23.9195059171,4.70270374913,23.7935599199
5512,-3.55,0.0,23.8221415725,23.9201800647,4.70270374913,23.8100060742
5513,-3.6,0.0,23.8315299753,23.919886623,4.70270374913,23.8221415725
5514,-3.65,0.0,23.8397412356,23.920051835,4.70270374913,23.8315299753
5515,-3.7,0.0,23.8476447492,23.9198697838,4.70270374913,23.8397412356
5516,-3.75,0.0,23.8554785374,23.919650685,4.70270374913,23.8476447492
5517,-3.8,0.0,23.8632630049,23.91990541,4.70270374913,23.8554785374
5518,-3.85,0.0,23.8710582805,23.9198817849,4.70270374913,23.8632630049
5519,-3.9,0.0,23.8788749959,23.9200211982,4.70270374913,23.8710582805
5520,-3.99166666667,0.0,23.8854149656,24.1188199431,4.70270374913,23.8788749959
5521,-4.08333333333,0.0,23.9125512031,24.1289376195,4.70270374913,23.8854149656
5522,-4.175,0.0,23.9446171527,24.1293109453,4.70270374913,23.9125512031
5523,-4.26666666667,0.0,23.9691423379,24.1295645646,4.70270374913,23.9446171527
5524,-4.35833333333,0.0,23.9843893619,24.1298097136,4.70270374913,23.9691423379
5525,-4.45,0.0,23.9935681287,24.1295894229,4.70270374913,23.9843893619
5526,-4.54166666667,0.0,23.9998455136,24.1298574956,4.70270374913,23.9935681287
5527,-4.63333333333,0.0,24.0050209477,24.12997179,4.70270374913,23.9998455136
5528,-4.725,0.0,24.0097051812,24.1295327939,4.70270374913,24.0050209477
5529,-4.81666666667,0.0,24.0139805603,24.1299053319,4.70270374913,24.0097051812
5530,-4.90833333333,0.0,24.0179969034,24.1297873607,4.70270374913,24.0139805603
5531,-5.0,0.0,24.0218102428,24.1296946817,4.70270374913,24.0179969034
5532,-4.85833333333,0.0,24.0240708138,24.4037153118,4.70270374913,24.0218102428
5533,-4.71666666667,0.0,24.0555330179,24.41864901,4.70270374913,24.0240708138
5534,-4.575,0.0,24.0949749988,24.4202400528,4.70270374913,24.0555330179
5535,-4.43333333333,0.0,24.1247671942,24.4196079351,4.70270374913,24.0949749988
5536,-4.29166666667,0.0,24.141562991,24.4193323095,4.70270374913,24.1247671942
5537,-4.15,0.0,24.149290852,24.419041171,4.70270374913,24.141562991
5538,-4.00833333333,0.0,24.1523716033,24.4205723911,4.70270374913,24.149290852
5539,-3.86666666667,0.0,24.1536341709,24.4200547039,4.70270374913,24.1523716033
5540,-3.725,0.0,24.153976239,24.4197281313,4.70270374913,24.1536341709
5541,-3.58333333333,0.0,24.1536409076,24.4199082897,4.70270374913,24.153976239
5542,-3.44166666667,0.0,24.1528148347,24.4201991759,4.70270374913,24.1536409076
5543,-3.3,0.0,24.1516696876,24.419525274,4.70270374913,24.1528148347
5544,-3.25833333333,0.0,24.1593370701,24.0122097664,6.95619195918,24.1600150345
5545,-3.21666666667,0.0,24.116078338,24.0002934934,4.70270374913,24.1503137588
5546,-3.175,0.0,24.0588261426,23.9999524176,4.78627272929,24.116078338
5547,-3.13333333333,0.0,24.0176806745,24.0003982283,4.70270374913,24.0588261426
5548,-3.09166666667,0.0,23.9976716631,23.9996453606,4.70270374913,24.0176806745
5549,-3.05,0.0,23.991686048,23.9998715224,4.70270374913,23.9976716631
5550,-3.00833333333,0.0,23.9922143701,23.9999814044,4.70270374913,23.991686048
5551,-2.96666666667,0.0,23.9951843706,23.99950476,4.70270374913,23.9922143701
5552,-2.925,0.0,23.9991146649,23.9998628178,4.70270374913,23.9951843706
5553,-2.88333333333,0.0,24.0037656919,24.0000452365,4.70270374913,23.9991146649
5554,-2.84166666667,0.0,24.0090694202,23.9998238891,4.70270374913,24.0037656919
5555,-2.8,0.0,24.014855214,24.000154187,4.70270374913,24.0090694202
5556,-2.75,0.0,23.9979781375,23.5266890578,8.34659499453,24.0136297975
5557,-2.7,0.0,23.9348843871,23.4998096533,4.70270374913,23.983551894
5558,-2.65,0.0,23.8533832845,23.5000138553,6.16565357679,23.9348843871
5559,-2.6,0.0,23.7930992539,23.5000776444,5.67363754726,23.8533832845
5560,-2.55,0.0,23.7583854827,23.5001254521,5.64793149225,23.7930992539
5561,-2.5,21.0,23.7389314978,23.4997950035,5.6381972967,23.7583854827
5562,-2.45,22.4166666667,23.7254401221,23.4999042795,5.6298659708,23.7389314978
5563,-2.4,23.8333333333,23.7136614454,23.5000141733,5.62162736338,23.7254401221
5564,-2.35,25.25,23.7024632424,23.499837216,5.61508981853,23.7136614454
5565,-2.3,26.6666666667,23.6918070619,23.5000977211,5.60860442573,23.7024632424
5566,-2.25,28.0833333333,23.6817389324,23.5000395668,5.6024055611,23.6918070619
5567,-2.2,29.5,23.6720013785,23.499963867,5.59707185376,23.6817389324
5568,-2.15833333333,30.9166666667,23.691671245,23.9034805346,7.31319042321,23.6727546461
5569,-2.11666666667,32.3333333333,23.7513467063,23.9098123129,7.73543198769,23.7098345762
5570,-2.075,33.75,23.8025880166,23.90989338,5.89328447501,23.7513467063
5571,-2.03333333333,35.1666666667,23.831641839,23.9098844603,6.45569893302,23.8025880166
5572,-1.99166666667,36.5833333333,23.843670779,23.9098001941,6.46209857286,23.831641839
5573,-1.95,38.0,23.8476257252,23.9100327284,6.48852022668,23.843670779
5574,-1.90833333333,42.0833333333,23.8491553401,23.9099150048,6.51198590098,23.8476257252
5575,-1.86666666667,46.1666666667,23.8502232178,23.9100676037,6.53217381511,23.8491553401
5576,-1.825,50.25,23.8511287014,23.9100978874,6.55091875791,23.8502232178
5577,-1.78333333333,54.3333333333,23.8517747705,23.9098927191,6.56874144848,23.8511287014
5578,-1.74166666667,58.4166666667,23.8521159322,23.9097843661,6.58427615527,23.8517747705
5579,-1.7,62.5,23.8522472163,23.9098811875,6.59986150513,23.8521159322
5580,-1.7,66.5833333333,23.8496442612,24.1936137462,4.70270374913,23.8522472163
5581,-1.7,70.6666666667,23.8948358037,24.2088465088,7.03234009502,23.8496442612
