,t4,t5,t6
617,24.0198587933,24.1689464489,24.0195592837
618,24.0197698771,24.1678624314,24.0195528264
619,24.01987333,24.166546897,24.0203894065
620,24.1226053401,24.1690115879,24.1278866176
621,24.1291551276,24.1854595523,24.1294349308
622,24.1298249365,24.2048547145,24.1295917466
623,24.1297366564,24.2183281041,24.1295627341
624,24.1297313226,24.2253143001,24.1295559855
625,24.1296658939,24.2286098279,24.1295497951
626,24.1298413503,24.2305492847,24.1295441991
627,24.1296586988,24.232239803,24.1295388575
628,24.1298626392,24.233785982,24.1295337835
629,24.1295683748,24.2351792659,24.1295289454
630,24.1297324071,24.2363765351,24.1295243004
631,24.1295957345,24.2374831987,24.1295198468
632,24.1296953364,24.2405932624,24.1302507151
633,24.12981706,24.2445776568,24.1302468101
634,24.1299050798,24.2485112243,24.1301223118
635,24.1297254437,24.2521601128,24.1298422482
636,24.1297671047,24.2556345969,24.1300115581
637,24.1299320607,24.2590108005,24.1302270723
638,24.1298847136,24.2623558913,24.1301795622
639,24.1298847772,24.2656818805,24.1301513524
640,24.1297369263,24.268995345,24.1303422476
641,24.1298812943,24.2722830471,24.1301082218
642,24.1297032836,24.2755857819,24.1301500777
643,24.1296982867,24.2788667139,24.1298846061
644,24.1762294691,24.2800336924,24.1785483214
645,24.1793916083,24.2848968666,24.1795023182
646,24.1796730894,24.2904883664,24.1799980101
647,24.1796440257,24.2933938751,24.1795670708
648,24.179633676,24.2934077303,24.1795506081
649,24.1796655058,24.2917266807,24.1795431577
650,24.1796819788,24.2893929969,24.1795370235
651,24.1796496447,24.2868823021,24.1795310912
652,24.1797573971,24.2842977961,24.1795253663
653,24.1797284776,24.2816843379,24.1795197769
654,24.1797131963,24.2790000868,24.1795142802
655,24.1795644436,24.2762358711,24.1795088258
656,24.1245246277,24.2743926656,24.1212909072
657,24.1200753695,24.2676095783,24.1195934388
658,24.1197957276,24.2602484527,24.1194842857
659,24.1197791827,24.256881814,24.1194942075
660,24.1196716129,24.2575586062,24.1194930582
661,24.1198567299,24.260490142,24.1194916792
662,24.1197843262,24.264311983,24.1194903044
663,24.119723934,24.2683951077,24.1194890067
664,24.119811801,24.272644348,24.1194877714
665,24.1197699646,24.2770238822,24.120312794
666,24.1197808569,24.2814834477,24.119506001
667,24.1198109547,24.286025047,24.1194861347
668,23.738283914,24.2622422198,23.7298105265
669,23.7199709232,24.1978738428,23.7201602304
670,23.7196485054,24.1209746701,23.7193601731
671,23.7196047436,24.073597128,23.7194326391
672,23.7196592796,24.0542126,23.7202265678
673,23.7196543621,24.0484363273,23.7202584699
674,23.719717102,24.0461476386,23.7194821786
675,23.7196767247,24.043874886,23.7194624994
676,23.7197008064,24.0414334426,23.7194659601
677,23.7197553268,24.0391965095,23.7194707811
678,23.7196976076,24.0373429682,23.7202584958
679,23.7197380811,24.0357666827,23.719504347
680,23.6832531904,24.0322335101,23.6809216641
681,23.6800160484,24.025861764,23.6795717662
682,23.6797712214,24.0186407476,23.6794767154
683,23.6796040084,24.0143373997,23.6794846645
684,23.6795959302,24.0129544349,23.6794885258
685,23.679643357,24.0131479602,23.679492141
686,23.6796401884,24.0138191484,23.6794954842
687,23.6796705004,24.0145795198,23.6794985641
688,23.6796414707,24.0153929535,23.6802807335
689,23.6796975861,24.0162738729,23.6795299496
690,23.6796994312,24.0172240259,23.6795080799
691,23.6796445187,24.0181987947,23.6795086515
692,23.4274165805,24.0094641977,23.412125371
693,23.4017865232,23.98417987,23.4006409935
694,23.4000474649,23.9404568848,23.3997075156
695,23.3999264509,23.9080346645,23.3996789741
696,23.3998270487,23.8923966205,23.4001169271
697,23.3999598903,23.8867092018,23.3997339855
698,23.3997764125,23.8843341658,23.3997275946
699,23.3997653799,23.8822873178,23.3997307656
700,23.3999085869,23.8800558782,23.3997327648
701,23.3998353179,23.8778668969,23.3997349548
702,23.3998524861,23.8757967518,23.3997369465
703,23.3998943387,23.8738225358,23.3997388
704,23.522073773,23.8917808396,23.528290584
705,23.5294545186,23.9172982506,23.5299468678
706,23.5299284566,23.9442514756,23.530275548
707,23.529970395,23.9623458244,23.5304204331
708,23.529774986,23.9722108933,23.5304460466
709,23.5298571813,23.9777572081,23.5303174608
710,23.5299337474,23.9818259456,23.5301016272
711,23.529928064,23.9855044528,23.5299091582
712,23.5299269559,23.988973462,23.5303266585
713,23.529956229,23.9922046446,23.5300335323
714,23.5299689524,23.9952396164,23.5299598616
715,23.5299135435,23.9981385724,23.530256757
716,23.7577729737,24.0159022214,23.7658253318
717,23.7690157139,24.0461518036,23.7699091288
718,23.7698748744,24.0796224888,23.7704758819
719,23.7699293623,24.0998527456,23.7705024428
720,23.7698716537,24.1067159342,23.7704870624
721,23.7700715914,24.1059313387,23.7702104298
722,23.7701525881,24.1021086139,23.7703603476
723,23.7699113355,24.0972623266,23.7703886981
724,23.7697710841,24.091846863,23.7699125665
725,23.7699045729,24.0859298885,23.7706013652
726,23.7699400491,24.0796225008,23.7706306291
727,23.7699985794,24.0730280405,23.7705930808
728,23.3134095729,24.0294342142,23.3018965227
729,23.2899874666,23.965543827,23.2901803897
730,23.2899154427,23.882140127,23.2898121201
731,23.2898312734,23.8268020202,23.2902683958
732,23.2899787501,23.8018242095,23.2899231334
733,23.2899257545,23.7933675969,23.2898617077
734,23.2899428762,23.7903023403,23.2903415354
735,23.2897967898,23.7880879408,23.2901804919
736,23.289918606,23.7860494494,23.2900725873
737,23.2899656109,23.7844651917,23.2900244426
738,23.2900013051,23.7833723255,23.2899616263
739,23.2898806961,23.7826296568,23.2904294246
740,23.5265828711,23.8027248882,23.5356937502
741,23.5389075345,23.8347725373,23.539716605
742,23.539858241,23.8700069985,23.5404779462
743,23.5400708686,23.8913813085,23.5406015469
744,23.5399853451,23.8991716281,23.5404265586
745,23.5397949093,23.899447539,23.5401989324
746,23.5398131478,23.8968538568,23.539980261
747,23.5401063985,23.8933822108,23.5401949557
748,23.5400288249,23.8895302604,23.540058357
749,23.540025179,23.8852844597,23.5400558869
750,23.5400184088,23.8806762551,23.5405266506
751,23.5401801112,23.8758077395,23.5405832694
752,23.644232135,23.8786888012,23.6308295354
753,23.6495915336,23.8882078093,23.7556465903
754,23.6500654614,23.899176667,23.8636958742
755,23.6498712121,23.9047629017,23.9357799013
756,23.6498752642,23.9047903583,23.9768894159
757,23.649957597,23.901612621,23.998778935
758,23.649935036,23.8971368962,24.0107408735
759,23.6501527722,23.8921925314,24.0178475501
760,23.6502559271,23.8870185442,24.0222948515
761,23.6502539571,23.8816363126,24.0249641027
762,23.6503060514,23.8760499378,24.0263100417
763,23.6503162169,23.8703055024,24.0266745259
764,23.7260298096,23.8691821572,24.0229157251
765,23.7298453225,23.8763618913,24.0169746782
766,23.7300374606,23.8865400744,24.0111573706
767,23.7299950106,23.8940395437,24.0063526094
768,23.7301158636,23.8981216029,24.0024762822
769,23.7300574686,23.9001691077,23.999164326
770,23.7296844024,23.9014136363,23.9961270216
771,23.7298202942,23.9023854568,23.9932145831
772,23.7300860618,23.9032820671,23.9903692871
773,23.7303065997,23.9041530911,23.9875718963
774,23.7297602905,23.9049954235,23.984812995
775,23.7300392858,23.9057194526,23.9820842863
776,23.8518938045,23.8898463153,23.9560155643
777,23.8910241653,23.9009720767,23.9126273812
778,23.9025191605,23.9228510114,23.8820898724
779,24.1524075867,23.9474040784,23.8615184309
780,24.1594147809,23.9844033509,23.8471669752
781,24.1597645432,24.0151441809,23.8365607364
782,24.1599799614,24.0318573138,23.8282267299
783,24.1599346923,24.0372111622,23.8213444551
784,24.1597419617,24.0363317491,23.8154486731
785,24.1600399947,24.0327051675,23.8102522691
786,24.1604376999,24.0279140305,23.8055602349
787,24.1609010459,24.0224626652,23.8012347649
788,23.772512629,24.0203208422,23.7998421379
789,23.7602641633,23.9761479863,23.7969303737
790,23.7600654528,23.9228119621,23.7926191147
791,23.760457512,23.8873106698,23.7879870337
792,23.7601705464,23.8710300703,23.783648523
793,23.7599107349,23.8659861727,23.779712935
794,23.7599557195,23.8655074045,23.776076223
795,23.7602489644,23.8664689555,23.7726059702
796,23.7600939001,23.8680281913,23.7692160618
797,23.7599194939,23.8700568251,23.765869035
798,23.760278846,23.8725157222,23.7625531841
799,23.7599861352,23.8753579466,23.7592654773
800,23.2855810742,23.8499306614,23.7580462932
801,23.2606160276,23.7920473467,23.755528933
802,23.2599747356,23.7197882832,23.7518349751
803,23.2596848818,23.6721982706,23.7478188152
804,23.2599581,23.6506271796,23.7439672463
805,23.2598703868,23.6434221332,23.7403721934
806,23.2601554982,23.6413048424,23.7369611797
807,23.2601902263,23.6403172291,23.7336372366
808,23.2599750581,23.6396041595,23.7303382988
809,23.2598815666,23.6392338561,23.7270401862
810,23.2601067152,23.6392923149,23.7237386786
811,23.2598146168,23.6397494912,23.7204357247
812,23.5385876646,23.6185060124,23.7191869221
813,23.6398651778,23.6627190449,23.7166096896
814,23.6399457863,23.726670197,23.7128432794
815,23.6395573059,23.7746509057,23.7087463993
816,23.6396242345,23.7998853791,23.7048236219
817,23.6397169155,23.8101462448,23.7011933413
818,23.6397230606,23.813789769,23.6978161344
819,23.6403038639,23.8153142512,23.6945896514
820,23.6400613912,23.8161692211,23.6913964534
821,23.6402389997,23.8164219951,23.6882046593
822,23.6399743074,23.8160782708,23.6850285335
823,23.6400106991,23.8152157549,23.6818812375
824,23.8291820689,23.813344109,23.6787651956
825,23.8391801395,23.8311649925,23.6756681786
826,23.8398569941,23.8532057752,23.6726261738
827,23.8397777747,23.8677714059,23.6696053654
828,23.840100764,23.8735371056,23.666587914
829,23.8398635006,23.873771284,23.6635825167
830,23.8400369016,23.8714557778,23.6605987848
831,23.83962306,23.868154131,23.6576405954
832,23.8399941624,23.8643190451,23.6547072474
833,23.8397971255,23.8601373669,23.6517963872
834,23.8400605777,23.855587804,23.6488975679
835,23.8399171379,23.8507848783,23.6460106356
836,23.8684914092,23.8465992212,23.6431397683
837,23.8699319786,23.8464373111,23.6402867735
838,23.8703602241,23.8476947721,23.637450976
839,23.8702540998,23.8482662179,23.6346310892
840,23.8699172855,23.8476718109,23.6318260467
841,23.8695002532,23.8462535421,23.6290352742
842,23.8697562245,23.8444329378,23.6262582873
843,23.8706225065,23.8425622513,23.6235021821
844,23.8700079462,23.8408113666,23.6207647821
845,23.8701678206,23.8390000671,23.6180401646
846,23.8703498335,23.8371222551,23.6153249665
847,23.8699618564,23.8352184989,23.6126184856
848,23.3975279096,23.8235018966,23.3732808767
849,23.3703559939,23.7640624049,23.3711515854
850,23.3698559428,23.6880179592,23.3704927023
851,23.3699813027,23.6347204633,23.3704051979
852,23.3702104103,23.6073347036,23.3699822929
853,23.3700239076,23.5948567908,23.3706377473
854,23.3700092622,23.5879967415,23.370558282
855,23.3703217274,23.5825692739,23.3703562932
856,23.3700744974,23.5776064585,23.3706682615
857,23.3698326477,23.5730617605,23.370392819
858,23.369882039,23.5689499582,23.370615446
859,23.3700634911,23.5652198778,23.3707508162
860,23.6233607426,23.5539117653,23.6136022794
861,23.7201023521,23.5884455572,23.7203164679
862,23.7202793484,23.6344268484,23.7208581452
863,23.7199419278,23.6656290706,23.7208813466
864,23.7200944435,23.6792193063,23.7205094073
865,23.7199739188,23.6818212769,23.7207129192
866,23.7202732659,23.6795542731,23.7205721333
867,23.7203361881,23.6755878024,23.7207271837
868,23.7198000005,23.6709274399,23.7209416025
869,23.720424947,23.6657019674,23.7203565293
870,23.7200240218,23.6601017336,23.7205544786
871,23.7200184775,23.6541708879,23.7204671583
872,23.9557110926,23.6489455682,23.9663527517
873,23.9690729971,23.6758103018,23.9701752536
874,23.9698519045,23.7060626127,23.9708533272
875,23.9704351836,23.7255439513,23.9708933392
876,23.9697540145,23.7343792728,23.9703295613
877,23.970260309,23.7372025591,23.9700233797
878,23.9703389303,23.737889031,23.9708560782
879,23.9700293616,23.7380469984,23.9702835393
880,23.9699224475,23.7379940127,23.9702945801
881,23.9699746489,23.7377447334,23.9708239004
882,23.9699100782,23.7373390039,23.970756822
883,23.9700847028,23.7369522673,23.9702730055
884,23.9792704048,23.7385735169,23.9803957609
885,23.9799977383,23.7446679044,23.9803239131
886,23.9799045174,23.7530897538,23.9805000451
887,23.9800806642,23.762212189,23.980278838
888,23.979774411,23.7713719351,23.9804230673
889,23.9799028136,23.7804266361,23.9806859978
890,23.9799176712,23.7894267718,23.9801542145
891,23.9799107388,23.7984077311,23.980506004
892,23.9800463083,23.8073741206,23.9805951071
893,23.9800692986,23.8163364216,23.9802875019
894,23.979820202,23.8252787167,23.9804153886
895,23.9798553011,23.8341496034,23.9800136228
896,23.5872726558,23.8389116621,23.5451588938
897,23.5698666954,23.7904470937,23.5715277519
898,23.5699071514,23.7241026969,23.5702509519
899,23.56987472,23.6784355174,23.5703184769
900,23.5698633294,23.6567931732,23.5705188335
901,23.5697817757,23.648640054,23.5704252436
902,23.5698777166,23.6451022055,23.5701102138
903,23.5699335126,23.6424287265,23.5702282034
904,23.5698770104,23.6399189984,23.5701421802
905,23.5698246067,23.6377224038,23.5699437792
906,23.5699252503,23.6359206286,23.5702851634
907,23.5699672748,23.6344615842,23.5704895234
908,23.6710262412,23.6353947613,23.6781221782
909,23.678916599,23.6515320087,23.6803648202
910,23.6797813504,23.6703729725,23.6806572471
911,23.6797697026,23.6835096226,23.6804556726
912,23.6798352102,23.6904438616,23.6806440638
913,23.6799230499,23.6938622632,23.6805209742
914,23.6798037952,23.6960154971,23.6804876951
915,23.6799261961,23.6978631528,23.6799845155
916,23.6798711263,23.6996537945,23.6804505924
917,23.6799572659,23.701358139,23.6799664248
918,23.679970499,23.7029521435,23.6800532195
919,23.6799292146,23.7044619298,23.6799736222
920,23.3572355141,23.6909880441,23.346232123
921,23.3405667144,23.6418615795,23.3406330877
922,23.3399561568,23.583048725,23.3403013263
923,23.339867406,23.5456891616,23.3402701604
924,23.3398816376,23.529533254,23.3406557316
925,23.3399109256,23.5241048627,23.3406223144
926,23.3398608372,23.5217481378,23.3402808428
927,23.3398846673,23.519667972,23.3399363848
928,23.3398516555,23.5176033737,23.340209707
929,23.339835234,23.515799722,23.3404696938
930,23.3398993986,23.5143240074,23.3403114884
931,23.3398738514,23.5130992407,23.340567177
932,23.6350696318,23.5144728406,23.606000888
933,23.729496904,23.5759377231,23.7301540063
934,23.7299354261,23.646009888,23.7303725072
935,23.7300035327,23.6926809127,23.7308388391
936,23.72991348,23.7159058729,23.7300013103
937,23.7299078059,23.7264045539,23.7301483982
938,23.7298307007,23.732446059,23.7299677351
939,23.7298756573,23.7374276833,23.7303245179
940,23.7299419436,23.7420809486,23.7304857752
941,23.7300069945,23.7463768082,23.7305821763
942,23.7299179152,23.7502936754,23.7307864061
943,23.7299910654,23.753896895,23.7305102732
944,23.4090574432,23.7405481694,23.3958364144
945,23.3907067272,23.6909936488,23.3906884197
946,23.3900133942,23.634349929,23.3904772678
947,23.3899755088,23.5998833079,23.3902421949
948,23.3899216293,23.5862329518,23.3905613602
949,23.3899317043,23.5827933391,23.3899732593
950,23.3898832121,23.5821470493,23.3902715331
951,23.3899073795,23.5816921378,23.3900326402
952,23.3898728903,23.5812315503,23.3899686014
953,23.3900480625,23.5810099214,23.3898366419
954,23.38992671,23.5811173858,23.3902380356
955,23.3899185267,23.5814216693,23.390619954
956,23.3899543585,23.5827166022,23.3905990535
957,23.3898539324,23.5851115659,23.3901321106
958,23.3898886099,23.5882046178,23.3901532322
959,23.3899744758,23.5916307912,23.3902647035
960,23.3899832132,23.5952017618,23.3900918549
961,23.3899842507,23.5988284203,23.3903608173
962,23.3899950512,23.6026610156,23.3906208281
963,23.3898871844,23.606748808,23.3905187143
964,23.390014516,23.6110097547,23.3899988733
965,23.3900126264,23.6153938272,23.3899683795
966,23.3900521549,23.6198469021,23.3900155611
967,23.3900571555,23.6243372963,23.390567858
968,23.6028867169,23.6340351276,23.6152635958
969,23.6179686517,23.668688,23.6202984545
970,23.6199960122,23.7078665485,23.6207125376
971,23.6198814911,23.7350892348,23.6206471623
972,23.6198036062,23.7493097034,23.6204360269
973,23.6199192401,23.7558109576,23.620262123
974,23.6199420589,23.7591797598,23.6201208196
975,23.6199803692,23.7615581727,23.6206024856
976,23.6199650251,23.7635304017,23.6198756363
977,23.6197756418,23.7652312364,23.6204363859
978,23.6200622437,23.7666451259,23.6202665745
979,23.6199759468,23.7678844503,23.6200625039
980,23.2644390874,23.7449851188,23.256683435
981,23.2500749855,23.7032230124,23.2504463183
982,23.2499864083,23.6564402644,23.2499488709
983,23.2499492715,23.631240415,23.2501725829
984,23.2501062281,23.6251910199,23.2498547712
985,23.2500845921,23.6285071119,23.2500884264
986,23.2500326893,23.6346215183,23.250040503
987,23.2498858524,23.6411685675,23.2500144926
988,23.2500704292,23.6478438934,23.2503682642
989,23.2500036609,23.6548415582,23.2503000357
990,23.2499781935,23.6621845926,23.2501946706
991,23.2499918821,23.6697879429,23.2503948272
992,23.5156472013,23.6826557863,23.3068002736
993,23.5289564999,23.7182152907,23.3829643594
994,23.5300873871,23.7602432786,23.4461036313
995,23.5301156362,23.7913337105,23.4867030678
996,23.5298456764,23.8085201955,23.5091665768
997,23.5303732203,23.8162982417,23.5208583262
998,23.5299442067,23.8195500182,23.5270932657
999,23.5302986112,23.8208851838,23.5306154363
1000,23.5302676745,23.8213633006,23.5325771705
1001,23.5302694093,23.8212552256,23.5334547535
1002,23.5303541617,23.8206660801,23.5335193688
1003,23.5296820711,23.8197151863,23.5329854172
1004,23.6466745022,23.7880939692,23.5264581432
1005,23.6768571998,23.7799300236,23.5156158329
1006,23.6868533658,23.7943075988,23.5077088548
1007,23.6902116562,23.8035180282,23.5021605563
1008,23.6918767316,23.8071400272,23.4978532632
1009,23.6925443751,23.8086006179,23.4942906597
1010,23.6928611823,23.8088991345,23.4912159998
1011,23.6928638344,23.8084727011,23.4884473475
1012,23.6927480702,23.807647084,23.4858775501
1013,23.6924581044,23.8066197063,23.4834444792
1014,23.692086117,23.8053942146,23.4810930132
1015,23.6917681087,23.80407395,23.4787975679
1016,23.614419005,23.8233642846,23.4765472147
1017,23.6100162673,23.8336244318,23.4743181363
1018,23.6097508255,23.8342097174,23.4720887586
1019,23.6102594675,23.8311073876,23.4698663528
1020,23.6100795057,23.8282315646,23.4676578281
1021,23.6098451139,23.8264343045,23.46547014
1022,23.6101348799,23.8252570692,23.4632980527
1023,23.6093499673,23.8242513032,23.4611331305
1024,23.6101883394,23.8231038591,23.4589707016
1025,23.6096376729,23.8219455195,23.4568096626
1026,23.6097306734,23.8207225451,23.4546506003
1027,23.6097207887,23.8194423227,23.4524883132
1028,23.780300568,23.8181211399,23.4503311021
1029,23.7895608974,23.8357740256,23.4481766426
1030,23.789706064,23.8584298439,23.4460310313
1031,23.7906743955,23.8749183764,23.4438973003
1032,23.7902164403,23.8837095066,23.4417755102
1033,23.7900010294,23.8874108233,23.4396664771
1034,23.7902215886,23.8887203387,23.437571438
1035,23.7904861826,23.8891473526,23.4354911926
1036,23.7900519434,23.889221521,23.4334257708
1037,23.7898817049,23.8889735206,23.4313746551
1038,23.7893369214,23.8884436349,23.4293370541
1039,23.790047526,23.8876659903,23.4273121713
1040,23.8248194016,23.8775560773,23.4265545515
1041,23.7469653354,23.8647374739,23.4249925473
1042,23.6779928757,23.8430336587,23.4227070075
1043,23.6417421724,23.8090749189,23.4202341112
1044,23.629850633,23.7739576841,23.417870572
1045,23.6277401492,23.7483636295,23.4156694199
1046,23.6268318739,23.7343585068,23.4135902548
1047,23.6250727117,23.7275879145,23.4115756752
1048,23.6229141087,23.723276745,23.4095863242
1049,23.6208144266,23.7191296833,23.4076050795
1050,23.6191504277,23.7147996467,23.405627436
1051,23.6176820292,23.7106122681,23.4036532775
1052,23.6550430032,23.7072238956,23.4016829442
1053,23.6564628671,23.7134003964,23.3997109154
1054,23.6555224292,23.7210257801,23.3977439083
1055,23.6542478415,23.7248606076,23.395779566
1056,23.6533906462,23.7250723018,23.3938233634
1057,23.6521845396,23.723733953,23.3918770585
1058,23.6514380854,23.7221106211,23.3899385628
1059,23.6504244775,23.7206571041,23.3880062971
1060,23.6496436207,23.7192796334,23.3860797773
1061,23.6487330009,23.7179140547,23.3841591094
1062,23.6477447771,23.7165135622,23.3822444567
1063,23.6469638338,23.7150632161,23.380335892
1064,23.6522167297,23.7136853991,23.3784335055
1065,23.6510982293,23.7137877719,23.376537261
1066,23.6498512158,23.7139325328,23.3746470349
1067,23.648357476,23.713346985,23.3727627769
1068,23.647613538,23.7121026031,23.3708844988
1069,23.6466934658,23.710725295,23.369012264
1070,23.6458019052,23.7094204236,23.3671460896
1071,23.6447701855,23.708187431,23.3652859733
1072,23.6440392686,23.7069448331,23.3634318616
1073,23.6431979521,23.7057339549,23.3615837115
1074,23.6423346129,23.7045454971,23.3597414582
1075,23.6415986323,23.7033592113,23.3579050653
1076,23.6440522367,23.7007110772,23.3560744116
1077,23.6432607601,23.6972788298,23.3542494488
1078,23.6427095179,23.6930399678,23.3524301541
1079,23.6418645075,23.6882469899,23.3506165616
1080,23.6409213819,23.6831319339,23.3488086979
1081,23.6400089124,23.677849385,23.3470066028
1082,23.6391229156,23.6725014328,23.3452102667
1083,23.6382508705,23.6671425402,23.3434196743
1084,23.637520171,23.6617934006,23.3416347664
1085,23.6366023666,23.6564896358,23.3398554972
1086,23.6357357002,23.651189598,23.3380817965
1087,23.6348340364,23.6458892417,23.3363136225
1088,23.602110626,23.6430933702,23.3345509826
1089,23.599038413,23.63559082,23.3327889067
1090,23.5978995917,23.6287523475,23.3310332652
1091,23.5969253299,23.6257352931,23.3292861873
1092,23.5962076382,23.6258093234,23.3275452355
1093,23.5953262619,23.6272842219,23.3258080188
1094,23.5943742198,23.6290656536,23.3240733593
1095,23.5934611731,23.6308156012,23.3223410561
1096,23.5926919963,23.6325637244,23.3206113093
1097,23.5918288806,23.6344048833,23.318884428
1098,23.5908809299,23.636326237,23.3171606628
1099,23.5898495945,23.6382705492,23.315440235
1100,23.5698107549,23.6384271739,23.3137232439
1101,23.5675699194,23.6323510192,23.3120049729
1102,23.5667402773,23.6248064703,23.3102914044
1103,23.5656840366,23.6190193666,23.3085849638
1104,23.564796284,23.6149940683,23.3068836766
1105,23.5635837395,23.6117540942,23.3051855795
1106,23.5627468898,23.6085614198,23.3034897847
1107,23.5617970882,23.6053124408,23.3017962322
1108,23.560781879,23.6020489798,23.300105157
1109,23.5598462819,23.5987901428,23.2984168452
1110,23.5588285124,23.595555064,23.2967315045
1111,23.5578260424,23.5923218888,23.2950493087
1112,23.5684558913,23.5900191027,23.2933703784
1113,23.5682065083,23.5913468113,23.2916948357
1114,23.5674665349,23.5934885329,23.2900228007
1115,23.566598294,23.5946327869,23.2883545022
1116,23.5655468758,23.5947379272,23.286690233
1117,23.5648910168,23.5943352249,23.2850303023
1118,23.563743365,23.5939112521,23.2833749148
1119,23.5630268936,23.5934899238,23.2817241917
1120,23.562133673,23.5931218676,23.2800781516
1121,23.5612647759,23.5927662018,23.2784367872
1122,23.5605349765,23.5924036779,23.2768000493
1123,23.5596671307,23.5920675046,23.2751679059
1124,23.528283883,23.5941665322,23.2745503063
1125,23.7526818387,23.6046514985,23.2732777536
1126,23.7595340046,23.6349225421,23.2714175703
1127,23.7605916335,23.6674572754,23.2693998988
1128,23.7596074693,23.6915776128,23.2674724025
1129,23.760129919,23.7065149767,23.2656909207
1130,23.7603113849,23.7159084434,23.2640179293
1131,23.7600679826,23.7229435505,23.2624047024
1132,23.7596421304,23.7291266424,23.2608218801
1133,23.7596728139,23.7348964379,23.2592576498
1134,23.7598717284,23.7403973242,23.2577085711
1135,23.7604019477,23.745733735,23.2561692518
1136,23.5355175677,23.750202217,23.2613426657
1137,23.5209133513,23.7273930951,23.2688421597
1138,23.5202107663,23.6960304445,23.2748199192
1139,23.5194077813,23.6723048337,23.278225223
1140,23.5199270646,23.6590824567,23.2796043287
1141,23.5201226184,23.6528763487,23.2798069845
1142,23.5201142509,23.6498733493,23.2794274866
1143,23.5198214409,23.6479928599,23.2787595929
1144,23.5197320207,23.6465143435,23.2779194109
1145,23.5198284424,23.6453356236,23.2769526578
1146,23.5197382001,23.6444707428,23.2758867655
1147,23.5200121378,23.6438545272,23.2747453713
1148,23.7376218266,23.6427796343,23.2735488033
1149,23.7492621613,23.6656214983,23.2723087412
1150,23.7499796328,23.6946487158,23.271041205
1151,23.7504364071,23.7156787291,23.2697574023
1152,23.7501542318,23.726698716,23.2684590879
1153,23.7497778704,23.7308983607,23.2671583842
1154,23.7501630074,23.7317196037,23.2658590552
1155,23.750549404,23.7312366079,23.2645658474
1156,23.7498921843,23.730246505,23.2632855126
1157,23.7499295494,23.7288381215,23.2620236929
1158,23.7501145686,23.7271245645,23.2607847594
1159,23.7495718512,23.7252417912,23.2595724888
1160,23.9481174734,23.7231423506,23.2583903968
1161,23.9590879706,23.7436487993,23.257241951
1162,23.9600271337,23.7707572111,23.256131019
1163,23.9604757088,23.7911397051,23.2550629894
1164,23.9597487594,23.8023031201,23.2540445254
1165,23.9607319584,23.8070155487,23.2530826306
1166,23.9596597816,23.8087022003,23.2521841602
1167,23.9599744225,23.8091317024,23.2513556642
1168,23.9597427335,23.8091737287,23.2506029431
1169,23.9605574225,23.8092243597,23.2499307565
1170,23.9597383859,23.8095002911,23.2493422309
1171,23.9599095486,23.8098347888,23.2488391375
1172,23.7643132176,23.8123841924,23.2484218042
1173,23.7509422254,23.7875604033,23.2480896095
1174,23.7499405926,23.7530304965,23.247840216
1175,23.7496990025,23.7253073681,23.2476686036
1176,23.7494147779,23.7081150566,23.2475660275
1177,23.7495239835,23.6982632554,23.2475182159
1178,23.7498336502,23.6919900977,23.2475055845
1179,23.7498024969,23.6871485889,23.2475434057
1180,23.7498548533,23.6829115836,23.2476503012
1181,23.750192373,23.6791068381,23.2478369884
1182,23.7501873886,23.675750208,23.248105742
1183,23.7502849761,23.6727661496,23.248454166
1184,23.9833960013,23.6716230693,23.248877706
1185,23.9982431974,23.7040000898,23.2493716429
1186,24.0004245227,23.7460571565,23.2499317901
1187,24.0000764833,23.7794428505,23.2505560727
1188,24.0002073487,23.8007070418,23.2512436982
1189,23.9999852581,23.8139237736,23.2519937864
1190,24.0004434112,23.8234252934,23.2528037273
1191,24.0002384951,23.8316809806,23.2536694854
1192,24.0000195972,23.8394459691,23.2545857034
1193,24.0003613894,23.8468295444,23.2555466825
1194,23.9999822184,23.8539279607,23.2565464878
1195,24.00020589,23.8607171479,23.2575796593
1196,23.7218834196,23.8715526585,23.2586410714
1197,23.6937765885,23.8370311987,23.2597262704
1198,23.6908966921,23.7864922463,23.2608304435
1199,23.6903913288,23.7487136338,23.2619472095
1200,23.6900677091,23.7294592508,23.2630684988
1201,23.6901169827,23.7222806743,23.264186915
1202,23.6902786904,23.7202604788,23.2652971485
1203,23.6901369496,23.7197710996,23.2663963646
1204,23.6901953433,23.7196747409,23.2674827147
1205,23.6898886276,23.7198914938,23.2685543095
1206,23.6897946698,23.7203987018,23.2696077633
1207,23.6898147688,23.7211759708,23.2706403659
1208,23.7830568181,23.7274676261,23.2710155033
1209,23.7390914142,23.7479636037,23.2717801827
1210,23.6782408591,23.7547774364,23.2728877645
1211,23.6521668647,23.740156783,23.2740661295
1212,23.6434117764,23.7181683214,23.2751604347
1213,23.6418623106,23.70257583,23.2761420913
1214,23.6382151678,23.6960280186,23.2770363724
1215,23.6338050407,23.6946741922,23.2778707127
1216,23.6293558524,23.6946425967,23.2786586702
1217,23.6250724389,23.6943228111,23.2794020853
1218,23.6209215166,23.6936794332,23.280096908
1219,23.6150733011,23.6927445675,23.2807375954
1220,23.6072845595,23.6957024603,23.2809290496
1221,23.6273814038,23.6897740435,23.2815697919
1222,23.8434277505,23.7075631231,23.2821881842
