,Unnamed: 0,t1,w1,w2,i,s,t2,tout,hsp,m0,csp0
1744,1744,26.5694072412997,25.136053494458963,37.68424590785825,14684.161464727,0.0,27.7549673620313,20.891666666666698,15.6,4.95862582923967,26.7
1745,1745,26.57050762036239,25.146034339987658,37.684294584669146,14684.161464727,0.0,27.753368085710306,20.85,15.6,4.95862582923967,26.7
1746,1746,26.571168702566105,25.159965178309804,37.685040214406705,14684.161464727,0.0,27.7517612357168,20.8083333333333,15.6,4.95862582923967,26.7
1747,1747,26.572170836442105,25.15957440392008,37.686293933486546,14684.161464727,0.0,27.7501499607653,20.766666666666698,15.6,4.95862582923967,26.7
1748,1748,26.572984760356,25.165145879516547,37.6877988950123,14684.161464727,0.0,27.7485390165898,20.725,15.6,4.95862582923966,26.7
1749,1749,26.574560551209906,25.1782191718966,37.690127958759845,14684.161464727,0.0,27.7469110269614,20.6833333333333,15.6,4.95862582923966,26.7
1750,1750,26.575220562334493,25.121424071227924,37.69257370657584,14684.161464727,0.0,27.745278088676,20.641666666666698,15.6,4.95862582923967,26.7
1751,1751,26.57626005147611,25.150452886833897,37.695217029351795,14684.161464727,0.0,27.743640029946604,20.6,15.6,4.95862582923967,26.7
1752,1752,26.577483594457888,25.15119255194397,37.698045254360146,14684.161464727,0.0,27.745223023098198,20.641666666666698,15.6,4.95862582923967,26.7
1753,1753,26.5789567364165,25.03870150145062,37.703066151559796,14684.161464727,0.0,27.746807815478398,20.6833333333333,15.6,4.95862582923967,26.7
1754,1754,26.581556053520604,25.00574320676179,37.70912661619569,14684.161464727,0.0,27.7483958650862,20.725,15.6,4.95862582923967,26.7
1755,1755,26.5825920579735,24.992208646362734,37.716124965326244,14684.161464727,0.0,27.7500130717699,20.766666666666698,15.6,4.95862582923967,26.7
1756,1756,26.584174750125605,25.053873384308076,37.7235750180985,14684.161464727,0.0,27.751625057766,20.8083333333333,15.6,4.95862582923967,26.7
1757,1757,26.585639994927202,25.093245357337622,37.73198162054985,14684.161464727,0.0,27.753259965615698,20.85,15.6,4.95862582923967,26.7
1758,1758,26.587040835033,25.088255689531003,37.74075654518335,14684.161464727,0.0,27.754903764808105,20.891666666666698,15.6,4.95862582923966,26.7
1759,1759,26.5898478094806,25.1090865912276,37.74961246323549,14684.161464727,0.0,27.756541956389604,20.9333333333333,15.6,4.95862582923967,26.7
1760,1760,26.5922215803223,25.130291149494592,37.759251166371754,14684.161464727,0.0,27.758196061750997,20.975,15.6,4.95862582923967,26.7
1761,1761,26.5931309725663,25.14983729830237,37.768674887344496,14684.161464727,0.0,27.7598535204607,21.016666666666698,15.6,4.95862582923967,26.7
1762,1762,26.594361788141107,25.158071316055214,37.7791486699991,14684.161464727,0.0,27.761550084948002,21.0583333333333,15.6,4.95862582923966,26.7
1763,1763,26.5966764810805,25.169153076956338,37.789587728338105,14684.161464727,0.0,27.7632396214676,21.1,15.6,4.95862582923966,26.7
1764,1764,26.597554895357,25.073823853603052,37.80020089175175,14684.161464727,0.0,27.7632245993227,21.1,15.6,4.95862582923967,26.7
1765,1765,26.5988661446712,25.126369342164022,37.80753363598061,14684.161464727,0.0,27.763208830427494,21.1,15.6,4.95862582923967,26.7
1766,1766,26.6000977864512,25.147856796858527,37.813469510608,14684.161464727,0.0,27.7631977952815,21.1,15.6,4.95862582923967,26.7
1767,1767,26.6014730203753,25.154834965850768,37.818284158063456,14684.161464727,0.0,27.763181393577,21.1,15.6,4.95862582923967,26.7
1768,1768,26.602730968355694,25.05522077047111,37.8221904391735,14684.161464727,0.0,27.763170492115307,21.1,15.6,4.95862582923967,26.7
1769,1769,26.6052330253759,25.11736189534659,37.825391024715145,14684.161464727,0.0,27.7631485265233,21.1,15.6,4.95862582923967,26.7
1770,1770,26.606105845948697,25.152141839117395,37.82805260763125,14684.161464727,0.0,27.7631250158494,21.1,15.6,4.95862582923967,26.7
1771,1771,26.607462239991197,25.119124740629417,37.830120650425755,14684.161464727,0.0,27.763106979495397,21.1,15.6,4.95862582923967,26.7
1772,1772,26.608624394856,25.121597563946878,37.831912837268256,14684.161464727,0.0,27.7630932607659,21.1,15.6,4.95862582923966,26.7
1773,1773,26.6098469978819,25.15181812959178,37.83324044163915,14684.161464727,0.0,27.7630771677568,21.1,15.6,4.95862582923967,26.7
1774,1774,26.611553759421398,25.010392525904212,37.834327396831604,14684.161464727,0.0,27.7630582544693,21.1,15.6,4.95862582923967,26.7
1775,1775,26.6125715487536,25.060253936927968,37.83533757136345,14684.161464727,0.0,27.763041581085602,21.1,15.6,4.95862582923966,26.7
1776,1776,26.614415891961503,25.112107303940487,37.83598358139072,14684.161464727,0.0,27.761222300812396,21.0583333333333,15.6,4.95862582923967,26.7
1777,1777,26.6148921983118,25.130001431147193,37.827886187471755,14684.161464727,0.0,27.759402102097503,21.016666666666698,15.6,4.95862582923967,26.7
1778,1778,26.616230117890897,25.06191806541379,37.81643830343335,14684.161464727,0.0,27.7575788009013,20.975,15.6,4.95862582923967,26.7
1779,1779,26.616727332036,25.10879921136528,37.8015012975667,14684.161464727,0.0,27.75574319171089,20.9333333333333,15.6,4.95862582923967,26.7
1780,1780,26.617377606621496,25.038907802775693,37.783620703408296,14684.161464727,0.0,27.753909865428906,20.891666666666698,15.6,4.95862582923967,26.7
1781,1781,26.617917718274608,25.063153603719822,37.76641071993585,14684.161464727,4.0,27.752081932632603,20.85,15.6,4.95862582923967,26.7
1782,1782,26.618344142780394,25.021376940084394,37.743083026104,14684.161464727,10.333333333333334,27.7502503462708,20.8083333333333,15.6,4.95862582923967,26.7
1783,1783,26.6192121836282,25.082819900973163,37.7205123783845,14684.161464727,16.66666666666667,27.748415522402002,20.766666666666698,15.6,4.95862582923967,26.7
1784,1784,26.6194471363573,25.131479954506347,37.695858507076395,14684.161464727,23.0,27.7465758191796,20.725,15.6,4.95862582923966,26.7
1785,1785,26.619753577459306,25.142886029245485,37.669845344052206,14684.161464727,29.33333333333333,27.744379694861106,20.6833333333333,15.6,4.95862582923967,26.7
1786,1786,26.619979477576898,25.159994350842474,37.6433823593156,14684.161464727,35.66666666666667,27.7422898232449,20.641666666666698,15.6,4.95862582923967,26.7
1787,1787,26.620256443700303,25.160706636262557,37.61676382382135,14684.161464727,42.0,27.7405393035236,20.6,15.6,4.95862582923966,26.7
1788,1788,26.624636135905398,25.110365426943307,37.5880672083992,15465.982769370701,48.33333333333333,27.740730057898503,20.6,15.6,4.95862582923967,26.7
1789,1789,26.627143078065906,25.133834357936422,37.56755768216715,15465.982769370701,54.66666666666667,27.7410000913717,20.6,15.6,4.95862582923967,26.7
1790,1790,26.628878012435106,25.170764878219753,37.5493485579736,15465.982769370701,61.0,27.7413368696293,20.6,15.6,4.95862582923967,26.7
1791,1791,26.630811804927802,25.17051033653912,37.53490370614345,15465.982769370701,67.33333333333333,27.7414027071239,20.6,15.6,4.95862582923967,26.7
1792,1792,26.633648588992,25.12533154511736,37.52286846914971,15465.982769370701,73.66666666666667,27.741417884910497,20.6,15.6,4.95862582923967,26.7
1793,1793,26.634423104258598,25.179706236419783,37.51290772614245,15465.982769370701,80.0,27.7414368974366,20.6,15.6,4.95862582923967,26.7
1794,1794,26.6354105625157,25.149257433665372,37.504513420987,15465.982769370701,84.33333333333337,27.7414563595044,20.6,15.6,4.95862582923967,26.7
1795,1795,26.6362887971071,25.16344066194337,37.49741016011501,15465.982769370701,88.66666666666663,27.741478801815198,20.6,15.6,4.95862582923966,26.7
1796,1796,26.637186426757808,25.18502851990345,37.4914430075695,15465.982769370701,93.0,27.7415007434763,20.6,15.6,4.95862582923967,26.7
1797,1797,26.638114446526398,25.180325105984124,37.4863571582668,15465.982769370701,97.33333333333336,27.7415235429882,20.6,15.6,4.95862582923967,26.7
1798,1798,26.6389884417886,25.2112698210853,37.4820009126691,15465.982769370701,101.66666666666664,27.7415477014822,20.6,15.6,4.95862582923966,26.7
1799,1799,26.640602909447498,25.22196417554377,37.47823155144365,15465.982769370701,106.0,27.741570046069107,20.6,15.6,4.95862582923966,26.7
1800,1800,26.6414727156318,25.11180110003417,37.47500521231215,15465.982769370701,110.33333333333368,27.743644174239,20.641666666666698,15.6,4.95862582923967,26.7
1801,1801,26.642554949414397,25.211930051221323,37.472195053031996,15465.982769370701,114.66666666666632,27.745728330524106,20.6833333333333,15.6,4.95862582923967,26.7
1802,1802,26.6446028854988,25.21530248585031,37.4697227553059,15465.982769370701,119.0,27.747816718646398,20.725,15.6,4.95862582923967,26.7
1803,1803,26.6454710549372,25.237225661134506,37.46759139672055,15465.982769370701,123.33333333333368,27.7499197331918,20.766666666666698,15.6,4.95862582923967,26.7
1804,1804,26.6468119695564,25.178711598065014,37.46565033503925,15465.982769370701,127.66666666666632,27.7520258150802,20.8083333333333,15.6,4.95862582923967,26.7
1805,1805,26.6480630469787,25.16006670162884,37.46396977179045,15465.982769370701,132.0,27.754147586720094,20.85,15.6,4.95862582923967,26.7
1806,1806,26.650580346072697,25.086766706414622,37.462409887392,15465.982769370701,137.74999999999966,27.756271938206396,20.891666666666698,15.6,4.95862582923967,26.7
1807,1807,26.6525446794304,25.066087056455178,37.46107868691449,15465.982769370701,143.50000000000034,27.7584161706006,20.9333333333333,15.6,4.95862582923967,26.7
1808,1808,26.653498205694103,25.14531240481464,37.4598497865166,15465.982769370701,149.25,27.7605763581114,20.975,15.6,4.95862582923967,26.7
1809,1809,26.654712795545997,25.18161836941063,37.4586844882905,15465.982769370701,154.99999999999966,27.762749147913,21.016666666666698,15.6,4.95862582923967,26.7
1810,1810,26.6558179945658,25.19588354707697,37.457587644313946,15465.982769370701,160.75000000000034,27.7649297364331,21.0583333333333,15.6,4.95862582923967,26.7
1811,1811,26.6571891517565,25.14768324871301,37.4565061421549,15465.982769370701,166.5,27.7671144931643,21.1,15.6,4.95862582923967,26.7
1812,1812,26.659458299678306,25.198515979100968,37.45554610326405,15465.982769370701,172.24999999999966,27.7697413396619,21.15,15.6,4.95862582923967,26.7
1813,1813,26.660317281051803,25.219678803340305,37.454653470331095,15465.982769370701,178.00000000000034,27.772379279461497,21.2,15.6,4.95862582923967,26.7
1814,1814,26.661659178267694,25.16462128279064,37.45373895033274,15465.982769370701,183.75,27.775017186519694,21.25,15.6,4.95862582923967,26.7
1815,1815,26.662947768544804,25.23003884938231,37.4529185942013,15465.982769370701,189.4999999999997,27.777671146574,21.3,15.6,4.95862582923967,26.7
1816,1816,26.664502091334,25.23232633755508,37.4521220584497,15465.982769370701,195.25000000000037,27.7803356458331,21.35,15.6,4.95862582923967,26.7
1817,1817,26.665843309126807,25.210927680641,37.4514435742514,15465.982769370701,201.0,27.783021204140397,21.4,15.6,4.95862582923967,26.7
1818,1818,26.667490154341298,25.23492734497706,37.45075801854655,15465.982769370701,234.8333333333337,27.7857109725807,21.45,15.6,4.95862582923967,26.7
1819,1819,26.669129718813892,25.256667664059254,37.45018578652059,15465.982769370701,268.6666666666663,27.788428192054898,21.5,15.6,4.95862582923967,26.7
1820,1820,26.67069363956769,25.28533382539423,37.44964456131985,15465.982769370701,302.5,27.791159818731106,21.55,15.6,4.95862582923966,26.7
1821,1821,26.672399963944606,25.315999730030157,37.4491245757813,15465.982769370701,336.333333333334,27.793902415518694,21.6,15.6,4.95862582923967,26.7
1822,1822,26.674049808526398,25.31674663123867,37.44866793433936,15465.982769370701,370.166666666666,27.796663506905197,21.65,15.6,4.95862582923966,26.7
1823,1823,26.677094618800698,25.332494783848816,37.448235938469246,15465.982769370701,404.0,27.7994434362711,21.7,15.6,4.95862582923966,26.7
1824,1824,26.6797941046822,25.37408493037241,37.447916434286206,15465.982769370701,437.833333333334,27.8069169703192,21.8333333333333,15.6,4.95862582923967,26.7
1825,1825,26.6826555777866,25.26682052217525,37.4476656750857,15465.982769370701,471.666666666666,27.814462935219396,21.966666666666693,15.6,4.95862582923967,26.7
1826,1826,26.6845581018797,25.34240932312164,37.44750053827926,15465.982769370701,505.5,27.8220841013389,22.1,15.6,4.95862582923967,26.7
1827,1827,26.686818679558602,25.285067002029372,37.447381420926405,15465.982769370701,539.3333333333339,27.829771467889103,22.233333333333306,15.6,4.95862582923967,26.7
1828,1828,26.6894975232583,25.375129243210306,37.44727215504005,15465.982769370701,573.1666666666661,27.8375096986668,22.3666666666667,15.6,4.95862582923967,26.7
1829,1829,26.69213531133269,25.387066907877315,37.447261778449146,15465.982769370701,607.0,27.845350507851897,22.5,15.6,4.95862582923967,26.7
1830,1830,26.6970784669676,25.290634793998613,37.447232976441796,15465.982769370701,604.75,27.853256286047802,22.6333333333333,15.6,4.95862582923966,26.7
1831,1831,26.69773462802989,25.356211446708922,37.447374583460345,15465.982769370701,602.5,27.839431156746606,22.766666666666694,15.6,4.95862582923967,26.7
1832,1832,26.6994013109674,25.40612513236092,37.44732485405726,15465.982769370701,600.25,27.8387325131777,22.9,15.6,4.95862582923967,26.7
1833,1833,26.6996525209663,25.40425735437611,37.4472873968815,15465.982769370701,598.0,27.820684672846106,23.033333333333307,15.6,4.95862582923967,26.7
1834,1834,26.699932641491,25.42669744722569,37.4471365571355,15465.982769370701,595.75,27.8168252116787,23.1666666666667,15.6,4.95862582923967,26.7
1835,1835,26.699905951627894,25.32739012704386,37.4469952970468,15465.982769370701,593.5,27.8078060127856,23.3,15.6,4.95862582923966,26.7
1836,1836,26.699992326229506,25.3243537726167,37.446787075320394,15465.982769370701,591.25,27.8003963533969,23.3,15.6,4.95862582923967,26.7
1837,1837,26.699966167442604,25.391163329149343,37.44659130870155,15465.982769370701,589.0,27.792500700317007,23.3,15.6,4.95862582923967,26.7
1838,1838,26.7000053100439,25.373784811028102,37.4463548679786,15465.982769370701,586.75,27.785392454780602,23.3,15.6,4.95862582923967,26.7
1839,1839,26.7000023217799,25.42038193207469,37.44609677672234,15465.982769370701,584.5,27.7781916880553,23.3,15.6,4.95862582923967,26.7
1840,1840,26.7000023969905,25.386567288681285,37.44582662897525,15465.982769370701,582.25,27.770924717298,23.3,15.6,4.95862582923967,26.7
1841,1841,26.700012824243803,25.43190088718553,37.445550791104296,15465.982769370701,580.0,27.7639255719774,23.3,15.6,4.95862582923967,26.7
1842,1842,26.70001079539929,25.415371290584837,37.44527615365836,15465.982769370701,600.25,27.7567967805307,23.3,15.6,4.95862582923966,26.7
1843,1843,26.700022064886397,25.42479704183875,37.4450119232904,15465.982769370701,620.5,27.7497651586036,23.3,15.6,4.95862582923967,26.7
1844,1844,26.6999817311172,25.432659105157036,37.444762673496,15465.982769370701,640.75,27.7420437066338,23.3,15.6,4.95862582923967,26.7
1845,1845,26.6999962999678,25.490270426780015,37.44451615554435,15465.982769370701,661.0,27.735510921332306,23.3,15.6,4.95862582923967,26.7
1846,1846,26.700005374552497,25.48655442585505,37.44428612180874,15465.982769370701,681.25,27.7282678584756,23.3,15.6,4.95862582923967,26.7
1847,1847,26.7000070059204,25.527463240396358,37.44408161453456,15465.982769370701,701.5,27.7208266120657,23.3,15.6,4.95862582923967,26.7
1848,1848,26.7000057875485,25.36163980633031,37.443910393735095,15465.982769370701,721.75,27.713340828463803,23.625,15.6,4.95862582923967,26.7
1849,1849,26.700017211926497,25.486616172002453,37.4437649252512,15465.982769370701,742.0,27.7059665881757,23.95,15.6,4.95862582923967,26.7
1850,1850,26.7000133507859,25.346846781435648,37.443626589810144,15465.982769370701,762.25,27.6986389902566,24.275,15.6,4.95862582923967,26.7
1851,1851,26.700012042902998,25.431666991256122,37.44349410803055,15465.982769370701,782.5,27.6916295688271,24.6,15.6,4.95862582923967,26.7
1852,1852,26.700029795269607,25.4488227412697,37.443351676533545,15465.982769370701,802.75,27.6848944496885,24.925,15.6,4.95862582923967,26.7
1853,1853,26.7000286467026,25.448998485172385,37.44320329788765,15465.982769370701,823.0,27.678367332118306,25.25,15.6,4.95862582923967,26.7
1854,1854,26.700033607744395,25.40840099817836,37.443066403493354,15465.982769370701,822.666666666667,27.6722424612524,25.575,15.6,4.95862582923966,26.7
1855,1855,26.700071982154398,25.49413204360471,37.442935044460796,15465.982769370701,822.333333333333,27.6660633578723,25.9,15.6,4.95862582923966,26.7
1856,1856,26.700075973150703,25.3530581238803,37.44280495303005,15465.982769370701,822.0,27.6597278978686,26.225,15.6,4.95862582923967,26.7
1857,1857,26.700090631773506,25.474298179453534,37.442687943279296,15465.982769370701,821.666666666667,27.654495696136998,26.55,15.6,4.95862582923967,26.7
1858,1858,26.6999995918783,25.47823524177927,37.44258569815465,15465.982769370701,821.333333333333,27.6477062634362,26.875,15.6,4.95862582923967,26.7
1859,1859,26.700001001869,25.484917192410695,37.44248458228465,15465.982769370701,821.0,27.6421059554229,27.2,15.6,4.95862582923967,26.7
1860,1860,26.700000051417494,25.427540056346196,37.44225222750115,15465.982769370701,820.666666666667,27.636128790988398,27.341666666666693,15.6,4.95862582923967,26.7
1861,1861,26.7000002112067,25.47673206970452,37.44220633578305,15465.982769370701,820.333333333333,27.630107071596605,27.483333333333306,15.6,4.95862582923967,26.7
1862,1862,26.700000330071692,25.480390513306602,37.4421777182052,15465.982769370701,820.0,27.6241078947372,27.625,15.6,4.95862582923967,26.7
1863,1863,26.700000474981,25.49583457038085,37.442164768252454,15465.982769370701,819.666666666667,27.6181428742066,27.766666666666694,15.6,4.95862582923967,26.7
1864,1864,26.700000412098497,25.492281101962185,37.442151477414896,15465.982769370701,819.333333333333,27.6121884652505,27.908333333333307,15.6,4.95862582923967,26.7
1865,1865,26.700000352215906,25.494672934952888,37.44215250138634,15465.982769370701,819.0,27.606215107322196,28.05,15.6,4.95862582923967,26.7
1866,1866,26.7000007775103,25.4561257139222,37.44216460725664,15465.982769370701,814.833333333333,27.600203428832998,28.1916666666667,15.6,4.95862582923967,26.7
1867,1867,26.699999980828398,25.35618871334405,37.4421887320768,15465.982769370701,810.666666666667,27.5942108242103,28.3333333333333,15.6,4.95862582923967,26.7
1868,1868,26.7000005828677,25.47641843914547,37.4422104660989,15465.982769370701,806.5,27.5884130725102,28.475,15.6,4.95862582923966,26.7
1869,1869,26.700000723229298,25.452862910311303,37.44221611308955,15465.982769370701,802.333333333333,27.579679796084104,28.6166666666667,15.6,4.95862582923967,26.7
1870,1870,26.700000476264105,25.507514623337467,37.44220880088475,15465.982769370701,798.166666666667,27.5734916861453,28.7583333333333,15.6,4.95862582923967,26.7
1871,1871,26.700000456782302,25.519951766714733,37.4421990017635,15465.982769370701,794.0,27.5684576600352,28.9,15.6,4.95862582923967,26.7
1872,1872,26.700000521941003,25.5462851950062,37.44219703842375,15465.982769370701,789.833333333333,27.5633293501058,28.7583333333333,15.6,4.95862582923967,26.7
1873,1873,26.700000297431195,25.53801974867859,37.4422096832105,15465.982769370701,785.666666666667,27.558192722371803,28.6166666666667,15.6,4.95862582923967,26.7
1874,1874,26.7000005089446,25.38633453367897,37.44224034161175,15465.982769370701,781.5,27.552937086030607,28.475,15.6,4.95862582923967,26.7
1875,1875,26.700000688593192,25.41196768466091,37.44227963870465,15465.982769370701,777.333333333333,27.547592632093306,28.3333333333333,15.6,4.95862582923967,26.7
1876,1876,26.7000000726368,25.48271760375668,37.44231155149696,15465.982769370701,773.166666666667,27.5425014027302,28.1916666666667,15.6,4.95862582923967,26.7
1877,1877,26.700000573832305,25.46394187631218,37.4423371059023,15465.982769370701,769.0,27.5358506848978,28.05,15.6,4.95862582923967,26.7
1878,1878,26.700000210490302,25.506908250732828,37.44236686932474,15465.982769370701,734.166666666666,27.5288605235779,27.908333333333307,15.6,4.95862582923967,26.7
1879,1879,26.7000002160478,25.529851990366467,37.4424068229831,15465.982769370701,699.3333333333339,27.524612376790103,27.766666666666694,15.6,4.95862582923967,26.7
1880,1880,26.700000645321907,25.53427449876568,37.44245963194975,15465.982769370701,664.5,27.5202246565388,27.625,15.6,4.95862582923967,26.7
1881,1881,26.700000015659494,25.552983139591433,37.44253284555,15465.982769370701,629.6666666666661,27.5156657043156,27.483333333333306,15.6,4.95862582923967,26.7
1882,1882,26.700000642547806,25.545590292849692,37.44262604314625,15465.982769370701,594.8333333333339,27.5109606332299,27.341666666666693,15.6,4.95862582923967,26.7
1883,1883,26.7000000117377,25.58463397870752,37.44273621575295,15465.982769370701,560.0,27.5060853377069,27.2,15.6,4.95862582923967,26.7
1884,1884,26.699999953243108,25.550081194128822,37.44287440081654,15465.982769370701,525.1666666666661,27.498710549921604,27.158333333333307,15.6,4.95862582923967,26.7
1885,1885,26.7000005169626,25.569060399646965,37.4430417482574,15465.982769370701,490.33333333333405,27.4913456964217,27.1166666666667,15.6,4.95862582923967,26.7
1886,1886,26.7000003394166,25.54640405611891,37.443239580227896,15465.982769370701,455.5,27.4859702259689,27.075,15.6,4.95862582923967,26.7
1887,1887,26.700000625278694,25.54523107776098,37.44346416172675,15465.982769370701,420.66666666666634,27.4804387176579,27.033333333333307,15.6,4.95862582923967,26.7
1888,1888,26.7000000309861,25.554146613829555,37.44371127268165,15465.982769370701,385.83333333333366,27.4748904902581,26.9916666666667,15.6,4.95862582923967,26.7
1889,1889,26.700000563791896,25.565735172049926,37.444049164601104,15465.982769370701,351.0,27.4693690217325,26.95,15.6,4.95862582923967,26.7
1890,1890,26.6999996663308,25.51513479021596,37.44432855186246,15465.982769370701,341.91666666666697,27.4639119864038,26.908333333333307,15.6,4.95862582923967,26.7
1891,1891,26.700000147883202,25.530080514179467,37.44456864805765,15465.982769370701,332.83333333333303,27.4585174517808,26.8666666666667,15.6,4.95862582923967,26.7
1892,1892,26.700002121581,25.552675538651208,37.444827514023544,15465.982769370701,323.75,27.453261721665395,26.825,15.6,4.95862582923966,26.7
1893,1893,26.7000001189263,25.539201993010483,37.44506459629945,15465.982769370701,314.66666666666697,27.4480869889505,26.783333333333307,15.6,4.95862582923967,26.7
1894,1894,26.700000101163297,25.393473107595984,37.445311284064495,15465.982769370701,305.58333333333303,27.443045491093105,26.7416666666667,15.6,4.95862582923967,26.7
1895,1895,26.700096203589105,25.47397920795585,37.4455354009026,15465.982769370701,296.5,27.4393296006733,26.7,15.6,4.95862582923967,26.7
1896,1896,26.7001199782407,25.344073194672465,37.445736887762045,15465.982769370701,287.41666666666697,27.4344832677981,26.7,15.6,4.95862582923967,26.7
1897,1897,26.7000837350491,25.39195227776841,37.44589123512494,15465.982769370701,278.33333333333303,27.426147044117798,26.7,15.6,4.95862582923967,26.7
1898,1898,26.70010204008861,25.446024783754893,37.4459982058525,15465.982769370701,269.25,27.4231663924393,26.7,15.6,4.95862582923967,26.7
1899,1899,26.700084259627104,25.487411829695407,37.4460523650949,15465.982769370701,260.16666666666697,27.4204406292155,26.7,15.6,4.95862582923967,26.7
1900,1900,26.700060670846106,25.514738431623545,37.4460759124934,15465.982769370701,251.083333333333,27.4174592497359,26.7,15.6,4.95862582923967,26.7
1901,1901,26.700051058101806,25.51924966613741,37.4460774969285,15465.982769370701,242.0,27.4149426116647,26.7,15.6,4.95862582923967,26.7
1902,1902,26.700041357133298,25.492206221544123,37.44606983704165,15465.982769370701,239.66666666666637,27.412152534499196,26.7,15.6,4.95862582923967,26.7
1903,1903,26.7000525465482,25.48963120149146,37.44606090305515,15465.982769370701,237.3333333333337,27.408955387705003,26.7,15.6,4.95862582923966,26.7
1904,1904,26.700037262209893,25.50211733338785,37.44605234376626,15465.982769370701,235.0,27.405494129933,26.7,15.6,4.95862582923967,26.7
1905,1905,26.700031448626298,25.514972503111103,37.4460552176673,15465.982769370701,232.66666666666637,27.402291410285397,26.7,15.6,4.95862582923967,26.7
1906,1906,26.700024340597,25.53942461317723,37.446071677662296,15465.982769370701,230.3333333333337,27.3988175058207,26.7,15.6,4.95862582923967,26.7
1907,1907,26.700020574208907,25.37561944889719,37.44610659474985,15465.982769370701,228.0,27.3954540734093,26.7,15.6,4.95862582923967,26.7
1908,1908,26.700041924749602,25.44927180557311,37.44615683283349,15465.982769370701,225.6666666666663,27.3920611486795,26.608333333333306,15.6,4.95862582923967,26.7
1909,1909,26.700013448913907,25.43692116180161,37.44623147558885,15465.982769370701,223.3333333333337,27.388499431532196,26.516666666666694,15.6,4.95862582923967,26.7
1910,1910,26.7000172612035,25.440439187190947,37.44625178422985,15465.982769370701,221.0,27.385585956102,26.425,15.6,4.95862582923967,26.7
1911,1911,26.700011101032505,25.414874976363503,37.446284984556996,15465.982769370701,218.6666666666663,27.382805412544,26.3333333333333,15.6,4.95862582923967,26.7
1912,1912,26.700005454233498,25.405561010449446,37.44628665667566,15465.982769370701,216.3333333333337,27.380192495223998,26.2416666666667,15.6,4.95862582923967,26.7
1913,1913,26.700001504376306,25.443830134791003,37.44627360560525,15465.982769370701,214.0,27.3777276315607,26.15,15.6,4.95862582923967,26.7
1914,1914,26.69999918528429,25.475666912182337,37.446239706066955,15465.982769370701,205.25,27.3754254521555,26.0583333333333,15.6,4.95862582923967,26.7
1915,1915,26.699998047737605,25.498068733010587,37.446181323382994,15465.982769370701,196.5,27.37322248473789,25.966666666666693,15.6,4.95862582923967,26.7
1916,1916,26.693416419356804,25.450150806281854,37.4461182948139,15465.982769370701,187.75,27.282564318783802,25.875,15.6,4.95862582923967,26.7
1917,1917,26.678902299384397,25.450749250608048,37.44539847683165,15465.982769370701,179.0,27.190680028674606,25.783333333333307,15.6,4.95862582923967,26.7
1918,1918,26.66745665165489,25.339261431882363,37.44402389387025,15465.982769370701,170.25,27.098798952151107,25.6916666666667,15.6,4.95862582923967,26.7
1919,1919,26.654962388039298,25.463934089575282,37.4423434957965,15465.982769370701,161.5,27.0069210675834,25.6,15.6,4.95862582923967,26.7
1920,1920,26.634099690992397,25.473473244813594,37.44063652151525,15465.982769370701,152.75,26.8648624477224,25.4583333333333,15.6,4.95862582923967,26.7
1921,1921,26.6120218819502,25.487707585461244,37.437618085027545,15465.982769370701,144.0,26.722812549270397,25.3166666666667,15.6,4.95862582923967,26.7
1922,1922,26.576907332239198,25.49074424519834,37.43442288546032,15465.982769370701,135.25,26.580771269737,25.175,15.6,4.95862582923967,26.7
1923,1923,26.552120884025804,25.49788150334598,37.431048311931896,15465.982769370701,126.5,26.4387385026048,25.033333333333307,15.6,4.95862582923967,26.7
1924,1924,26.505746728499698,25.374981979315077,37.42597294693135,15465.982769370701,117.75,26.2967141472119,24.891666666666694,15.6,4.95862582923967,26.7
1925,1925,26.486191693947802,25.43084536089789,37.4201432894384,15465.982769370701,109.0,26.154698102174397,24.75,15.6,4.95862582923967,26.7
1926,1926,26.457495894201198,25.40994242412832,37.41497710903254,15465.982769370701,108.166666666667,26.0126902687634,24.608333333333306,15.6,4.95862582923966,26.7
1927,1927,26.4284716948247,25.459645444293443,37.409093292267144,15465.982769370701,107.3333333333333,25.8706905439314,24.466666666666693,15.6,4.95862582923967,26.7
1928,1928,26.3755094148378,25.43490566262071,37.4031415030749,15465.982769370701,106.5,25.7286988307235,24.325,15.6,4.95862582923967,26.7
1929,1929,26.3510024968467,25.423281810554105,37.39587026196365,15465.982769370701,105.6666666666667,25.586715033154697,24.1833333333333,15.6,4.95862582923967,26.7
1930,1930,26.322372626321503,25.45575776804334,37.389164214668796,15465.982769370701,104.8333333333333,25.4447390507159,24.0416666666667,15.6,4.95862582923966,26.7
1931,1931,26.290427661912304,25.46278003089755,37.38254983396975,15465.982769370701,104.0,25.3027707891569,23.9,15.6,4.95862582923967,26.7
1932,1932,26.2611385731578,25.474697620386802,37.37572105868915,14684.161464727,103.1666666666667,25.252664737116,23.85,15.6,4.95862582923967,26.7
1933,1933,26.2100247791688,25.47778263181939,37.369102724425545,14684.161464727,102.3333333333333,25.202559651319103,23.8,15.6,4.95862582923967,26.7
1934,1934,26.194990393179,25.33086841924075,37.36153740458925,14684.161464727,101.5,25.1524555274795,23.75,15.6,4.95862582923967,26.7
1935,1935,26.182728056584,25.30286336848075,37.3551905459747,14684.161464727,100.6666666666667,25.102352359451103,23.7,15.6,4.95862582923967,26.7
