,Unnamed: 0,t1,w1,i,s,tout,hsp,m0,csp0
2006,2006,22.2505442455882,22.486304077313985,0.0,0.0,21.1,15.6,33.6002108693858,0.0
2007,2007,22.2386887611266,22.48024200475038,0.0,0.0,21.1,15.6,33.6002108693858,0.0
2008,2008,22.2348489025154,22.473761290926948,0.0,0.0,21.1,15.6,33.6002108693858,0.0
2009,2009,22.230782691845693,22.468028191349568,0.0,0.0,21.1,15.6,33.6002108693858,0.0
2010,2010,22.2208942130615,22.462654363319622,0.0,0.0,21.1,15.6,33.6002108693858,0.0
2011,2011,22.2121185749681,22.456617788094253,0.0,0.0,21.1,15.6,33.6002108693858,0.0
2012,2012,22.2047439018672,22.45054940677156,0.0,0.0,21.1,15.6,33.6002108693858,0.0
2013,2013,22.202326251826896,22.444851527766534,0.0,0.0,21.1,15.6,33.6002108693858,0.0
2014,2014,22.194802775278202,22.439419203908702,0.0,0.0,21.1,15.6,33.6002108693858,0.0
2015,2015,22.19117534696389,22.43371160409098,0.0,0.0,21.1,15.6,33.6002108693858,0.0
2016,2016,22.1859277474384,22.431723537936087,0.0,0.0,21.0583333333333,15.6,33.6002108693858,0.0
2017,2017,22.1834601511278,22.42949876940855,0.0,0.0,21.016666666666698,15.6,33.6002108693858,0.0
2018,2018,22.1786269374363,22.426947402977767,0.0,0.0,20.975,15.6,33.6002108693858,0.0
2019,2019,22.177058896904,22.424110860424747,0.0,0.0,20.9333333333333,15.6,33.6002108693858,0.0
2020,2020,22.173210663485303,22.42089004620421,0.0,0.0,20.891666666666698,15.6,33.6002108693858,0.0
2021,2021,22.1714536717871,22.417360832969003,0.0,0.0,20.85,15.6,33.6002108693858,0.0
2022,2022,22.1683503091267,22.413706279970892,0.0,0.0,20.8083333333333,15.6,33.6002108693858,0.0
2023,2023,22.165909822010608,22.410003342933265,0.0,0.0,20.766666666666698,15.6,33.6002108693858,0.0
2024,2024,22.1605345162589,22.406091613465584,0.0,0.0,20.725,15.6,33.6002108693858,0.0
2025,2025,22.1556947315173,22.401837866510878,0.0,0.0,20.6833333333333,15.6,33.6002108693858,0.0
2026,2026,22.151204999881397,22.39748902834221,0.0,0.0,20.641666666666698,15.6,33.6002108693858,0.0
2027,2027,22.1468764951768,22.39308350498439,0.0,0.0,20.6,15.6,33.6002108693858,0.0
2028,2028,22.144541194852906,22.388586299654637,0.0,0.0,20.5,15.6,33.6002108693858,0.0
2029,2029,22.1389487434202,22.384114082328605,0.0,0.0,20.4,15.6,33.6002108693858,0.0
2030,2030,22.136000956786,22.379439913744925,0.0,0.0,20.3,15.6,33.6002108693858,0.0
2031,2031,22.1331694207713,22.37486925704712,0.0,0.0,20.2,15.6,33.6002108693858,0.0
2032,2032,22.1292903284186,22.370518111780125,0.0,0.0,20.1,15.6,33.6002108693858,0.0
2033,2033,22.1232303104745,22.365971649089452,0.0,0.0,20.0,15.6,33.6002108693858,0.0
2034,2034,22.1165974595284,22.36153812713997,0.0,0.0,19.9,15.6,33.6002108693858,0.0
2035,2035,22.1139909936478,22.356812837986922,0.0,0.0,19.8,15.6,33.6002108693858,0.0
2036,2036,22.1067854998624,22.35210255795487,0.0,0.0,19.7,15.6,33.6002108693858,0.0
2037,2037,22.1035639595833,22.347197387614838,0.0,0.0,19.6,15.6,33.6002108693858,0.0
2038,2038,22.099735574629502,22.342422862251578,0.0,0.0,19.5,15.6,33.6002108693858,0.0
2039,2039,22.092104302308,22.33775938382875,0.0,0.0,19.4,15.6,33.6002108693858,0.0
2040,2040,22.085062361346306,22.33284614603166,0.0,0.0,19.3083333333333,15.6,33.6002108693858,0.0
2041,2041,22.0832318035888,22.328097668437376,0.0,0.0,19.216666666666697,15.6,33.6002108693858,0.0
2042,2042,22.0796617369875,22.323434510837828,0.0,0.0,19.125,15.6,33.6002108693858,0.0
2043,2043,22.0762850046356,22.318780507906126,0.0,0.0,19.033333333333303,15.6,33.6002108693858,0.0
2044,2044,22.069221793836498,22.314271485232762,0.0,0.0,18.9416666666667,15.6,33.6002108693858,0.0
2045,2045,22.0662232542143,22.30946278330657,0.0,0.0,18.85,15.6,33.6002108693858,0.0
2046,2046,22.063374417392502,22.304782524421558,0.0,0.0,18.7583333333333,15.6,33.6002108693858,0.0
2047,2047,22.0564608393077,22.30034580189845,0.0,0.0,18.6666666666667,15.6,33.6002108693858,0.0
2048,2048,22.053405937526303,22.295611819579467,0.0,0.0,18.575,15.6,33.6002108693858,0.0
2049,2049,22.049897578297898,22.290936802988934,0.0,0.0,18.483333333333302,15.6,33.6002108693858,0.0
2050,2050,22.044412304263602,22.286376172144948,0.0,0.0,18.391666666666698,15.6,33.6002108693858,0.0
2051,2051,22.041213100956803,22.281955725908475,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2052,2052,22.0378043802524,22.27744906902359,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2053,2053,22.0348905896687,22.273073260160444,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2054,2054,22.0290911164578,22.268871929917193,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2055,2055,22.0240002524043,22.26449496567604,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2056,2056,22.0225081767994,22.26026016623759,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2057,2057,22.020321805194396,22.256037447419,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2058,2058,22.0183635794465,22.251900920909524,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2059,2059,22.0141132739114,22.24800393375761,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2060,2060,22.0122471570585,22.2438575377863,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2061,2061,22.010146116409697,22.239800369830913,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2062,2062,22.0078623665957,22.2358750365928,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2063,2063,22.005867782268897,22.231989587157983,0.0,0.0,18.3,15.6,33.6002108693858,0.0
2064,2064,22.0027711646269,22.232894697817358,0.0,0.0,18.2083333333333,20.0,33.6002108693858,0.0
2065,2065,22.000672411240203,22.231773513014122,0.0,0.0,18.1166666666667,20.0,33.6002108693858,0.0
2066,2066,21.9987651660921,22.230944143182715,0.0,0.0,18.025,20.0,33.6002108693858,0.0
2067,2067,21.995372600679,22.22889604857777,0.0,0.0,17.9333333333333,20.0,33.6002108693858,0.0
2068,2068,21.9925835508471,22.226402144881355,0.0,0.0,17.841666666666697,20.0,33.6002108693858,0.0
2069,2069,21.9869881737266,22.225060743997194,0.0,8.0,17.75,20.0,33.6002108693858,0.0
2070,2070,21.984730259851197,22.223474721147475,0.0,10.500000000000034,17.658333333333303,20.0,33.6002108693858,0.0
2071,2071,21.9813978858312,22.221885152557107,0.0,12.999999999999972,17.5666666666667,20.0,33.6002108693858,0.0
2072,2072,21.9781342394554,22.220082367139348,0.0,15.5,17.475,20.0,33.6002108693858,0.0
2073,2073,21.9743767158452,22.218162696732772,0.0,18.000000000000032,17.3833333333333,20.0,33.6002108693858,0.0
2074,2074,21.970761156094,22.215927175367064,0.0,20.499999999999968,17.2916666666667,20.0,33.6002108693858,0.0
2075,2075,21.9663989219836,22.213785529212593,0.0,23.0,17.2,20.0,33.6002108693858,0.0
2076,2076,21.969115577763095,22.217236558382147,0.0,25.500000000000032,17.4333333333333,21.0,34.5519231725607,0.0
2077,2077,21.993115020286695,22.232970530740968,0.0,27.999999999999968,17.6666666666667,21.0,33.6002108693858,0.0
2078,2078,22.0099665346174,22.245571252978944,0.0,30.5,17.9,21.0,33.6002108693858,0.0
2079,2079,22.018825582580398,22.253030217548538,0.0,33.000000000000036,18.1333333333333,21.0,33.6002108693858,0.0
2080,2080,22.034631725222894,22.2587404945944,0.0,35.499999999999964,18.3666666666667,21.0,33.6002108693858,0.0
2081,2081,22.0367317203301,22.264036813015768,0.0,38.0,18.6,21.0,33.6002108693858,0.0
2082,2082,22.040687890292396,22.268426520104846,0.0,42.33333333333336,18.8333333333333,21.0,33.6002108693858,0.0
2083,2083,22.0432083234728,22.272520192648756,0.0,46.66666666666664,19.0666666666667,21.0,33.6002108693858,0.0
2084,2084,22.047674028393306,22.27627667252607,0.0,51.0,19.3,21.0,33.6002108693858,0.0
2085,2085,22.0481100354219,22.27988147630035,0.0,55.33333333333336,19.533333333333303,21.0,33.6002108693858,0.0
2086,2086,22.0489859942527,22.283202619010662,0.0,59.66666666666664,19.766666666666698,21.0,33.6002108693858,0.0
2087,2087,22.049459079807402,22.28644754338313,0.0,64.0,20.0,21.0,33.6002108693858,0.0
2088,2088,22.050404519763497,22.306607991732307,0.0,68.33333333333337,20.05,21.0,33.6002108693858,0.0
2089,2089,22.0527684980372,22.321252445873192,0.0,72.66666666666663,20.1,21.0,33.6002108693858,0.0
2090,2090,22.0562672391131,22.332667669728984,0.0,77.0,20.15,21.0,33.6002108693858,0.0
2091,2091,22.0624671177881,22.342464044658,0.0,81.33333333333337,20.2,21.0,33.6002108693858,0.0
2092,2092,22.066533577054802,22.350701310827624,0.0,85.66666666666663,20.25,21.0,33.6002108693858,0.0
2093,2093,22.0696003497893,22.358964284943557,0.0,90.0,20.3,21.0,33.6002108693858,0.0
2094,2094,22.0738849758637,22.36712452589393,0.0,105.66666666666664,20.35,21.0,33.6002108693858,0.0
2095,2095,22.0772698227336,22.376121845976467,0.0,121.3333333333337,20.4,21.0,33.6002108693858,0.0
2096,2096,22.081300241276804,22.386333835473877,0.0,137.0,20.45,21.0,33.6002108693858,0.0
2097,2097,22.085620565668503,22.39637946187701,0.0,152.66666666666632,20.5,21.0,33.6002108693858,0.0
2098,2098,22.092422632442894,22.40644516319597,0.0,168.33333333333368,20.55,21.0,33.6002108693858,0.0
2099,2099,22.0960774546347,22.416172286195174,0.0,184.0,20.6,21.0,33.6002108693858,0.0
2100,2100,22.109254266127,22.509133101221018,0.0,199.6666666666663,20.6916666666667,21.0,33.6002108693858,0.0
2101,2101,22.135203026427497,22.586067990815586,0.0,215.3333333333337,20.783333333333303,21.0,33.6002108693858,0.0
2102,2102,22.2011858933258,22.651465171628853,0.0,231.0,20.875,21.0,33.6002108693858,0.0
2103,2103,22.239470194181102,22.718659779794145,0.0,246.6666666666663,20.966666666666697,21.0,33.6002108693858,0.0
2104,2104,22.322589339795694,22.772795937757913,0.0,262.3333333333337,21.0583333333333,21.0,33.6002108693858,0.0
2105,2105,22.3968192359691,22.826026301779518,0.0,278.0,21.15,21.0,33.6002108693858,0.0
2106,2106,22.414335638646694,22.87510479241527,0.0,290.91666666666697,21.2416666666667,21.0,33.6002108693858,0.0
2107,2107,22.448169429995694,22.913141155678826,0.0,303.83333333333303,21.3333333333333,21.0,33.6002108693858,0.0
2108,2108,22.512662574260602,22.94969829249931,0.0,316.75,21.425,21.0,33.6002108693858,0.0
2109,2109,22.5623813983702,22.98762251294293,0.0,329.66666666666697,21.516666666666694,21.0,36.4714013384881,0.0
2110,2110,22.5801033733883,23.020555436620437,0.0,342.58333333333303,21.608333333333306,21.0,33.6002108693858,0.0
2111,2111,22.6272649314782,23.053326484333898,0.0,355.5,21.7,21.0,33.6002108693858,0.0
2112,2112,22.6446381989645,23.087321420912772,0.0,368.41666666666697,22.025,21.0,33.6002108693858,0.0
2113,2113,22.6696480636409,23.117233771944854,0.0,381.3333333333329,22.35,21.0,33.6002108693858,0.0
2114,2114,22.691867826490398,23.14778918241882,0.0,394.25,22.675,21.0,38.192975456171105,0.0
2115,2115,22.7088507001472,23.171034872262283,0.0,407.16666666666697,23.0,21.0,35.7122289192736,0.0
2116,2116,22.7206946679082,23.197930467285627,0.0,420.0833333333329,23.325,21.0,45.4746006896939,0.0
2117,2117,22.7352858648307,23.213459176384177,0.0,433.0,23.65,21.0,33.6002108693858,0.0
2118,2118,22.7563646874503,23.242926839293037,0.0,454.25,23.975,21.0,58.1142836000119,0.0
2119,2119,22.773848225622697,23.244967317025104,0.0,475.5,24.3,21.0,37.8959267221834,0.0
2120,2120,22.7628147678723,23.273703672629924,0.0,496.75,24.625,21.0,50.2472104429386,0.0
2121,2121,22.7809910675556,23.282694635389372,0.0,518.0,24.95,21.0,38.4822431340194,0.0
2122,2122,22.805884215734306,23.30996629669413,0.0,539.25,25.275,21.0,33.6002108693858,0.0
2123,2123,22.798478193370403,23.34203811347161,0.0,560.5,25.6,21.0,57.867317121590794,0.0
2124,2124,22.8273019982122,23.341742277791557,0.0,581.75,25.6,21.0,37.498572971193,0.0
2125,2125,22.8710680839209,23.373538964409498,0.0,603.0,25.6,21.0,48.65972448823871,0.0
2126,2126,22.8691488877658,23.38848593269537,0.0,624.25,25.6,21.0,42.258202693245,0.0
2127,2127,22.8904155261332,23.413879701865447,0.0,645.5,25.6,21.0,33.6002108693858,0.0
2128,2128,22.9563855552279,23.451646174798388,0.0,666.75,25.6,21.0,45.4022100861889,0.0
2129,2129,22.978663421158103,23.47676209412909,0.0,688.0,25.6,21.0,37.0157683250225,0.0
2130,2130,23.0332259921176,23.51089057911671,0.0,685.6666666666661,25.6,21.0,43.5212502114247,0.0
2131,2131,23.0417715624634,23.536875380176525,0.0,683.3333333333339,25.6,21.0,33.6002108693858,0.0
2132,2132,23.0720776076014,23.56947247364716,0.0,681.0,25.6,21.0,42.1305912883998,0.0
2133,2133,23.0810704028718,23.587347021921104,0.0,678.6666666666661,25.6,21.0,37.2488663280857,0.0
2134,2134,23.107268349221894,23.61476166742524,0.0,676.3333333333339,25.6,21.0,38.7549113762714,0.0
2135,2135,23.119194779330503,23.63598617398092,0.0,674.0,25.6,21.0,38.020158299760396,0.0
2136,2136,23.1557215161935,23.65722409257981,0.0,671.6666666666661,25.733333333333306,21.0,44.0046729151435,0.0
2137,2137,23.165859786446,23.672951183874485,0.0,669.3333333333339,25.8666666666667,21.0,33.6002108693858,0.0
2138,2138,23.1915954452314,23.70197932009605,0.0,667.0,26.0,21.0,42.2220492054246,0.0
2139,2139,23.1899011780296,23.716547843643326,0.0,664.6666666666661,26.1333333333333,21.0,37.1572317431963,0.0
2140,2140,23.2096279543515,23.737711598991204,0.0,662.3333333333339,26.266666666666694,21.0,42.2549442165433,0.0
2141,2141,23.2432424372531,23.750731932496386,0.0,660.0,26.4,21.0,40.4667945896992,0.0
2142,2142,23.253569296230502,23.769674346721665,0.0,659.083333333333,26.533333333333307,21.0,45.51881260138099,0.0
2143,2143,23.210590650138997,23.78193847461474,0.0,658.166666666667,26.6666666666667,21.0,81.6812664042074,0.0
2144,2144,23.182886262435602,23.7444534405378,0.0,657.25,26.8,21.0,63.595596594121,0.0
2145,2145,23.1666336169443,23.74010402029645,0.0,656.333333333333,26.9333333333333,21.0,42.302737501709,0.0
2146,2146,23.1702991013497,23.75673113148911,0.0,655.416666666667,27.0666666666667,21.0,33.6002108693858,0.0
2147,2147,23.2249553033529,23.78733877814319,0.0,654.5,27.2,21.0,52.6595790657461,0.0
2148,2148,23.2305476098037,23.78788170733881,0.0,653.583333333333,27.25,21.0,37.9927592547211,0.0
2149,2149,23.246617402020696,23.803473455447197,0.0,652.666666666667,27.3,21.0,53.1832962950314,0.0
2150,2150,23.218290990521197,23.795610647417284,0.0,651.75,27.35,21.0,65.757946870029,0.0
2151,2151,23.153804276043,23.775062614289,0.0,650.833333333333,27.4,21.0,65.9769138486884,0.0
2152,2152,23.173793463639196,23.752279544009763,0.0,649.916666666667,27.45,21.0,45.4602056936483,0.0
2153,2153,23.165698286714306,23.762205350105678,0.0,649.0,27.5,21.0,52.19496661819329,0.0
2154,2154,23.1142642297722,23.76511391594559,0.0,612.083333333333,27.55,21.0,71.2948204395159,0.0
2155,2155,23.1219244033665,23.73358361677977,0.0,575.166666666667,27.6,21.0,42.528847827642295,0.0
2156,2156,23.1629532572323,23.74798948616342,0.0,538.25,27.65,21.0,43.935552182961295,0.0
2157,2157,23.133725705405997,23.765794497353465,0.0,501.3333333333329,27.7,21.0,71.4935170996889,0.0
2158,2158,23.103564447127198,23.73054530757849,0.0,464.41666666666697,27.75,21.0,34.3450321342631,0.0
2159,2159,23.1650930422229,23.746899206422682,0.0,427.5,27.8,21.0,39.160511439188,0.0
2160,2160,23.1867507566437,23.776651510424923,0.0,390.5833333333329,27.8,21.0,43.981524600549,0.0
2161,2161,23.2239127433628,23.793082738302125,0.0,353.66666666666697,27.8,21.0,47.3271574608422,0.0
2162,2162,23.239932692690893,23.79941803849348,0.0,316.75,27.8,21.0,33.6002108693858,0.0
2163,2163,23.2832140261236,23.82759784836296,0.0,279.83333333333303,27.8,21.0,61.7330995963753,0.0
2164,2164,23.2369381768052,23.81661350017262,0.0,242.916666666667,27.8,21.0,71.92380816780741,0.0
2165,2165,23.1799015184085,23.7796905061912,0.0,206.0,27.8,21.0,42.3359800460988,0.0
2166,2166,23.2028029355635,23.78075969189546,0.0,203.0833333333337,27.8,21.0,36.400185167389296,0.0
2167,2167,23.2228599354514,23.803600516454548,0.0,200.1666666666663,27.8,21.0,35.9048992006029,0.0
2168,2168,23.2135073168176,23.8214910924451,0.0,197.25,27.8,21.0,68.66162372939411,0.0
2169,2169,23.2362676892661,23.793703276377066,0.0,194.3333333333337,27.8,21.0,42.8878230682725,0.0
2170,2170,23.235909606498108,23.810494120307652,0.0,191.4166666666663,27.8,21.0,49.6313534596774,0.0
2171,2171,23.255768609962892,23.81831876497184,0.0,188.5,27.8,21.0,39.3759565606127,0.0
2172,2172,23.2394867247465,23.837270066076094,0.0,185.5833333333337,27.75,21.0,75.37634262110691,0.0
2173,2173,23.2354742597598,23.799397195624213,0.0,182.6666666666663,27.7,21.0,51.270153280209705,0.0
2174,2174,23.2390830734042,23.80515710557372,0.0,179.75,27.65,21.0,52.229054700198496,0.0
2175,2175,23.2372636516331,23.805495373068872,0.0,176.8333333333337,27.6,21.0,40.8030058863394,0.0
2176,2176,23.244130215239807,23.823974591319853,0.0,173.91666666666634,27.55,21.0,45.059726909649285,0.0
2177,2177,23.2550487201338,23.83998815847673,0.0,171.0,27.5,21.0,37.4636623122533,0.0
2178,2178,23.272244572572603,23.867118013398795,0.0,191.2500000000003,27.45,21.0,41.150436467578295,0.0
2179,2179,23.2786988761624,23.887515024046646,0.0,211.4999999999997,27.4,21.0,71.6545879543058,0.0
2180,2180,23.2726498261243,23.865443666533327,0.0,231.75,27.35,21.0,50.5751013868027,0.0
2181,2181,23.2764863768527,23.88149652889303,0.0,252.00000000000026,27.3,21.0,42.1726301029977,0.0
2182,2182,23.2928797357643,23.905153184158806,0.0,272.2499999999997,27.25,21.0,38.0208356947664,0.0
2183,2183,23.3161829042405,23.933032780309947,0.0,292.5,27.2,21.0,50.5632932236941,0.0
2184,2184,23.3171015506365,23.94467237520585,0.0,312.7500000000003,27.25,21.0,40.493589420184605,0.0
2185,2185,23.339535677282,23.97331553130828,0.0,332.9999999999997,27.3,21.0,35.00479985526611,0.0
2186,2186,23.354790025003094,24.007239825009776,0.0,353.25,27.35,21.0,74.64294731184529,0.0
2187,2187,23.3563532780044,23.98625051025392,0.0,373.5000000000003,27.4,21.0,62.225070834069214,0.0
2188,2188,23.355453054049892,23.986529148170813,0.0,393.7499999999997,27.45,21.0,35.8733839593084,0.0
2189,2189,23.398594882960897,24.02689847433084,0.0,414.0,27.5,21.0,33.6002108693858,0.0
2190,2190,23.435586418119307,24.07207057614429,0.0,409.8333333333329,27.55,21.0,36.017607539604704,0.0
2191,2191,23.499660505467702,24.104287930553745,0.0,405.66666666666697,27.6,21.0,39.787105754448206,0.0
2192,2192,23.55544592544111,24.13107181326952,0.0,401.5,27.65,21.0,52.9670739045981,0.0
2193,2193,23.546854146647394,24.134846776380602,0.0,397.3333333333329,27.7,21.0,42.6443596053711,0.0
2194,2194,23.5581107066848,24.15258115828745,0.0,393.16666666666697,27.75,21.0,38.70164152371621,0.0
2195,2195,23.580579600142197,24.17171129764946,0.0,389.0,27.8,21.0,42.948545369015996,0.0
2196,2196,23.583348091580802,24.18521978543107,0.0,384.8333333333329,27.841666666666693,21.0,42.541361465672395,0.0
2197,2197,23.585079867062998,24.197949444991284,0.0,380.66666666666697,27.8833333333333,21.0,52.26883764781029,0.0
2198,2198,23.5533462708432,24.1948805580916,0.0,376.5,27.925,21.0,47.803195750922896,0.0
2199,2199,23.54766557189111,24.197121285754815,0.0,372.3333333333329,27.966666666666693,21.0,71.70925738583759,0.0
2200,2200,23.5474669317454,24.165946281963862,0.0,368.16666666666697,28.0083333333333,21.0,35.768376655697104,0.0
2201,2201,23.5531696996894,24.190676208903184,0.0,364.0,28.05,21.0,56.978019305934,0.0
2202,2202,23.5084017176898,24.1789519221196,0.0,380.5833333333329,28.091666666666693,21.0,43.0606073102681,0.0
2203,2203,23.5411574890813,24.19760829509489,0.0,397.16666666666697,28.1333333333333,21.0,34.4663568802053,0.0
2204,2204,23.5718215626583,24.23158553616493,0.0,413.75,28.175,21.0,42.8899043896931,0.0
2205,2205,23.5970435221059,24.247700201296123,0.0,430.3333333333329,28.216666666666693,21.0,43.8977935365771,0.0
2206,2206,23.6046329912962,24.265190844744605,0.0,446.91666666666697,28.2583333333333,21.0,76.0752586037502,0.0
2207,2207,23.577040902621498,24.24087930316177,0.0,463.5,28.3,21.0,76.6931168125199,0.0
2208,2208,23.525674206571303,24.15409047910397,0.0,480.0833333333329,28.2583333333333,21.0,37.3278752657044,0.0
2209,2209,23.534196684527195,24.121986010891305,0.0,496.66666666666697,28.216666666666693,21.0,48.37868676017321,0.0
2210,2210,23.524062950447696,24.093324484005212,0.0,513.25,28.175,21.0,38.618561801824704,0.0
2211,2211,23.494796501427302,24.090996944203173,0.0,529.833333333333,28.1333333333333,21.0,53.521579309135284,0.0
2212,2212,23.517501639595398,24.07165059045761,0.0,546.416666666667,28.091666666666693,21.0,43.68152136798739,0.0
2213,2213,23.4807446385557,24.070288676356665,0.0,563.0,28.05,21.0,68.6950230205541,0.0
2214,2214,23.4211318518962,24.025160354476647,0.0,529.5,28.0083333333333,21.0,65.32823044745321,0.0
2215,2215,23.426500736947894,23.987463952331254,0.0,496.0,27.966666666666693,21.0,39.5294162070749,0.0
2216,2216,23.4273996019107,23.99230221339053,0.0,462.5,27.925,21.0,49.532946768101596,0.0
2217,2217,23.3592386749836,23.978455386514483,0.0,429.0,27.8833333333333,21.0,77.7861099097724,0.0
2218,2218,23.2651669580763,23.91916753323989,0.0,395.5,27.841666666666693,21.0,44.6384822019907,0.0
2219,2219,23.2915421222494,23.914244601490175,0.0,362.0,27.8,21.0,46.458218308167886,0.0
2220,2220,23.2959971412045,23.88055841036089,0.0,328.5,27.75,21.0,48.112386145407704,0.0
2221,2221,23.2996725579062,23.85394917808411,0.0,295.0,27.7,21.0,36.38194450050629,0.0
2222,2222,23.316299137577204,23.84953416250793,0.0,261.5,27.65,21.0,48.1498665669843,0.0
2223,2223,23.313198312033602,23.825669519447302,0.0,228.0,27.6,21.0,37.3825427881117,0.0
2224,2224,23.269931308754398,23.821737143326224,0.0,194.5,27.55,21.0,64.06569916413771,0.0
2225,2225,23.2297865759153,23.77221096779306,0.0,161.0,27.5,21.0,47.7402279940952,0.0
2226,2226,23.193861571093393,23.74881167895114,0.0,151.25,27.45,21.0,46.60702786810951,0.0
2227,2227,23.2032095561447,23.734653115882764,0.0,141.5,27.4,21.0,36.79979137538949,0.0
2228,2228,23.215083161640802,23.734055862427002,0.0,131.75,27.35,21.0,41.070154865298704,0.0
2229,2229,23.164530213585802,23.731010694691076,0.0,122.0,27.3,21.0,65.1796593670538,0.0
2230,2230,23.140075386321893,23.685620858891248,0.0,112.25,27.25,21.0,35.0957561042082,0.0
2231,2231,23.1660839962737,23.68337584860351,0.0,102.5,27.2,21.0,42.5206472706802,0.0
2232,2232,23.145555812277003,23.67103583252296,0.0,92.75,27.0666666666667,21.0,46.2680899522962,0.0
2233,2233,23.1144442878375,23.65408012573452,0.0,83.0,26.9333333333333,21.0,43.7168579056694,0.0
2234,2234,23.128315002748604,23.643176815601002,0.0,73.25,26.8,21.0,35.0233365101725,0.0
2235,2235,23.1410220524369,23.640781509069637,0.0,63.5,26.6666666666667,21.0,34.8898366296505,0.0
2236,2236,23.1486662995935,23.639051654262147,0.0,53.75,26.533333333333307,21.0,37.6137106664075,0.0
2237,2237,23.1687023038338,23.633342778470343,0.0,44.0,26.4,21.0,33.6002108693858,0.0
2238,2238,23.178049148634802,23.635018106556192,0.0,40.58333333333337,26.266666666666694,21.0,33.6002108693858,0.0
2239,2239,23.1990252282019,23.63448288230498,0.0,37.16666666666663,26.1333333333333,21.0,34.2547283469207,0.0
2240,2240,23.1921749972635,23.63391232099979,0.0,33.75,26.0,21.0,43.1301331974344,0.0
2241,2241,23.174670783158497,23.61859370088708,0.0,30.333333333333375,25.8666666666667,21.0,37.8874411933075,0.0
2242,2242,23.160963992154894,23.61072016798648,0.0,26.916666666666625,25.733333333333306,21.0,38.849678048685895,0.0
2243,2243,23.159413021627497,23.60031180794362,0.0,23.5,25.6,21.0,33.6002108693858,0.0
2244,2244,23.1613433776001,23.589111309237342,0.0,20.08333333333337,25.6,21.0,33.6002108693858,0.0
2245,2245,23.1698481731597,23.58310115379376,0.0,16.666666666666632,25.6,21.0,33.7358521925398,0.0
2246,2246,23.171082871900893,23.57741463692328,0.0,13.25,25.6,21.0,33.6002108693858,0.0
2247,2247,23.168839871503,23.57147921131057,0.0,9.833333333333329,25.6,21.0,35.2794099164044,0.0
2248,2248,23.1668418847117,23.5620521669338,0.0,0.0,25.6,21.0,33.6002108693858,0.0
2249,2249,23.163834617631398,23.55580908664187,0.0,0.0,25.6,21.0,33.6002108693858,0.0
2250,2250,23.157201261029897,23.550678284444828,0.0,0.0,25.6,21.0,39.1714168179856,0.0
2251,2251,23.1462272135184,23.53724412879189,0.0,0.0,25.6,21.0,35.327794848167,0.0
2252,2252,23.1196735963692,23.530518482713326,0.0,0.0,25.6,21.0,37.96654417543171,0.0
2253,2253,23.1182133287465,23.519530210179948,0.0,0.0,25.6,21.0,34.4744855477658,0.0
2254,2254,23.1129556734837,23.513122500753887,0.0,0.0,25.6,21.0,37.086398002314795,0.0
2255,2255,23.1055277010952,23.504572372387194,0.0,0.0,25.6,21.0,33.6002108693858,0.0
2256,2256,23.1025511760419,23.500648583013025,0.0,0.0,25.408333333333307,21.0,33.6002108693858,0.0
2257,2257,23.097779313495003,23.496619934868285,0.0,0.0,25.216666666666693,21.0,34.372232920883,0.0
2258,2258,23.095481972086702,23.491501927036705,0.0,0.0,25.025,21.0,33.6002108693858,0.0
2259,2259,23.093178670411,23.4871831381461,0.0,0.0,24.8333333333333,21.0,33.6002108693858,0.0
2260,2260,23.0907651396032,23.482763856697545,0.0,0.0,24.641666666666694,21.0,33.6002108693858,0.0
2261,2261,23.0511874341891,23.47819796521738,0.0,0.0,24.45,21.0,46.398916155096906,0.0
2262,2262,23.0496554187355,23.453291197672787,0.0,0.0,24.2583333333333,21.0,34.1917724231529,0.0
2263,2263,23.049480822967602,23.447389926070212,0.0,0.0,24.0666666666667,21.0,33.6002108693858,0.0
2264,2264,23.0452114361123,23.443845549090057,0.0,0.0,23.875,21.0,33.6002108693858,0.0
2265,2265,23.0356589362678,23.441236321968,0.0,0.0,23.6833333333333,21.0,36.5314949987114,0.0
2266,2266,23.0206442616611,23.43404859078609,0.0,0.0,23.4916666666667,21.0,35.9137382391117,0.0
2267,2267,23.0173751977894,23.426856168129984,0.0,0.0,23.3,21.0,36.457073325634106,0.0
2268,2268,23.014160374144893,23.409859701878318,0.0,0.0,23.3,15.6,34.388656893681,0.0
2269,2269,23.011850403745107,23.3986545221658,0.0,0.0,23.3,15.6,33.6002108693858,0.0
2270,2270,23.0002015292342,23.390413910068588,0.0,0.0,23.3,15.6,35.5358928790661,0.0
2271,2271,22.990491414658397,23.380593921877125,0.0,0.0,23.3,15.6,33.6002108693858,0.0
