,tout,s,i,t1,t2,t3,t4,t5,t6,sp0,m,rh
139,3.13333333333,887.5,596.047947824,23.5509926088,23.5499291179,23.5505156924,23.5508764284,22.893716461,22.9104845578,23.55,0.407139510915,4154.16070178
140,3.175,891.25,596.047947824,23.5506126394,23.5499276915,23.551006557,23.5499663299,22.8989400754,22.9120838629,23.55,0.407139510915,4248.18042878
141,3.21666666667,895.0,596.047947824,23.5507944048,23.549926236,23.550393508,23.550669769,22.9040190682,22.9136952125,23.55,0.407139510915,4340.39690638
142,3.25833333333,898.75,596.047947824,23.5515528073,23.5499247594,23.549888431,23.5503525179,22.9090107497,22.9153169356,23.55,0.407139510915,4415.9066709
143,3.3,902.5,596.047947824,23.550162366,23.5499232687,23.5502905587,23.5496013968,22.9138726137,22.9169464216,23.55,0.407139510915,4460.63849052
144,3.39166666667,906.25,596.047947824,23.5029533164,23.5088683078,23.5024028757,23.5021508968,22.9195380772,22.9185827657,23.5,0.407139510915,4263.2976938
145,3.48333333333,910.0,596.047947824,23.4998099339,23.5015287213,23.4992181888,23.4997721346,22.919505301,22.9202260287,23.5,0.407139510915,4578.16359282
146,3.575,913.75,596.047947824,23.4991785137,23.5002418669,23.4995500347,23.5000081914,22.9182626992,22.9218759041,23.5,0.407139510915,4445.64964284
147,3.66666666667,917.5,596.047947824,23.4996893816,23.5000146728,23.5003098959,23.4994840723,22.9191730073,22.9235317626,23.5,0.407139510915,4475.43762008
148,3.75833333333,921.25,596.047947824,23.5011397762,23.4999770302,23.4993804856,23.5006707021,22.9225576617,22.9251927189,23.5,0.407139510915,4475.4213824
149,3.85,925.0,596.047947824,23.500895873,23.4999733975,23.5008379187,23.5005253074,22.9276741364,22.9268581701,23.5,0.407139510915,4460.59830977
150,3.94166666667,920.416666667,596.047947824,23.5005735591,23.4999756872,23.4992764978,23.4996410738,22.9336441551,22.9285277876,23.5,0.407139510915,4460.68086766
151,4.03333333333,915.833333333,596.047947824,23.4986890141,23.4999789788,23.5007963509,23.5000740741,22.9400130328,22.9302015588,23.5,0.407139510915,4445.8329691
152,4.125,911.25,596.047947824,23.5004897497,23.4999821606,23.4996444023,23.5002891209,22.9468622827,22.9318792135,23.5,0.407139510915,4460.70660579
153,4.21666666667,906.666666667,596.047947824,23.4993451827,23.4999849465,23.4993058981,23.500369854,22.9543351887,22.9335600468,23.5,0.407139510915,4430.969209
154,4.30833333333,902.083333333,596.047947824,23.5006689848,23.4999875409,23.4998612745,23.5006037487,22.9624296214,22.9352427122,23.5,0.407139510915,4445.89607014
155,4.4,897.5,596.047947824,23.500000465,23.4999980184,23.4999153191,23.4999744738,22.9708072429,22.936111794,23.5,0.407139510915,4407.03784043
156,4.45,892.916666667,596.047947824,23.5824226922,23.5742566817,23.5872201541,23.5856324541,22.9791486937,22.9374903108,23.59,0.407139510915,4873.29126898
157,4.5,888.333333333,596.047947824,23.5899219882,23.5898093742,23.5899609515,23.5899584575,22.9972764105,22.9385940711,23.59,0.407139510915,4576.80122798
158,4.55,883.75,596.047947824,23.5896663799,23.5899952702,23.5900377594,23.5900797651,23.0243570783,22.9408270906,23.59,0.407139510915,4540.10576598
159,4.6,879.166666667,596.047947824,23.5898399755,23.5899975601,23.5900631323,23.5900149098,23.0405590982,22.9428480909,23.59,0.407139510915,4548.84319633
160,4.65,874.583333333,596.047947824,23.5901264375,23.5899974726,23.5899908958,23.5899800176,23.0525409392,22.944731392,23.59,0.407139510915,4560.43327799
161,4.7,870.0,596.047947824,23.5899086048,23.5899974367,23.5899990781,23.5899995476,23.0626814709,22.9465250892,23.59,0.407139510915,4560.4945814
162,4.75,865.75,614.711812591,23.5901081502,23.5899974219,23.590016467,23.589992255,23.0721751005,22.9482571037,23.59,0.407139510915,4574.92603585
163,4.8,861.5,614.711812591,23.5900273286,23.5899974184,23.5899709407,23.5899451921,23.0816043468,22.9499440176,23.59,0.407139510915,4577.83494368
164,4.85,857.25,614.711812591,23.5899747045,23.5899974205,23.5899935576,23.5900992658,23.0911793233,22.9515954464,23.59,0.407139510915,4589.36230506
165,4.9,853.0,614.711812591,23.5900270735,23.5899948997,23.5899553216,23.5899652976,23.0969470514,22.952387506,23.59,0.407139510915,4592.19186203
166,4.95,848.75,614.711812591,23.5900318403,23.5899970738,23.5899626558,23.5898623108,23.1098331004,22.9542549156,23.59,0.407139510915,4603.02780701
167,5.0,844.5,614.711812591,23.5901351983,23.5899975636,23.590185068,23.5899374286,23.1210512096,22.9560222236,23.59,0.407139510915,4613.77252459
168,5.0,840.25,614.711812591,23.8786812433,23.8787132819,23.8788173381,23.4984132934,23.1934108394,22.9568552172,23.88,0.415617885913,7750.67125921
169,5.0,836.0,614.711812591,23.8802940672,23.8799862608,23.87995196,23.3356198502,23.2394711171,22.9587187403,23.88,0.407139510915,5094.70435775
170,5.0,831.75,614.711812591,23.8798263137,23.8799981167,23.8799625931,23.2669200523,23.215412677,22.9604562391,23.88,0.407139510915,5081.61761898
171,5.0,827.5,614.711812591,23.8800748011,23.8799962069,23.8802005788,23.2621850982,23.2103080446,22.9612202115,23.88,0.407139510915,5025.45247426
172,5.0,823.25,614.711812591,23.8802499883,23.879995671,23.8802176384,23.2376257639,23.202632845,22.9630286557,23.88,0.407139510915,5028.73206597
173,5.0,819.0,614.711812591,23.879975437,23.8799946068,23.8798793414,23.2264469511,23.1999570497,22.9646961564,23.88,0.407139510915,5022.22499137
174,5.0,806.583333333,614.711812591,23.8799992103,23.8799939183,23.8801037269,23.2217163796,23.201889925,22.9662262381,23.88,0.407139510915,5035.26892396
175,5.0,794.166666667,614.711812591,23.8800690444,23.8799935681,23.8799896495,23.2195980708,23.2060916128,22.9676598811,23.88,0.407139510915,5035.30249059
176,5.0,781.75,614.711812591,23.8800180494,23.8799934292,23.880097031,23.2187071746,23.2112620532,22.9690170563,23.88,0.407139510915,5041.81709065
177,5.0,769.333333333,614.711812591,23.8801773848,23.8799934263,23.8800914072,23.2184241291,23.2168357512,22.9703094539,23.88,0.407139510915,5054.81174074
178,5.0,756.916666667,614.711812591,23.8799614123,23.8799935047,23.8801267197,23.2184679633,23.222326381,22.9715444566,23.88,0.407139510915,5061.44622473
179,5.0,744.5,614.711812591,23.8801345718,23.8799902961,23.8797823085,23.2260172828,23.2258441282,22.9720646979,23.88,0.407139510915,5062.22173394
180,4.95,732.083333333,614.711812591,23.4892703347,23.5063165189,23.4863185662,23.4713358768,23.2579247607,22.9726570978,23.48,0.407139510915,4917.44335028
