,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,t6,t7,sp0,m,rh
3406,3406,-2.10833333333,0.0,16371.2144319,24.2198431328,24.2196490956,24.2205746653,24.2198021042,24.2204237507,24.3571178262,24.2205703278,24.22,2.79000573059,1054.09448294
3407,3407,-2.2,0.0,16371.2144319,24.2197268993,24.2212544976,24.2204240644,24.2202677659,24.2195056045,24.3565815805,24.2203854103,24.22,2.79000573059,1054.0944346
3408,3408,-2.25,0.0,14137.3537612,24.3546012825,24.3531611961,24.3499158005,24.3526120383,24.3453867207,24.3560472669,24.3582943863,24.36,2.79000573059,10443.1540718
3409,3409,-2.3,0.0,14137.3537612,24.3595093887,24.3603751487,24.3596888105,24.3590625679,24.3591395905,24.3704587779,24.3602170072,24.36,2.79000573059,0.0
3410,3410,-2.35,0.0,14137.3537612,24.3599769713,24.3603286222,24.3614199333,24.3609455817,24.3602446962,24.3890067397,24.3608584457,24.36,2.79000573059,5106.890612
3411,3411,-2.4,0.0,14137.3537612,24.3601381782,24.3599535065,24.3615889684,24.3593323256,24.3592894919,24.4029198302,24.360743727,24.36,2.79000573059,4045.42342506
3412,3412,-2.45,0.0,14137.3537612,24.3594235109,24.3597236688,24.3605395476,24.360048596,24.3602712736,24.4107084396,24.3601787508,24.36,2.79000573059,3953.29440161
3413,3413,-2.5,0.0,14137.3537612,24.3599045419,24.3614552349,24.3617358091,24.3611200572,24.3600837047,24.4143027992,24.3603683248,24.36,2.79000573059,4045.42215697
3414,3414,-2.55,0.0,14137.3537612,24.359570717,24.3602395072,24.3621277356,24.3605104298,24.3601211211,24.415935245,24.3606800495,24.36,2.79000573059,3953.29325549
3415,3415,-2.6,0.0,14137.3537612,24.3601874161,24.3595776992,24.3601899223,24.3613966737,24.3585558145,24.4167459383,24.3605849945,24.36,2.79000573059,4045.42101027
3416,3416,-2.65,0.0,14137.3537612,24.3597442698,24.3614979437,24.3601465825,24.3601318304,24.3603082226,24.4171761541,24.3599985777,24.36,2.79000573059,3953.29221532
3417,3417,-2.7,0.0,14137.3537612,24.3602174592,24.3596034602,24.3596593705,24.3601798362,24.3609647646,24.4173560512,24.360085996,24.36,2.79000573059,4045.41996595
3418,3418,-2.75,0.0,14137.3537612,24.359718292,24.3604962336,24.3610290539,24.3615804175,24.3587516645,24.4173416554,24.3602865238,24.36,2.79000573059,3953.29126625
3419,3419,-2.8,0.0,14137.3537612,24.3600909362,24.3598195703,24.3612308283,24.3602302188,24.359732024,24.4171318029,24.3601178992,24.36,2.79000573059,4045.41901324
3420,3420,-2.8,0.0,14137.3537612,24.1074388387,24.1046814284,24.1097439606,24.1020415623,24.1165486208,24.4148136776,24.0955084277,24.09,4.32598427539,0.0
3421,3421,-2.8,0.0,14137.3537612,24.0907527123,24.0897321327,24.0910108266,24.0908210373,24.0935190715,24.3855032473,24.0905500687,24.09,2.79000573059,6889.16924785
3422,3422,-2.8,0.0,14137.3537612,24.0899360068,24.0900636222,24.0915060432,24.0902724296,24.0914678148,24.3471419685,24.0904787169,24.09,3.08111443693,0.0
3423,3423,-2.8,0.0,14137.3537612,24.0898983959,24.0902363473,24.0909958687,24.0899388885,24.0907998031,24.3187849259,24.090568724,24.09,2.85873560932,0.0
3424,3424,-2.8,0.0,14137.3537612,24.0899036235,24.0911671317,24.0911893082,24.0898024634,24.0907669122,24.3030304654,24.0905540083,24.09,2.84409021119,0.0
3425,3425,-2.8,0.0,14137.3537612,24.0899056169,24.0902331316,24.090103461,24.0906966735,24.0915018713,24.2953670371,24.0904529925,24.09,2.83797470358,0.0
3426,3426,-2.8,0.0,14137.3537612,24.0899069218,24.0895167082,24.0913108791,24.0908114521,24.0899185948,24.2912669574,24.0903734212,24.09,2.83254248881,0.0
3427,3427,-2.8,0.0,14137.3537612,24.0899081037,24.0889730133,24.0918282705,24.0894542851,24.0889284518,24.2883310279,24.0903968628,24.09,2.82757393725,0.0
3428,3428,-2.8,0.0,14137.3537612,24.0899092905,24.0910318995,24.0901579532,24.0908742973,24.0898299809,24.2857929701,24.09055276,24.09,2.82300853647,0.0
3429,3429,-2.8,0.0,14137.3537612,24.0899104831,24.0907499926,24.0909610053,24.0906707694,24.0891303012,24.2836105619,24.0901946482,24.09,2.81876773942,0.0
3430,3430,-2.8,0.0,14137.3537612,24.0899116521,24.0890137044,24.0916091007,24.0905264888,24.0890816222,24.2817512018,24.0903997278,24.09,2.81484881329,0.0
3431,3431,-2.8,0.0,14137.3537612,24.0899127709,24.0900108261,24.0904257821,24.0899411116,24.0907243674,24.2801242237,24.090431325,24.09,2.81154985018,0.0
3432,3432,-2.8,0.0,11097.45258,24.3299437573,24.3271810918,24.3206212865,24.3292410983,24.3158602287,24.2787303114,24.1036799513,24.34,2.79000573059,16606.1287407
3433,3433,-2.8,0.0,11097.45258,24.3394479611,24.3397728512,24.3372935298,24.3402226719,24.3377455938,24.3041051974,24.1195494315,24.34,3.018656223,0.0
3434,3434,-2.8,0.0,11097.45258,24.3398937416,24.3391785089,24.3402035725,24.3391706299,24.3403831716,24.3366678748,24.1307761597,24.34,2.79000573059,7102.73784099
3435,3435,-2.8,0.0,11097.45258,24.3398967859,24.3399173376,24.3410116616,24.3402206179,24.3415050058,24.3608637711,24.1361667946,24.34,2.79000573059,5191.92106362
3436,3436,-2.8,0.0,11097.45258,24.3397324674,24.3410843608,24.3420856532,24.3391510787,24.338913113,24.3742286985,24.1374456182,24.34,2.79000573059,5106.8668191
3437,3437,-2.8,0.0,11097.45258,24.3396078022,24.3402966496,24.3394243498,24.3400061409,24.3402467514,24.3804055405,24.1365689305,24.34,2.79000573059,5106.86603468
3438,3438,-2.8,0.0,11097.45258,24.3395312773,24.3392639238,24.3389760431,24.3401933823,24.3401420529,24.3831297313,24.1347758874,24.34,2.79000573059,5106.86525349
3439,3439,-2.8,0.0,11097.45258,24.3407345094,24.3412108827,24.3396335706,24.3410695046,24.3407811743,24.3844513748,24.1326205935,24.34,2.79000573059,5191.91670358
3440,3440,-2.8,0.0,11097.45258,24.3395600288,24.3398803606,24.3397516993,24.3390149895,24.3409828396,24.3852880652,24.1302889366,24.34,2.79000573059,5021.31529551
3441,3441,-2.8,0.0,11097.45258,24.3399172606,24.339600444,24.3389210813,24.338885236,24.3401907437,24.3856455845,24.1278400041,24.34,2.79000573059,5191.91403841
3442,3442,-2.8,0.0,11097.45258,24.3398518613,24.3406923535,24.3408406157,24.3398461495,24.3386944272,24.3856068893,24.1253085455,24.34,2.79000573059,5106.86227936
3443,3443,-2.8,0.0,11097.45258,24.3405698085,24.3401325331,24.3394892824,24.3405292435,24.3414741569,24.3853071401,24.122728016,24.34,2.79000573059,5191.9146347
3444,3444,-2.84166666667,0.0,9980.52224468,23.9528374812,23.9483945716,23.9485458688,23.9456471389,23.9579039274,24.370655769,24.1184809825,23.94,5.14782311731,5544.62344031
3445,3445,-2.88333333333,0.0,9980.52224468,23.9400353235,23.9403206806,23.941809079,23.9393244579,23.9404090337,24.3244175635,24.111450032,23.94,2.79000573059,9893.01942163
3446,3446,-2.925,0.0,9980.52224468,23.9399474926,23.9397403604,23.942243915,23.9411447774,23.9402421624,24.2727361869,24.1038304916,23.94,3.36527072462,0.0
3447,3447,-2.96666666667,0.0,9980.52224468,23.9399389744,23.9396462758,23.9418365791,23.9389452925,23.9398993585,24.23985689,24.0971849078,23.94,2.95647872647,0.0
3448,3448,-3.00833333333,0.0,9980.52224468,23.9399443294,23.9396083341,23.9384520323,23.9408854909,23.9404878827,24.2254419816,24.0918063979,23.94,2.94348409104,0.0
3449,3449,-3.05,0.0,9980.52224468,23.9399454215,23.9387732469,23.9395899385,23.940583755,23.9409631558,24.2214353422,24.0873716077,23.94,2.93259295372,0.0
3450,3450,-3.09166666667,0.0,9980.52224468,23.9399462277,23.9398122771,23.9392980206,23.9405476951,23.9411934194,24.2214684726,24.083476525,23.94,2.92268754099,0.0
3451,3451,-3.13333333333,0.0,9980.52224468,23.9399469807,23.941110609,23.9387556699,23.9410793742,23.9416627441,24.2227000842,24.079854628,23.94,2.91364264984,0.0
3452,3452,-3.175,0.0,9980.52224468,23.9399477158,23.9391651487,23.9395494429,23.9400922491,23.9397638473,24.2244481782,24.0763800372,23.94,2.9053473977,0.0
3453,3453,-3.21666666667,0.0,9980.52224468,23.9399484398,23.9389569246,23.9420312043,23.9412729481,23.9389017742,24.2266224375,24.0730051338,23.94,2.89778343441,0.0
3454,3454,-3.25833333333,0.0,9980.52224468,23.9399491511,23.940421022,23.9395652621,23.9405641768,23.9407370303,24.2292648107,24.0697106224,23.94,2.89047743775,0.0
3455,3455,-3.3,0.0,9980.52224468,23.9399498482,23.9413210281,23.9408172815,23.9408289292,23.9411436155,24.2323083386,24.066483778,23.94,2.88351915457,0.0
3456,3456,-3.20833333333,0.0,9266.61216456,23.8547168795,23.8551248351,23.858294576,23.854580154,23.8574468475,24.2297556141,24.0573564225,23.85,3.54799050096,0.0
3457,3457,-3.11666666667,0.0,9266.61216456,23.8497731637,23.8507255254,23.8518888712,23.8507030137,23.8520860916,24.2204509667,24.046300533,23.85,2.79000573059,687.737698086
3458,3458,-3.025,0.0,9266.61216456,23.8499498777,23.8502043201,23.8510219564,23.8501969147,23.8517422489,24.2074895915,24.0367179268,23.85,3.09900745651,0.0
3459,3459,-2.93333333333,0.0,9266.61216456,23.8499590405,23.8503590844,23.8489065867,23.8513026424,23.8497201786,24.1973365426,24.0294810277,23.85,3.00831748103,0.0
3460,3460,-2.84166666667,0.0,9266.61216456,23.8499633359,23.8489356074,23.8504854293,23.8507144697,23.8502472966,24.1910928621,24.0240518122,23.85,2.99660568623,0.0
3461,3461,-2.75,0.0,9266.61216456,23.8499661668,23.8508089018,23.8486682755,23.8494332824,23.8508580533,24.1873736261,24.0196523291,23.85,2.98926270337,0.0
3462,3462,-2.65833333333,0.0,9266.61216456,23.8499685141,23.849706224,23.8494551479,23.8507411255,23.8501924617,24.1847549449,24.0157527894,23.85,2.98202798814,0.0
3463,3463,-2.56666666667,0.0,9266.61216456,23.8499705978,23.8509662899,23.8513746068,23.8491218425,23.8486226015,24.1824972313,24.0120986654,23.85,2.97514463793,0.0
3464,3464,-2.475,0.0,9266.61216456,23.8499725152,23.8493675228,23.8483288476,23.8507236879,23.8501141559,24.1803713515,24.0085934276,23.85,2.96854464614,0.0
3465,3465,-2.38333333333,0.0,9266.61216456,23.849974315,23.8505837432,23.8480916778,23.8500374138,23.8484967074,24.1783402786,24.0052011195,23.85,2.96218673361,0.0
3466,3466,-2.29166666667,0.0,9266.61216456,23.849976019,23.8492817943,23.8497654606,23.8505128467,23.8487743608,24.1763912975,24.001900108,23.85,2.95603743891,0.0
3467,3467,-2.2,0.0,9266.61216456,23.8499776389,23.8509029227,23.8513676255,23.8500634576,23.8495917965,24.1745343621,23.9986712412,23.85,2.95007023451,0.0
3468,3468,-2.29166666667,0.0,9266.61216456,23.9004780946,24.2430015554,24.2410100671,24.2438273169,24.2374712891,24.137731446,23.9974700178,24.25,9.21265353455,52275.5669365
3469,3469,-2.38333333333,0.0,9266.61216456,23.9386699863,24.2495952011,24.2494002903,24.2494048519,24.2498468468,24.1201587458,23.9936726123,24.25,9.21265353455,52275.5881611
3470,3470,-2.475,0.0,9266.61216456,24.2367244974,24.2490535544,24.2491896918,24.2496685198,24.2486785422,24.1492977083,23.9896926651,24.25,2.79000573059,21175.5911218
3471,3471,-2.56666666667,0.0,9266.61216456,24.2493489933,24.2500819789,24.2503213265,24.2501432802,24.2506689977,24.2087658233,23.9861655747,24.25,3.09674818378,0.0
3472,3472,-2.65833333333,0.0,9266.61216456,24.250542083,24.2510521172,24.2489175986,24.2493821704,24.2497235651,24.2607069011,23.983016427,24.25,2.79000573059,8255.06658725
3473,3473,-2.75,0.0,9266.61216456,24.2497949565,24.2499236346,24.2509329448,24.2507775617,24.2508238169,24.2910573077,23.9800386708,24.25,2.79000573059,5773.98207021
3474,3474,-2.84166666667,0.0,9266.61216456,24.2504268379,24.2484559898,24.249801763,24.2512855352,24.2482499796,24.3036227852,23.9771089548,24.25,2.79000573059,5773.98057488
3475,3475,-2.93333333333,0.0,9266.61216456,24.2496830414,24.2508525428,24.2494912178,24.2492521241,24.2495844039,24.3063625409,23.9742005011,24.25,2.79000573059,5609.9764822
3476,3476,-3.025,0.0,9266.61216456,24.2497917346,24.2485700831,24.2520471412,24.2509305598,24.2499440411,24.3048700693,23.9713164395,24.25,2.79000573059,5692.20190033
3477,3477,-3.11666666667,0.0,9266.61216456,24.2506507328,24.2510348143,24.2502167102,24.249538234,24.2512981267,24.3017137671,23.9684615754,24.25,2.79000573059,5692.20114439
3478,3478,-3.20833333333,0.0,9266.61216456,24.2503862314,24.2497568282,24.2485048065,24.2507987972,24.2500397747,24.2977226217,23.9656374169,24.25,2.79000573059,5609.97425667
3479,3479,-3.3,0.0,9266.61216456,24.2496100847,24.2486790038,24.2495583306,24.2501244443,24.2498555896,24.2929514109,23.9628427371,24.25,2.79000573059,5609.97355325
3480,3480,-3.3,0.0,9266.61216456,24.3751094652,24.3733019836,24.3702221039,24.3741646294,24.3683040307,24.2882916853,23.9600749789,24.38,2.79000573059,13857.0171788
3481,3481,-3.3,0.0,9266.61216456,24.3797647426,24.3808927173,24.3798755722,24.3790544511,24.3775274076,24.2981306155,23.9573239923,24.38,2.79000573059,4045.39330241
3482,3482,-3.3,0.0,9266.61216456,24.3804374104,24.3793667936,24.3796219264,24.3795688158,24.3787690716,24.3123332767,23.9545971203,24.38,2.79000573059,8796.24961308
3483,3483,-3.3,0.0,9266.61216456,24.3792456581,24.3796823089,24.380713443,24.380295614,24.3799433802,24.3225204946,23.9518901387,24.38,2.79000573059,7686.83117968
3484,3484,-3.3,0.0,9266.61216456,24.380479543,24.37935235,24.3816925334,24.3802811113,24.3801348117,24.3270224157,23.9492098948,24.38,2.79000573059,7829.98252388
3485,3485,-3.3,0.0,9266.61216456,24.3808253805,24.3796943632,24.3804769286,24.3810979633,24.3783531138,24.3277405269,23.9465582146,24.38,2.79000573059,7686.82916343
3486,3486,-3.3,0.0,9266.61216456,24.380455678,24.3814526374,24.3798428971,24.3807679586,24.3785788176,24.3266207295,23.9439240628,24.38,2.79000573059,7686.82663292
3487,3487,-3.3,0.0,9266.61216456,24.3800567435,24.3805217615,24.3809472528,24.3809510108,24.3781338276,24.3247470335,23.941313114,24.38,2.79000573059,7686.83005125
3488,3488,-3.3,0.0,9266.61216456,24.3799138833,24.3793712042,24.380439601,24.3799855484,24.3798289276,24.3225042999,23.9387271283,24.38,2.79000573059,7686.82630119
3489,3489,-3.3,0.0,9266.61216456,24.3799750845,24.3797742568,24.3801113104,24.3796628934,24.3802170748,24.3200177532,23.9361625358,24.38,2.79000573059,7686.82539209
3490,3490,-3.3,0.0,9266.61216456,24.3800998498,24.3798884945,24.381028039,24.3807312735,24.3781029418,24.3173611086,23.9336159502,24.38,2.79000573059,7686.82450473
3491,3491,-3.3,0.0,9266.61216456,24.3801915878,24.3786387997,24.380142892,24.3804017359,24.3782312838,24.3145728156,23.9310855269,24.38,2.79000573059,7686.82363858
3492,3492,-3.39166666667,0.0,9266.61216456,24.1903160422,24.1921024654,24.1952358165,24.1882667331,24.1997082945,24.3130035358,23.9285702856,24.18,3.34114332857,0.0
3493,3493,-3.48333333333,0.0,9266.61216456,24.1798654743,24.1805429675,24.1812127674,24.1796989805,24.1807587044,24.2899064528,23.9260627229,24.18,2.79000573059,9962.41795413
3494,3494,-3.575,0.0,9266.61216456,24.1800660052,24.1816797213,24.1818418574,24.1803208845,24.180202089,24.2604312953,23.9235635068,24.18,2.79000573059,2995.95352818
3495,3495,-3.66666666667,0.0,9266.61216456,24.1796849409,24.181528158,24.1796655583,24.1808991891,24.1808283637,24.2378851129,23.9210821623,24.18,2.79000573059,4318.20208995
3496,3496,-3.75833333333,0.0,9266.61216456,24.1797104147,24.1798731892,24.1800244797,24.1802841203,24.1808385723,24.2244211332,23.9186089534,24.18,2.79000573059,4497.20944542
3497,3497,-3.85,0.0,9266.61216456,24.179429756,24.1789772091,24.1818475713,24.1796298728,24.1818641946,24.2170521375,23.9161440378,24.18,2.79000573059,4497.20887371
3498,3498,-3.94166666667,0.0,9266.61216456,24.1798439451,24.1797755117,24.1806992835,24.1796703503,24.1801650623,24.2125983171,23.9136852814,24.18,2.79000573059,4585.88112255
3499,3499,-4.03333333333,0.0,9266.61216456,24.180034955,24.1799672893,24.182064653,24.1803970616,24.1794975206,24.2092607607,23.9112284597,24.18,2.79000573059,4585.88050249
3500,3500,-4.125,0.0,9266.61216456,24.1795121041,24.1784694783,24.1818209758,24.1788151329,24.181344957,24.2064083744,23.9087715946,24.18,2.79000573059,4585.87987261
3501,3501,-4.21666666667,0.0,9266.61216456,24.1797142293,24.1813960424,24.1780819714,24.1796149734,24.1806859331,24.2037923672,23.9063079571,24.18,2.79000573059,4674.01006857
3502,3502,-4.30833333333,0.0,9266.61216456,24.179891652,24.1789628407,24.1779394203,24.1793118208,24.1806453303,24.2014401737,23.9038472128,24.18,2.79000573059,4674.00939362
3503,3503,-4.4,0.0,9266.61216456,24.1795000535,24.1793744212,24.1803306698,24.1810841504,24.1785871093,24.1992823846,23.9013871456,24.18,2.79000573059,4674.00870938
3504,3504,-4.30833333333,0.0,9266.61216456,23.7556930052,23.7480665994,23.7497604937,23.7459582139,23.7591082881,24.1841657339,23.9004469858,23.74,5.50938063182,5717.22791924
3505,3505,-4.21666666667,0.0,9266.61216456,23.7404126999,23.7414141,23.7417288831,23.7401699032,23.7404682874,24.131626717,23.8985161063,23.74,2.79000573059,9450.82914462
3506,3506,-4.125,0.0,9266.61216456,23.7400081449,23.7403277194,23.7395903283,23.7399946219,23.7401160212,24.0699327304,23.8957008265,23.74,3.59608075784,0.0
3507,3507,-4.03333333333,0.0,9266.61216456,23.7399847147,23.7400498152,23.7401214153,23.7413153747,23.7398445669,24.0285647151,23.8926495984,23.74,3.13029658649,0.0
3508,3508,-3.94166666667,0.0,9266.61216456,23.7399867712,23.7395666267,23.7397373983,23.7412352337,23.7411182924,24.0082459296,23.889725232,23.74,3.11663796277,0.0
3509,3509,-3.85,0.0,9266.61216456,23.739988253,23.7408399108,23.7392824904,23.7397758395,23.7394939594,23.9999940387,23.8869903593,23.74,3.10332843091,0.0
3510,3510,-3.75833333333,0.0,9266.61216456,23.7399895955,23.7388824821,23.7398640475,23.7397618664,23.7402810212,23.9964927398,23.8843856873,23.74,3.09175113018,0.0
3511,3511,-3.66666666667,0.0,9266.61216456,23.7399908288,23.7409537865,23.74170939,23.740464093,23.7395856954,23.9943659075,23.8818363231,23.74,3.08106435516,0.0
3512,3512,-3.575,0.0,9266.61216456,23.7399919886,23.7411511028,23.7405767758,23.739217144,23.7389552154,23.9927564267,23.8792961697,23.74,3.07111831779,0.0
3513,3513,-3.48333333333,0.0,9266.61216456,23.7399931011,23.7408739093,23.7395860746,23.7392023638,23.7395520767,23.991561373,23.8767489023,23.74,3.06181566169,0.0
3514,3514,-3.39166666667,0.0,9266.61216456,23.73999418,23.7395502246,23.7407417975,23.7402191502,23.7384433267,23.9907901706,23.8741933195,23.74,3.05305169778,0.0
3515,3515,-3.3,0.0,9266.61216456,23.7399952301,23.7393765149,23.7399730059,23.7395956731,23.7408978746,23.9903612196,23.8716324058,23.74,3.04474673116,0.0
3516,3516,-3.3,0.0,10475.6729303,23.9213004927,23.9184825711,23.9165143917,23.9218081618,23.9096281003,23.9923470969,23.8727033511,23.93,2.79000573059,9958.39238892
3517,3517,-3.3,0.0,10475.6729303,23.9295623455,23.9295690293,23.9299637893,23.9299143432,23.9280202695,24.0142987848,23.8755811947,23.93,3.29857249667,0.0
3518,3518,-3.3,0.0,10475.6729303,23.9294864985,23.9291084453,23.9292788369,23.9301944367,23.9286463465,24.0427004216,23.8779789147,23.93,2.79000573059,2696.60986503
3519,3519,-3.3,0.0,10475.6729303,23.9302285234,23.930280419,23.9281993329,23.9295535696,23.9298639571,24.0652653691,23.8790476089,23.93,2.79000573059,1289.26443696
3520,3520,-3.3,0.0,10475.6729303,23.9305191242,23.9299011487,23.928952873,23.93031975,23.928639025,24.0797358237,23.8789429006,23.93,2.79000573059,1172.51151001
3521,3521,-3.3,0.0,10475.6729303,23.9302934936,23.929445553,23.9300510457,23.9287414187,23.9303684854,24.0887539933,23.8781026531,23.93,2.79000573059,1172.51150608
3522,3522,-3.3,0.0,10475.6729303,23.9297788725,23.9300873036,23.9303956669,23.9303607671,23.9310767677,24.0952023074,23.8768731336,23.93,2.79000573059,1172.51150193
3523,3523,-3.3,0.0,10475.6729303,23.9300104971,23.9296356879,23.9299363339,23.9303978863,23.9290364268,24.1006774159,23.8754403526,23.93,2.79000573059,1231.08754168
3524,3524,-3.3,0.0,10475.6729303,23.9294510304,23.9294739945,23.9290788139,23.9299417743,23.9305241471,24.1057241113,23.8738838288,23.93,2.79000573059,1172.51149384
3525,3525,-3.3,0.0,10475.6729303,23.9300619938,23.9306093673,23.9282078726,23.9304808467,23.9316388589,24.110468923,23.8722363682,23.93,2.79000573059,1289.26435921
3526,3526,-3.3,0.0,10475.6729303,23.9300161792,23.9285780576,23.9290760939,23.9290946302,23.9307289624,24.1150624883,23.8705169344,23.93,2.79000573059,1231.08752854
3527,3527,-3.3,0.0,10475.6729303,23.9300925571,23.9303317164,23.9304219707,23.9294624682,23.9312663202,24.1194796153,23.8687356601,23.93,2.79000573059,1289.26434975
3528,3528,-3.3,0.0,11903.4930905,23.5253396978,23.518799439,23.5184673846,23.5175738534,23.5301029104,24.0878990985,23.4888263689,23.51,5.73276770863,4717.67514011
3529,3529,-3.3,0.0,11903.4930905,23.5100192246,23.5099340769,23.5107647684,23.5092007191,23.5102922927,24.0321325946,23.5103152699,23.51,2.79000573059,4761.60703426
3530,3530,-3.3,0.0,11903.4930905,23.5099923537,23.5105242595,23.5092968446,23.5093386382,23.5106248779,23.9670228114,23.5100807741,23.51,4.13757693518,0.0
3531,3531,-3.3,0.0,11903.4930905,23.509986467,23.5101406251,23.5102715622,23.5097246095,23.5107745866,23.9218569242,23.5099598968,23.51,3.64797445744,0.0
3532,3532,-3.3,0.0,11903.4930905,23.509983933,23.5089156257,23.5096817971,23.5093798986,23.5116444363,23.8970901925,23.5101891114,23.51,3.63601001382,0.0
3533,3533,-3.3,0.0,11903.4930905,23.5099818685,23.5090288246,23.5088514745,23.5099266005,23.5116463699,23.8836241489,23.5099353506,23.51,3.62241467068,0.0
3534,3534,-3.3,0.0,11903.4930905,23.5099803929,23.5112369507,23.5091961153,23.5099472183,23.5089145946,23.874215507,23.5104692898,23.51,3.61012864805,0.0
3535,3535,-3.3,0.0,11903.4930905,23.5099792655,23.5100397996,23.510985628,23.5088073089,23.5101094177,23.8657971675,23.5100263108,23.51,3.59885208614,0.0
3536,3536,-3.3,0.0,11903.4930905,23.5099783226,23.5089515893,23.5092744093,23.5090801931,23.5093237262,23.8576968862,23.510096652,23.51,3.58818881591,0.0
3537,3537,-3.3,0.0,11903.4930905,23.5099774843,23.5103857688,23.5120331436,23.5095766538,23.5098850674,23.8498684688,23.5100417921,23.51,3.57805871629,0.0
3538,3538,-3.3,0.0,11903.4930905,23.5099767193,23.5093022964,23.5086988099,23.5093810891,23.5096732373,23.8424059033,23.5101325249,23.51,3.56840342961,0.0
3539,3539,-3.3,0.0,11903.4930905,23.5099760152,23.508851557,23.5089012374,23.5107022141,23.5096784619,23.8351649733,23.5105954222,23.51,3.55914853147,0.0
3540,3540,-3.39166666667,0.0,17983.2954529,23.740677701,23.7359778256,23.7314010058,23.7384485148,23.7258331197,23.8360536048,23.7454461076,23.75,2.79000573059,8120.85413418
3541,3541,-3.48333333333,0.0,17983.2954529,23.749405711,23.7478759703,23.7476010953,23.7485915148,23.7474955436,23.8621497648,23.749904904,23.75,4.10080409962,0.0
3542,3542,-3.575,0.0,17983.2954529,23.749943554,23.7514714574,23.7482104487,23.7490859681,23.7488250441,23.8972042564,23.7502317454,23.75,2.95107150723,0.0
3543,3543,-3.66666666667,0.0,17983.2954529,23.7499631017,23.7508413138,23.7486386084,23.7488890558,23.7506609173,23.9238921483,23.7505038444,23.75,3.22502212672,0.0
3544,3544,-3.75833333333,0.0,17983.2954529,23.749958522,23.749942276,23.749620508,23.7490967363,23.7488667968,23.9396928008,23.75017776,23.75,3.22655448194,0.0
3545,3545,-3.85,0.0,17983.2954529,23.7499544978,23.7489936945,23.7506850671,23.7497748407,23.7501820843,23.9486860982,23.749842512,23.75,3.22962930567,0.0
3546,3546,-3.94166666667,64.75,17983.2954529,23.749951337,23.7511511282,23.7493451536,23.7508657809,23.7487007348,23.9548599701,23.7505477563,23.75,3.2318261031,0.0
3547,3547,-4.03333333333,73.5,17983.2954529,23.7499487566,23.7490799681,23.7486448081,23.750294267,23.7488486819,23.9601275282,23.7502773739,23.75,3.23455177582,0.0
3548,3548,-4.125,82.25,17983.2954529,23.7499465252,23.7503457433,23.7501884166,23.7493146751,23.7485406867,23.9650288027,23.7501901728,23.75,3.23702496837,0.0
3549,3549,-4.21666666667,91.0,17983.2954529,23.7499444949,23.7513480043,23.7500117487,23.7492286106,23.750215599,23.969709639,23.7503884482,23.75,3.24078225828,0.0
3550,3550,-4.30833333333,99.75,17983.2954529,23.7499426209,23.7497678255,23.7482723034,23.7497119892,23.7514232237,23.9742627125,23.7499328558,23.75,3.24370812583,0.0
3551,3551,-4.4,108.5,17983.2954529,23.749940874,23.7505492295,23.7497193435,23.7495931367,23.750499593,23.9787172633,23.7499057491,23.75,3.24679305018,0.0
3552,3552,-4.125,117.25,53549.0063827,23.4906125741,23.4782983358,23.4813644857,23.4735906231,23.4994855915,23.9571127764,23.4745172685,23.46,7.53245398125,0.0
3553,3553,-3.85,126.0,53549.0063827,23.4620119221,23.4619758936,23.4626952463,23.4603425945,23.4640813306,23.9020020422,23.4602158112,23.46,4.7925168319,0.0
3554,3554,-3.575,134.75,53549.0063827,23.460067004,23.4597450986,23.4612514707,23.460807887,23.4604487534,23.8326099978,23.4598798258,23.46,6.14639965876,0.0
3555,3555,-3.3,143.5,53549.0063827,23.4598832311,23.4600333379,23.4591315581,23.4602692928,23.4599913047,23.7824458829,23.4597677209,23.46,5.87113075404,0.0
3556,3556,-3.025,152.25,53549.0063827,23.4598622675,23.4607065727,23.4618332364,23.4603121073,23.4599370551,23.7551337436,23.4597829499,23.46,5.88728395606,0.0
3557,3557,-2.75,161.0,53549.0063827,23.4598590163,23.4594344946,23.4609947006,23.4594210276,23.4599367066,23.7411727466,23.4597847031,23.46,5.90315857146,0.0
3558,3558,-2.475,180.666666667,53549.0063827,23.4598597853,23.4600744314,23.4602388542,23.4607703213,23.4599439977,23.7320206053,23.4597849976,23.46,5.91902457692,0.0
3559,3559,-2.2,200.333333333,53549.0063827,23.4598614767,23.4607882232,23.4603850826,23.460104416,23.4599510208,23.7239514093,23.4597854998,23.46,5.93339993586,0.0
3560,3560,-1.925,220.0,53549.0063827,23.4598631084,23.4597091468,23.460354262,23.4609687202,23.4599563758,23.7162342971,23.4597861788,23.46,5.94785925369,0.0
3561,3561,-1.65,239.666666667,53549.0063827,23.4598646385,23.4599197208,23.4604068174,23.4599153451,23.4599604121,23.7089701114,23.459787035,23.46,5.96108572333,0.0
3562,3562,-1.375,259.333333333,53549.0063827,23.459866216,23.4599253461,23.4593654383,23.4609832451,23.4599637675,23.7020113972,23.4597880624,23.46,5.97729234267,0.0
3563,3563,-1.1,279.0,53549.0063827,23.4598679882,23.4599224949,23.459923329,23.4605084604,23.4599670188,23.6953938965,23.4597892528,23.46,5.98840002081,0.0
3564,3564,-0.775,298.666666667,53549.0063827,23.2726927402,23.2693870065,23.2655556134,23.2600679353,23.2807829329,23.677878075,23.2605186231,23.25,7.96011211524,0.0
