,t1,w0,w1,w2,i,s,tout,hsp,csp,m0,rh0,m1,rh1,m2,rh2,m3,rh3,m4,rh4,m5,rh5
77,22.356282707956545,23.700326570958293,23.74643892124866,22.979123424924133,2619.2175469000003,156.0,16.1,21.11,21.11,0.0726,0.0,3.832037227,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
78,22.701083187741705,23.68565642577797,23.668986085443475,23.019744408495225,2619.2175469000003,161.5833,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
79,22.73726294079762,23.69624877926654,23.668047904131978,23.053800833089813,2619.2175469000003,167.166666667,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.07608999999999999,0.0,1.583192897,0.0,0.0726,0.0
80,22.794007440917458,23.734990118975144,23.77230109114882,23.0871637846769,2619.2175469000003,172.75,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
81,22.789288654835627,23.748097480710687,23.79534593698746,23.117871259715567,2619.2175469000003,178.333333333,16.1,21.11,21.11,0.0726,0.0,2.062747415,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
82,22.87808154890903,23.76557886161625,23.796365167374102,23.15080044297645,2619.2175469000003,183.916666667,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
83,22.828277015261563,23.787701400352788,23.82441248598046,23.18418703557531,2619.2175469000003,189.5,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,2.025963384,0.0,0.0726,0.0
84,22.473498802664334,23.7663265945361,23.824794801284437,23.167345594647898,1680.5812530000003,195.083333333,16.15,21.11,21.11,0.0726,0.0,3.2354909980000004,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.122,0.0
85,22.60075633209571,23.696758203073927,23.691995783195566,23.11804351598248,1680.5812530000003,200.666666667,16.2,21.11,21.11,0.0726,0.0,1.57969573,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
86,22.688910043427235,23.67722066922735,23.632457957542456,23.116576477202823,1680.5812530000003,206.25,16.25,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
87,22.40027259621354,23.69877194966356,23.695902023489275,23.143936960681938,1680.5812530000003,211.833333333,16.3,21.11,21.11,0.0726,0.0,2.999523967,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
88,22.283042720360662,23.68656949942146,23.659990779298727,23.165395840907202,1680.5812530000003,217.416666667,16.35,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.1366,0.0,3.527711247,0.0,0.0726,0.0
89,22.531114436844454,23.638138343259136,23.649307612788643,23.171536144568808,1680.5812530000003,223.0,16.4,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
90,22.60790228060037,23.64804600083519,23.722304486834663,23.190999230341557,1680.5812530000003,229.58333330000002,16.45,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
91,22.67722001116425,23.68847632900878,23.750631892418724,23.22848756462124,1680.5812530000003,236.16666669999998,16.5,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
92,22.72346809528024,23.701815476822038,23.769403708547586,23.25911706932978,1680.5812530000003,242.75,16.55,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
93,22.76450922187668,23.716744006341663,23.789488344831316,23.29132374566993,1680.5812530000003,249.33333330000002,16.6,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
