,t1,w0,w1,i,s,tout,hsp,csp,m0,rh0
511,22.54482135,31.300235911974493,24.080313446724762,32852.44612,260.49999997000003,20.96666667,21,24,2.873603347,0.0
512,24.87690925,31.091352895274188,24.01013529183344,32852.44612,237.75,20.875,21,24,1.220567092,0.0
513,23.53119042,31.28288732804861,24.020760428998184,32852.44612,215.00000002999997,20.78333333,21,24,2.26702073,0.0
514,23.83543484,31.2311786722787,24.087519053632317,32852.44612,192.24999997000003,20.69166667,21,24,1.973845826,0.0
515,22.527300600000004,31.16329067137477,24.098146408914406,32852.44612,169.5,20.6,21,24,2.908876163,0.0
516,22.310152749999997,31.00357977387931,24.05007156967133,32986.99328,146.75000003,20.40833333,21,24,2.975441913,0.0
517,22.74299554,30.858918015023157,24.005772242329076,32986.99328,123.99999996999999,20.21666667,21,24,2.510144168,0.0
518,22.18619176,30.83962373206771,23.934160094694477,32986.99328,101.25,20.025,21,24,3.003908526,0.0
519,22.47293761,30.739529142571413,23.906172788961275,32986.99328,78.5,19.83333333,21,24,2.711528069,0.0
520,22.30413898,30.682357336719246,23.869570255853592,32986.99328,55.75,19.64166667,21,24,2.86934771,0.0
521,22.88159981,30.617733429503524,23.7699546472535,32986.99328,0.0,19.45,21,24,2.396251646,0.0
522,22.89807636,30.622434555166954,23.769675659080207,32986.99328,0.0,19.25833333,21,24,2.413761318,0.0
523,24.83953774,30.617590168360827,23.788186361979612,32986.99328,0.0,19.06666667,21,24,1.18804166,0.0
524,25.22150511,30.83165458333682,23.78247091596139,32986.99328,0.0,18.875,21,24,1.235770078,0.0
525,23.55827417,30.998776231713208,23.773733162416075,32986.99328,0.0,18.68333333,21,24,2.288552451,0.0
526,24.76388526,30.87289738948055,23.685121488276405,32986.99328,0.0,18.49166667,21,24,1.432077001,0.0
527,22.54616829,30.936411159342562,23.60836774723856,32986.99328,0.0,18.3,21,24,3.101223867,0.0
528,22.424053279999995,30.597163625991318,23.613228759620075,29370.49683,0.0,18.16666667,21,24,2.973927097,0.0
529,25.23800611,30.368899469066623,23.612991046144764,29370.49683,0.0,18.03333333,21,24,0.941590004,0.0
530,22.756437150000004,30.65352673354288,23.60916414460455,29370.49683,0.0,17.9,21,24,2.9983922460000003,0.0
531,24.579927370000004,30.452966299276525,23.608350547650712,29370.49683,0.0,17.76666667,21,24,1.3388889259999999,0.0
532,24.99789894,30.50834528210941,23.583587091643036,29370.49683,0.0,17.63333333,21,24,1.3069519040000002,0.0
533,23.94547816,30.65694447922911,23.562848309360536,29370.49683,0.0,17.5,21,24,2.0467575019999997,0.0
534,25.30663166,30.56289354364483,23.46992032334964,29370.49683,0.0,17.36666667,21,24,1.1556792759999999,0.0
535,23.017092390000002,30.659719626915077,23.424138813715214,29370.49683,0.0,17.23333333,21,24,2.822293095,0.0
536,22.493824850000003,30.470354291866293,23.486619610786224,29370.49683,0.0,17.1,21,24,3.098633773,0.0
537,25.00740739,30.260120215061864,23.42818305100768,29370.49683,0.0,16.96666667,21,24,1.110334832,0.0
538,25.40964953,30.498041858129294,23.393099514407993,29370.49683,0.0,16.83333333,21,24,1.111755893,0.0
539,24.972909580000003,30.6473893640575,23.381812778025367,29370.49683,0.0,16.7,21,24,1.419113316,0.0
540,24.79018366,30.505874986405633,23.30092525214131,25619.453230000003,0.0,16.65,21,24,1.5222094959999999,0.0
541,25.75980417,30.40206975254636,23.291968495101646,25619.453230000003,0.0,16.6,21,24,0.96938385,0.0
542,23.11609082,30.472758429527627,23.31905355428496,25619.453230000003,0.0,16.55,21,24,2.717738873,0.0
543,24.57186201,30.197019215926982,23.32041311700744,25619.453230000003,0.0,16.5,21,24,1.35432851,0.0
544,22.79174462,30.182318249171,23.326417935343898,25619.453230000003,0.0,16.45,21,24,2.856073331,0.0
545,24.36688739,30.01032984025509,23.329948028904735,25619.453230000003,0.0,16.4,21,24,1.44159923,0.0
546,23.09766141,30.036686653696503,23.273298068522173,25619.453230000003,0.0,16.35,21,24,2.472649976,0.0
547,23.32980368,29.94272864986666,23.241594709549478,25619.453230000003,0.0,16.3,21,24,2.239154617,0.0
548,25.50945959,29.853290034633943,23.264670676752008,25619.453230000003,0.0,16.25,21,24,0.83001494,0.0
549,25.32602523,30.08357560010877,23.218900280192457,25619.453230000003,0.0,16.2,21,24,1.44811011,0.0
550,22.8757623,30.172838900298952,23.169795560621594,25619.453230000003,0.0,16.15,21,24,2.909060573,0.0
551,23.36491869,29.880920726957125,23.184065201544026,25619.453230000003,0.0,16.1,21,24,2.233443675,0.0
552,23.45389101,29.62305277474432,23.140386188304237,21467.00646,0.0,16.00833333,21,24,1.9898512680000002,0.0
553,23.57591344,29.52771018516459,23.06602454552903,21467.00646,0.0,15.91666667,21,24,1.8066063980000002,0.0
554,25.4383955,29.45956240474071,23.017549308593356,21467.00646,0.0,15.825,21,24,0.676102816,0.0
555,25.53196729,29.630227406977802,22.986280931933038,21467.00646,0.0,15.73333333,21,24,0.856381002,0.0
556,23.13213973,29.697832082184842,22.985344684388075,21467.00646,0.0,15.64166667,21,24,2.393562698,0.0
557,23.26255885,29.416782046289317,22.96965588953688,21467.00646,0.0,15.55,21,24,2.006124264,0.0
558,25.24984013,29.275500870936995,22.950603682580116,21467.00646,0.0,15.45833333,21,24,1.141603504,0.0
559,23.61129585,29.450621056653254,22.93322323351485,21467.00646,0.0,15.36666667,21,24,2.389033382,0.0
560,22.67103876,29.356242780347714,22.917610331987817,21467.00646,0.0,15.275,21,24,3.130091502,0.0
561,25.21866452,29.113194641019025,22.90075970786045,21467.00646,0.0,15.18333333,21,24,0.8733662329999999,0.0
562,23.00513154,29.32088472162616,22.883561288279335,21467.00646,0.0,15.09166667,21,24,2.5203181569999997,0.0
563,25.13839264,29.182660259885903,22.843697590302302,21467.00646,0.0,15.0,21,24,0.7619646090000001,0.0
564,22.54002614,28.9093807469577,22.787009882941298,9636.272331,0.0,14.95,21,24,2.405084853,0.0
565,23.99171728,28.42737197658005,22.752918762244423,9636.272331,0.0,14.9,21,24,1.131906317,0.0
566,24.37736256,28.288306911291617,22.73414857827172,9636.272331,0.0,14.85,21,24,1.158254081,0.0
567,23.51900462,28.257825393050442,22.713564239570275,9636.272331,0.0,14.8,21,24,1.5618315580000002,0.0
568,24.54012151,28.06272167833569,22.694600092413733,9636.272331,0.0,14.75,21,24,1.042439116,0.0
569,24.82087028,28.015794989796404,22.67561485147021,9636.272331,0.0,14.7,21,24,1.026237518,0.0
570,23.13540377,27.995543031471204,22.656372804506415,9636.272331,0.0,14.65,21,24,1.738259541,0.0
571,25.04729386,27.779005820510058,22.638623629277344,9636.272331,0.0,14.6,21,24,0.76463199,0.0
572,23.703713360000002,27.83899861857566,22.620982455771575,9636.272331,0.0,14.55,21,24,1.400874634,0.0
573,22.90038489,27.735410775043263,22.603832805311384,9636.272331,0.0,14.5,21,24,1.7073389030000001,0.0
574,24.135364000000003,27.513689905271516,22.58559963084305,9636.272331,0.0,14.45,21,24,1.040165608,0.0
575,22.24835067,27.52726492040973,22.567325048415544,9636.272331,0.0,14.4,21,24,2.06043282,0.0
576,24.419010020000005,27.32560062689668,22.54405455245591,9568.998753,0.0,14.26666667,21,24,0.6760058240000001,0.0
577,25.853965859999995,27.45027470303883,22.518766438380396,9568.998753,0.0,14.13333333,21,24,0.72396864,0.0
578,24.13574961,27.611106264324363,22.497410723769118,9568.998753,0.0,14.0,21,24,1.334213031,0.0
579,25.39381755,27.479275934654822,22.475550527435704,9568.998753,0.0,13.86666667,21,24,0.771388457,0.0
580,25.50338763,27.515156721460936,22.45536190963443,9568.998753,0.0,13.73333333,21,24,0.8023660970000001,0.0
581,25.69074948,27.558685633183117,22.435822552654518,9568.998753,0.0,13.6,21,24,0.7966271890000001,0.0
582,22.91753692,27.577852320726137,22.41536195791874,9568.998753,0.0,13.46666667,21,24,1.884205951,0.0
583,24.47546004,27.309195096525706,22.39344372511717,9568.998753,0.0,13.33333333,21,24,0.7881599570000001,0.0
584,22.594700550000002,27.339780179704967,22.3705625466694,9568.998753,0.0,13.2,21,24,1.810028571,0.0
585,24.69438576,27.193101820194236,22.349712581609936,9568.998753,0.0,13.06666667,21,24,0.700481281,0.0
586,22.83437019,27.284979051603607,22.329804205452866,9568.998753,0.0,12.93333333,21,24,1.669582715,0.0
587,24.31087405,27.165353064465048,22.30948394873103,9568.998753,0.0,12.8,21,24,0.864025169,0.0
588,23.09984607,27.168096191396177,22.283611441443263,9501.725174,0.0,12.8,21,24,1.516710025,0.0
589,22.420133899999996,27.08540879133546,22.259658771208915,9501.725174,0.0,12.8,21,24,1.787205972,0.0
590,22.83150845,26.9075230569672,22.241442887468217,9501.725174,0.0,12.8,21,24,1.468033224,0.0
591,23.59376067,26.86246283547105,22.223844973988225,9501.725174,0.0,12.8,21,24,1.105522816,0.0
592,24.787286559999995,26.9031929504483,22.20764512709854,9501.725174,0.0,12.8,21,24,0.7491492470000001,0.0
593,24.40461065,27.021951182734252,22.18994838024723,9501.725174,0.0,12.8,21,24,1.0125558209999999,0.0
594,22.4065783,27.037148365311236,22.173631644799638,9501.725174,0.0,12.8,21,24,1.940113371,0.0
595,23.75560317,26.81654521427911,22.158388701140957,9501.725174,0.0,12.8,21,24,1.028319491,0.0
596,24.10467372,26.8284534013033,22.143116167383557,9501.725174,0.0,12.8,21,24,0.9821617970000001,0.0
597,22.22997957,26.89872252812488,22.128726395551293,9501.725174,0.0,12.8,21,24,1.9410749409999999,0.0
598,23.56179532,26.715526853634422,22.11407836370877,9501.725174,0.0,12.8,21,24,1.054977171,0.0
599,24.75469538,26.726455661820264,22.099423143176516,9501.725174,0.0,12.8,21,24,0.63422516,0.0
600,25.33560694,26.921900767719304,22.08457847759564,9501.725174,0.0,12.75,21,24,0.63422516,0.0
601,24.63476029,27.037919329072743,22.069181945976915,9501.725174,0.0,12.7,21,24,0.9800255790000001,0.0
602,23.497799500000003,26.992024897146443,22.054588917028237,9501.725174,0.0,12.65,21,24,1.420078952,0.0
603,24.85694952,26.864431031450064,22.039246472586267,9501.725174,0.0,12.6,21,24,0.63422516,0.0
604,23.2138974,26.96828197706786,22.021896494587555,9501.725174,0.0,12.55,21,24,1.458589598,0.0
605,23.888073100000003,26.871746736428612,22.005412547210735,9501.725174,0.0,12.5,21,24,1.099929187,0.0
606,24.0071298,26.81175273245691,21.990556380634192,9501.725174,0.0,12.45,21,24,1.114854467,0.0
607,23.74162817,26.834162504664196,21.97603302662048,9501.725174,0.0,12.4,21,24,1.168780186,0.0
608,24.96851112,26.799024041498193,21.959763126767825,9501.725174,0.0,12.35,21,24,0.63422516,0.0
609,22.64780162,26.923446739362067,21.94303974928115,9501.725174,0.0,12.3,21,24,1.744274719,0.0
610,23.78914978,26.752592345302073,21.927700497448004,9501.725174,0.0,12.25,21,24,1.069164394,0.0
611,23.135138770000005,26.700342442616574,21.91266894566407,9501.725174,0.0,12.2,21,24,1.390362589,0.0
612,22.81634391,26.67652665268598,21.89755071328256,9501.725174,0.0,12.15833333,21,24,1.625252275,0.0
613,23.8027762,26.5845684511628,21.883141080676957,9501.725174,0.0,12.11666667,21,24,1.158235528,0.0
614,23.11043108,26.629110282160905,21.868726185289123,9501.725174,0.0,12.075,21,24,1.579502934,0.0
615,22.99875412,26.59155138724064,21.85376994203058,9501.725174,0.0,12.03333333,21,24,1.544724763,0.0
616,22.78800164,26.524703424245054,21.840008344483568,9501.725174,0.0,11.99166667,21,24,1.676288443,0.0
617,24.53197807,26.468544482283868,21.82472280598512,9501.725174,0.0,11.95,21,24,0.8063739879999999,0.0
618,25.42891703,26.618136050990664,21.808707477141603,9501.725174,0.0,11.90833333,21,24,0.8289838009999999,0.0
619,24.021170009999995,26.760773929703866,21.79319537859775,9501.725174,0.0,11.86666667,21,24,1.3764757930000002,0.0
620,25.42464491,26.692646548058175,21.778196130266565,9501.725174,0.0,11.825,21,24,0.7441942990000001,0.0
621,24.3663629,26.784838511399006,21.764399025024897,9501.725174,0.0,11.78333333,21,24,1.28111974,0.0
622,24.66864707,26.772680396746484,21.749330961487786,9501.725174,0.0,11.74166667,21,24,1.0744122809999999,0.0
623,23.806322140000002,26.742193906717656,21.734329970531373,9501.725174,0.0,11.7,21,24,1.4211468219999999,0.0
624,25.33983878,26.784540068329456,21.730163658073113,11885.55551,0.0,11.74166667,21,24,0.7127713090000001,0.0
625,25.66766233,26.97901658023668,21.727107521255494,11885.55551,0.0,11.78333333,21,24,0.8906361429999999,0.0
626,23.02204751,27.105167843889575,21.717986695767472,11885.55551,0.0,11.825,21,24,1.994234354,0.0
627,24.46518495,26.899600648637975,21.710173570523757,11885.55551,0.0,11.86666667,21,24,1.0671198020000001,0.0
628,23.944525010000003,26.931640409706574,21.701384058622356,11885.55551,0.0,11.90833333,21,24,1.447663357,0.0
629,25.480057109999997,26.97660140906407,21.74056359344367,11885.55551,21.0,11.95,21,24,0.7509106259999999,0.0
630,23.12308594,27.143986474660245,21.825013498222507,11885.55551,40.75,11.99166667,21,24,1.95229962,0.0
631,23.7618951,27.027936101803963,21.905466051971995,11885.55551,60.5,12.03333333,21,24,1.314346102,0.0
632,23.01704475,27.003179288848777,21.982927885484212,11885.55551,80.25,12.075,21,24,1.81698969,0.0
633,24.09125139,26.993568091776876,22.068997603927297,11885.55551,100.0,12.11666667,21,24,1.198465814,0.0
634,22.29974419,27.07861342426379,22.189648901797998,11885.55551,119.75,12.15833333,21,24,2.2193687719999997,0.0
635,23.528472499999996,26.99045619144121,22.307701603262053,11885.55551,139.5,12.2,21,24,1.364158161,0.0
636,25.488918879999996,27.40652587209114,22.46895952879577,22454.92096,159.24999996999998,12.34166667,21,24,0.941484711,0.0
637,24.13640888,27.966946041681478,22.653903243943994,22454.92096,179.00000003000002,12.48333333,21,24,1.9363777169999998,0.0
638,25.64267737,28.098344173674107,22.79165142773332,22454.92096,198.75,12.625,21,24,1.181402543,0.0
639,22.99162312,28.360645527496693,22.92481871741754,22454.92096,218.49999997000003,12.76666667,21,24,2.684346781,0.0
640,22.322532650000003,28.304748811876895,23.052294553407933,22454.92096,238.25000002999997,12.90833333,21,24,2.9212263089999997,0.0
641,24.21113961,28.212388138919465,23.1699669271126,22454.92096,258.0,13.05,21,24,1.591950011,0.0
642,23.40404461,28.484224210847717,23.28088040571562,22454.92096,281.0,13.19166667,21,24,2.207218315,0.0
643,24.88773566,28.593055276978223,23.40394254921056,22454.92096,304.0,13.33333333,21,24,1.489535085,0.0
644,22.752528659999996,28.799234739530448,23.54366857318208,22454.92096,327.0,13.475,21,24,2.8322431789999998,0.0
645,24.06330663,28.726271775057235,23.71242204337073,22454.92096,350.0,13.61666667,21,24,1.871000154,0.0
646,25.46539806,28.833197456710288,23.8765335542129,22454.92096,373.0,13.75833333,21,24,1.333466196,0.0
647,24.82005084,29.132820512535037,24.023706066601147,22454.92096,396.0,13.9,21,24,1.76664807,0.0
648,23.69969045,29.417079644533292,24.17694101086824,27899.431360000002,419.0,14.08333333,21,24,1.9811269790000001,0.0
649,24.45264607,29.470336045996152,24.35613382612133,27899.431360000002,442.0,14.26666667,21,24,1.346696151,0.0
650,22.76770497,29.59722775676476,24.55161360087205,27899.431360000002,465.0,14.45,21,24,2.6946315839999997,0.0
651,24.04271993,29.536158813785313,24.662898557888276,27899.431360000002,488.0,14.63333333,21,24,1.55762447,0.0
652,24.61544906,29.643833920631952,24.75882471567491,27899.431360000002,511.0,14.81666667,21,24,1.276133163,0.0
653,23.68365804,29.838491541816552,24.782747147846095,27899.431360000002,534.0,15.0,21,24,1.982287231,0.0
654,23.12958684,29.838327326402744,24.785271184028062,27899.431360000002,549.3333333,15.18333333,21,24,2.354926711,0.0
655,23.43719491,29.778794682649927,24.883216257801863,27899.431360000002,564.6666667,15.36666667,21,24,2.016604039,0.0
656,24.88071818,29.80872802961048,25.029602758997598,27899.431360000002,580.0,15.55,21,24,1.08068977,0.0
657,23.73558023,30.011472028578826,25.262101063565233,27899.431360000002,595.3333333,15.73333333,21,24,1.9364438730000002,0.0
658,25.41323767,30.003168816046475,25.365954670790032,27899.431360000002,610.6666667,15.91666667,21,24,0.868233692,0.0
659,22.63728207,30.171707178972223,25.19366198464116,27899.431360000002,626.0,16.1,21,24,2.997761891,0.0
660,24.50772569,30.078894216327992,25.047184923040305,31513.689489999997,641.3333333,16.19166667,21,24,1.216251958,0.0
661,25.27389522,30.263635165451383,25.105839274038903,31513.689489999997,656.6666667,16.28333333,21,24,1.01259167,0.0
662,25.17633456,30.53474008589195,25.31205734991974,31513.689489999997,672.0,16.375,21,24,1.22179276,0.0
663,25.21412299,30.638848384993533,25.36611864607827,31513.689489999997,687.3333332999999,16.46666667,21,24,1.227499699,0.0
664,24.64139382,30.727665001831042,25.23603901273215,31513.689489999997,702.6666667000001,16.55833333,21,24,1.5763457930000002,0.0
665,25.75503861,30.754903451738873,25.425301032084775,31513.689489999997,718.0,16.65,21,24,0.93128095,0.0
666,23.36101713,30.918010409121116,25.52545823884147,31513.689489999997,728.25,16.74166667,21,24,2.5249654130000003,0.0
667,25.01030733,30.76102875183633,25.459408838249164,31513.689489999997,738.5,16.83333333,21,24,1.165772762,0.0
668,23.79828063,30.861853639366803,25.46542984678452,31513.689489999997,748.75,16.925,21,24,2.143853501,0.0
669,22.42052285,30.85311046159537,25.536609728076634,31513.689489999997,759.0,17.01666667,21,24,3.1711257980000003,0.0
670,24.98590826,30.614585949936288,25.621616468703206,31513.689489999997,769.25,17.10833333,21,24,1.031605637,0.0
671,25.47644719,30.858524229830326,25.63401470377146,31513.689489999997,779.5,17.2,21,24,1.135095373,0.0
672,23.37762849,30.929740645139518,25.86683884801541,27231.1722,789.75,17.29166667,21,24,2.409379552,0.0
673,22.91252175,30.627090939442294,26.09086505626516,27231.1722,800.0,17.38333333,21,24,2.388211693,0.0
674,22.81180606,30.429926492110436,25.913893550468682,27231.1722,810.25,17.475,21,24,2.3804455819999997,0.0
675,24.61619384,30.33585383635075,25.689028042382386,27231.1722,820.5,17.56666667,21,24,1.096606136,0.0
676,24.07636108,30.48152577889497,25.805794832556973,27231.1722,830.75,17.65833333,21,24,1.583784188,0.0
677,23.563969600000004,30.495491345861325,26.0705712821873,27231.1722,841.0,17.75,21,24,1.930568532,0.0
678,22.405852600000003,30.394491755852407,25.996718873281974,27231.1722,847.7500000000001,17.84166667,21,24,2.777539593,0.0
679,24.73150096,30.20657014953591,25.827251554497334,27231.1722,854.4999999999999,17.93333333,21,24,0.981089402,0.0
680,22.51577714,30.390306096127926,26.07650654360185,27231.1722,861.25,18.025,21,24,2.793950473,0.0
681,22.15582549,30.230131125668404,26.18769136038725,27231.1722,868.0000000000001,18.11666667,21,24,2.878869263,0.0
682,24.45490013,30.033056478152144,26.2561876241839,27231.1722,874.7499999999999,18.20833333,21,24,1.064957579,0.0
683,22.49210974,30.264808664544248,26.26024610239733,27231.1722,881.5,18.3,21,24,2.731695966,0.0
684,24.46708824,30.379320921953695,26.122617401645382,34526.96205,888.2500000000001,18.44166667,21,24,1.15594174,0.0
685,24.61162477,30.675158237453193,26.03940866676636,34526.96205,894.9999999999999,18.58333333,21,24,1.317907558,0.0
686,24.29278201,30.8972074055155,25.93617153361445,34526.96205,901.75,18.725,21,24,1.600918954,0.0
687,24.39776944,30.9598201865295,26.100916158104166,34526.96205,908.5000000000001,18.86666667,21,24,1.52470798,0.0
688,25.22124818,31.043449583021722,26.052267636430663,34526.96205,915.2499999999999,19.00833333,21,24,1.1019068490000001,0.0
689,24.62722182,31.214913687193203,25.930933629720542,34526.96205,922.0,19.15,21,24,1.5173205669999998,0.0
690,23.70895461,31.27405184473952,26.113678362156833,34526.96205,926.4166667000001,19.29166667,21,24,2.04987801,0.0
691,23.31694176,31.20263678353459,26.078764257561662,34526.96205,930.8333332999999,19.43333333,21,24,2.226453774,0.0
692,24.54908585,31.138571438024396,25.772691094267387,34526.96205,935.25,19.575,21,24,1.3719267569999998,0.0
693,24.256394009999998,31.26464103582563,25.636575491942708,34526.96205,939.6666667000001,19.71666667,21,24,1.653055,0.0
694,23.04305884,31.324933243357798,25.890933944919443,34526.96205,944.0833332999999,19.85833333,21,24,2.455320663,0.0
695,25.22123986,31.19087643427099,25.886110156554572,34526.96205,948.5,20.0,21,24,0.947739918,0.0
696,23.51974966,31.403123912488162,25.73858075580321,34526.96205,952.9166667000001,20.23333333,21,24,2.0978626940000002,0.0
697,24.72706114,31.34377921588393,25.653442910030176,34526.96205,957.3333332999999,20.46666667,21,24,1.251852636,0.0
698,23.39112786,31.38591984036767,25.73438949176636,34526.96205,961.75,20.7,21,24,2.121358884,0.0
699,24.481825319999995,31.323817198796693,25.987807060791788,34526.96205,966.1666667000001,20.93333333,21,24,1.329577993,0.0
700,23.30982851,31.37274934140659,25.739588385004687,34526.96205,970.5833332999999,21.16666667,21,24,2.1114183769999997,0.0
701,23.12357757,31.310182827714726,25.484658989917392,34526.96205,975.0,21.4,21,24,2.163680449,0.0
702,24.27805913,31.213579875012776,25.62679595745562,34526.96205,976.8333333,21.63333333,21,24,1.781460338,0.0
703,25.45696397,31.31406318397997,25.675724713138145,34526.96205,978.6666667,21.86666667,21,24,1.2518732240000001,0.0
704,24.93505068,31.510871494350138,25.726428307070712,34526.96205,980.5,22.1,21,24,1.642444566,0.0
705,24.768821749999997,31.555645716389524,25.683717358944868,34526.96205,982.3333333,22.33333333,21,24,1.712261316,0.0
706,24.5913634,31.548052611526224,25.437388906106097,34526.96205,984.1666667,22.56666667,21,24,1.564502435,0.0
707,24.899286539999995,31.546209727319724,25.474613947044347,34526.96205,986.0,22.8,21,24,1.315984952,0.0
708,22.64321193,31.575026793526508,25.63728788217763,34526.96205,987.8333333,22.84166667,21,24,2.8024418580000003,0.0
709,22.8225586,31.319273303182943,25.677581214431132,34526.96205,989.6666667,22.88333333,21,24,2.421118996,0.0
710,23.91272054,31.191856797403673,25.617839346829047,34526.96205,991.5,22.925,21,24,1.620093926,0.0
711,25.02946215,31.280636623600177,25.36505467767356,34526.96205,993.3333333,22.96666667,21,24,1.087980847,0.0
712,25.39977144,31.44947373067957,25.190435175607238,34526.96205,995.1666667,23.00833333,21,24,1.037227437,0.0
713,22.89315003,31.572420875781734,25.022922101807367,34526.96205,997.0,23.05,21,24,2.6132005069999997,0.0
714,23.990636439999996,31.318178186791624,24.877496502376527,34526.96205,992.0833333,23.09166667,21,24,1.573044937,0.0
715,22.51257014,31.31076712381334,25.067489921991623,34526.96205,987.1666667,23.13333333,21,24,2.688318067,0.0
716,25.27053955,31.18887324262147,25.088981293608295,34526.96205,982.25,23.175,21,24,0.828422955,0.0
717,24.49900094,31.436825013445635,25.06510105681733,34526.96205,977.3333333,23.21666667,21,24,1.5449378790000001,0.0
718,23.47333467,31.51274715679153,24.995173533267618,34526.96205,972.4166667,23.25833333,21,24,2.099561636,0.0
719,23.46628731,31.341956515445222,24.84574393412795,34526.96205,967.5,23.3,21,24,2.005884888,0.0
720,24.92799854,31.163490567109584,24.913466444185364,30778.15676,962.5833333,23.39166667,21,24,1.08366564,0.0
721,23.87112853,31.236978247127382,24.982271195763083,30778.15676,957.6666667,23.48333333,21,24,1.7573230309999999,0.0
722,22.93777372,31.15465846774791,24.97981366188822,30778.15676,952.75,23.575,21,24,2.303427024,0.0
723,22.85717476,30.956446226940564,25.056886449833325,30778.15676,947.8333333,23.66666667,21,24,2.2450467730000003,0.0
724,25.31537635,30.847484856636807,25.139412538862558,30778.15676,942.9166667,23.75833333,21,24,0.7308907809999999,0.0
725,25.57847936,31.117804008406697,25.080190560253968,30778.15676,938.0,23.85,21,24,0.932290603,0.0
726,24.82214296,31.2662472074478,25.057193297170016,30778.15676,931.8333333,23.94166667,21,24,1.31380122,0.0
727,25.63004956,31.195521229054684,25.035565553777612,30778.15676,925.6666667,24.03333333,21,24,0.872738591,0.0
728,25.19612611,31.27847218243916,25.092286390660558,30778.15676,919.5,24.125,21,24,1.1449974840000001,0.0
729,23.21286642,31.3058731834303,25.155525154230478,30778.15676,913.3333333,24.21666667,21,24,2.272931914,0.0
730,22.16266734,31.068630418522496,25.165762535363523,30778.15676,907.1666667,24.30833333,21,24,2.825516313,0.0
731,23.34183257,30.812763391596864,25.266562441944753,30778.15676,901.0,24.4,21,24,1.7885444680000002,0.0
732,25.398881210000003,30.70034801154594,25.129542310857403,27029.351469999998,894.8333333,24.30833333,21,24,0.701193227,0.0
733,25.77954038,30.887143060978463,25.080966722502783,27029.351469999998,888.6666667,24.21666667,21,24,0.698212134,0.0
734,22.9550962,30.997759486859266,25.061045055426504,27029.351469999998,882.5,24.125,21,24,2.362786594,0.0
735,22.31679202,30.670083182584737,25.063836825145586,27029.351469999998,876.3333333,24.03333333,21,24,2.591744363,0.0
736,23.10952162,30.387017441507698,25.22719131445691,27029.351469999998,870.1666667,23.94166667,21,24,1.833285047,0.0
737,24.22599858,30.370303933092508,25.206243216577423,27029.351469999998,864.0,23.85,21,24,1.211579229,0.0
738,24.35088699,30.476275114676774,25.176911930028705,27029.351469999998,863.9166667000001,23.75833333,21,24,1.265334905,0.0
739,22.47113883,30.517276181485823,25.18236875827963,27029.351469999998,863.8333332999999,23.66666667,21,24,2.4911452780000003,0.0
740,24.50319599,30.286681763752835,25.24942496904974,27029.351469999998,863.75,23.575,21,24,0.9437290979999999,0.0
741,22.83804945,30.403383226435682,25.074061988748607,27029.351469999998,863.6666667000001,23.48333333,21,24,2.129349881,0.0
742,22.45885796,30.29433774350022,25.016058745697464,27029.351469999998,863.5833332999999,23.39166667,21,24,2.33107778,0.0
743,24.611168600000003,30.105821440538993,25.079015320399265,27029.351469999998,863.5,23.3,21,24,0.8664547779999999,0.0
744,25.73625663,30.449437812646085,25.059890545836602,31045.01276,863.4166667000001,23.35,21,24,0.65517217,0.0
745,24.89143629,30.76580565635445,25.035822022592715,31045.01276,863.3333332999999,23.4,21,24,1.193896598,0.0
746,23.71438793,30.797646988936496,24.912786419754525,31045.01276,863.25,23.45,21,24,1.785541033,0.0
747,23.10501532,30.689921747503078,24.928368567001872,31045.01276,863.1666667000001,23.5,21,24,2.054521612,0.0
748,24.89256474,30.58759312499971,25.00845306211055,31045.01276,863.0833332999999,23.55,21,24,0.9222469259999999,0.0
749,23.55845949,30.770113523255162,24.876158376601733,31045.01276,863.0,23.6,21,24,1.822503901,0.0
750,22.87129787,30.73406479121073,24.84379693550208,31045.01276,854.3333333,23.65,21,24,2.223008416,0.0
751,23.633296910000002,30.585050081868694,24.99331172703527,31045.01276,845.6666667,23.7,21,24,1.607939723,0.0
752,24.48047669,30.61795144807777,25.03413566760238,31045.01276,837.0,23.75,21,24,1.1847833209999998,0.0
753,22.60323655,30.743795979350406,24.9360929530737,31045.01276,828.3333333,23.8,21,24,2.461611355,0.0
754,24.72917602,30.566892483402636,24.89872074832211,31045.01276,819.6666667,23.85,21,24,0.919499623,0.0
755,22.97199062,30.727014324640333,24.97264356790937,31045.01276,811.0,23.9,21,24,2.243344779,0.0
756,22.71417632,30.91030595161196,24.769086972823835,39076.33534,802.3333333,23.9,21,24,2.341396731,0.0
757,23.84318469,30.963054055481372,24.55120514837249,39076.33534,793.6666667,23.9,21,24,1.635158335,0.0
758,25.484453,31.140854300015203,24.662911945158765,39076.33534,785.0,23.9,21,24,0.880761353,0.0
759,22.79038511,31.483518700728936,24.87974273616586,39076.33534,776.3333333,23.9,21,24,2.73433746,0.0
760,23.71078883,31.33415594187815,24.80029540651327,39076.33534,767.6666667,23.9,21,24,1.79114346,0.0
761,23.30026229,31.355711972389916,24.678522130628334,39076.33534,759.0,23.9,21,24,2.161721721,0.0
762,24.79910992,31.422089083257386,24.634091771834026,39076.33534,752.2499999999999,23.9,21,24,1.236960276,0.0
