,t1,w0,w1,w2,i,s,tout,hsp,m0,rh0,csp0,m1,rh1,csp1,m2,rh2,csp2,m3,rh3,csp3,m4,rh4,csp4,m5,rh5,csp5,m6,rh6,csp6,m7,rh7,csp7,m8,rh8,csp8,m9,rh9,csp9,m10,rh10,csp10,m11,rh11,csp11
817,22.416382523436745,24.151655238094218,24.682791825649417,30.5889588149107,230056.6487277,0.0,22.01666667,21,2.261294135,0.0,24.29,2.207559924,0.0,23.27,0.209477606,0.0,23.17,1.028502405,856.0220031447,23.76,3.794979407,0.0,24.89,1.420351088,0.0,23.59,0.152557902,0.0,24.88,0.133190522,0.0,23.29,0.0961,0.0,24.37,0.0543,0.0,24.33,1.6716511669999998,1733.171098848,24.66,3.932749987,0.0,22.13
818,22.754176300458663,24.104472129498753,24.648255296874378,30.70143873370384,230056.6487277,0.0,21.925,21,2.261294135,0.0,23.2,2.207559924,0.0,23.76,0.209477606,0.0,24.2,1.028502405,919.8774409843201,22.4,3.794979407,0.0,23.84,2.533451634,0.0,22.82,0.152557902,0.0,25.28,0.275326324,0.0,22.52,0.0961,0.0,24.93,0.0543,0.0,24.07,1.6716511669999998,1762.8379000134,24.23,2.5353803719999997,0.0,25.6
819,22.550078023878175,24.131547780166752,24.65646337878105,30.736543030658037,230056.6487277,0.0,21.83333333,21,2.261294135,0.0,22.57,2.207559924,0.0,24.86,0.666418344,0.0,22.2,1.028502405,968.0903934240001,22.33,3.794979407,0.0,23.32,2.533451634,0.0,22.79,0.152557902,0.0,24.46,0.13210839300000002,0.0,25.55,0.0961,0.0,25.96,0.0543,0.0,25.38,1.6716511669999998,1787.9126604696,25.14,3.583974964,0.0,23.36
820,22.60283937649066,24.136832667780887,24.60326449095643,30.73929437783388,230056.6487277,0.0,21.74166667,21,2.261294135,0.0,23.89,2.207559924,0.0,24.58,0.209477606,0.0,24.4,1.028502405,1003.3739544175199,24.46,3.794979407,0.0,24.11,1.420351088,0.0,23.39,0.152557902,0.0,24.01,0.19919484199999998,0.0,22.79,0.0961,0.0,22.77,0.0543,0.0,24.83,1.6716511669999998,1778.494647699,22.49,3.239619517,0.0,24.17
821,22.673318324347363,24.177028388518302,24.578932681422963,30.835712505359556,230056.6487277,0.0,21.65,21,2.261294135,0.0,24.1,2.207559924,0.0,24.09,0.209477606,0.0,23.18,1.028502405,1077.7597892397,22.41,3.794979407,0.0,25.94,2.120120081,0.0,23.17,0.267149892,0.0,22.6,0.13210839300000002,0.0,24.97,0.0961,0.0,23.98,0.0543,0.0,24.93,1.6716511669999998,1815.593690001,24.52,3.027873352,0.0,24.5
822,22.506324279457,24.18997891879096,24.5807995990847,30.71437784532833,230056.6487277,0.0,21.55833333,21,2.37545634,0.0,22.26,2.207559924,0.0,24.47,0.38417016,0.0,22.53,1.028502405,1088.70994396416,25.79,3.794979407,0.0,25.18,2.533451634,0.0,22.33,0.152557902,0.0,23.49,0.13210839300000002,0.0,23.87,0.0961,0.0,23.29,0.123681655,0.0,23.56,1.6716511669999998,1786.5632675184002,23.79,3.6890300110000003,0.0,23.19
823,22.401517207407057,24.206869446436322,24.576939566172523,30.820743092740187,230056.6487277,0.0,21.46666667,21,2.261294135,0.0,24.17,2.207559924,0.0,24.71,0.209477606,0.0,24.96,1.028502405,1136.4186215541602,25.27,3.794979407,0.0,23.75,1.420351088,0.0,25.68,0.152557902,0.0,24.27,0.13210839300000002,0.0,24.8,0.0961,0.0,24.39,0.0543,0.0,24.08,1.6716511669999998,1822.6215532140004,22.85,3.864933737,0.0,22.72
824,22.782807927134936,24.24025498083477,24.59399278834358,30.879866104982277,230056.6487277,0.0,21.375,21,2.261294135,0.0,23.48,2.207559924,0.0,23.04,0.209477606,0.0,25.17,1.028502405,1175.2929972000002,22.22,3.794979407,0.0,23.38,1.420351088,0.0,24.68,0.152557902,0.0,25.26,0.319413664,0.0,22.37,0.0961,0.0,24.89,0.168246696,0.0,23.35,1.6716511669999998,1834.4682227214,24.08,2.41001171,0.0,25.75
825,22.706703642987453,24.1675169746723,24.597406283877596,30.95442305348879,230056.6487277,0.0,21.28333333,21,2.261294135,0.0,24.7,2.207559924,0.0,25.87,0.209477606,0.0,24.27,1.028502405,1215.0507860399998,22.29,3.794979407,0.0,25.13,2.218593109,0.0,23.31,0.152557902,0.0,24.71,0.13210839300000002,0.0,25.09,0.0961,0.0,24.86,0.0543,0.0,24.07,1.6716511669999998,1869.73871259,23.83,3.258089495,0.0,24.18
826,22.86153462622101,24.15859955557288,24.54922251319098,30.96422293282553,230056.6487277,0.0,21.19166667,21,2.261294135,0.0,23.02,2.207559924,0.0,24.63,0.209477606,0.0,25.92,1.028502405,1224.83596221,22.57,3.794979407,0.0,22.96,2.533451634,0.0,22.95,0.152557902,0.0,23.63,0.13210839300000002,0.0,23.67,0.0961,0.0,25.89,0.0543,0.0,25.36,1.6716511669999998,1851.0800238630002,22.83,2.4506757759999998,0.0,25.95
827,22.66833727759696,24.154969889271047,24.516794488028044,30.622082151536375,230056.6487277,0.0,21.1,21,2.261294135,0.0,25.77,2.362801831,0.0,22.08,0.390450381,0.0,22.56,1.028502405,1253.8983062592001,25.48,3.794979407,0.0,25.7,2.49475083,0.0,23.0,0.152557902,0.0,25.78,0.21978358899999997,0.0,22.97,0.0961,0.0,22.41,0.271475717,0.0,22.36,1.6716511669999998,1876.5040871808,23.31,3.302274945,0.0,24.15
828,22.7257727529263,24.08527901478896,24.514463204414778,30.54471235373945,220993.04538779997,0.0,21.05833333,21,2.572398751,0.0,22.18,2.207559924,0.0,23.02,0.209477606,0.0,25.07,1.028502405,1524.1003296288,22.14,3.794979407,0.0,22.75,1.452322235,0.0,23.32,0.152557902,0.0,25.97,0.149271401,0.0,23.15,0.0961,0.0,22.42,0.0543,0.0,25.66,1.6716511669999998,1192.6708830036002,22.6,2.1193549469999997,0.0,25.8
829,22.61722007231422,24.107985701269925,24.49897876149407,30.537594102614968,220993.04538779997,0.0,21.01666667,21,2.261294135,0.0,24.3,2.207559924,0.0,23.96,0.6572807079999999,0.0,22.05,1.028502405,1646.3184337152,24.12,4.7718731110000006,0.0,22.34,2.533451634,0.0,22.44,0.152557902,0.0,24.65,0.139004979,0.0,23.25,0.0961,0.0,24.55,0.0543,0.0,24.35,1.6716511669999998,1255.3852908576,22.4,2.557546102,0.0,24.69
830,22.67875504704606,24.065316303745536,24.444733024986114,30.2186380681079,220993.04538779997,0.0,20.975,21,2.261294135,0.0,23.66,2.207559924,0.0,23.17,0.209477606,0.0,24.66,1.028502405,1643.3883348582,25.48,3.794979407,0.0,24.96,1.420351088,0.0,24.75,0.152557902,0.0,24.29,0.13210839300000002,0.0,25.19,0.0961,0.0,25.5,0.271475717,0.0,22.43,1.6716511669999998,1171.6197503682001,22.12,2.451683707,0.0,24.84
831,22.703576772892045,24.049619811830233,24.401321200453676,30.3053738850571,220993.04538779997,0.0,20.93333333,21,2.594463007,0.0,22.19,2.207559924,0.0,24.69,0.209477606,0.0,23.78,1.028502405,1717.9196544594001,23.16,3.794979407,0.0,23.46,2.533451634,0.0,22.76,0.152557902,0.0,23.75,0.26913213199999997,0.0,22.5,0.0961,0.0,25.73,0.0543,0.0,24.41,1.6716511669999998,1221.0685193616002,24.83,2.130394266,0.0,25.7
832,22.470870041711937,24.101442961561286,24.404994061570658,30.45712408016927,220993.04538779997,0.0,20.89166667,21,2.261294135,0.0,23.78,2.207559924,0.0,23.63,0.209477606,0.0,25.79,1.028502405,1725.9172415100002,24.07,3.794979407,0.0,22.77,1.420351088,0.0,25.59,0.152557902,0.0,24.95,0.328858915,0.0,22.01,0.0961,0.0,22.88,0.0543,0.0,24.55,1.6716511669999998,1171.9766056488,24.63,3.281635386,0.0,22.92
833,22.478625460364903,24.0801661159206,24.34181077454542,30.134007451167015,220993.04538779997,0.0,20.85,21,2.261294135,0.0,23.54,2.207559924,0.0,24.78,0.209477606,0.0,25.77,1.028502405,1752.0057705233996,25.77,3.794979407,0.0,24.54,1.573451309,0.0,23.41,0.152557902,0.0,25.74,0.13210839300000002,0.0,25.73,0.0961,0.0,23.76,0.211239491,0.0,23.01,1.6716511669999998,1170.4804768524,25.15,3.181508618,0.0,22.9
834,22.58998823519448,24.08165836318865,24.29536763375283,30.24625977913393,220993.04538779997,0.0,20.80833333,21,2.261294135,0.0,23.71,2.207559924,0.0,23.97,0.209477606,0.0,23.41,1.028502405,1806.9101202264,25.58,4.324638103,0.0,22.49,1.420351088,0.0,24.98,0.152557902,0.0,25.32,0.13210839300000002,0.0,23.85,0.0961,0.0,25.0,0.0543,0.0,23.75,1.6716511669999998,1210.535018847,22.2,2.621713941,0.0,23.91
835,22.707388335848602,24.123980666785336,24.312464436000866,30.11142847114358,220993.04538779997,0.0,20.76666667,21,2.261294135,0.0,22.87,2.508590822,0.0,22.06,0.209477606,0.0,23.98,1.028502405,1824.3014369034,24.58,3.794979407,0.0,25.5,2.533451634,0.0,22.05,0.152557902,0.0,24.29,0.13210839300000002,0.0,23.88,0.0961,0.0,22.45,0.271475717,0.0,22.2,1.6716511669999998,1169.2218177612,25.64,2.3401709,0.0,24.77
836,22.45941116291892,24.10793609556986,24.3323011830221,30.16352657525953,220993.04538779997,0.0,20.725,21,2.261294135,0.0,24.93,2.207559924,0.0,25.44,0.209477606,0.0,24.52,1.028502405,1851.1820774495998,25.26,3.794979407,0.0,23.42,2.059425467,0.0,23.25,0.17572785300000002,0.0,23.24,0.13210839300000002,0.0,24.25,0.0961,0.0,24.94,0.0543,0.0,25.3,1.6716511669999998,1192.2975967896,25.82,3.390647071,0.0,22.5
837,22.41807682949395,24.10161670165824,24.31845732807874,30.14629971167085,220993.04538779997,0.0,20.68333333,21,2.261294135,0.0,24.13,2.207559924,0.0,23.17,0.69688106,0.0,22.0,1.028502405,1875.5902879350003,25.98,3.794979407,0.0,23.81,1.420351088,0.0,23.95,0.152557902,0.0,25.21,0.13210839300000002,0.0,25.4,0.0961,0.0,24.53,0.0543,0.0,25.05,1.6716511669999998,1189.2192649386,24.73,3.251828413,0.0,22.71
838,22.50513878803248,24.11221936862907,24.300447958967943,30.195737591732712,220993.04538779997,0.0,20.64166667,21,2.261294135,0.0,23.13,2.207559924,0.0,22.97,0.209477606,0.0,25.28,1.028502405,1920.8995910999997,24.09,4.529455587,0.0,22.42,2.0238351619999997,0.0,23.32,0.152557902,0.0,24.99,0.226887714,0.0,22.81,0.0961,0.0,25.67,0.0543,0.0,23.81,1.6716511669999998,1233.4492009392,23.13,2.867441124,0.0,23.28
839,22.75492805193441,24.11695785495804,24.31637799207658,30.031859267183695,220993.04538779997,0.0,20.6,21,2.261294135,0.0,23.15,2.207559924,0.0,23.05,0.209477606,0.0,23.28,1.028502405,1918.448110656,23.0,3.794979407,0.0,24.75,1.420351088,0.0,25.56,0.152557902,0.0,25.68,0.13210839300000002,0.0,25.73,0.0961,0.0,25.61,0.271475717,0.0,22.44,1.6716511669999998,1179.0073224972,22.95,1.964928143,0.0,25.59
840,22.631439292992066,24.028567671698255,24.255875950895472,30.025390167912093,185747.33033830003,0.0,20.55,21,2.629411785,0.0,22.14,2.207559924,0.0,24.6,0.209477606,0.0,22.97,1.028502405,2323.0492594848,23.47,3.794979407,0.0,24.67,1.420351088,0.0,23.99,0.152557902,0.0,23.54,0.132788262,0.0,23.15,0.0961,0.0,23.5,0.0543,0.0,24.48,1.6716511669999998,1488.1900204499998,25.74,1.49011572,0.0,25.54
841,22.350573502258666,23.88818485900719,24.183113758069116,29.971549388122874,185747.33033830003,0.0,20.5,21,2.261294135,0.0,24.09,2.207559924,0.0,23.93,0.209477606,0.0,25.5,1.028502405,2428.660999212,22.04,3.794979407,0.0,24.11,1.420351088,0.0,24.42,0.152557902,0.0,24.1,0.13210839300000002,0.0,24.06,0.0961,0.0,23.12,0.0543,0.0,23.26,1.6716511669999998,1529.1327695615998,24.74,2.632983828,0.0,22.29
842,22.410878055589567,23.900421358814807,24.175691779624724,29.67000417658799,185747.33033830003,0.0,20.45,21,2.261294135,0.0,23.73,2.207559924,0.0,22.66,0.209477606,0.0,24.9,1.028502405,2498.7124701000002,22.95,5.118027103,0.0,22.02,1.420351088,0.0,25.63,0.152557902,0.0,23.93,0.13210839300000002,0.0,24.97,0.0961,0.0,25.43,0.0543,0.0,23.98,1.6716511669999998,1582.659355536,22.36,1.497457265,0.0,24.53
843,22.3255251666889,23.912778822587796,24.165368542168153,29.51173615821667,185747.33033830003,0.0,20.4,21,2.261294135,0.0,25.31,2.207559924,0.0,23.77,0.209477606,0.0,24.27,1.028502405,2545.3778466816,22.41,3.794979407,0.0,23.81,1.420351088,0.0,25.25,0.28756297,0.0,22.33,0.13210839300000002,0.0,23.37,0.0961,0.0,23.09,0.268745689,0.0,22.63,1.6716511669999998,1600.1402662896,25.74,2.345700731,0.0,22.54
844,22.444646202010585,23.90556781089226,24.151624574287165,29.38209892103902,185747.33033830003,0.0,20.35,21,2.261294135,0.0,25.33,2.207559924,0.0,22.86,0.209477606,0.0,22.85,1.028502405,2574.75201984,24.2,3.794979407,0.0,22.98,1.420351088,0.0,24.4,0.152557902,0.0,25.89,0.13210839300000002,0.0,24.51,0.0961,0.0,25.12,0.248150359,0.0,22.5,1.6716511669999998,1589.50172325,24.34,1.7367698409999999,0.0,23.78
845,22.570910931625843,23.89349612536178,24.142073593762255,29.452951877413316,185747.33033830003,0.0,20.3,21,2.261294135,0.0,25.58,2.207559924,0.0,23.01,0.209477606,0.0,23.36,1.028502405,2628.130079673,22.47,3.794979407,0.0,24.22,2.533451634,0.0,22.27,0.152557902,0.0,23.35,0.13210839300000002,0.0,23.34,0.0961,0.0,25.79,0.095,0.0,22.68,1.6716511669999998,1635.8172730200001,25.59,1.242794309,0.0,25.52
846,22.378974849672396,23.859016378505537,24.128344283172705,29.549351785214657,185747.33033830003,0.0,20.25,21,2.261294135,0.0,24.19,2.207559924,0.0,22.74,0.209477606,0.0,23.42,1.028502405,2673.7080651918004,22.7,3.794979407,0.0,23.47,2.533451634,0.0,22.67,0.152557902,0.0,23.06,0.13210839300000002,0.0,24.38,0.0961,0.0,24.75,0.0543,0.0,25.37,1.6716511669999998,1644.4812608364002,25.51,2.2985773469999997,0.0,22.83
847,22.391118364678306,23.877190258486667,24.067071883076927,29.61915891135824,185747.33033830003,0.0,20.2,21,2.261294135,0.0,25.61,2.207559924,0.0,25.02,0.209477606,0.0,24.95,1.028502405,2710.1277137424,22.16,3.794979407,0.0,23.14,1.420351088,0.0,24.15,0.28756297,0.0,22.0,0.13210839300000002,0.0,25.12,0.0961,0.0,22.01,0.0543,0.0,25.26,1.6716511669999998,1642.6929240162,22.49,1.837948654,0.0,23.44
848,22.522966924101485,23.89827200174889,23.998110635042817,29.363503862193312,185747.33033830003,0.0,20.15,21,2.261294135,0.0,24.53,2.207559924,0.0,24.08,0.209477606,0.0,22.73,1.028502405,2748.5317728414,23.12,3.794979407,0.0,22.91,1.420351088,0.0,25.3,0.152557902,0.0,23.82,0.13210839300000002,0.0,25.42,0.0961,0.0,25.64,0.266775457,0.0,22.5,1.6716511669999998,1661.5167188634,23.88,1.194169971,0.0,25.53
849,22.512833617306093,23.86208434931035,23.9400830340446,29.335282772781678,185747.33033830003,0.0,20.1,21,2.261294135,0.0,25.58,2.207559924,0.0,24.88,0.209477606,0.0,22.9,1.028502405,2808.3647092283995,25.3,3.794979407,0.0,23.39,1.420351088,0.0,23.74,0.185625944,0.0,22.52,0.13210839300000002,0.0,24.14,0.0961,0.0,22.01,0.0543,0.0,23.36,1.6716511669999998,1697.3956824132,23.83,1.679898689,0.0,24.23
850,22.50547819170662,23.840680383785752,23.90511534022009,29.37656670110276,185747.33033830003,0.0,20.05,21,2.298628557,0.0,22.66,2.207559924,0.0,22.69,0.616556246,0.0,22.04,1.028502405,2828.3488308683995,25.9,3.794979407,0.0,23.96,2.023036716,0.0,23.05,0.152557902,0.0,25.6,0.13932971800000002,0.0,22.98,0.0961,0.0,23.63,0.0543,0.0,24.5,1.6716511669999998,1687.7929179384,25.01,1.590454135,0.0,24.48
851,22.354812450553695,23.866291232256483,23.903079449365435,29.517033514028753,185747.33033830003,0.0,20.0,21,2.629411785,0.0,22.12,2.207559924,0.0,24.74,0.209477606,0.0,25.38,1.028502405,2865.0259072344,25.73,3.794979407,0.0,23.93,1.420351088,0.0,24.78,0.152557902,0.0,24.76,0.150890413,0.0,22.88,0.0961,0.0,23.24,0.271475717,0.0,22.03,1.6716511669999998,1705.8175878576,25.76,2.075441835,0.0,23.06
852,22.229696967915686,23.854287970255903,23.89244041860584,29.084783667400576,165001.55532949997,0.0,19.95,21,2.299606208,0.0,22.2,2.207559924,0.0,22.74,0.209477606,0.0,25.65,1.028502405,3003.0060062520006,23.92,3.794979407,0.0,23.99,1.420351088,0.0,25.03,0.152557902,0.0,25.71,0.13210839300000002,0.0,22.96,0.0961,0.0,25.67,0.0543,0.0,24.9,1.6716511669999998,1775.6919875772003,24.7,1.827713893,0.0,22.75
853,22.239569420657276,23.840401748774973,23.846490336739535,28.713966656490474,165001.55532949997,0.0,19.9,21,2.261294135,0.0,25.67,2.207559924,0.0,23.71,0.209477606,0.0,25.33,1.028502405,3089.3388316560004,25.03,4.719024736000001,0.0,22.05,1.420351088,0.0,25.58,0.152557902,0.0,25.42,0.13210839300000002,0.0,25.04,0.0961,0.0,24.54,0.0543,0.0,23.58,1.6716511669999998,1821.0509525250002,23.43,0.893682832,0.0,25.81
854,22.116146256208115,23.83893569501336,23.813136050630952,28.511214301327392,165001.55532949997,0.0,19.85,21,2.261294135,0.0,24.54,2.207559924,0.0,24.75,0.209477606,0.0,22.76,1.028502405,3125.000986590001,23.84,3.794979407,0.0,25.29,1.420351088,0.0,24.1,0.152557902,0.0,24.32,0.185072331,0.0,22.6,0.0961,0.0,23.15,0.0543,0.0,24.64,1.6716511669999998,1842.8702605614,24.37,2.1224116459999998,0.0,22.26
855,22.080262790531034,23.83416100248693,23.813931430547125,28.235813198696935,165001.55532949997,0.0,19.8,21,2.261294135,0.0,22.59,2.207559924,0.0,24.64,0.209477606,0.0,24.91,1.028502405,3142.805679795599,22.99,3.794979407,0.0,25.18,1.420351088,0.0,24.59,0.152557902,0.0,24.91,0.227649772,0.0,22.18,0.0961,0.0,24.85,0.0543,0.0,23.36,1.6716511669999998,1819.3112013636,23.62,1.983038846,0.0,22.26
856,22.213400060343517,23.82946388913261,23.804178691060084,28.14232997615651,165001.55532949997,0.0,19.75,21,2.261294135,0.0,22.59,2.207559924,0.0,23.29,0.209477606,0.0,25.14,1.028502405,3184.3376583983995,22.25,3.794979407,0.0,22.98,1.420351088,0.0,24.72,0.152557902,0.0,25.87,0.151845999,0.0,22.38,0.0961,0.0,23.4,0.0543,0.0,25.72,1.6716511669999998,1836.7034210784002,25.28,0.8216338679999999,0.0,25.97
857,22.275501420172578,23.823394481753436,23.799096956863142,28.23719379333948,165001.55532949997,0.0,19.7,21,2.261294135,0.0,24.01,2.207559924,0.0,23.35,0.209477606,0.0,25.82,1.028502405,3233.2414611041995,22.58,3.794979407,0.0,22.92,1.420351088,0.0,23.52,0.202057928,0.0,22.5,0.13210839300000002,0.0,23.62,0.0961,0.0,25.0,0.106212574,0.0,22.86,1.6716511669999998,1876.2155669376002,24.26,1.4244368930000002,0.0,24.34
858,22.166288322167897,23.821536703839463,23.78565701888599,27.92517205107405,165001.55532949997,0.0,19.65,21,2.380738308,0.0,22.03,2.207559924,0.0,23.74,0.209477606,0.0,25.74,1.028502405,3236.159513664,23.66,3.794979407,0.0,25.58,1.420351088,0.0,24.95,0.152557902,0.0,22.75,0.13210839300000002,0.0,23.5,0.0961,0.0,22.59,0.0543,0.0,24.63,1.6716511669999998,1835.6252120724,25.0,1.7330448719999998,0.0,23.08
859,22.278336162648685,23.818204470199245,23.77117116100203,27.82412582833688,165001.55532949997,0.0,19.6,21,2.261294135,0.0,24.21,2.207559924,0.0,22.49,0.209477606,0.0,23.36,1.028502405,3284.5346276904,22.11,3.794979407,0.0,23.03,2.533451634,0.0,22.41,0.152557902,0.0,25.32,0.13210839300000002,0.0,23.51,0.0961,0.0,22.16,0.0543,0.0,25.6,1.6716511669999998,1852.2654466050003,23.61,1.022645372,0.0,25.01
860,22.168398950542606,23.76242165266428,23.764338321963375,27.755893289666318,165001.55532949997,0.0,19.55,21,2.261294135,0.0,25.69,2.207559924,0.0,24.57,0.36036167799999996,0.0,22.36,1.028502405,3318.4247689319996,25.95,3.794979407,0.0,25.48,2.533451634,0.0,22.12,0.161757559,0.0,22.62,0.13210839300000002,0.0,25.17,0.0961,0.0,22.58,0.147045425,0.0,22.71,1.6716511669999998,1871.7005917134004,23.73,1.821092305,0.0,22.73
861,22.184479678993096,23.724415260389033,23.7541760866271,27.65929599485596,165001.55532949997,0.0,19.5,21,2.261294135,0.0,22.59,2.207559924,0.0,23.35,0.209477606,0.0,24.37,1.028502405,3322.3369924500003,25.13,3.794979407,0.0,25.61,1.420351088,0.0,24.1,0.152557902,0.0,22.7,0.13210839300000002,0.0,24.09,0.0961,0.0,24.3,0.0543,0.0,25.17,1.6716511669999998,1842.3046883808,25.13,1.340411705,0.0,23.83
862,22.03708373883978,23.675481017794738,23.718692044512746,27.479260819794924,165001.55532949997,0.0,19.45,21,2.261294135,0.0,24.0,2.207559924,0.0,25.33,0.209477606,0.0,24.41,1.028502405,3378.5105273766,24.89,3.794979407,0.0,23.1,1.420351088,0.0,23.18,0.267785012,0.0,22.05,0.252036372,0.0,22.0,0.0961,0.0,23.4,0.0543,0.0,23.07,1.6716511669999998,1860.7552160736,22.84,2.037217837,0.0,22.05
863,22.03536684778999,23.662214844113457,23.693277663295664,27.41506742726945,165001.55532949997,0.0,19.4,21,2.261294135,0.0,23.0,2.207559924,0.0,22.47,0.209477606,0.0,23.6,1.028502405,3388.694716575,22.92,3.794979407,0.0,22.44,1.420351088,0.0,25.43,0.152557902,0.0,23.6,0.13210839300000002,0.0,23.09,0.0961,0.0,24.55,0.0543,0.0,24.52,1.6716511669999998,1851.6733283999997,23.81,1.915522521,0.0,22.1
864,22.170999232596735,23.702428726693476,23.697015784603675,27.52386870062929,147883.0469783,0.0,19.26666667,21,2.261294135,0.0,25.57,2.207559924,0.0,23.53,0.209477606,0.0,22.7,1.028502405,3279.1423956354,23.09,3.794979407,0.0,23.72,2.533451634,0.0,22.79,0.152557902,0.0,25.01,0.134463589,0.0,22.48,0.0961,0.0,23.91,0.0543,0.0,24.91,1.6716511669999998,3461.5973290751995,25.4,1.202548138,0.0,24.71
865,21.996975302226648,23.706013549305233,23.695273269158196,27.42524583343027,147883.0469783,0.0,19.13333333,21,2.261294135,0.0,24.28,2.207559924,0.0,22.68,0.209477606,0.0,23.92,1.028502405,3256.5686769168,23.34,3.794979407,0.0,22.44,1.420351088,0.0,25.84,0.240020857,0.0,22.09,0.13210839300000002,0.0,23.76,0.0961,0.0,25.75,0.12762278,0.0,22.82,1.6716511669999998,3480.0762859758,25.35,2.062625746,0.0,22.68
866,22.085443611012366,23.653831712102136,23.694342540754555,27.344824469465852,147883.0469783,0.0,19.0,21,2.261294135,0.0,22.59,2.207559924,0.0,22.53,0.209477606,0.0,24.67,1.028502405,3247.724206944,24.33,3.794979407,0.0,25.6,1.420351088,0.0,24.33,0.173776966,0.0,22.32,0.13210839300000002,0.0,23.94,0.0961,0.0,24.42,0.0543,0.0,24.76,1.6716511669999998,3450.758646946799,25.93,1.046180541,0.0,25.72
867,21.914933066779923,23.631672260676957,23.6936119420842,27.20876689077832,147883.0469783,0.0,18.86666667,21,2.261294135,0.0,23.47,2.207559924,0.0,22.09,0.45317933299999996,0.0,22.12,1.028502405,3244.4574050700003,23.52,3.794979407,0.0,24.79,1.420351088,0.0,24.5,0.152557902,0.0,25.73,0.13210839300000002,0.0,25.42,0.0961,0.0,22.49,0.271475717,0.0,22.24,1.6716511669999998,3434.9118815214,22.76,2.4386708219999997,0.0,22.09
868,22.04150944288859,23.680612388857046,23.6940874143759,27.328755711964465,147883.0469783,0.0,18.73333333,21,2.261294135,0.0,25.55,2.207559924,0.0,24.65,0.209477606,0.0,23.74,1.028502405,3236.1203404404005,23.39,3.794979407,0.0,23.43,1.8366872859999999,0.0,23.14,0.152557902,0.0,23.16,0.13210839300000002,0.0,25.41,0.0961,0.0,22.57,0.11677908599999999,0.0,22.47,1.6716511669999998,3411.865492686001,22.35,1.097151626,0.0,25.38
869,22.093365968398235,23.67366581285931,23.69505987359098,27.332508813884978,147883.0469783,0.0,18.6,21,2.261294135,0.0,22.54,2.207559924,0.0,24.37,0.209477606,0.0,24.76,1.028502405,3211.6195023821997,22.1,3.794979407,0.0,24.6,1.420351088,0.0,23.84,0.152557902,0.0,23.01,0.13210839300000002,0.0,22.84,0.0961,0.0,25.06,0.0543,0.0,23.75,1.6716511669999998,3381.1515788820006,24.78,1.4487398169999999,0.0,24.87
870,21.876944862508747,23.663062407946533,23.694995329116285,27.285664989289284,147883.0469783,0.0,18.46666667,21,2.261294135,0.0,23.02,2.207559924,0.0,22.38,0.209477606,0.0,22.83,1.028502405,3218.4462444288,25.57,3.794979407,0.0,22.12,1.420351088,0.0,25.95,0.152557902,0.0,24.2,0.13210839300000002,0.0,25.05,0.0961,0.0,22.5,0.0543,0.0,23.07,1.6716511669999998,3346.2593798760013,24.04,2.500171281,0.0,22.12
871,21.998049678973096,23.638325415663424,23.69430120777521,27.248035716673776,147883.0469783,0.0,18.33333333,21,2.261294135,0.0,24.48,2.207559924,0.0,22.01,0.209477606,0.0,25.04,1.028502405,3201.94200921,24.98,3.794979407,0.0,24.91,1.420351088,0.0,25.28,0.152557902,0.0,25.74,0.13210839300000002,0.0,23.38,0.0961,0.0,24.33,0.0543,0.0,25.96,1.6716511669999998,3307.07122746,23.1,1.6459513590000001,0.0,23.68
872,21.87983907252011,23.62911313770412,23.693411649621304,27.078646146747865,147883.0469783,0.0,18.2,21,2.261294135,0.0,25.63,2.207559924,0.0,24.23,0.209477606,0.0,25.57,1.028502405,3205.1247447491996,24.68,3.794979407,0.0,25.39,1.420351088,0.0,24.53,0.152557902,0.0,24.67,0.13210839300000002,0.0,24.27,0.0961,0.0,24.07,0.0543,0.0,24.24,1.6716511669999998,3277.4871144959993,23.45,2.339744096,0.0,22.26
873,21.89578492773802,23.655362595398618,23.65909674180761,27.041643229144935,147883.0469783,0.0,18.06666667,21,2.261294135,0.0,25.01,2.207559924,0.0,23.36,0.209477606,0.0,23.87,1.028502405,3203.3935282986004,23.95,3.794979407,0.0,25.36,1.420351088,0.0,24.62,0.152557902,0.0,23.25,0.13210839300000002,0.0,24.36,0.0961,0.0,25.09,0.271475717,0.0,22.43,1.6716511669999998,3289.6079972028006,24.26,2.104625716,0.0,22.47
874,21.901101273830346,23.660257710860176,23.62162125946812,26.961313707196496,147883.0469783,0.0,17.93333333,21,2.261294135,0.0,24.07,2.207559924,0.0,24.61,0.209477606,0.0,24.34,1.028502405,3194.4293169600005,25.95,3.794979407,0.0,24.56,1.9843730780000002,0.0,23.13,0.244333545,0.0,22.12,0.13210839300000002,0.0,25.12,0.0961,0.0,25.59,0.0543,0.0,25.12,1.6716511669999998,3231.6617587968003,23.13,2.218163805,0.0,22.3
875,22.016587192139625,23.65937529635041,23.617346284863153,27.07215555436643,147883.0469783,0.0,17.8,21,2.261294135,0.0,23.94,2.207559924,0.0,23.8,0.209477606,0.0,24.27,1.028502405,3186.0962518686,22.07,3.794979407,0.0,22.19,1.420351088,0.0,25.27,0.152557902,0.0,26.0,0.13210839300000002,0.0,23.5,0.0961,0.0,22.66,0.0543,0.0,25.4,1.6716511669999998,3186.090238212,25.0,1.122004722,0.0,25.31
