,Unnamed: 0,p0,m0
188,188,8890.91253812,8.68305903822
189,189,5633.12080652,7.10196540121
190,190,2453.77281394,4.32250487789
191,191,3728.2682179,5.56321719116
192,192,11239.367257,9.44572328177
193,193,2488.5083817,4.39402423367
194,194,2176.55108422,3.92203237616
195,195,2431.0132846,4.27230595483
196,196,8216.59549152,8.41913751727
197,197,2223.41628074,3.99865752308
198,198,2322.39278162,4.14784787599
199,199,2475.11943551,4.32144911853
200,200,2695.10929315,4.63342843221
201,201,2231.22954245,4.00849053641
202,202,2233.58433476,4.01512590145
203,203,2176.55108422,3.92203237616
204,204,2953.92836718,4.81306528022
205,205,2642.63249427,4.59394533719
206,206,2176.55108422,3.92203237616
207,207,2176.55108422,3.92203237616
208,208,7669.4620993,7.44812416671
209,209,2736.90788949,4.64611301233
210,210,4498.36009672,5.42751977456
211,211,2176.55108422,3.92203237616
212,212,5469.79705711,6.28548582483
213,213,2177.87053972,3.92426568571
214,214,3645.67232711,5.36103826028
215,215,2888.84010832,4.73875235845
216,216,6269.63319784,7.33914485462
217,217,2390.95981683,4.20576155876
218,218,2176.55108422,3.92203237616
219,219,2176.55108422,3.92203237616
220,220,2492.62826046,4.37038293375
221,221,2176.55108422,3.92203237616
222,222,2176.55108422,3.92203237616
223,223,2176.55108422,3.92203237616
224,224,2176.55108422,3.92203237616
225,225,4439.31936058,5.81585596771
226,226,2176.55108422,3.92203237616
227,227,2176.55108422,3.92203237616
228,228,2176.55108422,3.92203237616
229,229,2176.55108422,3.92203237616
230,230,2176.55108422,3.92203237616
231,231,6010.90892964,6.4108716528
232,232,2176.55108422,3.92203237616
233,233,4187.58396736,5.40793774751
234,234,2176.55108422,3.92203237616
235,235,2176.55108422,3.92203237616
236,236,2176.55108422,3.92203237616
237,237,2176.55108422,3.92203237616
238,238,2176.55108422,3.92203237616
239,239,2176.55108422,3.92203237616
240,240,2176.55108422,3.92203237616
241,241,2176.55108422,3.92203237616
242,242,2176.55108422,3.92203237616
243,243,3675.90889365,5.04173460724
244,244,2176.55108422,3.92203237616
245,245,2176.55108422,3.92203237616
246,246,2176.55108422,3.92203237616
247,247,2176.55108422,3.92203237616
248,248,2176.55108422,3.92203237616
249,249,2176.55108422,3.92203237616
250,250,2176.55108422,3.92203237616
251,251,2176.55108422,3.92203237616
252,252,2176.55108422,3.92203237616
253,253,2176.55108422,3.92203237616
254,254,3522.95185502,5.03500579257
255,255,2176.55108422,3.92203237616
256,256,2176.55108422,3.92203237616
257,257,2176.55108422,3.92203237616
258,258,2176.55108422,3.92203237616
259,259,2176.55108422,3.92203237616
260,260,2176.55108422,3.92203237616
261,261,2176.55108422,3.92203237616
262,262,2176.55108422,3.92203237616
263,263,2176.55108422,3.92203237616
264,264,2176.55108422,3.92203237616
265,265,2176.55108422,3.92203237616
266,266,2176.55108422,3.92203237616
267,267,2176.55108422,3.92203237616
268,268,2176.55108422,3.92203237616
269,269,2176.55108422,3.92203237616
270,270,2176.55108422,3.92203237616
271,271,2176.55108422,3.92203237616
272,272,2176.55108422,3.92203237616
273,273,2176.55108422,3.92203237616
274,274,2176.55108422,3.92203237616
275,275,2176.55108422,3.92203237616
276,276,2176.55108422,3.92203237616
277,277,2176.55108422,3.92203237616
278,278,2176.55108422,3.92203237616
279,279,2176.55108422,3.92203237616
280,280,2176.55108422,3.92203237616
281,281,2176.55108422,3.92203237616
282,282,2176.55108422,3.92203237616
283,283,2176.55108422,3.92203237616
284,284,2176.55108422,3.92203237616
285,285,2176.55108422,3.92203237616
286,286,2176.55108422,3.92203237616
287,287,2176.55108422,3.92203237616
288,288,2176.55108422,3.92203237616
289,289,2176.55108422,3.92203237616
290,290,2176.55108422,3.92203237616
291,291,2176.55108422,3.92203237616
292,292,2176.55108422,3.92203237616
293,293,2176.55108422,3.92203237616
294,294,2176.55108422,3.92203237616
295,295,2176.55108422,3.92203237616
296,296,2176.55108422,3.92203237616
297,297,2176.55108422,3.92203237616
298,298,2176.55108422,3.92203237616
