,Unnamed: 0,tout,m,gas,q,dt
1461,1461,26.1,0.0212,3225.205705,-2047.4801637695998,-22.99506024
1462,1462,26.1,0.0215,3269.652561,-2077.483568265,-23.00646255
1463,1463,26.1,0.0221,3350.85992,-2136.5252427792,-23.01794056
1464,1464,25.86666667,0.0233,3542.375033,-2253.647006377201,-23.02929702
1465,1465,25.63333333,0.0238,3624.144953,-2303.1519765576004,-23.04073606
1466,1466,25.4,0.0251,3830.518162,-2430.1583666934,-23.052156770000003
1467,1467,25.16666667,0.0259,3959.989642,-2508.850088505599,-23.06352352
1468,1468,24.93333333,0.0274,4167.843624,-2655.4478090784,-23.07479848
1469,1469,24.7,0.0285,4347.177085,-2763.386938998,-23.085939340000003
1470,1470,24.46666667,0.0298,4542.751807,-2890.8004994063995,-23.09684004
1471,1471,24.23333333,0.0309,4713.067033,-2998.893378461401,-23.10751563
1472,1472,24.0,0.032,4891.200769,-3107.0586046079998,-23.11799557
1473,1473,23.76666667,0.0335,5118.569932,-3254.1390738360005,-23.12820948
1474,1474,23.53333333,0.0344,5266.693861,-3342.9960095952,-23.13812299
1475,1475,23.3,0.0358,5480.797466,-3480.4830432204,-23.14766589
1476,1476,23.20833333,0.0366,5589.190769,-3559.6842295896004,-23.15693618
1477,1477,23.11666667,0.0373,5716.433728,-3629.1674485374,-23.16588439
1478,1478,23.025,0.0384,5873.382511,-3737.558121292801,-23.17434351
1479,1479,22.93333333,0.0393,6021.943284,-3826.5152781996003,-23.18257166
1480,1480,22.84166667,0.0401,6140.707206,-3905.7336386964002,-23.19043842
1481,1481,22.75,0.0406,6217.176531,-3955.7571850691997,-23.19820071
1482,1482,22.65833333,0.0419,6427.996186,-4083.7024698414,-23.20549193
1483,1483,22.56666667,0.0424,6502.449136,-4133.6452033296,-23.21229337
1484,1484,22.475,0.042800000000000005,6570.807564,-4173.8253169368,-23.21887693
1485,1485,22.38333333,0.0439,6734.494195,-4282.2576337464,-23.22517428
1486,1486,22.29166667,0.0454,6962.889197,-4429.706281476,-23.23110070000001
1487,1487,22.2,0.0454,6976.044976,-4430.7181477775985,-23.23640732
1488,1488,22.15833333,0.0461,7090.283642,-4500.0464006946,-23.241640330000006
1489,1489,22.11666667,0.0469,7201.156709999998,-4579.013224480799,-23.24608196
1490,1490,22.075,0.0477,7327.030629999998,-4657.984575048001,-23.2503972
1491,1491,22.03333333,0.048,7393.434345999999,-4688.103921984,-23.25448374
1492,1492,21.99166667,0.0486,7471.460301000001,-4747.473624625199,-23.25824821
1493,1493,21.95,0.0477,7324.533283,-4660.325690189399,-23.26208291
1494,1494,21.90833333,0.0477,7337.312304000001,-4661.1721367064,-23.26630796
1495,1495,21.86666667,0.0461,7097.68507,-4505.672258266201,-23.27069651
1496,1496,21.825,0.0451,6937.5458549999985,-4408.8905533596,-23.27573938
1497,1497,21.78333333,0.0448,6895.223464,-4380.5727036288,-23.28110493
1498,1498,21.74166667,0.0434,6680.572232,-4244.7257675592,-23.28684314
1499,1499,21.7,0.0426,6554.882586,-4167.5968859616,-23.29307448
1500,1500,21.83333333,0.0601,9254.504202,-5879.621488280401,-23.29300962
1501,1501,21.96666667,0.0578,8895.549674,-5653.065796971601,-23.28664441
1502,1502,22.1,0.0567,8734.791449,-5544.108015440401,-23.28087686
1503,1503,22.23333333,0.0545,8377.987112,-5327.778694035,-23.27557315
1504,1504,22.36666667,0.0523,8037.518639,-5111.692549697998,-23.2709303
1505,1505,22.5,0.0511,7858.317711,-4993.5345512766,-23.26686493
1506,1506,22.63333333,0.04894,7527.055445,-4781.758931978282,-23.263466110000003
1507,1507,22.76666667,0.04763,7330.395395999999,-4653.155673709621,-23.26042847
1508,1508,22.9,0.046020000000000005,7076.000901,-4495.349010428641,-23.25773996
1509,1509,23.03333333,0.044,6758.051740999998,-4297.5866970960005,-23.25533927
1510,1510,23.16666667,0.042480000000000004,6529.538154999998,-4148.770350170879,-23.25335368
1511,1511,23.3,0.041089999999999995,6314.702108,-4012.69007385372,-23.25145774
1512,1512,23.49166667,0.06781000000000001,10421.13517,-6617.47227670284,-23.23534342
1513,1513,23.68333333,0.0669,10261.81509,-6520.1113577628,-23.204894860000003
1514,1514,23.875,0.06601,10108.91023,-6424.9631822275205,-23.17456656
1515,1515,24.06666667,0.06422,9833.62922,-6242.73482958216,-23.14489934
1516,1516,24.25833333,0.06351,9708.859808,-6165.921660929101,-23.11567605
1517,1517,24.45,0.06163,9412.201118,-5976.141482579522,-23.08763312
1518,1518,24.64166667,0.06059000000000001,9238.82065,-5868.3069617167785,-23.06017401
1519,1519,24.83333333,0.059368,9036.269068,-5743.325732493551,-23.03359567
1520,1520,25.025,0.058047,8829.510081999999,-5609.276048874958,-23.007940399999995
1521,1521,25.21666667,0.0566,8594.073591,-5463.6052401588,-22.98336379
1522,1522,25.40833333,0.0556,8447.037268,-5361.6370549391995,-22.960076460000003
1523,1523,25.6,0.0547,8292.605163,-5269.800656232,-22.9381068
1524,1524,25.69166667,0.0525,7950.235718999998,-5053.399326989998,-22.91791078
1525,1525,25.78333333,0.0517,7822.0584,-4972.360438029599,-22.89932964
1526,1526,25.875,0.0507,7664.055955,-4872.487113421202,-22.881971980000007
1527,1527,25.96666667,0.0494,7464.133769,-4744.196619708,-22.865802100000003
1528,1528,26.05833333,0.0488,7370.100768000001,-4683.4720647456,-22.85066386
1529,1529,26.15,0.0468,7072.206920999999,-4488.7903239816005,-22.83674361
1530,1530,26.24166667,0.0458,6916.694637000001,-4390.5002394036,-22.82439301
1531,1531,26.33333333,0.045,6791.905089,-4311.6192188999985,-22.8128001
1532,1532,26.425,0.0444,6697.807389000001,-4252.1486037912,-22.80216969
1533,1533,26.51666667,0.042800284,6446.571672,-4097.186909366375,-22.79238831
1534,1534,26.60833333,0.0415,6250.322549,-3971.234024478001,-22.783901460000006
1535,1535,26.7,0.0402,6054.543084,-3845.578906083599,-22.77646829
1536,1536,26.83333333,0.0682,10258.90298,-6517.995798652802,-22.75518712
1537,1537,26.96666667,0.0669,10055.98504,-6383.987399210399,-22.72043348
1538,1538,27.1,0.06844,10271.60119,-6521.713883181838,-22.68832583
1539,1539,27.23333333,0.06727000000000001,10075.55377,-6402.28621956588,-22.66023282
1540,1540,27.36666667,0.06622,9913.168349,-6295.344452378519,-22.63502773
1541,1541,27.5,0.06576,9835.539814,-6245.318732264641,-22.612236170000006
1542,1542,27.63333333,0.0628,9374.338152,-5958.802266799198,-22.59175867
1543,1543,27.76666667,0.06072999999999999,9064.881862,-5757.855374433119,-22.57398232
1544,1544,27.9,0.05891,8782.185515000001,-5581.49268219312,-22.55859496
1545,1545,28.03333333,0.05761059,8582.637198,-5455.1769871958695,-22.54536299
1546,1546,28.16666667,0.05451,8125.793527,-5159.043292019402,-22.534280700000004
1547,1547,28.3,0.052829999999999995,7868.966875,-4998.015659223721,-22.525151020000006
1548,1548,28.39166667,0.05123,7627.019416,-4845.096009708779,-22.51794433
1549,1549,28.48333333,0.04929,7336.568608,-4660.487278356421,-22.51247369
1550,1550,28.575,0.04779,7117.231502,-4517.90699315634,-22.50872863
1551,1551,28.66666667,0.04483,6665.9701399999985,-4237.700748869281,-22.50672248
1552,1552,28.75833333,0.042210366,6273.122072,-3990.026857909801,-22.50647139
1553,1553,28.85,0.04018,5985.575682,-3798.330529200481,-22.507825080000003
1554,1554,28.94166667,0.03764,5597.43024,-3558.65874753816,-22.51061907
1555,1555,29.03333333,0.03525,5240.1803439999985,-3333.2908278915,-22.51462903
1556,1556,29.125,0.032670000000000005,4870.6140799999985,-3090.0200093532003,-22.5197138
1557,1557,29.21666667,0.030369999999999998,4528.166949,-2873.24310846258,-22.525699770000006
1558,1558,29.30833333,0.02852,4243.375448,-2699.0261283552,-22.532442800000002
1559,1559,29.4,0.02561,3818.787463,-2424.4219458568195,-22.53976261
1560,1560,29.54166667,0.02491,3709.481227,-2358.95591473122,-22.54741751
1561,1561,29.68333333,0.022830000000000003,3402.439476,-2162.7534167114404,-22.55546604
1562,1562,29.825,0.020560355,3059.253534,-1948.4671894036985,-22.563849670000003
1563,1563,29.96666667,0.019180000000000003,2856.978267,-1818.30689998272,-22.57196112
1564,1564,30.10833333,0.016600385,2374.163284,-1574.3301624734495,-22.580230210000003
1565,1565,30.25,0.0152,1763.042214,-1442.0501062128,-22.58850417
1566,1566,30.39166667,0.01379,1719.415105,-1308.74215427634,-22.59646663
1567,1567,30.53333333,0.01214,1413.539087,-1152.54542098836,-22.60424847
1568,1568,30.675,0.01194,1525.980338,-1133.9242165112405,-22.61155413
1569,1569,30.81666667,0.010156000000000002,1181.562937,-964.8077980941124,-22.618761560000006
1570,1570,30.95833333,0.009506,1107.0376720000004,-903.3339131958121,-22.62565781
1571,1571,31.1,0.008318999999999998,968.5033519,-790.7712954233397,-22.6323933
1572,1572,31.15,0.008074000000000001,940.1408304,-767.6921168799962,-22.63857287
1573,1573,31.2,0.006881,801.9844377000002,-654.43472174367,-22.644643350000006
1574,1574,31.25,0.006869307,800.6334555999998,-653.4907170343425,-22.65046938
1575,1575,31.3,0.006293999999999999,733.5068802000002,-598.9099393829159,-22.65611767
1576,1576,31.35,0.006869999999999999,800.6979887,-653.8838876690401,-22.66181076
1577,1577,31.4,0.005593000000000001,651.6865182,-532.4739502199881,-22.66753298
1578,1578,31.45,0.004391,512.1866591,-418.12987398797986,-22.672450899999994
1579,1579,31.5,0.004067,474.22834450000005,-387.35476448705407,-22.67699161
1580,1580,31.55,0.003863,450.3220345,-367.98960112584604,-22.68096601
1581,1581,31.6,0.0031850000000000003,372.2201603,-303.45430660818005,-22.684780340000003
1582,1582,31.65,0.0031739999999999997,370.8181436,-302.455267511796,-22.68845587
1583,1583,31.7,0.002625,306.61982610000007,-250.17920639775002,-22.69199151
1584,1584,31.74166667,0.002579,301.1706629,-245.831398218294,-22.69534133
1585,1585,31.78333333,0.002029,236.8046668,-193.42959276921002,-22.698208450000006
1586,1586,31.825,0.0017809999999999998,207.5919525,-169.80666441375004,-22.700818750000003
1587,1587,31.86666667,0.0015766620000000002,184.3858004,-150.33955420686988,-22.70311072
1588,1588,31.90833333,0.0009519999999999999,111.12542240000002,-54.470128749792,-13.62298138
1589,1589,31.95,0.000952747,111.2193282,-72.68807272703827,-18.16503645
1590,1590,31.99166667,0.000711,82.95455994,-54.24740001034203,-18.166030410000005
1591,1591,32.03333333,0.000826,96.51913908,-63.02495372871597,-18.166999229999995
1592,1592,32.075,0.000134,15.65896221,-4.260274739112,-7.5697845400000014
1593,1593,32.11666667,0.000542,63.26409985,-38.77260931068,-17.032423700000002
1594,1594,32.15833333,0.000281,32.88557508,-16.081774803233994,-13.626313169999996
1595,1595,32.2,0.000592,69.14033609,-42.35226819936001,-17.033569900000003
1596,1596,32.25,0.000281,32.88750525,-16.082764507152007,-13.627151760000006
1597,1597,32.3,0.0005589,65.24452189,-31.989084797124015,-13.627569800000005
1598,1598,32.35,0.000442,51.68353610000001,-25.299016174067997,-13.62799837
1599,1599,32.4,0.000643,75.17860435,-36.80508054165601,-13.628482760000004
1600,1600,32.45,0.000724,84.57955197,-55.257678652680006,-18.17208585
1601,1601,32.5,0.000925,108.0793263,-70.6022092734,-18.17302684
1602,1602,32.55,0.00153,178.5781968,-116.78774065308005,-18.174251580000004
1603,1603,32.6,0.00177,206.7931187,-168.8990720004,-22.7198106
1604,1604,32.65,0.00269,314.92470489999994,-256.71551400557996,-22.72220871
1605,1605,32.7,0.002900339,338.5089703000001,-276.8243542919415,-22.72512301
1606,1606,32.75,0.00354,413.7447115,-337.92698875068,-22.72847651
1607,1607,32.8,0.00418,489.0512381,-399.08712327792,-22.73223532
1608,1608,32.75,0.005229999999999999,611.4262494,-499.42726684703985,-22.73637744
1609,1609,32.7,0.00603,705.6316459,-575.9338832226,-22.740815100000003
1610,1610,32.65,0.00676,790.4776704,-645.7965290868,-22.74572165
1611,1611,32.6,0.007960313,931.8834671,-760.6413952952361,-22.75100164
1612,1612,32.55,0.009144800000000002,1070.28104,-874.0395021902542,-22.75660959
1613,1613,32.5,0.0100459,1176.634642,-960.4106936451427,-22.76244167
1614,1614,32.45,0.011678999999999998,1363.217638,-1116.843227319078,-22.76864921
1615,1615,32.4,0.013106999999999999,1650.691451,-1253.757638328174,-22.77513721
1616,1616,32.35,0.014483000000000001,1691.764463,-1385.79083598417,-22.78189595
1617,1617,32.3,0.01676,1971.03396,-1604.15526471984,-22.78888602
1618,1618,32.25,0.018340000000000002,2762.289678,-1755.9129081723597,-22.79577437
1619,1619,32.2,0.019440282,2932.876363,-1861.808905924251,-22.80254138
1620,1620,32.2,0.0213,3212.388198,-2040.5288238048001,-22.809398880000003
1621,1621,32.2,0.02277,3439.221642,-2181.98931376734,-22.81604151
1622,1622,32.2,0.024569999999999998,3709.532451,-2355.1055386021812,-22.822116970000003
1623,1623,32.2,0.025650000000000003,3874.512207,-2459.267220526201,-22.82806294
1624,1624,32.2,0.027780000000000003,4198.425311,-2664.1518494320803,-22.833760580000003
1625,1625,32.2,0.029310000000000006,4428.031606000001,-2811.5271528863395,-22.83900467
1626,1626,32.2,0.03084,4657.648747,-2958.9098469487208,-22.84378549
1627,1627,32.2,0.032600000000000004,4917.255901,-3128.344427560801,-22.847972740000003
1628,1628,32.2,0.03399,5128.896594,-3262.22988730254,-22.85146813
1629,1629,32.2,0.0354,5345.488451,-3397.9778369460005,-22.854303450000003
1630,1630,32.2,0.03804,5743.343874,-3651.7440869330403,-22.85654253
1631,1631,32.2,0.03893,5885.552712,-3737.3659948128,-22.8576688
1632,1632,32.10833333,0.0135,1588.96674,-1296.219681477,-22.86101731
1633,1633,32.01666667,0.013999999999999999,1643.760535,-1344.56592312,-22.8667674
1634,1634,31.925,0.0141,1656.003519,-1354.5092077902,-22.87249591
1635,1635,31.83333333,0.01460038,2213.747828,-1402.9230348540027,-22.87812331
1636,1636,31.74166667,0.0151,1887.837427,-1451.2853410188004,-22.88371714
1637,1637,31.65,0.0158,2397.299703,-1518.9294507828,-22.88923223
1638,1638,31.55833333,0.0166,2519.587434,-1596.2132131679998,-22.8946244
1639,1639,31.46666667,0.017,2581.039081,-1635.0523580580004,-22.899892970000003
1640,1640,31.375,0.0179,2703.390894,-1722.0002396015993,-22.90503112
1641,1641,31.28333333,0.018500745,2801.532468,-1780.179068466426,-22.91000493
1642,1642,31.19166667,0.0193,2923.832696,-1857.4728822635998,-22.91479006
1643,1643,31.1,0.0199,3015.794209,-1915.5962883582004,-22.919314290000006
1644,1644,31.05833333,0.00865,1019.556784,-832.8354216168,-22.92417896
1645,1645,31.01666667,0.0086,1015.051601,-828.2134041887999,-22.92949624
1646,1646,30.975,0.00865,1020.033597,-833.2221254028,-22.93482316
1647,1647,30.93333333,0.00885,1043.995267,-852.6863489823003,-22.940176190000006
1648,1648,30.89166667,0.009330327,1187.8328279999996,-899.1750214047505,-22.94552922
1649,1649,30.85,0.00945,1115.705638,-910.9249078041,-22.95099289
1650,1650,30.80833333,0.0102,1206.196584,-983.455470396,-22.9564769
1651,1651,30.76666667,0.0109,1282.488971,-1051.2026590716002,-22.96205022
1652,1652,30.725,0.0116,1457.701873,-1118.9823353184,-22.96761772
1653,1653,30.68333333,0.0121,1425.682904,-1167.4996233053998,-22.97323147
1654,1654,30.64166667,0.0122,1445.046962,-1177.4372229648,-22.97886852
1655,1655,30.6,0.0129,1955.149302,-1245.2999179698,-22.98449461
1656,1656,29.95,0.0133,2016.740652,-1284.226581015,-22.99009275
1657,1657,29.3,0.0147,2231.172399,-1419.7483575827996,-22.99560022
1658,1658,28.65,0.015600301,2372.357896,-1507.0493764746554,-23.00092031
1659,1659,28.0,0.0167,2537.967478,-1613.6482544994,-23.00610571
1660,1660,27.35,0.0179,2728.138704,-1729.9713810372,-23.01105854
1661,1661,26.7,0.0186,2826.587315,-1797.9919789608002,-23.015770340000003
1662,1662,26.05,0.0197,2998.481167000001,-1904.6947213098001,-23.02024077
1663,1663,25.4,0.0211,3213.21885,-2040.4102996074005,-23.024264270000003
1664,1664,24.75,0.0223,3391.217975,-2156.7776301288004,-23.02773468
1665,1665,24.1,0.023700334,3612.1242090000014,-2292.519520245497,-23.030813870000006
1666,1666,23.45,0.0245,3734.928752,-2370.132513504,-23.03335776
1667,1667,22.8,0.0257,3906.70752,-2486.4384195966,-23.03537539
1668,1668,22.61666667,0.0265,4041.699051,-2564.0132985179994,-23.03695686
1669,1669,22.43333333,0.027000000000000003,4115.4175,-2612.538022878,-23.03825417
1670,1670,22.25,0.0274,4176.823896,-2651.3473924476,-23.03916747
1671,1671,22.06666667,0.0285,4348.396605,-2757.8456920350004,-23.03964655
1672,1672,21.88333333,0.0294,4470.890568,-2844.9380280635996,-23.03966657
1673,1673,21.7,0.0302,4605.506961,-2922.2731476623994,-23.03905036
1674,1674,21.51666667,0.0309,4703.305567,-2989.8870916068,-23.03811906
1675,1675,21.33333333,0.0314,4788.752018,-3038.082160150799,-23.03671641
1676,1676,21.15,0.0322,4910.830492,-3115.2337956095994,-23.03485504
1677,1677,20.96666667,0.0323,4922.631981,-3124.6267367364007,-23.03277854
1678,1678,20.78333333,0.0314,4775.312903,-3037.3254419423997,-23.03097848
1679,1679,20.6,0.0311,4734.165199,-3008.0937518603996,-23.02935042
1680,1680,20.6,0.0201,3061.051184,-1944.2439923634,-23.03060877
1681,1681,20.6,0.0205,3122.79541,-1983.2685093060002,-23.03447746
1682,1682,20.6,0.0207,3160.048281,-2002.9438379160001,-23.038231399999997
1683,1683,20.6,0.0207,3148.30861,-2003.2674485922007,-23.04195363
1684,1684,20.6,0.021,3200.88253,-2032.6248985140005,-23.04563377
1685,1685,20.6,0.0209,3186.079656,-2023.2689102010002,-23.04931545
1686,1686,20.6,0.0213,3247.842888,-2062.3064553882,-23.05283317
1687,1687,20.6,0.0217,3309.6010300000007,-2101.3408312302,-23.05618643
1688,1688,20.6,0.0217,3310.095174,-2101.6504082910005,-23.05958315
1689,1689,20.6,0.022000000000000002,3347.336527,-2131.0011057720003,-23.06278253
1690,1690,20.6,0.0222,3384.582465,-2150.6668041096,-23.06592454
1691,1691,20.6,0.0225,3434.080281,-2180.0135740949995,-23.06892671
1692,1692,20.40833333,0.023,3508.098988,-2228.731776432,-23.07175752
1693,1693,20.21666667,0.0235,3582.084234000001,-2277.4308694620004,-23.074274260000006
1694,1694,20.025,0.0227,3459.778903,-2200.1363954136,-23.07674004
1695,1695,19.83333333,0.0225,3435.644424,-2181.006706725,-23.07943605
1696,1696,19.64166667,0.0219,3337.882403,-2123.0994416057997,-23.08218571
1697,1697,19.45,0.0212,3240.120066,-2055.4985247383997,-23.08511371
1698,1698,19.25833333,0.0212,3237.470871,-2055.7659465840006,-23.088117100000005
1699,1699,19.06666667,0.0207,3155.03226,-2007.5456147166005,-23.09116189
1700,1700,18.875,0.02040149,3118.851833,-1978.8621225062614,-23.09427636
1701,1701,18.68333333,0.01960147,2993.424096,-1901.5326271925207,-23.09754644
1702,1702,18.49166667,0.01970145,3009.208735,-1911.509197646271,-23.10090057
1703,1703,18.3,0.0191,2917.29738,-1853.4235390566,-23.10425753
1704,1704,18.49166667,0.0242,3697.686236,-2348.567600148001,-23.106725700000005
1705,1705,18.68333333,0.0253,3869.841823,-2455.4295394398,-23.10775023
1706,1706,18.875,0.0269,4115.606176,-2610.7520782476,-23.10809062
1707,1707,19.06666667,0.0281,4299.822291,-2727.175728543,-23.10774215
1708,1708,19.25833333,0.0297,4533.037871,-2882.3307272298,-23.10670777
1709,1709,19.45,0.031,4741.497432,-3008.252910012,-23.10486106
1710,1710,19.64166667,0.0328,5004.964021,-3182.523901872001,-23.101944700000004
1711,1711,19.83333333,0.0335,5108.580354,-3249.9470073840002,-23.09841512
1712,1712,20.025,0.0348,5316.373318,-3375.4459729032,-23.09418427
1713,1713,20.21666667,0.0363,5539.225989000001,-3520.16349993,-23.0890955
1714,1714,20.40833333,0.0373,5691.218284000001,-3616.2197752590005,-23.08323615
1715,1715,20.6,0.0385,5876.659611,-3731.473284,-23.07652
1716,1716,20.64166667,0.0176,2577.827392,-1705.7202387455998,-23.07521968
1717,1717,20.68333333,0.018000000000000002,2740.376237,-1744.8313513679998,-23.079779780000006
1718,1718,20.725,0.0175,2675.46576,-1696.6989459000004,-23.0843394
1719,1719,20.76666667,0.0178,2712.819008,-1726.1274266964,-23.08891689
1720,1720,20.80833333,0.018644,2845.434647,-1808.33668322328,-23.0935611
1721,1721,20.85,0.02025,3097.820106,-1964.6153820089999,-23.09953418
1722,1722,20.89166667,0.021490000000000002,3282.129174,-2085.57114270624,-23.10677328
1723,1723,20.93333333,0.02252,3440.468447,-2186.27352169464,-23.11462321
1724,1724,20.975,0.02343,3580.680559000001,-2275.4215718942396,-23.12279304
1725,1725,21.01666667,0.02425,3702.236519,-2355.922864260001,-23.13129960000001
1726,1726,21.05833333,0.02546,3888.944188,-2474.3906251923595,-23.13985173
1727,1727,21.1,0.026010000000000002,3974.885233,-2528.8108523659803,-23.14870519
1728,1728,21.1,0.04766,7287.745870999999,-4634.09867242392,-23.15058386
1729,1729,21.1,0.04836,7403.178004,-4701.08664213552,-23.14529246
1730,1730,21.1,0.04916,7523.865793000001,-4777.691379857759,-23.13965758
1731,1731,21.1,0.04975,7606.656731999998,-4833.8583663405,-23.13404339
1732,1732,21.1,0.050910000000000004,7787.412437000001,-4945.278094044119,-23.12801346
1733,1733,21.1,0.050800000000000005,7759.435126,-4933.325924133601,-23.122075010000003
1734,1734,21.1,0.052279999999999986,7993.587821999998,-5075.6974490594375,-23.11590269
1735,1735,21.1,0.0522,7982.165887,-5066.569487952001,-23.1096948
1736,1736,21.1,0.053689999999999995,8192.729249,-5209.7717221641,-23.10340545
1737,1737,21.1,0.05367,8193.95859,-5206.3700603481,-23.09692415
1738,1738,21.1,0.05455,8332.120385,-5290.2032711745005,-23.09023295
1739,1739,21.1,0.0553,8440.182744,-5361.381283998599,-23.08353261
1740,1740,21.05833333,0.0578,8817.747731,-5601.926562850799,-23.07598683
1741,1741,21.01666667,0.0589,8995.377981,-5706.5504456772005,-23.06795394
1742,1742,20.975,0.0589,8989.529283,-5704.491138288598,-23.05962947
1743,1743,20.93333333,0.0594,9051.760614,-5750.878038721201,-23.051459190000006
1744,1744,20.89166667,0.0597,9095.238744,-5777.859452589001,-23.043229850000003
1745,1745,20.85,0.0603,9192.651204,-5833.851492659401,-23.035029190000003
1746,1746,20.80833333,0.0606,9232.181519,-5860.743925175999,-23.02665379999999
1747,1747,20.76666667,0.0606,9225.405892,-5858.6422008240015,-23.018396200000005
1748,1748,20.725,0.0607,9233.581252,-5866.264653232199,-23.01037363
1749,1749,20.68333333,0.061,9288.880216,-5893.180597877999,-23.00226619
1750,1750,20.64166667,0.061,9278.712408,-5891.146093181999,-22.99432511
1751,1751,20.6,0.0615,9349.753379,-5937.384632571,-22.98639037
1752,1752,20.64166667,0.0623,9457.315628,-6012.4963941756005,-22.97827866
1753,1753,20.68333333,0.06220000000000001,9457.448556,-6000.701154722401,-22.97007026
1754,1754,20.725,0.063,9570.888614,-6075.656500788001,-22.96166478
1755,1755,20.76666667,0.0633,9616.273602,-6102.3816906821985,-22.95336527
1756,1756,20.80833333,0.0642,9742.063793,-6186.85191558,-22.9448595
1757,1757,20.85,0.0648,9824.079322,-6242.2817202144,-22.93607334
1758,1758,20.89166667,0.06520000000000001,9890.378607,-6278.3456886864005,-22.92705846
1759,1759,20.93333333,0.0658,9976.509718,-6333.579386114399,-22.91785854
1760,1760,20.975,0.0665,10065.79887,-6398.3960668320005,-22.90868624
1761,1761,21.01666667,0.06659999999999999,10087.42145,-6405.362291134798,-22.89919309
1762,1762,21.05833333,0.0683,10332.1694,-6566.0819613942,-22.889499970000006
1763,1763,21.1,0.0674,10192.15431,-6476.7538078404,-22.87958813
1764,1764,21.1,0.06850186000000001,10348.86267,-6579.861968855934,-22.86994546
1765,1765,21.1,0.0684,10332.16327,-6567.250464532802,-22.86010326
1766,1766,21.1,0.0692,10439.48494,-6641.1879785832,-22.85022013
1767,1767,21.1,0.06889999999999999,10400.91934,-6609.481449479998,-22.840146000000004
1768,1768,21.1,0.0693,10452.98884,-6644.977082251199,-22.83026552
1769,1769,21.1,0.0693,10447.47215,-6642.1218709692,-22.82045582
1770,1770,21.1,0.0703,10593.32467,-6735.010422869401,-22.810439690000006
1771,1771,21.1,0.07039999999999999,10610.78222,-6741.5853622655995,-22.80027517
1772,1772,21.1,0.071,10701.77784,-6795.9520029239975,-22.78991282
1773,1773,21.1,0.0708,10656.56713,-6773.742093888,-22.7796008
1774,1774,21.1,0.0716,10779.69051,-6847.135251532798,-22.76913824
1775,1775,21.1,0.0719,10804.08351,-6872.626494148802,-22.75854856
1776,1776,21.05833333,0.0717,10768.8362,-6850.3285311426,-22.74798609
1777,1777,21.01666667,0.0717,10765.95747,-6847.193784198601,-22.73757649
1778,1778,20.975,0.07200000000000001,10819.76108,-6872.712304752,-22.72722323
1779,1779,20.93333333,0.07200000000000001,10811.43787,-6869.602773935999,-22.71694039
1780,1780,20.89166667,0.0721,10819.24033,-6876.060372770399,-22.70675772
1781,1781,20.85,0.0716,10742.01908,-6825.3203761848,-22.69659609
1782,1782,20.80833333,0.0712,10678.22984,-6784.3420617168,-22.68707217
1783,1783,20.76666667,0.07039999999999999,10560.95425,-6705.4204339583985,-22.67796413
1784,1784,20.725,0.07,10499.30062,-6664.831094880003,-22.669493520000003
1785,1785,20.68333333,0.069,10350.16064,-6567.33189735,-22.66160075
1786,1786,20.64166667,0.0685,10252.45886,-6517.598060253001,-22.65414689
1787,1787,20.6,0.0678,10149.79848,-6449.0541748919995,-22.6473317
1788,1788,20.6,0.0648,9707.11243,-6162.137325287999,-22.64159805
1789,1789,20.6,0.0643,9620.069004,-6113.403385156199,-22.63720427
1790,1790,20.6,0.0631,9439.438473,-5998.188413452201,-22.63296511
1791,1791,20.6,0.0627,9386.275662,-5959.1625941232005,-22.62915848
1792,1792,20.6,0.0617,9228.26456,-5863.351151288399,-22.62619106
1793,1793,20.6,0.0606,9075.935493,-5758.142130745199,-22.62353501
1794,1794,20.6,0.0607,9077.097407,-5767.0839963995995,-22.62133834
1795,1795,20.6,0.0599,8962.846545,-5690.5516747716,-22.61925302
1796,1796,20.6,0.0595,8904.619582,-5652.137310372,-22.61759628
1797,1797,20.6,0.0582,8708.090128,-5528.3375947212,-22.61633773
1798,1798,20.6,0.0582,8713.950478,-5528.132780889599,-22.61549984
1799,1799,20.6,0.0572,8544.426997,-5433.070514071202,-22.615178630000006
1800,1800,20.64166667,0.0545,8152.978454000001,-5176.720616319001,-22.615642710000003
1801,1801,20.68333333,0.053,7925.77428,-5034.55442847,-22.61704595
1802,1802,20.725,0.052500000000000005,7853.754895999998,-4987.427532885002,-22.618718970000003
1803,1803,20.76666667,0.0519,7774.132228,-4930.8851207321995,-22.62081439
1804,1804,20.80833333,0.051099999999999986,7640.035070999998,-4855.4007710753995,-22.62324467
1805,1805,20.85,0.050100000000000006,7501.978833,-4760.948472562801,-22.62593134
1806,1806,20.89166667,0.0488,7291.16599,-4638.0889627632005,-22.62923967
1807,1807,20.93333333,0.0478,7153.099043000001,-4543.8013409879995,-22.6330013
1808,1808,20.975,0.0468,7010.597172,-4449.544957821599,-22.63708261
1809,1809,21.01666667,0.0468,7001.917895000001,-4450.3777432296,-22.64131941
1810,1810,21.05833333,0.0451,6755.027622,-4289.590933551,-22.64592405
1811,1811,21.1,0.0445,6656.917476,-4233.4518437609995,-22.65089269
1812,1812,21.15,0.0705,10550.52484,-6704.883395909998,-22.6439831
1813,1813,21.2,0.0703,10523.7513,-6680.261031309601,-22.62501196
1814,1814,21.25,0.06892999999999999,10302.75516,-6544.651960643999,-22.606274
