,tout,m,gas,q,dt
1896,26.7,0.1343,20067.87543,-12758.554900497,-22.61914495
1897,26.7,0.1392,20793.45561,-13209.0112282464,-22.59341001
1898,26.7,0.1437,21444.7322,-13619.393290061995,-22.565850299999994
1899,26.7,0.1512,22516.728219999997,-14311.374121497602,-22.536177440000003
1900,26.7,0.1521,22638.60142,-14376.1654130094,-22.504250669999998
1901,26.7,0.15799999999999997,23469.202230000003,-14911.834249871996,-22.471118519999997
1902,26.7,0.1628,24150.00894,-15340.933452213603,-22.436137610000003
1903,26.7,0.1689,25008.41815,-15889.163409970202,-22.398662790000003
1904,26.7,0.16970000000000002,25079.30257,-15936.714158735998,-22.359786399999997
1905,26.7,0.1712,25269.81265,-16049.407740105598,-22.32060489
1906,26.7,0.1762,25954.47844,-16488.317541234,-22.280305849999998
1907,26.7,0.1785,26247.64202,-16672.824021672,-22.239327760000002
1908,26.60833333,0.09909,14547.78621,-9244.37117546082,-22.212541690000002
1909,26.51666667,0.09992000000000001,14662.598069999998,-9316.83661695696,-22.200704889999997
1910,26.425,0.10200000000000001,14966.69595,-9505.319305104,-22.187953559999997
1911,26.33333333,0.10247,15032.201630000001,-9543.81335044662,-22.175627130000002
1912,26.24166667,0.10536,15453.42445,-9807.501340425599,-22.163243799999996
1913,26.15,0.10848,15892.49735,-10092.128764314237,-22.150514389999998
1914,26.05833333,0.11017,16112.61874,-10243.118618069822,-22.13704063
1915,25.96666667,0.11346,16588.934119999998,-10542.304969922881,-22.12297384
1916,25.875,0.11853269999999999,17337.27352,-11006.164539256886,-22.10795305
1917,25.78333333,0.12125230000000001,17705.03308,-11249.963701302855,-22.09082043
1918,25.69166667,0.12275720000000001,17924.69798,-11380.635684944282,-22.073452009999997
1919,25.6,0.1283785,18719.63306,-11891.998095930625,-22.055313920000003
1920,25.45833333,0.06801259999999999,9903.195143,-6295.232605191053,-22.03804745
1921,25.31666667,0.069931,10187.66562,-6467.899400938919,-22.0213646
1922,25.175,0.070044361,10195.583059999999,-6473.21705856453,-22.003800660000003
1923,25.03333333,0.073622,10706.10816,-6798.164133797987,-21.985418869999997
1924,24.89166667,0.074261,10791.06576,-6851.170746585395,-21.96618858
1925,24.75,0.07689499999999999,11149.85354,-7087.643080141259,-21.94595314
1926,24.60833333,0.078299,11352.18768,-7210.085860936687,-21.924764170000003
1927,24.46666667,0.08027799999999999,11618.24548,-7384.976544746723,-21.902983990000003
1928,24.325,0.080816,11694.39755,-7426.899290627712,-21.88068396
1929,24.18333333,0.08338799999999999,12045.82923,-7655.248438806527,-21.85779968
1930,24.04166667,0.084332,12175.50652,-7733.497693860623,-21.834048459999998
1931,23.9,0.087091,12554.9258,-7977.763372750123,-21.810146510000003
1932,23.85,0.07948000000000001,11446.51862,-7273.210955075522,-21.788083720000003
1933,23.8,0.08037,11569.17374,-7347.38274105066,-21.766540290000002
1934,23.75,0.07955,11436.93475,-7265.0975307771,-21.744627610000002
1935,23.7,0.07952000000000001,11415.21965,-7255.141145078401,-21.7230201
1936,23.65,0.08148,11684.54906,-7426.5393871116,-21.70132135
1937,23.6,0.08051,11539.370490000001,-7330.687517715659,-21.679316729999996
1938,23.55,0.08052000000000001,11523.40229,-7324.23640897872,-21.657548579999997
1939,23.5,0.08169000000000001,11685.853570000001,-7423.11332318556,-21.635548219999997
1940,23.45,0.08285,11831.1115,-7520.706144367499,-21.61308775
1941,23.4,0.08271,11808.788690000001,-7500.153207399302,-21.590506150000003
1942,23.35,0.08464,12066.30616,-7666.97575510944,-21.567467129999997
1943,23.3,0.08349000000000001,11886.08559,-7554.783783490021,-21.54459269
1944,23.3,0.041,5838.389645,-3707.9260236900004,-21.532671450000002
1945,23.3,0.0397,5654.993443,-3590.211031428001,-21.531792200000005
1946,23.3,0.0395,5620.543108,-3572.055485775,-21.53137725
1947,23.3,0.0392,5580.410836,-3544.88314404,-21.53111725
1948,23.3,0.0389,5532.697029,-3517.7425340148,-21.531047460000003
1949,23.3,0.0388,5528.9063240000005,-3508.7153305344,-21.53114464
1950,23.3,0.0384,5471.746596,-3472.5906770688,-21.53144021
1951,23.3,0.0386,5494.70129,-3490.7155481939994,-21.531677449999997
1952,23.3,0.038,5414.671691,-3436.5200079,-21.53208025
1953,23.3,0.0376,5357.6033990000005,-3400.453525526401,-21.532760420000002
1954,23.3,0.0376,5352.085385,-3400.5843969887997,-21.533589139999997
1955,23.3,0.0375,5342.771179,-3391.683527925,-21.53449859
1956,23.25833333,0.0359,5117.929688,-3247.1736370542008,-21.535837890000003
1957,23.21666667,0.0364,5181.327393,-3292.6683292775997,-21.53760027
1958,23.175,0.0351,5000.455181,-3175.3442108934,-21.53943977
1959,23.13333333,0.0351,5004.757821,-3175.6533373656,-21.54153668
1960,23.09166667,0.0359,5108.313524,-3248.3394514284,-21.54356978
1961,23.05,0.0356,5074.39304,-3221.4742336559993,-21.545440299999996
1962,23.00833333,0.0357,5086.293032,-3230.8066062216003,-21.54732964
1963,22.96666667,0.0362,5155.453415999999,-3276.326900296801,-21.549111420000003
1964,22.925,0.0358,5098.592217,-3240.3916670328003,-21.550888980000003
1965,22.88333333,0.0362,5156.288415999999,-3276.8569026144005,-21.55259736
1966,22.84166667,0.0359,5122.294006,-3249.9425971614,-21.55420213
1967,22.8,0.0361,5137.965405,-3268.2980391641995,-21.555850409999998
1968,22.8,0.0164,2338.395208,-1485.0996046488,-21.56067951
1969,22.8,0.0166,2362.1910550000002,-1503.7673830620001,-21.568665850000002
1970,22.8,0.0164,2340.1248809999997,-1486.1991863712003,-21.576643240000003
1971,22.8,0.0164,2340.9864399999997,-1486.7437309872,-21.584548939999998
1972,22.8,0.0163,2330.360261,-1478.2200635328002,-21.59246368
1973,22.8,0.0166,2377.151214,-1505.9772135408002,-21.600361640000003
1974,22.8,0.0162,2320.576144,-1470.2243890067998,-21.608236169999998
1975,22.8,0.0164,2344.403629,-1488.9181926864003,-21.616117780000003
1976,22.8,0.0165,2356.7555420000003,-1498.5430835759998,-21.62399832
1977,22.8,0.0167,2392.110086,-1517.2556927765997,-21.63181769
1978,22.8,0.0161,2300.94505,-1463.2724791146,-21.63964033
1979,22.8,0.01739,2486.877264,-1581.1247849031602,-21.64797482
1980,22.70833333,0.0193,2679.0550719999997,-1755.5616304044001,-21.65755774
1981,22.61666667,0.020640000000000002,2955.620843,-1878.3714739103998,-21.668183299999995
1982,22.525,0.02113,3022.379035,-1923.9488921146203,-21.679274470000003
1983,22.43333333,0.02191,3141.541954,-1996.0029499023597,-21.690497379999996
1984,22.34166667,0.02241,3217.1844760000004,-2042.6466421557004,-21.702116850000003
1985,22.25,0.0232,3330.546057,-2115.8111972928,-21.71399012
1986,22.15833333,0.02384,3418.8210689999996,-2175.3884526192,-21.72607515
1987,22.06666667,0.02476,3552.5576969999997,-2260.61467622592,-21.73835176
1988,21.975,0.025419999999999998,3653.760558,-2322.1994634459597,-21.75077239
1989,21.88333333,0.02566,3697.1068270000005,-2345.48139002352,-21.76336516
1990,21.79166667,0.026529999999999998,3820.743779,-2426.42120482944,-21.77607744
1991,21.7,0.02738,3949.78211,-2505.6387880650004,-21.78892125
1992,21.65,0.03252,4688.123088,-2977.8115523184006,-21.802052600000003
1993,21.6,0.0343,4945.26442,-3142.7101026006,-21.81528601
1994,21.55,0.0351,5066.704868,-3217.9718567178,-21.82859759
1995,21.5,0.036699999999999997,5292.151586,-3366.7093084085996,-21.84189249
1996,21.45,0.0377,5457.854958,-3460.5346671713996,-21.855088209999998
1997,21.4,0.0387,5584.980455,-3554.4326990885997,-21.86804909
1998,21.35,0.039400000000000004,5698.646032,-3620.8505558988004,-21.88089531
1999,21.3,0.0408,5913.199803,-3751.6749443712,-21.893527919999997
2000,21.25,0.0413,5976.183834,-3799.8195700458,-21.906027729999998
2001,21.2,0.0422,6123.599458,-3884.8111987020006,-21.918366050000003
2002,21.15,0.0433,6286.531441,-3988.275330576599,-21.930470309999997
2003,21.1,0.044300000000000006,6436.238134,-4082.5893783654005,-21.94232709
2004,21.1,0.0569,8254.135291,-5245.703717070601,-21.95038797
2005,21.1,0.057999999999999996,8414.155596999999,-5348.133266616,-21.95457006
2006,21.1,0.0588,8538.023251999999,-5422.8055229712,-21.95823422
2007,21.1,0.0591,8582.087948999999,-5451.3230788926,-21.961659330000003
2008,21.1,0.060200000000000004,8732.414745,-5553.5910027275995,-21.96484339
2009,21.1,0.0611,8886.844837999999,-5637.3294690804005,-21.96761542
2010,21.1,0.06129999999999999,8901.893148000001,-5656.4206767221995,-21.97009507
2011,21.1,0.0623,9060.307026,-5749.233742375201,-21.97215372
2012,21.1,0.0623,9058.756354000001,-5749.821509233199,-21.974400019999997
2013,21.1,0.0628,9131.515355,-5796.4717392456005,-21.97631081
2014,21.1,0.063,9163.308272,-5815.386124127999,-21.978027679999997
2015,21.1,0.0638,9275.844628,-5889.648843632401,-21.979582190000002
2016,21.05833333,0.0443,6446.196687,-4090.8152528376,-21.98653796
2017,21.01666667,0.045,6540.987753,-4157.79827463,-21.998932670000002
2018,20.975,0.0453,6592.719183,-4187.8244335158,-22.011060829999998
2019,20.93333333,0.045799999999999993,6661.508439,-4236.2963708184,-22.02275094
2020,20.89166667,0.0458,6665.8926200000005,-4238.5297165848,-22.034361179999998
2021,20.85,0.0463,6751.035536,-4287.0310886634,-22.045824789999998
2022,20.80833333,0.0467,6807.692925,-4326.2637733475985,-22.057019339999997
2023,20.76666667,0.046799999999999994,6825.666286,-4337.692291295999,-22.068031599999998
2024,20.725,0.047,6863.558347,-4358.361659862,-22.07883313
2025,20.68333333,0.0477,6960.849141,-4425.3793031742,-22.08934463
2026,20.64166667,0.047799999999999995,6987.52053,-4436.710466202,-22.09957395
2027,20.6,0.048,7018.514754000001,-4457.294323776001,-22.10959486
2028,20.5,0.0495,7242.980131,-4598.557016823001,-22.119081370000004
2029,20.4,0.0494,7221.582998000001,-4591.130685523201,-22.128063840000003
2030,20.3,0.0497,7274.371566,-4620.851631920999,-22.136876649999998
2031,20.2,0.049699999999999994,7277.1232310000005,-4622.6498163888,-22.145491120000003
2032,20.1,0.050100000000000006,7341.164325,-4661.622880488001,-22.1538964
2033,20.0,0.049600000000000005,7268.995184,-4616.807769974401,-22.16209567
2034,19.9,0.0496,7277.21286,-4618.4832544032,-22.17013851
2035,19.8,0.0495,7254.216436,-4610.813711427001,-22.178036130000002
2036,19.7,0.049600000000000005,7269.218852,-4621.73189856,-22.185733
2037,19.6,0.049699999999999994,7300.362926999999,-4632.6103715136005,-22.19320864
2038,19.5,0.0494,7254.283034,-4606.1571547992,-22.200487539999997
2039,19.4,0.0499,7329.89977,-4654.2758142594,-22.20763343
2040,19.30833333,0.049100000000000005,7215.777077,-4581.099006514801,-22.214620340000003
2041,19.21666667,0.0497,7291.725231999999,-4638.501943206599,-22.221433089999998
2042,19.125,0.0495,7276.122756999999,-4621.205376711,-22.22802009
2043,19.03333333,0.0496,7297.795573,-4631.8425931008005,-22.234267440000004
2044,18.94166667,0.0495,7271.562013,-4623.786172467,-22.24043373
2045,18.85,0.0493,7240.636590000001,-4606.3466385342,-22.24643407
2046,18.75833333,0.0493,7251.379529999999,-4607.5750571844,-22.25236674
2047,18.66666667,0.0495,7270.612652,-4627.454925555,-22.25808045
2048,18.575,0.049199999999999994,7236.243904999999,-4600.566339264,-22.2636776
2049,18.48333333,0.049499999999999995,7288.905170999999,-4629.738904559999,-22.2690664
2050,18.39166667,0.0492,7235.916229,-4602.7570373568005,-22.274279120000003
2051,18.3,0.0491,7233.776237,-4594.4410569455995,-22.27931848
2052,18.3,0.04970000000000001,7319.145626,-4651.5801888738,-22.284086369999997
2053,18.3,0.0502,7389.643620000001,-4699.3225879488,-22.28857232
2054,18.3,0.051,7518.085902,-4775.116134221999,-22.292792409999997
2055,18.3,0.0516,7606.917009999999,-4832.120359130399,-22.296605569999997
2056,18.3,0.051500000000000004,7587.349593000001,-4823.51705913,-22.300125100000002
2057,18.3,0.051699999999999996,7615.375851000001,-4842.987683410801,-22.303526220000002
2058,18.3,0.0524,7734.647198999999,-4909.233966268801,-22.30658836
2059,18.3,0.052000000000000005,7662.226989,-4872.400000104001,-22.30952381
2060,18.3,0.0528,7789.901837,-4947.984547228801,-22.312340130000003
2061,18.3,0.0533,7857.918312999999,-4995.397042381201,-22.314826420000003
2062,18.3,0.0538,7936.68495,-5042.7422587500005,-22.31696875
2063,18.3,0.0537,7923.842573000001,-5033.815489067399,-22.318947809999997
2064,18.20833333,0.051000000000000004,7530.231229000001,-4781.25860625,-22.32146875
2065,18.11666667,0.050199999999999995,7406.820342,-4706.940800091599,-22.32470499
2066,18.025,0.0495,7313.972677,-4642.005010797,-22.32806643
2067,17.93333333,0.0497,7331.897801000001,-4661.4748552176,-22.33148824
2068,17.84166667,0.048799999999999996,7201.948098000001,-4577.7568305839995,-22.33487915
2069,17.75,0.0479,7075.027376000001,-4494.0407886612,-22.338407340000003
2070,17.65833333,0.0471,6961.460563,-4419.716166570601,-22.34210983
2071,17.56666667,0.0468,6903.736712999999,-4392.306583610401,-22.345882090000003
2072,17.475,0.045899999999999996,6789.643218000001,-4308.583002507,-22.34974065
2073,17.38333333,0.0453,6694.147675,-4253.0042046995995,-22.35364346
2074,17.29166667,0.04530000000000001,6689.509045000001,-4253.735200743,-22.35748555
2075,17.2,0.0442,6533.508239,-4151.1588085968,-22.36133812
2076,17.43333333,0.0608,8982.139853,-5710.710316416001,-22.363370600000003
2077,17.66666667,0.0614,9081.517787,-5767.0453618764,-22.36329053
2078,17.9,0.0628,9280.401359,-5898.4112101152,-22.362796520000003
2079,18.13333333,0.0643,9499.098409999999,-6039.0213048774,-22.36177629
2080,18.36666667,0.0648,9573.958876,-6085.5306647184,-22.360121489999997
2081,18.6,0.0656,9689.56244,-6160.185750835201,-22.358397760000003
2082,18.83333333,0.0671,9922.875023,-6300.372231845999,-22.356015299999996
2083,19.06666667,0.0677,10000.88115,-6355.9281861558,-22.353267870000003
2084,19.3,0.0686,10133.51468,-6439.5499617456,-22.35023588
2085,19.53333333,0.0687,10157.747609999999,-6447.949073886599,-22.346811789999997
2086,19.76666667,0.0701,10360.907309999999,-6578.251238798401,-22.343085520000002
2087,20.0,0.0702,10368.15646,-6586.548100423201,-22.33939798
2088,20.05,0.11410000000000001,16830.84436,-10691.837429091001,-22.31091655
2089,20.1,0.1139,16760.48273,-10647.6584409594,-22.257741629999998
2090,20.15,0.11460000000000001,16810.06341,-10687.4785941336,-22.20451798
2091,20.2,0.114,16701.53706,-10606.262606604001,-22.151759830000003
2092,20.25,0.11678,17054.87199,-10839.76408266696,-22.100498459999997
2093,20.3,0.11653000000000001,16983.2085,-10792.386553071481,-22.05110998
2094,20.35,0.11599000000000001,16869.447030000003,-10719.387681065702,-22.003924150000003
2095,20.4,0.1156,16780.05589,-10661.4343377528,-21.95879539
2096,20.45,0.11386,16493.5318,-10480.163393631121,-21.915308260000003
2097,20.5,0.11426,16520.50703,-10496.727783132357,-21.873104329999997
2098,20.55,0.11329999999999998,16351.704819999999,-10389.312352742398,-21.832707839999998
2099,20.6,0.11130000000000001,16045.43549,-10187.872977744004,-21.794106400000004
2100,20.69166667,0.115229,16570.71839,-10529.250394431678,-21.75636671
2101,20.78333333,0.11617,16681.26481,-10597.319773170897,-21.719646849999997
2102,20.875,0.11610999999999999,16654.67671,-10574.812905426421,-21.684717910000003
2103,20.96666667,0.11499000000000001,16461.9749,-10456.78972439178,-21.651550909999997
2104,21.05833333,0.11493,16426.279590000002,-10436.147366276518,-21.620090419999997
2105,21.15,0.11363999999999999,16215.57205,-10304.661260199598,-21.59002795
2106,21.24166667,0.11057,15757.8582,-10013.156055463262,-21.561768790000002
2107,21.33333333,0.10923,15558.31434,-9879.57640730214,-21.53511029
2108,21.425,0.10596,15063.31315,-9572.73845665032,-21.51022501
2109,21.51666667,0.10566,15015.134069999998,-9535.33980978768,-21.48702444
2110,21.60833333,0.10109,14348.92959,-9113.659306775102,-21.465217950000003
2111,21.7,0.09784000000000001,13873.280180000002,-8812.421010896162,-21.44517047
2112,22.025,0.209498607,29627.29005,-18823.08005212079,-21.392436879999998
2113,22.35,0.209672746,29542.816089999997,-18764.23360614996,-21.307846410000003
2114,22.675,0.20467767599999998,28725.185339999996,-18248.15669537083,-21.227518789999998
2115,23.0,0.201597056,28192.49127,-17910.361757282164,-21.15294703
2116,23.325,0.19795256,27581.16675,-17529.09073341282,-21.083804280000003
2117,23.65,0.196308327,27279.576960000002,-17332.154937091706,-21.021541059999997
2118,23.975,0.190882211,26463.16377,-16809.118160542494,-20.966704909999997
2119,24.3,0.18692999999999999,25845.20161,-16421.992186246916,-20.91691082
2120,24.625,0.18357,25324.66086,-16091.890097218742,-20.87161521
2121,24.95,0.176820524,24352.27362,-15469.816881060933,-20.83066858
2122,25.275,0.17274,23747.94427,-15085.686451814998,-20.793273749999997
2123,25.6,0.164996,22659.87626,-14385.507219536545,-20.758810920000002
2124,25.6,0.17830000000000001,24436.76354,-15525.3263995536,-20.731947759999997
2125,25.6,0.17567890000000003,24055.70263,-15283.479070015734,-20.71349256
2126,25.6,0.172234,23580.44326,-14972.915484366418,-20.698467649999998
2127,25.6,0.168240401,23001.59317,-14617.218131958503,-20.686410700000003
2128,25.6,0.162694,22221.87509,-14128.943045435739,-20.677062820000003
2129,25.6,0.157632,21539.30863,-13685.005074988801,-20.670514500000003
2130,25.6,0.15418699999999996,21072.86791,-13382.849986283314,-20.665768540000002
2131,25.6,0.14969700000000002,20446.82355,-12991.238033728376,-20.66275151
2132,25.6,0.1472438,20107.87136,-12777.273275397618,-20.661025610000003
2133,25.6,0.14257799999999998,19489.86676,-12372.423237161065,-20.661077140000003
2134,25.6,0.13907,18994.8383,-12069.366972481139,-20.663398309999998
2135,25.6,0.139308,19035.276680000003,-12092.299043983701,-20.66728989
2136,25.73333333,0.13358199999999998,18253.95963,-11597.940211743815,-20.67205414
2137,25.86666667,0.129213,17653.90167,-11222.148247587273,-20.678569950000004
2138,26.0,0.12695599999999999,17376.869440000002,-11030.103965356728,-20.68602689
2139,26.13333333,0.12312639899999998,16845.911790000002,-10701.771523346999,-20.694512789999997
2140,26.26666667,0.119138,16312.428230000001,-10359.92913642632,-20.704139689999998
2141,26.4,0.118871,16285.38046,-10341.873229878374,-20.714478460000002
2142,26.53333333,0.115246,15790.79336,-10031.803885882884,-20.72544587
2143,26.66666667,0.111789,15335.23999,-9736.324469803763,-20.73703578
2144,26.8,0.111077,15240.6786,-9679.760960130618,-20.74871477
2145,26.93333333,0.107799,14803.234580000002,-9399.65223427499,-20.760975860000002
2146,27.06666667,0.104542,14368.190040000001,-9121.303443393792,-20.77384128
2147,27.2,0.10181,13994.26339,-8888.511534452342,-20.786880170000003
2148,27.25,0.10101299999999999,13894.22903,-8824.501161369431,-20.80001292
2149,27.3,0.098966299,13627.790980000002,-8651.156867937652,-20.81313816
2150,27.35,0.096977,13354.1744,-8482.776866004084,-20.82667826
2151,27.4,0.097049,13367.394059999999,-8494.33508380401,-20.83958345
2152,27.45,0.094976,13082.0746,-8318.310772144128,-20.853164839999998
2153,27.5,0.09367600000000001,12916.783220000001,-8209.831207289713,-20.866835860000002
2154,27.55,0.09584000000000001,13231.07726,-8404.95974370528,-20.88043501
2155,27.6,0.099763,13780.476990000001,-8754.893676202633,-20.894504920000003
2156,27.65,0.10522300000000001,14553.314730000002,-9240.244071422323,-20.908528670000003
2157,27.7,0.10930799999999999,15130.627709999999,-9605.563923816502,-20.92288789
2158,27.75,0.11594332499999999,16043.068469999998,-10195.522135286077,-20.93699892
2159,27.8,0.123279,17086.10914,-10847.385500323555,-20.950128030000002
2160,27.8,0.130779,18125.46111,-11513.559978835992,-20.96149844
2161,27.8,0.138688,19238.1807,-12215.037193438468,-20.970395340000003
2162,27.8,0.14779599999999998,20499.93503,-13020.816584172935,-20.976172730000002
2163,27.8,0.157309,21829.90594,-13860.420189085262,-20.978456700000002
2164,27.8,0.16741499999999998,23217.268180000003,-14749.241392788837,-20.97616188
2165,27.8,0.178721,24771.817740000002,-15739.630333597255,-20.96861047
2166,27.8,0.184832,25597.30849,-16267.992477176831,-20.95595753
2167,27.8,0.188942,26157.40799,-16617.290418473473,-20.94027648
2168,27.8,0.194154,26860.455410000002,-17061.417798086088,-20.922784659999998
2169,27.8,0.19806599999999996,27366.798110000003,-17388.797225705133,-20.903081880000002
2170,27.8,0.200971,27734.88845,-17625.360459673593,-20.881193779999997
2171,27.8,0.203074,28005.579169999997,-17790.432817053035,-20.85849167
2172,27.75,0.208995,28777.3171,-18287.65021400352,-20.83400288
2173,27.7,0.211399,29078.78553,-18474.488174276234,-20.80751404
2174,27.65,0.21436499999999997,29460.23703,-18708.996628438195,-20.780085399999997
2175,27.6,0.221093,30329.937210000004,-19269.210014718006,-20.751028509999998
2176,27.55,0.222573,30491.993939999997,-19370.399493839937,-20.7212909
2177,27.5,0.22819799999999996,31206.827419999998,-19830.788891697168,-20.690875480000003
2178,27.45,0.22777899999999998,31113.04495,-19764.35782811603,-20.65949663
2179,27.4,0.222369,30328.583,-19268.08920723507,-20.630754680000003
2180,27.35,0.22255199999999997,30311.936760000004,-19259.76982232318,-20.60489001
2181,27.3,0.21709699999999998,29537.723280000002,-18766.57377351044,-20.581730059999998
2182,27.25,0.214557,29172.92185,-18528.278163393854,-20.560945580000002
2183,27.2,0.2103472,28572.66458,-18148.736809537488,-20.54283495
2184,27.25,0.118493,16095.86108,-10222.616186268573,-20.540928450000003
2185,27.3,0.111479,15145.58766,-9624.096817118363,-20.55500698
2186,27.35,0.107392,14601.3226,-9277.96566763315,-20.569869679999996
2187,27.4,0.102486,13945.89001,-8860.82366555165,-20.585445040000003
2188,27.45,0.098022,13355.8096,-8481.477796217749,-20.60149227
2189,27.5,0.093366,12720.8768,-8084.937271506732,-20.617623809999998
2190,27.55,0.09149299999999999,12481.05283,-7929.078706046022,-20.634101870000002
2191,27.6,0.09327099999999999,12737.52187,-8089.693999395748,-20.650766249999997
2192,27.65,0.09204000000000001,12570.42676,-7989.274423756082,-20.667190310000002
2193,27.7,0.09378999999999998,12823.550140000001,-8147.403953504758,-20.682994819999998
2194,27.75,0.092939,12714.788540000001,-8079.708789763382,-20.698955100000006
2195,27.8,0.095927,13134.29832,-8345.836746597715,-20.71475171
2196,27.84166667,0.031117,4269.148705,-2708.781303449088,-20.72654592
2197,27.88333333,0.031420000000000003,4304.308284000001,-2736.20969185788,-20.73451617
2198,27.925,0.031707,4342.731981,-2762.246507839182,-20.74235153
2199,27.96666667,0.032082000000000006,4396.138558,-2795.9538241272967,-20.75005584
2200,28.00833333,0.032881331,4513.377508,-2866.6186917568634,-20.757318490000003
2201,28.05,0.033155,4555.428001,-2891.46104978766,-20.764382660000003
2202,28.09166667,0.033545,4610.831538,-2926.4577592635,-20.7713715
2203,28.13333333,0.033517,4600.256481,-2924.9832195788817,-20.77824913
2204,28.175,0.033706,4630.567236,-2942.435060295359,-20.785016799999994
2205,28.21666667,0.033892000000000005,4655.132002,-2959.6243822343527,-20.79170518
2206,28.25833333,0.033876,4651.588414,-2959.1619568358415,-20.798275200000006
2207,28.3,0.033956,4666.84153,-2967.08354387172,-20.80481985
2208,28.25833333,0.034147,4694.676752,-2984.680920749472,-20.811149280000002
2209,28.21666667,0.034649,4770.149942,-3029.4594301558022,-20.81733569
2210,28.175,0.034534,4751.012195,-3020.2973504882643,-20.823490380000003
2211,28.13333333,0.034421,4739.534469,-3011.299840262532,-20.82961426
2212,28.09166667,0.034411,4739.568456,-3011.3051378974196,-20.8357041
2213,28.05,0.034717,4786.155404,-3038.957392681098,-20.841699570000003
2214,28.00833333,0.035411,4875.262217,-3100.571813297532,-20.84751586
2215,27.96666667,0.035810999999999996,4943.051074,-3136.414613733828,-20.852960940000003
2216,27.925,0.036507000000000005,5032.426165999999,-3198.1638312406444,-20.85812526
2217,27.88333333,0.037003,5102.349464,-3242.3659792148105,-20.862954350000003
2218,27.84166667,0.037907,5234.453117,-3322.277582121204,-20.867345659999998
2219,27.8,0.03849842,5311.974658,-3374.7729748463566,-20.871437710000002
2220,27.75,0.0359,4949.956644,-3147.6397814778,-20.875711510000002
2221,27.7,0.0358,4939.964163000001,-3139.5762162575998,-20.88039516
2222,27.65,0.0363,5018.751821,-3184.1095167881995,-20.884884669999998
2223,27.6,0.0367,5064.187341,-3219.8471209926,-20.88910809
2224,27.55,0.0374,5165.125517,-3281.8894014984007,-20.893107980000003
2225,27.5,0.0375,5177.193206,-3291.2734097250004,-20.896974030000003
2226,27.45,0.0384,5311.412945,-3370.834833407999,-20.900513599999996
2227,27.4,0.0385,5323.329043,-3380.123940270001,-20.903673100000006
2228,27.35,0.0391,5409.285634000001,-3433.2812098998,-20.90659609
2229,27.3,0.0394,5447.019461999999,-3460.0590593687994,-20.909228059999997
2230,27.25,0.04,5536.612813000001,-3513.1698369600003,-20.91172522
2231,27.2,0.0405,5603.898829,-3557.4512040269997,-20.913881269999997
2232,27.06666667,0.0165,2201.023823,-1449.7122121020002,-20.919368140000003
2233,26.93333333,0.0161,2225.330655,-1415.191820427,-20.92859835
2234,26.8,0.0158,2108.972848,-1389.4311637500002,-20.93778125
2235,26.66666667,0.0165,2282.970834,-1451.624799933,-20.94696681
2236,26.53333333,0.0161,2228.2533350000003,-1417.0498543866,-20.956075929999997
2237,26.4,0.0162,2251.517251,-1426.4713098719997,-20.965186799999998
2238,26.26666667,0.0162,2241.342752,-1427.0912005391997,-20.974297479999997
2239,26.13333333,0.0161,2231.162835,-1418.8964456897997,-20.983384289999996
2240,26.0,0.0158,2198.645604,-1393.0588074732002,-20.99244737
2241,25.86666667,0.0158,2199.591659,-1393.6594391328003,-21.001498480000002
2242,25.73333333,0.0162,2245.217261,-1429.5587466635995,-21.010563589999997
2243,25.6,0.0162,2257.364051,-1430.1743957172002,-21.019611930000003
2244,25.6,0.016,2224.773138,-1413.115511136,-21.02850463
2245,25.6,0.0153,2125.0581239999997,-1351.8656386451999,-21.03743602
2246,25.6,0.0152,2111.9762760000003,-1343.6003872032002,-21.046371980000004
2247,25.6,0.0152,2115.666592,-1344.1632338400002,-21.0551885
2248,25.6,0.0151,2105.3584079999996,-1335.8837335326002,-21.06407653
2249,25.6,0.0165,2296.703607,-1460.357165421,-21.072974969999997
2250,25.6,0.0159,2222.955226,-1407.8484793044,-21.081887979999998
2251,25.6,0.0151,2108.026431,-1337.5772542818,-21.09077979
2252,25.6,0.0156,2173.408105,-1382.4483551423998,-21.09963912
2253,25.6,0.0151,2109.794962,-1338.6988255662,-21.10846461
2254,25.6,0.0152,2121.899911,-1348.1269534656,-21.117276840000002
2255,25.6,0.0153,2134.012684,-1357.5621629807997,-21.12608408
2256,25.40833333,0.007240000000000001,786.9163367000001,-642.63381901488,-21.13370886
2257,25.21666667,0.007240000000000001,787.1587102999999,-642.8335022692801,-21.14027566
2258,25.025,0.0078,848.6520704,-692.7738877332001,-21.146944070000004
2259,24.83333333,0.0078,918.7669473999999,-692.9954098704001,-21.153706040000003
2260,24.64166667,0.00772,840.4422632999999,-686.1086891315999,-21.160519649999998
2261,24.45,0.00812,884.5004622000001,-721.8944242339201,-21.16744148
2262,24.25833333,0.008440000000000001,919.8371252000001,-750.59294080848,-21.17447926
2263,24.06666667,0.00965,1051.6156369999999,-858.4924516161,-21.181654369999997
2264,23.875,0.00885,964.3079228,-787.6018038734999,-21.18917955
2265,23.68333333,0.00933,1017.253784,-830.6036441551801,-21.196438630000003
2266,23.49166667,0.00925,1008.8379050000001,-823.7673867990001,-21.203793740000002
2267,23.3,0.009729999999999999,1136.882002,-866.81880396426,-21.211246610000003
2268,23.3,0.003460566,377.5141348,-308.3750892195302,-21.216945520000003
