,t41,t42,t43,t44,t45,t5
643,24.1314486493,24.1312414896,24.130905475,24.13145556,24.1310098294,23.3286311394
644,24.1766264457,24.1776408661,24.1780383982,24.1767005476,24.1779010134,23.3298106768
645,24.1796327202,24.181185338,24.1807621002,24.1823971887,24.1794656414,23.3326684862
646,24.1814153642,24.1803720692,24.1812532638,24.1811975789,24.1807392949,23.331969362
647,24.1822134065,24.1814196699,24.1808987109,24.1804579776,24.1808930416,23.3266390689
648,24.1795673356,24.1808941281,24.1808561382,24.1810665389,24.1802063631,23.3180387861
649,24.1795472203,24.182509957,24.1812955994,24.1819120671,24.1807356575,23.3076383127
650,24.1810215615,24.1817489059,24.1817261957,24.1793305053,24.1799034203,23.2964156824
651,24.1820553858,24.1823693379,24.1817687177,24.1808540375,24.1810182277,23.284525937
652,24.181933047,24.1804875587,24.1813349629,24.1808003939,24.1810255267,23.2721302895
653,24.1808389071,24.180196854,24.1807511844,24.1788317741,24.180497333,23.2590996643
654,24.1822866094,24.1804749428,24.1818644588,24.1787402489,24.1800836584,23.2454049422
655,24.1809124758,24.180071481,24.1806639519,24.1815182449,24.1809631975,23.2312075139
656,24.1244994686,24.1256438654,24.1234192655,24.126675612,24.1228421726,23.2315489121
657,24.1226396271,24.1207394781,24.1205033991,24.1195351151,24.1211568987,23.2222939576
658,24.1201567461,24.1204670896,24.1198914582,24.1215639913,24.1195807746,23.2132055373
659,24.1219257147,24.1228227359,24.1209195692,24.1189248507,24.1194989662,23.2069797707
660,24.1207687785,24.1205671182,24.1213523659,24.1199898155,24.1195035932,23.2044809402
661,24.1209422473,24.1213978177,24.121648562,24.1228968271,24.1195057743,23.2044530574
662,24.1196743471,24.1214603028,24.1219529249,24.1192363045,24.1195078197,23.2055628238
663,24.1201031699,24.1208369857,24.1204795362,24.1209401321,24.119509514,23.2069567948
664,24.1205292192,24.1214078552,24.120042115,24.1217268851,24.1195110623,23.2083674969
665,24.1195659188,24.1220630867,24.120268706,24.1202647793,24.1195126524,23.2098140982
666,24.1203027886,24.1220012282,24.1203604979,24.1228330345,24.1195141858,23.211270154
667,24.1206756697,24.1211597178,24.1199632233,24.1202664106,24.1195156539,23.212698747
668,23.7302950098,23.7314958888,23.7298697053,23.7323651206,23.7351830615,23.2744379788
669,23.7211174887,23.7215420986,23.7201117125,23.7200128888,23.7201842543,23.2287607966
670,23.7196842736,23.7201128414,23.7198592121,23.720242639,23.7195991775,23.1562175819
671,23.720864664,23.721584163,23.7213129307,23.7205880142,23.7194739828,23.0996122455
672,23.7208882665,23.7202320916,23.7210849023,23.7224758739,23.7195069282,23.0672403276
673,23.7206245157,23.7201741408,23.7215380009,23.7195169554,23.7195160573,23.048759067
674,23.7195214209,23.7208262153,23.720495151,23.7221256452,23.7195233628,23.0338543481
675,23.7209459196,23.7211379051,23.7207001095,23.7222679348,23.7195293749,23.0183341243
676,23.7205933288,23.7208253343,23.7216281562,23.7215406628,23.7195343082,23.0020878354
677,23.7194562627,23.7200436708,23.7205882093,23.722031331,23.7195384368,22.9859342764
678,23.7198130899,23.7222772662,23.7205535645,23.7202391963,23.719542142,22.9702887823
679,23.7207888546,23.7219817193,23.7212625499,23.7186129902,23.7195454986,22.9551690706
680,23.6834792303,23.6840251612,23.6832059203,23.6831982414,23.6821255793,22.9476519543
681,23.6809192628,23.6804368981,23.6810648592,23.6827552833,23.6796836313,22.9317832682
682,23.6804790364,23.6817781587,23.6802417236,23.6806485098,23.6795574796,22.916466088
683,23.6812623572,23.6821520141,23.681248461,23.6807558707,23.6795378383,22.903803143
684,23.6797161318,23.6811031157,23.6805787504,23.6793685449,23.6795390738,22.8934171581
685,23.6816392595,23.6812153745,23.6808031178,23.6802241489,23.6795389698,22.8840481628
686,23.6821400399,23.6805077562,23.6799600492,23.6793633621,23.6795390633,22.8749519145
687,23.6812562949,23.6812409106,23.6807047265,23.6799773253,23.679539367,22.8658860421
688,23.6821640649,23.680910071,23.6804930422,23.6812833275,23.6795396792,22.8569193753
689,23.6809365855,23.6814500473,23.6815926985,23.6813475783,23.679540041,22.8481151775
690,23.6810703801,23.6806064847,23.6814759999,23.6800368897,23.6795404735,22.8394733453
691,23.6809966249,23.6806082895,23.6807768715,23.6809725386,23.6795408512,22.8310362812
692,23.4190084286,23.4237567501,23.4151885158,23.4274627776,23.4200310148,22.8370037105
693,23.403344908,23.4056515507,23.4020620149,23.4039226995,23.4015969689,22.7785741553
694,23.401527302,23.401562387,23.4018573875,23.399037545,23.3997914231,22.7092030516
695,23.401495042,23.4030493224,23.4009310362,23.3999206177,23.399693425,22.6563606932
696,23.4021390017,23.4020169314,23.4009208293,23.4012684397,23.3997110824,22.6227771122
697,23.4011869154,23.4012101015,23.401368689,23.4016047686,23.3997154683,22.5993364723
698,23.4017084465,23.4029606626,23.400666664,23.4018175146,23.3997175372,22.5784434219
699,23.3997562152,23.4016617928,23.4018008486,23.4028923657,23.3997192815,22.5574692858
700,23.3997076382,23.4012482851,23.4003722998,23.4000849468,23.399837045,22.5368874016
701,23.4010052629,23.4013711836,23.4006932194,23.4004525046,23.4009780505,22.5175067491
702,23.3993426534,23.4013228767,23.400943838,23.4016277915,23.4004417674,22.4996745473
703,23.3995063198,23.4009948146,23.3999631898,23.399015413,23.4002588399,22.4830871115
704,23.52210641,23.5201920875,23.5250535102,23.5168740737,23.5243838758,22.470307823
705,23.5299563228,23.5318253835,23.531436912,23.5304614511,23.5303613054,22.474987609
706,23.5292119581,23.5301112457,23.5305501474,23.5311220628,23.5307945664,22.4847954051
707,23.5291128254,23.5308763845,23.5295841532,23.5291780357,23.5301167314,22.4906407591
708,23.5298931829,23.5284706166,23.5316337417,23.5280848437,23.5302334457,22.491879308
709,23.5301777627,23.5293438078,23.5315122089,23.5279755941,23.5302371296,22.4912998794
710,23.5295407429,23.5312816698,23.5295307674,23.5282958117,23.5295228347,22.4909671587
711,23.5309350611,23.5322221186,23.5297146007,23.5288036943,23.5303719525,22.4913682336
712,23.5302133575,23.531941133,23.5310018261,23.5295640483,23.5303349876,22.492422432
713,23.5308371935,23.5310894194,23.5296419672,23.5307165799,23.5304597583,22.4938154305
714,23.5295934452,23.5302642764,23.5298714381,23.5323552213,23.5304061179,22.4953961264
715,23.5302375546,23.5297357006,23.5312967419,23.5294354391,23.531114209,22.4971443268
716,23.75705088,23.7486873927,23.7583971576,23.7458182033,23.7603423379,22.4934255812
717,23.7692444109,23.7684962145,23.7688352973,23.7689785027,23.7694006192,22.5082841937
718,23.7699900739,23.7689743275,23.771259114,23.7722765796,23.7697456766,22.5234643648
719,23.7714889752,23.7725838995,23.7709070553,23.7721243898,23.7706406458,22.5269375226
720,23.7692980693,23.7694101792,23.7712330368,23.7724676648,23.7706291727,22.519852389
721,23.7694971736,23.7719468348,23.7707490993,23.7726739818,23.7697700661,22.5075068504
722,23.7702561282,23.7718157179,23.7704440838,23.7718992578,23.7702647281,22.4935862782
723,23.7696797125,23.7689181567,23.7707944498,23.7700935873,23.7709224544,22.4793227201
724,23.7717048675,23.7694310115,23.7696292359,23.7720830221,23.7708485263,22.4646205879
725,23.7690720823,23.7705484533,23.7701337836,23.7698480358,23.7698468387,22.4492964518
726,23.7718535362,23.7699968143,23.7696086893,23.7693530274,23.7700523141,22.4332109161
727,23.7713932941,23.7718681197,23.7704125827,23.7692732192,23.7704087694,22.4166074614
728,23.2998865975,23.3023916365,23.2989007919,23.3048649086,23.3077390893,22.5011993813
729,23.2901505066,23.2916299143,23.2922230032,23.2917221601,23.2901595071,22.4515183324
730,23.2902268494,23.2914654458,23.2903415978,23.2913624569,23.2904419998,22.3466310993
731,23.2908410365,23.2908224332,23.2917338355,23.2896291991,23.2907521992,22.2690444923
732,23.2893919543,23.2927120073,23.2901965007,23.2881538972,23.2902612894,22.2330737075
733,23.2892220977,23.2919823643,23.2911964116,23.28983901,23.2904422404,22.2195678915
734,23.2895955152,23.2918219581,23.2905611581,23.2903042598,23.2898109665,22.211132082
735,23.2896853457,23.2894041386,23.2908800114,23.2925265186,23.2901164889,22.2014331364
736,23.2919211762,23.288805542,23.2915926463,23.2881091041,23.2900607513,22.1910220602
737,23.2921482946,23.2918013414,23.2895768846,23.2897181953,23.2900004,22.1814152746
738,23.2911626521,23.2903260148,23.2911894413,23.2878433396,23.2904646779,22.1731849816
739,23.2903104781,23.2917048693,23.289671882,23.2923838593,23.2904019988,22.1660526263
740,23.5246619997,23.5197318452,23.5289620158,23.5161783986,23.5289968417,22.1565143481
741,23.5395139197,23.5369249031,23.539848491,23.5380376527,23.5391704252,22.1693834711
742,23.5403610051,23.5388712983,23.5397447101,23.5404928801,23.5407482901,22.184510234
743,23.5398357845,23.5401634877,23.5394774138,23.5387322494,23.541009296,22.1886368237
744,23.5413237303,23.5392199312,23.5407948402,23.5391858593,23.5412098726,22.1825432917
745,23.5398641158,23.5384120903,23.5406032561,23.5419492039,23.540856817,22.1718397662
746,23.5417992915,23.5388524142,23.5413563744,23.5410037374,23.5396353394,22.1602529638
747,23.5413907851,23.5402428277,23.5405435629,23.539222707,23.5395915467,22.1487808107
748,23.5399547781,23.5419461543,23.5407753256,23.5388974286,23.5394662237,22.137265248
749,23.5391132747,23.5394202968,23.5413757301,23.5401675124,23.5402870685,22.1254681081
750,23.5391921193,23.5404817107,23.5415349064,23.5379049234,23.5405519373,22.1134109805
751,23.5397974928,23.5395766315,23.5410742155,23.5396171306,23.5395122468,22.1011620738
752,23.6446366406,23.6397241926,23.64431736,23.6375713445,23.6459541968,22.0893721682
753,23.6518777996,23.6502539711,23.6491640264,23.6515982519,23.6498307696,22.0878116258
754,23.6496770876,23.6500518561,23.6520433072,23.6508585632,23.6499026475,22.0877698219
755,23.6498347545,23.6509889087,23.6508411663,23.6496917464,23.6493157502,22.0829073846
756,23.6493463196,23.6479558518,23.6505148593,23.6516481649,23.6500891148,22.0735840366
757,23.6491621536,23.6486828518,23.6490423075,23.6493175217,23.650593524,22.062287204
758,23.6512143451,23.6504293242,23.6491297268,23.6519311265,23.6498102144,22.050611961
759,23.651457055,23.6505182499,23.6512060099,23.651046633,23.6495580394,22.0389103289
760,23.6483192385,23.6485784902,23.6506885153,23.6486371649,23.6507560955,22.0269900062
761,23.651001539,23.6500496666,23.6504112872,23.6524341969,23.6496777681,22.0147834908
762,23.6489334066,23.6510709061,23.6516915454,23.6521678583,23.6502585238,22.0022979478
763,23.6500595131,23.6493506729,23.6505248867,23.6492363264,23.6510059668,21.9895785513
764,23.7246331645,23.724914315,23.7254282406,23.7242434247,23.726012056,21.9815600375
765,23.7279426159,23.7306754794,23.7299054019,23.7313809917,23.7297255541,21.9838450155
766,23.7291053778,23.7306644486,23.7290377947,23.727931779,23.7301978808,21.989525853
767,23.7298412964,23.7315359253,23.7302433853,23.7279871304,23.7298081409,21.992693734
768,23.7300073149,23.7279169576,23.7318046525,23.729276378,23.7305413733,21.9929129286
769,23.7294749305,23.7315955727,23.7287771436,23.728610072,23.7293111588,21.9919881096
770,23.7284158607,23.7276865109,23.7283285106,23.7308617676,23.7299272396,21.9911843562
771,23.7310158899,23.7291338072,23.7290126736,23.7321332752,23.7308457426,21.9908076619
772,23.7298363706,23.7322197955,23.7290529762,23.7305454891,23.73069069,21.9908546372
773,23.7304330669,23.7286664636,23.7316430789,23.7321047848,23.7309650227,21.9910711125
774,23.7314845778,23.7315021232,23.7302048609,23.7277620767,23.7307911564,21.9913138495
775,23.7315634099,23.7311802653,23.7306311888,23.7311370027,23.7296399865,21.9916403174
776,24.1493106528,24.1485440986,24.148018263,24.1470818073,24.1541807266,22.0246765781
777,24.1606073988,24.1600804832,24.159927615,24.1593325133,24.1602935276,22.0887088035
778,24.1606090116,24.1587000875,24.1599428617,24.1603773589,24.160427435,22.1146689377
779,24.1599997179,24.1619390846,24.158189222,24.1600014449,24.160817159,22.1192728295
780,24.160048543,24.159938446,24.1602143835,24.1605093856,24.1605759966,22.116271005
781,24.1623376123,24.1593115854,24.1589608869,24.1608321086,24.1613024704,22.1114219515
782,24.1602341996,24.1592028235,24.1585254181,24.1599244289,24.1593385221,22.105811746
783,24.1588495722,24.1614163816,24.1603794162,24.161244723,24.1603483934,22.098889663
784,24.1600286501,24.1584382732,24.1576170026,24.1577589514,24.1613458141,22.0905851477
785,24.162500691,24.1625246348,24.1610952391,24.1620350096,24.1613750705,22.0811311368
786,24.1592633507,24.1626763916,24.1607647095,24.1624578967,24.1605230155,22.0707819422
787,24.1617899096,24.161052281,24.159472824,24.1610495036,24.15919348,22.0598445656
788,23.7656213186,23.7696294896,23.7643865316,23.7720623961,23.770144982,22.1091234483
789,23.7593842348,23.7626168248,23.7625931183,23.7618969135,23.7610204677,22.0677452972
790,23.7593060303,23.759735038,23.7593915734,23.7595361754,23.7596517439,21.986574126
791,23.7606840209,23.759046797,23.7582422249,23.7610262364,23.7597689659,21.928663235
792,23.7584396216,23.7590495477,23.758254283,23.7613415815,23.7597667377,21.904590821
793,23.7598593716,23.7595095769,23.7585980979,23.7597593941,23.760071206,21.8990881235
794,23.7611838374,23.7604803496,23.7591047378,23.7619785935,23.7611744466,21.8983564575
795,23.7599261013,23.7618952337,23.7598497091,23.7599020137,23.7597647116,21.8974070802
796,23.7596969964,23.7597442097,23.7608703327,23.7603668863,23.7611670449,21.8961604605
797,23.7586202228,23.7614566729,23.7589371749,23.7615990259,23.7598770077,21.8958883481
798,23.7591043974,23.7613169742,23.7607341605,23.7617451458,23.7594062817,21.8970046383
799,23.7618369258,23.760644707,23.7608616756,23.7605939847,23.7605379815,21.8992312861
800,23.26889682,23.2723367088,23.2668643543,23.2751614152,23.2768455354,22.0056248478
801,23.2599363918,23.2610143646,23.2580160364,23.2618075037,23.2593580166,21.9644368501
802,23.2597650798,23.2593785542,23.261318873,23.2591721372,23.2600344761,21.8590736594
803,23.2616013949,23.2584919337,23.2598840671,23.2585194049,23.2595445703,21.7807698628
804,23.2618331892,23.2605585037,23.2607502927,23.2618002975,23.2592386107,21.7476110659
805,23.2605904757,23.2613776581,23.2592859846,23.2605367434,23.2608297094,21.7395247586
806,23.2591473349,23.2596076794,23.2612586549,23.2589276414,23.2610254959,21.7373723515
807,23.2582664151,23.261922815,23.2611219267,23.260123252,23.26024349,21.7339056208
808,23.25806074,23.258736511,23.2603846909,23.2577544241,23.2594723736,21.7294187191
809,23.2583699424,23.2585744967,23.260754066,23.2595802257,23.2610336343,21.7256087089
810,23.2590336481,23.2595801486,23.2584799887,23.2619853103,23.2599698507,21.7234653095
811,23.2599628972,23.2595729622,23.2607256971,23.2623124496,23.259674784,21.7226762782
812,23.6313595706,23.6315894955,23.6312693639,23.6288776146,23.6347121986,21.7491478499
813,23.6407486913,23.6387758963,23.6404603419,23.6380836529,23.6402451912,21.7892301139
814,23.6418628339,23.6396709131,23.6402514723,23.6425329541,23.6408047402,21.821689961
815,23.6406593215,23.6410497985,23.640594391,23.6385424132,23.6395716421,21.8374543445
816,23.6397688489,23.6381853625,23.6418376226,23.6383603178,23.6399032447,21.8419136988
817,23.6391505722,23.6388016873,23.6390106676,23.6403295488,23.6392631105,21.8424081697
818,23.6382276562,23.640585183,23.6388298775,23.641375728,23.6409101529,21.8425792036
819,23.6407851441,23.6410616755,23.6394748599,23.6406286968,23.6398022497,21.8429903854
820,23.6390094232,23.6398777561,23.6391148279,23.6386667564,23.6398912145,21.8429754197
821,23.6387166115,23.6423234919,23.64108325,23.641597857,23.6404134196,21.8422043494
822,23.6386908625,23.6400154455,23.6388753466,23.6392632111,23.6402830598,21.8408647011
823,23.6416026102,23.6398005355,23.6418552554,23.6394097716,23.6392041819,21.8391137066
824,23.8265788231,23.8249090103,23.8305937833,23.8192561111,23.830138175,21.8408358097
825,23.8405432829,23.8389874727,23.8396006043,23.8392752275,23.8400969732,21.8561404558
826,23.8389828709,23.8374496075,23.8395459199,23.8399670253,23.840281255,21.8727863147
827,23.8403844181,23.8415594041,23.8410768578,23.8424246857,23.839555792,21.8795721906
828,23.8387427837,23.8393877939,23.8391806758,23.8380056288,23.8397305448,21.8767968381
829,23.8395851923,23.8404850364,23.8417430929,23.8412516937,23.8401502016,21.8688308097
830,23.8383380892,23.8410942507,23.8403837079,23.8377172647,23.840084859,21.8588007454
831,23.8408318191,23.838543171,23.8393036607,23.840112942,23.8393848479,21.8478814092
832,23.8417001701,23.8400616632,23.840450391,23.8394257266,23.8411343292,21.8358577703
833,23.8391504326,23.8407582846,23.8398488888,23.8401914313,23.8404126902,21.8226670459
834,23.8405928417,23.8385712515,23.8396571898,23.840191413,23.8407435103,21.8081561526
835,23.8407243518,23.8421361761,23.8406746319,23.8380388923,23.8398965914,21.7923083531
836,23.8663115534,23.8677241565,23.8680731775,23.8660073428,23.8688373832,21.7781390739
837,23.8683994558,23.8689735545,23.8680634089,23.867960804,23.8712364716,21.7666044047
838,23.8686491109,23.8704911444,23.8718785141,23.8689625739,23.8696931523,21.7559830093
839,23.8681363723,23.867676859,23.869686536,23.8693646244,23.8698129364,21.7440196268
840,23.8713810518,23.869167848,23.8697890329,23.8707655152,23.8709008121,21.7309075602
841,23.8720843142,23.8694616585,23.8688850355,23.8692154632,23.8699915352,21.7174517813
842,23.868863307,23.8696482256,23.8714111463,23.8681149092,23.869070876,21.7041764781
843,23.8695530804,23.8708004759,23.8716522713,23.869068273,23.8710788644,21.6912732572
844,23.8692169553,23.8689980449,23.8682930974,23.8714861327,23.8706903638,21.6789141749
845,23.8717078422,23.8712522773,23.8690240958,23.8704028269,23.8711400818,21.6669661572
846,23.8716153982,23.8716281833,23.8687021721,23.8691088984,23.8702315414,21.6551824864
847,23.8679668178,23.8676771107,23.8712022951,23.8696304894,23.8696226712,21.6435777999
848,23.3784980345,23.3813783542,23.3759739411,23.3850608468,23.3861098089,21.7454003145
849,23.3705491782,23.369673596,23.371324254,23.3699164541,23.3695586618,21.6805134115
850,23.3691686288,23.3714412278,23.3699764906,23.3718985353,23.3692962591,21.5476104694
851,23.3710001702,23.3693286489,23.3706835907,23.3688872877,23.3698570161,21.4471866916
852,23.3702189728,23.3692056114,23.3705912586,23.3719384524,23.3706488044,21.3966291477
853,23.3687357969,23.3686311133,23.3691467378,23.3722998115,23.3700400623,21.372840242
854,23.3685366785,23.3694998459,23.371409812,23.3696507572,23.3695013176,21.3547597492
855,23.3699089878,23.3725013403,23.3699606404,23.3696505505,23.3700411131,21.3350860511
856,23.3695583913,23.3706400118,23.370727508,23.3703477665,23.3699540667,21.31466572
857,23.3694250226,23.369180252,23.3702690777,23.370053915,23.3702140658,21.2954289535
858,23.3707325205,23.3710716194,23.3709117951,23.3687364441,23.3697150937,21.2780293908
859,23.3706562703,23.3694427747,23.3717129757,23.3704425447,23.3697544171,21.2621335724
860,23.7134738755,23.7111848783,23.7136394386,23.70950834,23.715472817,21.2782571626
861,23.7219447028,23.7208032438,23.7195090649,23.7212587731,23.7206480082,21.3003334843
862,23.7219032522,23.7201144418,23.7193868945,23.7177388896,23.7206156459,21.3102144984
863,23.7211732951,23.7223483131,23.7218271219,23.7221860825,23.7204048491,21.3047933735
864,23.7204108123,23.7201905568,23.7190466731,23.7179587672,23.7191566993,21.2915861241
865,23.7185724274,23.7201776902,23.7190998525,23.7224394433,23.7206721859,21.2774176685
866,23.7199137492,23.7198559346,23.7201314765,23.7202326126,23.7200762132,21.2650938186
867,23.7213180951,23.7204358537,23.7208812381,23.7179018331,23.7212030532,21.2544748691
868,23.7197937172,23.7199835827,23.7210697614,23.7198776373,23.7200571454,21.2450904011
869,23.720106116,23.7190717958,23.7199582797,23.7197493772,23.7209389427,21.2366939813
870,23.7197430762,23.719226258,23.7187363894,23.7200255883,23.7198731047,21.2295543655
871,23.7193417412,23.7204328099,23.7217946361,23.7204502068,23.7209743049,21.2238228387
872,23.9551604368,23.9484022631,23.9565167801,23.9479224887,23.957244235,21.22742141
873,23.968152794,23.9686259682,23.9696308841,23.9682356844,23.9699016487,21.2546617574
874,23.9714198127,23.9720952933,23.9713916368,23.9715940478,23.970131278,21.2883683155
875,23.9701978863,23.9702766575,23.9694011334,23.9723052755,23.9700992903,21.3142243485
876,23.9703177577,23.9701622402,23.9701893701,23.9679247936,23.9700085939,21.3328954004
877,23.9691992355,23.9697487836,23.9702384599,23.9689997736,23.9696122812,21.3498639357
878,23.970644481,23.9684231418,23.9707012058,23.9715654883,23.9705360305,21.3689384873
879,23.9714817585,23.9697421552,23.9703443354,23.9722491423,23.9699051355,21.3910770999
880,23.9698055842,23.9704053826,23.9688234187,23.9707916411,23.9694161042,21.415634184
881,23.9711016881,23.9688225201,23.9703034854,23.9682125142,23.9704352913,21.4418773181
882,23.9701032932,23.9688840997,23.9720520875,23.9710987374,23.9696551786,21.4695951167
883,23.9698011249,23.969616852,23.970301196,23.968223794,23.9703241177,21.4985868143
884,23.9793926541,23.9798486824,23.9816397499,23.9796098243,23.9807931432,21.5333440295
885,23.9810396113,23.9790405774,23.9793418015,23.9826671183,23.9807516652,21.5754484457
886,23.9801052119,23.9805586853,23.9799089277,23.9801259812,23.9808949383,21.6219821766
887,23.979397008,23.9802470321,23.9814911798,23.9783933797,23.9798380169,21.6705691766
888,23.9801644065,23.9802437188,23.9805328844,23.9824904319,23.9802566572,21.720359111
889,23.9799471177,23.9791797697,23.9804742808,23.9791350043,23.9802011421,21.7719637464
890,23.9799301071,23.9802000936,23.9800983106,23.9803055969,23.9800617672,21.8281763755
891,23.9799232184,23.9795329814,23.980075773,23.9807272059,23.9800884239,21.8888185532
892,23.9799180469,23.9813050191,23.9804195944,23.9800379841,23.9802805436,21.9520897115
893,23.9799142144,23.9812949468,23.9806253721,23.9822182105,23.9805458274,22.0164325417
894,23.9799116171,23.9806177078,23.9802385434,23.981209131,23.9809043988,22.0810456977
895,23.9799100472,23.9788468011,23.9817094301,23.9816245388,23.9796271836,22.1455619426
896,23.5919547836,23.5868697353,23.5758521811,23.5818043493,23.5818049325,22.2752835691
897,23.5701240321,23.5708100743,23.5691769981,23.5710796874,23.5702577449,22.2877237009
898,23.5699284085,23.5710352173,23.5712820514,23.5716206758,23.5702465302,22.2572754145
899,23.569897631,23.5702675696,23.5707662928,23.5719812211,23.5707521136,22.2438054586
900,23.5698975999,23.5701848849,23.5715433033,23.5723993357,23.5709832288,22.2588131409
901,23.5699003305,23.5708456931,23.5706957884,23.5703639464,23.570433349,22.2894971256
902,23.5699032995,23.5692031156,23.5696989945,23.5693665141,23.5710083806,22.3229914617
903,23.5699060103,23.5704100665,23.5697191956,23.5709235687,23.5699673664,22.3541430989
904,23.5699080436,23.5699070679,23.5708664343,23.5704241797,23.5698473508,22.3827623607
905,23.5699093728,23.5711786225,23.5707851725,23.5700846341,23.5702321066,22.4096949367
906,23.5699103721,23.5707962998,23.5690078298,23.5688422914,23.5706431256,22.4356792858
907,23.5699102462,23.5698256962,23.5715193794,23.569653451,23.5708269501,22.4607879119
908,23.6641936107,23.6713014983,23.6753750449,23.6698281238,23.6755186829,22.482923996
909,23.6775030153,23.6800507717,23.678951516,23.6807766549,23.6807722093,22.5214037063
910,23.6795462184,23.6799209665,23.6810962826,23.6790180579,23.6794859855,22.5635460983
911,23.6798619042,23.6792346434,23.6809330617,23.6792184942,23.6796238137,22.6000203185
912,23.6799114031,23.6800520255,23.6797283821,23.6808714601,23.6800504919,22.6294417584
913,23.6799199794,23.6818568814,23.6813083998,23.6813642148,23.6808230281,22.6537863947
914,23.6799221281,23.6802460973,23.6800196888,23.6794828408,23.6801816057,22.674851304
915,23.6799236241,23.68096856,23.6793430944,23.6796425534,23.6794677609,22.6942667855
916,23.6799249608,23.6820625728,23.6812803164,23.67905303,23.6795495859,22.7129228691
917,23.6799260626,23.6809351253,23.6795266323,23.6801194005,23.6805687843,22.7310834771
918,23.679926946,23.6795852376,23.680954756,23.6795282677,23.680334484,22.7486340712
919,23.6799276712,23.6790757961,23.679559859,23.6800767792,23.6799744823,22.7653188938
920,23.3806825934,23.3482751284,23.3442885431,23.3513067071,23.3484997481,22.7975700023
921,23.3413056399,23.3392894594,23.3395872742,23.3403235406,23.3405432938,22.764405862
922,23.3401954789,23.3398491869,23.3411072195,23.3393611828,23.3395573132,22.713907057
923,23.3399829977,23.3397236314,23.3406240102,23.3406884078,23.3397381131,22.6818657366
924,23.339942857,23.3403244264,23.3396935226,23.340174042,23.3400236519,22.672255352
925,23.3399334713,23.3393704526,23.3405129638,23.340826711,23.3408633453,22.6747451191
926,23.3399299888,23.3390089609,23.3398029698,23.3423653944,23.340872265,22.6802014286
927,23.3399284046,23.3408455393,23.3414655182,23.3421800368,23.339523106,22.6847929042
928,23.3399275662,23.3400134803,23.340336066,23.3417881505,23.3409942092,22.6880910411
929,23.3399269652,23.34046244,23.3412971227,23.3410024199,23.3394182235,22.690808621
930,23.3399264087,23.3394403036,23.3399007298,23.3425721951,23.3394587758,22.6931573786
931,23.339925861,23.3410366704,23.3410742024,23.3401814599,23.3403001364,22.6951839234
932,23.7124495457,23.7201299521,23.7228502423,23.7179208672,23.724730846,22.7116888968
933,23.7292035602,23.7308052299,23.7303459617,23.7309941134,23.7299991069,22.7728011568
934,23.7298123287,23.7310990226,23.7318417849,23.7321782289,23.7310324416,22.8324762349
935,23.7299282686,23.7285228188,23.730321324,23.7305090543,23.7302719085,22.8711549646
936,23.7299440601,23.728256054,23.7298792323,23.7300878806,23.7299903688,22.8913486144
937,23.7299427665,23.7312912711,23.7311965969,23.7315951796,23.7293462662,22.9022991484
938,23.7299393489,23.7311670218,23.7304133455,23.7300817498,23.7307916324,22.9099318418
939,23.7299390342,23.7315102573,23.7302444031,23.7281117222,23.7303472572,22.9164632121
940,23.7299399728,23.7326332834,23.7294659289,23.7318817331,23.730931028,22.9217343105
941,23.729941587,23.7296543322,23.7306813605,23.7296813406,23.7294138266,22.9254025741
942,23.7299431783,23.7309763373,23.7292450716,23.7300296759,23.7307064351,22.9270978789
943,23.7299445261,23.730321301,23.7288847996,23.7295308205,23.7306684893,22.9270893406
944,23.4146288069,23.398507619,23.394789422,23.4006643619,23.3983945914,22.9499583081
945,23.3905857151,23.3925481566,23.3897788847,23.3907934541,23.3911935827,22.9024406115
946,23.3900545145,23.3907043214,23.3901291132,23.3895709077,23.3896958243,22.8328475169
947,23.389962284,23.391119282,23.3890472006,23.3916575559,23.3900633591,22.7794772228
948,23.3899524831,23.3899022061,23.3894130976,23.3885946396,23.3899765029,22.7482629104
949,23.3899546696,23.3910062032,23.3896021558,23.3914227018,23.3906574945,22.7294376031
950,23.3899580849,23.3900575852,23.3910895521,23.390046832,23.3893251335,22.7141898261
951,23.3899603193,23.3901040173,23.390751488,23.3902901046,23.3904086787,22.6985128484
952,23.3899618122,23.3903645875,23.3909170669,23.3913503979,23.3905633948,22.6820823199
953,23.3899630077,23.3901206059,23.3894532628,23.390403012,23.3895127406,22.6654996931
954,23.3899641149,23.3921410709,23.3889357877,23.3897658082,23.3898323195,22.6490435695
955,23.3899652011,23.3919112881,23.3904582091,23.3909765241,23.3907595813,22.6329062881
956,23.3899642818,23.3894717872,23.3903454826,23.3889532556,23.3895949598,22.6194422463
957,23.3899634371,23.3914341385,23.3905884474,23.390447109,23.390756152,22.6088469639
958,23.3899630751,23.3891396455,23.3907359218,23.3898369032,23.3894560544,22.6006272163
959,23.389963075,23.3887723663,23.3902873749,23.3905696146,23.3904304313,22.5930179979
960,23.389963231,23.3886251158,23.3891872719,23.3893669125,23.3908367225,22.5842663917
961,23.3899634352,23.3919651796,23.390925597,23.3905275275,23.390614891,22.5739057362
962,23.3899636617,23.3903770797,23.390916842,23.3904494537,23.3901173009,22.561805054
963,23.3899645982,23.3898324155,23.3891462419,23.3900606505,23.3896607167,22.5480035823
964,23.389965706,23.3885650173,23.3897085487,23.3893964619,23.3894092813,22.5326474088
