,b0,b1,b2,b3,b4,b5
307,35.4362807531,35.9773519063,33.1185495143,32.6412323409,32.1273335413,-0.0209807374378
308,34.8477240916,35.3802475207,32.5735078767,32.1011595339,31.5933519991,-0.0382198036679
309,34.848507067,35.3807106972,32.569918806,32.1006341096,31.5964738254,-0.0200515818307
310,34.8481555927,35.3795644189,32.5707782363,32.1012011837,31.594980501,-0.0249622946438
311,34.8482088484,35.3798266875,32.5705814719,32.1010617078,31.5954469658,-0.021706257059
312,34.8481803079,35.3797671014,32.5705928866,32.1010628133,31.5954152863,-0.0212919076182
313,34.8481590916,35.3797389703,32.5706037074,32.1010779854,31.5953904826,-0.0208383342356
314,34.8481297877,35.3797092929,32.5706095549,32.1010785987,31.5953640871,-0.0204531520213
315,34.8481027584,35.379664407,32.5706156457,32.1010792767,31.595337482,-0.0200691649912
316,34.848070833,35.3796343382,32.5706347262,32.101087702,31.595311368,-0.0196823764591
317,34.848048471,35.37958883,32.5706414587,32.1010962933,31.5952835343,-0.0193053980963
318,34.848013856,35.3795736939,32.5706615186,32.1010972569,31.5952562263,-0.0189254212787
319,34.8479839757,35.3794966959,32.5706955296,32.1008944883,31.595229223,-0.0185437054546
320,35.0096830826,35.5439812551,32.7209837074,32.2491971569,31.7419822673,-0.0154153238146
321,35.0095031911,35.5433857046,32.7214395115,32.2494840331,31.7410232725,-0.0192663542815
322,35.0095878013,35.5436975354,32.7211977131,32.2493344382,31.7415998967,-0.015593082576
323,35.0095541181,35.5436069658,32.7208374414,32.249357745,31.7414357999,-0.0161452881423
324,35.0095497928,35.5436097525,32.7208192371,32.2493641603,31.7414137704,-0.0158870646198
325,35.0095356543,35.5435968666,32.7208138523,32.2493556418,31.7413906446,-0.0156350949595
326,35.0095296753,35.5435974301,32.7208095174,32.2493475715,31.7413685129,-0.0154486263632
327,35.009513953,35.5435829005,32.720805195,32.2493471402,31.7413479587,-0.0152531584964
328,35.0095152816,35.5435834647,32.7207945615,32.2493467304,31.7413272139,-0.0150587782647
329,35.0095044423,35.5435688844,32.720790259,32.2493309996,31.7413058885,-0.0148677100226
330,35.0094935997,35.5435694557,32.7208179417,32.2493382653,31.7412861414,-0.0146676381339
331,35.0094803082,35.5435548344,32.7208137527,32.2493225162,31.741266011,-0.0144697533933
332,35.0829414976,35.6182850728,32.7891340998,32.3167440271,31.808017345,-0.0119731415483
333,35.0828146078,35.6179625029,32.7893249362,32.3168780036,31.8074686734,-0.014298582047
334,35.0828102866,35.6180844694,32.7892079348,32.3168022262,31.8077017156,-0.0123527318242
335,35.0827457566,35.6179881325,32.789241177,32.3168135909,31.8076019942,-0.0123051478756
336,35.0827011615,35.6179695471,32.7892420308,32.316808846,31.8075648132,-0.0119007984861
337,35.0826538867,35.6179196593,32.7892432617,32.3168121256,31.8075273201,-0.0114982302295
338,35.0826076523,35.6178834209,32.7892458052,32.3168002795,31.8074906666,-0.011162044083
339,35.0825561898,35.6178470175,32.7892418578,32.3168042282,31.8074556889,-0.0108162984189
340,35.0825098251,35.617810434,32.7892585989,32.3168003928,31.8074212864,-0.010467271314
341,35.0824607762,35.6177736643,32.7892482312,32.316796638,31.8073852277,-0.0101276919533
342,35.0824116384,35.617720719,32.7892658597,32.3167929553,31.8073501994,-0.00978223501492
343,35.0823624077,35.6176673622,32.7892770526,32.3167974248,31.8073156026,-0.00943431643735
344,35.2433496519,35.780789213,32.9384012178,32.464440251,31.9532724513,-0.00704095905997
345,35.2431568041,35.7802896111,32.9388268795,32.4646914547,31.9527198944,-0.00673397074221
346,35.2432090375,35.7805243259,32.9385710789,32.4645709026,31.9529428558,-0.0064269824245
347,35.2431643537,35.7804916466,32.9386009088,32.4645560405,31.9528712727,-0.0061199941068
348,35.2431362678,35.7804881852,32.9385825823,32.4645635439,31.9528403691,-0.00581300578904
349,35.2431081819,35.780484723,32.9385642561,32.4645412109,31.9528198947,-0.00550601747133
350,35.2430927827,35.7804893283,32.9385407538,32.4645390638,31.9527818424,-0.00488351784054
351,35.2430917519,35.7804645578,32.9385294386,32.4645219558,31.9527595569,-0.00426101820969
352,35.243078752,35.7804838694,32.9385181839,32.4645198777,31.9527214656,-0.0036385185789
353,35.2430609101,35.7804590196,32.938494682,32.4645178683,31.9526886161,-0.00301601894811
354,35.2430478527,35.7804488378,32.9385333319,32.4645159285,31.9526663705,-0.00239351931726
355,35.2430298947,35.7804534433,32.9385098301,32.4644988204,31.9526228546,-0.00177101968647
356,35.8464934137,36.3945866484,33.4991070968,33.0180567915,32.497066378,-0.00910763288468
357,35.845702062,36.3925386566,33.5016448632,33.0190158168,32.4968355411,-0.00531452317435
358,35.8459753868,36.3935593457,33.5007777941,33.0184864175,32.4982432384,0.000732486953157
359,35.8458378996,36.3932350243,33.5009747038,33.0186182468,32.4979442318,0.00156698916626
360,35.8457864162,36.3931924143,33.5009860075,33.018633752,32.4978856699,0.00240149137968
361,35.845729687,36.3931348719,33.500979303,33.0186347024,32.4978370352,0.00323599359278
362,35.8456489302,36.3930924535,33.5009690481,33.0186321225,32.4977903182,0.00353412657363
363,35.8455731487,36.3930646282,33.5009717804,33.0186297009,32.4977536462,0.0038322595548
364,35.8454973193,36.392992281,33.5009619145,33.0186197224,32.4977118566,0.00413039253565
365,35.8454214414,36.3929791653,33.5009456692,33.0186253414,32.4976700008,0.0044285255165
366,35.8453455145,36.3929361946,33.5009426336,33.0186077724,32.497633246,0.00472665849767
367,35.8452695378,36.3928930624,33.5009265917,33.0186058947,32.4975912863,0.00502479147853
368,36.2715300133,36.8263502738,33.8972579514,33.4096256579,32.8837756193,0.00508972161891
369,36.2710571234,36.824964426,33.8983931011,33.4103334775,32.8823908903,0.00503271260681
370,36.271222484,36.8256149028,33.8978113259,33.4099910861,32.8830374015,0.00521958189949
371,36.2711410134,36.8254694435,33.8979300243,33.4100585497,32.8828773933,0.00528451203988
372,36.2710968695,36.8254330038,33.8979226684,33.4100537859,32.8828456222,0.00534944218007
373,36.2710527066,36.82543821,33.897909413,33.4100637694,32.8828227217,0.00541437232046
374,36.2709916211,36.82540487,33.8979149019,33.4100473047,32.8828137305,0.0050586207101
375,36.2709328936,36.8254131786,33.8978849198,33.4100235154,32.8827956644,0.00470286909943
376,36.2708741243,36.8253937337,33.8978903524,33.4100217648,32.8827820754,0.00434711748907
377,36.2708153137,36.8253742889,33.8978604816,33.4099906993,32.8827684455,0.00399136587872
378,36.2707587931,36.8253824594,33.8978541274,33.4099816074,32.8827639619,0.00363561426804
379,36.2706998877,36.825376771,33.8978360978,33.4099506868,32.8827410601,0.00327986265769
380,35.5941224899,36.1372314688,33.271977822,32.7922457366,32.2689756943,-0.016711042099
381,35.5951175524,36.140093009,33.2672970192,32.788508078,32.272323679,0.00231395633778
382,35.5947096634,36.1394814919,33.2686708579,32.7891230917,32.2708978964,-0.00199387790799
383,35.5947558844,36.1397592332,33.2684417794,32.7889359702,32.2714121338,0.000427205540151
384,35.5947132395,36.1397401343,33.2684377907,32.7889269686,32.2714111633,-9.0738570334e-05
385,35.5946734796,36.1397388019,33.2684330982,32.788900946,32.2714157993,-0.00057669984812
386,35.5946480165,36.1397453325,33.2684233444,32.7888888783,32.2714119612,-0.000761072968082
387,35.5946225315,36.1403496716,33.2684206426,32.7888768307,32.271406052,-0.000957260310417
388,35.5948970332,36.1403563421,33.2688212328,32.7888647973,32.2714006937,-0.00115030538212
389,35.5948689924,36.1403314211,33.268825659,32.7890805302,32.2713942516,-0.00134953311847
390,35.5948409464,36.1403380861,33.2688229557,32.7890764788,32.2713870225,-0.00155325024131
391,35.5948128958,36.1403131709,33.2688202506,32.7890724249,32.2713803939,-0.00175354195981
392,36.2564542053,36.813009986,33.8857605556,33.3958548809,32.8683949031,-0.00919951869761
393,36.2558704805,36.8107177409,33.8856383529,33.3969566037,32.8681386024,-0.00624385232506
394,36.2561886991,36.8118757138,33.8846881979,33.3965927898,32.8696682588,-0.00110855884526
395,36.2560679441,36.8115775317,33.8849127346,33.3967290627,32.8693944841,-0.00126005895572
396,36.2560346951,36.812174544,33.8849085695,33.3967380521,32.8693765957,-0.00141155906617
397,36.2560014465,36.8121650311,33.8853333969,33.3967327869,32.8693683409,-0.00156305917663
398,36.2559761465,36.8121305537,33.8853332358,33.3967266222,32.8693523624,-0.00158835476185
399,36.2562507952,36.8121242702,33.8853330894,33.3967276076,32.8693363304,-0.00161365034707
400,36.2562209257,36.8121038359,33.8853390779,33.3969540082,32.8693301016,-0.00163894593229
401,36.2561910387,36.8120833651,33.8853389763,33.3969550726,32.8693090649,-0.00166424151752
402,36.2561657388,36.8120770827,33.8853388898,33.3969634149,32.8692978718,-0.00168953710274
403,36.2561358341,36.8120708006,33.8853388186,33.3969572498,32.869291643,-0.00171483268796
404,36.4304553508,36.9873288766,34.0460552757,33.5569539157,33.0268635041,-0.00210053266334
405,36.4303141307,36.9868144941,34.0464975394,33.5572532576,33.0263621965,-0.00248623263846
406,36.4303876428,36.9871073344,34.0462705557,33.5570961634,33.0266716376,-0.00358183306829
407,36.4304129136,36.9870885326,34.0463127085,33.5571217214,33.026635957,-0.00381503590901
408,36.430438173,36.9871161754,34.0463199584,33.5571349955,33.0266536447,-0.00404823874948
409,36.4304774944,36.9870973737,34.0463359604,33.5571237497,33.0266713325,-0.0042814415902
410,36.430506278,36.9871481329,34.0463345639,33.5571248357,33.026695758,-0.00451464443092
411,36.4305385513,36.9871525534,34.046350566,33.5571502976,33.0267067081,-0.00474784727138
412,36.4305708128,36.9871569711,34.0463579228,33.5571392448,33.0267243952,-0.00498105011211
413,36.4306030635,36.987161391,34.0463653133,33.5571646594,33.0267488204,-0.00521425295283
414,36.4306318521,36.9871888467,34.0463813017,33.5571657834,33.0267597732,-0.00544745579329
415,36.4306640857,36.9871932384,34.0463973196,33.5571669761,33.0267774573,-0.00568065863401
416,36.2388102659,36.791378162,33.8675947755,33.3812447732,32.8528436277,-0.00568065863401
417,36.2390083285,36.7920275735,33.8670522689,33.3809154552,32.8534689125,-0.00568065863401
418,36.238925927,36.7917594103,33.867310642,33.3810575371,32.8531836633,-0.00568065863401
419,36.2389429304,36.7918051087,33.8672346731,33.3810214023,32.8532422862,-0.00568065863401
420,36.2389496544,36.7918503916,33.8672264044,33.3810214064,32.853248709,-0.00568065863401
421,36.238952999,36.7918503796,33.8672264115,33.3810094583,32.853261503,-0.00568065863401
422,36.2389563327,36.7918277717,33.867209967,33.3809975566,32.8532487058,-0.00568065863401
423,36.2389596558,36.791827759,33.8672099747,33.3810094683,32.8532614997,-0.00568065863401
424,36.2389629684,36.7918503411,33.8671936596,33.3809975667,32.8532614981,-0.00568065863401
425,36.2389629656,36.7918503285,33.8672018125,33.380985711,32.8532551075,-0.00568065863401
426,36.2389695623,36.7918503162,33.8671855614,33.3809975766,32.8532678665,-0.00568065863401
427,36.238966265,36.7918727967,33.8671855687,33.3809857207,32.8532614934,-0.00568065863401
428,36.1066961892,36.6573286063,33.7442090214,33.2596338362,32.7334365118,-0.00591386147473
429,36.1068631247,36.657788649,33.7438540761,33.2594272472,32.7338847085,-0.0061470643152
430,36.1068284975,36.6576110441,33.7440346627,33.2595363406,32.7336969865,-0.00638026715592
431,36.1068777124,36.6576844636,33.7440083105,33.2595133484,32.7337611679,-0.00661346999664
432,36.106909858,36.6577116558,33.7440159557,33.2595386782,32.7337788524,-0.00684667283711
433,36.1069419926,36.657716048,33.7440236348,33.2595279202,32.7338031046,-0.00707987567783
434,36.1069741163,36.6577204395,33.744023074,33.2595412056,32.7338142211,-0.00731307851855
435,36.1070062293,36.6577701173,33.7440390938,33.2595544914,32.7338384731,-0.00754628135901
436,36.1070416464,36.6577519152,33.7440468732,33.2595558259,32.7338561572,-0.00777948419973
437,36.1070704228,36.6578013858,33.7440546856,33.2595810634,32.7338672737,-0.00801268704045
438,36.1071025036,36.6577832849,33.7440625309,33.2595943497,32.7338915254,-0.00824588988092
439,36.1071345737,36.6578325499,33.7440704087,33.2595956852,32.7339092094,-0.00847909272164
440,36.5627644391,37.1208667859,34.1672951205,33.6775586686,33.1470926622,-0.00859901457372
441,36.562450383,37.1201464439,34.1680359319,33.677848015,33.1457519061,-0.00847909272164
442,36.562386477,37.1199400206,34.1682118504,33.6779556149,33.145573535,-0.00847909272164
443,36.5623836442,37.1199300251,34.1682286047,33.6779610869,33.1455735317,-0.00847909272164
444,36.5623750958,37.1199099802,34.1682387237,33.6779720332,33.1455706387,-0.00847909272164
445,36.5623750907,37.1198898511,34.1682523051,33.6779775284,33.1455764135,-0.00847909272164
446,36.5623693505,37.119879767,34.1682625657,33.6779830272,33.1455706326,-0.00847909272164
447,36.5623650229,37.1198696176,34.1682763189,33.677994053,33.1455706298,-0.00847909272164
448,36.5623621254,37.1198493191,34.1682832387,33.6779995876,33.1455706271,-0.00847909272164
449,36.5623577767,37.1198289346,34.1682936518,33.6780051258,33.1455706245,-0.00847909272164
450,36.5623519259,37.1198186941,34.1683076304,33.6780162322,33.1455677225,-0.00847909272164
451,36.5623489872,37.1198084474,34.1683181912,33.6780217943,33.1455706196,-0.00847909272164
452,36.5329611573,37.0899440437,34.1409524938,33.6510277042,33.1189815966,-0.00847909272164
453,36.5329652545,37.0899535121,34.1409467372,33.6510223003,33.1189889235,-0.00847909272164
454,36.5329696879,37.0899741425,34.1409324674,33.6510167127,33.1190034882,-0.00847909272164
455,36.5329726306,37.089984439,34.1409253868,33.6510111295,33.1190005759,-0.00847909272164
456,36.532972627,37.0899844235,34.1409253967,33.6510111354,33.1190034877,-0.00847909272164
457,36.5329755668,37.089984408,34.1409218641,33.6510055565,33.1190034813,-0.00847909272164
458,36.5329784919,37.0899946668,34.1409183428,33.6510055624,33.1190034831,-0.00847909272164
459,36.5329784883,37.0900049187,34.1409148231,33.6510055683,33.118997651,-0.00847909272164
460,36.5329814107,37.0900049035,34.1409113146,33.6510000183,33.1190034786,-0.00847909272164
461,36.5329814071,37.0900048886,34.1409078076,33.651000024,33.1190034764,-0.00847909272164
462,36.532984315,37.0900151039,34.140907817,33.6509944779,33.1190005684,-0.00847909272164
463,36.5329843115,37.0900150896,34.1408973252,33.6509944834,33.1190005663,-0.00847909272164
464,36.2388867069,36.7910840548,33.866854092,33.3808414774,32.8524231269,-0.00847909272164
465,36.2391881007,36.7920572332,33.8660530836,33.3803547526,32.8533610987,-0.00847909272164
466,36.2390423734,36.7916057735,33.8664392031,33.3805827374,32.8529233037,-0.00847909272164
467,36.2390723434,36.7916841582,33.8663623442,33.3805399451,32.8529982198,-0.00847909272164
468,36.2390723393,36.7916841418,33.8663498569,33.3805399514,32.8530226634,-0.00847909272164
469,36.2390776838,36.7917035192,33.8663623672,33.380539958,32.853010471,-0.00847909272164
470,36.2390723307,36.7916841076,33.8663498808,33.3805399646,32.8530226595,-0.00847909272164
471,36.2390723265,36.7916840906,33.8663623908,33.3805399712,32.8530104672,-0.00847909272164
472,36.2390723223,36.7916840741,33.8663624022,33.3805506186,32.8530287269,-0.00847909272164
473,36.2390723183,36.7916840581,33.8663624133,33.3805399837,32.8530226539,-0.00847909272164
474,36.2390723144,36.7916840427,33.866362424,33.3805506306,32.8530226522,-0.00847909272164
475,36.2390669315,36.7916645526,33.8663750199,33.3805399954,32.8530226505,-0.00847909272164
476,36.1213768284,36.6719098914,33.7569218807,33.2726018533,32.7463972467,-0.00847909272164
477,36.121495249,36.6722734351,33.7566127781,33.2724155538,32.7467766179,-0.00847909272164
478,36.1214406683,36.6721153048,33.756747557,33.2725017754,32.7465946391,-0.00847909272164
479,36.1214573741,36.6721553398,33.7567211056,33.272479984,32.7466383963,-0.00847909272164
480,36.1214518377,36.6721553397,33.7567145516,33.272479984,32.7466383963,-0.00847909272164
481,36.1214628787,36.6721553406,33.7567080202,33.2724799837,32.7466445808,-0.00847909272164
482,36.1214573748,36.6721752333,33.7567080189,33.2724799829,32.746644581,-0.00847909272164
483,36.1214628799,36.6721752363,33.7567015093,33.2724691456,32.7466445814,-0.00847909272164
484,36.1214628809,36.6721752403,33.7567015066,33.2724799802,32.7466445818,-0.00847909272164
485,36.1214628822,36.6721752453,33.7567015032,33.2724691421,32.7466507504,-0.00847909272164
486,36.1214628837,36.672195058,33.7566950145,33.2724691398,32.7466507511,-0.00847909272164
487,36.1214683582,36.6721752582,33.7566950098,33.2724691371,32.7466507519,-0.00847909272164
488,36.0773147752,36.6272641652,33.7155982899,33.231961379,32.7066469765,-0.00847909272164
489,36.0773643197,36.6274033953,33.7154615941,33.2318745309,32.7068020499,-0.00847909272164
490,36.077348086,36.6273640197,33.7155124813,33.2318960116,32.7067227012,-0.00847909272164
491,36.0773589338,36.6274033683,33.7154868725,33.2318960169,32.7067535399,-0.00847909272164
492,36.077364309,36.6274033532,33.7154616235,33.2318638678,32.7067412513,-0.00847909272164
493,36.0773696532,36.6274423683,33.7154616349,33.2318745534,32.7067535364,-0.00847909272164
494,36.0773749666,36.6274423506,33.7154367398,33.2318532403,32.7067473991,-0.00847909272164
495,36.0773802495,36.6274810365,33.7154367529,33.2318532474,32.7067535324,-0.00847909272164
496,36.0773855022,36.6274810168,33.7154122044,33.2318320889,32.706747395,-0.00847909272164
497,36.077390725,36.6275193779,33.715400065,33.2318320968,32.7067596471,-0.00847909272164
498,36.077395918,36.6275193565,33.7154000801,33.2318215792,32.7067473905,-0.00847909272164
499,36.0774062219,36.6275384053,33.7153700761,33.2318110997,32.7067596424,-0.00847909272164
500,35.9891600798,36.5378291326,33.6333856193,33.1508993481,32.626844344,-0.00824588988092
501,35.9892284558,36.5381002997,33.6331336788,33.1507567372,32.6271180481,-0.00801268704045
502,35.9891469393,36.5379404139,33.6332413694,33.1507966624,32.6269528764,-0.00777948419973
503,35.9891262612,36.5379753637,33.6332125975,33.1507941414,32.626979182,-0.00754628135901
504,35.9890947874,36.537931594,33.6331965877,33.150780863,32.6269552616,-0.00731307851855
505,35.9890660072,36.5379469083,33.6331933399,33.150767584,32.6269375753,-0.00707987567783
506,35.9890318176,36.5379227804,33.6331773279,33.1507651006,32.6269323406,-0.00684667283711
507,35.9889975972,36.5378985704,33.6331741685,33.1507518203,32.6269022032,-0.00661346999664
508,35.9889688182,36.5378941678,33.6331710997,33.1507493753,32.626896969,-0.00638026715592
509,35.9889373074,36.5378698765,33.6331550843,33.1507360937,32.626873066,-0.0061470643152
510,35.9889057889,36.5378654771,33.633152106,33.1507336873,32.6268615981,-0.00591386147473
511,35.9888715068,36.5378210431,33.6331492203,33.1507204046,32.6268439129,-0.00568065863401
512,35.8418589416,36.3883399633,33.4965095817,33.0159006993,32.4936899495,-0.00568065863401
513,35.8420045014,36.38878388,33.4961188474,33.0156499512,32.4941636281,-0.00568065863401
514,35.8419299332,36.3885352292,33.496333491,33.0157841429,32.4939387394,-0.00568065863401
515,35.8419358767,36.3885775825,33.4962971929,33.0157727269,32.4939906232,-0.00568065863401
516,35.8419358781,36.3885564604,33.496311626,33.0157727247,32.4939906238,-0.00568065863401
517,35.8419269526,36.3885352454,33.4963261673,33.0157841366,32.4939906244,-0.00568065863401
518,35.8419239604,36.3885352506,33.4963408178,33.0157955917,32.4939906249,-0.00568065863401
519,35.8419239619,36.3884925353,33.4963408139,33.0157955891,32.494003419,-0.00568065863401
520,35.8419118983,36.3884925402,33.496370451,33.0158186319,32.4939906264,-0.00568065863401
521,35.8419118996,36.3884710431,33.4963704476,33.0158186297,32.4940034203,-0.00568065863401
522,35.8419058126,36.3884494465,33.4963854351,33.0158302177,32.4939970322,-0.00568065863401
523,35.8418996888,36.3884494488,33.496400536,33.015830217,32.4940034201,-0.00568065863401
524,35.7096146515,36.2539071933,33.3734129786,32.8944806384,32.3741704507,-0.00580786018345
525,35.7097690423,36.2543605372,33.3730501238,32.8942598837,32.3746166826,-0.00593506173289
526,35.7097257424,36.2541650575,33.373220236,32.8943610825,32.3744215187,-0.00606226328233
527,35.709757302,36.254234311,33.3731815262,32.894344565,32.3744775249,-0.00618946483176
528,35.7097792767,36.2542587993,33.3731746874,32.8943399963,32.374487172,-0.0063166663812
529,35.7098012127,36.2542612036,33.3731756794,32.8943237518,32.3744968191,-0.00644386793064
530,35.7098231105,36.254307479,33.3731690198,32.8943309952,32.3745130146,-0.00657106948008
531,35.7098388086,36.2543098819,33.373170101,32.8943149302,32.3745226616,-0.00669827102951
532,35.709863735,36.2543340737,33.3731636177,32.8943338061,32.3745323084,-0.00682547257895
533,35.7098824902,36.2543364753,33.3731572501,32.8943178304,32.3745484855,-0.00695267412839
534,35.7099042749,36.2543821663,33.373165985,32.8943250748,32.3745516019,-0.00707987567783
535,35.7099199723,36.2543845666,33.3731522808,32.8943207755,32.3745677789,-0.00720707722726
536,35.7099230016,36.2543629677,33.3731597338,32.8943207762,32.3745677788,-0.00720707722726
537,35.7099169321,36.2543845613,33.3731747238,32.8943323213,32.3745677784,-0.00720707722726
538,35.709913883,36.254341268,33.3731747261,32.8943323227,32.3745742902,-0.00720707722726
539,35.7099138821,36.254362957,33.3731898303,32.8943439119,32.3745677776,-0.00720707722726
540,35.709907757,36.2543194713,33.3731898327,32.8943439133,32.3745742893,-0.00720707722726
541,35.7099077561,36.2543412567,33.3731974291,32.8943555466,32.3745742889,-0.00720707722726
542,35.7099046791,36.2542975777,33.3732127064,32.8943672243,32.3745742885,-0.00720707722726
543,35.7099015928,36.2543194605,33.3732127086,32.8943789466,32.3745807822,-0.00720707722726
544,35.7098953927,36.2542975709,33.3732203921,32.8943789478,32.3745742878,-0.00720707722726
545,35.7098984963,36.2542755836,33.3732358453,32.894390715,32.3745807814,-0.00720707722726
546,35.7098891538,36.2542755805,33.3732358472,32.8943907162,32.3745807811,-0.00720707722726
547,35.7098922765,36.2542755774,33.3732514194,32.8944025285,32.3745807807,-0.00720707722726
548,35.9305023151,36.4786743544,33.5783751199,33.0967591549,32.5744302103,-0.00731307851855
549,35.930292378,36.4779518012,33.578991622,33.0971246508,32.5737312568,-0.00741907980958
550,35.9304032052,36.4782778449,33.5787257287,33.0969794489,32.5740812049,-0.00752508110086
551,35.9303927327,36.478195532,33.5788051868,33.0970197226,32.5740161002,-0.00763108239214
552,35.9303968358,36.4781762279,33.5788346475,33.0970488002,32.5740179392,-0.00773708368317
553,35.9304069077,36.4781353288,33.5788493729,33.097054834,32.5740383641,-0.00784308497445
554,35.9304078538,36.4781373378,33.5788791707,33.0970724554,32.5740340188,-0.00794908626574
555,35.9304209371,36.4781177504,33.5788940095,33.0970901208,32.5740420586,-0.00805508755676
556,35.9304278965,36.4780980673,33.5789241518,33.0971078307,32.5740562993,-0.00816108884805
557,35.9304348184,36.4780782879,33.5789391067,33.0971255852,32.5740581384,-0.00826709013933
558,35.9304417027,36.4780584114,33.5789618312,33.0971316187,32.5740723791,-0.00837309143036
559,35.9304516723,36.4780604211,33.5789846748,33.0971612292,32.5740742182,-0.00847909272164
560,36.0775428601,36.627569136,33.7159521792,33.232192946,32.7073671732,-0.00871229556236
561,36.077428883,36.6271365723,33.7163638615,33.232441185,32.706898838,-0.00894549840283
562,36.0775315482,36.6273424209,33.7161762438,33.2323465069,32.7071426177,-0.00917870124355
563,36.0775509845,36.627346817,33.7162235201,33.2323597902,32.7071241132,-0.00941190408427
564,36.0775797623,36.6273292309,33.7162395366,33.232384884,32.7071296078,-0.00964510692473
565,36.07760854,36.62735561,33.7162398638,33.2323863565,32.7071472921,-0.00987830976545
566,36.0776466585,36.6273818904,33.7162558809,33.2323996399,32.7071710791,-0.0101115126062
567,36.0776754358,36.6273862852,33.7162563301,33.2324011585,32.7071826604,-0.0103447154466
568,36.0777073074,36.6274124656,33.7162723487,33.2324144427,32.7072003443,-0.0105779182874
569,36.0777422448,36.627416858,33.7162729191,33.2324160075,32.7072241306,-0.0108111211281
570,36.0777710211,36.6274429387,33.7162889393,33.2324292927,32.7072357116,-0.0110443239685
571,36.0778059203,36.6274473285,33.7162896297,33.2324309034,32.707253395,-0.0112775268093
572,35.6372491477,36.1799245625,33.3070284951,32.8282795806,32.3083539804,-0.011171525518
573,35.6376849375,36.1813549744,33.3058197614,32.8275447698,32.3097188013,-0.011065524227
574,35.6374540944,36.1806918212,33.3063963979,32.8278758068,32.3090356574,-0.0109595229357
575,35.6374853545,36.180789644,33.306272376,32.8278175043,32.3091676803,-0.0108535216444
576,35.6375194815,36.1806667443,33.306265167,32.827803231,32.3091337056,-0.00959064553871
577,35.6375093084,36.1806546885,33.3062753747,32.827809435,32.3091304533,-0.00937947380973
578,35.6375038426,36.1806685105,33.3062661157,32.8278025393,32.3091125571,-0.00915252651509
579,35.6374946509,36.1806695963,33.3062665217,32.8278086836,32.3091089513,-0.00892557922072
580,35.6374929115,36.1806833887,33.3062572622,32.8277757598,32.3090910553,-0.00869863192608
581,35.63748372,36.1806844755,33.3062674575,32.827794891,32.3090874495,-0.00847168463145
582,35.6374782546,36.1804727789,33.3062484492,32.827774954,32.3090695535,-0.00824473733707
583,35.6373704976,36.1804991258,33.3062587278,32.8277680573,32.3090659479,-0.00801779004244
584,35.6105409386,36.1555324866,33.2832059727,32.8031814916,32.2853893033,-0.00823604817083
585,35.6106093784,36.1555721846,33.2831734434,32.8031695284,32.285424242,-0.00845430629949
586,35.6106399051,36.1555211769,33.282853269,32.8032260349,32.285391148,-0.00867256442789
587,35.6106893866,36.1555306859,33.2828611104,32.803017794,32.285404802,-0.00890373400454
588,35.6107388539,36.155524887,33.2828891535,32.803036284,32.2854043222,-0.00925602564718
589,35.6107835525,36.1555344116,33.2829171808,32.8030547297,32.2854035815,-0.00960980549927
590,35.6108370134,36.1555302866,33.2829441861,32.8030803313,32.2854038531,-0.00988663872795
591,35.6108904746,36.155541438,33.2829375268,32.8030983211,32.2854067759,-0.0101483476712
592,35.61093672,36.1555372663,33.2829711996,32.8031239428,32.2854110178,-0.0104025320101
593,35.6106888929,36.1549178561,33.2829914545,32.803141938,32.2854153921,-0.010655960875
594,35.6107279959,36.1549137724,33.2830117057,32.8031599282,32.285422437,-0.0108941556293
595,35.6107814549,36.1549401468,33.2830386972,32.8031932348,32.2854297962,-0.0111305569576
596,35.6402218212,36.1848143198,33.3103963102,32.8301614985,32.3121570254,-0.0103286288414
597,35.6402261459,36.1847312205,33.3105052895,32.8302516602,32.3119409087,-0.01169762198
598,35.6402863263,36.1847573791,33.3104852792,32.8302411192,32.3120562486,-0.0111965507081
599,35.6403171367,36.1847510583,33.3105202463,32.8302622369,32.3120325235,-0.0114887821471
600,35.6403601499,36.1847453848,33.3101393512,32.8300638792,32.3120370301,-0.0116199646723
601,35.6400899302,36.1841091243,33.310147054,32.8300694048,32.3120403783,-0.0117577550953
602,35.6401345791,36.1841193327,33.3101813199,32.8300976953,32.312045154,-0.0118577474442
603,35.6401768071,36.1841142568,33.3101953263,32.8301106784,32.3120500065,-0.0119573015095
604,35.6402166007,36.1841091359,33.3102161238,32.8301313455,32.3120542151,-0.0120605287656
605,35.6402588152,36.1841039816,33.3102437623,32.8301520263,32.312059934,-0.0121551409148
606,35.6402985796,36.1841141784,33.3102646139,32.8301727291,32.3120652373,-0.012252123325
607,35.6403383244,36.1840935302,33.3102923647,32.8301934497,32.3120702508,-0.0123507590214
608,35.9343623244,36.4830468641,33.5836361916,33.0998782421,32.5785556136,-0.0108404367627
609,35.9340846318,36.48207775,33.5844479592,33.1003819767,32.5772617291,-0.0142544665366
610,35.9342598849,36.4825696406,33.584050694,33.100143827,32.5780565685,-0.0106317575943
611,35.9342538182,36.4824582421,33.5841369603,33.0999750152,32.5779424176,-0.0105274180101
612,35.9342708878,36.4824656216,33.5841535343,33.0999795549,32.5779397543,-0.0104230784259
613,35.9343018567,36.4824436214,33.5841573581,33.0999840917,32.5779309228,-0.0103187388417
614,35.9343139361,36.4824774334,33.5841630799,33.0999894524,32.5779368407,-0.010330086739
