,b0,b1,b2,b3,b4,b5,b6
1457,28.6563025133,24.0688162665,24.0367947418,40.0217659178,27.7667829372,0.0480461470371,21.3842494294
1458,28.6562826785,24.0687744623,24.0367744847,40.0218361035,27.7667067647,0.0481166410385,21.384315715
1459,28.656263608,24.068771417,24.0367467503,40.0218936817,27.7666307179,0.0481892219782,21.3843775272
1460,28.3959481693,23.8497211647,23.8190609916,39.6534256796,27.5064113691,0.0514021644703,21.2012134352
1461,28.3958516066,23.8511276693,23.8195786872,39.6549950681,27.514928378,0.0479279167801,21.1897414825
1462,28.3958984753,23.8504830922,23.819300851,39.6541098319,27.5106852675,0.0496682512953,21.1932777332
1463,28.3958871901,23.850661488,23.8193528569,39.6543289041,27.5116162288,0.0492787893182,21.191829737
1464,28.3958870112,23.8506671559,23.8193440056,39.6543206585,27.5115947744,0.0492854388578,21.1917981214
1465,28.3958876403,23.8506738687,23.8188052534,39.6531387824,27.5115726073,0.0492770065338,21.1918266727
1466,28.3958876484,23.8506735938,23.8188052613,39.6531429996,27.51154201,0.0492878897064,21.1918550044
1467,28.3958876562,23.8506937893,23.8188010561,39.6531362481,27.5115067219,0.0493023910514,21.1918909888
1468,28.3958868345,23.8507037388,23.8188010669,39.6531297362,27.5114730699,0.0493162374683,21.1919284731
1469,28.3958868421,23.8507136689,23.8187968483,39.6531226787,27.5114418245,0.0493292725585,21.191967079
1470,28.3958868498,23.8507134121,23.8187926141,39.6531150847,27.511404851,0.0493445493603,21.1920066852
1471,28.3958860306,23.850713164,23.818792625,39.6531074573,27.5113712103,0.0493585803387,21.1920470341
1472,28.3485369188,23.8109057038,23.7791908233,39.586148911,27.4639793988,0.0500175462898,21.1586981115
1473,28.3484989589,23.8111264762,23.7792665607,39.586490742,27.4655477132,0.0494227482988,21.1559345205
1474,28.3484881967,23.8110128724,23.7791993552,39.5863762803,27.4646852548,0.0498179446244,21.1573320381
1475,28.3484660329,23.8110047585,23.7791911697,39.5864651308,27.4648384159,0.0497973600212,21.1570794761
1476,28.3484464369,23.8110159222,23.7791696079,39.5865082972,27.464791584,0.0498596060307,21.1570888476
1477,28.3484264137,23.8109862342,23.7791524785,39.5865543138,27.4647530727,0.0499182451544,21.1571132985
1478,28.3484077368,23.8109888605,23.779128174,39.586640642,27.4647178112,0.0499638820806,21.157134553
1479,28.348389071,23.8109605389,23.7791038001,39.5867238803,27.4646784174,0.0500115937275,21.1571561677
1480,28.3483704167,23.8109528202,23.7790793556,39.5868061277,27.4646437592,0.0500576949019,21.1571781622
1481,28.3483517743,23.8109346773,23.7790571272,39.5868871613,27.4646066612,0.0501049176797,21.1572003527
1482,28.3483340216,23.8109373077,23.779030243,39.5869673081,27.4645662909,0.0501535193311,21.1572227223
1483,28.3483145263,23.8108981534,23.7790079003,39.5870466893,27.4645302917,0.0502006092438,21.1572458341
1484,28.5613013138,23.9901227895,23.9571168688,39.8885685889,27.6774773498,0.0475476756335,21.3103818199
1485,28.5613843591,23.9889371658,23.9566753155,39.8872466416,27.6700029016,0.0505732535558,21.320235731
1486,28.5613443567,23.9895299704,23.9568842233,39.888013378,27.6738538495,0.0489925826743,21.3138624354
1487,28.5613555153,23.9893967626,23.9568280086,39.8878313208,27.6728872453,0.0493815101026,21.315256214
1488,28.5613584934,23.9893891035,23.9568145387,39.8878623885,27.6728652416,0.0493796631233,21.3153295713
1489,28.5613589912,23.9893803176,23.9568096718,39.8878781917,27.6728178076,0.0493899491587,21.3153544508
1490,28.5613627619,23.9893964819,23.9567957219,39.8879125187,27.6727767547,0.04939276333,21.3153832418
1491,28.5613640001,23.9893718064,23.9567861195,39.8879465047,27.6727339902,0.0493962779634,21.3154165367
1492,28.5613669957,23.9893879734,23.9567764472,39.8879808636,27.6726973934,0.0493974134691,21.3154509442
1493,28.5613700414,23.9893835994,23.9567621266,39.888015227,27.6726614963,0.0493982854751,21.3154859542
1494,28.5613722396,23.9893791415,23.956756882,39.8880496041,27.67262161,0.0494006530953,21.3155216006
1495,28.5613744692,23.989374612,23.9567399993,39.8880843127,27.672586597,0.0494011346888,21.3155576731
1496,29.0337114008,24.3863147316,24.3496569083,40.5538641001,28.1380248738,0.0489699498872,21.6915148431
1497,29.0337147985,24.3837959333,24.3503367157,40.5529755424,28.1279013217,0.0490231953283,21.6677880019
1498,29.0336116186,24.3849874086,24.3507767772,40.5542231633,28.1351025597,0.0461530088899,21.6665156388
1499,29.0336200962,24.3846048501,24.3506183073,40.5538459238,28.13299567,0.0470530728822,21.6664932834
1500,29.0336039356,24.3845791897,24.3505921906,40.5539397246,28.1329996883,0.0470807552117,21.666470928
1501,29.0335879182,24.3845683937,24.350558169,40.5539985405,28.1329293828,0.0471422682721,21.6664485726
1502,29.0335704364,24.3845142147,24.3505361737,40.5539718366,28.1328569361,0.047229732513,21.666431276
1503,29.0335529733,24.3844779456,24.3505141313,40.5539521759,28.1327810931,0.0473172798356,21.6664139795
1504,29.0335339865,24.3844598111,24.3504920459,40.5539356247,28.1327091574,0.0474028336202,21.666396683
1505,29.0335157737,24.3844052335,24.3504737122,40.5539217818,28.1326443231,0.0474852623187,21.6663793865
1506,29.0334975695,24.3843870891,24.3504477401,40.5539098832,28.1325751261,0.047569000106,21.6663620899
1507,29.033477815,24.3843506329,24.3504331904,40.5539000014,28.1325088832,0.047651287263,21.6663447934
1508,29.1884143647,24.5151290391,24.4802932455,40.7741032512,28.2880787595,0.0468136340803,21.7804625592
1509,29.188482251,24.5143190573,24.4799973042,40.7731738274,28.2831941443,0.04878072864,21.7839666665
1510,29.1884651961,24.5147463159,24.4801597285,40.7735551112,28.2856506914,0.0477693464047,21.7804871141
1511,29.1884820341,24.5146449101,24.4801322415,40.7733448674,28.285009471,0.0480213069302,21.7807852043
1512,29.188494024,24.5146224016,24.480140834,40.7732628924,28.2849529146,0.0480320133529,21.7808642235
1513,29.1885052261,24.5146368817,24.4801493441,40.7731764043,28.2848906554,0.0480456251402,21.7809780678
1514,29.1885156099,24.5146330407,24.4801538246,40.7730918166,28.2848377691,0.0480551801333,21.7810692976
1515,29.1885267966,24.5146103361,24.4801623147,40.773008133,28.2847830423,0.0480652731972,21.781159996
1516,29.1885371829,24.5146253376,24.4801708052,40.772925833,28.2847284876,0.0480750674329,21.781275566
1517,29.1885483693,24.5146214949,24.4801792965,40.7728449,28.2846814566,0.0480818050743,21.7813199936
1518,29.188558758,24.5145987893,24.4801877866,40.7727648909,28.2846326848,0.0480890400289,21.7814200311
1519,29.1885691489,24.5146137879,24.4801942664,40.7726858802,28.2845821828,0.0480967556786,21.7815262492
1520,28.8217615565,24.2059422187,24.1717077813,40.2535183223,27.9185688617,0.0527593791844,21.522764902
1521,28.8216415203,24.207948796,24.1741955981,40.2555515264,27.9300142045,0.0476816131333,21.5088696735
1522,28.8217182967,24.2069304662,24.1738391737,40.254413247,27.9245429642,0.0499088387656,21.511908274
1523,28.8217113009,24.2071831157,24.1739342185,40.2546247414,27.9257102276,0.0494148225049,21.5100019162
1524,28.8217188458,24.2071772385,24.173941268,40.2545645004,27.9257298229,0.0493977538835,21.5099320262
1525,28.8217273002,24.2071827403,24.1739576853,40.2545099425,27.925716007,0.049392269127,21.5099697835
1526,28.821735827,24.2071859441,24.1739649116,40.2544477526,27.9256979966,0.049390621376,21.5100044451
1527,28.8217430077,24.2071992649,24.1739813455,40.2543851189,27.9256726208,0.0493918144473,21.5100428372
1528,28.8217519942,24.2072024161,24.1739931477,40.2543223088,27.9256508009,0.0493917021804,21.510082533
1529,28.8217587575,24.2072055399,24.1740049307,40.2542589317,27.9256243191,0.0493934364136,21.5101232789
1530,28.8217681922,24.2072187142,24.1740189582,40.2541952859,27.9255974569,0.0493953589677,21.5101648946
1531,28.8217758623,24.2072217877,24.1740306963,40.2541313162,27.9255727771,0.0493965168548,21.5102072628
1532,28.6088067836,24.0280377373,23.9950114668,39.9525501358,27.712705837,0.0521999799224,21.359739917
1533,28.6087500549,24.0291656537,23.9963950853,39.9537367224,27.7196371384,0.0491265370562,21.3479858397
1534,28.6088093667,24.0286118996,23.9962015562,39.952961968,27.7162172387,0.0504946312772,21.353841561
1535,28.6088226842,24.0287304642,23.9962694192,39.9530427988,27.7169846038,0.0501455779358,21.3527759342
1536,28.6088420719,24.0287693829,23.9962919854,39.952939921,27.7169891419,0.0501140635569,21.3527461377
1537,28.6088604916,24.0287464041,23.996312152,39.9528436097,27.7169847842,0.0500847779437,21.3528619545
1538,28.6088792382,24.0294408708,23.9968646339,39.9527255775,27.716975224,0.0500654341188,21.3528307349
1539,28.6088970599,24.0294075574,23.996880412,39.9526123853,27.7169618881,0.0500466887687,21.3529212463
1540,28.6089149211,24.0294161215,23.996905862,39.952500639,27.7169440727,0.050029380687,21.3529730587
1541,28.608932819,24.029424614,23.996926442,39.9523954016,27.7169301365,0.0500095141438,21.3530304621
1542,28.6089507514,24.0294122443,23.9969422204,39.9523078266,27.7169106309,0.0499887490859,21.3530886291
1543,28.608969614,24.0293998504,23.9969603896,39.9521659461,27.7168917601,0.0499769383703,21.3531470543
1544,28.2894822596,23.761246253,23.7270739947,39.4998177186,27.3970051853,0.0547384058652,21.1282521071
1545,28.2898076647,23.7629697369,23.7309797612,39.5018430513,27.4077487183,0.0497759650899,21.1100273083
1546,28.2898642575,23.7620965313,23.7303128976,39.5019472867,27.4024836657,0.0520143835461,21.1190587156
1547,28.2898473552,23.7623295889,23.7307659102,39.5022117848,27.4037078224,0.0514628124101,21.117459447
1548,28.2902860252,23.7623291355,23.7307807651,39.5021882351,27.4037000776,0.0514786530586,21.1173334638
1549,28.2902826388,23.7623734703,23.7307979992,39.5033700561,27.4037078329,0.051498650031,21.117362452
1550,28.2902780675,23.7623627014,23.7308117758,39.5033560687,27.403712443,0.0515038135945,21.1173800615
1551,28.2902764691,23.7630587546,23.7308227101,39.503343804,27.4037087829,0.0515117910215,21.1174023801
1552,28.2902734752,23.7630696854,23.7313504754,39.503325594,27.4037075135,0.0515198771463,21.1174262493
1553,28.2902723929,23.7630589099,23.7313535978,39.5032987917,27.4037028822,0.0515306801264,21.1175076684
1554,28.2907126163,23.7630912809,23.7313646851,39.5032836448,27.4036924547,0.05154168661,21.1174496702
1555,28.2907119988,23.7631019563,23.7313730079,39.5032702067,27.4036848124,0.0515513579744,21.1175096245
1556,28.6187626826,24.0377694803,24.0048011106,39.9655751219,27.7298942608,0.0455335908747,21.3602787532
1557,28.6188912628,24.0358864589,24.0041238285,39.963375907,27.7165661932,0.0496081364542,21.3628313823
1558,28.6188202085,24.0368362477,24.0044795642,39.9646282056,27.7226477379,0.0471170597518,21.3588074573
1559,28.6188331282,24.0366100317,24.0044231371,39.96420372,27.7212410741,0.0477397519191,21.3588181883
1560,28.6188299869,24.0366120782,24.0044299019,39.9642563707,27.7213125102,0.047704015079,21.3588181883
1561,28.6188293804,24.036644686,24.0044489795,39.9642778526,27.7213350085,0.0476919305801,21.3588181883
1562,28.6188281648,24.0366446855,24.0044489796,39.9642981842,27.7213610191,0.0476787219187,21.3588181883
1563,28.6188281651,24.0366446732,24.0044552787,39.9643160756,27.7213819796,0.0476678226436,21.3588181883
1564,28.6188257489,24.0366771462,24.0044552779,39.9643320438,27.7214024123,0.0476574470957,21.3588181883
1565,28.6188293811,24.0366609241,24.0044584153,39.9643462866,27.7214191546,0.047648749385,21.3588181883
1566,28.6188269551,24.0366771314,24.0044615456,39.9643591646,27.7214348723,0.0476406674505,21.3588181883
1567,28.6188281659,24.0366771249,24.0044615446,39.9643708101,27.7214485263,0.0476335690472,21.3588181883
1568,28.5585263093,23.9854124241,23.9536884735,39.8777940828,27.6595807595,0.0475570032019,21.315776918
1569,28.5585140568,23.9857468832,23.9538240564,39.878136713,27.6616507486,0.0466934363168,21.3157873559
1570,28.5585347489,23.9856098,23.953782696,39.8779514295,27.6607218567,0.0470453119131,21.3157977938
1571,28.5585410548,23.985678004,23.9538114298,39.8779973549,27.6610014215,0.0469042740475,21.3158082317
1572,28.5585503074,23.9856825005,23.9538252295,39.8779935634,27.6610543534,0.0468567527026,21.3158186696
1573,28.5585601144,23.985732947,23.9538390657,39.877989623,27.6610980486,0.04681272493,21.3158291074
1574,28.5585699251,23.9857377976,23.9538585269,39.8779842956,27.661142362,0.046768699827,21.3158395453
1575,28.558578632,23.9857728406,23.9538666694,39.878031626,27.6611801425,0.046718214,21.3158499832
1576,28.5585884567,23.9857926666,23.9538860207,39.8780254803,27.6612163803,0.0466773598101,21.3158604211
1577,28.5585982842,23.9857975138,23.9538997299,39.8780199757,27.6612498873,0.0466374224837,21.315870859
1578,28.5586081158,23.9858023625,23.9539106439,39.8780131397,27.6612824282,0.0465980733303,21.3158812969
1579,28.5586179514,23.9858072114,23.9539270735,39.8780052835,27.6613138178,0.0465593291833,21.3158917348
1580,28.8662789555,24.2446721912,24.2111852473,40.314327628,27.9762816075,0.0453118289562,21.5466336227
1581,28.8664034986,24.2431578985,24.2105763952,40.311656084,27.9584011444,0.0469656593248,21.5466440606
1582,28.8663571144,24.2439672612,24.2108864954,40.3128947367,27.9640515045,0.0452617708837,21.5466544985
1583,28.8663808454,24.2437782447,24.2108303671,40.3125264758,27.962217856,0.045486923096,21.5466649364
1584,28.8663917267,24.2437841261,24.2108337584,40.3124941882,27.9622033921,0.0454695728454,21.5466753743
1585,28.8664026522,24.2438159389,24.2108468509,40.3124616668,27.9621991471,0.0454483853928,21.5466858122
1586,28.8664126021,24.2438073396,24.2108549896,40.3124291434,27.9622000744,0.0454252556991,21.54669625
1587,28.8664206206,24.2438256465,24.2108631277,40.3124180789,27.9622043226,0.0454008790471,21.5467066879
1588,28.8664315469,24.2438304915,24.2108761955,40.3124069234,27.9622071047,0.04537705291,21.5467171258
1589,28.8664424729,24.2438621319,24.2108694772,40.3123530284,27.9622119468,0.0453524532666,21.5467275637
1590,28.8664524364,24.2438401941,24.2108825881,40.3123418744,27.9622192332,0.0453269357478,21.5467380016
1591,28.8664633627,24.243871828,24.2108857518,40.3123518273,27.962224669,0.0453021131452,21.5467484395
1592,29.3276436156,24.632129852,24.5969053224,40.9625242497,28.4484576385,0.0549930824574,21.9412862215
1593,29.3277755105,24.6305961238,24.5959784015,40.9638768521,28.4484580354,0.0549895560883,21.8931493441
1594,29.3277554784,24.6309588966,24.5960690604,40.964847391,28.4349499002,0.0450365095573,21.8931493441
1595,29.3277891689,24.6304425013,24.5959115106,40.9636757793,28.4082994449,0.0454388458416,21.8931493441
1596,29.3277873332,24.6304465372,24.5959083352,40.9637397995,28.4194645621,0.0450365095573,21.8931493441
1597,29.3277915765,24.6304445303,24.5959159498,40.9636457736,28.4166150155,0.0450365095573,21.8931493441
1598,29.3277907413,24.630444513,24.5959079107,40.9636768953,28.4165124085,0.0450365095573,21.8931493441
1599,29.3277907417,24.6304221344,24.5959079086,40.9636457707,28.416305504,0.0450365095573,21.8931493441
1600,29.327790742,24.6304444929,24.5959119326,40.9636457702,28.4164092402,0.0450365095573,21.8931493441
1601,29.3277907421,24.6304444874,24.5959079062,40.9636457699,28.4163055028,0.0450365095573,21.8931493441
1602,29.3277907423,24.6304221154,24.5959079051,40.9636144933,28.4163055001,0.0450365095573,21.8931493441
1603,29.3277907423,24.6304444819,24.5959119306,40.963738692,28.4162011876,0.0450365095573,21.8931493441
1604,29.4224437216,24.7100840816,24.6750537804,41.0979522104,28.5142631164,0.0450615385935,21.9641331985
1605,29.4224645827,24.709633581,24.6748724589,41.0972378979,28.5069083102,0.0450865676298,21.9641227607
1606,29.4224388683,24.7097827924,24.6749432099,41.0975680256,28.5104286516,0.0451115966661,21.9641123228
1607,29.4224311575,24.7097344987,24.6749158959,41.0975714026,28.5096725439,0.0451366257023,21.9641018849
1608,29.4224218542,24.7097296384,24.6749038792,41.0975452321,28.5095706931,0.0451616547386,21.964091447
1609,29.4224093059,24.7097028872,24.6748957401,41.0975777573,28.5095647077,0.0451866837749,21.9640810091
1610,29.4224000026,24.7096980271,24.6748837089,41.0975807326,28.5095587223,0.0452117128111,21.9640705712
1611,29.4223890768,24.7096931672,24.6748716633,41.0976132579,28.5094563881,0.0452367418474,21.9640601334
1612,29.422378151,24.7096662991,24.6748635243,41.0976457832,28.5094504028,0.0452617708837,21.9640496955
1613,29.4223680402,24.70966144,24.6748553854,41.0976187983,28.5094444176,0.0452867999199,21.9640392576
1614,29.4223546768,24.7096565812,24.6748393896,41.0976811476,28.5094384324,0.0453118289562,21.9640288197
1615,29.422343751,24.709651723,24.6748312509,41.0976838491,28.5093356099,0.0453368579925,21.9640183818
1616,29.6823105798,24.9283311267,24.8921543229,41.4661116698,28.7781777487,0.0453118289562,22.147642228
1617,29.6824135114,24.9271323113,24.8916689974,41.4639913078,28.7579588993,0.0452867999199,22.1476526659
1618,29.6823819023,24.9277069341,24.8919100206,41.4648468416,28.767734643,0.0452617708837,22.1476631038
1619,29.6824024449,24.9275818048,24.8918681853,41.4646220607,28.7656555807,0.0452367418474,22.1476735417
1620,29.6824147767,24.9275677119,24.8918634018,41.4645405348,28.765513907,0.0452117128111,22.1476839796
1621,29.6824271166,24.9275343916,24.8918650118,41.4644586245,28.7655198863,0.0451866837749,22.1476944174
1622,29.6824380429,24.9275392378,24.8918665768,41.4643763241,28.7655258653,0.0451616547386,22.1477048553
1623,29.6824511052,24.9275248557,24.8918680966,41.4643437967,28.7655318441,0.0451366257023,22.1477152932
1624,29.6824627476,24.9275103762,24.8918695705,41.4642611009,28.7653890033,0.0451115966661,22.1477257311
1625,29.6824736739,24.9275152216,24.8918709983,41.4641780038,28.7655438013,0.0450865676298,22.147736169
1626,29.6824874856,24.9274811227,24.8918723794,41.4640944998,28.7654009607,0.0450615385935,22.1477466069
1627,29.682498412,24.9274859679,24.8918599659,41.4640105828,28.7654069393,0.0450365095573,22.1477570447
1628,29.717856144,24.9571366565,24.9213859355,41.5139920425,28.8019338351,0.0450615385935,22.1745213312
1629,29.7178565617,24.9569783409,24.921311385,41.5137736969,28.7989841465,0.0450865676298,22.1745108933
1630,29.7178398989,24.9570509668,24.9213303588,41.5139077668,28.800438129,0.0451115966661,22.1745004555
1631,29.7178303953,24.9570268701,24.9213155097,41.5139150566,28.8000059589,0.0451366257023,22.1744900176
1632,29.7178194698,24.9570026763,24.9213073687,41.5139222454,28.8001431131,0.0451616547386,22.1744795797
1633,29.7178085443,24.9570171313,24.9212992278,41.5139547694,28.7999939793,0.0451866837749,22.1744691418
1634,29.7177976189,24.956992938,24.9212877154,41.5139872934,28.8001311334,0.0452117128111,22.1744587039
1635,29.7177866934,24.9569880691,24.9212829461,41.5140198174,28.799982,0.0452367418474,22.174448266
1636,29.7177757679,24.9569832004,24.9212680505,41.5140269046,28.7999760104,0.0452617708837,22.1744378282
1637,29.7177655564,24.9569783318,24.9212599097,41.5140848656,28.8001131645,0.0452867999199,22.1744273903
1638,29.7177539169,24.9569734635,24.9212551522,41.5140664135,28.7998920469,0.0453118289562,22.1744169524
1639,29.7177437054,24.9569685955,24.9212436284,41.5140989377,28.7999580425,0.0453368579925,22.1744065145
1640,29.1378804003,24.4718324408,24.434986683,40.6927813177,28.216395832,0.0545761048416,21.7396635415
1641,29.1376226929,24.4721354048,24.4375120017,40.6975337641,28.2600786576,0.0453368579925,21.7396635415
1642,29.1377454948,24.470366775,24.4368911144,40.6943703026,28.2211434369,0.0461776655845,21.7396635415
1643,29.1377162827,24.4707971326,24.437030431,40.6950642682,28.2293610307,0.0453368579925,21.7396635415
1644,29.1377156108,24.4707693552,24.4370424917,40.6951309078,28.2285727543,0.0453368579925,21.7396635415
1645,29.137713064,24.4708167231,24.4370552306,40.6951648467,28.228457923,0.0453368579925,21.7396635415
1646,29.1377122205,24.4708402093,24.4370636413,40.6952655862,28.2285727523,0.0453368579925,21.7396635415
1647,29.1377097056,24.470886801,24.4370719877,40.6952988133,28.2285727521,0.0453368579925,21.7396635415
1648,29.1377080422,24.4708867979,24.4370843883,40.695364751,28.2286868406,0.0453368579925,21.7396635415
1649,29.1377063892,24.4709328825,24.4370925767,40.6953974655,28.2288002014,0.0453368579925,21.7396635415
1650,29.1377047466,24.4709557359,24.4371007032,40.6954623953,28.2286868403,0.0453368579925,21.7396635415
1651,29.1377031141,24.4709784656,24.4371127785,40.6955266718,28.2289128471,0.0453368579925,21.7396635415
1652,29.125858922,24.461025369,24.4272098008,40.6787583721,28.2165104319,0.0453618870287,21.7307788171
1653,29.1258439085,24.4611111871,24.4272218638,40.6789201038,28.2175383301,0.045386916065,21.7307683792
1654,29.1258354277,24.4610838407,24.4272056894,40.6789205715,28.2171943946,0.0454119451013,21.7307579414
1655,29.1258228694,24.4610789803,24.4272015754,40.6788559477,28.2171884091,0.0454369741375,21.7307475035
1656,29.1258119436,24.4610966058,24.4271934363,40.6789210205,28.2172957845,0.0454620031738,21.7307370656
1657,29.1258018328,24.4610692606,24.4271852973,40.6789535458,28.217402445,0.0454870322101,21.7307266277
1658,29.125790092,24.461086887,24.4271771584,40.6789860711,28.2172838137,0.0455120612463,21.7307161898
1659,29.1257791661,24.4610820283,24.4271690196,40.6790185964,28.2173904742,0.0455370902826,21.7307057519
1660,29.1257682403,24.4610546842,24.4271608808,40.6790511218,28.2173844889,0.0455621193189,21.730695314
1661,29.1257573144,24.4610723118,24.4271527421,40.6790836471,28.2173785036,0.0455871483551,21.7306848762
1662,29.1257447661,24.4610674541,24.4271446034,40.6791161726,28.2174844615,0.0456121773914,21.7306744383
1663,29.1257322279,24.4610625968,24.4271364648,40.679148698,28.2174784763,0.0456372064277,21.7306640004
1664,29.1848963367,24.5108574556,24.4766164904,40.7630957082,28.2786714994,0.0456372064277,21.7750354331
1665,29.184914134,24.5106204344,24.476513652,40.7626353448,28.2742840504,0.0456372064277,21.7750354331
1666,29.1849039232,24.5107728469,24.4765758166,40.7629154995,28.2763501917,0.0456372064277,21.7750354331
1667,29.1849031546,24.5107514121,24.4765720367,40.7628849674,28.2760389756,0.0456372064277,21.7750354331
1668,29.1849054685,24.5107941463,24.4765833295,40.7629154973,28.2759340719,0.0456372064277,21.7750354331
1669,29.1849023885,24.5108153439,24.4765833285,40.7629761291,28.2760389739,0.0456372064277,21.7750354331
1670,29.1849023888,24.5108153364,24.4765981956,40.7629761284,28.2759340723,0.0456372064277,21.7750354331
1671,29.1849008629,24.5108574012,24.4766055478,40.7630361927,28.276038972,0.0456372064277,21.7750354331
1672,29.1848993461,24.5108782644,24.4766055462,40.7630957012,28.2760389709,0.0456372064277,21.7750354331
1673,29.1848970878,24.5108990184,24.4766236988,40.7630957004,28.2760389699,0.0456372064277,21.7750354331
1674,29.1848963397,24.5109196641,24.476627289,40.7631546633,28.2760389688,0.0456372064277,21.7750354331
1675,29.18489485,24.5109402022,24.4766344327,40.7631839427,28.2761432818,0.0456372064277,21.7750354331
1676,29.7172506149,24.9601691457,24.9216474021,41.5218096951,28.8249123234,0.0557201604166,22.1743887654
1677,29.7174792374,24.9578441926,24.9214421559,41.5159717543,28.8249182948,0.0555401948862,22.1743992033
1678,29.7174942155,24.9578014961,24.9214248658,41.5158091817,28.8249242134,0.05551516585,22.1744096412
1679,29.7175298068,24.9574693353,24.9213068567,41.5152453636,28.82493014,0.0554901368137,22.174420079
1680,29.7175407334,24.9574418089,24.9213097289,41.5151267694,28.8249360556,0.0554651077774,22.1744305169
1681,29.7175540465,24.9574466487,24.9213072401,41.5150507476,28.8249419769,0.0554400787412,22.1744409548
1682,29.7175649731,24.9574188185,24.9213046173,41.5149744139,28.824947898,0.0554150497049,22.1744513927
1683,29.7175783118,24.9573906796,24.9213127519,41.5148977643,28.8249538184,0.0553900206686,22.1744618306
1684,29.7175892384,24.9573955197,24.9213099929,41.5148652356,28.8249597383,0.0553649916324,22.1744722685
1685,29.7176013808,24.9573670682,24.9213181275,41.5147435016,28.8249656575,0.0553399625961,22.1744827064
1686,29.7176135298,24.9573719082,24.9213096606,41.514710973,28.8249715761,0.0553149335598,22.1744931442
1687,29.7176256854,24.9573431397,24.9213233643,41.5146333519,28.8249774941,0.0552899045235,22.1745035821
1688,29.7176244573,24.9573599623,24.9213121858,41.5146333473,28.8249774137,0.0552899045235,22.1745035821
1689,29.7176256869,24.9573431018,24.9213233559,41.5146333465,28.8249773794,0.0552899045235,22.1745035821
1690,29.7176244587,24.9573430807,24.9213121776,41.5146333423,28.8249773026,0.0552899045235,22.1745035821
1691,29.7176256885,24.9573599045,24.9213233468,41.5146333391,28.8249772377,0.0552899045235,22.1745035821
1692,29.7176244603,24.957343041,24.9213121689,41.5145879115,28.8249771728,0.0552899045235,22.1745035821
1693,29.7176244611,24.9573430211,24.9213233379,41.5146333326,28.8249771079,0.0552899045235,22.1745035821
1694,29.7176256908,24.9573598445,24.9213177647,41.5146333293,28.8249770431,0.0552899045235,22.1745035821
1695,29.7176244626,24.9573429814,24.9213177603,41.5145879019,28.8249769783,0.0552899045235,22.1745035821
1696,29.7176244634,24.9573598046,24.9213177559,41.5146333228,28.8249769134,0.0552899045235,22.1745035821
1697,29.7176244642,24.9573429416,24.9213233202,41.5145878956,28.8249768485,0.0552899045235,22.1745035821
1698,29.717624465,24.9573765275,24.9213177471,41.5146333163,28.8249767836,0.0552899045235,22.1745035821
1699,29.7176232435,24.9573429018,24.9213177428,41.5145878892,28.8249767186,0.0552899045235,22.1745035821
1700,29.3153198729,24.6207046572,24.5859585832,40.9443901692,28.4354211197,0.0553435060765,21.8726134483
1701,29.3153069762,24.6209755048,24.5858416978,40.9480131044,28.4354210769,0.0552899045235,21.8726134483
1702,29.3153827691,24.6199397386,24.5854403434,40.9462194808,28.4354210575,0.0552899045235,21.8726134483
1703,29.315365294,24.6201908641,24.5855331339,40.9466670018,28.4354210109,0.0552899045235,21.8726134483
1704,29.3153623754,24.6202110825,24.5855437164,40.9466670009,28.435420971,0.0552899045235,21.8726134483
1705,29.3153609291,24.620211073,24.5855437145,40.9467243837,28.435420932,0.0552899045235,21.8726134483
1706,29.3153580614,24.6202512085,24.5855507067,40.9467528836,28.4354208936,0.0552899045235,21.8726134483
1707,29.3153580618,24.6202511994,24.5855576498,40.9467812577,28.4354208567,0.0552899045235,21.8726134483
1708,29.3153566405,24.6202711091,24.5855576481,40.9467812568,28.4354208217,0.0552899045235,21.8726134483
1709,29.3153552275,24.6202909175,24.5855679728,40.9468376324,28.4354207887,0.0552899045235,21.8726134483
1710,29.3153552278,24.6202909096,24.5855679712,40.9468376317,28.4354207575,0.0552899045235,21.8726134483
1711,29.3153538229,24.6203106178,24.5855713877,40.9468376309,28.4354207278,0.0552899045235,21.8726134483
1712,29.0315384175,24.3815600164,24.3482672925,40.5448916099,28.1424713621,0.0453368579925,21.6714706554
1713,29.0314556384,24.3826633214,24.348746046,40.5464132102,28.1196851837,0.0459697729786,21.6714706554
1714,29.0315004272,24.3820376422,24.3484903568,40.5454610514,28.128412921,0.0453368579925,21.6714706554
1715,29.0314927727,24.3821547393,24.3485428595,40.5456415138,28.1259789814,0.0453368579925,21.6714706554
1716,29.0314919212,24.3821547355,24.3485428588,40.5456415136,28.1258602265,0.0453368579925,21.6714706554
1717,29.0314919213,24.3821547332,24.3485385288,40.5456771951,28.1258602264,0.0453368579925,21.6714706554
1718,29.0314919214,24.3821547318,24.3485428582,40.5456415135,28.125740637,0.0453368579925,21.6714706554
1719,29.031492773,24.3821547309,24.3485341818,40.545677195,28.1258602264,0.0453368579925,21.6714706554
1720,29.031492773,24.3821547301,24.3485341817,40.5456415134,28.1258602264,0.0453368579925,21.6714706554
1721,29.0314927731,24.3821309807,24.3485298178,40.5456415134,28.1257406369,0.0453368579925,21.6714706554
1722,29.0314936274,24.3821309798,24.3485254366,40.5456771949,28.1258602263,0.0453368579925,21.6714706554
1723,29.0314953444,24.382083083,24.3485166224,40.5456056245,28.1257406368,0.0453368579925,21.6714706554
