,Unnamed: 0,z0,z1,z2,z3,tout,s,i,t1,sp0,sp1,sp2,sp3,sp,m,rh
7327,7327,20.8254004134,20.0997399234,21.2063439401,23.4522798276,7.6,131.666666667,61851.4504929,21.7072566665,20.1,20.1,20.1,20.1,20.1,5.8083600104,2915.7945612
7328,7328,20.8213860471,20.1001354192,21.2028598829,23.4906080027,7.65,133.5,61851.4504929,21.7162017936,20.1,20.1,20.1,20.1,20.1,5.8083600104,2949.25753705
7329,7329,20.817700212,20.099887103,21.1997431259,23.5266748639,7.7,135.333333333,61851.4504929,21.7246791363,20.1,20.1,20.1,20.1,20.1,5.8083600104,2938.1614676
7330,7330,20.8159089845,20.1005130945,21.1985670464,23.5614983366,7.75,137.166666667,61851.4504929,21.7340921297,20.1,20.1,20.1,20.1,20.1,5.8083600104,2949.27325023
7331,7331,20.8145790663,20.0996674537,21.1978394953,23.5942795996,7.8,139.0,61851.4504929,21.7431406957,20.1,20.1,20.1,20.1,20.1,5.8083600104,2927.02669157
7332,7332,20.814538145,19.9236092582,21.1983908697,23.628323235,7.93333333333,140.833333333,61851.4504929,21.7465266092,19.92,19.92,19.92,19.92,19.92,5.8083600104,764.065027571
7333,7333,20.8128419437,19.9196423928,21.1972273028,23.6597077705,8.06666666667,142.666666667,61851.4504929,21.7547702731,19.92,19.92,19.92,19.92,19.92,5.8083600104,3318.67389737
7334,7334,20.8116844064,19.9198711073,21.1966509043,23.6910408081,8.2,144.5,61851.4504929,21.7635370024,19.92,19.92,19.92,19.92,19.92,5.8083600104,2035.31237038
7335,7335,20.8116694613,19.9198598551,21.1972901785,23.7223129654,8.33333333333,146.333333333,61851.4504929,21.7730582231,19.92,19.92,19.92,19.92,19.92,5.8083600104,2285.6708804
7336,7336,20.8126472658,19.9198720757,21.1989718187,23.7527068276,8.46666666667,148.166666667,61851.4504929,21.7829936739,19.92,19.92,19.92,19.92,19.92,5.8083600104,2278.61285427
7337,7337,20.8142772291,19.9199273266,21.2013259111,23.7822220888,8.6,150.0,61851.4504929,21.7931083758,19.92,19.92,19.92,19.92,19.92,5.8083600104,2257.30798265
7338,7338,20.8162801192,19.9196057056,21.2040577762,23.8109459767,8.73333333333,150.833333333,61851.4504929,21.8032214796,19.92,19.92,19.92,19.92,19.92,5.8083600104,2228.65701052
7339,7339,20.8184341551,19.9202152303,21.2069399059,23.8388124107,8.86666666667,151.666666667,61851.4504929,21.8132157908,19.92,19.92,19.92,19.92,19.92,5.8083600104,2214.28260085
7340,7340,20.8210146405,19.9200226615,21.2102522488,23.8664884292,9.0,152.5,61851.4504929,21.8234058372,19.92,19.92,19.92,19.92,19.92,5.8083600104,2170.54483105
7341,7341,20.8241121143,19.9195821117,21.2140791509,23.8939593323,9.13333333333,153.333333333,61851.4504929,21.8338669666,19.92,19.92,19.92,19.92,19.92,5.8083600104,2141.04808882
7342,7342,20.827862243,19.9196764109,21.2185516412,23.9082759781,9.26666666667,154.166666667,61851.4504929,21.8443215208,19.92,19.92,19.92,19.92,19.92,5.81809378125,2111.23711492
7343,7343,20.8327382171,19.9197010704,21.2241477468,23.9122943854,9.4,155.0,61851.4504929,21.853467533,19.92,19.92,19.92,19.92,19.92,5.83073931845,2066.00763615
7344,7344,20.8350074649,20.0273994965,21.2270615274,23.9530379879,9.5,155.833333333,61851.4504929,21.8636226565,20.03,20.03,20.03,20.03,20.03,5.8083600104,3366.0621217
7345,7345,20.8352937207,20.0293200455,21.2279881337,23.9881994391,9.6,156.666666667,61851.4504929,21.8745728897,20.03,20.03,20.03,20.03,20.03,5.8083600104,1796.54963807
7346,7346,20.8346191776,20.0297506151,21.2279637279,24.0088708128,9.7,157.5,61851.4504929,21.8805164391,20.03,20.03,20.03,20.03,20.03,5.8083600104,2581.20774962
7347,7347,20.8340498894,20.0298788636,21.2280264853,24.0195681378,9.8,158.333333333,61851.4504929,21.8852828857,20.03,20.03,20.03,20.03,20.03,5.81309776974,2396.7858989
7348,7348,20.8336328363,20.0294671797,21.2281851311,24.0225540076,9.9,159.166666667,61851.4504929,21.8892243475,20.03,20.03,20.03,20.03,20.03,5.8216798175,2383.15255026
7349,7349,20.833104477,20.0292858069,21.2281692213,24.0233924802,10.0,160.0,61851.4504929,21.8921726237,20.03,20.03,20.03,20.03,20.03,5.82955164742,2383.16956056
7350,7350,20.8329553025,20.0301048751,21.2284874628,24.023630612,10.1,165.833333333,61851.4504929,21.8955791442,20.03,20.03,20.03,20.03,20.03,5.83844008194,2383.18091754
7351,7351,20.8334326423,20.0300859139,21.2293956346,24.0237032448,10.2,171.666666667,61851.4504929,21.899006015,20.03,20.03,20.03,20.03,20.03,5.84653711838,2369.49404431
7352,7352,20.8344962323,20.029273095,21.2308534744,24.0237286082,10.3,177.5,61851.4504929,21.9028810745,20.03,20.03,20.03,20.03,20.03,5.85499142198,2355.73819547
7353,7353,20.8360215353,20.0294345191,21.2327367458,24.0237408428,10.4,183.333333333,61851.4504929,21.9070224936,20.03,20.03,20.03,20.03,20.03,5.8633138704,2355.75191462
7354,7354,20.839887693,20.0296358995,21.2369659756,24.0237486429,10.5,189.166666667,61851.4504929,21.9128790854,20.03,20.03,20.03,20.03,20.03,5.87216451411,2328.02949151
7355,7355,20.8444214636,20.0299020412,21.2418129559,24.0237568713,10.6,195.0,61851.4504929,21.9189101426,20.03,20.03,20.03,20.03,20.03,5.8803694284,2314.07783606
7356,7356,20.847584296,19.8466943245,21.2451450362,23.5993727887,10.7833333333,200.833333333,58102.1631292,21.8494544669,19.53,19.53,19.53,19.53,19.53,6.10061992367,0.0
7357,7357,20.8578838179,19.6013749323,21.2556856556,23.5331355273,10.9666666667,206.666666667,58102.1631292,21.799719544,19.53,19.53,19.53,19.53,19.53,6.01200787085,0.0
7358,7358,20.8643563335,19.5309840103,21.2620734716,23.5274353668,11.15,212.5,58102.1631292,21.8120184991,19.53,19.53,19.53,19.53,19.53,6.0564754078,1503.16341767
7359,7359,20.8678272838,19.5296912994,21.2652798374,23.5258387311,11.3333333333,218.333333333,58102.1631292,21.8086030744,19.53,19.53,19.53,19.53,19.53,6.03895867023,968.780527449
7360,7360,20.8737219947,19.5296076728,21.2709666717,23.5253635645,11.5166666667,224.166666667,58102.1631292,21.8106633244,19.53,19.53,19.53,19.53,19.53,6.03376883163,862.356959563
7361,7361,20.8809393746,19.5300591068,21.2780120071,23.5252023292,11.7,230.0,58102.1631292,21.8141777635,19.53,19.53,19.53,19.53,19.53,6.03024062637,968.622916507
7362,7362,20.8876512433,19.5293750051,21.2845742087,23.5251509262,11.8833333333,227.333333333,58102.1631292,21.8177080313,19.53,19.53,19.53,19.53,19.53,6.02789407239,947.631593352
7363,7363,20.8933170502,19.5299393113,21.2901307338,23.5251407557,12.0666666667,224.666666667,58102.1631292,21.8209395456,19.53,19.53,19.53,19.53,19.53,6.02658410915,958.14228181
7364,7364,20.8981297238,19.5294693651,21.2948838117,23.5251436645,12.25,222.0,58102.1631292,21.8238141575,19.53,19.53,19.53,19.53,19.53,6.02600280461,926.514085556
7365,7365,20.9023820872,19.5295250979,21.299111611,23.5251489067,12.4333333333,219.333333333,58102.1631292,21.8265380432,19.53,19.53,19.53,19.53,19.53,6.02604133467,926.519643274
7366,7366,20.906248013,19.5293712026,21.3030294688,23.5251536366,12.6166666667,216.666666667,58102.1631292,21.829187977,19.53,19.53,19.53,19.53,19.53,6.02663522051,905.279684951
7367,7367,20.9097775932,19.5294073354,21.3066618039,23.5251583035,12.8,214.0,58102.1631292,21.8317488623,19.53,19.53,19.53,19.53,19.53,6.02759457197,894.616161517
7368,7368,20.9114201001,19.9023345766,21.3083898048,23.7340113547,12.8916666667,211.333333333,54352.8757656,21.7970845067,19.86,19.86,19.86,19.86,19.86,5.95769711322,2238.66336489
7369,7369,20.9126968513,19.9392928573,21.3096781368,23.8009503453,12.9833333333,208.666666667,54352.8757656,21.8680346615,19.86,19.86,19.86,19.86,19.86,5.8083600104,0.0
7370,7370,20.9133470296,19.8610001073,21.3101436773,23.7743690186,13.075,206.0,54352.8757656,21.8574102844,19.86,19.86,19.86,19.86,19.86,5.8083600104,1336.98322513
7371,7371,20.9130255597,19.85963597,21.3093927429,23.7443109082,13.1666666667,203.333333333,54352.8757656,21.8480491038,19.86,19.86,19.86,19.86,19.86,5.8083600104,2134.42123225
7372,7372,20.9146045798,19.8593579502,21.3104070757,23.7362822066,13.2583333333,200.666666667,54352.8757656,21.8465043003,19.86,19.86,19.86,19.86,19.86,5.8083600104,1475.81049634
7373,7373,20.9147255018,19.8597436642,21.309824579,23.7298324158,13.35,198.0,54352.8757656,21.8444424091,19.86,19.86,19.86,19.86,19.86,5.8083600104,1601.12879027
7374,7374,20.9134316468,19.8594894381,21.3077892822,23.7206797267,13.4416666667,188.666666667,54352.8757656,21.8405998688,19.86,19.86,19.86,19.86,19.86,5.8083600104,1592.27226176
7375,7375,20.9108373376,19.8592576234,21.3044448002,23.7104185655,13.5333333333,179.333333333,54352.8757656,21.8355631156,19.86,19.86,19.86,19.86,19.86,5.8083600104,1601.05923578
7376,7376,20.9070391721,19.8592858894,21.2999619378,23.7005576292,13.625,170.0,54352.8757656,21.8298797292,19.86,19.86,19.86,19.86,19.86,5.8083600104,1609.83711445
7377,7377,20.9022618021,19.859283015,21.294561846,23.6913968452,13.7166666667,160.666666667,54352.8757656,21.8237753117,19.86,19.86,19.86,19.86,19.86,5.8083600104,1618.57112821
7378,7378,20.8964611562,19.8595764649,21.2881683076,23.6822949876,13.8083333333,151.333333333,54352.8757656,21.817031776,19.86,19.86,19.86,19.86,19.86,5.8083600104,1636.00830868
7379,7379,20.8898641092,19.8593558049,21.2809980689,23.6734836037,13.9,142.0,54352.8757656,21.8098331902,19.86,19.86,19.86,19.86,19.86,5.8083600104,1644.66870226
7380,7380,21.011999698,19.7121664838,21.3980964427,23.6750868446,13.9416666667,132.666666667,64366.5177751,21.9035747456,19.68,19.68,19.68,19.68,19.68,5.87321591364,0.0
7381,7381,21.1504613212,19.6801331439,21.5292059142,23.6751844035,13.9833333333,123.333333333,64366.5177751,22.0031459022,19.68,19.68,19.68,19.68,19.68,5.9169771226,1844.65750901
7382,7382,21.2178219292,19.6792052722,21.5900698988,23.6750917264,14.025,114.0,64366.5177751,22.0433698258,19.68,19.68,19.68,19.68,19.68,5.91189991833,1222.16077022
7383,7383,21.2359073603,19.6794972355,21.6050240543,23.6749893155,14.0666666667,104.666666667,64469.2484925,22.0578986078,19.68,19.68,19.68,19.68,19.68,5.92581240454,1260.29475529
7384,7384,21.2358639565,19.6798020125,21.6047328397,23.6749514991,14.1083333333,95.3333333333,64469.2484925,22.0589947144,19.68,19.68,19.68,19.68,19.68,5.93023529445,1327.49601298
7385,7385,21.2345508135,19.6791317192,21.6044351858,23.6749423652,14.15,86.0,64469.2484925,22.0596396236,19.68,19.68,19.68,19.68,19.68,5.93460925538,1336.97382597
7386,7386,21.2352842932,19.6795528012,21.6063025205,23.6749337585,14.1916666667,81.5833333333,64469.2484925,22.0616196172,19.68,19.68,19.68,19.68,19.68,5.93871826024,1365.26465936
7387,7387,21.2363546886,19.6798255912,21.6083022832,23.6749206263,14.2333333333,77.1666666667,64469.2484925,22.063642059,19.68,19.68,19.68,19.68,19.68,5.94246321978,1365.26498382
7388,7388,21.2362590912,19.6792002858,21.6090337626,23.6749070574,14.275,72.75,64469.2484925,22.0647069709,19.68,19.68,19.68,19.68,19.68,5.9457220157,1365.26866303
7389,7389,21.2358900718,19.679373827,21.6095308859,23.6748963626,14.3166666667,68.3333333333,64571.9792098,22.0655244027,19.68,19.68,19.68,19.68,19.68,5.94856038761,1384.00671682
7390,7390,21.2350098986,19.6799862558,21.6095588315,23.6748878178,14.3583333333,63.9166666667,64571.9792098,22.0659809269,19.68,19.68,19.68,19.68,19.68,5.95117417552,1393.33492874
7391,7391,21.2332847682,19.6795545843,21.6087428026,23.6748802734,14.4,59.5,64571.9792098,22.0657808341,19.68,19.68,19.68,19.68,19.68,5.95352773215,1393.3385475
7392,7392,21.4936197842,19.5530597463,21.8606630166,23.552861688,14.45,55.0833333333,84599.2632288,22.2444428683,19.5,19.5,19.5,19.5,19.5,6.20981203174,0.0
7393,7393,21.7727752955,19.5010062273,22.1248374878,23.5131952389,14.5,50.6666666667,84599.2632288,22.4077183899,19.5,19.5,19.5,19.5,19.5,6.26835942088,1298.01558425
7394,7394,21.9169997442,19.4996765201,22.2563020592,23.5001206378,14.55,46.25,84599.2632288,22.4926966253,19.5,19.5,19.5,19.5,19.5,6.29934302054,1123.05908684
7395,7395,21.959283785,19.4994722387,22.2933381158,23.4958118379,14.6,41.8333333333,84599.2632288,22.5198897998,19.5,19.5,19.5,19.5,19.5,6.32840135775,968.591358657
7396,7396,21.9648760871,19.4993789405,22.299920785,23.4944197062,14.65,37.4166666667,84599.2632288,22.5254979629,19.5,19.5,19.5,19.5,19.5,6.34406208024,1061.79385936
7397,7397,21.9706959673,19.499869683,22.3092711708,23.4939825173,14.7,33.0,84599.2632288,22.5321804522,19.5,19.5,19.5,19.5,19.5,6.3585765197,1082.16696731
7398,7398,21.9840462477,19.4998032771,22.3261205045,23.4935538689,14.75,30.5833333333,84701.9939462,22.5431134602,19.5,19.5,19.5,19.5,19.5,6.37147997505,1082.17145619
7399,7399,21.9991890749,19.4996937956,22.3440448457,23.4933354835,14.8,28.1666666667,84701.9939462,22.5547398984,19.5,19.5,19.5,19.5,19.5,6.38304750957,1092.31662271
7400,7400,22.0116414961,19.4992464524,22.3589128545,23.4932731194,14.85,25.75,84701.9939462,22.5645019433,19.5,19.5,19.5,19.5,19.5,6.39369201878,1092.31268792
7401,7401,22.0208700549,19.4992743585,22.370600342,23.4932736993,14.9,23.3333333333,84701.9939462,22.5721862812,19.5,19.5,19.5,19.5,19.5,6.40322554728,1102.43230398
7402,7402,22.0281708446,19.4993472052,22.3805034138,23.4932821223,14.95,20.9166666667,84701.9939462,22.5786312706,19.5,19.5,19.5,19.5,19.5,6.41200787674,1102.43123505
7403,7403,22.0345383561,19.5000605933,22.3895102267,23.493285158,15.0,18.5,84701.9939462,22.5844196383,19.5,19.5,19.5,19.5,19.5,6.42000303574,1112.52341126
7404,7404,21.9620215493,19.3939507755,22.3192249608,23.1998778093,14.9083333333,16.0833333333,84701.9939462,22.445525929,19.05,19.05,19.05,19.05,19.05,6.54500445386,0.0
7405,7405,21.9039127332,19.2592251792,22.2657664294,23.0976382157,14.8166666667,13.6666666667,84701.9939462,22.369453446,19.05,19.05,19.05,19.05,19.05,6.54454455471,0.0
7406,7406,21.8594468113,19.1510732328,22.2261766858,23.0620189451,14.725,0.0,84701.9939462,22.3279860042,19.05,19.05,19.05,19.05,19.05,6.54839009943,0.0
7407,7407,21.833051537,19.0828493642,22.2036769451,23.0497629755,14.6333333333,0.0,84701.9939462,22.3060646597,19.05,19.05,19.05,19.05,19.05,6.54343810382,0.0
7408,7408,21.8236144672,19.0504472475,22.1969815473,23.0455781852,14.5416666667,0.0,84701.9939462,22.2988961162,19.05,19.05,19.05,19.05,19.05,6.54582757022,84.7882381744
7409,7409,21.8218185319,19.0501769465,22.1970554667,23.0441251377,14.45,0.0,84701.9939462,22.2978362175,19.05,19.05,19.05,19.05,19.05,6.5457843341,283.262543213
7410,7410,21.8207976603,19.050101656,22.1974956373,23.0436102367,14.3583333333,0.0,84701.9939462,22.2974751101,19.05,19.05,19.05,19.05,19.05,6.54578156492,205.517923315
7411,7411,21.8183954518,19.0499250712,22.1964953967,23.0434260462,14.2666666667,0.0,84701.9939462,22.2964052247,19.05,19.05,19.05,19.05,19.05,6.54578169907,302.416653121
7412,7412,21.8150373621,19.0500478786,22.1945998703,23.0433598397,14.175,0.0,84701.9939462,22.294861247,19.05,19.05,19.05,19.05,19.05,6.54591466399,346.686207653
7413,7413,21.8113502957,19.049848472,22.1924005682,23.0433338291,14.0833333333,0.0,84701.9939462,22.2931205216,19.05,19.05,19.05,19.05,19.05,6.54591908742,377.980302776
7414,7414,21.8075835694,19.0498023747,22.190087012,23.0433211804,13.9916666667,0.0,84701.9939462,22.2913334294,19.05,19.05,19.05,19.05,19.05,6.54592731739,415.174982514
7415,7415,21.8037172089,19.0498915687,22.1876135017,23.0433130908,13.9,0.0,84701.9939462,22.2894735435,19.05,19.05,19.05,19.05,19.05,6.54591286373,445.895187728
7416,7416,21.9123358062,19.4972860176,22.2982467689,23.434758248,13.9,0.0,88166.2898764,22.4286709973,19.51,19.51,19.51,19.51,19.51,6.57782971473,2306.99223703
7417,7417,22.0284612247,19.6050748186,22.413588711,23.4939746076,13.9,0.0,88166.2898764,22.6049502455,19.51,19.51,19.51,19.51,19.51,6.49947004191,0.0
7418,7418,22.0874575495,19.5119741664,22.4701516425,23.5001803228,13.9,0.0,88166.2898764,22.6297438271,19.51,19.51,19.51,19.51,19.51,6.4362592492,618.260403747
7419,7419,22.1178095103,19.5101009689,22.4993667216,23.502250808,13.9,0.0,88166.2898764,22.6540479593,19.51,19.51,19.51,19.51,19.51,6.48026619325,1988.44378743
7420,7420,22.12839631,19.5099673492,22.510531689,23.5028997097,13.9,0.0,88166.2898764,22.6606004774,19.51,19.51,19.51,19.51,19.51,6.47912560597,1092.51386114
7421,7421,22.1356691655,19.5094800578,22.519534759,23.5031604056,13.9,0.0,88166.2898764,22.6669802587,19.51,19.51,19.51,19.51,19.51,6.49040768147,1202.02200795
7422,7422,22.1445461048,19.5099897268,22.5303583937,23.5032585565,13.9,0.0,88166.2898764,22.6740943846,19.51,19.51,19.51,19.51,19.51,6.49985520402,1192.18223644
7423,7423,22.1540359127,19.5102173556,22.5415368089,23.5032950187,13.9,0.0,88166.2898764,22.6811243835,19.51,19.51,19.51,19.51,19.51,6.50680209529,1162.50997725
7424,7424,22.1626549091,19.5100536572,22.5515953634,23.5033097447,13.9,0.0,88166.2898764,22.6874454425,19.51,19.51,19.51,19.51,19.51,6.51308909871,1142.59616045
7425,7425,22.1701587368,19.5095907651,22.5604463317,23.5033183464,13.9,0.0,88166.2898764,22.6930181265,19.51,19.51,19.51,19.51,19.51,6.51907782273,1122.5588599
7426,7426,22.1768396214,19.5096790882,22.5684627755,23.5033245895,13.9,0.0,88166.2898764,22.6980480872,19.51,19.51,19.51,19.51,19.51,6.52456561543,1112.505072
7427,7427,22.1829901578,19.5096170619,22.5759323895,23.5033298497,13.9,0.0,88166.2898764,22.7026984684,19.51,19.51,19.51,19.51,19.51,6.5296631528,1092.31489207
7428,7428,22.4237866126,19.5486846373,22.8071556469,23.5298979271,13.8083333333,0.0,95176.0221154,22.8349843,19.55,19.55,19.55,19.55,19.55,6.35881376236,1491.50567926
7429,7429,22.6426643691,19.5499540568,23.0089136056,23.5390780891,13.7166666667,0.0,95176.0221154,22.9559748504,19.55,19.55,19.55,19.55,19.55,6.25388718751,934.795396446
7430,7430,22.7423497612,19.5501545732,23.0941877213,23.5425187929,13.625,0.0,95176.0221154,23.0113535816,19.55,19.55,19.55,19.55,19.55,6.22214520388,1193.51179784
7431,7431,22.7529510145,19.5502643936,23.0992127286,23.5437188242,13.5333333333,0.0,95176.0221154,23.0137342986,19.55,19.55,19.55,19.55,19.55,6.18874507833,1124.83608267
7432,7432,22.737283248,19.5499292798,23.0854246018,23.5440677811,13.4416666667,0.0,95176.0221154,23.0026318551,19.55,19.55,19.55,19.55,19.55,6.16525941926,1105.61704193
7433,7433,22.7271917944,19.5496905667,23.0802458309,23.5441280906,13.35,0.0,95176.0221154,22.9961448623,19.55,19.55,19.55,19.55,19.55,6.14552666594,1096.43497073
7434,7434,22.7264444254,19.5497742351,23.0835051927,23.5441245206,13.2583333333,0.0,95176.0221154,22.9954974642,19.55,19.55,19.55,19.55,19.55,6.12921963048,1087.05485849
7435,7435,22.7288229022,19.5500313073,23.0881592541,23.5441160394,13.1666666667,0.0,95176.0221154,22.9964805449,19.55,19.55,19.55,19.55,19.55,6.11529913563,1077.53055295
7436,7436,22.7303014812,19.5502283376,23.0910330613,23.544107815,13.075,0.0,95176.0221154,22.9968132268,19.55,19.55,19.55,19.55,19.55,6.1035778013,1067.84756801
7437,7437,22.7303747717,19.5501760657,23.0924143908,23.5440964609,12.9833333333,0.0,95176.0221154,22.9963560314,19.55,19.55,19.55,19.55,19.55,6.09336262434,1058.05370426
7438,7438,22.7299132805,19.5497676224,23.0933820483,23.5440836069,12.8916666667,0.0,95176.0221154,22.995696503,19.55,19.55,19.55,19.55,19.55,6.08439662512,1048.15962426
7439,7439,22.7297197606,19.5498726629,23.0946224699,23.5440716183,12.8,0.0,95176.0221154,22.9953399347,19.55,19.55,19.55,19.55,19.55,6.07669172843,1048.63858331
7440,7440,22.7245105386,19.8339301484,23.090790987,23.7505397563,12.8,0.0,96165.8209526,23.0429365093,19.84,19.84,19.84,19.84,19.84,5.92478609402,4396.91982548
7441,7441,22.7108809736,19.8400920821,23.078590172,23.8094379445,12.8,0.0,96165.8209526,23.0643436144,19.84,19.84,19.84,19.84,19.84,5.92897500385,92.5651477599
7442,7442,22.7120243032,19.8401396781,23.0813879035,23.826789133,12.8,0.0,96165.8209526,23.0689923444,19.84,19.84,19.84,19.84,19.84,5.91289340254,2084.72600898
7443,7443,22.7262580764,19.8401976941,23.0968359641,23.8317642968,12.8,0.0,96165.8209526,23.0811977611,19.84,19.84,19.84,19.84,19.84,5.92068777808,1578.85572301
7444,7444,22.7362421844,19.8399395698,23.1073222397,23.8331339488,12.8,0.0,96165.8209526,23.0878468691,19.84,19.84,19.84,19.84,19.84,5.91730366882,1515.88855648
7445,7445,22.7407785734,19.8400014107,23.1122147428,23.8335134,12.8,0.0,96165.8209526,23.0911177037,19.84,19.84,19.84,19.84,19.84,5.91794903381,1469.72167349
7446,7446,22.7419324008,19.8400450786,23.1139126824,23.8336067311,12.8,0.0,96165.8209526,23.0918740553,19.84,19.84,19.84,19.84,19.84,5.9163147083,1423.20787103
7447,7447,22.7424232049,19.8403377059,23.1151229378,23.8336258131,12.8,0.0,96165.8209526,23.0922864987,19.84,19.84,19.84,19.84,19.84,5.91502210243,1385.55675501
7448,7448,22.7433531506,19.8399077923,23.1167911001,23.8336241648,12.8,0.0,96165.8209526,23.0929572942,19.84,19.84,19.84,19.84,19.84,5.91373254389,1337.70307209
7449,7449,22.74487516,19.8398631328,23.1189749359,23.8336167582,12.8,0.0,96165.8209526,23.0940396655,19.84,19.84,19.84,19.84,19.84,5.91274567132,1308.81069182
7450,7450,22.7466382006,19.8397731731,23.1213157328,23.8336070999,12.8,0.0,96165.8209526,23.0952511041,19.84,19.84,19.84,19.84,19.84,5.91177453018,1269.71699524
7451,7451,22.7485270924,19.8399617635,23.123732817,23.8335975773,12.8,0.0,96165.8209526,23.0965676005,19.84,19.84,19.84,19.84,19.84,5.91103004413,1240.16401393
7452,7452,22.8811845092,19.7319422056,23.2518053461,23.6383754154,12.8,0.0,97691.0893976,23.1270999165,19.56,19.56,19.56,19.56,19.56,6.03030856441,0.0
7453,7453,23.0203637536,19.5923860491,23.382830283,23.5792944251,12.8,0.0,97691.0893976,23.1854210801,19.56,19.56,19.56,19.56,19.56,5.97671411021,0.0
7454,7454,23.0775324318,19.5608355371,23.4326743376,23.561826255,12.8,0.0,97691.0893976,23.2126860346,19.56,19.56,19.56,19.56,19.56,5.96956558048,904.286405142
7455,7455,23.0829655615,19.5600042022,23.4352379261,23.556775652,12.8,0.0,97691.0893976,23.2129318114,19.56,19.56,19.56,19.56,19.56,5.95763036994,506.060276015
7456,7456,23.0778794716,19.5598145804,23.4309614423,23.5552933699,12.8,0.0,97691.0893976,23.2086915906,19.56,19.56,19.56,19.56,19.56,5.94484211447,536.489513319
7457,7457,23.0803330782,19.5602273875,23.4352571117,23.5548466148,12.8,0.0,97691.0893976,23.2102139151,19.56,19.56,19.56,19.56,19.56,5.93538302854,608.30059231
7458,7458,23.0893348065,19.5601512003,23.4455089247,23.5547075805,12.8,0.0,97691.0893976,23.2159827561,19.56,19.56,19.56,19.56,19.56,5.92773777499,614.255576404
7459,7459,23.0993632126,19.5598806023,23.4560952621,23.5546635667,12.8,0.0,97691.0893976,23.2222943679,19.56,19.56,19.56,19.56,19.56,5.92127320173,626.096625766
7460,7460,23.1076731417,19.5599198015,23.4647791573,23.5546482494,12.8,0.0,97691.0893976,23.2275069982,19.56,19.56,19.56,19.56,19.56,5.91563649309,637.903079488
7461,7461,23.1143457389,19.5600242841,23.4719769783,23.5546402612,12.8,0.0,97691.0893976,23.2317517387,19.56,19.56,19.56,19.56,19.56,5.91062333641,643.812267346
7462,7462,23.1202049497,19.5600762603,23.4785297707,23.5546336581,12.8,0.0,97691.0893976,23.2355516042,19.56,19.56,19.56,19.56,19.56,5.90605630295,649.719654349
7463,7463,23.1257689415,19.5601456023,23.4848461315,23.5546276383,12.8,0.0,97691.0893976,23.2392080659,19.56,19.56,19.56,19.56,19.56,5.90191952377,655.619911791
7464,7464,23.4211164781,19.6380076036,23.6093650993,23.6117126061,12.8,0.0,98226.5590055,23.4089983534,19.64,19.64,19.64,19.64,19.64,6.28455486849,1410.98596711
7465,7465,23.598063534,19.6399230306,23.6320227875,23.6290349582,12.8,0.0,98226.5590055,23.4807956443,19.64,19.64,19.64,19.64,19.64,6.52715260424,299.098710231
7466,7466,23.6301631086,19.6400688191,23.6362859876,23.6340347509,12.8,0.0,98226.5590055,23.4920344486,19.64,19.64,19.64,19.64,19.64,6.44362546587,862.44219224
7467,7467,23.635837851,19.6398797416,23.6368837984,23.6353750175,12.8,0.0,98226.5590055,23.4937481791,19.64,19.64,19.64,19.64,19.64,6.41247801111,736.350945092
7468,7468,23.6366637965,19.6397931626,23.6368683624,23.6357330809,12.8,0.0,98226.5590055,23.4941196904,19.64,19.64,19.64,19.64,19.64,6.41309628863,736.68416082
7469,7469,23.6367194683,19.6401170018,23.6368158936,23.6358648151,12.8,0.0,98226.5590055,23.4945921858,19.64,19.64,19.64,19.64,19.64,6.43216889124,730.822224393
7470,7470,23.6366715071,19.6400157783,23.6367741983,23.6358973563,12.8,0.0,98226.5590055,23.4945675021,19.64,19.64,19.64,19.64,19.64,6.43209411014,719.731426207
7471,7471,23.6366357448,19.6397713714,23.6367540479,23.6359008759,12.8,0.0,98226.5590055,23.4946428979,19.64,19.64,19.64,19.64,19.64,6.43665962225,714.113518156
7472,7472,23.6366140753,19.6396875958,23.636742985,23.635894096,12.8,0.0,98226.5590055,23.4947045106,19.64,19.64,19.64,19.64,19.64,6.44013670092,708.511558766
7473,7473,23.6366017805,19.6398752621,23.636737003,23.6358874157,12.8,0.0,98226.5590055,23.4947965229,19.64,19.64,19.64,19.64,19.64,6.44434738318,702.884301867
7474,7474,23.6365940809,19.6398117208,23.6367332498,23.6358820278,12.8,0.0,98226.5590055,23.4948746037,19.64,19.64,19.64,19.64,19.64,6.44821704922,691.621963281
7475,7475,23.6365893671,19.6397842147,23.6367312752,23.6358780805,12.8,0.0,98226.5590055,23.4949619447,19.64,19.64,19.64,19.64,19.64,6.45236547439,685.97736561
7476,7476,23.7264848224,19.7866490007,23.7601391299,23.6641337934,12.8,0.0,91507.8751302,23.5687439496,19.79,19.79,19.79,19.79,19.79,5.94239081892,2561.62208569
7477,7477,23.7761297908,19.7899722775,23.7817394945,23.6467131656,12.8,0.0,91507.8751302,23.5935167548,19.79,19.79,19.79,19.79,19.79,6.1426534106,386.247490235
7478,7478,23.7848272296,19.7895836762,23.7858886514,23.6186422439,12.8,0.0,91507.8751302,23.5882214757,19.79,19.79,19.79,19.79,19.79,6.09132160396,1448.43281775
7479,7479,23.7863035715,19.7900372491,23.7865727901,23.5842502233,12.8,0.0,91507.8751302,23.578853549,19.79,19.79,19.79,19.79,19.79,6.0813610099,1241.35376924
