,t1,w0,w1,i,s,tout,hsp,m0,rh0,csp0
1463,22.85654595,25.488039578572234,19.17606671138087,9636.272331,0.0,-11.1,21,1.030627245,0.0,22.84
1464,22.35727987,25.447821771220266,19.161134507506592,9501.725174,0.0,-11.19166667,21,1.057407239,0.0,22.29
1465,23.19445443,25.31477870597241,19.142926017680004,9501.725174,0.0,-11.28333333,21,0.63422516,0.0,24.82
1466,23.45598084,25.34005997541019,19.13202307073232,9501.725174,0.0,-11.375,21,0.661945435,0.0,23.62
1467,23.67303113,25.363266942955658,19.121027944387777,9501.725174,0.0,-11.46666667,21,0.63422516,0.0,25.08
1468,23.85353964,25.350182657957408,19.110736671869173,9501.725174,0.0,-11.55833333,21,0.63422516,0.0,24.06
1469,23.88746475,25.356689665491487,19.097423523192923,9501.725174,0.0,-11.65,21,0.63422516,0.0,25.25
1470,23.85369824,25.353698954156915,19.085094698658676,9501.725174,0.0,-11.74166667,21,0.63422516,0.0,24.14
1471,23.92366098,25.33890645752158,19.072959881424513,9501.725174,0.0,-11.83333333,21,0.63422516,0.0,24.6
1472,23.33274757,25.33258790206457,19.05788122993233,9501.725174,0.0,-11.925,21,0.7806608620000001,0.0,23.3
1473,23.51570572,25.27445600643984,19.04547859470736,9501.725174,0.0,-12.01666667,21,0.6639859779999999,0.0,23.57
1474,23.70666616,25.249334406268964,19.03271835296766,9501.725174,0.0,-12.10833333,21,0.63422516,0.0,24.23
1475,23.18737801,25.25254657163451,19.018713551225318,9501.725174,0.0,-12.2,21,0.7642025990000001,0.0,23.14
1476,22.69276025,25.19869051346372,19.006227624570858,9501.725174,0.0,-12.34166667,21,0.9294494329999999,0.0,22.67
1477,22.94675656,25.113484428159225,18.992603748097427,9501.725174,0.0,-12.48333333,21,0.63422516,0.0,25.66
1478,23.21204988,25.080606163841946,18.979145164701215,9501.725174,0.0,-12.625,21,0.63422516,0.0,25.97
1479,23.39985595,25.089752855999176,18.964804983983537,9501.725174,0.0,-12.76666667,21,0.63422516,0.0,23.85
1480,23.39066144,25.088937337551346,18.947007194559436,9501.725174,0.0,-12.90833333,21,0.63422516,0.0,23.52
1481,23.31174166,25.074254958546707,18.92885120325971,9501.725174,0.0,-13.05,21,0.63422516,0.0,24.46
1482,23.26343351,25.053186621700405,18.91307713175904,9501.725174,0.0,-13.19166667,21,0.63422516,0.0,23.48
1483,23.21270893,25.0301538245778,18.89726052389332,9501.725174,0.0,-13.33333333,21,0.63422516,0.0,25.23
1484,23.15874708,25.006566129472297,18.88016571498184,9501.725174,0.0,-13.475,21,0.63422516,0.0,23.45
1485,23.10276941,24.98172777526132,18.86310364260091,9501.725174,0.0,-13.61666667,21,0.63422516,0.0,23.91
1486,22.213115870000003,24.955663635765212,18.84568450666969,9501.725174,0.0,-13.75833333,21,0.868237131,0.0,22.21
1487,22.245721300000003,24.860101949024784,18.82726966143447,9501.725174,0.0,-13.9,21,0.63422516,0.0,25.07
1488,22.92066518,24.789588895408908,18.81201514762552,9501.725174,0.0,-13.9,21,0.63422516,0.0,25.66
1489,22.90242761,24.832651808893537,18.797890810033977,9501.725174,0.0,-13.9,21,0.8695969309999999,0.0,22.79
1490,23.26174444,24.82826209238694,18.78518765471439,9501.725174,0.0,-13.9,21,0.63422516,0.0,25.32
1491,23.66873367,24.83542630967003,18.77471066685248,9501.725174,0.0,-13.9,21,0.63422516,0.0,24.63
1492,22.52990394,24.870595646023972,18.76185784989132,9501.725174,0.0,-13.9,21,0.9604970159999999,0.0,22.48
1493,22.64586863,24.787140513962747,18.750284288061984,9501.725174,0.0,-13.9,21,0.63422516,0.0,24.63
1494,23.13915443,24.730025795944,18.74159611051731,9501.725174,0.0,-13.9,21,0.63422516,0.0,25.67
1495,23.38067841,24.769988499699554,18.731597501341614,9501.725174,0.0,-13.9,21,0.63422516,0.0,25.3
1496,23.56302855,24.79810604500302,18.721294061384672,9501.725174,0.0,-13.9,21,0.63422516,0.0,25.54
1497,22.07900634,24.80368925101511,18.713186683739234,9501.725174,0.0,-13.9,21,1.131890862,0.0,22.05
1498,22.26821824,24.686593539505424,18.702939290611635,9501.725174,0.0,-13.9,21,0.63422516,0.0,24.92
1499,22.88826134,24.61386917656501,18.693392222796007,9501.725174,0.0,-13.9,21,0.63422516,0.0,23.68
1500,23.17474077,24.74606309448019,18.68420015619515,11751.00835,0.0,-13.94166667,21,0.63422516,0.0,23.72
1501,23.66862174,24.840838508222294,18.67421856745064,11751.00835,0.0,-13.98333333,21,0.63422516,0.0,24.59
1502,23.134301,24.900587813621456,18.6640343809611,11751.00835,0.0,-14.025,21,0.81576356,0.0,23.08
1503,23.2562083,24.89831090255512,18.652785672974982,11751.00835,0.0,-14.06666667,21,0.63422516,0.0,24.21
1504,23.59366869,24.902848118354186,18.642827354500266,11751.00835,0.0,-14.10833333,21,0.63422516,0.0,25.49
1505,23.84440688,24.958277849485178,18.63287695373103,11751.00835,0.0,-14.15,21,0.63422516,0.0,25.12
1506,22.77823403,25.00538233882482,18.62323171352979,11751.00835,0.0,-14.19166667,21,0.927017448,0.0,22.74
1507,22.90614834,24.946353476384296,18.61239491473256,11751.00835,0.0,-14.23333333,21,0.63422516,0.0,24.88
1508,23.38911641,24.914834776457578,18.602001486449996,11751.00835,0.0,-14.275,21,0.63422516,0.0,24.43
1509,23.28293332,24.971841264184476,18.591321190380807,11751.00835,0.0,-14.31666667,21,0.799425921,0.0,23.18
1510,23.46734454,24.981323414381507,18.580392461547834,11751.00835,0.0,-14.35833333,21,0.63422516,0.0,24.97
1511,23.74306296,24.98556324830355,18.570025408786687,11751.00835,0.0,-14.4,21,0.63422516,0.0,25.23
1512,24.43670543,25.389392935900602,18.60386246820669,22320.3738,0.0,-14.4,21,0.63422516,0.0,25.11
1513,23.93729206,25.76815514871325,18.64597008252358,22320.3738,0.0,-14.4,21,1.004884072,0.0,23.9
1514,24.1288951,25.89881749048239,18.650179464224326,22320.3738,0.0,-14.4,21,0.838220438,0.0,24.16
1515,23.83075356,26.014420455412683,18.65272212024489,22320.3738,0.0,-14.4,21,1.172832297,0.0,23.69
1516,24.42649334,26.11694192861417,18.654406703346712,22320.3738,0.0,-14.4,21,0.8530370979999999,0.0,24.48
1517,24.95970295,26.25619652186585,18.655261843583396,22320.3738,0.0,-14.4,21,0.821863977,0.0,24.98
1518,23.60522753,26.421841726541253,18.653735126394924,22320.3738,0.0,-14.4,21,1.247509791,0.0,23.53
1519,23.01462267,26.418186468891395,18.65149513188617,22320.3738,0.0,-14.4,21,1.5633131040000001,0.0,22.98
1520,24.35779451,26.368291959170453,18.648951886559846,22320.3738,0.0,-14.4,21,0.8068656129999999,0.0,24.69
1521,25.09463326,26.524737771414692,18.64576768934677,22320.3738,0.0,-14.4,21,0.745619919,0.0,25.35
1522,25.412226930000003,26.710557346514758,18.64229125751421,22320.3738,0.0,-14.4,21,0.761610536,0.0,25.46
1523,22.87505602,26.822639918308827,18.638893659229307,22320.3738,0.0,-14.4,21,1.8176111780000002,0.0,22.53
1524,22.627538370000003,26.83660237364997,18.6513103935087,27897.19305,0.0,-14.45,21,0.796341683,0.0,22.63
1525,23.55219678,26.86259568086141,18.669230113093327,27897.19305,0.0,-14.5,21,0.63422516,0.0,25.31
1526,23.7627919,27.03444732510279,18.681678211046634,27897.19305,0.0,-14.55,21,0.63422516,0.0,23.95
1527,23.92712213,27.163196757271244,18.690939996311734,27897.19305,0.0,-14.6,21,0.63422516,0.0,24.61
1528,23.93122661,27.243837965481422,18.694406966947682,27897.19305,0.0,-14.65,21,0.63422516,0.0,24.88
1529,23.99655785,27.35213708363926,18.781592762880365,27897.19305,63.0,-14.7,21,0.63422516,0.0,25.48
1530,22.76339198,27.463046185115186,18.92050639535708,27897.19305,98.08333334,-14.75,21,1.443864269,0.0,22.7
1531,22.211292529999998,27.443815882558294,19.048107649239263,27897.19305,133.16666662999998,-14.8,21,1.722203944,0.0,22.18
1532,23.65000644,27.404537988334283,19.200718723799287,27897.19305,168.25,-14.85,21,0.63422516,0.0,25.58
1533,23.95724762,27.624933773242343,19.353075905464586,27897.19305,203.33333337,-14.9,21,0.63422516,0.0,25.2
1534,22.5871732,27.816301552037814,19.493707240222626,27897.19305,238.41666663,-14.95,21,1.508595321,0.0,22.52
1535,23.85962485,27.767444647719245,19.6210126123197,27897.19305,273.5,-15.0,21,0.63422516,0.0,25.06
1536,24.1968625,28.071070871863753,19.764746504100124,31780.545489999997,308.58333337,-14.90833333,21,0.63422516,0.0,24.89
1537,24.45145122,28.361991741439372,19.907138897680298,31780.545489999997,343.66666663,-14.81666667,21,0.63422516,0.0,24.9
1538,22.52949485,28.5212592469291,20.007943019343255,31780.545489999997,378.75,-14.725,21,1.987470272,0.0,22.32
1539,24.27492015,28.447569408588045,20.093842458110903,31780.545489999997,413.83333337,-14.63333333,21,0.63422516,0.0,25.71
1540,22.64399558,28.666086592749647,20.179822208337047,31780.545489999997,448.91666663,-14.54166667,21,1.9381219269999999,0.0,22.46
1541,22.35481187,28.652121367869665,20.265217063653992,31780.545489999997,484.0,-14.45,21,1.969623935,0.0,22.3
1542,23.34141971,28.56737596869606,20.337618220029587,31780.545489999997,501.83333333,-14.35833333,21,1.159445221,0.0,23.4
1543,24.51031046,28.68897659623167,20.39741121272248,31780.545489999997,519.66666667,-14.26666667,21,0.63422516,0.0,25.56
1544,22.58191887,28.927195448777173,20.45598234482981,31780.545489999997,537.5,-14.175,21,2.1084966869999997,0.0,22.34
1545,22.59964677,28.80937662308627,20.51189700421026,31780.545489999997,555.33333333,-14.08333333,21,1.8413272319999998,0.0,22.59
1546,22.22449731,28.72575227717597,20.565386864210264,31780.545489999997,573.16666667,-13.99166667,21,2.080652295,0.0,22.2
1547,22.76495361,28.70215266133852,20.617146438096842,31780.545489999997,591.0,-13.9,21,1.773494757,0.0,22.77
1548,23.96009561,28.59308862883914,20.604861567941295,27498.0282,608.83333333,-13.85,21,0.810515627,0.0,24.16
1549,24.56987223,28.673032994931855,20.423202616819086,27498.0282,626.66666667,-13.8,21,0.63422516,0.0,25.4
1550,24.94242226,28.808705696646875,20.24641356575927,27498.0282,644.5,-13.75,21,0.63422516,0.0,25.98
1551,24.73828392,28.884670291376978,20.16592668693597,27498.0282,662.33333333,-13.7,21,0.701924784,0.0,24.74
1552,24.61284409,28.91154101197714,20.118523008098016,27498.0282,680.16666667,-13.65,21,0.791667155,0.0,24.6
1553,23.99260005,28.921729482001314,20.122597642252913,27498.0282,698.0,-13.6,21,1.156270771,0.0,23.93
1554,23.227721659999997,28.866684469013226,20.105918618110902,27498.0282,694.6666667000001,-13.55,21,1.613179046,0.0,23.17
1555,24.43267897,28.750154341391415,20.07288290374187,27498.0282,691.3333332999999,-13.5,21,0.6959209,0.0,24.74
1556,22.9586968,28.839180330185435,20.04563562295565,27498.0282,688.0,-13.45,21,1.8939227840000001,0.0,22.83
1557,23.62611032,28.722835142419378,20.01442289453776,27498.0282,684.6666667000001,-13.4,21,1.253667259,0.0,23.63
1558,24.50818617,28.67842677699329,19.98321504302888,27498.0282,681.3333332999999,-13.35,21,0.666902989,0.0,24.76
1559,24.74143795,28.80371626860949,19.94683932838479,27498.0282,678.0,-13.3,21,0.63422516,0.0,25.03
1560,24.75316779,29.134833191717817,19.85723372999297,34861.09163,674.6666667000001,-13.20833333,21,0.8456709379999999,0.0,24.75
1561,23.43224929,29.329866440094804,19.759232370536353,34861.09163,671.3333332999999,-13.11666667,21,1.702000315,0.0,23.36
1562,24.826453140000005,29.27482272883191,19.69852009382067,34861.09163,668.0,-13.025,21,0.65221336,0.0,25.31
1563,24.29027996,29.457011955433767,19.648072997425448,34861.09163,664.6666667000001,-12.93333333,21,1.146008137,0.0,24.24
1564,22.64986474,29.5231331730633,19.609213015712402,34861.09163,661.3333332999999,-12.84166667,21,2.311950782,0.0,22.47
1565,22.23113473,29.337023081005352,19.570557108432247,34861.09163,658.0,-12.75,21,2.854654692,0.0,22.07
1566,22.70037158,29.19576111548647,19.514618902398794,34861.09163,624.5,-12.65833333,21,1.990873095,0.0,22.72
1567,24.61903312,29.2038592250837,19.442090328846156,34861.09163,591.0,-12.56666667,21,0.63422516,0.0,25.96
1568,24.81578947,29.47447197808551,19.371193607834964,34861.09163,557.5,-12.475,21,0.8200107790000001,0.0,24.86
1569,25.32168693,29.597867870466164,19.3033548000952,34861.09163,524.0,-12.38333333,21,0.63422516,0.0,25.82
1570,25.10796133,29.68350717053171,19.21767959113949,34861.09163,490.5,-12.29166667,21,0.819849594,0.0,25.09
1571,25.231552330000003,29.72614031551077,19.133814672324977,34861.09163,457.0,-12.2,21,0.692339878,0.0,25.24
1572,22.71956515,29.75414147226996,19.069488135782706,34793.81805,423.5,-12.10833333,21,2.6536998290000002,0.0,22.3
1573,24.416170899999994,29.481849997519618,19.006615867542617,34793.81805,390.0,-12.01666667,21,0.774726095,0.0,24.88
1574,23.642130260000002,29.55944811466425,18.948773387156248,34793.81805,356.5,-11.925,21,1.553275619,0.0,23.61
1575,24.93386849,29.548925806248395,18.87899475469184,34793.81805,323.0,-11.83333333,21,0.63422516,0.0,25.71
1576,25.1258842,29.642892705472573,18.811719170083194,34793.81805,289.5,-11.74166667,21,0.63422516,0.0,25.45
1577,25.20580628,29.735458087275013,18.747760359805497,34793.81805,256.0,-11.65,21,0.63422516,0.0,25.33
1578,23.89389063,29.759474340306383,18.69806755221718,34793.81805,258.83333333,-11.55833333,21,2.191645237,0.0,23.78
1579,24.21669796,29.635582560729226,18.675692070029,34793.81805,261.66666667,-11.46666667,21,1.61472796,0.0,24.22
1580,25.21918713,29.59755662969268,18.655219877464702,34793.81805,264.5,-11.375,21,1.031638238,0.0,25.29
1581,23.9488682,29.718712358212276,18.63736185792724,34793.81805,267.33333333,-11.28333333,21,1.966865483,0.0,23.87
1582,24.1732872,29.64398157062765,18.621624893005155,34793.81805,270.16666667,-11.19166667,21,1.144480548,0.0,24.22
1583,23.78882058,29.59907763339323,18.608724808212553,34793.81805,273.0,-11.1,21,1.527712095,0.0,23.76
1584,23.91602869,29.564380311646236,18.598752329782357,34793.81805,275.83333333,-11.15,21,1.328186113,0.0,23.94
1585,22.95065765,29.5444722300402,18.590757821701036,34793.81805,278.66666667,-11.2,21,2.360707423,0.0,22.86
1586,23.92627442,29.42999757231471,18.58426384080555,34793.81805,281.5,-11.25,21,1.278807478,0.0,23.95
1587,24.32229641,29.458814513477513,18.5790860748052,34793.81805,284.33333333,-11.3,21,1.150712992,0.0,24.33
1588,23.85031562,29.543532231688758,18.57520276243658,34793.81805,287.16666667,-11.35,21,1.6475866590000001,0.0,23.83
1589,24.51223971,29.520198081729756,18.572358524267976,34793.81805,290.0,-11.4,21,1.034390075,0.0,24.53
1590,24.81009429,29.56922007763815,18.55984486655223,34793.81805,277.24999997000003,-11.45,21,0.909548405,0.0,24.81
1591,25.42647866,29.646107974314635,18.537680639762726,34793.81805,264.50000002999997,-11.5,21,0.659706488,0.0,25.56
1592,24.33973183,29.759194847837808,18.51591628672769,34793.81805,251.75,-11.55,21,1.310564957,0.0,24.29
1593,23.85646888,29.707846129780762,18.493927963556157,34793.81805,238.99999997000003,-11.6,21,1.5326272580000002,0.0,23.79
1594,22.83498049,29.607006004330014,18.471801175763662,34793.81805,226.25000002999997,-11.65,21,2.608549818,0.0,22.69
1595,23.90374163,29.4519045822725,18.44949814151532,34793.81805,213.5,-11.7,21,1.321251157,0.0,23.93
1596,24.99646414,29.350355184014983,18.426258954998833,31045.01276,200.74999997000003,-11.65,21,0.63422516,0.0,25.51
1597,23.15215504,29.449476644106273,18.40230594789882,31045.01276,188.00000002999997,-11.6,21,2.188158289,0.0,22.85
1598,22.24848427,29.242292838670366,18.37841626974515,31045.01276,175.25,-11.55,21,2.751104455,0.0,22.07
1599,23.20323567,28.969508711538467,18.348564292016516,31045.01276,162.49999997000003,-11.5,21,1.67975184,0.0,23.21
1600,22.78593418,28.955461513112233,18.318865156985762,31045.01276,149.75000003,-11.45,21,2.175112275,0.0,22.71
1601,24.00026753,28.89584212055457,18.295105682673857,31045.01276,137.0,-11.4,21,1.044179076,0.0,24.14
1602,24.16083989,28.958320666716297,18.27992862644238,31045.01276,144.0833333,-11.35,21,1.072305661,0.0,24.16
1603,24.65177843,29.014086590038772,18.278975333214014,31045.01276,151.1666667,-11.3,21,0.809330388,0.0,24.7
1604,23.18239418,29.067877230640327,18.27848963337864,31045.01276,158.25,-11.25,21,1.957171478,0.0,23.09
1605,24.605555250000002,28.94435611766413,18.273617820675202,31045.01276,165.3333333,-11.2,21,0.719753524,0.0,24.99
1606,22.62396633,29.037623870718992,18.26957454010018,31045.01276,172.4166667,-11.15,21,2.574186192,0.0,22.35
1607,24.48797757,28.873706782064556,18.265992207906734,31045.01276,179.5,-11.1,21,0.63422516,0.0,25.8
1608,22.5332439,28.867530305996272,18.262725522822663,27296.207469999998,186.5833333,-11.15,21,2.878057687,0.0,22.01
1609,22.55596278,28.60680077226175,18.259714447469975,27296.207469999998,193.6666667,-11.2,21,2.108609393,0.0,22.55
1610,22.11271224,28.424012762230596,18.257093078471204,27296.207469999998,200.75,-11.25,21,2.748625152,0.0,22.01
1611,23.26870621,28.317264791790773,18.254830383387137,27296.207469999998,207.8333333,-11.3,21,1.2545267690000002,0.0,23.35
1612,22.71540517,28.344416978663794,18.26069425092595,27296.207469999998,214.9166667,-11.35,21,2.026064213,0.0,22.69
1613,23.63396943,28.300092099670877,18.266785972825883,27296.207469999998,222.0,-11.4,21,1.105671836,0.0,23.65
1614,23.47073598,28.3226223245129,18.2603665000375,27296.207469999998,217.25,-11.45,21,1.405136441,0.0,23.46
1615,24.47028752,28.332980295184026,18.24927150291259,27296.207469999998,212.5,-11.5,21,0.63422516,0.0,25.24
1616,23.78876019,28.448025475235593,18.238141821814693,27296.207469999998,207.75,-11.55,21,1.144119544,0.0,23.77
1617,24.58456507,28.429181701274384,18.22658574803855,27296.207469999998,203.0,-11.6,21,0.63422516,0.0,25.47
1618,23.33907296,28.48665787096144,18.214641379356728,27296.207469999998,198.25,-11.65,21,1.621131637,0.0,23.27
1619,23.23811167,28.40363046650612,18.20283963316773,27296.207469999998,193.5,-11.7,21,1.4059653630000002,0.0,23.22
1620,24.34070443,28.442249905932776,18.18978307403187,31045.01276,188.75,-11.74166667,21,0.715784092,0.0,24.6
1621,24.15692134,28.64793224324545,18.175697335595526,31045.01276,184.0,-11.78333333,21,1.0404979540000001,0.0,24.15
1622,24.731262490000002,28.72028537759698,18.161923636499793,31045.01276,179.25,-11.825,21,0.691349164,0.0,24.85
1623,23.20639372,28.81532416849801,18.147961742603545,31045.01276,174.5,-11.86666667,21,1.893933157,0.0,23.11
1624,24.62561349,28.728036018706458,18.13390758050794,31045.01276,169.75,-11.90833333,21,0.63422516,0.0,25.72
1625,24.27342282,28.8506437625977,18.11978895027506,31045.01276,165.0,-11.95,21,1.03352617,0.0,24.26
1626,24.85260946,28.905887623489452,18.103518365332473,31045.01276,156.58333334,-11.99166667,21,0.63422516,0.0,25.68
1627,24.50023955,28.975289722421877,18.08510685870643,31045.01276,148.16666666,-12.03333333,21,0.951249607,0.0,24.47
1628,24.59190242,28.995104182067088,18.06663471699221,31045.01276,139.75,-12.075,21,0.8442855459999999,0.0,24.59
1629,24.93772109,29.002466481313792,18.048099604186834,31045.01276,131.33333334,-12.11666667,21,0.6760325759999999,0.0,25.01
1630,22.93969472,29.067869763602733,18.029666784447535,31045.01276,122.91666666,-12.15833333,21,1.978604639,0.0,22.76
1631,24.57665211,28.88214743273585,18.00962474755844,31045.01276,114.5,-12.2,21,0.63422516,0.0,25.83
1632,23.60853502,29.24913847968039,17.99035271047689,38542.62334,106.08333334,-12.38333333,21,1.35241697,0.0,23.55
1633,24.74963089,29.39773448864337,18.10716996790468,38542.62334,97.66666666,-12.56666667,21,0.7545363209999999,0.0,24.9
1634,22.58395135,29.5264168658851,18.254580917147752,38542.62334,89.25,-12.75,21,2.334716389,0.0,22.34
1635,24.10801517,29.40863480831025,18.298626588695,38542.62334,80.83333334,-12.93333333,21,0.8923903459999999,0.0,24.4
1636,23.31102166,29.51515168797332,18.347219521607588,38542.62334,72.41666666,-13.11666667,21,1.6319472130000001,0.0,23.21
1637,24.79645001,29.526962584316816,18.344665886300895,38542.62334,0.0,-13.3,21,0.63422516,0.0,25.45
1638,24.34334743,29.697681065365842,18.315365841644503,38542.62334,0.0,-13.48333333,21,1.090674468,0.0,24.33
1639,25.04642454,29.760174944023237,18.312881632895895,38542.62334,0.0,-13.66666667,21,0.63422516,0.0,25.43
1640,24.34786059,29.848100272847166,18.307197184595758,38542.62334,0.0,-13.85,21,1.055861623,0.0,24.33
1641,23.98556011,29.853671633749254,18.29950683795536,38542.62334,0.0,-14.03333333,21,1.213120852,0.0,23.97
1642,24.89815357,29.800855072072416,18.289981498592187,38542.62334,0.0,-14.21666667,21,0.7146565570000001,0.0,25.04
1643,22.99320108,29.905660206848836,18.27869198016814,38542.62334,0.0,-14.4,21,2.001492295,0.0,22.81
1644,23.35234794,29.766813792336528,18.28428066537729,39076.33534,0.0,-14.5,21,1.4916846019999999,0.0,23.38
1645,24.14037333,29.703884569316156,18.30357560987375,39076.33534,0.0,-14.6,21,1.029838788,0.0,24.16
1646,24.63398964,29.80107854470904,18.312562795530496,39076.33534,0.0,-14.7,21,0.864422076,0.0,24.65
1647,22.903633600000003,29.89879802676684,18.313173593487317,39076.33534,0.0,-14.8,21,1.92421198,0.0,22.8
1648,22.71164462,29.753379171327566,18.312063863425212,39076.33534,0.0,-14.9,21,1.8864757669999999,0.0,22.69
1649,22.85373491,29.631857392895267,18.310076803851132,39076.33534,0.0,-15.0,21,1.698693706,0.0,22.86
1650,24.62618558,29.61162468321827,18.30619164266038,39076.33534,0.0,-15.1,21,0.639502062,0.0,25.22
1651,24.02126068,29.838993881202473,18.301213525994786,39076.33534,0.0,-15.2,21,1.1341580820000001,0.0,23.99
1652,24.434575100000004,29.865223246607492,18.29546715968393,39076.33534,0.0,-15.3,21,0.882589065,0.0,24.45
1653,25.124300899999998,29.874193936907457,18.289561158227194,39076.33534,0.0,-15.4,21,0.63422516,0.0,25.6
1654,23.16391449,30.016061027357726,18.28217917481985,39076.33534,0.0,-15.5,21,1.744639724,0.0,23.07
1655,22.74823692,29.863632561383827,18.273693071903747,39076.33534,0.0,-15.6,21,1.851372021,0.0,22.71
1656,24.766515489999996,29.738279133450355,18.360290951901106,39814.10639,0.0,-15.73333333,21,0.656415848,0.0,25.36
1657,23.05803933,29.98876548553471,18.462601231667353,39814.10639,0.0,-15.86666667,21,2.125044476,0.0,22.8
1658,22.948843390000004,29.891999871411464,18.484562423174175,39814.10639,0.0,-16.0,21,1.786282556,0.0,22.94
1659,24.88325713,29.773793593844093,18.499464950905736,39814.10639,0.0,-16.13333333,21,0.63422516,0.0,25.83
1660,23.27183301,30.036684403988495,18.50592692636534,39814.10639,0.0,-16.26666667,21,2.107748771,0.0,23.0
1661,23.12255695,29.944485796951266,18.508094962803913,39814.10639,0.0,-16.4,21,1.8053660630000001,0.0,23.09
1662,24.83425091,29.828158385736444,18.507503530478644,39814.10639,0.0,-16.53333333,21,0.667854834,0.0,25.35
1663,24.77558984,30.054955768008654,18.50490589172125,39814.10639,0.0,-16.66666667,21,0.8988438390000001,0.0,24.77
1664,25.04522578,30.145798405491895,18.50072174242018,39814.10639,0.0,-16.8,21,0.720566258,0.0,25.07
1665,23.6132775,30.184910132551632,18.49607059825385,39814.10639,0.0,-16.93333333,21,1.61738927,0.0,23.54
1666,25.03951502,30.079821213529932,18.489026830778606,39814.10639,0.0,-17.06666667,21,0.6498855339999999,0.0,25.55
1667,25.322092520000005,30.21118279950914,18.47718329657918,39814.10639,0.0,-17.2,21,0.63422516,0.0,25.71
1668,23.05358908,30.092639947716663,18.49139717125227,32451.042960000002,0.0,-17.2,21,2.273813575,0.0,22.76
1669,23.27454616,29.67037076427706,18.52198442346681,32451.042960000002,0.0,-17.2,21,1.8292644319999998,0.0,23.28
1670,23.49140212,29.48575043285561,18.534895495090804,32451.042960000002,0.0,-17.2,21,1.4191927930000001,0.0,23.49
1671,23.18379442,29.4281997371359,18.542526466937726,32451.042960000002,0.0,-17.2,21,1.56492302,0.0,23.16
1672,22.31213755,29.3183293863463,18.548987158302477,32451.042960000002,0.0,-17.2,21,2.433561487,0.0,22.2
1673,24.425033459999998,29.12292267379149,18.554209618135804,32451.042960000002,0.0,-17.2,21,0.736373772,0.0,24.9
1674,23.92854848,29.260875532365052,18.559256648647544,32451.042960000002,0.0,-17.2,21,1.240780718,0.0,23.88
1675,25.05156736,29.268710554201558,18.562819107263163,32451.042960000002,0.0,-17.2,21,0.6741592609999999,0.0,25.32
1676,23.80600061,29.34076386728853,18.566288045989513,32451.042960000002,0.0,-17.2,21,1.5279290330000002,0.0,23.74
1677,24.02780911,29.26255304195837,18.57049972348556,32451.042960000002,0.0,-17.2,21,1.165704403,0.0,24.03
1678,23.216846899999997,29.197359738958113,18.573493802851075,32451.042960000002,0.0,-17.2,21,1.566541229,0.0,23.18
1679,23.97743527,29.104064751037058,18.575746852044055,32451.042960000002,0.0,-17.2,21,1.148875314,0.0,23.98
1680,23.265288570000003,29.10643602501133,18.586975257236215,32451.042960000002,0.0,-17.34166667,21,1.6707802930000002,0.0,23.21
1681,22.78809285,29.047178875069527,18.60249876432714,32451.042960000002,0.0,-17.48333333,21,1.697506355,0.0,22.77
1682,23.00920373,28.93109538303681,18.609827847176753,32451.042960000002,0.0,-17.625,21,1.637599306,0.0,23.01
1683,24.6412953,28.89192726412225,18.612379746559554,32451.042960000002,0.0,-17.76666667,21,0.63422516,0.0,25.72
1684,23.10287093,29.089597587310987,18.61350076821255,32451.042960000002,0.0,-17.90833333,21,1.6266135369999999,0.0,23.06
1685,24.65201694,29.000066509742027,18.613644424145527,32451.042960000002,0.0,-18.05,21,0.63422516,0.0,25.68
1686,24.92017628,29.09522246341043,18.612836159770346,32451.042960000002,0.0,-18.19166667,21,0.63422516,0.0,25.21
1687,25.19629353,29.216013004903854,18.611203457788974,32451.042960000002,0.0,-18.33333333,21,0.63422516,0.0,25.34
1688,24.85451234,29.262332577113366,18.608834629425566,32451.042960000002,0.0,-18.475,21,0.7865136429999999,0.0,24.83
1689,22.32549377,29.264688932990992,18.606417024674847,32451.042960000002,0.0,-18.61666667,21,2.224899852,0.0,22.05
1690,24.37787551,28.976685712366326,18.60313955160847,32451.042960000002,0.0,-18.75833333,21,0.63422516,0.0,25.75
1691,22.38390505,29.107357591603723,18.598812916664713,32451.042960000002,0.0,-18.9,21,1.97077862,0.0,22.14
1692,23.37511336,28.831370785337416,18.594723582481986,28969.09367,0.0,-18.85,21,1.13875495,0.0,23.4
1693,22.21409796,28.676429581228458,18.589738492472318,28969.09367,0.0,-18.8,21,2.079106719,0.0,22.15
1694,23.78942547,28.540087609336602,18.584166840000293,28969.09367,0.0,-18.75,21,0.8639751379999999,0.0,24.05
1695,24.52936292,28.58346084808358,18.578776402694647,28969.09367,0.0,-18.7,21,0.63422516,0.0,25.07
1696,24.34416708,28.70397943361941,18.57350547673326,28969.09367,0.0,-18.65,21,0.767165111,0.0,24.33
1697,24.29391203,28.69287020539938,18.569439942005097,28969.09367,0.0,-18.6,21,0.861283241,0.0,24.29
1698,24.66921235,28.66649772740546,18.565376603744216,28969.09367,0.0,-18.55,21,0.63422516,0.0,25.05
1699,24.86065038,28.70906760759114,18.560878665232877,28969.09367,0.0,-18.5,21,0.63422516,0.0,25.78
1700,23.06343949,28.74702581284119,18.55664820111957,28969.09367,0.0,-18.45,21,1.4868601730000002,0.0,23.0
1701,24.19035491,28.57071423631854,18.551996191998946,28969.09367,0.0,-18.4,21,0.78876278,0.0,24.31
