,t1,w0,w1,w2,i,s,tout,hsp,csp,m0,rh0,m1,rh1,m2,rh2,m3,rh3,m4,rh4,m5,rh5,m6,rh6,m7,rh7,m8,rh8,m9,rh9,m10,rh10,m11,rh11
2234,21.503556226031957,19.422580484473574,19.62753825120507,29.449626000444283,163258.88538780002,0.0,-10.0,21,24,2.261294135,1093.1892513192001,2.207559924,2254.5258536303995,0.409365962,6588.604460521131,1.028502405,11325.040450670405,3.794979407,5799.8161599966015,1.420351088,0.0,0.152557902,53.012697044579994,0.13210839300000002,1806.7078067219995,0.0961,1006.7349079829999,0.0543,519.2815757472,1.6716511669999998,8474.895852997317,2.94702743,0.0
2235,21.399684463942613,19.437741977955096,19.621117810239205,29.770138003129002,163258.88538780002,0.0,-10.0,21,24,2.261294135,724.91713177128,2.207559924,1908.6406543007997,0.409365962,6570.649332868748,1.028502405,11294.38962949102,3.794979407,5118.76532622,1.420351088,0.0,0.152557902,20.689626527388,0.13210839300000002,1787.0375949888003,0.0961,1004.0123995650005,0.0543,502.74642014352014,1.6716511669999998,8225.29985907228,3.5364911610000003,0.0
2236,21.513704796855922,19.449369802997417,19.61559132770869,29.98114630183324,163258.88538780002,0.0,-10.0,21,24,2.261294135,712.1242840991999,2.207559924,1896.8995659600002,0.409365962,6571.83185581659,1.028502405,11296.231770648697,3.794979407,5025.1702036788,1.420351088,0.0,0.152557902,9.5063953849788,0.13210839300000002,1779.8687232480004,0.0961,1004.1744310920005,0.0543,493.5941566743601,1.6716511669999998,8231.820201348382,2.207566952,0.0
2237,21.40803225204839,19.459870645601022,19.61068201340545,29.795534741345833,163258.88538780002,0.0,-10.0,21,24,2.261294135,652.99381403592,2.207559924,1869.9197728134,0.409365962,6570.713569030462,1.028502405,11294.472876251684,3.794979407,4871.2563072936,1.420351088,0.0,0.152557902,1.6142558131602003,0.13210839300000002,1780.8025462919998,0.0961,1004.0195555669998,0.0543,485.20413419436005,1.6716511669999998,8210.098832643525,3.759366128,0.0
2238,21.482182267224946,19.47117664457962,19.60634072217855,29.92865715014306,163258.88538780002,0.0,-10.0,21,24,2.261294135,2072.9414931918,2.207559924,3241.4886058338,0.409365962,6646.09077149991,1.028502405,11423.046493323463,3.794979407,7120.3963262208,1.420351088,0.0,0.152557902,70.605866419116,0.13210839300000002,1856.6007551700002,0.0961,1015.4389631399995,0.0543,507.6332245219199,1.6716511669999998,9257.495969594673,1.840528705,0.0
2239,21.432803605179664,19.4820764116513,19.602470747399288,30.080341903561134,163258.88538780002,0.0,-10.0,21,24,2.261294135,606.3637788671401,2.207559924,1824.2916003312,0.409365962,6571.441385089004,1.028502405,11295.639660064326,3.794979407,4711.099487950801,1.420351088,0.0,0.152557902,0.0,0.13210839300000002,1778.0819643132002,0.0961,1004.1225099780004,0.0543,468.9434827664999,1.6716511669999998,8210.92980205462,3.881986262,0.0
2240,21.440604950273247,19.492242982062006,19.598991835257614,30.087389669413174,163258.88538780002,0.0,-10.0,21,24,2.261294135,562.0171204137,2.207559924,1784.0672584811998,0.409365962,6569.833830839637,1.028502405,11292.979735389266,3.794979407,4626.4138839576,1.420351088,0.0,0.152557902,0.0,0.13210839300000002,1778.859269649,0.0961,1003.8870077249996,0.0543,460.63493746073993,1.6716511669999998,8186.709717357231,3.0055022410000003,0.0
2241,21.410214115023983,19.50111007507246,19.595822211564137,30.17881471597354,163258.88538780002,0.0,-10.0,21,24,2.261294135,575.79900515592,2.207559924,1835.0878992768,0.409365962,6572.955946453843,1.028502405,11298.184042476249,3.794979407,4593.0031362852,1.420351088,0.0,0.152557902,0.0,0.13210839300000002,1782.0540862739997,0.0961,1004.3481393120001,0.0543,455.0717378571,1.6716511669999998,8214.454114367189,3.4407903189999995,0.0
2242,21.43477050841158,19.5097193671492,19.5929566709563,30.124200098935297,163258.88538780002,0.0,-10.0,21,24,2.261294135,514.7498152041,2.207559924,1752.1323867684002,0.409365962,6570.39707630842,1.028502405,11293.903155738868,3.794979407,4509.5618939364,1.420351088,0.0,0.152557902,0.0,0.13210839300000002,1776.9414404112001,0.0961,1003.9686840750004,0.0543,447.2366295028801,1.6716511669999998,8179.96317136791,3.271095458,0.0
2243,21.525573240778417,19.518482274294342,19.590387069742068,30.16282484974935,163258.88538780002,0.0,-10.0,21,24,2.261294135,2120.2182110214,2.207559924,3330.5529237035994,0.409365962,6656.485768914085,1.028502405,11440.798338909377,3.794979407,7083.8680360896005,1.420351088,0.0,0.152557902,18.29331682928399,0.13210839300000002,1866.8942951526003,0.0961,1017.0157992960002,0.0543,476.84025181967996,1.6716511669999998,9416.70457160948,1.92695194,0.0
2244,21.68940045438683,19.544956889991063,19.593819712380427,30.07981405864343,215623.10872769996,0.0,-9.95,21,24,2.261294135,0.0,2.207559924,0.0,0.409365962,6572.317335305915,1.028502405,11297.075789317027,3.794979407,0.0,1.420351088,0.0,0.152557902,0.0,0.13210839300000002,1539.0126455634,0.0961,1004.2495381589996,0.0543,280.28926716672,1.6716511669999998,6322.7816048796,3.932749987,0.0
