,Unnamed: 0,z0,z1,z2,tout,s,i,t1,sp0,sp1,sp2,sp,m,rh
7891,7891,20.1498645834,20.149860613,21.9387759291,-0.966666666667,733.666666667,1138.90383155,20.1498621662,20.15,20.15,20.15,20.15,0.0836928678418,990.191535323
7892,7892,20.1498106458,20.1498452406,22.174349196,-0.875,743.0,1138.90383155,20.1498321045,20.15,20.15,20.15,20.15,0.0809691797368,943.152468287
7893,7893,20.1499105443,20.1498280401,22.4108551982,-0.783333333333,752.333333333,1138.90383155,20.1498583437,20.15,20.15,20.15,20.15,0.0782097951594,896.807056443
7894,7894,20.1498733851,20.1498088287,22.6497927698,-0.691666666667,761.666666667,1138.90383155,20.1498316355,20.15,20.15,20.15,20.15,0.0753525331816,850.367740999
7895,7895,20.1498100453,20.1497873966,22.891970734,-0.6,771.0,1138.90383155,20.1497950547,20.15,20.15,20.15,20.15,0.0724751995349,805.163943554
7896,7896,19.9650247836,19.968756117,23.0576538919,-0.55,780.333333333,705.812124617,19.9679382586,19.96,19.96,19.96,19.96,0.0505735067905,493.774453672
7897,7897,19.9599535041,19.9603661916,23.2025114499,-0.5,789.666666667,705.812124617,19.9602174145,19.96,19.96,19.96,19.96,0.0802522923567,941.714703522
7898,7898,19.9599106402,19.9597435772,23.3718361405,-0.45,799.0,705.812124617,19.9597930104,19.96,19.96,19.96,19.96,0.0650956569361,698.811394872
7899,7899,19.9599157184,19.9597461033,23.5712343191,-0.4,808.333333333,705.812124617,19.9597960346,19.96,19.96,19.96,19.96,0.0664122353066,722.583707539
7900,7900,19.9599424859,19.9597421935,23.7884918976,-0.35,817.666666667,705.812124617,19.9597975173,19.96,19.96,19.96,19.96,0.0645792783597,700.239080052
7901,7901,19.9599061876,19.9597351731,23.9553958886,-0.3,827.0,705.812124617,22.0448947571,19.96,19.96,19.96,19.96,0.130548490807,674.962483228
7902,7902,19.9599183768,19.959727287,23.9598893498,-0.25,832.333333333,705.812124617,22.8232484319,19.96,19.96,19.96,19.96,0.211992201392,650.990259991
7903,7903,19.9599168878,19.959718667,23.9600602339,-0.2,837.666666667,705.812124617,22.8619844637,19.96,19.96,19.96,19.96,0.210806142786,627.085515094
7904,7904,19.9599351378,19.9597093397,23.9601310836,-0.15,843.0,705.812124617,23.056208398,19.96,19.96,19.96,19.96,0.244325458156,603.281537055
7905,7905,19.9599407764,19.9596913296,23.9600611241,-0.1,848.333333333,705.812124617,23.1759781188,19.96,19.96,19.96,19.96,0.26399274916,575.13480566
7906,7906,19.9599213872,19.9596767945,23.9603748487,-0.05,853.666666667,705.812124617,23.2964340589,19.96,19.96,19.96,19.96,0.284188009151,551.807798479
7907,7907,19.974116956,19.959663425,23.9601992822,0.0,859.0,705.812124617,23.3750480557,19.96,19.96,19.96,19.96,0.306224279534,543.410864488
7908,7908,20.3927454695,20.3213009443,24.2938052266,0.0,864.333333333,633.559068811,22.9312749036,20.33,20.33,20.33,20.33,0.228689032339,865.247840811
7909,7909,20.5107128804,20.329887247,24.3299201472,0.0,869.666666667,633.559068811,23.8359224239,20.33,20.33,20.33,20.33,0.338858181294,482.947554577
7910,7910,20.4277151438,20.3298920488,24.3301648402,0.0,875.0,633.559068811,23.6625095547,20.33,20.33,20.33,20.33,0.316283419066,699.371652914
7911,7911,20.3373339705,20.3298395431,24.3300701502,0.0,880.333333333,633.559068811,23.7500836067,20.33,20.33,20.33,20.33,0.344084691953,639.548171783
7912,7912,20.330065437,20.3298238174,24.3300299213,0.0,885.666666667,633.559068811,23.751550372,20.33,20.33,20.33,20.33,0.370502772296,637.903569936
7913,7913,20.370070412,20.3298117098,24.3300127956,0.0,891.0,633.559068811,23.8230941104,20.33,20.33,20.33,20.33,0.385735316234,619.177886156
7914,7914,20.4257211452,20.3298008991,24.3305013935,0.0,891.416666667,633.559068811,23.8478541919,20.33,20.33,20.33,20.33,0.401994216424,611.445450373
7915,7915,20.4821096701,20.3297905395,24.3303238569,0.0,891.833333333,633.559068811,23.8682884183,20.33,20.33,20.33,20.33,0.416856093157,604.385125412
7916,7916,20.5359354419,20.3297805621,24.3301793469,0.0,892.25,633.559068811,23.8858393298,20.33,20.33,20.33,20.33,0.430522608705,597.916024137
7917,7917,20.5876501871,20.3297709176,24.3300901751,0.0,892.666666667,633.559068811,23.9010374799,20.33,20.33,20.33,20.33,0.443057061608,591.953161021
7918,7918,20.6374077044,20.3297615857,24.3300383838,0.0,893.083333333,633.559068811,23.9144581627,20.33,20.33,20.33,20.33,0.454742407257,586.449231702
7919,7919,20.6844240901,20.329752505,24.3300114432,0.0,893.5,633.559068811,23.9264716323,20.33,20.33,20.33,20.33,0.465755052304,581.358600171
7920,7920,20.7295658559,20.1482474947,24.1584550917,0.0916666666667,893.916666667,633.559068811,23.9543810825,20.14,20.14,20.14,20.14,0.696900891143,369.325389086
7921,7921,20.7737486296,20.1402328004,24.1419441331,0.183333333333,894.333333333,633.559068811,23.8467601604,20.14,20.14,20.14,20.14,0.645640080827,596.638065508
7922,7922,20.8173465444,20.139916496,24.1403342675,0.275,894.75,633.559068811,23.8959081275,20.14,20.14,20.14,20.14,0.683387210298,483.387879932
7923,7923,20.8604698607,20.139578449,24.1401761798,0.366666666667,895.166666667,633.559068811,23.8914047444,20.14,20.14,20.14,20.14,0.687422596979,501.985649637
7924,7924,20.9053749256,20.1395481037,24.140141954,0.458333333333,895.583333333,633.559068811,23.8955434223,20.14,20.14,20.14,20.14,0.695194112947,497.430771693
7925,7925,20.954551006,20.1398864749,24.140121439,0.55,896.0,633.559068811,23.9006651729,20.14,20.14,20.14,20.14,0.702767483242,489.238013524
7926,7926,21.0084117391,20.1398948153,24.1401065831,0.641666666667,894.5,633.559068811,23.9059501423,20.14,20.14,20.14,20.14,0.7088647977,478.530371586
7927,7927,21.067067385,20.139884365,24.1400947841,0.733333333333,893.0,633.559068811,23.9112919236,20.14,20.14,20.14,20.14,0.714131223455,466.549838191
7928,7928,21.1304244073,20.1398695827,24.1400851368,0.825,891.5,633.559068811,23.9169723751,20.14,20.14,20.14,20.14,0.718666555134,452.563104416
7929,7929,21.1977287149,20.1398507511,24.1400772516,0.916666666667,890.0,633.559068811,23.9228854804,20.14,20.14,20.14,20.14,0.722498626492,437.043230406
7930,7930,21.2684598947,20.1398269622,24.1400710067,1.00833333333,888.5,633.559068811,23.9289779306,20.14,20.14,20.14,20.14,0.725518194172,420.164884361
7931,7931,21.3427423915,20.1397971297,24.1400667083,1.1,887.0,633.559068811,23.935077605,20.14,20.14,20.14,20.14,0.727315546516,402.233483749
7932,7932,21.4224228436,20.2157862985,24.2126606821,1.15,885.5,633.559068811,23.9782532135,20.22,20.22,20.22,20.22,0.696170980373,466.214378691
7933,7933,21.5083143321,20.2194995694,24.219349452,1.2,884.0,633.559068811,24.0308542783,20.22,20.22,20.22,20.22,0.722444362463,346.440366834
7934,7934,21.6003049679,20.2197147759,24.2200180435,1.25,882.5,633.559068811,24.0220544585,20.22,20.22,20.22,20.22,0.71100584379,365.554035559
7935,7935,21.6979751425,20.2198909011,24.2200765711,1.3,881.0,633.559068811,24.0347245256,20.22,20.22,20.22,20.22,0.712292581726,329.23791207
7936,7936,21.8009055719,20.2198624482,24.2200813154,1.35,879.5,633.559068811,24.0445451743,20.22,20.22,20.22,20.22,0.711042537531,300.22546564
7937,7937,21.9087327528,20.2198104274,24.2200818274,1.4,878.0,633.559068811,24.0545052009,20.22,20.22,20.22,20.22,0.709128195395,271.449667638
7938,7938,22.0124295026,20.2199129652,24.2200926158,1.45,862.25,633.559068811,24.0623088774,20.22,20.22,20.22,20.22,0.700558610958,245.649089499
7939,7939,22.1095557828,20.2198860112,24.2201047348,1.5,846.5,633.559068811,24.0698449591,20.22,20.22,20.22,20.22,0.692594547919,222.230740068
7940,7940,22.200294589,20.2198400443,24.22012279,1.55,830.75,633.559068811,24.0775932069,20.22,20.22,20.22,20.22,0.682240501552,198.438566421
7941,7941,22.2862115983,20.2199115293,24.2201461228,1.6,815.0,633.559068811,24.0855466111,20.22,20.22,20.22,20.22,0.670861333718,175.293204265
7942,7942,22.3686307994,20.2198717812,24.2201749186,1.65,799.25,633.559068811,24.0951113808,20.22,20.22,20.22,20.22,0.658600647501,150.16955934
7943,7943,22.4480699803,20.2199116422,24.2202101544,1.7,783.5,633.559068811,24.1057084948,20.22,20.22,20.22,20.22,0.645643400343,125.077327983
7944,7944,22.5220252506,20.4771826586,24.4744410175,1.7,767.75,633.559068811,24.1054606685,20.49,20.49,20.49,20.49,0.389840235877,379.180259041
7945,7945,22.5897428478,20.4896143104,24.4889872069,1.7,752.0,633.559068811,24.4310139725,20.49,20.49,20.49,20.49,0.599649886802,33.8910796249
7946,7946,22.6517811631,20.4898796383,24.4900532793,1.7,736.25,633.559068811,24.2822680904,20.49,20.49,20.49,20.49,0.409169873745,157.39998156
7947,7947,22.7087807986,20.4899398468,24.4901205466,1.7,720.5,633.559068811,24.3235819236,20.49,20.49,20.49,20.49,0.404987986618,106.335721038
7948,7948,22.7610040092,20.4899479436,24.4901907918,1.7,704.75,633.559068811,24.3411316247,20.49,20.49,20.49,20.49,0.393665662484,83.8192125419
7949,7949,22.8083652277,20.4899484932,24.4902908506,1.7,689.0,633.559068811,24.3584927657,20.49,20.49,20.49,20.49,0.381566283144,64.2865780657
7950,7950,22.858640676,20.489930339,24.4903801301,1.7,685.166666667,633.559068811,24.3831161175,20.49,20.49,20.49,20.49,0.372023826915,43.0654277544
7951,7951,22.9155749316,20.489940127,24.4904761923,1.7,681.333333333,633.559068811,24.4156505168,20.49,20.49,20.49,20.49,0.362377878975,21.9084873502
7952,7952,22.9774403479,20.4899288449,24.4905881755,1.7,677.5,633.559068811,24.4678601339,20.49,20.49,20.49,20.49,0.351078312572,2.48463429905
7953,7953,23.0411318049,20.5075889592,24.4900429656,1.7,673.666666667,633.559068811,24.4900429656,20.49,20.49,20.49,20.49,0.342813656383,0.0
7954,7954,23.104487748,20.5501449836,24.4900135545,1.7,669.833333333,633.559068811,24.4900135545,20.49,20.49,20.49,20.49,0.335998740815,0.0
7955,7955,23.1665049699,20.6112650416,24.4900155571,1.7,666.0,633.559068811,24.4900155571,20.49,20.49,20.49,20.49,0.329459677294,0.0
7956,7956,23.2295891014,20.6835892273,24.238907127,1.7,662.166666667,633.559068811,24.238907127,20.22,20.22,20.22,20.22,0.428605678452,0.0
7957,7957,23.2943570768,20.7615184803,24.2210944445,1.7,658.333333333,633.559068811,24.2210944445,20.22,20.22,20.22,20.22,0.324855296614,0.0
7958,7958,23.3558846372,20.8377560703,24.2204266642,1.7,654.5,633.559068811,24.2204266642,20.22,20.22,20.22,20.22,0.362119545594,0.0
7959,7959,23.4091383867,20.9064683173,24.2200326063,1.7,650.666666667,633.559068811,24.2200326063,20.22,20.22,20.22,20.22,0.345199572032,0.0
7960,7960,23.4545504842,20.9675054029,24.2200129238,1.7,646.833333333,633.559068811,24.2200129238,20.22,20.22,20.22,20.22,0.336003229262,0.0
7961,7961,23.495401221,21.0237429787,24.2200165392,1.7,643.0,633.559068811,24.2200165392,20.22,20.22,20.22,20.22,0.327879634616,0.0
7962,7962,23.5223710514,21.0683483882,24.2200269473,1.7,617.5,633.559068811,24.2200269473,20.22,20.22,20.22,20.22,0.315851567005,0.0
7963,7963,23.5310641677,21.0980798931,24.2200442993,1.7,592.0,633.559068811,24.2200442993,20.22,20.22,20.22,20.22,0.302957929611,0.0
7964,7964,23.5227716866,21.115137443,24.2200704465,1.7,566.5,633.559068811,24.2200704465,20.22,20.22,20.22,20.22,0.290112535194,0.0
7965,7965,23.5014550539,21.1234476225,24.2201112259,1.7,541.0,633.559068811,24.2201112259,20.22,20.22,20.22,20.22,0.276507401384,0.0
7966,7966,23.4700290344,21.1255322035,24.2201754245,1.7,515.5,633.559068811,24.2201754245,20.22,20.22,20.22,20.22,0.26214114285,0.0
7967,7967,23.4302448533,21.1224738793,24.2202743883,1.7,490.0,633.559068811,24.2202743883,20.22,20.22,20.22,20.22,0.247245526141,0.0
7968,7968,23.3785763256,21.1103425504,24.2295781878,1.65,464.5,633.559068811,24.2295781878,20.23,20.23,20.23,20.23,0.226616870926,0.0
7969,7969,23.3166430257,21.0899931506,24.2300299761,1.6,439.0,633.559068811,24.2300299761,20.23,20.23,20.23,20.23,0.213680654784,0.0
7970,7970,23.2489857948,21.0653961531,24.2301019272,1.55,413.5,633.559068811,24.2301019272,20.23,20.23,20.23,20.23,0.194344852774,0.0
7971,7971,23.1763898153,21.0371402504,24.2301909722,1.5,388.0,633.559068811,24.2301909722,20.23,20.23,20.23,20.23,0.177060955878,0.0
7972,7972,23.0965848165,21.0029039042,24.2300546945,1.45,362.5,633.559068811,24.2300546945,20.23,20.23,20.23,20.23,0.158885857961,0.0
7973,7973,23.0028269032,20.9566148585,24.2301215537,1.4,337.0,633.559068811,24.2301215537,20.23,20.23,20.23,20.23,0.138001349699,0.0
7974,7974,22.896300726,20.8986946548,24.2300674122,1.35,310.25,633.559068811,24.2300674122,20.23,20.23,20.23,20.23,0.117179226459,0.0
7975,7975,22.7801562977,20.8314780646,24.2300599914,1.3,283.5,633.559068811,24.2300599914,20.23,20.23,20.23,20.23,0.0947684020444,0.0
7976,7976,22.6561189509,20.7563213085,24.2300410331,1.25,256.75,633.559068811,24.2300410331,20.23,20.23,20.23,20.23,0.0697702868264,0.0
7977,7977,22.5147363832,20.6709222628,24.2300131372,1.2,230.0,633.559068811,24.2300131372,20.23,20.23,20.23,20.23,0.0161479037763,0.0
7978,7978,22.3536254304,20.5696343214,24.1889111205,1.15,203.25,633.559068811,22.3536254304,20.23,20.23,20.23,20.23,0.0,0.0
7979,7979,22.1740636746,20.4501990552,24.0983507089,1.1,176.5,633.559068811,22.1740636746,20.23,20.23,20.23,20.23,0.0,0.0
7980,7980,22.0124501358,20.3470322327,24.0200872189,1.00833333333,149.75,831.334697391,22.0124501358,20.25,20.25,20.25,20.25,0.0,0.0
7981,7981,21.8497724955,20.251705596,23.9393337949,0.916666666667,123.0,831.334697391,20.251705596,20.25,20.25,20.25,20.25,0.00288065892849,4.81687710795
7982,7982,21.5975446911,20.2499841822,23.8116354171,0.825,96.25,831.334697391,20.2499841822,20.25,20.25,20.25,20.25,0.0226700300051,176.41403247
7983,7983,21.3040792971,20.2498460509,23.659488316,0.733333333333,0.0,831.334697391,20.2498460509,20.25,20.25,20.25,20.25,0.0240535672912,194.824390433
7984,7984,21.0341932809,20.2497658903,23.5162404246,0.641666666667,0.0,831.334697391,20.2497658903,20.25,20.25,20.25,20.25,0.0279528193389,250.182052387
7985,7985,20.8093745237,20.2498352166,23.3926097351,0.55,0.0,831.334697391,20.2498352166,20.25,20.25,20.25,20.25,0.0302913907246,285.70920649
7986,7986,20.6202569905,20.2498835545,23.2835879076,0.458333333333,0.0,831.334697391,20.2498835545,20.25,20.25,20.25,20.25,0.0323128300889,317.736856139
7987,7987,20.4521534827,20.2496794425,23.1819973342,0.366666666667,0.0,831.334697391,20.2496794425,20.25,20.25,20.25,20.25,0.033993591976,345.257830778
7988,7988,20.2964419873,20.2497249529,23.0841726124,0.275,0.0,831.334697391,20.2497249529,20.25,20.25,20.25,20.25,0.03540256735,368.931696881
7989,7989,20.2512574652,20.2497721089,22.98944139,0.183333333333,0.0,831.334697391,20.2502240734,20.25,20.25,20.25,20.25,0.0526591488014,487.984829088
7990,7990,20.2499846846,20.2498111219,22.8981318492,0.0916666666667,0.0,831.334697391,20.2498666608,20.25,20.25,20.25,20.25,0.0556097467977,527.875836454
7991,7991,20.2499359417,20.2498401093,22.810439398,0.0,0.0,831.334697391,20.2498730848,20.25,20.25,20.25,20.25,0.0592537227983,576.932379214
7992,7992,20.3652499695,20.363349459,22.7826078526,-0.05,0.0,1566.20853383,20.3640984901,20.37,20.37,20.37,20.37,0.0722021038676,777.450536374
7993,7993,20.3697640057,20.3694599317,22.7759083113,-0.1,0.0,1566.20853383,20.3695652377,20.37,20.37,20.37,20.37,0.0549421217327,507.590322757
7994,7994,20.3698546159,20.3698486217,22.7540065716,-0.15,0.0,1566.20853383,20.3698509689,20.37,20.37,20.37,20.37,0.0658562190793,668.092999082
7995,7995,20.3698652189,20.369858644,22.7118492026,-0.2,0.0,1566.20853383,20.369861253,20.37,20.37,20.37,20.37,0.0657630808043,665.198109131
7996,7996,20.3698907213,20.369868338,22.6590452233,-0.25,0.0,1566.20853383,20.3698774011,20.37,20.37,20.37,20.37,0.0673178287625,689.051679093
7997,7997,20.3699110416,20.3698771512,22.6042179268,-0.3,0.0,1566.20853383,20.3698911103,20.37,20.37,20.37,20.37,0.0688408396327,713.005659561
7998,7998,20.3697710433,20.3698849523,22.5507569929,-0.35,0.0,1566.20853383,20.3698373697,20.37,20.37,20.37,20.37,0.0702487862834,735.600873925
7999,7999,20.3697958752,20.3698930835,22.498786088,-0.4,0.0,1566.20853383,20.3698519908,20.37,20.37,20.37,20.37,0.0716031069359,757.740787465
8000,8000,20.3698201706,20.3699004367,22.447668655,-0.45,0.0,1566.20853383,20.3698661843,20.37,20.37,20.37,20.37,0.0728431459443,778.357086488
8001,8001,20.369840872,20.3695504845,22.3970868902,-0.5,0.0,1566.20853383,20.3696754599,20.37,20.37,20.37,20.37,0.0739946891979,797.708547567
8002,8002,20.3698581053,20.3695571842,22.3470677114,-0.55,0.0,1566.20853383,20.3696875606,20.37,20.37,20.37,20.37,0.0751200403638,816.927244783
8003,8003,20.3698727596,20.3695779435,22.297731602,-0.6,0.0,1566.20853383,20.3697064978,20.37,20.37,20.37,20.37,0.0761541697822,834.704823497
8004,8004,20.3026189164,20.3030217736,22.288841542,-0.691666666667,0.0,1884.89320158,20.3028524597,20.3,20.3,20.3,20.3,0.0642534770945,635.373941226
8005,8005,20.2999858871,20.3000628525,22.2886847275,-0.783333333333,0.0,1884.89320158,20.3000291154,20.3,20.3,20.3,20.3,0.0749501771766,814.314943281
8006,8006,20.2998212074,20.2998837022,22.2741613837,-0.875,0.0,1884.89320158,20.2998565674,20.3,20.3,20.3,20.3,0.0711233977949,748.570017344
8007,8007,20.2998435242,20.2998890116,22.2443608975,-0.966666666667,0.0,1884.89320158,20.2998690884,20.3,20.3,20.3,20.3,0.0730146287322,780.558300644
8008,8008,20.2998574611,20.2998951869,22.2070489093,-1.05833333333,0.0,1884.89320158,20.2998785817,20.3,20.3,20.3,20.3,0.0739369810683,796.277411209
8009,8009,20.2998691632,20.2999007818,22.1682124419,-1.15,0.0,1884.89320158,20.2998868027,20.3,20.3,20.3,20.3,0.0748032531466,811.154417468
8010,8010,20.2998793761,20.2999059884,22.1299077891,-1.24166666667,0.0,1884.89320158,20.2998941751,20.3,20.3,20.3,20.3,0.0756402555202,825.640244775
8011,8011,20.2998823608,20.2999069221,22.0920298924,-1.33333333333,0.0,1884.89320158,20.2998959951,20.3,20.3,20.3,20.3,0.0758471998467,829.151148714
8012,8012,20.2998896964,20.2995668693,22.0540946597,-1.425,0.0,1884.89320158,20.2997110046,20.3,20.3,20.3,20.3,0.0765816085331,841.954479627
8013,8013,20.2998977742,20.2995674252,22.0159082331,-1.51666666667,0.0,1884.89320158,20.2997153342,20.3,20.3,20.3,20.3,0.0773436073084,855.37678065
8014,8014,20.2996481168,20.2995825005,21.9775799066,-1.60833333333,0.0,1884.89320158,20.2996119624,20.3,20.3,20.3,20.3,0.0780420077159,867.722360547
8015,8015,20.2996570512,20.2995983442,21.9392057316,-1.7,0.0,1884.89320158,20.2996247845,20.3,20.3,20.3,20.3,0.0787797383222,880.826902383
8016,8016,20.4791861764,20.478897671,21.9379141911,-1.60833333333,0.0,2018.28502182,20.4790307816,20.49,20.49,20.49,20.49,0.0975609587808,1239.18110046
8017,8017,20.4893568112,20.4893627203,21.9485015385,-1.51666666667,0.0,2018.28502182,20.4893601247,20.49,20.49,20.49,20.49,0.0729748661906,776.31669955
8018,8018,20.4897396432,20.4897099924,21.9510876085,-1.425,0.0,2018.28502182,20.4897234008,20.49,20.49,20.49,20.49,0.0842372883802,976.558594079
8019,8019,20.4897113064,20.4896776061,21.9435061183,-1.33333333333,0.0,2018.28502182,20.4896927918,20.49,20.49,20.49,20.49,0.0815143644332,926.448543258
8020,8020,20.4897011322,20.4896612825,21.9311706148,-1.24166666667,0.0,2018.28502182,20.4896792505,20.49,20.49,20.49,20.49,0.0809098278528,915.349169343
8021,8021,20.4896945407,20.4896485874,21.918627517,-1.15,0.0,2018.28502182,20.4896693246,20.49,20.49,20.49,20.49,0.080461197817,907.117651964
8022,8022,20.489688171,20.4896361274,21.9075227481,-1.05833333333,0.0,2018.28502182,20.4896596326,20.49,20.49,20.49,20.49,0.0800300260368,899.22800435
8023,8023,20.4896815725,20.4896233859,21.8977959262,-0.966666666667,0.0,2018.28502182,20.489649687,20.49,20.49,20.49,20.49,0.0796003659106,891.390386816
8024,8024,20.4896746403,20.4896101997,21.8890403333,-0.875,0.0,2018.28502182,20.4896393512,20.49,20.49,20.49,20.49,0.0791671766956,883.513725131
8025,8025,20.4896673134,20.489596466,21.8810546185,-0.783333333333,0.0,2018.28502182,20.4896285411,20.49,20.49,20.49,20.49,0.0787275349682,875.546114172
8026,8026,20.4896595486,20.4895821091,21.8738355415,-0.691666666667,0.0,2018.28502182,20.4896171958,20.49,20.49,20.49,20.49,0.0782797442701,867.45829104
8027,8027,20.4896668882,20.4895835631,21.8674355077,-0.6,0.0,2018.28502182,20.4896213884,20.49,20.49,20.49,20.49,0.0784872320808,871.065963142
8028,8028,20.44208512,20.4422477733,21.8504357727,-0.55,0.0,1968.69637791,20.4421744523,20.44,20.44,20.44,20.44,0.0731361187681,777.202200246
8029,8029,20.4398175835,20.4397351863,21.8307753852,-0.5,0.0,1968.69637791,20.4397728998,20.44,20.44,20.44,20.44,0.0797780413845,894.875292809
8030,8030,20.4398983897,20.4398943338,21.8142965826,-0.45,0.0,1968.69637791,20.4398961805,20.44,20.44,20.44,20.44,0.0765725441394,837.750215754
8031,8031,20.4396560459,20.4399051559,21.8014997928,-0.4,0.0,1968.69637791,20.4397914806,20.44,20.44,20.44,20.44,0.0770979446954,846.955509969
8032,8032,20.4396477131,20.4399049618,21.7906479234,-0.35,0.0,1968.69637791,20.439787406,20.44,20.44,20.44,20.44,0.07709575669,846.8389608
8033,8033,20.4396478285,20.4399038115,21.7803836669,-0.3,0.0,1968.69637791,20.439786718,20.44,20.44,20.44,20.44,0.0770140214376,845.330428695
8034,8034,20.4396488294,20.4399026072,21.7700577876,-0.25,0.0,1968.69637791,20.4397863873,20.44,20.44,20.44,20.44,0.0769443171951,844.027890208
8035,8035,20.4396497887,20.4399013961,21.7596683595,-0.2,0.0,1968.69637791,20.4397860386,20.44,20.44,20.44,20.44,0.0768743186453,842.722966354
8036,8036,20.4396507638,20.4399001869,21.7494531251,-0.15,0.0,1968.69637791,20.4397856998,20.44,20.44,20.44,20.44,0.076806443919,841.457169896
8037,8037,20.4396517652,20.4398989831,21.7393654868,-0.1,0.0,1968.69637791,20.4397853778,20.44,20.44,20.44,20.44,0.0767409325888,840.234747563
8038,8038,20.4396527937,20.4398977854,21.7294725211,-0.05,0.0,1968.69637791,20.4397850736,20.44,20.44,20.44,20.44,0.0766777368763,839.054849285
8039,8039,20.4396538457,20.4398965935,21.7196638768,0.0,0.0,1968.69637791,20.4397847854,20.44,20.44,20.44,20.44,0.0766166628032,837.914033811
8040,8040,20.1691604281,20.1702853589,21.6316946771,0.0916666666667,0.0,1521.6382458,20.1698067429,20.16,20.16,20.16,20.16,0.0460132717981,364.214795796
8041,8041,20.1603645259,20.160307436,21.524974038,0.183333333333,0.0,1521.6382458,20.1603345227,20.16,20.16,20.16,20.16,0.0888529124314,1069.37891747
8042,8042,20.1598845415,20.1598539074,21.4453020496,0.275,0.0,1521.6382458,20.1598680899,20.16,20.16,20.16,20.16,0.0714130187604,752.178921052
8043,8043,20.1596600928,20.1598801951,21.3962221316,0.366666666667,0.0,1521.6382458,20.1597775284,20.16,20.16,20.16,20.16,0.0761432012305,834.525828983
8044,8044,20.1596715242,20.1598879657,21.3634831611,0.458333333333,0.0,1521.6382458,20.1597868618,20.16,20.16,20.16,20.16,0.0769252190943,848.410660184
8045,8045,20.1596865883,20.1598925174,21.3353934471,0.55,0.0,1521.6382458,20.1597962187,20.16,20.16,20.16,20.16,0.0774581835312,857.912073025
8046,8046,20.1596995672,20.1598959714,21.307515234,0.641666666667,0.0,1521.6382458,20.1598040082,20.16,20.16,20.16,20.16,0.0779136830429,866.045854068
8047,8047,20.159710583,20.1598987445,21.2797029102,0.733333333333,0.0,1521.6382458,20.1598105271,20.16,20.16,20.16,20.16,0.07830640777,873.072718981
8048,8048,20.159720114,20.1599010001,21.2527736437,0.825,0.0,1521.6382458,20.1598160837,20.16,20.16,20.16,20.16,0.0786492229216,879.215836059
8049,8049,20.159728465,20.1599028463,21.2271062007,0.916666666667,0.0,1521.6382458,20.1598208775,20.16,20.16,20.16,20.16,0.0789503996076,884.619199639
8050,8050,20.1597358474,20.1599043583,21.2026131534,1.00833333333,0.0,1521.6382458,20.1598250467,20.16,20.16,20.16,20.16,0.0792158867314,889.386467862
8051,8051,20.1597424158,20.1599055902,21.1790711423,1.1,0.0,1521.6382458,20.159828692,20.16,20.16,20.16,20.16,0.0794501392731,893.59534451
8052,8052,19.8700039724,19.8709505454,21.0933797357,1.1,0.0,898.910843515,19.8705305486,19.86,19.86,19.86,19.86,0.0467372026019,374.539653281
8053,8053,19.8600813932,19.8603914686,20.9863988103,1.1,0.0,898.910843515,19.8602425349,19.86,19.86,19.86,19.86,0.0922742404706,1143.77350167
8054,8054,19.8596632576,19.8598831747,20.8965014635,1.1,0.0,898.910843515,19.8597793143,19.86,19.86,19.86,19.86,0.0748908352798,817.69199938
8055,8055,19.8597585398,19.8595472342,20.829953957,1.1,0.0,898.910843515,19.8596476268,19.86,19.86,19.86,19.86,0.080398805901,917.138082826
8056,8056,19.8597863724,19.859569657,20.7771836245,1.1,0.0,898.910843515,19.8596727026,19.86,19.86,19.86,19.86,0.0817959374527,942.992348529
8057,8057,19.8598050311,19.8595981213,20.7290455684,1.1,0.0,898.910843515,19.8596966318,19.86,19.86,19.86,19.86,0.0828913180946,963.402964209
8058,8058,19.859820214,19.8596228105,20.6816651042,1.1,0.0,898.910843515,19.8597168982,19.86,19.86,19.86,19.86,0.0838794654063,981.942056879
8059,8059,19.8598331264,19.8596437969,20.6346633024,1.1,0.0,898.910843515,19.859734138,19.86,19.86,19.86,19.86,0.0847786330053,998.908888648
8060,8060,19.8598443004,19.8596619924,20.588587983,1.1,0.0,898.910843515,19.8597490799,19.86,19.86,19.86,19.86,0.0856076666277,1014.63495597
8061,8061,19.8598540931,19.8596779827,20.5437194018,1.1,0.0,898.910843515,19.8597622015,19.86,19.86,19.86,19.86,0.0863782613646,1029.32329828
8062,8062,19.8598627606,19.8596921809,20.4999790628,1.1,0.0,898.910843515,19.859773842,19.86,19.86,19.86,19.86,0.0870989073716,1043.12103613
8063,8063,19.859870494,19.8597048912,20.4571708216,1.1,0.0,898.910843515,19.8597842526,19.86,19.86,19.86,19.86,0.0877760270172,1056.1393027
8064,8064,19.9188803388,19.9188289345,20.4433233189,1.15,0.0,777.065472814,19.9188536168,19.92,19.92,19.92,19.92,0.0921329442269,1139.02124795
8065,8065,19.9197257763,19.9198610247,20.3960312912,1.2,0.0,777.065472814,19.9197960399,19.92,19.92,19.92,19.92,0.0924063928217,1145.0639894
8066,8066,19.9195677793,19.9197967426,20.3462900219,1.25,0.0,777.065472814,19.9196866074,19.92,19.92,19.92,19.92,0.0929386740201,1155.59154375
8067,8067,19.9195533613,19.9197879039,20.3025638791,1.3,0.0,777.065472814,19.9196750324,19.92,19.92,19.92,19.92,0.0926088055163,1149.03728095
