,t41,t42,t43,t44,t45,t5
642,24.1305315732,24.1305464735,24.1305873916,24.1304434817,24.129587317,23.9701358935
643,24.1309425747,24.1295519362,24.1303942268,24.1291682715,24.1295900939,23.9757848258
644,24.178831562,24.1742827902,24.1786307064,24.176967913,24.1770752811,23.9785631651
645,24.1807095206,24.1817602789,24.1801966223,24.1819541666,24.1793987928,23.9850467639
646,24.1799739719,24.1795708806,24.1805151229,24.1822638324,24.179497439,23.9893221191
647,24.18098562,24.1808623472,24.1809596986,24.1820146859,24.1795107223,23.9892481724
648,24.1801165756,24.1796638631,24.1801689055,24.1795451362,24.1807033407,23.9855948828
649,24.1811046925,24.1795525317,24.1806711919,24.178981249,24.1807647543,23.9800104128
650,24.1798780911,24.1821916241,24.1803235344,24.1810895158,24.1807653854,23.9735268367
651,24.1798419061,24.1824984,24.1807898073,24.180679106,24.1807639543,23.9666744656
652,24.1801079074,24.1830616328,24.1800249632,24.1802542584,24.1795638437,23.95960713
653,24.1795565073,24.1809036868,24.1808062076,24.1813818233,24.1794968073,23.9522156047
654,24.1806894524,24.1798493701,24.1798929747,24.1799374002,24.1794920785,23.9446752485
655,24.1816342856,24.181562176,24.1813406343,24.1786761448,24.1794897989,23.9370785668
656,24.1247831985,24.1257648347,24.1229580901,24.1270158689,24.1231781669,23.9362075394
657,24.1212252213,24.1201828619,24.1204683211,24.1204293183,24.1196631809,23.9305079888
658,24.1219264942,24.1214895827,24.1203922068,24.1194269908,24.1195110062,23.9260661961
659,24.1196834705,24.120633339,24.1211170354,24.1203902855,24.1194892179,23.9258732984
660,24.1206807878,24.1224917936,24.1203622694,24.1210356431,24.1194975451,23.9296103253
661,24.119858971,24.122266196,24.1203099623,24.1204955156,24.1195018608,23.9357311262
662,24.1215428096,24.1204642188,24.1202052645,24.1225293026,24.1195050291,23.9429328938
663,24.1197966378,24.1206209351,24.1207109298,24.1194949079,24.1195076437,23.9506496425
664,24.1198668822,24.1207695215,24.1205770899,24.1216612805,24.1195098591,23.9586991169
665,24.1220776905,24.1201909561,24.1206988633,24.1202145451,24.1195119256,23.9670036902
666,24.1199969996,24.1210257061,24.1201530469,24.1194886512,24.1195138631,23.9754964552
667,24.1220954257,24.1191952421,24.1214087981,24.1221634091,24.1195156322,23.9841286096
668,23.7299727602,23.732390563,23.7291027756,23.7320803126,23.7355478822,23.982777004
669,23.7208337512,23.7191726342,23.7211332767,23.7215878689,23.7197853496,23.9338398155
670,23.7197302848,23.7202246875,23.720158441,23.7220035849,23.7195793522,23.870457409
671,23.7208294778,23.7215693614,23.7201911944,23.7202997839,23.7194397826,23.8260558854
672,23.7208209233,23.7191599925,23.7206134242,23.7223794293,23.7194804106,23.8034956962
673,23.7207466295,23.7217956884,23.7200498207,23.7207166135,23.719498354,23.7934988612
674,23.7203965928,23.7202991803,23.7200237392,23.7219246537,23.7195128223,23.788000209
675,23.7210422033,23.7205412113,23.721298811,23.7198365838,23.719522992,23.7833980286
676,23.7201222319,23.72091452,23.7205136914,23.7208812856,23.719529936,23.7789355695
677,23.7206505536,23.7198318336,23.7212993186,23.7209215123,23.7195350476,23.7747316643
678,23.7213069457,23.7196829022,23.7206508988,23.7196557258,23.719539458,23.7708687989
679,23.720793337,23.7214678111,23.7201991076,23.7208902713,23.7195435311,23.7672600587
680,23.6819745136,23.6833656376,23.6828850318,23.682458041,23.6824579225,23.7649500963
681,23.68067761,23.6797141575,23.6805984461,23.6805804866,23.679723857,23.7593283291
682,23.6800835642,23.6797744939,23.6808610395,23.679213506,23.6795616367,23.7535624462
683,23.6816489738,23.6824004387,23.6809955678,23.6821302608,23.6795374217,23.7503813832
684,23.6807623361,23.6795896487,23.6802181307,23.680734652,23.6795384792,23.7498366189
685,23.681063208,23.6823678838,23.6800931651,23.6808459159,23.6795385634,23.7507074318
686,23.6818418964,23.6806082577,23.6799723241,23.6792763642,23.6795389141,23.7521584675
687,23.6808997086,23.6794837258,23.6809099499,23.6809196848,23.6795394937,23.7537679393
688,23.6817149159,23.6824251167,23.680019975,23.679066319,23.6795400641,23.7554582092
689,23.6818411469,23.6791937749,23.6809164273,23.6793225821,23.6795406362,23.7572428356
690,23.6799088825,23.6812192943,23.6805052782,23.6799659076,23.6795412652,23.7590820107
691,23.6817369749,23.6812341107,23.6802826786,23.679560421,23.6795418277,23.7609570899
692,23.4169666738,23.4243723626,23.411733855,23.4242611172,23.4223996129,23.7602775873
693,23.4033881651,23.4041690478,23.4015430723,23.40469455,23.4005822881,23.7346689702
694,23.4007968316,23.4009130619,23.4009617815,23.4001650783,23.3997887266,23.6938238521
695,23.4013389344,23.399289648,23.4009445299,23.4005447983,23.3996782283,23.6619945757
696,23.4012517012,23.4012875843,23.4005320471,23.3985834313,23.3996970042,23.6442758552
697,23.3998784714,23.3990951158,23.4008745139,23.3985232754,23.3997035523,23.6356080812
698,23.4006013649,23.3993814961,23.4004801446,23.3988314599,23.3997075835,23.6304915741
699,23.4002549555,23.4015121661,23.4003142378,23.3986083432,23.3997110275,23.6262320162
700,23.3998917223,23.3997570909,23.4013356936,23.4021874687,23.3997142944,23.6221149675
701,23.4007242561,23.4017426692,23.4014241945,23.4025195363,23.399717386,23.6181394198
702,23.4008095095,23.4021978808,23.3999306419,23.4014162957,23.3997203424,23.6143431078
703,23.4017912175,23.4026855333,23.3998741258,23.4011999749,23.3997230775,23.6106322406
704,23.5230922572,23.5191251223,23.5268511996,23.5195789104,23.5255795268,23.6171944879
705,23.5308801465,23.5303603306,23.5297667391,23.528831019,23.5296002442,23.6363159318
706,23.5310185023,23.5314114137,23.5313839103,23.5294730501,23.529759763,23.6586689841
707,23.530559438,23.53093568,23.5312700414,23.5311538168,23.5297988777,23.6762415429
708,23.5301914931,23.5294615879,23.5315082283,23.531526432,23.529797124,23.6884751173
709,23.5295973275,23.5315815738,23.5296133899,23.5302279348,23.5298005454,23.6975828512
710,23.5310435305,23.5304891413,23.5310855207,23.5317792498,23.529803986,23.7054411272
711,23.5308486809,23.5313999452,23.5299894288,23.5300081958,23.5298073547,23.7129562204
712,23.5294424101,23.5290169596,23.5296502375,23.5302333259,23.5298106622,23.7203197275
713,23.5300792564,23.5293345123,23.5306749688,23.5313594546,23.5298139137,23.7275196811
714,23.5295816714,23.5311431169,23.5301953154,23.5320248427,23.5298170694,23.7346580616
715,23.5305290291,23.5286091783,23.5313705967,23.5320442941,23.5298201712,23.7417958751
716,23.758431104,23.7482262138,23.7621353913,23.7508783623,23.7647113892,23.7502114485
717,23.768562292,23.7670685977,23.7703547654,23.7684868768,23.7696059366,23.7717979258
718,23.7715724851,23.7703035434,23.7717077938,23.7702534889,23.7698097732,23.7917713104
719,23.7709451699,23.7701040655,23.769917273,23.7681848443,23.7698501443,23.8009725809
720,23.7716845487,23.7717246321,23.7699007659,23.7713343192,23.7698396217,23.7998729416
721,23.7691977274,23.7700652073,23.7703653091,23.7688504191,23.7698379157,23.7925524059
722,23.7706257663,23.7702689115,23.7697630407,23.7702663163,23.7698366424,23.7821465807
723,23.7715850262,23.7711575384,23.7712383779,23.7696419166,23.7698356368,23.7703280926
724,23.770864396,23.7712473035,23.7707384317,23.7705768789,23.7698347879,23.7577138403
725,23.7706931026,23.7701756218,23.769698496,23.7715367592,23.7698340519,23.7444821679
726,23.7703104221,23.7719003976,23.7711869337,23.7713051797,23.7698334074,23.7307336439
727,23.7708536567,23.7702534087,23.7707434721,23.7698499809,23.7698327821,23.7166181912
728,23.2999217432,23.3038482403,23.2995207942,23.3052182995,23.3111502335,23.7076629259
729,23.2890616131,23.2905198783,23.2904362526,23.288378793,23.2903737126,23.6628887724
730,23.2901133218,23.2912371884,23.2906363945,23.2903313357,23.2898857774,23.5949945544
731,23.2908954423,23.291523649,23.2896853126,23.2912236184,23.2897803517,23.5440054438
732,23.2899322339,23.2911345736,23.2902325293,23.2901599787,23.2898021465,23.5170826439
733,23.2900503847,23.2919165476,23.2910454156,23.2891472453,23.2898087528,23.5057799727
734,23.2905806902,23.2904867096,23.2912935152,23.2893644107,23.2898143863,23.5012168285
735,23.2907446155,23.2897719753,23.2911291339,23.2908671687,23.2898190924,23.498781587
736,23.2904285851,23.2915363315,23.2910695333,23.2896218901,23.2898228915,23.4971815391
737,23.2898593947,23.2915701438,23.2911212922,23.2921866981,23.289826108,23.4962331782
738,23.2913356215,23.2922048636,23.2912109142,23.2898597264,23.2898289637,23.4958812208
739,23.2913965277,23.2910037947,23.2913102737,23.2906105272,23.2898315689,23.4959716686
740,23.526122141,23.5184474928,23.5299530217,23.5169863614,23.5343093821,23.5005137392
741,23.5396489057,23.5391867769,23.5399100123,23.5357488827,23.5395866484,23.5223714375
742,23.5420824885,23.5398517939,23.541386931,23.5381416266,23.539825291,23.5440482067
743,23.5393768947,23.5396045844,23.5407880643,23.5403517583,23.5398669481,23.5554204542
744,23.5394119322,23.5403976893,23.5400342955,23.5425106713,23.5398593026,23.5568862291
745,23.5387168318,23.5388854021,23.5401415165,23.5415260321,23.5398596129,23.5525325078
746,23.5418162522,23.541073578,23.5410608266,23.5402983392,23.5398601962,23.5455142936
747,23.5396325333,23.5418921004,23.5407359087,23.5406560339,23.5398609057,23.5374111459
748,23.5391936614,23.5385395191,23.5400834068,23.5390370557,23.5398617025,23.5286802391
749,23.5411111328,23.538744706,23.5415176208,23.5411693708,23.539862544,23.5193918767
750,23.5405435047,23.5382785689,23.5406981522,23.5421185416,23.5398633884,23.5097621097
751,23.5392239168,23.5414351292,23.5405226918,23.5390776889,23.5398642172,23.4998823338
752,23.6445888853,23.6401641059,23.646802776,23.6420863493,23.6475658915,23.4886065422
753,23.6507160902,23.6481789613,23.6501548684,23.6466274306,23.6497999369,23.4882505215
754,23.6488122749,23.6478822885,23.650198052,23.6496295524,23.6498753318,23.4886694683
755,23.6514342598,23.6517274276,23.6505497945,23.6505903412,23.6498896869,23.4856132705
756,23.6512655708,23.6525720756,23.6503110165,23.6509765049,23.6498877399,23.4789526271
757,23.64846501,23.652158736,23.6504659976,23.6475347538,23.6498884254,23.4700091306
758,23.6485912131,23.6524222967,23.6512050779,23.6497194799,23.6498891055,23.4598468232
759,23.6492582688,23.6489442561,23.6489881883,23.6503920748,23.6498898175,23.4491496473
760,23.6482874528,23.6498847991,23.648819195,23.6503806255,23.6498905995,23.4381096239
761,23.6490045462,23.6486491378,23.6496318324,23.6510749572,23.6498914582,23.4268170551
762,23.6488854138,23.6509213408,23.6504262465,23.6526606336,23.6498924339,23.415350822
763,23.6499648067,23.6498157878,23.648723588,23.6498802155,23.6498934723,23.4038130713
764,23.7250951013,23.7245572162,23.7269247194,23.7208528643,23.7284915773,23.3930902402
765,23.728604336,23.7274016687,23.7286874367,23.7303092434,23.7298499009,23.3955629829
766,23.7289788599,23.7287309451,23.7304095434,23.7286547716,23.7298976439,23.4010646721
767,23.7289007472,23.7313307885,23.7299496788,23.7281743307,23.7299026833,23.4058878163
768,23.7282363137,23.7318860144,23.7310721152,23.7276921218,23.7299010469,23.4093040078
769,23.7304684173,23.7298063183,23.7295066811,23.7303837617,23.7299009743,23.4118427729
770,23.7294903048,23.730446122,23.7298242069,23.727492453,23.7299011454,23.4141159786
771,23.7298596613,23.7309346222,23.7306969316,23.7304699379,23.7299013599,23.4163292679
772,23.7305952404,23.7293886209,23.7308840201,23.7296546807,23.729901712,23.4186119347
773,23.7305118962,23.7303791111,23.7303390737,23.729848664,23.7299021303,23.4209213734
774,23.7294285018,23.7309052888,23.7294771716,23.7294026291,23.7299025917,23.4232513278
775,23.7312246651,23.7292226571,23.7285846795,23.7319025135,23.7299030827,23.4255838254
776,24.1499102939,24.1487449063,24.1493976038,24.1471775241,23.9011597606,23.4731918922
777,24.1594274299,24.1599344714,24.1603278232,24.1595429075,24.1583446805,23.5278215906
778,24.1598695066,24.1595629247,24.1599325177,24.1598842681,24.1602820735,23.5366822527
779,24.161934527,24.1582800586,24.1599583437,24.1599834191,24.1605415493,23.530035758
780,24.1614448597,24.1618118271,24.1583883166,24.1626507716,24.1601013054,23.520818259
781,24.1609864872,24.1600226545,24.1583731824,24.1628187068,24.1600307885,23.5116379437
782,24.1617125163,24.1615527901,24.1602979583,24.1585811314,24.1598664695,23.5017582347
783,24.1604868958,24.1607603149,24.1583131899,24.1579031597,24.1598062745,23.4905914775
784,24.1610885782,24.1606226057,24.1610108679,24.1593971773,24.1599369856,23.4782505422
785,24.1620547985,24.1623986833,24.1606953795,24.1604065939,24.1601604728,23.4651721835
786,24.1618627516,24.159728886,24.159504863,24.1599734033,24.1603679818,23.4517450575
787,24.1601216069,24.1621053595,24.1592403158,24.1582800229,24.1604719879,23.4380490746
788,23.766984097,23.7705321442,23.7641442301,23.7726586469,23.7708779563,23.4776066293
789,23.7607429887,23.7604224372,23.759919958,23.7575858971,23.7598709248,23.4536954511
790,23.7582014483,23.7574952995,23.7582654402,23.7579498703,23.7599111668,23.4022240285
791,23.7600321549,23.7588453912,23.7604375836,23.7620854943,23.760197962,23.3584268927
792,23.7601695676,23.7610281616,23.7585023802,23.7610392596,23.7602290846,23.3342342305
793,23.7586417056,23.7610733097,23.7606887796,23.7603188896,23.7598268339,23.3256381128
794,23.7601969581,23.7589641317,23.7590444099,23.7592919695,23.7601313835,23.3253972217
795,23.7594097331,23.7597119622,23.7591916218,23.7571562977,23.7597308105,23.328697065
796,23.7607191151,23.7606962237,23.7582068865,23.758234079,23.7598572688,23.3334514852
797,23.7598395766,23.7601341473,23.7601452651,23.7592724004,23.7603102195,23.3391713419
798,23.7590587635,23.7620168762,23.7604379101,23.7625943027,23.7598348288,23.3457173611
799,23.7599236601,23.7596292568,23.7603183044,23.7602480894,23.7599542592,23.3529698679
800,23.2690142786,23.272326706,23.2658256331,23.2747135674,23.2840717994,23.3824381467
801,23.2592572301,23.2616394822,23.2599549436,23.2585210932,23.2601694099,23.3542249848
802,23.2609019981,23.2590366481,23.2606495678,23.2570602221,23.2599321292,23.3027728543
803,23.2614911769,23.2591299995,23.2591202256,23.2619717986,23.2599147744,23.2629896652
804,23.2611522015,23.2609079762,23.2608811087,23.2579787424,23.2599245121,23.2425219042
805,23.2597915885,23.2610499743,23.2605343061,23.259902055,23.2599271694,23.2352778246
806,23.2599912567,23.258652421,23.2590641209,23.2584632162,23.2599291549,23.2342097976
807,23.2581775847,23.2599592111,23.259999421,23.2595140154,23.2599309654,23.2352692035
808,23.2597233011,23.2616183032,23.2606506631,23.2608094117,23.2599326531,23.2371159103
809,23.2600255475,23.261270647,23.2612537427,23.2605414019,23.2599342319,23.2395786013
810,23.2611589547,23.2589681647,23.2603836137,23.2587147844,23.2599357095,23.2425879163
811,23.2599668651,23.2611281921,23.259678478,23.26167098,23.2599370946,23.2459867512
812,23.632969874,23.6300365527,23.6322500103,23.6294915584,23.5361278531,23.253472021
813,23.6405577773,23.6397045639,23.6387673768,23.6373680429,23.6398700019,23.2865249114
814,23.6395525975,23.6399528137,23.6394716021,23.6408382543,23.6399787216,23.3205697704
815,23.6404207849,23.6401111429,23.6403735413,23.6427007517,23.640361954,23.3429897317
816,23.6394192938,23.6414148117,23.6387893859,23.6391235807,23.639703687,23.3542228595
817,23.6408503594,23.6425164142,23.6394223519,23.6390729453,23.6404176973,23.3586760341
818,23.6392150328,23.6426176891,23.6405250222,23.640890334,23.6397254574,23.360116061
819,23.6393883189,23.6418065224,23.6406442548,23.6420055393,23.6399206094,23.3603325201
820,23.6400495989,23.6404162421,23.6397446762,23.6416350788,23.640369373,23.3598276475
821,23.6397644651,23.6387062483,23.6411049775,23.6402056012,23.6403422167,23.3587342314
822,23.6383211596,23.6411399437,23.6394498184,23.6382973514,23.6401139837,23.3571474479
823,23.6396144422,23.6394266635,23.6391957137,23.6409983149,23.6399545214,23.3552118469
824,23.8293055858,23.8249450185,23.8306294859,23.820483945,23.8356907592,23.3522048642
825,23.8396259135,23.837760735,23.8393503641,23.8378275524,23.8398177583,23.3642653346
826,23.8389531594,23.8390572498,23.8404581622,23.8388588295,23.8403883886,23.3772829281
827,23.8401121828,23.8389511937,23.8395438483,23.8424136652,23.8403797034,23.3834697796
828,23.8419418589,23.839559491,23.8403464133,23.8402007311,23.8399840758,23.382879292
829,23.8417382491,23.8398853691,23.8401211146,23.8403244728,23.8403155272,23.3781196821
830,23.8389089628,23.8391013049,23.8402587168,23.8380821256,23.8401971217,23.3713759483
831,23.8403473802,23.8406597306,23.8412250627,23.8391004244,23.8396571151,23.3636358604
832,23.8412298988,23.8379955115,23.840078769,23.8409885712,23.8404260568,23.3553577946
833,23.8385975668,23.8396793251,23.8414300942,23.837656948,23.8400783262,23.346717842
834,23.838630544,23.8413399391,23.841109059,23.8400805486,23.8403154267,23.3376158276
835,23.8402726666,23.8399823593,23.840231296,23.8399285074,23.8399782347,23.3282406133
836,23.8698002087,23.8679074762,23.8688884604,23.8690568553,23.869151077,23.320375751
837,23.8706912774,23.869675198,23.8693252352,23.8680224961,23.8700519058,23.3164465371
838,23.8698694628,23.8703700957,23.8688350129,23.8711357518,23.8697435257,23.3144495012
839,23.869699162,23.8678552898,23.8691355559,23.8687025105,23.8699359028,23.3125061287
840,23.8703353058,23.8690294089,23.870021318,23.8692058316,23.8702875843,23.3099637861
841,23.8712201706,23.8692098368,23.8709444332,23.8689459476,23.8703161036,23.3070268928
842,23.8692529404,23.8723042105,23.8693345809,23.8692318558,23.8698783425,23.3039524634
843,23.8695606174,23.8699333705,23.8701916942,23.8708684239,23.87050897,23.3008972889
844,23.8685007722,23.8695747147,23.8696940012,23.869858892,23.8698779495,23.2978950912
845,23.8696765482,23.8714305075,23.8712703828,23.8726196047,23.8697206942,23.2948485475
846,23.8689477658,23.870695561,23.8708814656,23.8701098684,23.869703986,23.2918286265
847,23.8700347084,23.8725270637,23.8699767686,23.8704493026,23.8700933285,23.2887719867
848,23.3782349265,23.3832339227,23.3758760754,23.3841889108,23.3952146538,23.3294345995
849,23.3692921291,23.369077643,23.3712483541,23.3693454848,23.3700128279,23.295093155
850,23.37010557,23.3694634356,23.3695760164,23.3699713175,23.3699416738,23.2297353683
851,23.3696675514,23.3722354522,23.3706279169,23.3701761811,23.3699308532,23.1736647701
852,23.3703268617,23.3718651899,23.3688425578,23.3677438011,23.3699348696,23.1384424799
853,23.369837869,23.371486738,23.3697250597,23.3701465104,23.3699336021,23.118679174
854,23.3699286609,23.3703564573,23.3697176436,23.3705340535,23.3699322215,23.106701207
855,23.3715988013,23.3681399877,23.3708330188,23.3686043016,23.3699310541,23.0977330768
856,23.3695488124,23.3680836957,23.370243177,23.3689019224,23.3699300312,23.0898744189
857,23.3701325478,23.3709768036,23.3708658552,23.3699130015,23.3699290956,23.0826598962
858,23.371075138,23.3702252196,23.3702224866,23.370214185,23.3699282135,23.0760795854
859,23.3704628431,23.3697575435,23.3710151915,23.372591946,23.3699273674,23.0700016709
860,23.7142886343,23.7112485839,23.7128706906,23.7102672492,23.6253598937,23.0973192503
861,23.7198244716,23.7204577918,23.7201757336,23.7211191194,23.7198782292,23.123065338
862,23.7216000767,23.7203849139,23.7215834808,23.7178496205,23.720316156,23.1313236029
863,23.7191597908,23.7207565063,23.7203604495,23.720589779,23.7202327154,23.1267091857
864,23.720895001,23.7218470942,23.7194189271,23.7178461709,23.7204551299,23.1166136811
865,23.719233625,23.7193934282,23.7200600454,23.7184690508,23.7201480521,23.1051121305
866,23.720008561,23.7206522362,23.7211669064,23.7208078783,23.7198247125,23.0933473225
867,23.7198890268,23.721585205,23.7196219254,23.7183012337,23.7198703131,23.0814275259
868,23.720221564,23.7224585881,23.7211827874,23.7198303079,23.7204008691,23.0691963939
869,23.7206019746,23.7219615082,23.7202855562,23.7186717669,23.7204815297,23.0567345998
870,23.7192657166,23.7200684504,23.7202791858,23.7207742276,23.7198736946,23.0440755472
871,23.7214348175,23.7207967452,23.7202566305,23.7194494852,23.7198571626,23.0312642599
872,23.9567749639,23.9492285478,23.9595919874,23.9483140658,23.9635423629,23.0213914507
873,23.968412744,23.9698052817,23.9688124885,23.9694875794,23.9696379076,23.049409958
874,23.9695533186,23.9717771485,23.9694510086,23.9698657676,23.970017503,23.0698102912
875,23.9692390159,23.9693432439,23.9692702973,23.9682125755,23.9699925359,23.0757951169
876,23.9703550062,23.968364941,23.9699857469,23.9692870641,23.9699054578,23.0738031637
877,23.9712486389,23.969237453,23.9713860611,23.9678587793,23.9698989773,23.0701067451
878,23.9701002183,23.9684743581,23.9703094908,23.9709145513,23.9698945073,23.0671743427
879,23.9708100592,23.9691555337,23.9690391913,23.9704610711,23.9698905847,23.0651031413
880,23.9711806368,23.9687323219,23.9704836738,23.9682876446,23.9698871723,23.0633873801
881,23.9711459661,23.9707789913,23.9712344137,23.971632312,23.9698841501,23.0616939347
882,23.9702270414,23.9694084757,23.969355001,23.9712843591,23.969881464,23.0600181764
883,23.9696411384,23.968898873,23.9702283736,23.9686428906,23.9698790908,23.0582779416
884,23.9795884769,23.9782714691,23.9801918449,23.9805931587,23.9796279962,23.0590589312
885,23.9804605532,23.9791973687,23.9796784683,23.982361879,23.979868773,23.0676130646
886,23.9799574165,23.9805848467,23.9801777227,23.9800320521,23.9798744627,23.0802044858
887,23.9799287431,23.9799731909,23.9806712585,23.9781582455,23.979874485,23.096154001
888,23.9799197387,23.9795044765,23.980621305,23.9818470519,23.9798728057,23.114613522
889,23.9799135436,23.9799071058,23.9797633449,23.980198537,23.9798714723,23.1348398559
890,23.9799098217,23.9799359551,23.9806940937,23.9796985094,23.9798701788,23.1560213611
891,23.9799071838,23.9799377502,23.9800412865,23.9783099544,23.9798687657,23.1773464468
892,23.9799063152,23.9799382277,23.9796354799,23.9800442247,23.9798676558,23.198434363
893,23.9799063711,23.9804969119,23.9803408216,23.9801270703,23.9798666632,23.2193228166
894,23.979907564,23.9796201076,23.9797341623,23.9820010632,23.9798656993,23.2401737912
895,23.9799084883,23.9789553081,23.9805565929,23.9813023323,23.9798647184,23.2610115746
896,23.5943298289,23.5890047068,23.5749594689,23.5822184103,23.5828657811,23.3290041513
897,23.5702596612,23.5695146838,23.569074729,23.5708115087,23.5703233191,23.3101728906
898,23.570068454,23.5699689618,23.5699258483,23.570241179,23.5698655227,23.2611832872
899,23.5698926091,23.5699253684,23.5705363013,23.5712267588,23.569834085,23.218322048
900,23.5698999717,23.5700991117,23.5709877719,23.5711734997,23.5698445032,23.1932781858
901,23.5699015132,23.5698423393,23.570559475,23.5720760525,23.5698450669,23.1816867889
902,23.5699032306,23.5702335493,23.5703273674,23.5711691375,23.5698450702,23.176398112
903,23.5699046276,23.5698470052,23.5694222299,23.5709602466,23.569845042,23.1731286186
904,23.5699049703,23.5691897853,23.5704569738,23.5693224987,23.5698449394,23.1703925937
905,23.5699044963,23.5693014441,23.5693758383,23.572379236,23.5698446184,23.1678882292
906,23.5699046525,23.5689763742,23.5704907411,23.5722925273,23.5698444398,23.1657557223
907,23.5699044328,23.5692856153,23.569197509,23.5718182199,23.5698441778,23.1639936273
908,23.6630341775,23.6706928987,23.6772243129,23.6722376522,23.6773491278,23.1544511687
909,23.6771774911,23.6782677057,23.6803943078,23.681516843,23.679743752,23.1691297929
910,23.6794190889,23.680966478,23.679514144,23.681333799,23.6798464556,23.1859498991
911,23.6798413348,23.6795065536,23.6793897234,23.678135861,23.6798518964,23.1988482359
912,23.6799011923,23.6802897158,23.6802029453,23.680159009,23.679848478,23.2071024302
913,23.6799120861,23.6812938841,23.6815750298,23.6798775903,23.6798474412,23.2125732907
914,23.6799142914,23.6797571491,23.6811850145,23.6796330473,23.6798465059,23.2167895067
915,23.6799160291,23.6809041711,23.6811147262,23.6812828042,23.6798458325,23.2204579211
916,23.6799177321,23.6806637438,23.6796406864,23.6812396134,23.6798453405,23.223869268
917,23.6799192975,23.6787121497,23.6802727206,23.6814391235,23.6798449145,23.2270741063
918,23.6799204579,23.6800783651,23.6813972915,23.6795805958,23.6798446077,23.2300518168
919,23.6799215175,23.6796369527,23.6801581544,23.6817487933,23.67984433,23.2328751653
920,23.3744793978,23.3481529816,23.343605557,23.350289979,23.3480973771,23.2454586989
921,23.3412565515,23.33890386,23.3416326276,23.3427100107,23.3398063922,23.2038455675
922,23.3665937023,23.3400933233,23.3412449482,23.3393618669,23.3398501458,23.1524869582
923,23.3450690299,23.3386018173,23.3405771627,23.3393782657,23.3398538641,23.1173290881
924,23.3409188372,23.3388515651,23.3400986238,23.341308203,23.3398625364,23.0987970679
925,23.3401094502,23.3387578481,23.3403755774,23.3414337092,23.3398638976,23.0895812376
926,23.3399566114,23.3412470709,23.3398409159,23.3394027127,23.3398654515,23.0840504813
927,23.3399276236,23.3393075426,23.3411234727,23.3392911876,23.3398664909,23.0797329916
928,23.3399211066,23.3398522656,23.3406731503,23.3418831758,23.339867217,23.0759866061
929,23.339918495,23.338385507,23.3401963502,23.3418206358,23.3398677887,23.0727656834
930,23.3399172076,23.3414747647,23.3396312259,23.3403216994,23.3398682319,23.0699680266
931,23.339916603,23.3394265747,23.3405086415,23.3417454701,23.3398685825,23.0674953546
932,23.7086961233,23.7208559375,23.723962598,23.7196554935,23.6198783723,23.096447393
933,23.7290828134,23.730033726,23.7306665381,23.7314016682,23.729812598,23.1474136461
934,23.7297544883,23.7292754296,23.7309649543,23.7315910207,23.7298999263,23.1858793682
935,23.7299074569,23.7311524633,23.7291270962,23.7297272506,23.7301356362,23.2076571518
936,23.7299200244,23.728437522,23.7300510536,23.7290518862,23.7304026693,23.2193746154
937,23.7299149737,23.7291550684,23.7298552661,23.7301421014,23.7300157086,23.2271364646
938,23.7299121048,23.7287211346,23.730556437,23.7315095947,23.7302129278,23.2335165955
939,23.7299163357,23.7314733977,23.7293977604,23.7305575229,23.7304614692,23.2392336861
940,23.7299220691,23.7308007058,23.7305277768,23.73015162,23.7297991812,23.2443564149
941,23.7299276705,23.7322479942,23.7313497796,23.7298140061,23.729934182,23.2489075387
942,23.7299322142,23.7309693906,23.7302322337,23.7296149298,23.730106672,23.2530671916
943,23.7299357545,23.73237105,23.729818366,23.72995617,23.7302029089,23.2569557079
944,23.4270103754,23.3992494147,23.3944005289,23.4017216264,23.3985111235,23.2827177407
945,23.3911003982,23.3891912745,23.3909853694,23.3901087011,23.3897216219,23.2530817296
946,23.3902354346,23.390317874,23.3901860863,23.3903293243,23.3898669559,23.2077827018
947,23.3899758548,23.3891570557,23.3911194982,23.3895009971,23.3898770706,23.1732325419
948,23.389954816,23.3901782182,23.3892512181,23.3897973867,23.3898853812,23.1547377445
949,23.3899529666,23.3890315851,23.3913564469,23.3899245229,23.3898875412,23.1466031176
950,23.3899563974,23.3909981226,23.389978038,23.3892310037,23.3898897165,23.1429384456
951,23.3899588675,23.3898052318,23.3907513262,23.3908229606,23.3898916154,23.140735622
952,23.3899602313,23.3909477459,23.3905749454,23.3899202151,23.3898934103,23.13906491
953,23.3899620899,23.3891367873,23.3905446289,23.3899573377,23.3898953226,23.1378809208
954,23.3899630406,23.390063386,23.3899569949,23.3899602878,23.3898969425,23.1371673519
955,23.3899635749,23.3921141525,23.3899492469,23.3899602469,23.3898984219,23.1368236797
956,23.389962087,23.390899875,23.3909708026,23.3899587309,23.3898994017,23.1385236512
957,23.3899600867,23.3894678112,23.3911949332,23.3899576501,23.3899002494,23.142374612
958,23.3899594316,23.3899183999,23.3899020438,23.3899575844,23.3899012131,23.1476450155
959,23.3899595218,23.3882712902,23.3903948671,23.3899577847,23.3899022694,23.153657785
960,23.3899598617,23.3909557852,23.3908236796,23.3899579987,23.3899032975,23.1600258227
961,23.3899603045,23.3922429381,23.389816634,23.3899581955,23.3899042453,23.1666453005
962,23.3899595103,23.3902128985,23.3901874889,23.3899577363,23.389904716,23.1732377628
963,23.3899605082,23.388578306,23.3902432696,23.3899587044,23.389905535,23.1796726197
