,b0,b1,b2,b3,b4,b5
314,27.0267213508,36.2094745342,40.3241010132,41.1782453454,38.9836761159,-0.1726471795
315,27.026721008,36.2094625063,40.324121853,41.1782791119,38.9836661623,-0.172623961172
316,27.0267206651,36.2094504176,40.3241554386,41.1783134008,38.9836551012,-0.172602087198
317,27.0267203223,36.2094246039,40.3242148542,41.178315122,38.9836490052,-0.172574186276
318,27.0267199794,36.2094260469,40.3242370525,41.1783502151,38.9836414371,-0.172548072288
319,27.0267196366,36.2093861324,40.3243376094,41.1781939397,38.9836331028,-0.172522888379
320,27.1510882978,36.3774801014,40.5107248523,41.3685782865,39.16161454,-0.176006280067
321,27.151090245,36.3771322538,40.5117444007,41.3694946302,39.1650352705,-0.171836407713
322,27.1510921922,36.3773157717,40.5112230923,41.369002923,39.1632774621,-0.173952542587
323,27.1510941394,36.3772694232,40.5110108265,41.3691136084,39.1637039628,-0.173417237963
324,27.1510960866,36.3772651425,40.5109883017,41.3691231815,39.163699701,-0.173404817523
325,27.1510980338,36.3772672668,40.5110030864,41.3691009415,39.1637073277,-0.173377966193
326,27.1510983238,36.3772683567,40.5109817701,41.3691154341,39.1637195584,-0.173344236298
327,27.1510986139,36.3772559167,40.5109975064,41.3690972052,39.1637272644,-0.173315998856
328,27.1510989039,36.3772570062,40.5109885313,41.3690953917,39.1637355258,-0.17328708707
329,27.1510991939,36.3772580947,40.5109919663,41.3690936135,39.1637454151,-0.173256199383
330,27.151099484,36.3772591877,40.5110455537,41.3690753856,39.1637510666,-0.173230455772
331,27.151099774,36.3772466798,40.5110491987,41.3690901482,39.1637583896,-0.173202683162
332,27.2076258086,36.4536340498,40.5958149869,41.4556861834,39.2446810075,-0.174713080762
333,27.2076215185,36.4534702539,40.5962530814,41.4560466984,39.2462389393,-0.172767676538
334,27.2076172284,36.4535264463,40.5960268513,41.4558738937,39.2454661245,-0.173651465992
335,27.2076129384,36.4534913247,40.5961196639,41.4559386226,39.2456551761,-0.173367686921
336,27.2076086483,36.4534843047,40.5961367378,41.4559354665,39.245654568,-0.173314127711
337,27.2076043583,36.4534563712,40.5961672734,41.4559327673,39.2456589689,-0.173254488331
338,27.2075984111,36.4534480863,40.5961861725,41.4559680469,39.245669304,-0.173186355673
339,27.2075924639,36.4534328054,40.5962186779,41.455969794,39.2456755309,-0.173123209854
340,27.2075865167,36.4534104221,40.5962384061,41.4559716902,39.2456813283,-0.173060585417
341,27.2075805695,36.4534020363,40.5962720523,41.4559909092,39.2456903252,-0.172994077214
342,27.2075746223,36.453379453,40.5963063724,41.4559759191,39.2456960094,-0.172931590069
343,27.2075686751,36.4533495447,40.5963693216,41.4560303243,39.2457002104,-0.172870903463
344,27.3308524269,36.6201189614,40.7815490375,41.6455810922,39.4202134602,-0.178279803925
345,27.3308483117,36.6197632991,40.7825839672,41.6464677778,39.4236295534,-0.174091732431
346,27.3308441965,36.6199393379,40.7820188036,41.6459968879,39.4219153577,-0.176131099676
347,27.3308400814,36.6199108592,40.7821211315,41.6461029136,39.4223225009,-0.175595464169
348,27.3308359662,36.6199104114,40.7820936448,41.6460452342,39.4223219313,-0.175554733855
349,27.3308318511,36.619909624,40.7820782433,41.6460682291,39.4223273985,-0.175506675708
350,27.3308360216,36.6199075342,40.782070059,41.6460391076,39.4223134939,-0.175488581631
351,27.3308401922,36.6199119689,40.7820736638,41.6460100089,39.4222976567,-0.175472833476
352,27.3308443628,36.6199098693,40.7820655658,41.6460132709,39.4222786046,-0.175460987686
353,27.3308485334,36.619901184,40.7820693623,41.6460005591,39.4222643716,-0.175443292182
354,27.3308527039,36.6199056179,40.7821454606,41.645987967,39.4222488848,-0.175427118605
355,27.3308568745,36.61989688,40.7821620987,41.6459919125,39.4222299353,-0.175415148341
356,27.7962411556,37.2476196927,41.4828071951,42.3570744074,40.1093534253,-0.173092273469
357,27.795483564,37.2465098912,41.4818882639,42.3596695222,40.1012003716,-0.17166598805
358,27.7954831545,37.2470634041,41.480076143,42.3582353807,40.0957139082,-0.178255385627
359,27.795482745,37.2468665079,41.4806097465,42.358745328,40.0972879766,-0.176274305084
360,27.7954823355,37.2468579749,41.4806250427,42.3587599571,40.0972454979,-0.176255482017
361,27.7954819259,37.2468349287,41.4806796313,42.3587784199,40.0972603044,-0.176167122775
362,27.7954674307,37.2468094265,41.4806802113,42.3588153865,40.0973094891,-0.176026069431
363,27.7954529354,37.2467970234,41.4807190123,42.3588528945,40.09735654,-0.175887606249
364,27.7954384401,37.2467779849,41.4807072901,42.3588574095,40.0973965407,-0.175757700947
365,27.7954239448,37.2467588807,41.4807213244,42.3588957465,40.0974364665,-0.17562788654
366,27.7954094495,37.2467397158,41.4807356951,42.3589006916,40.0974762617,-0.175498230624
367,27.7953949542,37.2467339101,41.4807242361,42.3589228004,40.0975100023,-0.175375924197
368,28.1234392693,37.6898113344,41.9722320254,42.8611002538,40.5704768469,-0.182638583117
369,28.1232519224,37.6889561244,41.9748519754,42.8632807252,40.5759776229,-0.173300311961
370,28.1232424652,37.6893873021,41.9735120576,42.8621746928,40.5717731872,-0.178361502056
371,28.1232330081,37.6892804515,41.9738079619,42.8624559872,40.5728121153,-0.177057996683
372,28.1232235509,37.6892770683,41.9738190707,42.8624767361,40.5728422359,-0.176979039616
373,28.1232140937,37.6892603168,41.9738080365,42.8624995438,40.572892321,-0.176875848613
374,28.1231935889,37.6892615232,41.9738029572,42.8625174026,40.5729695924,-0.176731057889
375,28.1231730841,37.6892502844,41.9737747372,42.8625034274,40.5730431088,-0.176590825391
376,28.1231525792,37.6892452471,41.9737581331,42.8625212882,40.5731151299,-0.176452407861
377,28.1231320744,37.6892401954,41.9737300923,42.862475856,40.573187175,-0.176313961205
378,28.1231115696,37.6892412996,41.9737135711,42.8624937085,40.5732538587,-0.17618202264
379,28.1230910648,37.6892300573,41.973674352,42.8624487631,40.5733215138,-0.176048904754
380,27.6029913204,36.9876925557,41.1960101939,42.065814297,39.8229667669,-0.16933741566
381,27.6029765652,36.9876988641,41.189973297,42.0626009075,39.8154574987,-0.177830689938
382,27.6029588084,36.9876063028,41.1923290598,42.0642866473,39.8215502387,-0.170405226933
383,27.6029410516,36.987802425,41.1918141085,42.0637094427,39.8199670035,-0.172297302784
384,27.6029232949,36.9877977893,41.1917753734,42.0637231014,39.8200164854,-0.172207493029
385,27.6029055381,36.9877943179,41.19176377,42.0636653157,39.8200473866,-0.172140237481
386,27.602895929,36.9877959442,41.1917203289,42.0636398256,39.8200589173,-0.172102836975
387,27.6028863199,36.9883940728,41.191718184,42.0636315548,39.8200766906,-0.172057858854
388,27.6033160284,36.9883887802,41.1920435239,42.0635892767,39.8200933665,-0.172014212765
389,27.6033064193,36.9883834842,41.1920483323,42.0638076041,39.8201135246,-0.171966339711
390,27.6032968102,36.9883851431,41.1920322873,42.0638164337,39.820136214,-0.17191539409
391,27.603287201,36.9883728959,41.1920301385,42.0638081876,39.8201575686,-0.17186606885
392,28.1139268859,37.675880066,41.9590331537,42.8433942415,40.5867566221,-0.166812665083
393,28.1124793056,37.6745868333,41.9588231056,42.8464081498,40.559808271,-0.172120622895
394,28.1124692384,37.6752731523,41.9566958484,42.8449019321,40.5571595658,-0.175308827822
395,28.1124591713,37.6751154051,41.9571916193,42.8453263138,40.5572351425,-0.175190143199
396,28.1124491042,37.6756906443,41.9571885057,42.8453640573,40.5575738454,-0.174752060896
397,28.1124390371,37.6756979284,41.9575307252,42.8453402778,40.5576169822,-0.174672753699
398,28.1124322842,37.6756696257,41.9575488308,42.8453543159,40.557662934,-0.174592609237
399,28.112864849,37.675678795,41.9575553335,42.8453683459,40.5577035615,-0.174518927693
400,28.1128580962,37.6756629551,41.9575501619,42.8455863817,40.5577416233,-0.174448360638
401,28.1128513434,37.6756596156,41.9575802072,42.8456464875,40.5577809285,-0.174376284114
402,28.1128445905,37.6756562552,41.9575632863,42.8456454609,40.5578185571,-0.174306242906
403,28.1128378377,37.675640353,41.9575816871,42.8456444026,40.5578520251,-0.174241251925
404,28.2457396116,37.8549425855,42.1578389922,43.0512924063,40.7495757757,-0.180619901878
405,28.2453151042,37.8546035659,42.1588608621,43.0521890216,40.7463813069,-0.178268971617
406,28.2452974946,37.854785106,42.1582654645,43.0517304126,40.7447926638,-0.180218684407
407,28.2453025327,37.8547637981,42.1583787804,43.0518066327,40.7451492648,-0.179824776925
408,28.2453075708,37.8547657433,42.1583592046,43.051825431,40.7451324793,-0.179884107416
409,28.2453126089,37.8547775159,42.1583726602,43.0517690977,40.7451251421,-0.179931968993
410,28.245317647,37.8547892593,42.1583539843,43.0518142279,40.7451181386,-0.179979425427
411,28.2453226851,37.8547907678,42.1583514727,43.0517835261,40.7451167009,-0.180020125913
412,28.2453277233,37.8548024736,42.1583649125,43.0518033438,40.7451140845,-0.18006225706
413,28.2453327614,37.854803982,42.1583624647,43.0518231794,40.7451164713,-0.180098315064
414,28.2453377995,37.8548156492,42.1583600689,43.0518178512,40.7451171492,-0.180136447358
415,28.2453428376,37.8548171575,42.1583735205,43.0518376866,40.7451222015,-0.180169269863
416,28.0972342211,37.6547324035,41.9369653085,42.8259234353,40.5309786222,-0.178279428721
417,28.0977621585,37.6551237125,41.9357966325,42.8249817862,40.5352551754,-0.180860084185
418,28.0972342211,37.654944381,41.936324463,42.8253778957,40.5290764917,-0.180588343776
419,28.0972935866,37.6549950932,41.9362011219,42.8253269159,40.52957258,-0.180860084185
420,28.0973061542,37.6549848618,41.9361864876,42.8252781423,40.5297249937,-0.180860084185
421,28.0973144096,37.655004748,41.9361715009,42.8252781496,40.529825111,-0.180860084185
422,28.0973225738,37.6549848549,41.9361416929,42.8252535683,40.5299241216,-0.180860084185
423,28.097326624,37.6549948147,41.9361565778,42.8252781627,40.5299732402,-0.180860084185
424,28.097330654,37.6549948113,41.9361268844,42.8252290722,40.5300221141,-0.180860084185
425,28.0973426299,37.6550047342,41.936112126,42.8252290788,40.530167352,-0.180860084185
426,28.0973386563,37.6550047309,41.936126897,42.8252535947,40.5301191623,-0.180860084185
427,28.0973465859,37.6550047276,41.9360974301,42.82520466,40.5302153279,-0.180860084185
428,27.995484675,37.5174976118,41.7835730484,42.6693166663,40.3824826466,-0.178943538124
429,27.9958044339,37.5177694056,41.7827665159,42.6686986729,40.3847003476,-0.180923534175
430,27.9954947512,37.517658984,41.783154439,42.6689696271,40.3812257692,-0.180547118456
431,27.9954997893,37.5177015889,41.7830745247,42.6689379952,40.3809496897,-0.180921194786
432,27.9955048274,37.5177027745,41.7830582043,42.6689586046,40.3809493864,-0.180960518283
433,27.9955098656,37.5177142915,41.7830716445,42.6689290081,40.3809417178,-0.181008782016
434,27.9955149037,37.5177157937,41.7830550663,42.668973521,40.380939507,-0.181050420896
435,27.9955199418,37.5177272658,41.7830535843,42.6689686863,40.3809362335,-0.181093349723
436,27.9955249799,37.5177386991,41.7830521625,42.6689639345,40.380933209,-0.181135976255
437,27.995530018,37.5177402034,41.7830508036,42.6690083625,40.3809332211,-0.181174916814
438,27.9955403259,37.5177515851,41.7830495191,42.6690282309,40.3810010958,-0.181209059129
439,27.9955400942,37.5177531004,41.7830482567,42.6690480467,40.3809431425,-0.181240784124
440,28.3507793166,37.9909635929,42.3075420568,43.2063558306,40.9600900492,-0.170111812875
441,28.3460645336,37.9906352901,42.3095246337,43.2070290292,40.8951608236,-0.179590856555
442,28.3463475902,37.990530949,42.30989805,43.2072867222,40.8972343422,-0.181240784124
443,28.3463532406,37.9905220906,42.3099101754,43.207286745,40.8973028681,-0.181240784124
444,28.346353245,37.9905176473,42.3099344932,43.2073094935,40.8973029211,-0.181240784124
445,28.3463475491,37.9905087452,42.3099528416,43.2073323493,40.8972338446,-0.181240784124
446,28.3463475438,37.9905042866,42.3099651342,43.207332365,40.8972337799,-0.181240784124
447,28.34634469,37.9904998056,42.3099836467,43.2073552451,40.8971991707,-0.181240784124
448,28.3463446897,37.9904953329,42.3100084697,43.2073782349,40.8971991668,-0.181240784124
449,28.3463446894,37.9904818721,42.3100209376,43.2073782467,40.8971991632,-0.181240784124
450,28.3463418336,37.9904773378,42.3100397487,43.2073897568,40.897164529,-0.181240784124
451,28.3463389656,37.9904728221,42.3100586511,43.2074128284,40.8971297477,-0.181240784124
452,28.3236758192,37.9599347962,42.2760853534,43.1727108691,40.8636263877,-0.181240784124
453,28.3236863448,37.9599435428,42.276062665,43.1726884874,40.8637540366,-0.181240784124
454,28.3237066535,37.9599526459,42.2760499394,43.1726652939,40.8640003294,-0.181240784124
455,28.3237095518,37.9599571697,42.2760372283,43.1726537339,40.8640354785,-0.181240784124
456,28.3237095515,37.9599571645,42.2760308837,43.1726537435,40.8640354757,-0.181240784124
457,28.323706658,37.9599616854,42.2760245428,43.1726537532,40.8640003839,-0.181240784124
458,28.3237066526,37.9599616801,42.2760119227,43.1726422009,40.8640003185,-0.181240784124
459,28.3237066575,37.9599661981,42.2760182476,43.1726422107,40.8640003783,-0.181240784124
460,28.3237066573,37.9599661928,42.2760056346,43.1726306658,40.8640003755,-0.181240784124
461,28.323706657,37.9599706976,42.2759993543,43.1726191698,40.8640003728,-0.181240784124
462,28.3237066568,37.9599706923,42.2759993499,43.1726191796,40.86400037,-0.181240784124
463,28.3237066514,37.9599751944,42.2759805536,43.1726076907,40.8640003047,-0.181240784124
464,28.0966808329,37.6541417119,41.9361036156,42.8254293009,40.5302140243,-0.178388791246
465,28.0977656236,37.6547107752,41.9343078836,42.823982386,40.5410202698,-0.181240784124
466,28.0968356778,37.6544459159,41.9351818714,42.8246838142,40.5297423734,-0.181240784124
467,28.0970284144,37.6544899782,41.9350164876,42.8245265186,40.5320797827,-0.181240784124
468,28.0970479575,37.6544986941,41.9349935157,42.8245488031,40.5323167907,-0.181240784124
469,28.0970479574,37.654489964,41.9349935326,42.8245488169,40.5323167891,-0.181240784124
470,28.0970544179,37.6544986795,41.9350050235,42.8245265594,40.5323951394,-0.181240784124
471,28.0970672608,37.6544899496,41.934993566,42.824548844,40.5325508907,-0.181240784124
472,28.0970608521,37.6544986654,41.9350165689,42.8245488571,40.5324731698,-0.181240784124
473,28.0970672605,37.654489936,41.9349935976,42.8245488697,40.5325508876,-0.181240784124
474,28.0970800011,37.6544899295,41.9350165993,42.8245488821,40.5327053983,-0.181240784124
475,28.0970736432,37.6544899232,41.9350166139,42.8245266234,40.5326282938,-0.181240784124
476,28.0061023072,37.532090714,41.7993273884,42.6859052213,40.3966326479,-0.180595984274
477,28.006710213,37.5322999422,41.7986250904,42.6853516506,40.4034738129,-0.181240784124
478,28.0063269161,37.5322109231,41.7989650022,42.6856005914,40.3988253885,-0.181240784124
479,28.0064167552,37.5322288287,41.7988681865,42.6855550345,40.3999149103,-0.181240784124
480,28.0064234398,37.5322288281,41.7988681878,42.6855550356,40.3999959779,-0.181240784124
481,28.0064234398,37.5322377345,41.7988681884,42.6855097514,40.3999959779,-0.181240784124
482,28.0064367211,37.5322377346,41.7988562738,42.6855550358,40.4001570456,-0.181240784124
483,28.0064367211,37.5322377351,41.7988443995,42.6855323583,40.4001570457,-0.181240784124
484,28.0064433186,37.5322466114,41.7988562708,42.6855097486,40.4002370569,-0.181240784124
485,28.0064433186,37.5322377371,41.7988443948,42.685555031,40.4002370572,-0.181240784124
486,28.006449888,37.5322466142,41.7988325588,42.6855097433,40.400316727,-0.181240784124
487,28.0064564296,37.5322466161,41.798844387,42.6855097397,40.4003960604,-0.181240784124
488,27.9722596376,37.4863168205,41.7478692342,42.6334839362,40.3485547016,-0.181240784124
489,27.9725746124,37.4863969776,41.7476074965,42.6332344889,40.3523745516,-0.181240784124
490,27.9724221485,37.4863705297,41.7477004047,42.6333242551,40.3505255484,-0.181240784124
491,27.9724681394,37.4863881808,41.7476536571,42.6332792566,40.3510833023,-0.181240784124
492,27.9724681392,37.4863969565,41.7476305313,42.6332792703,40.3510833007,-0.181240784124
493,27.9724681391,37.4864057012,41.747607564,42.6332345439,40.351083299,-0.181240784124
494,27.9724745996,37.4864056931,41.7475847536,42.6332345593,40.3511616484,-0.181240784124
495,27.9724810338,37.4864230985,41.7475620985,42.6332123056,40.3512396793,-0.181240784124
496,27.9724810337,37.4864230896,41.7475395973,42.6331901193,40.3512396773,-0.181240784124
497,27.9724810335,37.4864403741,41.7475172483,42.6331901368,40.3512396752,-0.181240784124
498,27.9724874418,37.4864403645,41.7474950502,42.6331459475,40.3513173916,-0.181240784124
499,27.9724938245,37.4864489568,41.7474730016,42.6331459663,40.3513947976,-0.181240784124
500,27.9042595885,37.3947770301,41.6457909666,42.5291759588,40.2481890503,-0.18094448889
501,27.9047760508,37.3949178748,41.6452723459,42.52879353,40.2542896201,-0.181177334134
502,27.9044812424,37.3948461608,41.6455198352,42.5289303166,40.2507694812,-0.181145609139
503,27.9045454616,37.3948534884,41.6454829342,42.5289104993,40.2516034417,-0.181113884144
504,27.9045404235,37.3948431287,41.645469492,42.5289132196,40.2515974858,-0.181082159149
505,27.9045488451,37.3948416134,41.6454677588,42.5288708612,40.2517547615,-0.181050434154
506,27.9045370925,37.3948312237,41.6454660646,42.5288961867,40.251667375,-0.181018709159
507,27.904538769,37.3948297096,41.6454762413,42.5288763651,40.2517428503,-0.180986984164
508,27.9045404156,37.3948192899,41.6454746668,42.5288792181,40.2518179622,-0.18095525917
509,27.9045353776,37.3948088394,41.6454731321,42.5288593944,40.2518120069,-0.180923534175
510,27.9045369947,37.394807327,41.6454836342,42.5288623143,40.2518867613,-0.18089180918
511,27.9045319567,37.3947968461,41.6454701836,42.5288424885,40.2518808062,-0.180860084185
512,27.7911435201,37.2419978019,41.4760430775,42.3556340267,40.0847356189,-0.179338711182
513,27.7916829239,37.2422656044,41.475161906,42.3549395787,40.0900238891,-0.180860084185
514,27.7912070972,37.2421349705,41.4756164425,42.355291117,40.0842533117,-0.180860084185
515,27.7913171237,37.242153792,41.4755501962,42.3552438474,40.0855876546,-0.180860084185
516,27.7913171237,37.2421349717,41.4755633481,42.3552674438,40.0855876547,-0.180860084185
517,27.7913245421,37.2421443997,41.4755897964,42.3552674426,40.0856776216,-0.180860084185
518,27.7913319143,37.2421255113,41.4756030921,42.355314857,40.0857670277,-0.180860084185
519,27.7913319143,37.2421255119,41.4756298305,42.3552911112,40.0857670277,-0.180860084185
520,27.7913392417,37.2421160166,41.4756432724,42.355362567,40.0858558906,-0.180860084185
521,27.791342889,37.2421064868,41.4756703056,42.3553386726,40.0859001235,-0.180860084185
522,27.7913465257,37.2421064872,41.4756838963,42.3553865333,40.0859442266,-0.180860084185
523,27.7913465257,37.2420873226,41.4757112292,42.3553865325,40.0859442266,-0.180860084185
524,27.6893916839,37.1045969121,41.3231671763,42.199480045,39.9368894942,-0.179196287444
525,27.6897875314,37.1048492961,41.3223512948,42.198840408,39.9402751221,-0.18089469327
526,27.6893971801,37.1047418883,41.3227343754,42.1991209815,39.9355901439,-0.180816009961
527,27.689463508,37.1047625699,41.3226270639,42.1990824042,39.9362853791,-0.180929302355
528,27.689474609,37.1047828171,41.3226345568,42.1990691005,39.9363899289,-0.180946606898
529,27.6894856124,37.104783642,41.3225998932,42.1990314481,39.9364932945,-0.180963911441
530,27.6894883605,37.1048038426,41.3225933332,42.1989941005,39.9364965434,-0.180981215984
531,27.6894992726,37.104794997,41.3225730321,42.1990289581,39.936598802,-0.180998520526
532,27.6895101008,37.1048151262,41.3225803688,42.1990157301,39.9367000425,-0.181015825069
533,27.6895128489,37.1048255499,41.3225466313,42.1989786852,39.9367032913,-0.181033129612
534,27.6895155969,37.1048263738,41.3225403779,42.1990133936,39.9367065402,-0.181050434154
535,27.6895342767,37.1048367621,41.3225206833,42.1989764993,39.9369030007,-0.181067738697
536,27.6895263472,37.1048271961,41.322547719,42.1990003197,39.9368068363,-0.181067738697
537,27.6895421378,37.1048367589,41.3225477229,42.1990003234,39.9369983357,-0.181067738697
538,27.6895342767,37.1048175928,41.3225613178,42.1990242195,39.9369030008,-0.181067738697
539,27.6895460438,37.1048271903,41.3225749628,42.1990481907,39.9370457064,-0.181067738697
540,27.6895499342,37.1048079542,41.3225749669,42.1990242273,39.9370928864,-0.181067738697
541,27.6895499342,37.1048175868,41.3226024038,42.1990481983,39.9370928864,-0.181067738697
542,27.6895538092,37.1048079503,41.3226162003,42.1991205567,39.9371398804,-0.181067738697
543,27.6895576692,37.1048079484,41.3226162042,42.1990963661,39.9371866931,-0.181067738697
544,27.6895653458,37.1047982768,41.3226300515,42.1991205637,39.9372797912,-0.181067738697
545,27.6895653458,37.1047885697,41.3226578969,42.1991448375,39.9372797911,-0.181067738697
546,27.6895653458,37.1047982733,41.3226579004,42.1991448407,39.9372797911,-0.181067738697
547,27.6895729666,37.1047885664,41.3226719024,42.1991448439,39.9373722118,-0.181067738697
548,27.8604581653,37.3341308328,41.5770440188,42.4591557832,40.1982139916,-0.181082159149
549,27.8591581964,37.3337462735,41.5783673865,42.4601914608,40.1829514329,-0.180455845364
550,27.8596938302,37.333920182,41.5777392796,42.4597140976,40.1888944045,-0.181111000054
551,27.8595427933,37.333882953,41.5779277355,42.459866527,40.1870376423,-0.181125420506
552,27.8595321883,37.3338648232,41.577947139,42.4598994257,40.1868839665,-0.181139840958
553,27.859540939,37.3338655134,41.5779799835,42.4599323988,40.1869650244,-0.181154261411
554,27.8595367684,37.3338472474,41.5780130238,42.4599414049,40.1868893812,-0.181168681863
555,27.8595390585,37.3338479377,41.5780326715,42.4599985709,40.1868920886,-0.181183102315
556,27.8595413485,37.3338390984,41.5780660093,42.4600075767,40.186894796,-0.181197522768
557,27.8595500991,37.3338302243,41.5780995483,42.4600407762,40.186975854,-0.18121194322
558,27.8595394414,37.3338309148,41.5781332906,42.4600740521,40.1868215377,-0.181226363672
559,27.8595546792,37.3338123716,41.5781393971,42.4600830576,40.1869812689,-0.181240784124
560,27.9734790956,37.4867473791,41.7480437257,42.6336823663,40.3600961126,-0.181272509119
561,27.9724773732,37.4864823653,41.7488795785,42.6343325135,40.3478926034,-0.181304234114
562,27.972967922,37.4866205174,41.7484591227,42.6340307266,40.3537865807,-0.181335959109
563,27.9728710769,37.4866029323,41.748555484,42.6340991744,40.3525569506,-0.181367684104
564,27.9728699256,37.486604441,41.7485549931,42.6341190055,40.3524878446,-0.181399409099
565,27.9728749634,37.4866059497,41.7485545541,42.6341144905,40.3524937971,-0.181431134094
566,27.9728737888,37.4866265512,41.748554167,42.6341343218,40.3524244096,-0.181462859089
567,27.9728850389,37.4866185305,41.7485538317,42.6341298847,40.352505702,-0.181494584084
568,27.9728900767,37.4866390618,41.748539859,42.6341255249,40.3525116542,-0.181526309079
569,27.9728889021,37.4866310753,41.7485533162,42.6341453579,40.3524422668,-0.181558034074
570,27.9729001522,37.4866515366,41.7485395471,42.6341651916,40.3525235584,-0.181589759069
571,27.9728989777,37.4866530435,41.7485394675,42.6341368705,40.352454171,-0.181621484064
572,27.6339918243,37.0291796177,41.240777778,42.1149365354,39.8610373108,-0.174498682983
573,27.6347293772,37.0300686335,41.2380301367,42.1126728461,39.8641510054,-0.18159264316
574,27.6339872442,37.0296216724,41.2393700041,42.1137210072,39.8569243894,-0.179455768932
575,27.6339849541,37.0297317938,41.2390824014,42.1134925307,39.8561424126,-0.180387270221
576,27.6340130451,37.0296413023,41.2391287554,42.1134906479,39.8560218375,-0.180539572131
577,27.634013517,37.029642318,41.2391212042,42.1134484956,39.856006429,-0.180542718715
578,27.6340144031,37.0296546254,41.2391304767,42.1134848355,39.8559934044,-0.180543294147
579,27.6340152893,37.0296559372,41.2391570456,42.1134680825,39.8559784923,-0.180546160634
580,27.6340161754,37.0296572442,41.2391319889,42.1134247577,39.8559665041,-0.18054547794
581,27.6340170616,37.0296585563,41.2391587005,42.113408004,39.8559528018,-0.180546875906
582,27.6340179477,37.0294736605,41.2391682524,42.1134178385,39.8559392447,-0.180548097627
583,27.6338723947,37.0294640543,41.2391604271,42.1134277656,39.8559270975,-0.180547607993
584,27.6151176025,37.0037757352,41.2093417905,42.0816503647,39.8358522823,-0.173731510629
585,27.6151281068,37.0038373252,41.2091792504,42.0815013891,39.8355067976,-0.174210014142
586,27.6151386112,37.0038147865,41.2089818191,42.0816508472,39.8358705888,-0.173827557988
587,27.6151491156,37.003819266,41.208986931,42.0814332617,39.8358985386,-0.173852765325
588,27.6151596199,37.0038102617,41.2090172371,42.0814702937,39.8359752122,-0.173818828991
589,27.6151701243,37.0038210772,41.2090475312,42.0814913465,39.8360409586,-0.173798156686
590,27.6151822858,37.0038131281,41.2090769697,42.0815083747,39.8360989776,-0.173788154303
591,27.6151944473,37.0038183893,41.2090440273,42.0815572249,39.8361482701,-0.173788744549
592,27.6152066088,37.0038170211,41.2090858093,42.0815742524,39.8361934994,-0.1737942669
593,27.6147794527,37.0032178671,41.2091027332,42.0816232431,39.8362379425,-0.173800743711
594,27.6147916142,37.0032297078,41.2091196518,42.0816402651,39.8362746752,-0.173816579804
595,27.6148037757,37.0032217851,41.2091490581,42.0816572995,39.8363103842,-0.173833658493
596,27.637426235,37.0337858178,41.2430842095,42.1163414385,39.868746551,-0.174424321622
597,27.6374365644,37.0337240813,41.2432833035,42.1165129669,39.8693539306,-0.173733308196
598,27.6374468939,37.0337492926,41.2432442803,42.1164569748,39.869097695,-0.17409060039
599,27.6374572234,37.0337471214,41.2432817237,42.1165317227,39.8691894279,-0.174025508599
600,27.6374675529,37.0337386374,41.2429781779,42.1163027578,39.8692140667,-0.174041859357
601,27.6370385647,37.0331389273,41.2429902198,42.1163285893,39.8692403711,-0.174056188322
602,27.6370495846,37.0331440656,41.243026882,42.1163527567,39.8692590471,-0.174080314649
603,27.6370606046,37.0331426038,41.2430511011,42.1163769656,39.8692774006,-0.174104832291
604,27.6370716245,37.0331411254,41.243075357,42.1164012099,39.8692973891,-0.174127365358
605,27.6370826444,37.0331396365,41.2431123022,42.1164254758,39.8693130822,-0.174155112433
606,27.6370936644,37.0331447689,41.2431366647,42.116465968,39.869329875,-0.174181524563
607,27.6371046843,37.0331366055,41.243161063,42.1164741225,39.8693473523,-0.174207105829
608,27.8632337965,37.3387120144,41.5821599242,42.4627967368,40.1934972801,-0.179930178331
609,27.8632416104,37.3381117787,41.584024434,42.4643784064,40.1992335767,-0.172989139182
610,27.8632494243,37.3384295264,41.583084282,42.4635381227,40.1962976821,-0.17657490287
611,27.8632572381,37.3383488411,41.5833223888,42.4635341392,40.1970040734,-0.17573945111
612,27.863265052,37.3383663023,41.5833249007,42.4635283251,40.1970195836,-0.1757426305
613,27.8632728659,37.3383449714,41.583328025,42.4635086086,40.1970428822,-0.175736355911
614,27.8632776417,37.3383600026,41.5833446738,42.4635268253,40.1970710201,-0.175721842231
615,27.8632824174,37.3383622553,41.5833375482,42.4635297781,40.1971008529,-0.175705271304
616,27.8632871932,37.338358132,41.5833541974,42.4635327217,40.1971275916,-0.175692456002
617,27.863291969,37.3383667677,41.5830109837,42.4635356677,40.1971523438,-0.175682052168
618,27.8632967448,37.3383626405,41.5829924291,42.4635386204,40.1971784108,-0.175670052316
619,27.8633015205,37.3383712769,41.5830088333,42.4635415645,40.1972013389,-0.175661862567
620,27.9876887397,37.5064430766,41.7694641299,42.654040648,40.3756972562,-0.178751124242
621,27.9876887784,37.5061113136,41.7704860807,42.6549124054,40.3787199381,-0.174993514674
622,27.9876990503,37.5062892605,41.7699967659,42.6544917929,40.377148033,-0.176963721541
623,27.9877093222,37.5062482658,41.7701280817,42.6546384595,40.3775566897,-0.17652980899
624,27.9877195941,37.5062648925,41.7701471175,42.6546622459,40.3775873689,-0.176554707193
625,27.9877400865,37.5062564055,41.7701665416,42.6546868215,40.377744843,-0.176576152219
626,27.9877394474,37.5062598511,41.7701752704,42.6547131399,40.3776865483,-0.176558056849
