,Unnamed: 0,t1,w1,t2
467,467.0,22.02036731,23.22139707,23.22552658
468,468.0,22.02286352,23.25792971,23.25158487
469,469.0,22.02723996,23.26837357,23.11171811
470,470.0,22.03640904,23.26136375,23.34150912
471,471.0,22.04649176,23.27240638,23.39634802
472,472.0,22.05117682,23.26335861,23.17000435
473,473.0,22.05884806,23.2293839,22.77046407
474,474.0,22.06618552,23.28497904,23.16099707
475,475.0,22.07799899,23.255497100000003,23.1057171
476,476.0,22.08522552,23.27061131,23.12668045
477,477.0,22.09426326,23.301015399999997,22.91631439
478,478.0,22.10754661,23.31782155,22.98318781
479,479.0,22.11613797,23.32847337,23.37098219
480,480.0,22.12929758,23.34327932,23.60712422
481,481.0,22.1365546,23.35665726,23.71300196
482,482.0,22.13873716,23.36948884,23.46973219
483,483.0,22.14204902,23.29587953,22.9695988
484,484.0,22.14495463,23.36392108,23.25281649
485,485.0,22.15045146,23.32249862,23.22229668
486,486.0,22.15281208,23.36091681,23.18467607
487,487.0,22.157315,23.27377898,22.59795977
488,488.0,22.16097331,23.24263755,22.71047583
489,489.0,22.16288776,23.32349691,22.88460836
490,490.0,22.1651079,23.2861465,22.69568787
491,491.0,22.16756841,23.34376837,23.05610024
492,492.0,22.06470139,23.27823447,22.90648083
493,493.0,22.00088001,23.18232647,22.86051832
494,494.0,21.94675993,23.23060146,22.94325089
495,495.0,21.9121698,23.217519600000003,22.81589726
496,496.0,21.87719736,23.1798282,22.67261265
497,497.0,21.84931834,23.15217315,22.56074672
498,498.0,21.81636392,23.19413991,22.71156615
499,499.0,21.803678299999998,23.16365843,22.40908126
500,500.0,21.78734838,23.10567525,22.46981402
501,501.0,21.7747435,23.171339,22.59365136
502,502.0,21.75203207,23.17317275,22.81514388
503,503.0,21.74439504,23.16603079,22.47608276
504,504.0,21.70516182,23.15343276,22.696134699999998
505,505.0,21.67956805,23.13097391,22.43032003
506,506.0,21.65957706,23.13946607,22.64669119
507,507.0,21.64940837,23.13910978,22.71248213
508,508.0,21.63962127,23.13705598,22.75799866
509,509.0,21.63342195,23.13723914,22.79207625
510,510.0,21.63082511,23.13672723,22.73058745
511,511.0,21.62873826,23.09096299,22.56768203
512,512.0,21.62828462,23.11566923,22.64802231
513,513.0,21.62885748,23.11642662,22.5663096
514,514.0,21.63083967,23.05548014,22.5026585
515,515.0,21.63269029,23.08861736,22.49203977
516,516.0,21.63404176,23.089869,22.33924728
517,517.0,21.63576453,23.01394811,22.13689369
518,518.0,21.63723983,23.02756582,22.32540567
519,519.0,21.63787524,23.04979036,22.43064824
520,520.0,21.63837492,23.06784218,22.29610852
521,521.0,21.63896033,23.07069462,22.35399691
522,522.0,21.63969286,22.99586994,22.19371158
523,523.0,21.640992100000002,23.04436746,22.42171138
524,524.0,21.64194989,23.06249638,22.38590145
525,525.0,21.64296826,22.99368843,22.13770634
526,526.0,21.64357072,23.0075003,22.31475098
527,527.0,21.64470498,23.03620265,22.54433813
528,528.0,21.6401186,23.0393409,22.64501158
529,529.0,21.63328777,23.04559188,22.52454572
530,530.0,21.63019256,22.9790146,22.40639401
531,531.0,21.63017959,23.01330352,22.39928762
532,532.0,21.62988215,22.9931738,22.41162399
533,533.0,21.62998261,23.01421472,22.58363692
534,534.0,21.63070277,23.02406354,22.65893122
535,535.0,21.63145381,23.02931281,22.70080275
536,536.0,21.63225488,23.0318943,22.65930388
537,537.0,21.63308235,23.00467328,22.38357522
538,538.0,21.634128399999998,22.96169121,22.37366785
539,539.0,21.63614646,22.99971922,22.56863088
540,540.0,21.63667561,23.00953659,22.5779234
541,541.0,21.6376128,23.00799796,22.625877
542,542.0,21.63876306,23.01138559,22.65071699
543,543.0,21.64056813,23.01271702,22.455162100000003
544,544.0,21.64185754,23.01566009,22.58369379
545,545.0,21.64244843,23.01692588,22.59508472
546,546.0,21.6433138,22.98493321,22.54576664
547,547.0,21.6442603,23.00154528,22.40504761
548,548.0,21.64541421,23.00061168,22.38150202
549,549.0,21.6466629,23.000479300000002,22.53065153
