,Unnamed: 0,t1,w1,w2,i,s,tout,t2,hsp,m0,csp0
1439,1439,28.393561132474904,38.286934394788666,37.831951026226356,379978.375494321,0.0,26.1,16.973651852256502,15.6,22.8268005723366,27.0
1440,1440,28.3518480899949,38.041159411480386,37.822945748998144,379978.375494321,0.0,26.1,16.9695213414738,15.6,22.8268005723366,27.0
1441,1441,28.3500296321102,38.05588468534021,37.8197740382371,379978.375494321,0.0,26.1,16.9679471228173,15.6,22.8268005723366,27.0
1442,1442,28.347577764636,38.00860703093155,37.8173263356836,379978.375494321,0.0,26.1,16.967362731468597,15.6,22.8268005723366,27.0
1443,1443,28.3473883936587,38.19399464398799,37.81561860540071,379978.375494321,0.0,26.1,16.9674545283574,15.6,22.8268005723366,27.0
1444,1444,28.346892646144,38.14694135855012,37.81436720787955,379978.375494321,0.0,26.1,16.9671407010962,15.6,22.8268005723366,27.0
1445,1445,28.3478931689115,37.98151164847592,37.8135138170546,379978.375494321,0.0,26.1,16.9695409509978,15.6,22.8268005723366,27.0
1446,1446,28.347262302256503,38.02371536953272,37.8130794485975,379978.375494321,0.0,26.1,16.9679648442781,15.6,22.8268005723366,27.0
1447,1447,28.346454295325906,38.06168411948022,37.812829358359906,379978.375494321,0.0,26.1,16.967040716724902,15.6,22.8268005723366,27.0
1448,1448,28.345964375891693,38.15136808842605,37.81274736858021,379978.375494321,0.0,26.1,16.9669034963785,15.6,22.8268005723366,27.0
1449,1449,28.3457113049433,38.21222112781197,37.812896403666755,379978.375494321,0.0,26.1,16.9668111767289,15.6,22.8268005723366,27.0
1450,1450,28.3460760148185,38.07601695421383,37.8131845507564,379978.375494321,0.0,26.1,16.9676354459215,15.6,22.8268005723366,27.0
1451,1451,28.3455357231223,38.2028222742039,37.8135760805631,379978.375494321,0.0,26.1,16.966781125657302,15.6,22.8268005723366,27.0
1452,1452,28.3454128205172,38.24529589783101,37.8140473378806,379978.375494321,0.0,26.1,16.966839677063,15.6,22.8268005723366,27.0
1453,1453,28.34521925409669,38.215675227165754,37.81463268326616,379978.375494321,0.0,26.1,16.9666840956326,15.6,22.8268005723366,27.0
1454,1454,28.345656177884106,37.97599452688479,37.815313826321905,379978.375494321,0.0,26.1,16.9675378099265,15.6,22.8268005723366,27.0
1455,1455,28.34522873476969,38.10045956256526,37.816088623435945,379978.375494321,0.0,26.1,16.966692378462,15.6,22.8268005723366,27.0
1456,1456,28.345323884390503,38.17710272958004,37.816895730829295,379978.375494321,0.0,26.1,16.966990302205,15.6,22.8268005723366,27.0
1457,1457,28.34506253190191,38.20594114078535,37.8177428384974,379978.375494321,0.0,26.1,16.9666248169584,15.6,22.8268005723366,27.0
1458,1458,28.345474429081307,38.1146743931479,37.818614155256796,379978.375494321,0.0,26.1,16.9674775604706,15.6,22.8268005723366,27.0
1459,1459,28.345631339591694,38.09466807042769,37.8195281453055,379978.375494321,0.0,26.1,16.9675179045487,15.6,22.8268005723366,27.0
1460,1460,28.3450682940147,38.134659975093314,37.82055875097161,379978.375494321,0.0,26.1,16.966643874439303,15.6,22.8268005723366,27.0
1461,1461,28.346238728547107,38.077201688149366,37.821494289305306,379978.375494321,0.0,26.1,16.9692292729124,15.6,22.8268005723366,27.0
1462,1462,28.345236478974105,38.1044725951293,37.82251708532645,379978.375494321,0.0,26.1,16.966836526796698,15.6,22.8268005723366,27.0
1463,1463,28.3448780581974,38.071322670003774,37.823466916663286,379978.375494321,0.0,26.1,16.9667344275559,15.6,22.8268005723366,27.0
1464,1464,28.2788892256184,38.18251942488563,37.824473799860094,379978.375494321,0.0,25.8666666666667,16.8569240102798,15.6,22.8268005723366,27.0
1465,1465,28.186272810441608,38.22102312556304,37.81698189734475,379978.375494321,0.0,25.6333333333333,16.7384691602503,15.6,22.8268005723366,27.0
1466,1466,28.08895865462589,38.19148385183506,37.80524582785024,379978.375494321,0.0,25.4,16.6185219196874,15.6,22.8268005723366,27.0
1467,1467,27.9971177690562,38.210873195451384,37.792395023566044,379978.375494321,0.0,25.1666666666667,16.4904170757982,15.6,22.8268005723366,27.0
1468,1468,27.8999321543512,38.051733744352845,37.7727396841176,379978.375494321,0.0,24.9333333333333,16.362574950665,15.6,22.8268005723366,27.0
1469,1469,27.794155404597305,37.91422094109677,37.75174801787626,379978.375494321,0.0,24.7,16.2319109523396,15.6,22.8268005723366,27.0
1470,1470,27.67604213361511,38.13489310155053,37.728530640475896,379978.375494321,0.0,24.466666666666693,16.0994622357133,15.6,22.8268005723366,27.0
1471,1471,27.578085876745696,38.17834572084392,37.703033184243395,379978.375494321,0.0,24.233333333333306,15.9651106436444,15.6,22.8268005723366,27.0
1472,1472,27.472228132027197,38.09327258112863,37.67603922155485,379978.375494321,0.0,24.0,15.828874661433597,15.6,22.8268005723366,27.0
1473,1473,27.346029079390203,38.041367835345476,37.64758673459365,379978.375494321,0.0,23.766666666666694,15.690437624335498,15.6,22.8268005723366,27.0
1474,1474,27.2437140891812,37.906467628737396,37.61761829459185,379978.375494321,0.0,23.533333333333307,15.549775022733801,15.6,22.8268005723366,27.0
1475,1475,27.132985986146302,38.0208236752031,37.58633782645476,379978.375494321,0.0,23.3,15.407606219194903,15.6,22.8268005723366,27.0
1476,1476,27.1200645888031,38.051070889780796,37.554069735119704,379978.375494321,0.0,23.2083333333333,15.4377053983405,15.6,22.8268005723366,27.0
1477,1477,27.1316031017274,37.9756153854292,37.48145749676435,379978.375494321,0.0,23.1166666666667,15.471105460750596,15.6,22.8268005723366,27.0
1478,1478,27.151912368090805,37.96428255630772,37.4563590753724,379978.375494321,0.0,23.025,15.5046964218172,15.6,22.8268005723366,27.0
1479,1479,27.173755360165305,37.99959084573617,37.4359321632568,379978.375494321,0.0,22.9333333333333,15.5363404411549,15.6,22.8268005723366,27.0
1480,1480,27.195374336445703,37.916365581350654,37.4139754241545,379978.375494321,0.0,22.841666666666693,15.567883961566201,15.6,22.8268005723366,27.0
1481,1481,27.2218338344065,37.937761060450676,37.396535949719905,379978.375494321,0.0,22.75,15.597673526241099,15.6,22.8268005723366,27.0
1482,1482,27.2401820872875,37.914201687068335,37.38042147990875,379978.375494321,0.0,22.658333333333307,15.6255980973559,15.6,22.8268005723366,27.0
1483,1483,27.260347487664703,38.01972902197755,37.3678063896689,379978.375494321,0.0,22.5666666666667,15.652503679709303,15.6,22.8268005723366,27.0
1484,1484,27.278873070186407,37.82709963469231,37.356820040196,379978.375494321,0.0,22.475,15.6792083566706,15.6,22.8268005723366,27.0
1485,1485,27.297957663203,37.97677429379582,37.3480133910006,379978.375494321,0.0,22.3833333333333,15.7033534995872,15.6,22.8268005723366,27.0
1486,1486,27.315087056655997,37.94236830732569,37.3398655053396,379978.375494321,0.0,22.2916666666667,15.7273456017777,15.6,22.8268005723366,27.0
1487,1487,27.3324550645468,38.00080584954439,37.33303583381405,379978.375494321,0.0,22.2,15.749010622146802,15.6,22.8268005723366,27.0
1488,1488,27.319733371230196,37.95386493172647,37.32630180675134,379978.375494321,0.0,22.158333333333307,15.7221710768681,20.0,22.8268005723366,27.0
1489,1489,27.3022373592907,37.786484881925674,37.31686361626435,379978.375494321,0.0,22.1166666666667,15.6970274336601,20.0,22.8268005723366,27.0
1490,1490,27.281787695460405,37.906238235899245,37.273798640399704,379978.375494321,0.0,22.075,15.671729170064099,20.0,22.8268005723366,27.0
1491,1491,27.2627647182644,37.97953735455813,37.251491185747795,379978.375494321,0.0,22.033333333333307,15.6475729674833,20.0,22.8268005723366,27.0
1492,1492,27.240811883668503,37.97802080962354,37.232017620567156,379978.375494321,0.0,21.9916666666667,15.6220425039132,20.0,22.8268005723366,27.0
1493,1493,27.2162474803266,37.905282870630764,37.214200618563396,379978.375494321,49.0,21.95,15.596984177064199,20.0,22.8268005723366,27.0
1494,1494,27.1969497780552,37.88307220532037,37.198198151466045,379978.375494321,78.4166666666667,21.908333333333307,15.571612030218803,20.0,22.8268005723366,27.0
1495,1495,27.1764974470411,37.856752957687846,37.18349581072985,379978.375494321,107.8333333333333,21.8666666666667,15.5466722570134,20.0,22.8268005723366,27.0
1496,1496,27.1548589157096,37.8978830093596,37.16996369942825,379978.375494321,137.25,21.825,15.521183046575901,20.0,22.8268005723366,27.0
1497,1497,27.130800125112,37.76443989841306,37.1573202048676,379978.375494321,166.666666666667,21.783333333333307,15.4958604734307,20.0,22.8268005723366,27.0
1498,1498,27.1119162962173,37.810901266489225,37.1454472283641,379978.375494321,196.083333333333,21.7416666666667,15.470735027255001,20.0,22.8268005723366,27.0
1499,1499,27.087903273638396,37.77716740809733,37.134190981934296,379978.375494321,225.5,21.7,15.4453037094698,20.0,22.8268005723366,27.0
1500,1500,27.1391758459685,37.832671067067,37.12828375433181,380258.932764897,254.916666666667,21.8333333333333,15.5347873574248,21.0,22.8268005723366,27.0
1501,1501,27.204835766759896,37.941719853498284,37.063456078543894,380258.932764897,284.33333333333303,21.966666666666693,15.628655925651698,21.0,22.8268005723366,27.0
1502,1502,27.272894655631102,37.828932569654405,37.0363152429712,380258.932764897,313.75,22.1,15.724709068005302,21.0,22.8268005723366,27.0
1503,1503,27.3497017065136,37.94691252516688,37.018690932641746,380258.932764897,343.16666666666697,22.233333333333306,15.818970997697699,21.0,22.8268005723366,27.0
1504,1504,27.423357924303797,38.01759936675443,37.0086346996045,380258.932764897,372.5833333333329,22.3666666666667,15.914014169815399,21.0,22.8268005723366,27.0
1505,1505,27.494440213498105,37.95397639425242,37.00365733322426,380258.932764897,402.0,22.5,16.0090006748933,21.0,22.8268005723366,27.0
1506,1506,27.573538404124196,38.030189421283424,37.0024385682806,380258.932764897,422.66666666666634,22.6333333333333,16.1018919528269,21.0,22.8268005723366,27.0
1507,1507,27.648239214756998,37.89950045850377,37.0057385180843,380258.932764897,443.33333333333366,22.766666666666694,16.195356518023697,21.0,22.8268005723366,27.0
1508,1508,27.731662691250506,38.033667609601984,37.011880063594106,380258.932764897,464.0,22.9,16.2881755818401,21.0,22.8268005723366,27.0
1509,1509,27.7991391045946,38.09996887027128,37.020415540565,380258.932764897,484.66666666666634,23.033333333333307,16.3802878165232,21.0,22.8268005723366,27.0
1510,1510,27.870155569155607,37.914207909872204,37.03091257452376,380258.932764897,505.33333333333366,23.1666666666667,16.4724771224616,21.0,22.8268005723366,27.0
1511,1511,27.9444082113256,37.9980175961811,37.04325673512025,380258.932764897,526.0,23.3,16.5633331128686,21.0,22.8268005723366,27.0
1512,1512,28.055499167987897,38.078099331534006,37.05680103236335,380258.932764897,546.6666666666663,23.4916666666667,16.7174909707943,21.0,22.8268005723366,27.0
1513,1513,28.188001004053106,37.89789870772078,37.076229956587895,380258.932764897,567.3333333333337,23.6833333333333,16.872464213568097,21.0,22.8268005723366,27.0
1514,1514,28.2989735787738,37.93998091873916,37.098449327393645,380258.932764897,588.0,23.875,17.0275043804866,21.0,22.8268005723366,27.0
1515,1515,28.423557038649502,38.0571639251988,37.123149869011655,380258.932764897,608.6666666666663,24.0666666666667,17.1813642933815,21.0,22.8268005723366,27.0
1516,1516,28.5608982399225,38.05689133536677,37.14952130481835,380258.932764897,629.3333333333337,24.2583333333333,17.3349382873167,21.0,22.8268005723366,27.0
1517,1517,28.685043606220106,37.93556657521077,37.177654401900604,380258.932764897,650.0,24.45,17.4878074317737,21.0,22.8268005723366,27.0
1518,1518,28.808523318369893,38.03006538135089,37.20704838812286,380258.932764897,662.7499999999998,24.641666666666694,17.6399492556538,21.0,22.8268005723366,27.0
1519,1519,28.920413946339693,37.80052463433672,37.2374986332503,380258.932764897,675.5000000000002,24.8333333333333,17.791473937998898,21.0,22.8268005723366,27.0
1520,1520,29.0413801405252,37.964828233216686,37.2688827936799,380258.932764897,688.25,25.025,17.941988860348,21.0,22.8268005723366,27.0
1521,1521,29.1601209949334,38.016187863874976,37.3007325801625,380258.932764897,700.9999999999997,25.216666666666693,18.0922469973186,21.0,22.8268005723366,27.0
1522,1522,29.283051914543897,38.05835132356869,37.3334023725856,380258.932764897,713.7500000000003,25.408333333333307,18.2411163617888,21.0,22.8268005723366,27.0
1523,1523,29.402385233706003,37.98215458030752,37.36638761508425,380258.932764897,726.5,25.6,18.389706165342893,21.0,22.8268005723366,27.0
1524,1524,29.4913774092922,38.176414936826326,37.4200925043946,381511.754608886,739.2499999999997,25.6916666666667,18.4695244658233,21.0,22.8268005723366,27.0
1525,1525,29.564967951804107,38.04380013704842,37.459042137682296,381511.754608886,752.0000000000003,25.783333333333307,18.5465656871443,21.0,22.8268005723366,27.0
1526,1526,29.639651672694306,38.093826326280606,37.4937549315264,381511.754608886,764.75,25.875,18.622686558503197,21.0,22.8268005723366,27.0
1527,1527,29.697350852969702,38.16152901756652,37.52567100698885,381511.754608886,777.4999999999997,25.966666666666693,18.6984703616418,21.0,22.8268005723366,27.0
1528,1528,29.7665652194512,38.16213926896435,37.55535787914265,381511.754608886,790.2500000000003,26.0583333333333,18.7738583422027,21.0,22.8268005723366,27.0
1529,1529,29.8241641231389,38.287766016494004,37.583159955390755,381511.754608886,803.0,26.15,18.8489319810413,21.0,22.8268005723366,27.0
1530,1530,29.892262853230395,38.09301997174745,37.609407328485744,381511.754608886,810.7500000000003,26.2416666666667,18.923958266338197,21.0,22.8268005723366,27.0
1531,1531,29.9492873516327,38.18242039528021,37.634515495120795,381511.754608886,818.5,26.3333333333333,18.9989610395023,21.0,22.8268005723366,27.0
1532,1532,30.017580351328,38.103983039009655,37.658666954783655,381511.754608886,826.25,26.425,19.0736873868881,21.0,22.8268005723366,27.0
1533,1533,30.0747113805802,38.09390150502719,37.681953491627105,381511.754608886,834.0,26.516666666666694,19.148160635756106,21.0,22.8268005723366,27.0
1534,1534,30.1356796662045,38.29373567337319,37.70449682184885,381511.754608886,841.75,26.608333333333306,19.222711662830697,21.0,22.8268005723366,27.0
1535,1535,30.1964394315652,38.296659716180656,37.72660503410515,381511.754608886,849.5,26.7,19.2972309881444,21.0,22.8268005723366,27.0
1536,1536,30.2865767606568,38.303044521240246,37.74823959740011,381511.754608886,857.25,26.8333333333333,19.415399429563106,21.0,22.8268005723366,27.0
1537,1537,30.3914604051516,38.40336814844851,37.7725029919895,381511.754608886,865.0,26.966666666666693,19.5349213757822,21.0,22.8268005723366,27.0
1538,1538,30.4902815212007,38.083103634964665,37.797961962207054,381511.754608886,872.75,27.1,19.6546185240562,21.0,22.8268005723366,27.0
1539,1539,30.589180839038104,38.370856506642276,37.824320804809645,381511.754608886,880.5,27.233333333333306,19.7742730963636,21.0,22.8268005723366,27.0
1540,1540,30.679308299084397,38.205285441869826,37.851395235050894,381511.754608886,888.25,27.3666666666667,19.893911958204,21.0,22.8268005723366,27.0
1541,1541,30.776870151363,38.30467019682248,37.87914257096786,381511.754608886,896.0,27.5,20.013140499722606,21.0,22.8268005723366,27.0
1542,1542,30.872989669930806,38.44523832881241,37.907194021200205,381511.754608886,900.5833333333339,27.6333333333333,20.132652041442803,21.0,22.8268005723366,27.0
1543,1543,30.9733446030858,38.40449376205782,37.935895398865696,381511.754608886,905.166666666666,27.766666666666694,20.251289298697603,21.0,22.8268005723366,27.0
1544,1544,31.0700908256143,38.41844022974875,37.96467318948565,381511.754608886,909.75,27.9,20.3704085205515,21.0,22.8268005723366,27.0
1545,1545,31.1705979511549,38.317250327257796,37.9940212122498,381511.754608886,914.333333333334,28.033333333333307,20.4886505251772,21.0,22.8268005723366,27.0
1546,1546,31.280205183149093,38.513983249294526,38.02334106408395,381511.754608886,918.916666666666,28.1666666666667,20.607027016043894,21.0,22.8268005723366,27.0
1547,1547,31.378937305992608,38.60917662467596,38.05301357983196,381511.754608886,923.5,28.3,20.7251998287587,21.0,22.8268005723366,27.0
1548,1548,31.4328380866715,38.486482078807676,38.0828361522471,381511.754608886,928.083333333334,28.391666666666694,20.7847565866709,21.0,22.8268005723366,27.0
1549,1549,31.4848397349437,38.52219373023141,38.10881370465084,381511.754608886,932.666666666666,28.483333333333306,20.842971051854697,21.0,22.8268005723366,27.0
1550,1550,31.536300246318106,38.5700146808622,38.13316655613736,381511.754608886,937.25,28.575,20.899977765042,21.0,22.8268005723366,27.0
1551,1551,31.591784907939,38.421998670715325,38.1560617915013,381511.754608886,941.833333333334,28.6666666666667,20.956873366508397,21.0,22.8268005723366,27.0
1552,1552,31.636319051141,38.466335620685975,38.17795080913945,381511.754608886,946.416666666666,28.7583333333333,21.0135638188843,21.0,22.8268005723366,27.0
1553,1553,31.6897570340131,38.53164845105887,38.19894861184355,381511.754608886,951.0,28.85,21.0698708980729,21.0,22.8268005723366,27.0
1554,1554,31.7340338116793,38.687965449606416,38.219144931329545,381511.754608886,953.666666666667,28.9416666666667,21.125771117734,21.0,22.8268005723366,27.0
1555,1555,31.7864352812983,38.53644892275873,38.23865691453226,381511.754608886,956.333333333333,29.033333333333307,21.1815058439304,21.0,22.8268005723366,27.0
1556,1556,31.830050960481405,38.713912809658524,38.257700065014895,381511.754608886,959.0,29.125,21.2370998563832,21.0,22.8268005723366,27.0
1557,1557,31.8772935670372,38.565526176662395,38.2763369287204,381511.754608886,961.666666666667,29.216666666666693,21.292193053217694,21.0,22.8268005723366,27.0
1558,1558,31.924415357411995,38.59800548343153,38.29453447101359,381511.754608886,964.333333333333,29.3083333333333,21.347230944583,21.0,22.8268005723366,27.0
1559,1559,31.971945073744607,38.51965872093528,38.31251698499465,381511.754608886,967.0,29.4,21.401801219442998,21.0,22.8268005723366,27.0
1560,1560,32.0281138068076,38.65814196885072,38.330127108840244,381511.754608886,969.666666666667,29.5416666666667,21.462515284461396,21.0,22.8268005723366,27.0
1561,1561,32.08071123322961,38.79114469357271,38.34801739011185,381511.754608886,972.333333333333,29.6833333333333,21.523656682628303,21.0,22.8268005723366,27.0
1562,1562,32.1329442953643,38.64556045550593,38.36591608040445,381511.754608886,975.0,29.825,21.584284781108494,21.0,22.8268005723366,27.0
1563,1563,32.184602757978,38.730134406002435,38.383800198323456,381511.754608886,977.666666666667,29.966666666666693,21.644104292143894,21.0,22.8268005723366,27.0
1564,1564,32.2355724782177,38.74921776496216,38.40163113438925,381511.754608886,980.333333333333,30.108333333333306,21.7030176723567,21.0,22.8268005723366,27.0
1565,1565,32.2810064371987,38.73853887206376,38.41938225633604,381511.754608886,983.0,30.25,21.7610807996054,21.0,22.8268005723366,27.0
1566,1566,32.329760209468695,38.8272431805813,38.4370562031591,381511.754608886,978.5,30.391666666666694,21.8179621497477,21.0,22.8268005723366,27.0
1567,1567,32.3837987786765,38.72215270555662,38.4545289147289,381511.754608886,974.0,30.533333333333307,21.873953961723,21.0,22.8268005723366,27.0
1568,1568,32.4317894263563,38.75253579096333,38.4719138074899,381511.754608886,969.5,30.675,21.9289307200722,21.0,22.8268005723366,27.0
1569,1569,32.4788456296921,38.81289278889478,38.48912612212654,381511.754608886,965.0,30.8166666666667,21.982892129095106,21.0,22.8268005723366,27.0
1570,1570,32.5250585444417,38.83076898876642,38.50616111100855,381511.754608886,960.5,30.9583333333333,22.035819745377307,21.0,22.8268005723366,27.0
1571,1571,32.5704261365953,38.77115547249965,38.52300614399145,381511.754608886,956.0,31.1,22.0877045558315,21.0,22.8268005723366,27.0
1572,1572,32.593081726498106,38.753461231174775,38.524109811734185,380572.138225895,951.5,31.15,22.1115927853992,21.0,22.8268005723366,27.0
1573,1573,32.609562190643004,38.950412980292796,38.5309245146035,380572.138225895,947.0,31.2,22.132881522413893,21.0,22.8268005723366,27.0
1574,1574,32.628290225293696,38.812238247727365,38.53838241031925,380572.138225895,942.5,31.25,22.1530473409167,21.0,22.8268005723366,27.0
1575,1575,32.6491337770491,38.7076837705614,38.54596131916635,380572.138225895,938.0,31.3,22.172887553960802,21.0,22.8268005723366,27.0
1576,1576,32.6677970785501,38.96218639512047,38.55362564810355,380572.138225895,933.5,31.35,22.192507763043103,21.0,22.8268005723366,27.0
1577,1577,32.6862395154337,38.869717356444724,38.561319353113646,380572.138225895,929.0,31.4,22.2119491362839,21.0,22.8268005723366,27.0
1578,1578,32.7045353355212,38.951684924988214,38.5690388685488,380572.138225895,927.416666666667,31.45,22.231246422954804,21.0,22.8268005723366,27.0
1579,1579,32.7227193616124,39.0297125502121,38.5767802538369,380572.138225895,925.833333333333,31.5,22.2504284778343,21.0,22.8268005723366,27.0
1580,1580,32.7391115060923,39.10022904178758,38.58454693081895,380572.138225895,924.25,31.55,22.269564306203197,21.0,22.8268005723366,27.0
1581,1581,32.7567951047693,39.09537222306216,38.59235275916495,380572.138225895,922.666666666667,31.6,22.288389566670197,21.0,22.8268005723366,27.0
1582,1582,32.774327587161395,38.865689140198825,38.60015647779125,380572.138225895,921.083333333333,31.65,22.3074848349209,21.0,22.8268005723366,27.0
1583,1583,32.792320644362995,38.97791803313515,38.6080288418341,380572.138225895,919.5,31.7,22.325878934693602,21.0,22.8268005723366,27.0
1584,1584,32.8174218576233,38.991961508157175,38.61584243562455,380572.138225895,917.916666666667,31.7416666666667,22.3530621884473,21.0,22.8268005723366,27.0
1585,1585,32.841785951750005,39.09414103770408,38.62424273670425,380572.138225895,916.333333333333,31.783333333333307,22.379995282926306,21.0,22.8268005723366,27.0
1586,1586,32.8638822218493,39.18459307284206,38.63285341988525,380572.138225895,914.75,31.825,22.406912754492,21.0,22.8268005723366,27.0
1587,1587,32.8902539202704,39.131293166426524,38.641671297856405,380572.138225895,913.166666666667,31.8666666666667,22.43367447777,21.0,22.8268005723366,27.0
1588,1588,32.912328122081,39.03244446856338,38.650619958884704,380572.138225895,911.583333333333,31.908333333333307,22.460288325516892,21.0,22.8268005723366,27.0
1589,1589,32.9384922009228,39.051607476502156,38.65966695792171,380572.138225895,910.0,31.95,22.486939124752894,21.0,22.8268005723366,27.0
1590,1590,32.9604418395081,39.205562439707826,38.66882416652604,380572.138225895,910.833333333333,31.9916666666667,22.5136559837017,21.0,22.8268005723366,27.0
1591,1591,32.984188492881195,39.257885921562405,38.67805684027775,380572.138225895,911.666666666667,32.0333333333333,22.5401348676803,21.0,22.8268005723366,27.0
1592,1592,33.007977772627605,39.19499167527694,38.68728842955765,380572.138225895,912.5,32.075,22.5667508383083,21.0,22.8268005723366,27.0
1593,1593,33.0320104409504,39.13738091954761,38.69662139119925,380572.138225895,913.333333333333,32.116666666666696,22.5931537804563,21.0,22.8268005723366,27.0
1594,1594,33.0585642941011,39.20052627970521,38.70593668893485,380572.138225895,914.166666666667,32.1583333333333,22.6195934397509,21.0,22.8268005723366,27.0
1595,1595,33.0803167806095,39.22667576885035,38.71530394829564,380572.138225895,915.0,32.2,22.646076787024498,21.0,22.8268005723366,27.0
1596,1596,33.079434094830106,39.364783076617336,38.724694093972204,380572.138225895,915.833333333333,32.25,22.6284987700687,21.0,22.8268005723366,27.0
1597,1597,33.0685122480499,39.18877802781535,38.73106061540235,380572.138225895,916.666666666667,32.3,22.610634178193497,21.0,22.8268005723366,27.0
1598,1598,33.056305219341695,39.414574906649605,38.7362093962045,380572.138225895,917.5,32.35,22.59256560818889,21.0,22.8268005723366,27.0
1599,1599,33.044078777958106,39.34038735792024,38.74027790046021,380572.138225895,918.333333333333,32.4,22.5741694725887,21.0,22.8268005723366,27.0
1600,1600,33.0323465212948,39.44400745162739,38.74347974494884,380572.138225895,919.166666666667,32.45,22.555515410318797,21.0,22.8268005723366,27.0
1601,1601,33.0187091972238,39.37885459442464,38.7459341210453,380572.138225895,920.0,32.5,22.536419826052494,21.0,22.8268005723366,27.0
1602,1602,33.006165382469895,39.361387749350094,38.747797987098,380572.138225895,911.75,32.55,22.516849829285803,21.0,22.8268005723366,27.0
1603,1603,32.9928554324918,39.56553764966511,38.74915329827715,380572.138225895,903.5,32.6,22.4970940860388,21.0,22.8268005723366,27.0
1604,1604,32.9789142875247,39.52867791234013,38.750028954077,380572.138225895,895.25,32.65,22.4768107490901,21.0,22.8268005723366,27.0
1605,1605,32.9636328286426,39.61053000672872,38.75056030040035,380572.138225895,887.0,32.7,22.456239317324,21.0,22.8268005723366,27.0
1606,1606,32.9490642935929,39.41186596666432,38.750747058809694,380572.138225895,878.75,32.75,22.435327610534898,21.0,22.8268005723366,27.0
1607,1607,32.934209355217,39.63721943728262,38.75064555430535,380572.138225895,870.5,32.8,22.414057595619397,21.0,22.8268005723366,27.0
1608,1608,32.9481763758497,39.73370748888815,38.750279854257954,380572.138225895,862.25,32.75,22.4395587627173,21.0,22.8268005723366,27.0
1609,1609,32.968221429844,39.57702907403626,38.75281991185035,380572.138225895,854.0,32.7,22.461969727238998,21.0,22.8268005723366,27.0
1610,1610,32.9859983114484,39.759974171619604,38.756338621767604,380572.138225895,845.75,32.65,22.4832659664959,21.0,22.8268005723366,27.0
1611,1611,33.0061272360886,39.70680579614167,38.7606992715397,380572.138225895,837.5,32.6,22.5037962844217,21.0,22.8268005723366,27.0
1612,1612,33.024498801848104,39.84472159434093,38.76566165523195,380572.138225895,829.25,32.55,22.523850560093397,21.0,22.8268005723366,27.0
1613,1613,33.0412787224086,39.83538669206878,38.77114327899381,380572.138225895,821.0,32.5,22.543414971820198,21.0,22.8268005723366,27.0
1614,1614,33.0601828905698,39.76191200312589,38.77700384951475,380572.138225895,804.5,32.45,22.562661135852103,21.0,22.8268005723366,27.0
1615,1615,33.076443953604,39.730559810736644,38.7832215588289,380572.138225895,788.0,32.4,22.5816322290385,21.0,22.8268005723366,27.0
1616,1616,33.093507517062605,39.7978836296679,38.789722912153,380572.138225895,771.5,32.35,22.6000802270404,21.0,22.8268005723366,27.0
1617,1617,33.1117899525941,39.789442785397455,38.796347767988436,380572.138225895,755.0,32.3,22.6182407402484,21.0,22.8268005723366,27.0
1618,1618,33.1284386768627,39.7982992428752,38.80313138893675,380572.138225895,738.5,32.25,22.6360580990787,21.0,22.8268005723366,27.0
1619,1619,33.144755648122604,39.82194748145453,38.810000685027454,380572.138225895,722.0,32.2,22.653511320050892,21.0,22.8268005723366,27.0
1620,1620,33.127459035254,39.58876430156796,38.81692185075195,380572.138225895,705.5,32.2,22.6165628206509,21.0,22.8268005723366,27.0
1621,1621,33.1012605991312,39.85014536061241,38.820219525053,380572.138225895,689.0,32.2,22.580851716683195,21.0,22.8268005723366,27.0
1622,1622,33.075043345482804,39.61479302352439,38.822041594278495,380572.138225895,672.5,32.2,22.5455342735679,21.0,22.8268005723366,27.0
1623,1623,33.048675510612604,39.713479736511616,38.82261531506515,380572.138225895,656.0,32.2,22.510256835211898,21.0,22.8268005723366,27.0
1624,1624,33.0244146939885,39.622231075342775,38.822163015673254,380572.138225895,639.5,32.2,22.4750630739156,21.0,22.8268005723366,27.0
1625,1625,32.99807250653649,39.787709880559376,38.82081415983074,380572.138225895,623.0,32.2,22.4396900707694,21.0,22.8268005723366,27.0
1626,1626,32.9689064038125,39.660450300303495,38.818775943356094,380572.138225895,632.0,32.2,22.4043521111345,21.0,22.8268005723366,27.0
1627,1627,32.9420113333026,39.87672817713544,38.81608392198351,380572.138225895,641.0,32.2,22.3690040159631,21.0,22.8268005723366,27.0
1628,1628,32.9150807004052,39.82667806889943,38.8128778631919,380572.138225895,650.0,32.2,22.333629941075696,21.0,22.8268005723366,27.0
1629,1629,32.8880734179495,39.76691975081765,38.80923913787881,380572.138225895,659.0,32.2,22.298213659096398,21.0,22.8268005723366,27.0
1630,1630,32.8609917581167,39.944034392915654,38.80524228109675,380572.138225895,668.0,32.2,22.2627463909663,21.0,22.8268005723366,27.0
1631,1631,32.833825689897104,39.7428213727502,38.80093509776656,380572.138225895,677.0,32.2,22.2272197751829,21.0,22.8268005723366,27.0
1632,1632,32.8012895851246,39.95205811101911,38.786444244301855,379945.7273039,686.0,32.1083333333333,22.1886827999752,15.6,22.8268005723366,27.0
1633,1633,32.7710147725445,39.85008287071764,38.846322431579296,379945.7273039,695.0,32.0166666666667,22.1473651361566,15.6,22.8268005723366,27.0
